date_,adj close_rvnl.ns,close_rvnl.ns,high_rvnl.ns,low_rvnl.ns,open_rvnl.ns,volume_rvnl.ns
2025-04-17,368.9217834472656,370.8500061035156,374.25,362.3999938964844,365.0,6203259
2025-04-21,373.09991455078125,375.04998779296875,377.5,368.29998779296875,372.0,5196338
2025-04-22,371.8564147949219,373.79998779296875,382.45001220703125,372.0,377.0,5066546
2025-04-23,371.9559020996094,373.8999938964844,377.29998779296875,365.5,376.0,5191977
2025-04-24,369.22021484375,371.1499938964844,384.0,370.0,373.8999938964844,7078638
2025-04-25,359.32196044921875,361.20001220703125,373.0,354.8999938964844,372.5,6857970
2025-04-28,359.32196044921875,361.20001220703125,365.45001220703125,354.1499938964844,356.5,4768768
2025-04-29,358.57586669921875,360.45001220703125,366.8999938964844,359.04998779296875,362.6499938964844,3130264
2025-04-30,347.981201171875,349.79998779296875,360.0,345.1000061035156,360.0,3009130
2025-05-02,350.1697692871094,352.0,365.6499938964844,349.70001220703125,349.79998779296875,8305588
2025-05-05,352.8059997558594,354.6499938964844,358.95001220703125,352.6499938964844,355.1000061035156,3179424
2025-05-06,339.77410888671875,341.54998779296875,356.45001220703125,339.29998779296875,355.0,3591336
2025-05-07,338.18243408203125,339.95001220703125,342.54998779296875,329.04998779296875,329.20001220703125,6171128
2025-05-08,329.7266540527344,331.45001220703125,346.20001220703125,329.0,343.25,3395213
2025-05-09,321.4200439453125,323.1000061035156,327.29998779296875,317.5,320.0,5304658
2025-05-12,357.5810546875,359.45001220703125,362.8999938964844,337.0,338.0,13898275
2025-05-13,355.1935119628906,357.04998779296875,361.0,353.5,360.0,5621942
2025-05-14,370.8616027832031,372.79998779296875,376.79998779296875,357.5,359.0,15252942
2025-05-15,374.293701171875,376.25,382.0,371.3500061035156,372.79998779296875,8996131
2025-05-16,407.4703063964844,409.6000061035156,417.5,378.3500061035156,380.5,45361621
2025-05-19,429.25640869140625,431.5,438.8999938964844,416.0,417.0,26550311
2025-05-20,412.8919372558594,415.04998779296875,447.79998779296875,411.29998779296875,440.0,18449682
2025-05-21,409.90753173828125,412.04998779296875,419.8999938964844,405.0,416.0,13428123
2025-05-22,402.7947082519531,404.8999938964844,420.8999938964844,401.5,405.0,10405435
2025-05-23,396.57720947265625,398.6499938964844,407.1499938964844,395.04998779296875,406.95001220703125,7734773
2025-05-26,409.90753173828125,412.04998779296875,418.5,395.25,398.20001220703125,15111176
2025-05-27,413.2898864746094,415.45001220703125,421.0,407.5,413.95001220703125,10198617
2025-05-28,413.9862365722656,416.1499938964844,424.5,414.0,419.0,11712050
2025-05-29,415.92608642578125,418.1000061035156,420.29998779296875,411.20001220703125,418.0,7435876
2025-05-30,403.44134521484375,405.54998779296875,427.3999938964844,402.29998779296875,421.0,12948296
2025-06-02,404.7843322753906,406.8999938964844,411.3999938964844,401.0,407.0,7238002
2025-06-03,401.65069580078125,403.75,413.3500061035156,402.6000061035156,408.95001220703125,6074713
2025-06-04,427.7144775390625,429.95001220703125,434.79998779296875,402.5,405.1000061035156,41141370
2025-06-05,427.3663024902344,429.6000061035156,436.8999938964844,425.0,434.0,14651361
2025-06-06,426.4212341308594,428.6499938964844,433.0,418.6000061035156,430.29998779296875,12394179
2025-06-09,429.505126953125,431.75,442.79998779296875,429.0,432.0,14101653
2025-06-10,424.48138427734375,426.70001220703125,437.75,424.04998779296875,434.04998779296875,8608022
2025-06-11,425.5756530761719,427.79998779296875,435.70001220703125,422.6499938964844,428.45001220703125,10010848
2025-06-12,410.8028869628906,412.95001220703125,433.0,410.29998779296875,429.20001220703125,9928984
2025-06-13,404.8838195800781,407.0,412.0,400.5,401.20001220703125,7028426
2025-06-16,407.3708190917969,409.5,412.54998779296875,397.1000061035156,407.0,7942903
2025-06-17,398.5668029785156,400.6499938964844,413.45001220703125,398.8999938964844,410.0,7031078
2025-06-18,395.93060302734375,398.0,404.29998779296875,395.3999938964844,401.0,6046355
2025-06-19,379.9640808105469,381.95001220703125,400.3500061035156,380.1499938964844,397.54998779296875,8538943
2025-06-20,388.569091796875,390.6000061035156,392.75,380.1000061035156,382.54998779296875,7771739
2025-06-23,389.3648986816406,391.3999938964844,395.25,384.45001220703125,386.45001220703125,5548703
2025-06-24,395.93060302734375,398.0,403.3999938964844,396.0,397.29998779296875,8104800
2025-06-25,397.32330322265625,399.3999938964844,404.8999938964844,397.54998779296875,400.0,4643329
2025-06-26,397.4725341796875,399.54998779296875,405.5,398.25,401.5,4519908
2025-06-27,392.9959411621094,395.04998779296875,405.5,394.0,401.54998779296875,7343095
2025-06-30,395.6321716308594,397.70001220703125,404.0,396.0,399.0,5938964
2025-07-01,393.7917785644531,395.8500061035156,401.8500061035156,393.1000061035156,399.6000061035156,3812592
2025-07-02,390.6083984375,392.6499938964844,398.79998779296875,389.5,396.79998779296875,4124336
2025-07-03,388.6188049316406,390.6499938964844,395.25,388.6000061035156,393.8999938964844,3403586
2025-07-04,389.3648986816406,391.3999938964844,394.29998779296875,388.6499938964844,391.29998779296875,2929965
2025-07-07,387.4250793457031,389.45001220703125,395.5,388.79998779296875,393.3999938964844,4375527
2025-07-08,384.4903869628906,386.5,392.45001220703125,384.20001220703125,390.0,3385531
2025-07-09,383.0976867675781,385.1000061035156,392.20001220703125,384.1000061035156,387.79998779296875,4088303
2025-07-10,382.69976806640625,384.70001220703125,391.0,383.54998779296875,386.29998779296875,3357263
2025-07-11,379.6656188964844,381.6499938964844,385.5,379.6000061035156,384.8999938964844,3193808
2025-07-14,380.3122253417969,382.29998779296875,385.3500061035156,380.6499938964844,383.6000061035156,3360937
2025-07-15,381.1578063964844,383.1499938964844,391.45001220703125,382.0,386.0,9228521
2025-07-16,381.3070373535156,383.29998779296875,385.6499938964844,381.1000061035156,384.1000061035156,3200132
2025-07-17,379.4666748046875,381.45001220703125,384.75,381.0,384.0,1895697
2025-07-18,374.04498291015625,376.0,382.6000061035156,374.8999938964844,381.5,2713502
2025-07-21,376.2335510253906,378.20001220703125,380.0,373.1000061035156,376.3500061035156,3246863
2025-07-22,370.3144836425781,372.25,380.1000061035156,371.54998779296875,380.0,2494508
2025-07-23,371.7569580078125,373.70001220703125,375.45001220703125,367.0,373.1000061035156,4443972
2025-07-24,374.9403076171875,376.8999938964844,379.0,372.20001220703125,374.1000061035156,3184740
2025-07-25,363.6990661621094,365.6000061035156,375.8999938964844,363.54998779296875,375.8999938964844,3472092
2025-07-28,352.6070556640625,354.45001220703125,368.25,353.20001220703125,363.8500061035156,3438508
2025-07-29,357.6307678222656,359.5,362.0,352.0,354.0,4192933
2025-07-30,356.5364990234375,358.3999938964844,362.20001220703125,356.5,360.1499938964844,2041969
2025-07-31,346.33978271484375,348.1499938964844,355.29998779296875,345.0,353.0,3934940
2025-08-01,343.6538391113281,345.45001220703125,350.3999938964844,343.29998779296875,349.3500061035156,3149891
2025-08-04,351.1645812988281,353.0,354.0,344.3500061035156,346.45001220703125,3431280
2025-08-05,349.72210693359375,351.54998779296875,357.29998779296875,350.0,353.0,2551146
2025-08-06,344.20098876953125,346.0,354.45001220703125,344.5,352.0,2282901
2025-08-07,344.6983642578125,346.5,348.0,337.20001220703125,341.20001220703125,2924832
2025-08-08,334.849853515625,336.6000061035156,346.79998779296875,335.0,346.79998779296875,2140972
2025-08-11,340.71917724609375,342.5,346.70001220703125,334.3999938964844,337.70001220703125,3610633
2025-08-12,327.7370300292969,329.45001220703125,346.5,320.29998779296875,342.75,5392512
2025-08-13,324.6033935546875,326.29998779296875,333.8500061035156,316.5,323.1499938964844,9107823
2025-08-14,322.41485595703125,324.1000061035156,333.8500061035156,322.0,329.5,5292079
2025-08-18,322.11639404296875,323.79998779296875,330.75,322.54998779296875,330.0,4633408
2025-08-19,326.0458679199219,327.75,328.5,321.5,325.0,3483785
2025-08-20,329.0799865722656,330.79998779296875,332.0,324.5,328.8500061035156,4059829
2025-08-21,328.6499938964844,328.6499938964844,334.3999938964844,327.1000061035156,330.0,5454040
2025-08-22,323.75,323.75,327.79998779296875,323.1000061035156,327.79998779296875,3877289
2025-08-25,321.6499938964844,321.6499938964844,326.95001220703125,321.0,325.45001220703125,2419995
2025-08-26,312.70001220703125,312.70001220703125,322.45001220703125,311.5,321.6499938964844,5319362
2025-08-28,308.6499938964844,308.6499938964844,318.1499938964844,307.0,316.0,7594499
2025-08-29,302.6000061035156,302.6000061035156,309.0,301.75,308.3999938964844,4853561
2025-09-01,315.70001220703125,315.70001220703125,317.5,301.6000061035156,302.95001220703125,5644181
2025-09-02,331.8500061035156,331.8500061035156,339.5,316.0,318.0,20277592
2025-09-03,334.6000061035156,334.6000061035156,337.45001220703125,328.6000061035156,332.0,9498144
2025-09-04,326.95001220703125,326.95001220703125,335.0,325.1499938964844,333.95001220703125,6377015
2025-09-05,329.3999938964844,329.3999938964844,331.04998779296875,325.04998779296875,326.70001220703125,4541584
2025-09-08,332.20001220703125,332.20001220703125,337.20001220703125,329.04998779296875,330.8500061035156,4123272
2025-09-09,332.3999938964844,332.3999938964844,335.8500061035156,329.5,333.20001220703125,3863086
2025-09-10,333.45001220703125,333.45001220703125,339.54998779296875,332.70001220703125,333.3500061035156,5814933
2025-09-11,335.1499938964844,335.1499938964844,337.8999938964844,331.6000061035156,337.79998779296875,6896258
2025-09-12,338.1000061035156,338.1000061035156,339.8999938964844,334.3999938964844,335.3999938964844,5594449
2025-09-15,347.25,347.25,355.5,339.29998779296875,340.0,18797234
2025-09-16,354.8999938964844,354.8999938964844,356.70001220703125,344.3500061035156,348.6499938964844,10201112
2025-09-17,360.79998779296875,360.79998779296875,369.8500061035156,355.6000061035156,356.0,17573057
2025-09-18,362.5,362.5,364.70001220703125,356.3500061035156,362.8500061035156,7379618
2025-09-19,363.45001220703125,363.45001220703125,367.70001220703125,361.1499938964844,361.8999938964844,6433354
2025-09-22,358.8999938964844,358.8999938964844,368.0,357.20001220703125,362.45001220703125,5537194
2025-09-23,357.6000061035156,357.6000061035156,365.0,354.54998779296875,362.0,6674464
2025-09-24,347.6499938964844,347.6499938964844,356.95001220703125,347.0,356.8500061035156,3858578
2025-09-25,346.54998779296875,346.54998779296875,355.8999938964844,345.0,345.6000061035156,4137205
2025-09-26,337.79998779296875,337.79998779296875,347.70001220703125,336.54998779296875,346.95001220703125,3434829
2025-09-29,341.6499938964844,341.6499938964844,348.3500061035156,339.0,340.0,3972955
2025-09-30,339.45001220703125,339.45001220703125,343.8999938964844,336.04998779296875,343.29998779296875,4677413
2025-10-01,344.3999938964844,344.3999938964844,345.75,338.54998779296875,339.04998779296875,3430563
2025-10-03,347.04998779296875,347.04998779296875,347.70001220703125,342.5,344.25,3140339
2025-10-06,346.6000061035156,346.6000061035156,349.79998779296875,343.54998779296875,347.29998779296875,2559353
2025-10-07,354.8500061035156,354.8500061035156,356.1499938964844,347.0,347.1000061035156,7443017
2025-10-08,346.54998779296875,346.54998779296875,357.3999938964844,344.3999938964844,357.20001220703125,8765182
2025-10-09,344.3999938964844,344.3999938964844,347.29998779296875,341.20001220703125,344.5,4026015
2025-10-10,342.0,342.0,348.0,341.3500061035156,344.8999938964844,3046643
2025-10-13,339.1499938964844,339.1499938964844,340.5,336.04998779296875,338.75,2891506
2025-10-14,333.04998779296875,333.04998779296875,341.1499938964844,331.75,338.5,3285293
2025-10-15,338.6000061035156,338.6000061035156,340.45001220703125,333.1000061035156,333.1000061035156,3209510
2025-10-16,336.04998779296875,336.04998779296875,341.8500061035156,335.5,338.70001220703125,3202695
2025-10-17,331.6499938964844,331.6499938964844,335.5,328.79998779296875,335.0,3682969
2025-10-20,329.0,329.0,336.1000061035156,328.3999938964844,333.20001220703125,4963362
2025-10-21,332.0,332.0,333.29998779296875,330.6000061035156,330.6000061035156,861044
2025-10-23,329.95001220703125,329.95001220703125,335.1000061035156,329.0,334.0,2981997
2025-10-24,329.45001220703125,329.45001220703125,333.45001220703125,328.04998779296875,330.95001220703125,2336043
2025-10-27,330.0,330.0,332.8500061035156,328.79998779296875,330.0,2248942
2025-10-28,328.8500061035156,328.8500061035156,334.20001220703125,327.29998779296875,332.6499938964844,4632729
2025-10-29,332.75,332.75,334.0,327.25,328.45001220703125,3978096
2025-10-30,331.54998779296875,331.54998779296875,337.29998779296875,330.5,332.95001220703125,3002069
2025-10-31,328.79998779296875,328.79998779296875,332.75,328.3999938964844,331.5,2081372
2025-11-03,328.70001220703125,328.70001220703125,331.54998779296875,327.70001220703125,328.3999938964844,2313547
2025-11-04,325.79998779296875,325.79998779296875,330.3500061035156,324.29998779296875,329.6499938964844,1993561
2025-11-05,325.79998779296875,325.79998779296875,325.79998779296875,325.79998779296875,325.79998779296875,0
2025-11-06,317.79998779296875,317.79998779296875,327.45001220703125,317.29998779296875,325.8999938964844,3610101
2025-11-07,318.0,318.0,319.79998779296875,314.0,317.70001220703125,3577541
2025-11-10,315.8999938964844,315.8999938964844,320.8500061035156,315.54998779296875,318.29998779296875,2271236
2025-11-11,317.75,317.75,320.29998779296875,315.04998779296875,317.5,2711458
2025-11-12,316.3500061035156,316.3500061035156,320.5,308.0,314.0,7164298
2025-11-13,314.29998779296875,314.29998779296875,320.8999938964844,314.0,316.04998779296875,3602435
2025-11-14,321.04998779296875,321.04998779296875,325.25,314.29998779296875,314.3500061035156,7162206
2025-11-17,327.0,327.0,335.6499938964844,321.3999938964844,322.6499938964844,13111023
2025-11-18,321.20001220703125,321.20001220703125,327.3999938964844,320.29998779296875,327.0,3136355
2025-11-19,320.1499938964844,320.1499938964844,322.20001220703125,316.5,320.8999938964844,2950970
2025-11-20,319.1000061035156,319.1000061035156,324.1499938964844,318.1000061035156,320.45001220703125,2390778
2025-11-21,314.0,314.0,319.04998779296875,313.6000061035156,319.04998779296875,2555681
2025-11-24,324.8500061035156,324.8500061035156,329.95001220703125,312.6000061035156,316.8999938964844,9809535
2025-11-25,322.8999938964844,322.8999938964844,326.0,315.20001220703125,323.54998779296875,10977583
2025-11-26,323.6000061035156,323.6000061035156,324.8999938964844,317.8999938964844,319.75,5359842
2025-11-27,324.54998779296875,324.54998779296875,329.70001220703125,321.6000061035156,326.79998779296875,4946518
2025-11-28,324.1000061035156,324.1000061035156,324.79998779296875,321.5,323.0,3243378
2025-12-01,321.6499938964844,321.6499938964844,327.5,320.54998779296875,323.79998779296875,3356315
2025-12-02,317.8999938964844,317.8999938964844,320.3999938964844,316.54998779296875,320.0,2598203
2025-12-03,311.6499938964844,311.6499938964844,318.79998779296875,311.04998779296875,317.45001220703125,3009610
2025-12-04,312.3999938964844,312.3999938964844,316.3999938964844,310.70001220703125,313.25,4042661
2025-12-05,310.8500061035156,310.8500061035156,312.3999938964844,307.8500061035156,312.29998779296875,3104280
2025-12-08,307.1499938964844,307.1499938964844,311.54998779296875,301.6499938964844,310.45001220703125,3969397
2025-12-09,312.70001220703125,312.70001220703125,313.70001220703125,301.20001220703125,304.0,4741731
2025-12-10,308.8999938964844,308.8999938964844,315.0,307.54998779296875,312.04998779296875,2160269
2025-12-11,311.8999938964844,311.8999938964844,316.0,307.25,308.75,3663101
2025-12-12,313.8999938964844,313.8999938964844,315.1499938964844,311.04998779296875,313.3500061035156,1953253
2025-12-15,313.1499938964844,313.1499938964844,314.45001220703125,311.70001220703125,312.0,1474329
2025-12-16,309.3999938964844,309.3999938964844,312.6000061035156,308.0,312.54998779296875,1438292
2025-12-17,307.25,307.25,310.8999938964844,306.0,309.5,1877813
2025-12-18,305.95001220703125,305.95001220703125,307.1499938964844,303.20001220703125,306.95001220703125,2042006
2025-12-19,319.1499938964844,319.1499938964844,320.70001220703125,306.6499938964844,308.70001220703125,5025216
2025-12-22,332.5,332.5,335.5,319.1000061035156,320.04998779296875,13224486
2025-12-23,341.8500061035156,341.8500061035156,349.5,333.0,334.20001220703125,20825008
2025-12-24,345.70001220703125,345.70001220703125,349.3999938964844,338.0,343.95001220703125,12510973
2025-12-25,345.70001220703125,345.70001220703125,345.70001220703125,345.70001220703125,345.70001220703125,0
2025-12-26,387.95001220703125,387.95001220703125,392.79998779296875,345.8500061035156,346.70001220703125,102998642
2025-12-29,367.6000061035156,367.6000061035156,400.70001220703125,365.8999938964844,394.95001220703125,38027612
2025-12-30,360.3500061035156,360.3500061035156,373.04998779296875,358.1000061035156,369.8999938964844,23158835
2025-12-31,357.25,357.25,366.25,356.1000061035156,360.5,13232939
2026-01-01,361.5,361.5,365.3999938964844,355.5,359.20001220703125,7782539
2026-01-02,365.8500061035156,365.8500061035156,368.45001220703125,360.6499938964844,363.5,7088047
2026-01-05,361.0,361.0,372.8999938964844,358.45001220703125,366.04998779296875,6255317
2026-01-06,358.29998779296875,358.29998779296875,367.75,354.3999938964844,361.8999938964844,5660162
2026-01-07,357.3999938964844,357.3999938964844,365.8999938964844,356.25,358.79998779296875,7777810
2026-01-08,342.54998779296875,342.54998779296875,360.75,341.0,357.3999938964844,8367219
2026-01-09,332.20001220703125,332.20001220703125,350.3500061035156,330.29998779296875,344.0,10019235
2026-01-12,331.6499938964844,331.6499938964844,333.8999938964844,323.1000061035156,333.45001220703125,9252024
2026-01-13,330.20001220703125,330.20001220703125,337.6499938964844,325.04998779296875,334.0,7141388
2026-01-14,338.29998779296875,338.29998779296875,341.8999938964844,328.0,329.5,10947879
2026-01-15,338.29998779296875,338.29998779296875,338.29998779296875,338.29998779296875,338.29998779296875,0
2026-01-16,335.1499938964844,335.1499938964844,344.95001220703125,333.5,341.0,6964569
