date_,adj close_sonacoms.ns,close_sonacoms.ns,high_sonacoms.ns,low_sonacoms.ns,open_sonacoms.ns,volume_sonacoms.ns
2025-04-17,450.1922912597656,451.70001220703125,452.5,435.8500061035156,445.0,2582488
2025-04-21,454.07928466796875,455.6000061035156,458.95001220703125,449.29998779296875,451.70001220703125,1083089
2025-04-22,450.0926208496094,451.6000061035156,459.1000061035156,450.20001220703125,456.3999938964844,1199046
2025-04-23,476.85302734375,478.45001220703125,479.8500061035156,453.0,453.0,5766536
2025-04-24,467.58404541015625,469.1499938964844,488.0,466.1000061035156,485.0,3981952
2025-04-25,452.1357727050781,453.6499938964844,471.0,451.0,469.1499938964844,2181275
2025-04-28,461.7037353515625,463.25,465.5,452.1000061035156,453.0,1037631
2025-04-29,490.2082824707031,491.8500061035156,499.29998779296875,467.3999938964844,475.0,9531228
2025-04-30,479.5439758300781,481.1499938964844,495.04998779296875,477.70001220703125,492.0,3063465
2025-05-02,496.68658447265625,498.3500061035156,498.75,468.45001220703125,470.0,4404049
2025-05-05,506.9023742675781,508.6000061035156,510.04998779296875,492.5,497.0,1741588
2025-05-06,500.7729187011719,502.45001220703125,513.75,499.5,509.3500061035156,3030894
2025-05-07,509.44384765625,511.1499938964844,512.7999877929688,490.0,491.0,2188022
2025-05-08,506.404052734375,508.1000061035156,515.7999877929688,504.0,513.0,2833517
2025-05-09,498.82940673828125,500.5,503.6499938964844,491.6000061035156,497.79998779296875,1291054
2025-05-12,518.06494140625,519.7999877929688,522.8499755859375,508.6000061035156,512.9500122070312,932430
2025-05-13,506.453857421875,508.1499938964844,521.8499755859375,506.5,519.7999877929688,1005905
2025-05-14,526.4369506835938,528.2000122070312,532.5499877929688,512.5,517.0,2757417
2025-05-15,531.9684448242188,533.75,535.5,520.7999877929688,528.0,850032
2025-05-16,541.0380249023438,542.8499755859375,545.3499755859375,528.5,533.75,801815
2025-05-19,534.310546875,536.0999755859375,548.5499877929688,534.0499877929688,544.7999877929688,854863
2025-05-20,522.699462890625,524.4500122070312,540.8499755859375,521.6500244140625,538.0,780051
2025-05-21,523.2974243164062,525.0499877929688,536.5,521.6500244140625,524.25,1119968
2025-05-22,526.2874145507812,528.0499877929688,530.7999877929688,522.4000244140625,528.0,1043387
2025-05-23,535.5065307617188,537.2999877929688,539.4000244140625,525.7999877929688,529.9500122070312,702464
2025-05-26,543.1808471679688,545.0,559.5,537.2999877929688,537.2999877929688,3863285
2025-05-27,543.1310424804688,544.9500122070312,549.7999877929688,541.3499755859375,548.9000244140625,1379965
2025-05-28,537.4002075195312,539.2000122070312,549.9000244140625,532.0,532.0,2691428
2025-05-29,540.8387451171875,542.6500244140625,547.0,536.4500122070312,544.5999755859375,1497046
2025-05-30,542.1343994140625,543.9500122070312,549.75,536.0,543.0,4203570
2025-06-02,539.5928955078125,541.4000244140625,548.0,534.5999755859375,539.9500122070312,768745
2025-06-03,531.9684448242188,533.75,543.4500122070312,530.75,540.0999755859375,1313357
2025-06-04,536.2540283203125,538.0499877929688,540.7999877929688,529.0999755859375,532.0499877929688,1009153
2025-06-05,526.3372802734375,528.0999755859375,541.9000244140625,527.0,536.4000244140625,1110583
2025-06-06,508.4471740722656,510.1499938964844,527.0,508.25,524.5999755859375,4829182
2025-06-09,519.6098022460938,521.3499755859375,523.5499877929688,507.8999938964844,512.0,1589318
2025-06-10,514.8756103515625,516.5999755859375,519.3499755859375,506.3999938964844,518.0,1552476
2025-06-11,517.2676391601562,519.0,534.6500244140625,517.2999877929688,519.0,2003002
2025-06-12,509.1448669433594,510.8500061035156,526.0,507.3999938964844,520.0,1437544
2025-06-13,500.1748962402344,501.8500061035156,504.0,467.95001220703125,467.95001220703125,1922178
2025-06-16,498.5304260253906,500.20001220703125,504.5,495.04998779296875,499.3500061035156,1359974
2025-06-17,478.3479919433594,479.95001220703125,503.95001220703125,478.1000061035156,501.25,3954206
2025-06-18,477.00250244140625,478.6000061035156,483.8999938964844,473.8999938964844,480.0,2530901
2025-06-19,476.4543151855469,478.04998779296875,484.95001220703125,474.79998779296875,479.70001220703125,2082504
2025-06-20,485.32464599609375,486.95001220703125,491.8500061035156,474.79998779296875,478.1000061035156,5401406
2025-06-23,475.7566833496094,477.3500061035156,486.1000061035156,475.29998779296875,479.8999938964844,4620465
2025-06-24,480.1419982910156,481.75,488.8999938964844,480.0,483.5,2061260
2025-06-25,479.1951599121094,480.79998779296875,486.45001220703125,477.70001220703125,484.45001220703125,1027515
2025-06-26,479.1951599121094,480.79998779296875,483.8999938964844,475.04998779296875,482.79998779296875,3502901
2025-06-27,477.65032958984375,479.25,485.79998779296875,478.20001220703125,484.8999938964844,1200021
2025-06-30,479.7433166503906,481.3500061035156,482.70001220703125,476.54998779296875,481.5,1060345
2025-07-01,474.3114929199219,475.8999938964844,489.0,474.1499938964844,486.0,2676817
2025-07-02,473.7135009765625,475.29998779296875,481.3500061035156,471.1499938964844,477.95001220703125,1339966
2025-07-03,477.75,479.3500061035156,482.6499938964844,475.0,478.6000061035156,1330215
2025-07-04,478.3999938964844,478.3999938964844,480.6000061035156,474.0,480.0,666146
2025-07-07,468.29998779296875,468.29998779296875,480.5,466.1000061035156,478.3999938964844,1635790
2025-07-08,461.29998779296875,461.29998779296875,471.54998779296875,460.0,469.6000061035156,2014126
2025-07-09,455.6000061035156,455.6000061035156,463.1000061035156,447.29998779296875,463.1000061035156,6392096
2025-07-10,454.6499938964844,454.6499938964844,461.25,452.0,457.70001220703125,1817646
2025-07-11,447.1499938964844,447.1499938964844,455.79998779296875,446.1499938964844,455.0,3034052
2025-07-14,452.25,452.25,470.0,445.5,470.0,3282577
2025-07-15,455.3500061035156,455.3500061035156,459.8999938964844,450.5,454.5,4731952
2025-07-16,455.04998779296875,455.04998779296875,462.0,453.29998779296875,458.0,3173710
2025-07-17,486.0,486.0,494.0,455.29998779296875,455.29998779296875,34339361
2025-07-18,479.75,479.75,489.0,473.3999938964844,486.0,6706634
2025-07-21,487.8999938964844,487.8999938964844,496.45001220703125,484.04998779296875,485.1000061035156,8698089
2025-07-22,472.95001220703125,472.95001220703125,489.0,471.04998779296875,488.5,2402025
2025-07-23,489.0,489.0,492.0,468.1000061035156,474.3999938964844,4471528
2025-07-24,490.79998779296875,490.79998779296875,492.8500061035156,484.6000061035156,490.0,2158605
2025-07-25,469.45001220703125,469.45001220703125,489.95001220703125,467.0,489.0,4112162
2025-07-28,465.54998779296875,465.54998779296875,479.70001220703125,464.0,469.04998779296875,1532707
2025-07-29,470.5,470.5,471.95001220703125,463.20001220703125,465.0,1649095
2025-07-30,461.29998779296875,461.29998779296875,471.75,454.5,471.0,2852842
2025-07-31,449.54998779296875,449.54998779296875,456.79998779296875,445.0,448.0,8040816
2025-08-01,437.54998779296875,437.54998779296875,453.6499938964844,435.29998779296875,450.0,1490890
2025-08-04,443.0,443.0,446.20001220703125,432.3999938964844,439.0,1461100
2025-08-05,447.1000061035156,447.1000061035156,455.25,433.0,433.0,5080108
2025-08-06,446.0,446.0,449.8999938964844,436.8500061035156,447.0,1458579
2025-08-07,448.8500061035156,448.8500061035156,452.95001220703125,431.3500061035156,440.0,1665549
2025-08-08,445.0,445.0,449.29998779296875,440.70001220703125,443.1000061035156,2163302
2025-08-11,445.95001220703125,445.95001220703125,449.79998779296875,440.45001220703125,445.45001220703125,2797929
2025-08-12,440.25,440.25,450.54998779296875,439.25,446.45001220703125,921533
2025-08-13,448.75,448.75,450.54998779296875,442.04998779296875,442.54998779296875,1320587
2025-08-14,451.8500061035156,451.8500061035156,453.0,444.0,449.8500061035156,1321467
2025-08-18,444.95001220703125,444.95001220703125,458.0,443.25,454.95001220703125,2572430
2025-08-19,455.25,455.25,466.6499938964844,444.1499938964844,445.79998779296875,5221932
2025-08-20,450.3500061035156,450.3500061035156,457.75,443.8999938964844,456.5,5362350
2025-08-21,442.6499938964844,442.6499938964844,456.0,441.54998779296875,451.0,5051564
2025-08-22,449.6499938964844,449.6499938964844,451.95001220703125,443.3999938964844,444.5,894867
2025-08-25,451.1499938964844,451.1499938964844,455.0,446.70001220703125,449.6499938964844,1166650
2025-08-26,453.70001220703125,453.70001220703125,463.20001220703125,441.79998779296875,449.79998779296875,58650435
2025-08-28,450.3500061035156,450.3500061035156,459.1000061035156,446.6499938964844,453.0,3245285
2025-08-29,443.04998779296875,443.04998779296875,453.70001220703125,442.1000061035156,450.3500061035156,3898250
2025-09-01,450.79998779296875,450.79998779296875,452.29998779296875,441.29998779296875,443.95001220703125,3064165
2025-09-02,444.95001220703125,444.95001220703125,453.25,442.8999938964844,451.0,4087210
2025-09-03,450.0,450.0,452.0,442.04998779296875,444.95001220703125,3590314
2025-09-04,437.95001220703125,437.95001220703125,455.8999938964844,436.6000061035156,455.8999938964844,3549467
2025-09-05,441.1000061035156,441.1000061035156,448.95001220703125,438.29998779296875,441.54998779296875,4301884
2025-09-08,454.3500061035156,454.3500061035156,459.3500061035156,442.5,442.5,3317333
2025-09-09,445.5,445.5,456.0,443.6000061035156,454.8999938964844,1694278
2025-09-10,450.04998779296875,450.04998779296875,457.45001220703125,446.3500061035156,451.54998779296875,4099347
2025-09-11,439.95001220703125,439.95001220703125,451.3999938964844,437.79998779296875,450.1499938964844,4599233
2025-09-12,428.29998779296875,428.29998779296875,442.70001220703125,426.04998779296875,442.0,3256814
2025-09-15,434.0,434.0,437.1000061035156,430.20001220703125,431.0,1452381
2025-09-16,432.54998779296875,432.54998779296875,439.04998779296875,431.1499938964844,434.6499938964844,1368600
2025-09-17,434.6000061035156,434.6000061035156,436.8999938964844,432.70001220703125,434.3999938964844,1508205
2025-09-18,440.6000061035156,440.6000061035156,441.20001220703125,433.8500061035156,436.0,1638234
2025-09-19,436.20001220703125,436.20001220703125,441.20001220703125,435.54998779296875,440.0,2335111
2025-09-22,420.6000061035156,420.6000061035156,437.25,419.3500061035156,436.25,2723801
2025-09-23,421.3500061035156,421.3500061035156,434.3999938964844,420.6499938964844,423.5,4907137
2025-09-24,416.79998779296875,416.79998779296875,426.25,415.5,422.8500061035156,2547455
2025-09-25,409.6499938964844,409.6499938964844,419.8999938964844,408.1000061035156,416.0,2409924
2025-09-26,407.1000061035156,407.1000061035156,413.79998779296875,405.75,407.0,2512505
2025-09-29,405.3500061035156,405.3500061035156,411.6499938964844,402.29998779296875,410.1000061035156,2086802
2025-09-30,411.75,411.75,413.8999938964844,403.29998779296875,405.6499938964844,2437936
2025-10-01,413.75,413.75,416.54998779296875,411.29998779296875,414.8500061035156,1311404
2025-10-03,419.70001220703125,419.70001220703125,421.3999938964844,410.25,413.75,1842319
2025-10-06,414.25,414.25,422.0,413.3500061035156,422.0,2305014
2025-10-07,414.04998779296875,414.04998779296875,421.0,412.29998779296875,415.45001220703125,1808280
2025-10-08,405.25,405.25,418.04998779296875,404.3500061035156,415.29998779296875,1583659
2025-10-09,429.45001220703125,429.45001220703125,431.20001220703125,405.45001220703125,407.29998779296875,4699597
2025-10-10,432.79998779296875,432.79998779296875,448.5,430.0,435.04998779296875,8389715
2025-10-13,435.75,435.75,437.29998779296875,424.6000061035156,434.0,2600084
2025-10-14,452.79998779296875,452.79998779296875,456.79998779296875,434.3999938964844,435.5,7646062
2025-10-15,452.25,452.25,458.0,445.6000061035156,452.79998779296875,2676450
2025-10-16,468.54998779296875,468.54998779296875,474.0,452.25,452.25,7002787
2025-10-17,462.20001220703125,462.20001220703125,471.1499938964844,460.1000061035156,466.6000061035156,2356950
2025-10-20,461.20001220703125,461.20001220703125,465.3500061035156,458.6000061035156,462.04998779296875,2459282
2025-10-21,461.95001220703125,461.95001220703125,465.3500061035156,460.0,465.0,148421
2025-10-23,478.04998779296875,478.04998779296875,482.45001220703125,467.20001220703125,472.1000061035156,4520849
2025-10-24,478.70001220703125,478.70001220703125,481.3500061035156,471.79998779296875,477.6000061035156,2880354
2025-10-27,483.8500061035156,483.8500061035156,487.0,476.25,478.70001220703125,2411589
2025-10-28,484.3500061035156,484.3500061035156,503.3999938964844,476.1000061035156,496.04998779296875,8308585
2025-10-29,483.1499938964844,483.1499938964844,486.8500061035156,479.0,485.0,1573506
2025-10-30,482.95001220703125,482.95001220703125,486.6000061035156,478.1000061035156,484.1000061035156,845278
2025-10-31,472.75,472.75,487.20001220703125,471.6000061035156,482.95001220703125,1152617
2025-11-03,481.25,481.25,483.54998779296875,472.8500061035156,473.0,825005
2025-11-04,483.79998779296875,483.79998779296875,486.8500061035156,478.29998779296875,480.5,1658014
2025-11-05,483.79998779296875,483.79998779296875,483.79998779296875,483.79998779296875,483.79998779296875,0
2025-11-06,482.8999938964844,482.8999938964844,486.75,481.3999938964844,484.0,1428893
2025-11-07,491.1000061035156,491.1000061035156,493.3999938964844,476.1000061035156,480.0,1644050
2025-11-10,485.70001220703125,485.70001220703125,493.8500061035156,484.6000061035156,493.0,1363815
2025-11-11,489.79998779296875,489.79998779296875,492.3999938964844,480.79998779296875,488.0,1089218
2025-11-12,497.75,497.75,500.0,488.6000061035156,491.5,1449667
2025-11-13,489.1499938964844,489.1499938964844,500.79998779296875,485.6000061035156,499.45001220703125,1626959
2025-11-14,485.6000061035156,485.6000061035156,489.45001220703125,477.75,487.1000061035156,956167
2025-11-17,486.0,486.0,487.95001220703125,480.0,486.0,1700170
2025-11-18,488.54998779296875,488.54998779296875,491.3500061035156,476.29998779296875,487.70001220703125,2096390
2025-11-19,506.95001220703125,506.95001220703125,508.3999938964844,489.79998779296875,491.04998779296875,5842354
2025-11-20,507.6499938964844,507.6499938964844,515.5,502.25,509.95001220703125,2647276
2025-11-21,503.1499938964844,503.1499938964844,517.7999877929688,500.75,507.6499938964844,3119184
2025-11-24,505.79998779296875,505.79998779296875,512.4000244140625,499.70001220703125,503.0,1898547
2025-11-25,501.29998779296875,501.29998779296875,506.29998779296875,497.1000061035156,505.79998779296875,1347508
2025-11-26,507.20001220703125,507.20001220703125,510.45001220703125,499.29998779296875,501.95001220703125,816531
2025-11-27,509.5,509.5,520.5999755859375,507.79998779296875,511.8999938964844,2107475
2025-11-28,511.75,511.75,513.7000122070312,505.70001220703125,513.0,1107443
2025-12-01,508.75,508.75,515.1500244140625,505.1000061035156,514.25,1237953
2025-12-02,506.3999938964844,506.3999938964844,510.8500061035156,502.25,507.0,696651
2025-12-03,491.6499938964844,491.6499938964844,508.6000061035156,489.6000061035156,508.6000061035156,1154576
2025-12-04,499.6499938964844,499.6499938964844,504.79998779296875,491.6499938964844,493.0,1353456
2025-12-05,492.8500061035156,492.8500061035156,499.8999938964844,488.25,499.6499938964844,1038693
2025-12-08,486.3500061035156,486.3500061035156,499.0,482.45001220703125,492.8999938964844,891694
2025-12-09,479.1499938964844,479.1499938964844,487.1499938964844,476.0,485.0,1515002
2025-12-10,471.54998779296875,471.54998779296875,484.95001220703125,469.04998779296875,479.1499938964844,1111844
2025-12-11,483.1499938964844,483.1499938964844,492.8999938964844,469.0,473.3999938964844,3559650
2025-12-12,492.5,492.5,493.75,484.04998779296875,485.6499938964844,2896193
2025-12-15,486.8999938964844,486.8999938964844,496.0,483.1000061035156,490.0,1169034
2025-12-16,484.95001220703125,484.95001220703125,487.6499938964844,483.1499938964844,484.5,394684
2025-12-17,489.8999938964844,489.8999938964844,493.5,480.79998779296875,483.95001220703125,804592
2025-12-18,486.45001220703125,486.45001220703125,491.1499938964844,482.6000061035156,488.0,1365960
2025-12-19,496.79998779296875,496.79998779296875,500.0,482.45001220703125,486.20001220703125,4151451
2025-12-22,493.45001220703125,493.45001220703125,502.29998779296875,491.6000061035156,499.0,778559
2025-12-23,488.29998779296875,488.29998779296875,493.3999938964844,483.5,493.25,1028261
2025-12-24,484.0,484.0,489.54998779296875,483.0,488.54998779296875,868011
2025-12-25,484.0,484.0,484.0,484.0,484.0,0
2025-12-26,482.1000061035156,482.1000061035156,487.79998779296875,480.79998779296875,483.0,748098
2025-12-29,477.3999938964844,477.3999938964844,485.1499938964844,473.0,483.25,2412933
2025-12-30,478.79998779296875,478.79998779296875,482.6000061035156,476.0,478.0,1914434
2025-12-31,479.3999938964844,479.3999938964844,481.3999938964844,472.79998779296875,480.0,589617
2026-01-01,474.29998779296875,474.29998779296875,481.95001220703125,472.8500061035156,481.95001220703125,532720
2026-01-02,486.3500061035156,486.3500061035156,493.3500061035156,474.20001220703125,475.0,1198062
2026-01-05,481.3999938964844,481.3999938964844,489.5,478.54998779296875,487.5,665079
2026-01-06,476.45001220703125,476.45001220703125,481.5,469.1000061035156,481.3999938964844,1057436
2026-01-07,473.79998779296875,473.79998779296875,478.75,470.6000061035156,474.0,591731
2026-01-08,462.8500061035156,462.8500061035156,473.6000061035156,460.1000061035156,472.54998779296875,1597648
2026-01-09,459.6499938964844,459.6499938964844,468.95001220703125,455.3500061035156,458.1000061035156,1148591
2026-01-12,456.8500061035156,456.8500061035156,459.3999938964844,446.8999938964844,458.0,1289974
2026-01-13,457.04998779296875,457.04998779296875,462.95001220703125,454.1000061035156,457.95001220703125,1165172
2026-01-14,461.6499938964844,461.6499938964844,464.3500061035156,454.54998779296875,455.25,780253
2026-01-16,460.1000061035156,460.1000061035156,464.1000061035156,457.3500061035156,461.6499938964844,642454
