date_,adj close_deepakfert.ns,close_deepakfert.ns,high_deepakfert.ns,low_deepakfert.ns,open_deepakfert.ns,volume_deepakfert.ns
2025-04-08,1103.3983154296875,1111.300048828125,1154.8499755859375,1099.050048828125,1116.1500244140625,370665
2025-04-09,1150.3619384765625,1158.5999755859375,1164.4000244140625,1100.0,1111.300048828125,418621
2025-04-11,1197.8717041015625,1206.449951171875,1214.699951171875,1156.699951171875,1189.0,632083
2025-04-15,1254.3175048828125,1263.300048828125,1269.0,1212.4000244140625,1225.0,596586
2025-04-16,1249.7501220703125,1258.699951171875,1284.0,1246.199951171875,1269.0,303295
2025-04-17,1283.905517578125,1293.0999755859375,1315.0,1258.699951171875,1258.699951171875,611237
2025-04-21,1291.352294921875,1300.5999755859375,1332.9000244140625,1270.5999755859375,1294.800048828125,423184
2025-04-22,1266.530029296875,1275.5999755859375,1321.0,1261.9000244140625,1311.0,364159
2025-04-23,1274.2745361328125,1283.4000244140625,1308.0,1270.0999755859375,1277.9000244140625,171323
2025-04-24,1308.3306884765625,1317.699951171875,1322.0,1276.0,1287.0,302285
2025-04-25,1299.990478515625,1309.300048828125,1348.9000244140625,1267.0999755859375,1324.0,468469
2025-04-28,1304.5577392578125,1313.9000244140625,1329.699951171875,1283.699951171875,1294.9000244140625,207487
2025-04-29,1292.3450927734375,1301.5999755859375,1337.0,1288.5999755859375,1321.0,247662
2025-04-30,1270.7994384765625,1279.9000244140625,1302.699951171875,1275.0,1302.0,253846
2025-05-02,1259.1826171875,1268.199951171875,1294.800048828125,1250.0,1279.9000244140625,154804
2025-05-05,1280.430419921875,1289.5999755859375,1298.0,1251.199951171875,1265.699951171875,256401
2025-05-06,1238.0341796875,1246.9000244140625,1296.5999755859375,1234.0999755859375,1295.5,271529
2025-05-07,1255.012451171875,1264.0,1274.0,1205.0999755859375,1206.4000244140625,362707
2025-05-08,1240.91357421875,1249.800048828125,1297.800048828125,1234.0,1267.800048828125,338182
2025-05-09,1245.0836181640625,1254.0,1263.9000244140625,1205.0,1205.0,252359
2025-05-12,1292.7423095703125,1302.0,1335.0,1278.5,1290.0,397618
2025-05-13,1281.6219482421875,1290.800048828125,1309.0,1281.0,1302.0,215490
2025-05-14,1326.5006103515625,1336.0,1344.0,1289.0,1298.4000244140625,413968
2025-05-15,1335.6351318359375,1345.199951171875,1392.0,1335.300048828125,1341.0,655213
2025-05-16,1335.535888671875,1345.0999755859375,1368.0,1332.0,1355.0,228224
2025-05-19,1373.5635986328125,1383.4000244140625,1390.0,1340.800048828125,1353.5999755859375,342529
2025-05-20,1364.428955078125,1374.199951171875,1407.300048828125,1361.0999755859375,1389.0,497634
2025-05-21,1358.968017578125,1368.699951171875,1384.9000244140625,1351.0,1378.699951171875,231267
2025-05-22,1351.8192138671875,1361.5,1393.9000244140625,1330.0999755859375,1375.0,744849
2025-05-23,1317.9617919921875,1327.4000244140625,1357.800048828125,1285.4000244140625,1357.800048828125,825548
2025-05-26,1356.18798828125,1365.9000244140625,1374.9000244140625,1324.4000244140625,1327.4000244140625,512012
2025-05-27,1345.7626953125,1355.4000244140625,1379.0,1345.0,1365.9000244140625,265026
2025-05-28,1434.4276123046875,1444.699951171875,1449.800048828125,1360.0999755859375,1362.9000244140625,1524601
2025-05-29,1508.69580078125,1519.5,1529.0,1421.5,1456.0,2044345
2025-05-30,1473.1502685546875,1483.699951171875,1525.0,1478.0,1525.0,492193
2025-06-02,1469.6751708984375,1480.199951171875,1507.9000244140625,1460.0,1494.0,609824
2025-06-03,1529.1492919921875,1540.0999755859375,1594.800048828125,1476.4000244140625,1483.0,2673869
2025-06-04,1565.9854736328125,1577.199951171875,1585.0,1531.800048828125,1540.0999755859375,725771
2025-06-05,1528.05712890625,1539.0,1585.0,1525.0,1577.5,534271
2025-06-06,1533.6173095703125,1544.5999755859375,1563.9000244140625,1518.0,1544.199951171875,445297
2025-06-09,1520.709716796875,1531.5999755859375,1554.800048828125,1499.199951171875,1550.5999755859375,491066
2025-06-10,1542.2554931640625,1553.300048828125,1587.0,1527.699951171875,1544.699951171875,607813
2025-06-11,1564.69482421875,1575.9000244140625,1612.0,1556.199951171875,1564.9000244140625,840406
2025-06-12,1551.68798828125,1562.800048828125,1637.0,1551.300048828125,1585.0,811804
2025-06-13,1543.2484130859375,1554.300048828125,1582.300048828125,1525.199951171875,1547.0,448572
2025-06-16,1561.3189697265625,1572.5,1577.800048828125,1540.199951171875,1565.0,333683
2025-06-17,1550.4964599609375,1561.5999755859375,1614.0,1552.0,1571.0999755859375,605938
2025-06-18,1531.8302001953125,1542.800048828125,1569.9000244140625,1532.0,1565.0,300278
2025-06-19,1517.234619140625,1528.0999755859375,1558.5999755859375,1507.199951171875,1544.0,333002
2025-06-20,1523.390625,1534.300048828125,1547.800048828125,1508.5,1524.0,363837
2025-06-23,1536.8939208984375,1547.9000244140625,1561.0,1527.9000244140625,1535.0,263333
2025-06-24,1566.879150390625,1578.0999755859375,1597.800048828125,1548.5,1560.0,522162
2025-06-25,1595.3751220703125,1606.800048828125,1619.0,1578.0,1590.0,475501
2025-06-26,1583.063232421875,1594.4000244140625,1624.0,1585.199951171875,1611.0,311165
2025-06-27,1582.765380859375,1594.0999755859375,1619.0,1581.0,1596.0,377362
2025-06-30,1695.259765625,1707.4000244140625,1725.0,1596.800048828125,1603.5,1303067
2025-07-01,1731.1031494140625,1743.5,1757.800048828125,1701.0,1720.0,1083208
2025-07-02,1728.5216064453125,1740.9000244140625,1752.0,1697.5,1751.800048828125,559388
2025-07-03,1716.60693359375,1728.9000244140625,1778.5999755859375,1724.0,1739.9000244140625,452279
2025-07-04,1697.7420654296875,1709.9000244140625,1755.0,1697.5999755859375,1729.0,359585
2025-07-07,1600.5380859375,1612.0,1717.4000244140625,1607.0,1717.4000244140625,1098294
2025-07-08,1586.538330078125,1597.9000244140625,1638.0,1585.699951171875,1600.0,599203
2025-07-09,1599.545166015625,1611.0,1615.0999755859375,1592.9000244140625,1599.4000244140625,196087
2025-07-10,1567.177001953125,1578.4000244140625,1623.800048828125,1566.0,1611.199951171875,286300
2025-07-11,1571.5457763671875,1582.800048828125,1590.9000244140625,1566.0999755859375,1587.0999755859375,157020
2025-07-14,1559.23388671875,1570.4000244140625,1588.9000244140625,1550.0,1588.800048828125,184886
2025-07-15,1591.2049560546875,1602.5999755859375,1658.300048828125,1597.199951171875,1607.0,1349196
2025-07-16,1574.822265625,1586.0999755859375,1609.0,1571.0,1608.9000244140625,252978
2025-07-17,1593.985107421875,1605.4000244140625,1610.699951171875,1571.199951171875,1589.5999755859375,216137
2025-07-18,1570.15576171875,1581.4000244140625,1611.199951171875,1572.0,1607.699951171875,143010
2025-07-21,1614.140625,1625.699951171875,1642.699951171875,1572.0,1575.0,622161
2025-07-22,1585.942626953125,1597.300048828125,1632.9000244140625,1590.0,1632.9000244140625,182822
2025-07-23,1584.453369140625,1595.800048828125,1615.0,1585.300048828125,1599.0,160006
2025-07-24,1586.7369384765625,1598.0999755859375,1618.699951171875,1589.5999755859375,1595.800048828125,121185
2025-07-25,1523.0926513671875,1534.0,1602.0,1523.0999755859375,1599.9000244140625,322654
2025-07-28,1509.5894775390625,1520.4000244140625,1538.300048828125,1477.300048828125,1527.0,308156
2025-07-29,1595.9708251953125,1607.4000244140625,1618.9000244140625,1500.4000244140625,1510.0,1109712
2025-07-30,1553.3758544921875,1564.5,1672.4000244140625,1555.5,1620.0,1220699
2025-07-31,1587.4320068359375,1598.800048828125,1630.0,1528.300048828125,1549.699951171875,482920
2025-08-01,1547.41845703125,1558.5,1606.5999755859375,1552.0,1600.0,198098
2025-08-04,1534.41162109375,1545.4000244140625,1577.5999755859375,1531.699951171875,1555.0,173665
2025-08-05,1537.390380859375,1548.4000244140625,1579.0,1538.9000244140625,1554.0,157956
2025-08-06,1523.291259765625,1534.199951171875,1558.0,1498.0,1552.0,278247
2025-08-07,1494.696044921875,1505.4000244140625,1532.0,1485.699951171875,1510.0,224058
2025-08-08,1459.845703125,1470.300048828125,1529.0,1455.0,1506.0,187241
2025-08-11,1464.8101806640625,1475.300048828125,1489.0,1408.0,1463.199951171875,267288
2025-08-12,1437.40625,1447.699951171875,1483.5999755859375,1440.0,1474.0,133335
2025-08-13,1424.3001708984375,1434.5,1466.0,1430.0,1455.0,178698
2025-08-14,1437.505615234375,1447.800048828125,1459.0,1411.0999755859375,1434.0999755859375,154425
2025-08-18,1458.9520263671875,1469.4000244140625,1486.800048828125,1448.199951171875,1474.9000244140625,159823
2025-08-19,1464.909423828125,1475.4000244140625,1486.300048828125,1460.0,1469.4000244140625,140819
2025-08-20,1481.19287109375,1491.800048828125,1498.4000244140625,1460.0,1475.800048828125,165834
2025-08-21,1508.5965576171875,1519.4000244140625,1529.300048828125,1487.199951171875,1499.699951171875,221779
2025-08-22,1518.2275390625,1529.0999755859375,1550.0,1507.0,1519.9000244140625,253088
2025-08-25,1490.8238525390625,1501.5,1554.0999755859375,1495.0999755859375,1532.0,188031
2025-08-26,1443.3636474609375,1453.699951171875,1504.199951171875,1440.0,1500.0,361893
2025-08-28,1418.6407470703125,1428.800048828125,1458.0,1421.699951171875,1445.0,138279
2025-08-29,1377.9322509765625,1387.800048828125,1437.5,1378.9000244140625,1432.0,241989
2025-09-01,1396.4000244140625,1406.4000244140625,1415.0,1383.199951171875,1389.0,303777
2025-09-02,1447.800048828125,1447.800048828125,1458.699951171875,1401.699951171875,1401.699951171875,321223
2025-09-03,1442.5,1442.5,1487.9000244140625,1436.5999755859375,1446.0999755859375,262327
2025-09-04,1443.4000244140625,1443.4000244140625,1461.5,1428.4000244140625,1459.0,229337
2025-09-05,1403.699951171875,1403.699951171875,1451.300048828125,1401.800048828125,1440.0,178892
2025-09-08,1399.0,1399.0,1413.199951171875,1376.199951171875,1404.199951171875,207457
2025-09-09,1412.699951171875,1412.699951171875,1421.9000244140625,1390.5,1407.0,170964
2025-09-10,1420.0999755859375,1420.0999755859375,1427.800048828125,1412.800048828125,1418.5,128961
2025-09-11,1430.800048828125,1430.800048828125,1443.800048828125,1415.199951171875,1425.5,156442
2025-09-12,1400.699951171875,1400.699951171875,1429.9000244140625,1397.5,1429.9000244140625,293158
2025-09-15,1407.9000244140625,1407.9000244140625,1422.0,1395.0,1400.699951171875,122697
2025-09-16,1425.300048828125,1425.300048828125,1429.800048828125,1407.9000244140625,1410.9000244140625,144060
2025-09-17,1463.199951171875,1463.199951171875,1487.800048828125,1430.0,1434.0,481750
2025-09-18,1451.0,1451.0,1479.9000244140625,1424.0,1470.0,237359
2025-09-19,1457.300048828125,1457.300048828125,1462.0,1441.5999755859375,1454.300048828125,233209
2025-09-22,1453.5999755859375,1453.5999755859375,1472.0,1445.0,1455.0999755859375,130157
2025-09-23,1518.5999755859375,1518.5999755859375,1547.9000244140625,1443.0,1451.699951171875,703222
2025-09-24,1580.300048828125,1580.300048828125,1597.800048828125,1512.0,1519.5999755859375,1153682
2025-09-25,1546.699951171875,1546.699951171875,1582.0,1537.0,1582.0,254249
2025-09-26,1531.5999755859375,1531.5999755859375,1555.0,1520.0,1537.199951171875,291054
2025-09-29,1500.800048828125,1500.800048828125,1548.699951171875,1490.0,1525.0,267523
2025-09-30,1501.9000244140625,1501.9000244140625,1525.5,1490.0,1500.800048828125,211610
2025-10-01,1547.0999755859375,1547.0999755859375,1553.699951171875,1486.0,1513.5,271280
2025-10-03,1572.4000244140625,1572.4000244140625,1581.0999755859375,1531.5999755859375,1549.0999755859375,292023
2025-10-06,1551.699951171875,1551.699951171875,1593.5999755859375,1542.0,1574.0,300529
2025-10-07,1543.699951171875,1543.699951171875,1562.0,1527.5999755859375,1550.800048828125,129109
2025-10-08,1544.300048828125,1544.300048828125,1557.9000244140625,1533.0,1540.0,104374
2025-10-09,1512.0,1512.0,1548.800048828125,1505.0,1544.300048828125,173169
2025-10-10,1497.0,1497.0,1515.800048828125,1490.0,1507.0,190686
2025-10-13,1484.0999755859375,1484.0999755859375,1492.5,1464.300048828125,1490.0,238612
2025-10-14,1416.0,1416.0,1495.0,1401.0999755859375,1494.5999755859375,485908
2025-10-15,1419.5,1419.5,1429.800048828125,1400.0,1416.9000244140625,275922
2025-10-16,1441.0999755859375,1441.0999755859375,1449.0,1416.4000244140625,1420.0,129861
2025-10-17,1445.0,1445.0,1449.0,1429.0,1449.0,122526
2025-10-20,1423.699951171875,1423.699951171875,1452.800048828125,1413.0,1444.0,189114
2025-10-21,1439.800048828125,1439.800048828125,1443.199951171875,1423.0,1423.699951171875,21548
2025-10-23,1434.4000244140625,1434.4000244140625,1466.5,1420.0,1449.0,272021
2025-10-24,1442.800048828125,1442.800048828125,1449.9000244140625,1425.0,1439.0,138688
2025-10-27,1459.9000244140625,1459.9000244140625,1465.199951171875,1435.0999755859375,1439.0999755859375,137688
2025-10-28,1519.4000244140625,1519.4000244140625,1540.699951171875,1455.0999755859375,1459.9000244140625,1399481
2025-10-29,1503.5,1503.5,1541.4000244140625,1490.300048828125,1525.0,313980
2025-10-30,1486.199951171875,1486.199951171875,1502.9000244140625,1481.9000244140625,1500.0,240288
2025-10-31,1491.5999755859375,1491.5999755859375,1528.0,1475.0,1487.0,311191
2025-11-03,1485.5,1485.5,1502.4000244140625,1478.199951171875,1485.0,148083
2025-11-04,1504.5,1504.5,1519.9000244140625,1484.0,1485.0,295511
2025-11-05,1504.5,1504.5,1504.5,1504.5,1504.5,0
2025-11-06,1429.0999755859375,1429.0999755859375,1472.300048828125,1409.5999755859375,1421.0,680432
2025-11-07,1426.4000244140625,1426.4000244140625,1448.5999755859375,1414.699951171875,1433.0,266134
2025-11-10,1391.199951171875,1391.199951171875,1448.699951171875,1386.0999755859375,1424.9000244140625,279009
2025-11-11,1365.4000244140625,1365.4000244140625,1407.300048828125,1360.0,1397.0,455008
2025-11-12,1393.199951171875,1393.199951171875,1396.699951171875,1367.0,1368.0,219126
2025-11-13,1419.800048828125,1419.800048828125,1433.9000244140625,1393.300048828125,1401.5,242928
2025-11-14,1411.5999755859375,1411.5999755859375,1429.0,1405.699951171875,1419.800048828125,136466
2025-11-17,1443.5,1443.5,1451.0,1405.5,1411.5999755859375,261791
2025-11-18,1412.699951171875,1412.699951171875,1449.0,1409.800048828125,1443.199951171875,147369
2025-11-19,1449.0,1449.0,1459.800048828125,1420.5,1430.0,718532
2025-11-20,1446.4000244140625,1446.4000244140625,1464.5,1443.0,1458.0,138647
2025-11-21,1418.5,1418.5,1453.5999755859375,1411.699951171875,1446.4000244140625,221743
2025-11-24,1364.0999755859375,1364.0999755859375,1424.4000244140625,1350.699951171875,1424.0,309032
2025-11-25,1377.199951171875,1377.199951171875,1384.0,1335.4000244140625,1364.0999755859375,153034
2025-11-26,1391.699951171875,1391.699951171875,1396.9000244140625,1348.5,1376.0,244704
2025-11-27,1378.300048828125,1378.300048828125,1413.9000244140625,1370.300048828125,1390.9000244140625,196114
2025-11-28,1368.699951171875,1368.699951171875,1387.199951171875,1365.300048828125,1372.0,122528
2025-12-01,1357.5,1357.5,1364.300048828125,1347.0999755859375,1364.300048828125,162910
2025-12-02,1320.699951171875,1320.699951171875,1358.5,1316.4000244140625,1357.5,204889
2025-12-03,1309.800048828125,1309.800048828125,1329.199951171875,1299.4000244140625,1315.5999755859375,253360
2025-12-04,1320.699951171875,1320.699951171875,1337.9000244140625,1306.199951171875,1306.199951171875,117176
2025-12-05,1292.5999755859375,1292.5999755859375,1325.699951171875,1290.0,1314.5,199825
2025-12-08,1233.5999755859375,1233.5999755859375,1293.5,1225.0,1289.4000244140625,394213
2025-12-09,1249.0,1249.0,1253.0,1211.0,1235.800048828125,251486
2025-12-10,1229.300048828125,1229.300048828125,1271.5999755859375,1220.0,1248.0,245552
2025-12-11,1230.0999755859375,1230.0999755859375,1235.0,1191.0,1223.199951171875,444399
2025-12-12,1236.300048828125,1236.300048828125,1243.199951171875,1220.800048828125,1230.4000244140625,189871
2025-12-15,1251.0,1251.0,1264.4000244140625,1225.9000244140625,1231.199951171875,129831
2025-12-16,1221.4000244140625,1221.4000244140625,1274.699951171875,1215.0,1255.0,281526
2025-12-17,1214.9000244140625,1214.9000244140625,1229.199951171875,1207.0,1229.199951171875,152842
2025-12-18,1194.9000244140625,1194.9000244140625,1217.5999755859375,1182.0999755859375,1213.9000244140625,145889
2025-12-19,1204.800048828125,1204.800048828125,1211.0,1179.5999755859375,1193.0,174239
2025-12-22,1236.0999755859375,1236.0999755859375,1238.0,1207.0,1207.0,133374
2025-12-23,1252.199951171875,1252.199951171875,1256.0,1233.0,1246.0,132329
2025-12-24,1252.5999755859375,1252.5999755859375,1272.0,1245.0,1252.199951171875,119823
2025-12-25,1252.5999755859375,1252.5999755859375,1252.5999755859375,1252.5999755859375,1252.5999755859375,0
2025-12-26,1254.9000244140625,1254.9000244140625,1274.800048828125,1245.0,1265.0,137427
2025-12-29,1236.300048828125,1236.300048828125,1269.800048828125,1231.199951171875,1255.0,144281
2025-12-30,1209.0,1209.0,1244.0999755859375,1201.0,1234.300048828125,404033
2025-12-31,1287.0999755859375,1287.0999755859375,1312.800048828125,1233.0,1233.0,3216572
2026-01-01,1243.5,1243.5,1297.0,1236.699951171875,1289.9000244140625,570077
2026-01-02,1261.800048828125,1261.800048828125,1274.800048828125,1228.0,1251.5,665297
2026-01-05,1252.199951171875,1252.199951171875,1279.9000244140625,1243.0999755859375,1265.0,246855
2026-01-06,1243.800048828125,1243.800048828125,1254.199951171875,1236.5,1252.300048828125,245210
2026-01-07,1235.0,1235.0,1246.800048828125,1231.0,1236.5999755859375,169138
2026-01-08,1220.699951171875,1220.699951171875,1242.0,1213.0,1241.0,174655
2026-01-09,1206.4000244140625,1206.4000244140625,1232.9000244140625,1201.0999755859375,1220.800048828125,198891
2026-01-12,1208.4000244140625,1208.4000244140625,1215.0999755859375,1180.5999755859375,1205.0,209730
2026-01-13,1224.5,1224.5,1241.9000244140625,1206.5999755859375,1215.0999755859375,199904
2026-01-14,1216.800048828125,1216.800048828125,1232.5,1211.300048828125,1214.5,113389
2026-01-15,1216.800048828125,1216.800048828125,1216.800048828125,1216.800048828125,1216.800048828125,0
2026-01-16,1198.199951171875,1198.199951171875,1231.199951171875,1190.699951171875,1224.9000244140625,148653
