date_,adj close_cyient.ns,close_cyient.ns,high_cyient.ns,low_cyient.ns,open_cyient.ns,volume_cyient.ns
2025-04-02,1220.5244140625,1250.3499755859375,1257.050048828125,1216.0999755859375,1235.25,715265
2025-04-03,1187.2379150390625,1216.25,1244.8499755859375,1202.300048828125,1244.8499755859375,646568
2025-04-04,1131.1094970703125,1158.75,1216.25,1148.1500244140625,1210.0,491666
2025-04-07,1094.4552001953125,1121.199951171875,1133.0,1084.050048828125,1095.0,1181080
2025-04-08,1125.78955078125,1153.300048828125,1182.5999755859375,1140.5,1160.0,654562
2025-04-09,1121.689697265625,1149.0999755859375,1167.0,1123.0,1165.300048828125,347217
2025-04-11,1116.906494140625,1144.199951171875,1185.699951171875,1136.699951171875,1179.699951171875,399166
2025-04-15,1158.5880126953125,1186.9000244140625,1204.300048828125,1161.199951171875,1181.0999755859375,455650
2025-04-16,1156.2452392578125,1184.5,1195.5,1171.5,1191.800048828125,288039
2025-04-17,1161.1259765625,1189.5,1198.0,1157.5999755859375,1184.5,312649
2025-04-21,1211.3975830078125,1241.0,1254.0,1190.300048828125,1191.0,462806
2025-04-22,1176.549072265625,1205.300048828125,1246.800048828125,1201.0,1246.800048828125,770580
2025-04-23,1217.4495849609375,1247.199951171875,1259.300048828125,1215.5999755859375,1249.0,1778731
2025-04-24,1213.1546630859375,1242.800048828125,1279.0,1238.0999755859375,1248.5,943872
2025-04-25,1142.8720703125,1170.800048828125,1192.5,1125.0,1176.0,5852653
2025-04-28,1153.511962890625,1181.699951171875,1202.699951171875,1161.0,1179.0,799132
2025-04-29,1169.4232177734375,1198.0,1203.699951171875,1172.5999755859375,1180.0,528447
2025-04-30,1159.368896484375,1187.699951171875,1206.4000244140625,1180.0999755859375,1200.0,380845
2025-05-02,1163.46875,1191.9000244140625,1224.4000244140625,1187.699951171875,1193.0,339324
2025-05-05,1176.0611572265625,1204.800048828125,1224.5,1190.0,1200.0,373219
2025-05-06,1135.1605224609375,1162.9000244140625,1215.4000244140625,1158.800048828125,1204.699951171875,335237
2025-05-07,1152.438232421875,1180.5999755859375,1184.0,1136.699951171875,1136.699951171875,297801
2025-05-08,1151.0716552734375,1179.199951171875,1208.300048828125,1170.0,1182.0,278468
2025-05-09,1151.1693115234375,1179.300048828125,1182.0,1148.0,1150.0,188165
2025-05-12,1228.382568359375,1258.4000244140625,1265.9000244140625,1200.0,1200.0,722141
2025-05-13,1213.740234375,1243.4000244140625,1269.5999755859375,1235.5,1260.0,511262
2025-05-14,1256.495361328125,1287.199951171875,1292.0,1252.699951171875,1256.800048828125,903106
2025-05-15,1262.5474853515625,1293.4000244140625,1314.5,1283.4000244140625,1298.0,411526
2025-05-16,1273.1876220703125,1304.300048828125,1326.0,1293.300048828125,1304.0,368425
2025-05-19,1267.2330322265625,1298.199951171875,1311.0,1284.0999755859375,1310.800048828125,215171
2025-05-20,1259.4239501953125,1290.199951171875,1318.4000244140625,1287.0,1304.0,373417
2025-05-21,1273.4803466796875,1304.5999755859375,1314.699951171875,1275.9000244140625,1288.800048828125,264066
2025-05-22,1268.111572265625,1299.0999755859375,1306.5999755859375,1283.0,1300.199951171875,196268
2025-05-23,1300.8125,1332.5999755859375,1340.0,1297.5999755859375,1299.0999755859375,713881
2025-05-26,1318.96875,1351.199951171875,1376.0,1337.699951171875,1344.699951171875,787397
2025-05-27,1314.673828125,1346.800048828125,1365.0,1338.0,1354.0,296753
2025-05-28,1314.0880126953125,1346.199951171875,1359.9000244140625,1340.5999755859375,1353.800048828125,209009
2025-05-29,1322.2877197265625,1354.5999755859375,1372.4000244140625,1345.0999755859375,1350.0,278792
2025-05-30,1314.673828125,1346.800048828125,1363.5999755859375,1332.199951171875,1360.0,211472
2025-06-02,1302.17919921875,1334.0,1343.800048828125,1324.9000244140625,1342.0,130097
2025-06-03,1296.322265625,1328.0,1344.9000244140625,1321.0,1336.0,170012
2025-06-04,1318.18798828125,1350.4000244140625,1358.0,1320.699951171875,1332.0,257702
2025-06-05,1307.2550048828125,1339.199951171875,1359.5999755859375,1330.4000244140625,1359.5,314103
2025-06-06,1295.0531005859375,1326.699951171875,1343.5,1319.0,1339.199951171875,199202
2025-06-09,1292.4176025390625,1324.0,1342.9000244140625,1319.5999755859375,1330.0,233692
2025-06-10,1316.8212890625,1349.0,1368.5999755859375,1326.5999755859375,1328.0,656877
2025-06-11,1311.35498046875,1343.4000244140625,1356.9000244140625,1330.0,1356.9000244140625,336211
2025-06-12,1283.8275146484375,1315.199951171875,1349.9000244140625,1310.5999755859375,1349.9000244140625,429012
2025-06-13,1273.2852783203125,1304.4000244140625,1316.5,1280.0,1300.0,330300
2025-06-16,1286.2679443359375,1317.699951171875,1320.4000244140625,1282.0999755859375,1300.0,239062
2025-06-17,1299.8363037109375,1331.5999755859375,1346.300048828125,1314.300048828125,1325.0,425287
2025-06-18,1324.1424560546875,1356.5,1361.0,1322.4000244140625,1335.0,602697
2025-06-19,1258.44775390625,1289.199951171875,1356.0,1283.0,1356.0,1904020
2025-06-20,1275.4327392578125,1306.5999755859375,1309.0,1279.199951171875,1282.800048828125,368257
2025-06-23,1278.068359375,1309.300048828125,1317.0,1291.5999755859375,1299.9000244140625,249555
2025-06-24,1277.4825439453125,1308.699951171875,1326.5999755859375,1298.5999755859375,1320.0,567084
2025-06-25,1265.671142578125,1296.5999755859375,1327.4000244140625,1293.0999755859375,1313.0,586039
2025-06-26,1264.597412109375,1295.5,1307.5,1271.5999755859375,1301.0,590491
2025-06-27,1272.5042724609375,1303.5999755859375,1324.9000244140625,1294.0,1298.0,674332
2025-06-30,1257.862060546875,1288.5999755859375,1309.0,1279.0,1308.9000244140625,480216
2025-07-01,1263.718994140625,1294.5999755859375,1302.699951171875,1278.5999755859375,1290.0,346076
2025-07-02,1264.792724609375,1295.699951171875,1307.5,1285.4000244140625,1301.0,288614
2025-07-03,1266.3546142578125,1297.300048828125,1309.0,1294.300048828125,1297.800048828125,281479
2025-07-04,1277.3079833984375,1294.4000244140625,1301.4000244140625,1285.300048828125,1297.0,200390
2025-07-07,1279.3802490234375,1296.5,1299.0,1280.0999755859375,1293.5,207422
2025-07-08,1272.867431640625,1289.9000244140625,1306.9000244140625,1285.0,1296.5,291240
2025-07-09,1274.150146484375,1291.199951171875,1311.5999755859375,1277.300048828125,1289.9000244140625,363439
2025-07-10,1276.8145751953125,1293.9000244140625,1297.0,1276.9000244140625,1291.199951171875,221020
2025-07-11,1254.5130615234375,1271.300048828125,1294.9000244140625,1262.0,1286.0,757277
2025-07-14,1276.7159423828125,1293.800048828125,1296.0999755859375,1254.0999755859375,1270.0,251280
2025-07-15,1288.1627197265625,1305.4000244140625,1317.699951171875,1291.4000244140625,1295.0,509181
2025-07-16,1286.78125,1304.0,1316.5999755859375,1300.0999755859375,1305.4000244140625,244584
2025-07-17,1279.2816162109375,1296.4000244140625,1306.0,1292.300048828125,1305.0,154925
2025-07-18,1261.716552734375,1278.5999755859375,1296.300048828125,1275.199951171875,1291.0999755859375,215759
2025-07-21,1266.1572265625,1283.0999755859375,1288.800048828125,1264.0999755859375,1278.9000244140625,171584
2025-07-22,1254.414306640625,1271.199951171875,1290.5,1268.199951171875,1281.9000244140625,151942
2025-07-23,1263.394287109375,1280.300048828125,1287.800048828125,1262.0,1271.0,330233
2025-07-24,1225.2052001953125,1241.5999755859375,1285.300048828125,1231.0,1281.5999755859375,548779
2025-07-25,1226.7840576171875,1243.199951171875,1301.699951171875,1206.0,1213.0,2791955
2025-07-28,1217.310791015625,1233.5999755859375,1272.9000244140625,1221.4000244140625,1237.0,629314
2025-07-29,1216.126708984375,1232.4000244140625,1239.300048828125,1210.199951171875,1234.0,267349
2025-07-30,1208.1336669921875,1224.300048828125,1237.0999755859375,1220.0,1230.0,382810
2025-07-31,1189.6805419921875,1205.5999755859375,1224.0,1202.0,1215.0,368176
2025-08-01,1166.2935791015625,1181.9000244140625,1227.0,1178.0999755859375,1205.5999755859375,627523
2025-08-04,1194.0224609375,1210.0,1216.4000244140625,1181.300048828125,1186.0,183401
2025-08-05,1192.048828125,1208.0,1216.300048828125,1201.5,1208.9000244140625,133379
2025-08-06,1180.4046630859375,1196.199951171875,1212.0,1183.0,1208.0,282617
2025-08-07,1171.326171875,1187.0,1195.4000244140625,1167.0,1185.0999755859375,472544
2025-08-08,1150.603515625,1166.0,1188.0,1161.4000244140625,1187.0,138851
2025-08-11,1147.44580078125,1162.800048828125,1172.0,1154.0,1166.0,161640
2025-08-12,1155.340087890625,1170.800048828125,1181.9000244140625,1160.0999755859375,1160.0999755859375,174828
2025-08-13,1153.6624755859375,1169.0999755859375,1181.0,1165.199951171875,1170.800048828125,127261
2025-08-14,1157.510986328125,1173.0,1183.199951171875,1168.0999755859375,1169.0999755859375,148077
2025-08-18,1166.3922119140625,1182.0,1186.5,1170.199951171875,1182.800048828125,139194
2025-08-19,1193.2330322265625,1209.199951171875,1212.199951171875,1176.5,1180.0,270368
2025-08-20,1214.3504638671875,1230.5999755859375,1234.9000244140625,1206.0999755859375,1213.0999755859375,384273
2025-08-21,1217.70556640625,1234.0,1240.800048828125,1223.300048828125,1234.0,334676
2025-08-22,1213.8570556640625,1230.0999755859375,1237.4000244140625,1224.800048828125,1234.0,154561
2025-08-25,1227.573486328125,1244.0,1282.5,1227.699951171875,1230.0999755859375,905587
2025-08-26,1186.72021484375,1202.5999755859375,1247.199951171875,1200.0,1240.0,327308
2025-08-28,1161.0634765625,1176.5999755859375,1207.0999755859375,1170.0,1203.0999755859375,232769
2025-08-29,1152.5770263671875,1168.0,1192.0,1164.0,1180.0,246542
2025-09-01,1176.5562744140625,1192.300048828125,1198.0,1168.4000244140625,1170.9000244140625,528378
2025-09-02,1187.2135009765625,1203.0999755859375,1211.0,1191.0999755859375,1194.9000244140625,181681
2025-09-03,1187.312255859375,1203.199951171875,1220.0999755859375,1186.0,1205.0,331925
2025-09-04,1167.3790283203125,1183.0,1215.5,1180.0,1215.4000244140625,206874
2025-09-05,1150.110107421875,1165.5,1192.699951171875,1156.5,1192.699951171875,358280
2025-09-08,1152.182373046875,1167.5999755859375,1186.0,1164.0999755859375,1178.0,205136
2025-09-09,1165.9974365234375,1181.5999755859375,1190.300048828125,1171.699951171875,1175.0,199380
2025-09-10,1212.6729736328125,1228.9000244140625,1246.5,1187.5,1190.0,816346
2025-09-11,1217.310791015625,1233.5999755859375,1240.0,1218.0,1233.0,255985
2025-09-12,1210.7979736328125,1227.0,1239.800048828125,1222.0,1238.0,299807
2025-09-15,1205.962646484375,1222.0999755859375,1238.0,1220.0,1229.9000244140625,203868
2025-09-16,1255.401123046875,1272.199951171875,1280.5,1220.0,1222.0999755859375,773882
2025-09-17,1243.954345703125,1260.5999755859375,1284.699951171875,1256.0,1283.0,608084
2025-09-18,1232.5074462890625,1249.0,1280.199951171875,1241.5999755859375,1265.9000244140625,989382
2025-09-19,1225.7972412109375,1242.199951171875,1255.0,1237.0999755859375,1255.0,337406
2025-09-22,1179.023193359375,1194.800048828125,1227.0,1191.199951171875,1225.0,1085448
2025-09-23,1181.7861328125,1197.5999755859375,1207.199951171875,1185.5,1197.9000244140625,337789
2025-09-24,1165.0106201171875,1180.5999755859375,1199.5999755859375,1178.199951171875,1195.0,176274
2025-09-25,1154.6492919921875,1170.0999755859375,1191.0,1167.5999755859375,1182.0,139353
2025-09-26,1119.1246337890625,1134.0999755859375,1170.9000244140625,1129.9000244140625,1168.9000244140625,346659
2025-09-29,1132.8411865234375,1148.0,1163.0,1134.5,1143.0,326223
2025-09-30,1131.0648193359375,1146.199951171875,1167.699951171875,1136.9000244140625,1150.9000244140625,389741
2025-10-01,1134.22265625,1149.4000244140625,1160.0,1145.300048828125,1146.4000244140625,303718
2025-10-03,1154.8466796875,1170.300048828125,1175.0,1147.0999755859375,1155.0,328468
2025-10-06,1165.0106201171875,1180.5999755859375,1191.800048828125,1163.199951171875,1180.0,830699
2025-10-07,1163.3331298828125,1178.9000244140625,1198.0,1174.699951171875,1183.0,404592
2025-10-08,1156.326904296875,1171.800048828125,1192.0,1166.5999755859375,1184.0,295369
2025-10-09,1161.162109375,1176.699951171875,1189.800048828125,1171.800048828125,1175.0,509758
2025-10-10,1161.359619140625,1176.9000244140625,1189.0999755859375,1173.699951171875,1182.800048828125,106855
2025-10-13,1147.54443359375,1162.9000244140625,1176.9000244140625,1151.4000244140625,1176.5,227599
2025-10-14,1137.47900390625,1152.699951171875,1172.9000244140625,1147.0,1172.9000244140625,224992
2025-10-15,1110.1448974609375,1125.0,1168.4000244140625,1112.5999755859375,1157.9000244140625,657673
2025-10-16,1165.0106201171875,1180.5999755859375,1187.9000244140625,1106.4000244140625,1130.0,1858454
2025-10-17,1155.2413330078125,1170.699951171875,1184.4000244140625,1108.0,1109.0,2136258
2025-10-20,1179.8126220703125,1195.5999755859375,1199.9000244140625,1165.0,1167.5,447768
2025-10-21,1174.977294921875,1190.699951171875,1207.0,1180.0,1199.699951171875,98685
2025-10-23,1195.699951171875,1211.699951171875,1222.0,1196.0,1196.5999755859375,470255
2025-10-24,1185.5999755859375,1185.5999755859375,1208.0999755859375,1180.0999755859375,1207.800048828125,327164
2025-10-27,1208.0999755859375,1208.0999755859375,1215.0,1189.300048828125,1190.9000244140625,290385
2025-10-28,1187.699951171875,1187.699951171875,1217.9000244140625,1180.9000244140625,1217.9000244140625,352572
2025-10-29,1185.300048828125,1185.300048828125,1193.9000244140625,1181.0999755859375,1193.0,398093
2025-10-30,1175.800048828125,1175.800048828125,1194.5,1173.300048828125,1183.699951171875,414448
2025-10-31,1162.5,1162.5,1195.699951171875,1160.0,1175.800048828125,289501
2025-11-03,1160.5,1160.5,1169.300048828125,1149.199951171875,1162.5,263687
2025-11-04,1156.5999755859375,1156.5999755859375,1166.0999755859375,1151.0999755859375,1160.5999755859375,336973
2025-11-05,1156.5999755859375,1156.5999755859375,1156.5999755859375,1156.5999755859375,1156.5999755859375,0
2025-11-06,1142.199951171875,1142.199951171875,1161.5999755859375,1139.199951171875,1158.9000244140625,257304
2025-11-07,1112.699951171875,1112.699951171875,1144.4000244140625,1096.9000244140625,1141.5999755859375,1638795
2025-11-10,1143.199951171875,1143.199951171875,1150.0,1112.699951171875,1112.699951171875,269774
2025-11-11,1158.5,1158.5,1161.0999755859375,1128.4000244140625,1143.199951171875,234881
2025-11-12,1167.0,1167.0,1176.5,1154.0999755859375,1157.300048828125,189671
2025-11-13,1153.800048828125,1153.800048828125,1181.5999755859375,1150.9000244140625,1167.0,265566
2025-11-14,1131.5999755859375,1131.5999755859375,1153.800048828125,1125.0,1153.800048828125,196466
2025-11-17,1134.199951171875,1134.199951171875,1138.5,1120.5999755859375,1135.0,217107
2025-11-18,1127.9000244140625,1127.9000244140625,1140.0999755859375,1116.0,1139.800048828125,282931
2025-11-19,1152.5999755859375,1152.5999755859375,1156.4000244140625,1122.0,1130.0,359019
2025-11-20,1148.9000244140625,1148.9000244140625,1163.0,1145.0,1162.0,231252
2025-11-21,1120.199951171875,1120.199951171875,1148.0,1118.0,1148.0,175464
2025-11-24,1118.0999755859375,1118.0999755859375,1134.9000244140625,1113.4000244140625,1119.5999755859375,295259
2025-11-25,1103.5999755859375,1103.5999755859375,1122.699951171875,1101.0999755859375,1118.699951171875,298545
2025-11-26,1118.4000244140625,1118.4000244140625,1120.699951171875,1103.5999755859375,1109.4000244140625,311613
2025-11-27,1113.300048828125,1113.300048828125,1124.699951171875,1109.0,1121.5999755859375,200347
2025-11-28,1123.5999755859375,1123.5999755859375,1127.0,1106.199951171875,1107.9000244140625,278398
2025-12-01,1163.300048828125,1163.300048828125,1167.5,1120.0,1130.0,667205
2025-12-02,1178.800048828125,1178.800048828125,1182.0,1156.0,1165.9000244140625,552741
2025-12-03,1180.5999755859375,1180.5999755859375,1194.5,1166.199951171875,1180.0,360596
2025-12-04,1177.199951171875,1177.199951171875,1193.0,1170.5,1180.5999755859375,234386
2025-12-05,1169.199951171875,1169.199951171875,1188.0,1160.5999755859375,1182.5,374403
2025-12-08,1141.9000244140625,1141.9000244140625,1179.0,1125.5999755859375,1175.4000244140625,247882
2025-12-09,1131.5999755859375,1131.5999755859375,1153.4000244140625,1123.5999755859375,1143.9000244140625,201211
2025-12-10,1139.0,1139.0,1142.4000244140625,1123.300048828125,1131.5999755859375,474024
2025-12-11,1154.4000244140625,1154.4000244140625,1157.5,1113.0,1144.800048828125,242391
2025-12-12,1167.699951171875,1167.699951171875,1170.0999755859375,1144.9000244140625,1164.0,578777
2025-12-15,1158.0,1158.0,1164.9000244140625,1152.5999755859375,1157.800048828125,109745
2025-12-16,1149.800048828125,1149.800048828125,1154.199951171875,1141.0,1148.0,273414
2025-12-17,1138.800048828125,1138.800048828125,1152.0999755859375,1126.0,1142.0,878154
2025-12-18,1141.300048828125,1141.300048828125,1151.0,1130.0,1148.699951171875,468028
2025-12-19,1157.5999755859375,1157.5999755859375,1160.199951171875,1139.9000244140625,1151.5,300830
2025-12-22,1161.699951171875,1161.699951171875,1166.5,1140.0,1165.0,493494
2025-12-23,1144.699951171875,1144.699951171875,1169.0,1139.9000244140625,1165.0,326489
2025-12-24,1121.5999755859375,1121.5999755859375,1151.9000244140625,1118.0,1151.0,726849
2025-12-25,1121.5999755859375,1121.5999755859375,1121.5999755859375,1121.5999755859375,1121.5999755859375,0
2025-12-26,1119.4000244140625,1119.4000244140625,1128.5,1115.0,1122.5,706982
2025-12-29,1105.0,1105.0,1122.0,1085.0,1119.4000244140625,1554536
2025-12-30,1092.9000244140625,1092.9000244140625,1111.5999755859375,1076.300048828125,1105.0,1255450
2025-12-31,1117.800048828125,1117.800048828125,1129.0,1092.9000244140625,1097.0,365525
2026-01-01,1109.0999755859375,1109.0999755859375,1120.9000244140625,1105.0,1116.0,157220
2026-01-02,1105.9000244140625,1105.9000244140625,1114.0,1101.199951171875,1105.0,136553
2026-01-05,1154.199951171875,1154.199951171875,1174.4000244140625,1106.699951171875,1106.699951171875,1286852
2026-01-06,1141.300048828125,1141.300048828125,1155.9000244140625,1132.0,1150.0,263020
2026-01-07,1176.9000244140625,1176.9000244140625,1184.5,1132.199951171875,1132.199951171875,379839
2026-01-08,1180.5999755859375,1180.5999755859375,1208.0,1170.0,1186.0,690724
2026-01-09,1159.0999755859375,1159.0999755859375,1184.4000244140625,1152.4000244140625,1170.0,230408
2026-01-12,1152.699951171875,1152.699951171875,1159.0,1133.0999755859375,1153.0,177081
2026-01-13,1175.0,1175.0,1180.5,1152.300048828125,1158.0,177933
2026-01-14,1175.9000244140625,1175.9000244140625,1185.199951171875,1161.0999755859375,1175.0,255742
2026-01-15,1175.9000244140625,1175.9000244140625,1175.9000244140625,1175.9000244140625,1175.9000244140625,0
2026-01-16,1201.0,1201.0,1204.4000244140625,1168.0,1175.9000244140625,401804
