date_,adj close_hindcopper.ns,close_hindcopper.ns,high_hindcopper.ns,low_hindcopper.ns,open_hindcopper.ns,volume_hindcopper.ns
2025-04-03,223.60690307617188,224.75999450683594,231.92999267578125,223.39999389648438,223.39999389648438,7822241
2025-04-04,203.20213317871094,204.25,223.39999389648438,201.5,222.75,16308753
2025-04-07,187.03549194335938,188.0,191.0399932861328,183.82000732421875,183.82000732421875,10356888
2025-04-08,191.5522003173828,192.5399932861328,196.75999450683594,189.39999389648438,193.8800048828125,4481066
2025-04-09,195.2332305908203,196.24000549316406,199.1999969482422,187.3699951171875,190.0,4009609
2025-04-11,198.62571716308594,199.64999389648438,202.8000030517578,198.0,202.8000030517578,3498073
2025-04-15,208.6142120361328,209.69000244140625,210.69000244140625,203.64999389648438,204.0,3732696
2025-04-16,208.6142120361328,209.69000244140625,212.33999633789062,208.0,210.60000610351562,3344662
2025-04-17,209.3305206298828,210.41000366210938,214.1999969482422,208.0,208.88999938964844,2705521
2025-04-21,219.2593231201172,220.38999938964844,221.49000549316406,213.0,213.6999969482422,5814373
2025-04-22,223.33828735351562,224.49000549316406,226.5,220.25,221.5,5428887
2025-04-23,224.16403198242188,225.32000732421875,230.0,218.30999755859375,226.6999969482422,7087284
2025-04-24,223.02987670898438,224.17999267578125,227.38999938964844,223.6199951171875,224.5,2718835
2025-04-25,212.384765625,213.47999572753906,226.0,212.2100067138672,224.8000030517578,5783298
2025-04-28,216.9810791015625,218.10000610351562,221.0,213.1999969482422,213.5,3879328
2025-04-29,217.23973083496094,218.36000061035156,222.8000030517578,216.60000610351562,219.0,2605253
2025-04-30,212.185791015625,213.27999877929688,219.39999389648438,211.60000610351562,217.39999389648438,2774910
2025-05-02,212.4046630859375,213.5,218.75,212.5500030517578,213.0,2510156
2025-05-05,216.27471923828125,217.38999938964844,218.0,210.75999450683594,214.1999969482422,2793137
2025-05-06,206.26632690429688,207.3300018310547,218.27000427246094,206.5,217.10000610351562,3162292
2025-05-07,210.9621124267578,212.0500030517578,212.6999969482422,205.32000732421875,206.1999969482422,3074529
2025-05-08,203.54037475585938,204.58999633789062,214.2899932861328,202.02000427246094,213.14999389648438,3159220
2025-05-09,204.2666473388672,205.32000732421875,206.39999389648438,198.0,198.00999450683594,4266410
2025-05-12,223.90536499023438,225.05999755859375,227.60000610351562,212.11000061035156,212.3000030517578,8869554
2025-05-13,220.67202758789062,221.80999755859375,227.0,221.10000610351562,226.89999389648438,4397540
2025-05-14,230.6107940673828,231.8000030517578,232.5,222.5,223.0,8326998
2025-05-15,226.6114044189453,227.77999877929688,233.9199981689453,226.61000061035156,232.5,7416554
2025-05-16,224.84054565429688,226.0,231.0,225.3000030517578,228.3699951171875,4826694
2025-05-19,225.4772491455078,226.63999938964844,231.5,225.92999267578125,226.39999389648438,5686278
2025-05-20,223.87551879882812,225.02999877929688,231.8000030517578,224.5,228.49000549316406,5985055
2025-05-21,228.29273986816406,229.47000122070312,230.5800018310547,222.61000061035156,227.0,8120457
2025-05-22,225.29818725585938,226.4600067138672,229.39999389648438,224.50999450683594,229.39999389648438,4009428
2025-05-23,236.90830993652344,238.1300048828125,240.10000610351562,225.5,227.60000610351562,17732588
2025-05-26,242.59896850585938,243.85000610351562,245.64999389648438,240.25,240.9499969482422,11368150
2025-05-27,243.81271362304688,245.07000732421875,247.8000030517578,244.0,245.0500030517578,6662274
2025-05-28,247.2052001953125,248.47999572753906,257.8999938964844,247.0,251.0,24497092
2025-05-29,250.03065490722656,251.32000732421875,256.45001220703125,247.25999450683594,251.0,10041525
2025-05-30,246.2401885986328,247.50999450683594,253.3000030517578,246.1999969482422,252.35000610351562,4984866
2025-06-02,251.1349334716797,252.42999267578125,253.58999633789062,242.91000366210938,246.0,6483562
2025-06-03,247.1156768798828,248.38999938964844,257.5,247.69000244140625,255.6999969482422,7881642
2025-06-04,251.82139587402344,253.1199951171875,254.39999389648438,247.4600067138672,249.6300048828125,4964622
2025-06-05,252.40838623046875,253.7100067138672,255.5,249.60000610351562,253.89999389648438,5238032
2025-06-06,254.76620483398438,256.0799865722656,261.760009765625,254.85000610351562,256.0,15757786
2025-06-09,257.5419006347656,258.8699951171875,260.8900146484375,256.4100036621094,259.0,5943138
2025-06-10,262.2874450683594,263.6400146484375,265.3399963378906,260.6000061035156,261.0,10152732
2025-06-11,258.1985168457031,259.5299987792969,267.1000061035156,258.20001220703125,265.0,6243380
2025-06-12,253.4430389404297,254.75,262.8999938964844,254.0,261.5299987792969,5360904
2025-06-13,252.40838623046875,253.7100067138672,256.8800048828125,247.52000427246094,247.52000427246094,4711493
2025-06-16,261.4119567871094,262.760009765625,263.79998779296875,246.55999755859375,254.0,10826728
2025-06-17,251.41351318359375,252.7100067138672,261.9800109863281,252.0800018310547,261.75,4711146
2025-06-18,252.6272430419922,253.92999267578125,256.6499938964844,251.35000610351562,252.8000030517578,2428458
2025-06-19,243.76296997070312,245.02000427246094,253.8000030517578,243.0,252.5,4045652
2025-06-20,247.3942413330078,248.6699981689453,249.5,243.4199981689453,244.8000030517578,5864157
2025-06-23,250.21966552734375,251.50999450683594,253.63999938964844,244.32000732421875,245.0,3842441
2025-06-24,256.0396423339844,257.3599853515625,261.70001220703125,253.5399932861328,255.0,5845031
2025-06-25,257.8901062011719,259.2200012207031,260.69000244140625,255.69000244140625,258.9700012207031,2658465
2025-06-26,270.6841125488281,272.0799865722656,273.82000732421875,257.7099914550781,260.70001220703125,15247596
2025-06-27,274.7431945800781,276.1600036621094,281.2900085449219,274.29998779296875,275.0400085449219,18215597
2025-06-30,277.8670959472656,279.29998779296875,285.95001220703125,276.0,277.0,9713817
2025-07-01,282.1450500488281,283.6000061035156,286.04998779296875,275.70001220703125,280.0,7201728
2025-07-02,282.29425048828125,283.75,285.0,278.29998779296875,282.0,4271654
2025-07-03,279.2599182128906,280.70001220703125,287.6499938964844,279.79998779296875,284.5,5402382
2025-07-04,275.7281188964844,277.1499938964844,282.45001220703125,274.8500061035156,280.0,3205033
2025-07-07,273.1414489746094,274.54998779296875,278.3999938964844,273.0,276.8500061035156,1751639
2025-07-08,272.3455810546875,273.75,276.5,270.6499938964844,274.0,1767526
2025-07-09,263.3917541503906,264.75,282.0,260.29998779296875,279.0,15639832
2025-07-10,263.64044189453125,265.0,267.25,263.0,265.0,3156185
2025-07-11,261.3025207519531,262.6499938964844,268.0,261.5,264.1000061035156,2855464
2025-07-14,262.1481628417969,263.5,265.0,259.5,262.79998779296875,2288493
2025-07-15,260.70556640625,262.04998779296875,265.45001220703125,260.6000061035156,264.3500061035156,1614022
2025-07-16,262.6953125,264.04998779296875,266.75,260.04998779296875,262.0,2042529
2025-07-17,266.27685546875,267.6499938964844,268.20001220703125,263.3500061035156,264.0,2102322
2025-07-18,268.3660888671875,269.75,271.5,266.75,268.0,3469486
2025-07-21,272.3952941894531,273.79998779296875,276.0,268.6000061035156,270.5,4717598
2025-07-22,270.5548095703125,271.95001220703125,281.79998779296875,271.20001220703125,275.0,5475399
2025-07-23,274.6337585449219,276.04998779296875,279.8999938964844,272.0,273.0,6744816
2025-07-24,272.3455810546875,273.75,279.5,273.0,277.3500061035156,2660076
2025-07-25,257.6712341308594,259.0,272.20001220703125,255.60000610351562,272.0,7614416
2025-07-28,247.02613830566406,248.3000030517578,259.0,247.39999389648438,256.70001220703125,8486576
2025-07-29,257.0743103027344,258.3999938964844,260.45001220703125,245.14999389648438,247.14999389648438,5737676
2025-07-30,257.0245666503906,258.3500061035156,262.25,253.5500030517578,258.95001220703125,12381244
2025-07-31,242.10153198242188,243.35000610351562,256.3999938964844,241.8000030517578,253.39999389648438,14186163
2025-08-01,235.74432373046875,236.9600067138672,245.52000427246094,235.9600067138672,243.0,3520184
2025-08-04,242.72828674316406,243.97999572753906,245.38999938964844,234.3000030517578,236.9499969482422,3195310
2025-08-05,245.87208557128906,247.13999938964844,252.0,241.32000732421875,243.97999572753906,3194824
2025-08-06,243.57394409179688,244.8300018310547,248.61000061035156,242.6999969482422,247.0,1622040
2025-08-07,240.03221130371094,241.27000427246094,245.3000030517578,236.22999572753906,243.1999969482422,3325765
2025-08-08,237.62461853027344,238.85000610351562,243.0500030517578,235.89999389648438,242.0,1903598
2025-08-11,236.5004119873047,237.72000122070312,239.0,234.10000610351562,237.3000030517578,1701818
2025-08-12,238.03250122070312,239.25999450683594,241.19000244140625,236.25,237.0,1512752
2025-08-13,240.95742797851562,242.1999969482422,243.6999969482422,239.39999389648438,240.0,1905629
2025-08-14,238.95774841308594,240.19000244140625,243.00999450683594,238.8000030517578,242.60000610351562,1829311
2025-08-18,240.09188842773438,241.3300018310547,244.47000122070312,239.0,242.5,1881330
2025-08-19,241.01712036132812,242.25999450683594,243.49000549316406,238.0,241.8000030517578,1765371
2025-08-20,239.33580017089844,240.57000732421875,243.67999267578125,239.5,241.9499969482422,1842921
2025-08-21,238.57968139648438,239.80999755859375,242.8800048828125,239.00999450683594,241.27000427246094,829439
2025-08-22,236.7590789794922,237.97999572753906,240.5,236.5500030517578,239.2100067138672,1133353
2025-08-25,234.95835876464844,236.1699981689453,239.8699951171875,235.11000061035156,238.47999572753906,1427112
2025-08-26,230.00392150878906,231.19000244140625,237.49000549316406,229.5,235.0,2338135
2025-08-28,229.72535705566406,230.91000366210938,232.22000122070312,226.6999969482422,230.6999969482422,1543223
2025-08-29,228.72052001953125,229.89999389648438,232.0,227.5500030517578,230.1999969482422,1479650
2025-09-01,231.6255645751953,232.82000732421875,234.0,228.10000610351562,228.10000610351562,2348312
2025-09-02,236.5800018310547,237.8000030517578,241.67999267578125,232.3000030517578,232.72999572753906,2689463
2025-09-03,246.6978302001953,247.97000122070312,250.88999938964844,238.1999969482422,239.02999877929688,6565933
2025-09-04,241.79310607910156,243.0399932861328,250.85000610351562,242.25,250.0,1874814
2025-09-05,242.9770050048828,244.22999572753906,245.6999969482422,240.3000030517578,243.0,1388790
2025-09-08,244.3897247314453,245.64999389648438,250.39999389648438,241.52000427246094,245.0,2837568
2025-09-09,243.07650756835938,244.3300018310547,246.3000030517578,241.9600067138672,245.5,2048896
2025-09-10,243.68338012695312,244.94000244140625,249.49000549316406,243.75,244.5,2467258
2025-09-11,247.30470275878906,248.5800018310547,256.20001220703125,244.14999389648438,244.92999267578125,5314233
2025-09-12,278.61322021484375,280.04998779296875,282.3999938964844,250.99000549316406,251.0,50184477
2025-09-15,279.05096435546875,280.489990234375,286.989990234375,277.2099914550781,280.04998779296875,14666961
2025-09-16,287.96502685546875,289.45001220703125,294.25,279.20001220703125,280.989990234375,18970326
2025-09-17,283.1199951171875,284.5799865722656,291.67999267578125,283.2799987792969,287.9700012207031,8785316
2025-09-18,280.4700012207031,280.4700012207031,286.25,278.95001220703125,285.70001220703125,5104886
2025-09-19,282.8599853515625,282.8599853515625,284.4700012207031,276.25,279.0,4970912
2025-09-22,296.57000732421875,296.57000732421875,305.3999938964844,282.0,283.239990234375,35446549
2025-09-23,307.42999267578125,307.42999267578125,312.0,293.3999938964844,298.1000061035156,28399927
2025-09-24,308.7099914550781,308.7099914550781,313.8999938964844,305.5199890136719,308.04998779296875,13482206
2025-09-25,328.2300109863281,328.2300109863281,331.0,314.010009765625,315.75,61651367
2025-09-26,311.9700012207031,311.9700012207031,326.989990234375,310.0,326.989990234375,17213905
2025-09-29,319.4599914550781,319.4599914550781,326.0,310.5,315.45001220703125,19567807
2025-09-30,329.44000244140625,329.44000244140625,336.5,322.6600036621094,324.239990234375,36005290
2025-10-01,335.29998779296875,335.29998779296875,339.8999938964844,322.3999938964844,329.0,15231694
2025-10-03,338.3999938964844,338.3999938964844,343.70001220703125,335.0,338.0,15490540
2025-10-06,337.95001220703125,337.95001220703125,347.0,335.29998779296875,344.5,9813035
2025-10-07,332.6499938964844,332.6499938964844,348.8500061035156,331.5,339.0,13895093
2025-10-08,342.20001220703125,342.20001220703125,343.95001220703125,331.70001220703125,333.3999938964844,11126344
2025-10-09,364.1499938964844,364.1499938964844,365.5,341.25,342.70001220703125,44270098
2025-10-10,344.54998779296875,344.54998779296875,365.0,341.1000061035156,365.0,20873761
2025-10-13,340.79998779296875,340.79998779296875,348.0,337.5,344.0,9849453
2025-10-14,330.1499938964844,330.1499938964844,353.29998779296875,328.6000061035156,346.5,15332635
2025-10-15,341.8999938964844,341.8999938964844,343.3500061035156,330.45001220703125,331.79998779296875,10953927
2025-10-16,342.20001220703125,342.20001220703125,347.0,340.45001220703125,343.29998779296875,5538226
2025-10-17,341.95001220703125,341.95001220703125,347.25,338.1000061035156,343.0,6024481
2025-10-20,345.3500061035156,345.3500061035156,349.75,336.0,343.75,6883519
2025-10-21,346.29998779296875,346.29998779296875,350.3999938964844,344.0,346.0,2005789
2025-10-23,330.6499938964844,330.6499938964844,347.70001220703125,329.29998779296875,347.0,7549897
2025-10-24,343.1000061035156,343.1000061035156,345.0,331.20001220703125,331.20001220703125,13167009
2025-10-27,348.29998779296875,348.29998779296875,352.8999938964844,346.04998779296875,346.70001220703125,11747860
2025-10-28,342.29998779296875,342.29998779296875,350.5,341.04998779296875,348.45001220703125,4349254
2025-10-29,351.5,351.5,355.25,343.79998779296875,344.0,13944878
2025-10-30,348.29998779296875,348.29998779296875,352.29998779296875,345.04998779296875,352.0,3447619
2025-10-31,340.25,340.25,349.8999938964844,339.0,346.8999938964844,4401680
2025-11-03,341.75,341.75,346.5,339.6000061035156,342.0,4056269
2025-11-04,332.3999938964844,332.3999938964844,343.5,330.8999938964844,341.0,4146708
2025-11-05,332.3999938964844,332.3999938964844,332.3999938964844,332.3999938964844,332.3999938964844,0
2025-11-06,322.29998779296875,322.29998779296875,334.0,321.1000061035156,333.95001220703125,4353679
2025-11-07,332.79998779296875,332.79998779296875,335.3500061035156,317.3999938964844,319.5,6409393
2025-11-10,337.95001220703125,337.95001220703125,342.6000061035156,332.04998779296875,333.0,7221580
2025-11-11,359.70001220703125,359.70001220703125,365.3500061035156,339.6000061035156,340.0,36648857
2025-11-12,339.70001220703125,339.70001220703125,359.8999938964844,338.5,359.8999938964844,17057756
2025-11-13,337.04998779296875,337.04998779296875,347.5,335.3999938964844,343.0,11113848
2025-11-14,335.25,335.25,338.54998779296875,332.04998779296875,337.8999938964844,5490018
2025-11-17,338.54998779296875,338.54998779296875,340.8999938964844,332.29998779296875,336.3999938964844,5215839
2025-11-18,330.54998779296875,330.54998779296875,335.5,327.5,335.1000061035156,5032784
2025-11-19,327.75,327.75,332.3999938964844,327.0,330.54998779296875,3351769
2025-11-20,327.1499938964844,327.1499938964844,333.5,323.1499938964844,329.8999938964844,4587205
2025-11-21,314.1499938964844,314.1499938964844,327.0,312.1499938964844,325.0,5632980
2025-11-24,313.29998779296875,313.29998779296875,319.3999938964844,308.5,314.1499938964844,4834709
2025-11-25,320.20001220703125,320.20001220703125,323.75,312.75,315.5,6351251
2025-11-26,329.1000061035156,329.1000061035156,330.8500061035156,322.5,324.79998779296875,8010595
2025-11-27,325.79998779296875,325.79998779296875,334.29998779296875,324.3500061035156,331.75,5412607
2025-11-28,327.0,327.0,332.0,321.70001220703125,325.8999938964844,4727861
2025-12-01,339.29998779296875,339.29998779296875,343.8999938964844,331.25,335.5,15939026
2025-12-02,338.6000061035156,338.6000061035156,339.8999938964844,335.20001220703125,339.25,3919300
2025-12-03,339.20001220703125,339.20001220703125,345.8500061035156,336.25,342.0,9381813
2025-12-04,365.75,365.75,368.0,342.0,342.0,56781515
2025-12-05,371.8500061035156,371.8500061035156,374.0,356.29998779296875,362.8999938964844,41882585
2025-12-08,363.5,363.5,378.3999938964844,361.1000061035156,372.0,22042865
2025-12-09,362.8500061035156,362.8500061035156,366.0,349.5,361.5,12597995
2025-12-10,359.3999938964844,359.3999938964844,371.79998779296875,357.45001220703125,363.0,12937480
2025-12-11,357.04998779296875,357.04998779296875,364.5,351.5,361.70001220703125,9796560
2025-12-12,382.29998779296875,382.29998779296875,384.70001220703125,362.0,362.0,44520103
2025-12-15,379.95001220703125,379.95001220703125,389.70001220703125,375.1499938964844,382.0,14369551
2025-12-16,369.3999938964844,369.3999938964844,378.6499938964844,368.0,378.6499938964844,9297078
2025-12-17,368.20001220703125,368.20001220703125,374.70001220703125,365.0,370.0,9659217
2025-12-18,387.45001220703125,387.45001220703125,389.70001220703125,363.20001220703125,368.3999938964844,29335396
2025-12-19,387.54998779296875,387.54998779296875,390.8500061035156,380.54998779296875,387.0,10530081
2025-12-22,403.3999938964844,403.3999938964844,408.8999938964844,394.20001220703125,394.5,29309939
2025-12-23,407.79998779296875,407.79998779296875,415.70001220703125,402.5,406.29998779296875,18799415
2025-12-24,436.54998779296875,436.54998779296875,439.5,412.70001220703125,418.0,47327061
2025-12-25,436.54998779296875,436.54998779296875,436.54998779296875,436.54998779296875,436.54998779296875,0
2025-12-26,475.6000061035156,475.6000061035156,480.8500061035156,443.25,452.1000061035156,96353483
2025-12-29,487.45001220703125,487.45001220703125,545.9500122070312,475.6000061035156,545.0499877929688,195443305
2025-12-30,533.3499755859375,533.3499755859375,538.4000244140625,481.0,482.95001220703125,153331407
2025-12-31,518.2999877929688,518.2999877929688,537.8499755859375,515.0,530.0,74797791
2026-01-01,522.6500244140625,522.6500244140625,534.0999755859375,520.25,521.5,34632582
2026-01-02,541.9000244140625,541.9000244140625,545.2000122070312,527.9500122070312,530.0,42252954
2026-01-05,552.5999755859375,552.5999755859375,570.0,550.0,554.9500122070312,52217841
2026-01-06,565.25,565.25,574.5999755859375,562.0,568.5,38368185
2026-01-07,551.25,551.25,575.0,548.0,574.7999877929688,35384649
2026-01-08,520.75,520.75,543.9000244140625,518.5499877929688,543.9000244140625,41387603
2026-01-09,520.7999877929688,520.7999877929688,533.25,511.29998779296875,519.25,34253643
2026-01-12,545.7000122070312,545.7000122070312,548.0,523.4000244140625,532.0,52251830
2026-01-13,539.4500122070312,539.4500122070312,554.5999755859375,535.0,550.0,29862998
2026-01-14,572.7999877929688,572.7999877929688,576.0,545.6500244140625,548.0499877929688,53419763
2026-01-15,572.7999877929688,572.7999877929688,572.7999877929688,572.7999877929688,572.7999877929688,0
2026-01-16,561.4500122070312,561.4500122070312,572.5,558.9000244140625,571.75,28544988
