date_,adj close_hfcl.ns,close_hfcl.ns,high_hfcl.ns,low_hfcl.ns,open_hfcl.ns,volume_hfcl.ns
2025-03-20,81.32339477539062,81.44000244140625,83.61000061035156,80.81999969482422,83.33000183105469,13778436
2025-03-21,82.6914291381836,82.80999755859375,84.41999816894531,81.30000305175781,81.69999694824219,29780674
2025-03-24,84.8183822631836,84.94000244140625,85.4000015258789,83.4000015258789,84.79000091552734,23675047
2025-03-25,81.1336669921875,81.25,85.70999908447266,80.94999694824219,85.5999984741211,17053762
2025-03-26,79.65577697753906,79.7699966430664,82.44999694824219,79.5,81.6500015258789,13888936
2025-03-27,81.1336669921875,81.25,81.6500015258789,79.29000091552734,79.7300033569336,16235932
2025-03-28,78.98674011230469,79.0999984741211,83.5,78.69999694824219,81.5,14783782
2025-04-01,80.65435028076172,80.7699966430664,81.69000244140625,78.76000213623047,79.19999694824219,11313467
2025-04-02,81.63294982910156,81.75,81.9000015258789,78.5,80.87000274658203,12132102
2025-04-03,83.10084533691406,83.22000122070312,83.5,80.5999984741211,81.0,10592373
2025-04-04,79.04666137695312,79.16000366210938,83.19999694824219,78.66999816894531,82.88999938964844,15913067
2025-04-07,74.23355102539062,74.33999633789062,75.3499984741211,71.5999984741211,72.9800033569336,14963582
2025-04-08,75.85123443603516,75.95999908447266,77.16999816894531,74.70999908447266,76.51000213623047,8467955
2025-04-09,74.95252227783203,75.05999755859375,76.12999725341797,73.73999786376953,75.3499984741211,6443242
2025-04-11,75.90116882324219,76.01000213623047,77.0,75.30000305175781,77.0,6031521
2025-04-15,82.40184020996094,82.5199966430664,82.76000213623047,77.51000213623047,78.0,21436023
2025-04-16,82.27203369140625,82.38999938964844,83.12999725341797,81.66999816894531,82.55000305175781,10346751
2025-04-17,83.18073272705078,83.30000305175781,84.4000015258789,82.06999969482422,82.5999984741211,12134499
2025-04-21,85.76702117919922,85.88999938964844,86.80000305175781,82.80000305175781,83.9000015258789,13789712
2025-04-22,85.51737976074219,85.63999938964844,87.58999633789062,85.30000305175781,86.38999938964844,10452018
2025-04-23,85.60725402832031,85.7300033569336,86.70999908447266,83.31999969482422,86.0999984741211,9584860
2025-04-24,85.27772521972656,85.4000015258789,86.5,85.0,85.5,7442748
2025-04-25,81.03380584716797,81.1500015258789,85.83999633789062,80.5,85.69000244140625,12429494
2025-04-28,81.73280334472656,81.8499984741211,82.69000244140625,80.63999938964844,81.1500015258789,7638393
2025-04-29,81.08373260498047,81.19999694824219,83.36000061035156,81.05000305175781,82.0,5883125
2025-04-30,79.27632904052734,79.38999938964844,81.70999908447266,78.68000030517578,81.19999694824219,6497118
2025-05-02,77.93824768066406,78.05000305175781,80.77999877929688,77.8499984741211,79.41000366210938,6065540
2025-05-05,80.474609375,80.58999633789062,80.91999816894531,78.44999694824219,78.51000213623047,6906235
2025-05-06,76.24067687988281,76.3499984741211,81.0,76.0,80.5199966430664,9334713
2025-05-07,77.5987319946289,77.70999908447266,77.94999694824219,75.44999694824219,75.44999694824219,10562494
2025-05-08,75.30203247070312,75.41000366210938,79.44999694824219,74.5,77.94999694824219,12999539
2025-05-09,74.03384399414062,74.13999938964844,75.04000091552734,72.05999755859375,73.9000015258789,15885424
2025-05-12,81.7827377319336,81.9000015258789,82.5999984741211,76.55000305175781,77.0,43207862
2025-05-13,82.6115493774414,82.7300033569336,83.3499984741211,81.52999877929688,81.94999694824219,22418441
2025-05-14,85.5273666381836,85.6500015258789,86.4000015258789,82.48999786376953,83.12999725341797,22273786
2025-05-15,89.9510269165039,90.08000183105469,90.47000122070312,85.91000366210938,86.2699966430664,30612198
2025-05-16,88.30338287353516,88.43000030517578,91.2300033569336,88.05000305175781,90.80000305175781,29053392
2025-05-19,89.67142486572266,89.80000305175781,92.6500015258789,88.87000274658203,89.13999938964844,29493618
2025-05-20,85.91680908203125,86.04000091552734,90.83999633789062,85.7699966430664,90.5,27241564
2025-05-21,85.00810241699219,85.12999725341797,86.52999877929688,83.0,86.29000091552734,29531003
2025-05-22,84.37901306152344,84.5,85.48999786376953,83.5,85.0,19591611
2025-05-23,86.97528839111328,87.0999984741211,87.69000244140625,79.61000061035156,80.0,67134134
2025-05-26,85.84690856933594,85.97000122070312,87.68000030517578,85.55999755859375,87.0999984741211,11734517
2025-05-27,87.1949691772461,87.31999969482422,87.5,85.3499984741211,86.38999938964844,10987153
2025-05-28,87.48455810546875,87.61000061035156,89.18000030517578,87.30999755859375,87.5,14789162
2025-05-29,88.30338287353516,88.43000030517578,88.95999908447266,87.18000030517578,87.70999908447266,8134007
2025-05-30,87.46458435058594,87.58999633789062,89.0,86.0,88.44000244140625,9160910
2025-06-02,88.93247985839844,89.05999755859375,90.66999816894531,86.83000183105469,87.11000061035156,13417775
2025-06-03,87.40467071533203,87.52999877929688,90.08999633789062,87.27999877929688,89.12999725341797,7241784
2025-06-04,89.74132537841797,89.87000274658203,91.5,86.3499984741211,87.9000015258789,19301994
2025-06-05,88.76272583007812,88.88999938964844,90.41999816894531,88.51000213623047,90.0,14946136
2025-06-06,91.28910064697266,91.41999816894531,92.19999694824219,85.77999877929688,88.5,54799698
2025-06-09,91.85828399658203,91.98999786376953,92.8499984741211,91.0999984741211,91.86000061035156,13192220
2025-06-10,91.608642578125,91.73999786376953,93.95999908447266,91.36000061035156,92.16000366210938,13468418
2025-06-11,91.43888854980469,91.56999969482422,93.5999984741211,90.83000183105469,91.80000305175781,11225638
2025-06-12,87.9039535522461,88.02999877929688,92.5,87.5999984741211,91.56999969482422,14769885
2025-06-13,86.67572021484375,86.80000305175781,90.44000244140625,85.5999984741211,86.4000015258789,47310798
2025-06-16,84.59869384765625,84.72000122070312,87.33000183105469,83.0999984741211,86.80000305175781,25066209
2025-06-17,81.792724609375,81.91000366210938,85.27999877929688,81.69000244140625,84.75,15580565
2025-06-18,82.25205993652344,82.37000274658203,83.4800033569336,80.87999725341797,81.8499984741211,10430180
2025-06-19,79.25635528564453,79.37000274658203,82.83999633789062,79.0999984741211,82.23999786376953,12181342
2025-06-20,81.60298919677734,81.72000122070312,82.11000061035156,79.37000274658203,79.37000274658203,11071127
2025-06-23,81.62296295166016,81.73999786376953,82.58999633789062,80.41000366210938,80.41000366210938,9518730
2025-06-24,83.53022766113281,83.6500015258789,84.94999694824219,82.5,82.5,12343549
2025-06-25,87.02521514892578,87.1500015258789,87.5999984741211,83.44999694824219,84.19999694824219,18286736
2025-06-26,87.39468383789062,87.5199966430664,88.43000030517578,86.27999877929688,87.5,11087468
2025-06-27,86.83548736572266,86.95999908447266,88.26000213623047,86.73999786376953,87.5,7323723
2025-06-30,86.41609191894531,86.54000091552734,88.0199966430664,86.25,86.94999694824219,5610455
2025-07-01,85.88684844970703,86.01000213623047,87.16999816894531,85.11000061035156,86.58999633789062,5733399
2025-07-02,85.55731964111328,85.68000030517578,86.69000244140625,84.9000015258789,86.05000305175781,5560812
2025-07-03,84.39897918701172,84.5199966430664,86.2300033569336,84.30999755859375,85.63999938964844,7003892
2025-07-04,84.47886657714844,84.5999984741211,85.69999694824219,83.8499984741211,84.51000213623047,6232012
2025-07-07,83.23065948486328,83.3499984741211,85.11000061035156,83.19999694824219,84.5,5172632
2025-07-08,82.97102355957031,83.08999633789062,83.87999725341797,82.41000366210938,83.3499984741211,5612934
2025-07-09,82.38187408447266,82.5,83.8499984741211,82.25,83.0999984741211,7747345
2025-07-10,82.03237915039062,82.1500015258789,83.41999816894531,81.58000183105469,82.9000015258789,5965343
2025-07-11,81.09371948242188,81.20999908447266,82.86000061035156,81.0,82.01000213623047,6910721
2025-07-14,82.11226654052734,82.2300033569336,82.5999984741211,80.68000030517578,81.4000015258789,8509957
2025-07-15,82.6015625,82.72000122070312,83.25,82.08000183105469,82.31999969482422,5525179
2025-07-16,83.2506332397461,83.37000274658203,83.5999984741211,82.19999694824219,82.80000305175781,5926918
2025-07-17,82.49171447753906,82.61000061035156,83.66999816894531,82.51000213623047,83.5,4235645
2025-07-18,81.4432144165039,81.55999755859375,83.0,81.08000183105469,82.62999725341797,5234128
2025-07-21,81.61298370361328,81.7300033569336,82.29000091552734,80.93000030517578,81.55999755859375,4551018
2025-07-22,80.20499420166016,80.31999969482422,82.94000244140625,80.01000213623047,82.12999725341797,7137619
2025-07-23,80.59443664550781,80.70999908447266,81.62000274658203,79.87000274658203,80.63999938964844,6175205
2025-07-24,79.13652801513672,79.25,81.31999969482422,79.05000305175781,81.0,7223726
2025-07-25,75.83126831054688,75.94000244140625,79.77999877929688,75.4000015258789,79.29000091552734,19087592
2025-07-28,76.27063751220703,76.37999725341797,79.0,75.45999908447266,75.91000366210938,13112568
2025-07-29,78.55735778808594,78.66999816894531,78.98999786376953,75.91999816894531,76.37999725341797,10464692
2025-07-30,76.8897476196289,77.0,79.0999984741211,76.75,78.75,5860749
2025-07-31,75.46179962158203,75.56999969482422,77.05000305175781,75.41000366210938,76.47000122070312,11844443
2025-08-01,73.15510559082031,73.26000213623047,76.0999984741211,72.94000244140625,75.5999984741211,7440393
2025-08-04,74.90260314941406,75.01000213623047,75.29000091552734,73.26000213623047,73.5,11714562
2025-08-05,73.91401672363281,74.0199966430664,75.54000091552734,73.6500015258789,75.1500015258789,4677682
2025-08-06,72.75567626953125,72.86000061035156,74.5999984741211,72.56999969482422,74.11000061035156,10562288
2025-08-07,73.8541030883789,73.95999908447266,74.27999877929688,72.1500015258789,72.6500015258789,6686300
2025-08-08,72.84554290771484,72.94999694824219,74.47000122070312,72.5999984741211,73.94999694824219,3733818
2025-08-11,73.085205078125,73.19000244140625,73.87000274658203,72.25,73.0,4495272
2025-08-12,71.88692474365234,71.98999786376953,73.83999633789062,71.80000305175781,73.54000091552734,4513554
2025-08-13,71.49748229980469,71.5999984741211,72.80000305175781,71.41000366210938,72.0,5095065
2025-08-14,70.98820495605469,71.08999633789062,72.45999908447266,70.3499984741211,71.94999694824219,7160882
2025-08-18,72.82557678222656,72.93000030517578,73.2699966430664,71.75,71.9800033569336,5410484
2025-08-19,74.27349853515625,74.37999725341797,74.94999694824219,72.93000030517578,73.02999877929688,7859206
2025-08-20,75.16222381591797,75.2699966430664,75.7300033569336,74.05000305175781,74.37999725341797,4714243
2025-08-21,72.69576263427734,72.80000305175781,76.25,72.61000061035156,75.2699966430664,16568740
2025-08-22,73.51459503173828,73.62000274658203,74.58999633789062,72.69999694824219,72.80000305175781,6243020
2025-08-25,74.13369750976562,74.23999786376953,74.75,73.51000213623047,73.94999694824219,6994479
2025-08-26,71.7171630859375,71.81999969482422,74.13999938964844,71.51000213623047,74.08000183105469,6414011
2025-08-28,69.61018371582031,69.70999908447266,72.1500015258789,69.30000305175781,71.81999969482422,11171055
2025-08-29,70.12944793701172,70.2300033569336,70.69999694824219,68.55999755859375,69.9000015258789,22471463
2025-09-01,71.22786712646484,71.33000183105469,71.75,70.11000061035156,70.5999984741211,7052642
2025-09-02,70.17936706542969,70.27999877929688,71.87000274658203,70.0,71.41000366210938,11083136
2025-09-03,71.5773696899414,71.68000030517578,71.83999633789062,70.3499984741211,70.48999786376953,5871614
2025-09-04,69.88978576660156,69.98999786376953,72.55999755859375,69.86000061035156,72.25,7005387
2025-09-05,69.73999786376953,69.83999633789062,70.70999908447266,69.05000305175781,70.23999786376953,9246925
2025-09-08,70.97000122070312,70.97000122070312,71.77999877929688,69.69999694824219,71.01000213623047,19859380
2025-09-09,70.05999755859375,70.05999755859375,71.80000305175781,69.8499984741211,71.5,11176292
2025-09-10,70.68000030517578,70.68000030517578,72.1500015258789,70.16999816894531,70.31999969482422,14886869
2025-09-11,70.27999877929688,70.27999877929688,71.6500015258789,70.0199966430664,70.9000015258789,9747524
2025-09-12,73.0199966430664,73.0199966430664,73.69999694824219,71.06999969482422,71.0999984741211,43056071
2025-09-15,73.87000274658203,73.87000274658203,74.61000061035156,73.30000305175781,73.75,18414288
2025-09-16,76.45999908447266,76.45999908447266,76.88999938964844,73.43000030517578,74.05000305175781,30880989
2025-09-17,75.12000274658203,75.12000274658203,77.20999908447266,74.80000305175781,76.94000244140625,21695644
2025-09-18,77.63999938964844,77.63999938964844,78.70999908447266,75.29000091552734,75.5999984741211,75186359
2025-09-19,76.41999816894531,76.41999816894531,77.55000305175781,76.0999984741211,77.54000091552734,12650396
2025-09-22,74.8499984741211,74.8499984741211,76.5,74.5199966430664,76.20999908447266,10534961
2025-09-23,75.33999633789062,75.33999633789062,75.95999908447266,73.95999908447266,74.88999938964844,9392547
2025-09-24,75.66999816894531,75.66999816894531,76.55999755859375,74.5199966430664,76.30000305175781,13673226
2025-09-25,76.4000015258789,76.4000015258789,77.38999938964844,74.80000305175781,75.5,18975097
2025-09-26,72.0999984741211,72.0999984741211,76.27999877929688,71.81999969482422,76.05000305175781,20761048
2025-09-29,74.06999969482422,74.06999969482422,76.19000244140625,72.30000305175781,72.45999908447266,31113853
2025-09-30,72.87999725341797,72.87999725341797,74.73999786376953,72.30000305175781,74.44000244140625,9135917
2025-10-01,73.41999816894531,73.41999816894531,73.7300033569336,72.69000244140625,72.91999816894531,6815107
2025-10-03,75.87000274658203,75.87000274658203,76.1500015258789,72.80999755859375,73.5,18386988
2025-10-06,74.44000244140625,74.44000244140625,76.13999938964844,74.16000366210938,76.0,9295845
2025-10-07,74.45999908447266,74.45999908447266,75.18000030517578,73.76000213623047,74.45999908447266,8631290
2025-10-08,73.22000122070312,73.22000122070312,75.06999969482422,73.0999984741211,74.45999908447266,7974634
2025-10-09,73.9800033569336,73.9800033569336,74.79000091552734,73.62000274658203,74.1500015258789,14941670
2025-10-10,76.04000091552734,76.04000091552734,77.66999816894531,74.3499984741211,74.3499984741211,23042103
2025-10-13,76.41000366210938,76.41000366210938,76.94999694824219,74.3499984741211,75.51000213623047,23452335
2025-10-14,74.94000244140625,74.94000244140625,78.29000091552734,74.70999908447266,76.41999816894531,16171894
2025-10-15,77.2300033569336,77.2300033569336,77.80999755859375,75.0999984741211,75.2300033569336,14589569
2025-10-16,77.31999969482422,77.31999969482422,78.16999816894531,76.79000091552734,77.26000213623047,9256415
2025-10-17,75.45999908447266,75.45999908447266,78.94999694824219,74.5,77.69000244140625,23155508
2025-10-20,76.41000366210938,76.41000366210938,76.9000015258789,74.69999694824219,75.44999694824219,10137619
2025-10-21,77.20999908447266,77.20999908447266,77.73999786376953,76.47000122070312,76.76000213623047,12306411
2025-10-23,76.69999694824219,76.69999694824219,77.94000244140625,76.5,77.3499984741211,9929257
2025-10-24,77.73999786376953,77.73999786376953,78.5,76.5999984741211,76.69999694824219,13512704
2025-10-27,76.8499984741211,76.8499984741211,78.30000305175781,76.6500015258789,78.1500015258789,10910508
2025-10-28,75.66000366210938,75.66000366210938,77.18000030517578,75.44999694824219,77.0,7460096
2025-10-29,77.1500015258789,77.1500015258789,77.58999633789062,75.2699966430664,75.69999694824219,10148290
2025-10-30,74.66999816894531,74.66999816894531,76.98999786376953,74.55999755859375,76.8499984741211,13552459
2025-10-31,73.51000213623047,73.51000213623047,75.44999694824219,73.30999755859375,74.91999816894531,8597963
2025-11-03,77.51000213623047,77.51000213623047,78.0999984741211,73.5999984741211,73.80000305175781,30486532
2025-11-04,76.97000122070312,76.97000122070312,78.9000015258789,76.5199966430664,78.0,14544831
2025-11-05,76.97000122070312,76.97000122070312,76.97000122070312,76.97000122070312,76.97000122070312,0
2025-11-06,74.69000244140625,74.69000244140625,77.22000122070312,74.25,76.97000122070312,9013433
2025-11-07,74.87000274658203,74.87000274658203,75.33000183105469,73.12000274658203,74.30999755859375,7558179
2025-11-10,74.22000122070312,74.22000122070312,75.30000305175781,74.0999984741211,74.87000274658203,4309461
2025-11-11,78.30000305175781,78.30000305175781,78.80000305175781,74.1500015258789,74.44000244140625,30606710
2025-11-12,76.86000061035156,76.86000061035156,80.06999969482422,76.33000183105469,79.0,23059064
2025-11-13,75.69000244140625,75.69000244140625,77.69000244140625,75.41999816894531,76.80999755859375,8658321
2025-11-14,75.86000061035156,75.86000061035156,76.68000030517578,75.12999725341797,75.5,6635718
2025-11-17,76.22000122070312,76.22000122070312,76.55999755859375,75.51000213623047,75.9000015258789,5242709
2025-11-18,74.31999969482422,74.31999969482422,76.36000061035156,74.18000030517578,76.19999694824219,8731102
2025-11-19,73.79000091552734,73.79000091552734,74.69999694824219,73.4000015258789,74.63999938964844,7723099
2025-11-20,73.4000015258789,73.4000015258789,74.48999786376953,73.19000244140625,74.0999984741211,6554864
2025-11-21,71.6500015258789,71.6500015258789,73.88999938964844,71.45999908447266,73.4000015258789,9266296
2025-11-24,71.16000366210938,71.16000366210938,72.5999984741211,70.8499984741211,71.6500015258789,7976408
2025-11-25,70.70999908447266,70.70999908447266,71.58999633789062,70.5999984741211,71.16000366210938,6408924
2025-11-26,71.72000122070312,71.72000122070312,72.19000244140625,70.75,70.80000305175781,5181489
2025-11-27,71.44000244140625,71.44000244140625,72.51000213623047,71.11000061035156,71.80000305175781,7997055
2025-11-28,70.16999816894531,70.16999816894531,71.61000061035156,70.0,71.44999694824219,10637604
2025-12-01,71.16999816894531,71.16999816894531,72.98999786376953,70.58000183105469,70.58000183105469,9866187
2025-12-02,70.72000122070312,70.72000122070312,71.47000122070312,70.22000122070312,71.16999816894531,5732665
2025-12-03,68.80000305175781,68.80000305175781,70.9000015258789,68.55999755859375,70.80000305175781,8915417
2025-12-04,70.47000122070312,70.47000122070312,72.26000213623047,68.72000122070312,69.12000274658203,20826668
2025-12-05,69.02999877929688,69.02999877929688,70.29000091552734,67.44999694824219,70.19999694824219,19958374
2025-12-08,66.48999786376953,66.48999786376953,71.33000183105469,65.69999694824219,70.9800033569336,30628278
2025-12-09,67.20999908447266,67.20999908447266,67.4800033569336,64.94999694824219,66.5,15322290
2025-12-10,66.04000091552734,66.04000091552734,68.06999969482422,65.61000061035156,67.0,14627114
2025-12-11,66.83999633789062,66.83999633789062,68.26000213623047,65.75,66.30000305175781,18204686
2025-12-12,66.55999755859375,66.55999755859375,68.05000305175781,66.19999694824219,67.01000213623047,12579661
2025-12-15,66.0,66.0,67.23999786376953,65.69999694824219,66.55999755859375,8696082
2025-12-16,65.43000030517578,65.43000030517578,66.58000183105469,65.05999755859375,65.80999755859375,10204719
2025-12-17,64.52999877929688,64.52999877929688,65.75,64.16000366210938,65.43000030517578,8998191
2025-12-18,64.62000274658203,64.62000274658203,65.45999908447266,64.0,64.79000091552734,10156497
2025-12-19,64.12000274658203,64.12000274658203,65.25,63.45000076293945,64.91999816894531,9656526
2025-12-22,63.95000076293945,63.95000076293945,65.69999694824219,63.70000076293945,64.44999694824219,13302618
2025-12-23,66.26000213623047,66.26000213623047,67.13999938964844,63.72999954223633,64.05000305175781,20754927
2025-12-24,64.23999786376953,64.23999786376953,66.98999786376953,64.05000305175781,66.05000305175781,13934322
2025-12-25,64.23999786376953,64.23999786376953,64.23999786376953,64.23999786376953,64.23999786376953,0
2025-12-26,61.470001220703125,61.470001220703125,64.94000244140625,60.720001220703125,64.23999786376953,59247417
2025-12-29,64.8499984741211,64.8499984741211,68.04000091552734,61.34000015258789,62.0,171871693
2025-12-30,63.5,63.5,66.5,63.11000061035156,64.5,95495171
2025-12-31,67.79000091552734,67.79000091552734,71.58999633789062,64.2300033569336,64.30000305175781,164483732
2026-01-01,68.91999816894531,68.91999816894531,70.6500015258789,67.22000122070312,67.79000091552734,49902209
2026-01-02,67.7300033569336,67.7300033569336,69.27999877929688,67.36000061035156,69.0,18210925
2026-01-05,67.19999694824219,67.19999694824219,70.19999694824219,66.55999755859375,67.7699966430664,18916545
2026-01-06,69.47000122070312,69.47000122070312,70.0999984741211,66.3499984741211,67.44999694824219,26747246
2026-01-07,69.62000274658203,69.62000274658203,71.29000091552734,69.16000366210938,69.47000122070312,23079561
2026-01-08,66.94000244140625,66.94000244140625,69.5,66.5,69.5,14329615
2026-01-09,64.88999938964844,64.88999938964844,67.5999984741211,64.0,67.0999984741211,15384199
2026-01-12,63.189998626708984,63.189998626708984,65.08000183105469,62.5,65.0,25709244
2026-01-13,62.68000030517578,62.68000030517578,65.05999755859375,61.68000030517578,63.75,23551913
2026-01-14,64.41000366210938,64.41000366210938,66.30000305175781,62.5,62.68000030517578,28613605
2026-01-15,64.41000366210938,64.41000366210938,64.41000366210938,64.41000366210938,64.41000366210938,0
2026-01-16,68.0199966430664,68.0199966430664,69.05000305175781,63.90999984741211,64.45999908447266,40137629
