date_,adj close_gravita.ns,close_gravita.ns,high_gravita.ns,low_gravita.ns,open_gravita.ns,volume_gravita.ns
2025-04-11,1845.928466796875,1852.0999755859375,1911.6500244140625,1638.050048828125,1664.800048828125,4185431
2025-04-15,1930.3463134765625,1936.800048828125,1948.0,1823.699951171875,1874.0,1060808
2025-04-16,1917.090576171875,1923.5,1946.5999755859375,1905.0,1922.9000244140625,345489
2025-04-17,1970.71142578125,1977.300048828125,2025.0,1897.800048828125,1923.5,536307
2025-04-21,1974.2994384765625,1980.9000244140625,2005.5,1966.9000244140625,1987.0999755859375,192514
2025-04-22,1967.6217041015625,1974.199951171875,2014.0999755859375,1948.800048828125,1984.0,185521
2025-04-23,1948.78466796875,1955.300048828125,2010.0,1921.5,1976.699951171875,239219
2025-04-24,1940.31298828125,1946.800048828125,1995.0,1930.0,1955.199951171875,149528
2025-04-25,1878.3201904296875,1884.5999755859375,1956.300048828125,1840.0,1945.5999755859375,228913
2025-04-28,1845.629638671875,1851.800048828125,1912.0999755859375,1847.4000244140625,1875.0,162477
2025-04-29,1817.922119140625,1824.0,1874.0,1806.0,1863.0,147750
2025-04-30,1746.660400390625,1752.5,1832.4000244140625,1725.0,1824.0,163956
2025-05-02,1804.0684814453125,1810.0999755859375,1833.4000244140625,1740.0,1752.800048828125,286036
2025-05-05,1929.1502685546875,1935.5999755859375,1996.0,1866.5,1902.4000244140625,1931092
2025-05-06,1864.5662841796875,1870.800048828125,1951.0999755859375,1845.9000244140625,1945.699951171875,316581
2025-05-07,1899.349853515625,1905.699951171875,1948.5,1825.5,1829.0,425901
2025-05-08,1833.0999755859375,1833.0999755859375,1947.9000244140625,1813.300048828125,1929.4000244140625,199191
2025-05-09,1806.5999755859375,1806.5999755859375,1827.4000244140625,1761.0,1775.0,202727
2025-05-12,1897.800048828125,1897.800048828125,1912.4000244140625,1874.0,1874.9000244140625,207509
2025-05-13,1884.4000244140625,1884.4000244140625,1910.0,1872.0,1900.0,139734
2025-05-14,1903.0999755859375,1903.0999755859375,1940.0,1880.0,1904.699951171875,230393
2025-05-15,1919.5999755859375,1919.5999755859375,1972.0,1902.0,1922.300048828125,310342
2025-05-16,2030.199951171875,2030.199951171875,2073.39990234375,1917.800048828125,1939.5,847230
2025-05-19,2113.300048828125,2113.300048828125,2170.0,2055.199951171875,2055.199951171875,825901
2025-05-20,2053.89990234375,2053.89990234375,2165.0,2031.5,2124.5,470859
2025-05-21,2051.89990234375,2051.89990234375,2108.300048828125,2035.0,2053.800048828125,346156
2025-05-22,2047.199951171875,2047.199951171875,2092.5,2039.300048828125,2044.9000244140625,223523
2025-05-23,1953.0,1953.0,2069.10009765625,1941.4000244140625,2052.89990234375,4017972
2025-05-26,1954.300048828125,1954.300048828125,1980.0,1921.5,1964.0,401461
2025-05-27,1907.5,1907.5,1958.0999755859375,1900.0,1954.0,251557
2025-05-28,1917.4000244140625,1917.4000244140625,1948.199951171875,1907.199951171875,1921.4000244140625,216976
2025-05-29,1876.800048828125,1876.800048828125,1939.5,1865.699951171875,1927.0,274362
2025-05-30,1829.9000244140625,1829.9000244140625,1901.0,1818.0,1876.800048828125,289466
2025-06-02,1855.800048828125,1855.800048828125,1864.9000244140625,1819.5999755859375,1831.0,205415
2025-06-03,1851.5999755859375,1851.5999755859375,1937.9000244140625,1838.9000244140625,1863.0,554040
2025-06-04,1851.300048828125,1851.300048828125,1876.5,1838.0999755859375,1866.0,193375
2025-06-05,1830.5999755859375,1830.5999755859375,1859.199951171875,1825.0,1852.0,243229
2025-06-06,1880.5999755859375,1880.5999755859375,1910.0,1822.0,1834.9000244140625,503252
2025-06-09,1850.0,1850.0,1907.0999755859375,1845.0,1907.0999755859375,277892
2025-06-10,1850.5999755859375,1850.5999755859375,1863.0,1837.699951171875,1863.0,192022
2025-06-11,1829.5999755859375,1829.5999755859375,1861.699951171875,1827.0,1850.5999755859375,133548
2025-06-12,1800.9000244140625,1800.9000244140625,1845.300048828125,1785.0999755859375,1829.9000244140625,180202
2025-06-13,1755.5,1755.5,1788.300048828125,1752.0,1769.5,188131
2025-06-16,1738.0,1738.0,1779.0,1710.5999755859375,1758.0,383111
2025-06-17,1679.699951171875,1679.699951171875,1747.5999755859375,1676.800048828125,1742.0,385585
2025-06-18,1679.5,1679.5,1714.0,1661.0,1680.0,321590
2025-06-19,1650.0,1650.0,1705.0,1643.5,1682.800048828125,290085
2025-06-20,1674.5999755859375,1674.5999755859375,1685.699951171875,1637.4000244140625,1653.5,329038
2025-06-23,1684.0,1684.0,1696.0,1645.800048828125,1668.0,200164
2025-06-24,1727.5999755859375,1727.5999755859375,1739.5999755859375,1694.199951171875,1712.0,475804
2025-06-25,1764.300048828125,1764.300048828125,1848.800048828125,1751.9000244140625,1751.9000244140625,1530981
2025-06-26,1809.199951171875,1809.199951171875,1819.0,1758.4000244140625,1783.699951171875,297932
2025-06-27,1878.699951171875,1878.699951171875,1883.5,1814.0,1830.0,626092
2025-06-30,1880.699951171875,1880.699951171875,1909.9000244140625,1845.800048828125,1887.0,367394
2025-07-01,1847.5,1847.5,1893.699951171875,1842.0,1885.0,187927
2025-07-02,1859.5,1859.5,1874.9000244140625,1836.5999755859375,1860.0,187944
2025-07-03,1844.5,1844.5,1879.9000244140625,1840.0,1859.5999755859375,119542
2025-07-04,1855.0,1855.0,1871.0,1840.800048828125,1846.300048828125,182289
2025-07-07,1836.699951171875,1836.699951171875,1864.4000244140625,1818.4000244140625,1855.0,131850
2025-07-08,1804.199951171875,1804.199951171875,1859.5,1787.300048828125,1842.800048828125,164920
2025-07-09,1792.5999755859375,1792.5999755859375,1818.0999755859375,1788.0,1804.199951171875,116900
2025-07-10,1776.0,1776.0,1809.4000244140625,1765.0,1799.0,148452
2025-07-11,1738.699951171875,1738.699951171875,1796.0999755859375,1733.5,1773.0999755859375,171280
2025-07-14,1730.0,1730.0,1754.9000244140625,1711.0,1739.9000244140625,191839
2025-07-15,1724.0999755859375,1724.0999755859375,1752.5,1718.5999755859375,1730.0,235058
2025-07-16,1722.800048828125,1722.800048828125,1738.4000244140625,1718.0999755859375,1719.300048828125,150580
2025-07-17,1727.300048828125,1727.300048828125,1737.699951171875,1717.0,1725.9000244140625,121378
2025-07-18,1722.699951171875,1722.699951171875,1740.800048828125,1705.0,1740.800048828125,160744
2025-07-21,1713.300048828125,1713.300048828125,1744.9000244140625,1708.0,1730.0,187640
2025-07-22,1724.0999755859375,1724.0999755859375,1744.9000244140625,1703.0,1722.0,157413
2025-07-23,1725.0,1725.0,1736.800048828125,1720.0,1733.199951171875,108034
2025-07-24,1812.9000244140625,1812.9000244140625,1824.5,1735.199951171875,1735.199951171875,1332132
2025-07-25,1886.5999755859375,1886.5999755859375,1897.5999755859375,1812.9000244140625,1821.0,1229262
2025-07-28,1815.0,1815.0,1888.0,1803.0,1888.0,340954
2025-07-29,1867.4000244140625,1867.4000244140625,1884.9000244140625,1815.0999755859375,1830.0,531020
2025-07-30,1898.0,1898.0,1949.0,1862.0999755859375,1882.300048828125,874077
2025-07-31,1873.5,1873.5,1897.699951171875,1861.0,1888.5,175803
2025-08-01,1790.300048828125,1790.300048828125,1887.4000244140625,1784.0999755859375,1885.0,323033
2025-08-04,1804.800048828125,1804.800048828125,1826.199951171875,1767.0,1804.5999755859375,131335
2025-08-05,1777.5,1777.5,1809.5999755859375,1771.199951171875,1800.0,168789
2025-08-06,1789.199951171875,1789.199951171875,1800.0,1757.9000244140625,1784.4000244140625,257879
2025-08-07,1839.4000244140625,1839.4000244140625,1858.9000244140625,1761.5999755859375,1780.0,262553
2025-08-08,1778.300048828125,1778.300048828125,1848.0,1765.0,1837.0,218216
2025-08-11,1796.0,1796.0,1816.9000244140625,1766.0,1790.0,132493
2025-08-12,1781.800048828125,1781.800048828125,1807.199951171875,1775.0,1790.0,121503
2025-08-13,1788.5,1788.5,1821.0,1781.0,1797.9000244140625,165299
2025-08-14,1784.699951171875,1784.699951171875,1800.0,1777.0,1790.0,96560
2025-08-18,1740.800048828125,1740.800048828125,1805.0,1726.300048828125,1800.0,327039
2025-08-19,1750.0999755859375,1750.0999755859375,1756.9000244140625,1732.199951171875,1739.199951171875,227824
2025-08-20,1725.0,1725.0,1765.9000244140625,1722.5999755859375,1750.0999755859375,141830
2025-08-21,1734.0,1734.0,1753.199951171875,1730.5999755859375,1732.0999755859375,237656
2025-08-22,1727.4000244140625,1727.4000244140625,1745.0,1718.699951171875,1734.0,157441
2025-08-25,1740.5,1740.5,1772.9000244140625,1729.9000244140625,1734.800048828125,203653
2025-08-26,1679.800048828125,1679.800048828125,1738.0,1670.0,1738.0,281773
2025-08-28,1666.800048828125,1666.800048828125,1677.0,1630.4000244140625,1675.0,252145
2025-08-29,1619.699951171875,1619.699951171875,1672.9000244140625,1614.0,1668.0,207715
2025-09-01,1655.5999755859375,1655.5999755859375,1672.4000244140625,1619.699951171875,1619.699951171875,207186
2025-09-02,1688.9000244140625,1688.9000244140625,1714.9000244140625,1651.5999755859375,1660.9000244140625,272861
2025-09-03,1697.4000244140625,1697.4000244140625,1721.0,1655.0,1682.699951171875,385093
2025-09-04,1657.800048828125,1657.800048828125,1756.5999755859375,1650.0999755859375,1740.300048828125,429204
2025-09-05,1693.5,1693.5,1699.9000244140625,1651.0,1657.800048828125,311069
2025-09-08,1682.4000244140625,1682.4000244140625,1708.9000244140625,1678.0,1702.0,111868
2025-09-09,1668.4000244140625,1668.4000244140625,1692.199951171875,1664.199951171875,1689.9000244140625,106279
2025-09-10,1663.0,1663.0,1691.5,1659.0999755859375,1678.800048828125,126537
2025-09-11,1659.199951171875,1659.199951171875,1680.9000244140625,1651.4000244140625,1667.0,290686
2025-09-12,1656.5,1656.5,1691.0,1640.0,1665.0,222898
2025-09-15,1662.9000244140625,1662.9000244140625,1706.0,1656.0999755859375,1670.0,260406
2025-09-16,1656.4000244140625,1656.4000244140625,1675.0,1652.0,1669.800048828125,251807
2025-09-17,1666.9000244140625,1666.9000244140625,1685.0,1658.800048828125,1667.0,149517
2025-09-18,1679.699951171875,1679.699951171875,1698.5,1669.699951171875,1678.9000244140625,163732
2025-09-19,1661.4000244140625,1661.4000244140625,1685.0,1656.0999755859375,1680.0,177616
2025-09-22,1671.800048828125,1671.800048828125,1704.0,1656.0999755859375,1661.4000244140625,175843
2025-09-23,1660.199951171875,1660.199951171875,1680.0,1651.0,1680.0,116767
2025-09-24,1642.4000244140625,1642.4000244140625,1669.5,1638.199951171875,1667.0,134099
2025-09-25,1595.0,1595.0,1644.199951171875,1583.4000244140625,1644.0,240826
2025-09-26,1558.199951171875,1558.199951171875,1609.9000244140625,1550.0,1595.0,281018
2025-09-29,1604.5,1604.5,1618.0,1554.300048828125,1573.9000244140625,310508
2025-09-30,1569.800048828125,1569.800048828125,1636.300048828125,1552.0,1615.0,532094
2025-10-01,1558.9000244140625,1558.9000244140625,1577.800048828125,1550.0,1575.5,166214
2025-10-03,1575.9000244140625,1575.9000244140625,1629.4000244140625,1562.0999755859375,1562.5,347543
2025-10-06,1543.800048828125,1543.800048828125,1584.0,1533.0999755859375,1584.0,341651
2025-10-07,1564.0999755859375,1564.0999755859375,1577.0,1537.0,1548.0,180196
2025-10-08,1548.5,1548.5,1567.5,1542.0999755859375,1564.0999755859375,170018
2025-10-09,1619.699951171875,1619.699951171875,1631.0,1544.0,1548.5,375883
2025-10-10,1642.4000244140625,1642.4000244140625,1650.199951171875,1613.9000244140625,1627.0,204033
2025-10-13,1617.0,1617.0,1640.0,1598.5,1640.0,131396
2025-10-14,1584.5,1584.5,1624.199951171875,1580.0,1617.0,118695
2025-10-15,1599.4000244140625,1599.4000244140625,1610.0,1573.699951171875,1592.0,129993
2025-10-16,1579.5999755859375,1579.5999755859375,1615.0,1571.0,1599.4000244140625,205666
2025-10-17,1571.0,1571.0,1592.199951171875,1556.0,1591.0,141171
2025-10-20,1559.5999755859375,1559.5999755859375,1581.199951171875,1550.0,1577.800048828125,128320
2025-10-21,1601.699951171875,1601.699951171875,1610.0,1563.9000244140625,1564.0,73269
2025-10-23,1596.800048828125,1596.800048828125,1633.0,1583.199951171875,1605.0999755859375,295596
2025-10-24,1679.800048828125,1679.800048828125,1714.0,1596.800048828125,1596.800048828125,2949014
2025-10-27,1681.300048828125,1681.300048828125,1692.4000244140625,1667.0999755859375,1688.0999755859375,327822
2025-10-28,1640.9000244140625,1640.9000244140625,1692.0,1630.0999755859375,1681.0999755859375,345860
2025-10-29,1643.199951171875,1643.199951171875,1656.0,1625.4000244140625,1648.0,251348
2025-10-30,1674.4000244140625,1674.4000244140625,1687.5,1625.5999755859375,1650.0,341187
2025-10-31,1667.0999755859375,1667.0999755859375,1764.0,1636.0,1690.0,1545383
2025-11-03,1806.5999755859375,1806.5999755859375,1822.0,1674.5999755859375,1677.0,2439106
2025-11-04,1767.199951171875,1767.199951171875,1809.0,1753.0999755859375,1806.5999755859375,365193
2025-11-05,1767.199951171875,1767.199951171875,1767.199951171875,1767.199951171875,1767.199951171875,0
2025-11-06,1703.800048828125,1703.800048828125,1769.0,1695.0999755859375,1769.0,316037
2025-11-07,1710.800048828125,1710.800048828125,1727.699951171875,1676.0999755859375,1703.5999755859375,330503
2025-11-10,1730.0,1730.0,1749.5,1685.199951171875,1711.0,321705
2025-11-11,1735.800048828125,1735.800048828125,1742.699951171875,1715.5,1728.4000244140625,120164
2025-11-12,1736.9000244140625,1736.9000244140625,1775.0,1730.4000244140625,1735.9000244140625,236937
2025-11-13,1718.5,1718.5,1759.0,1710.0,1739.0,139120
2025-11-14,1742.199951171875,1742.199951171875,1758.4000244140625,1715.0,1725.0,170988
2025-11-17,1759.699951171875,1759.699951171875,1769.800048828125,1732.0999755859375,1742.199951171875,199583
2025-11-18,1729.0999755859375,1729.0999755859375,1771.0999755859375,1721.0,1765.4000244140625,127916
2025-11-19,1702.4000244140625,1702.4000244140625,1726.0,1691.5999755859375,1726.0,130353
2025-11-20,1701.5999755859375,1701.5999755859375,1742.0999755859375,1694.800048828125,1707.0999755859375,94475
2025-11-21,1704.199951171875,1704.199951171875,1714.9000244140625,1682.0,1700.0,189015
2025-11-24,1831.9000244140625,1831.9000244140625,1859.9000244140625,1686.5999755859375,1708.699951171875,1692387
2025-11-25,1816.0999755859375,1816.0999755859375,1844.199951171875,1798.5999755859375,1833.0,432372
2025-11-26,1851.9000244140625,1851.9000244140625,1903.300048828125,1809.5,1811.0,1160082
2025-11-27,1827.199951171875,1827.199951171875,1878.5,1815.199951171875,1878.5,263568
2025-11-28,1823.300048828125,1823.300048828125,1852.800048828125,1812.0,1821.0,154471
2025-12-01,1789.4000244140625,1789.4000244140625,1836.800048828125,1772.4000244140625,1825.0999755859375,187779
2025-12-02,1776.800048828125,1776.800048828125,1814.4000244140625,1770.0,1787.0999755859375,127698
2025-12-03,1788.5999755859375,1788.5999755859375,1798.199951171875,1766.9000244140625,1775.0,163330
2025-12-04,1800.300048828125,1800.300048828125,1818.0,1780.0,1780.0,154839
2025-12-05,1793.5,1793.5,1815.5999755859375,1781.699951171875,1800.0,152874
2025-12-08,1796.699951171875,1796.699951171875,1838.5999755859375,1780.300048828125,1799.800048828125,260210
2025-12-09,1802.4000244140625,1802.4000244140625,1820.0,1730.0,1780.0,310084
2025-12-10,1799.0,1799.0,1844.0999755859375,1789.9000244140625,1811.800048828125,108557
2025-12-11,1772.800048828125,1772.800048828125,1829.699951171875,1767.0,1796.9000244140625,86756
2025-12-12,1844.199951171875,1844.199951171875,1850.0,1784.300048828125,1784.300048828125,286250
2025-12-15,1864.699951171875,1864.699951171875,1875.0,1831.4000244140625,1844.0,205093
2025-12-16,1847.4000244140625,1847.4000244140625,1877.4000244140625,1817.0,1867.0999755859375,222864
2025-12-17,1835.5,1835.5,1861.0999755859375,1822.199951171875,1845.4000244140625,119275
2025-12-18,1820.5999755859375,1820.5999755859375,1832.5,1794.0,1825.9000244140625,118811
2025-12-19,1811.199951171875,1811.199951171875,1849.0,1782.5,1823.5999755859375,451688
2025-12-22,1844.0,1844.0,1850.9000244140625,1815.0,1819.699951171875,171682
2025-12-23,1845.0999755859375,1845.0999755859375,1857.0,1829.9000244140625,1844.9000244140625,121674
2025-12-24,1867.9000244140625,1867.9000244140625,1880.0,1831.4000244140625,1845.0,191514
2025-12-26,1875.4000244140625,1875.4000244140625,1910.0,1850.0,1881.0,359965
2025-12-29,1851.5,1851.5,1913.5999755859375,1816.0999755859375,1880.5,316846
2025-12-30,1866.5999755859375,1866.5999755859375,1885.0,1822.300048828125,1850.0,308203
2025-12-31,1857.800048828125,1857.800048828125,1876.0999755859375,1845.199951171875,1865.5,143443
2026-01-01,1858.5,1858.5,1875.0,1838.5,1867.0,90386
2026-01-02,1860.5,1860.5,1875.9000244140625,1847.0999755859375,1860.4000244140625,127868
2026-01-05,1817.800048828125,1817.800048828125,1863.5999755859375,1810.0,1855.0,143399
2026-01-06,1820.5,1820.5,1833.0,1801.0,1818.0,142034
2026-01-07,1784.5,1784.5,1834.0,1780.0,1825.4000244140625,147895
2026-01-08,1726.9000244140625,1726.9000244140625,1779.5,1715.0,1775.0,271441
2026-01-09,1680.0,1680.0,1733.800048828125,1671.0,1717.0999755859375,159216
2026-01-12,1618.0,1618.0,1683.0,1596.0,1679.9000244140625,423926
2026-01-13,1625.4000244140625,1625.4000244140625,1650.0,1616.0,1619.5,138022
2026-01-14,1613.4000244140625,1613.4000244140625,1645.5999755859375,1608.699951171875,1625.4000244140625,110852
2026-01-16,1593.4000244140625,1593.4000244140625,1632.9000244140625,1589.0999755859375,1613.4000244140625,111674
