date_,adj close_radico.ns,close_radico.ns,high_radico.ns,low_radico.ns,open_radico.ns,volume_radico.ns
2025-04-11,2356.28271484375,2359.699951171875,2382.0,2338.39990234375,2367.25,146153
2025-04-15,2408.906494140625,2412.39990234375,2429.300048828125,2351.10009765625,2371.300048828125,452127
2025-04-16,2434.469482421875,2438.0,2460.0,2403.300048828125,2410.0,194649
2025-04-17,2456.737060546875,2460.300048828125,2496.0,2420.0,2428.0,157061
2025-04-21,2432.77197265625,2436.300048828125,2506.0,2410.199951171875,2460.300048828125,150688
2025-04-22,2508.3623046875,2512.0,2520.0,2440.60009765625,2460.800048828125,368689
2025-04-23,2487.292724609375,2490.89990234375,2521.199951171875,2466.699951171875,2520.0,130948
2025-04-24,2466.322998046875,2469.89990234375,2504.0,2460.5,2490.89990234375,121066
2025-04-25,2438.263916015625,2441.800048828125,2465.0,2350.199951171875,2465.0,186189
2025-04-28,2465.624267578125,2469.199951171875,2479.0,2418.199951171875,2441.800048828125,86854
2025-04-29,2486.1943359375,2489.800048828125,2505.5,2457.60009765625,2489.0,182234
2025-04-30,2452.143798828125,2455.699951171875,2482.0,2437.60009765625,2475.800048828125,126879
2025-05-02,2445.453369140625,2449.0,2469.800048828125,2406.89990234375,2455.699951171875,70542
2025-05-05,2528.9326171875,2532.60009765625,2545.0,2464.5,2475.0,272979
2025-05-06,2533.525634765625,2537.199951171875,2567.5,2504.199951171875,2523.0,251771
2025-05-07,2442.35791015625,2445.89990234375,2665.0,2425.0,2539.89990234375,985972
2025-05-08,2471.1162109375,2474.699951171875,2507.0,2436.0,2443.0,253880
2025-05-09,2445.25390625,2448.800048828125,2460.0,2372.5,2375.0,178962
2025-05-12,2526.236328125,2529.89990234375,2537.0,2466.699951171875,2477.0,211564
2025-05-13,2586.1494140625,2589.89990234375,2605.0,2516.199951171875,2526.0,269619
2025-05-14,2568.974365234375,2572.699951171875,2618.800048828125,2549.10009765625,2592.10009765625,175702
2025-05-15,2586.34912109375,2590.10009765625,2615.800048828125,2562.10009765625,2598.60009765625,270034
2025-05-16,2567.8759765625,2571.60009765625,2615.0,2566.0,2615.0,116453
2025-05-19,2585.051025390625,2588.800048828125,2611.699951171875,2561.199951171875,2584.60009765625,118851
2025-05-20,2556.99169921875,2560.699951171875,2608.800048828125,2507.10009765625,2608.800048828125,176428
2025-05-21,2435.8671875,2439.39990234375,2575.89990234375,2435.5,2541.10009765625,387954
2025-05-22,2470.816650390625,2474.39990234375,2478.199951171875,2441.10009765625,2445.0,172358
2025-05-23,2449.04833984375,2452.60009765625,2496.60009765625,2437.0,2495.0,113277
2025-05-26,2436.466552734375,2440.0,2518.0,2436.300048828125,2461.5,222874
2025-05-27,2443.95556640625,2447.5,2480.0,2438.199951171875,2463.60009765625,175831
2025-05-28,2452.143798828125,2455.699951171875,2482.0,2449.10009765625,2460.60009765625,131491
2025-05-29,2493.084228515625,2496.699951171875,2505.5,2455.5,2456.0,260576
2025-05-30,2529.132080078125,2532.800048828125,2549.89990234375,2504.5,2514.89990234375,309061
2025-06-02,2545.208740234375,2548.89990234375,2579.0,2519.800048828125,2552.89990234375,111456
2025-06-03,2666.932373046875,2670.800048828125,2703.199951171875,2574.300048828125,2577.89990234375,1198819
2025-06-04,2719.4560546875,2723.39990234375,2786.89990234375,2635.10009765625,2700.0,880428
2025-06-05,2699.185546875,2703.10009765625,2740.89990234375,2690.0,2725.89990234375,230716
2025-06-06,2626.590576171875,2630.39990234375,2727.89990234375,2606.5,2727.89990234375,243911
2025-06-09,2646.162353515625,2650.0,2655.89990234375,2621.0,2653.60009765625,90517
2025-06-10,2651.05517578125,2654.89990234375,2678.0,2635.0,2650.0,142119
2025-06-11,2551.39990234375,2555.10009765625,2654.89990234375,2533.0,2576.10009765625,473663
2025-06-12,2585.650146484375,2589.39990234375,2652.10009765625,2569.10009765625,2569.800048828125,559502
2025-06-13,2604.22314453125,2608.0,2619.0,2555.89990234375,2570.0,216599
2025-06-16,2612.7109375,2616.5,2637.800048828125,2587.60009765625,2607.89990234375,203317
2025-06-17,2600.22900390625,2604.0,2659.89990234375,2592.10009765625,2630.0,248410
2025-06-18,2651.85400390625,2655.699951171875,2664.89990234375,2612.800048828125,2615.0,211485
2025-06-19,2651.05517578125,2654.89990234375,2710.0,2641.39990234375,2655.0,312112
2025-06-20,2629.087158203125,2632.89990234375,2688.39990234375,2620.800048828125,2656.0,491400
2025-06-23,2646.861328125,2650.699951171875,2665.5,2627.10009765625,2636.300048828125,150117
2025-06-24,2679.414306640625,2683.300048828125,2695.89990234375,2638.699951171875,2669.0,203233
2025-06-25,2686.30419921875,2690.199951171875,2735.0,2679.0,2683.300048828125,225813
2025-06-26,2669.328857421875,2673.199951171875,2705.60009765625,2658.300048828125,2694.199951171875,103357
2025-06-27,2585.051025390625,2588.800048828125,2685.0,2556.10009765625,2685.0,362063
2025-06-30,2613.409912109375,2617.199951171875,2630.0,2580.0,2592.0,178537
2025-07-01,2565.479248046875,2569.199951171875,2649.0,2563.0,2640.0,145781
2025-07-02,2515.35205078125,2519.0,2597.199951171875,2508.0,2579.89990234375,152001
2025-07-03,2577.66162109375,2581.39990234375,2588.0,2502.0,2536.39990234375,176621
2025-07-04,2627.08984375,2630.89990234375,2673.0,2587.0,2587.0,271805
2025-07-07,2630.485107421875,2634.300048828125,2650.0,2593.10009765625,2620.0,87049
2025-07-08,2633.58056640625,2637.39990234375,2648.89990234375,2604.89990234375,2622.0,157771
2025-07-09,2672.02490234375,2675.89990234375,2680.5,2635.0,2640.0,150341
2025-07-10,2694.4921875,2698.39990234375,2747.0,2668.0,2694.39990234375,382895
2025-07-11,2714.363525390625,2718.300048828125,2754.0,2692.0,2711.39990234375,353928
2025-07-14,2744.22021484375,2748.199951171875,2780.0,2722.60009765625,2734.89990234375,425929
2025-07-15,2742.22314453125,2746.199951171875,2759.89990234375,2728.5,2748.199951171875,239012
2025-07-16,2736.031982421875,2740.0,2756.699951171875,2733.300048828125,2749.10009765625,118211
2025-07-17,2733.93505859375,2737.89990234375,2749.0,2727.10009765625,2742.0,66940
2025-07-18,2714.363525390625,2718.300048828125,2778.0,2701.5,2742.0,276188
2025-07-21,2723.949462890625,2727.89990234375,2740.0,2674.300048828125,2720.0,132632
2025-07-22,2754.20556640625,2758.199951171875,2769.0,2726.199951171875,2742.5,161886
2025-07-23,2758.10009765625,2762.10009765625,2785.89990234375,2740.0,2778.89990234375,157234
2025-07-24,2726.300048828125,2726.300048828125,2781.0,2700.60009765625,2757.0,184179
2025-07-25,2702.10009765625,2702.10009765625,2725.0,2680.10009765625,2725.0,80138
2025-07-28,2679.5,2679.5,2740.0,2651.0,2710.89990234375,197624
2025-07-29,2687.10009765625,2687.10009765625,2731.0,2674.699951171875,2707.60009765625,250733
2025-07-30,2711.60009765625,2711.60009765625,2725.0,2690.0,2700.89990234375,107869
2025-07-31,2734.5,2734.5,2772.0,2672.89990234375,2707.0,1115600
2025-08-01,2838.800048828125,2838.800048828125,2940.0,2750.0,2768.0,2609065
2025-08-04,2798.300048828125,2798.300048828125,2935.60009765625,2780.5,2865.0,661531
2025-08-05,2887.10009765625,2887.10009765625,2924.10009765625,2805.300048828125,2815.0,629435
2025-08-06,2837.60009765625,2837.60009765625,2918.0,2570.699951171875,2899.0,509089
2025-08-07,2837.0,2837.0,2868.5,2805.60009765625,2840.60009765625,234142
2025-08-08,2824.10009765625,2824.10009765625,2861.39990234375,2808.0,2849.0,158615
2025-08-11,2856.300048828125,2856.300048828125,2884.0,2822.10009765625,2824.10009765625,209442
2025-08-12,2895.5,2895.5,2915.0,2845.60009765625,2867.0,211968
2025-08-13,2823.89990234375,2823.89990234375,2915.5,2791.0,2915.0,233643
2025-08-14,2857.60009765625,2857.60009765625,2871.0,2777.300048828125,2847.60009765625,185108
2025-08-18,2851.300048828125,2851.300048828125,2894.699951171875,2842.0,2871.300048828125,226303
2025-08-19,2821.800048828125,2821.800048828125,2861.89990234375,2815.10009765625,2852.89990234375,125396
2025-08-20,2833.5,2833.5,2845.0,2796.5,2825.10009765625,283667
2025-08-21,2894.800048828125,2894.800048828125,2905.0,2822.199951171875,2844.0,220793
2025-08-22,2890.39990234375,2890.39990234375,2921.5,2867.199951171875,2904.89990234375,172629
2025-08-25,2912.699951171875,2912.699951171875,2924.800048828125,2884.10009765625,2905.0,228332
2025-08-26,2904.5,2904.5,2914.0,2850.0,2909.0,227390
2025-08-28,2840.0,2840.0,2905.0,2830.0,2905.0,78575
2025-08-29,2852.5,2852.5,2883.5,2818.39990234375,2845.60009765625,124344
2025-09-01,2856.699951171875,2856.699951171875,2876.39990234375,2817.0,2852.5,145580
2025-09-02,2896.699951171875,2896.699951171875,2915.800048828125,2850.0,2865.0,186740
2025-09-03,2902.10009765625,2902.10009765625,2949.0,2860.0,2896.699951171875,246083
2025-09-04,2840.39990234375,2840.39990234375,2914.800048828125,2819.10009765625,2909.0,170830
2025-09-05,2787.199951171875,2787.199951171875,2860.0,2764.10009765625,2847.0,160970
2025-09-08,2759.89990234375,2759.89990234375,2835.0,2750.10009765625,2785.0,148659
2025-09-09,2757.699951171875,2757.699951171875,2786.5,2724.60009765625,2755.0,138558
2025-09-10,2810.0,2810.0,2832.800048828125,2711.0,2757.699951171875,578859
2025-09-11,2877.0,2877.0,2892.0,2805.699951171875,2810.5,189549
2025-09-12,2870.89990234375,2870.89990234375,2903.39990234375,2848.0,2862.0,353904
2025-09-15,2980.60009765625,2980.60009765625,2986.800048828125,2904.0,2904.0,703289
2025-09-16,2994.39990234375,2994.39990234375,3021.0,2966.60009765625,2986.60009765625,445388
2025-09-17,3010.89990234375,3010.89990234375,3016.89990234375,2980.60009765625,3000.89990234375,213655
2025-09-18,3010.5,3010.5,3035.699951171875,2978.300048828125,3014.10009765625,338157
2025-09-19,3052.5,3052.5,3067.0,3003.0,3016.89990234375,539820
2025-09-22,3027.60009765625,3027.60009765625,3062.0,3010.0,3060.699951171875,94151
2025-09-23,2957.60009765625,2957.60009765625,3034.0,2946.800048828125,3030.699951171875,125042
2025-09-24,2969.300048828125,2969.300048828125,2985.0,2925.0,2979.89990234375,127858
2025-09-25,2962.800048828125,2962.800048828125,3037.800048828125,2950.0,2969.39990234375,327244
2025-09-26,2882.800048828125,2882.800048828125,2971.0,2872.89990234375,2965.0,131442
2025-09-29,2886.60009765625,2886.60009765625,2925.5,2861.699951171875,2894.300048828125,143795
2025-09-30,2887.89990234375,2887.89990234375,2902.800048828125,2859.699951171875,2880.0,131698
2025-10-01,2914.199951171875,2914.199951171875,2922.0,2854.199951171875,2884.800048828125,100145
2025-10-03,2957.60009765625,2957.60009765625,2968.89990234375,2897.0,2940.0,183044
2025-10-06,2951.199951171875,2951.199951171875,2973.0,2919.0,2973.0,121532
2025-10-07,2997.39990234375,2997.39990234375,3014.5,2950.0,2950.0,264311
2025-10-08,2982.699951171875,2982.699951171875,3005.60009765625,2966.0,3000.0,67344
2025-10-09,2987.800048828125,2987.800048828125,2997.0,2952.0,2982.0,100710
2025-10-10,2988.39990234375,2988.39990234375,3010.0,2975.0,2985.0,87885
2025-10-13,2996.5,2996.5,3040.0,2972.199951171875,2988.0,121570
2025-10-14,2911.300048828125,2911.300048828125,2998.0,2887.10009765625,2998.0,144673
2025-10-15,2951.699951171875,2951.699951171875,2965.0,2909.60009765625,2914.89990234375,88009
2025-10-16,2997.89990234375,2997.89990234375,3017.0,2951.800048828125,2953.10009765625,142577
2025-10-17,3108.5,3108.5,3130.0,2996.5,2997.39990234375,701637
2025-10-20,3254.699951171875,3254.699951171875,3281.89990234375,3130.0,3130.0,1496122
2025-10-21,3302.10009765625,3302.10009765625,3314.39990234375,3276.5,3280.0,75031
2025-10-23,3283.300048828125,3283.300048828125,3423.0,3250.39990234375,3302.10009765625,670210
2025-10-24,3220.0,3220.0,3326.89990234375,3208.10009765625,3290.89990234375,287492
2025-10-27,3214.0,3214.0,3242.39990234375,3188.10009765625,3228.800048828125,128685
2025-10-28,3188.300048828125,3188.300048828125,3288.800048828125,3177.0,3230.10009765625,194331
2025-10-29,3164.10009765625,3164.10009765625,3233.0,3145.10009765625,3209.0,634434
2025-10-30,3144.699951171875,3144.699951171875,3187.0,3128.10009765625,3187.0,352004
2025-10-31,3131.5,3131.5,3176.199951171875,3112.10009765625,3149.0,754095
2025-11-03,3193.60009765625,3193.60009765625,3203.39990234375,3120.5,3149.89990234375,348002
2025-11-04,3199.60009765625,3199.60009765625,3216.10009765625,3185.10009765625,3210.0,264233
2025-11-05,3199.60009765625,3199.60009765625,3199.60009765625,3199.60009765625,3199.60009765625,0
2025-11-06,3185.89990234375,3185.89990234375,3258.0,3169.0,3207.0,316849
2025-11-07,3310.89990234375,3310.89990234375,3329.0,3163.5,3175.0,596731
2025-11-10,3259.60009765625,3259.60009765625,3319.0,3247.0,3315.89990234375,188149
2025-11-11,3275.60009765625,3275.60009765625,3304.0,3249.60009765625,3259.60009765625,222817
2025-11-12,3302.699951171875,3302.699951171875,3357.0,3273.0,3288.0,357217
2025-11-13,3187.10009765625,3187.10009765625,3319.0,3179.0,3319.0,239572
2025-11-14,3259.89990234375,3259.89990234375,3265.699951171875,3180.0,3186.0,163688
2025-11-17,3285.39990234375,3285.39990234375,3315.0,3273.60009765625,3279.5,234414
2025-11-18,3290.800048828125,3290.800048828125,3311.89990234375,3276.60009765625,3299.0,268061
2025-11-19,3229.5,3229.5,3301.0,3225.199951171875,3299.0,214939
2025-11-20,3368.0,3368.0,3591.89990234375,3261.699951171875,3262.0,5902795
2025-11-21,3273.10009765625,3273.10009765625,3447.199951171875,3253.60009765625,3395.0,1111713
2025-11-24,3256.10009765625,3256.10009765625,3332.10009765625,3237.0,3289.39990234375,445431
2025-11-25,3284.5,3284.5,3316.800048828125,3270.0,3280.0,271029
2025-11-26,3294.0,3294.0,3313.0,3268.0,3301.0,259136
2025-11-27,3160.199951171875,3160.199951171875,3308.0,3145.0,3307.5,324504
2025-11-28,3208.10009765625,3208.10009765625,3245.0,3165.800048828125,3183.0,405458
2025-12-01,3217.0,3217.0,3242.199951171875,3186.300048828125,3190.0,116018
2025-12-02,3211.60009765625,3211.60009765625,3249.0,3196.89990234375,3229.0,198692
2025-12-03,3260.699951171875,3260.699951171875,3273.60009765625,3213.89990234375,3214.0,309614
2025-12-04,3216.0,3216.0,3265.699951171875,3207.300048828125,3260.699951171875,143040
2025-12-05,3201.89990234375,3201.89990234375,3222.800048828125,3180.0,3217.300048828125,138176
2025-12-08,3148.10009765625,3148.10009765625,3260.0,3139.0,3201.89990234375,233498
2025-12-09,3209.199951171875,3209.199951171875,3218.300048828125,3092.89990234375,3140.0,238790
2025-12-10,3232.5,3232.5,3289.39990234375,3204.60009765625,3215.0,210573
2025-12-11,3199.699951171875,3199.699951171875,3235.699951171875,3172.800048828125,3235.699951171875,160219
2025-12-12,3224.10009765625,3224.10009765625,3257.89990234375,3204.60009765625,3212.5,198068
2025-12-15,3222.199951171875,3222.199951171875,3270.0,3180.0,3218.5,146630
2025-12-16,3169.300048828125,3169.300048828125,3215.0,3130.0,3215.0,122863
2025-12-17,3068.699951171875,3068.699951171875,3198.0,3062.0,3177.89990234375,245981
2025-12-18,3163.39990234375,3163.39990234375,3190.0,3082.10009765625,3089.800048828125,416210
2025-12-19,3194.89990234375,3194.89990234375,3248.0,3125.0,3150.0,389886
2025-12-22,3270.89990234375,3270.89990234375,3275.89990234375,3150.10009765625,3194.89990234375,297980
2025-12-23,3267.300048828125,3267.300048828125,3323.39990234375,3240.0,3270.0,306249
2025-12-24,3301.89990234375,3301.89990234375,3335.0,3246.0,3267.300048828125,363315
2025-12-26,3305.300048828125,3305.300048828125,3325.39990234375,3265.10009765625,3301.89990234375,303155
2025-12-29,3249.699951171875,3249.699951171875,3288.60009765625,3219.5,3263.0,209239
2025-12-30,3376.0,3376.0,3398.89990234375,3151.0,3250.0,672965
2025-12-31,3298.39990234375,3298.39990234375,3390.0,3254.5,3384.89990234375,331304
2026-01-01,3253.89990234375,3253.89990234375,3307.800048828125,3246.0,3282.0,168345
2026-01-02,3094.199951171875,3094.199951171875,3254.0,3086.0,3253.89990234375,592140
2026-01-05,3104.60009765625,3104.60009765625,3123.89990234375,3015.0,3099.0,469055
2026-01-06,3128.60009765625,3128.60009765625,3163.39990234375,3074.0,3112.39990234375,229834
2026-01-07,3207.300048828125,3207.300048828125,3239.0,3115.0,3139.0,442543
2026-01-08,3079.39990234375,3079.39990234375,3214.89990234375,3057.699951171875,3209.0,249814
2026-01-09,2945.800048828125,2945.800048828125,3091.199951171875,2919.0,3091.199951171875,435632
2026-01-12,2831.800048828125,2831.800048828125,2962.0,2781.300048828125,2962.0,963017
2026-01-13,2927.89990234375,2927.89990234375,2966.0,2845.89990234375,2855.5,718456
2026-01-14,2907.39990234375,2907.39990234375,2949.800048828125,2889.5,2927.89990234375,296806
2026-01-16,2891.10009765625,2891.10009765625,2947.89990234375,2870.60009765625,2922.60009765625,363997
