date_,adj close_enginersin.ns,close_enginersin.ns,high_enginersin.ns,low_enginersin.ns,open_enginersin.ns,volume_enginersin.ns
2025-04-02,159.99734497070312,162.42999267578125,163.14999389648438,160.02999877929688,162.3800048828125,1673363
2025-04-03,164.18370056152344,166.67999267578125,167.8000030517578,160.2100067138672,160.5,3107151
2025-04-04,160.26332092285156,162.6999969482422,166.60000610351562,159.55999755859375,166.00999450683594,3966446
2025-04-07,154.65853881835938,157.00999450683594,158.25,148.80999755859375,150.0,4095894
2025-04-08,161.5930938720703,164.0500030517578,165.25,158.00999450683594,161.0,2590119
2025-04-09,156.5005340576172,158.8800048828125,163.5,158.50999450683594,163.5,2580094
2025-04-11,157.53480529785156,159.92999267578125,162.58999633789062,159.55999755859375,161.5,1779300
2025-04-15,166.7644805908203,169.3000030517578,169.8000030517578,161.60000610351562,162.8800048828125,3880558
2025-04-16,180.96852111816406,183.72000122070312,184.6999969482422,168.8000030517578,170.0,18488019
2025-04-17,178.50595092773438,181.22000122070312,186.49000549316406,179.33999633789062,182.8000030517578,5895023
2025-04-21,176.50634765625,179.19000244140625,183.33999633789062,177.85000610351562,181.22000122070312,3406966
2025-04-22,181.37237548828125,184.1300048828125,185.55999755859375,178.99000549316406,179.60000610351562,6521571
2025-04-23,182.47560119628906,185.25,187.47000122070312,181.0500030517578,184.3000030517578,5956225
2025-04-24,180.15093994140625,182.88999938964844,186.49000549316406,182.4199981689453,185.0,3121804
2025-04-25,176.68365478515625,179.3699951171875,183.63999938964844,174.63999938964844,183.2899932861328,3563538
2025-04-28,175.2356719970703,177.89999389648438,179.77000427246094,175.97999572753906,178.35000610351562,1882519
2025-04-29,182.02247619628906,184.7899932861328,186.5,177.10000610351562,177.10000610351562,4307466
2025-04-30,175.9744415283203,178.64999389648438,185.58999633789062,177.0,185.1999969482422,2686915
2025-05-02,174.7431640625,177.39999389648438,181.39999389648438,175.50999450683594,178.14999389648438,1564013
2025-05-05,178.11195373535156,180.82000732421875,182.2899932861328,176.4199981689453,177.61000061035156,1624777
2025-05-06,170.9409637451172,173.5399932861328,180.97000122070312,172.6999969482422,180.82000732421875,2252388
2025-05-07,173.009521484375,175.63999938964844,176.5399932861328,170.6999969482422,171.0,2119628
2025-05-08,169.4929962158203,172.07000732421875,180.6999969482422,169.10000610351562,176.35000610351562,2146100
2025-05-09,172.75341796875,175.3800048828125,177.3000030517578,166.5,166.5,2421747
2025-05-12,181.3329620361328,184.08999633789062,185.25,179.5,179.5,3869249
2025-05-13,181.2049102783203,183.9600067138672,186.75,181.91000366210938,184.0,2284966
2025-05-14,183.56898498535156,186.36000061035156,188.39999389648438,183.5,184.99000549316406,2773318
2025-05-15,186.3073272705078,189.13999938964844,191.8000030517578,185.3800048828125,187.0,4089164
2025-05-16,190.631591796875,193.52999877929688,196.3000030517578,189.2100067138672,190.0800018310547,4910923
2025-05-19,189.2624053955078,192.13999938964844,196.8000030517578,191.5,194.88999938964844,2408617
2025-05-20,191.92196655273438,194.83999633789062,196.39999389648438,189.2100067138672,193.0,4561918
2025-05-21,200.71823120117188,203.77000427246094,204.0,190.6999969482422,193.89999389648438,11527180
2025-05-22,197.70407104492188,200.7100067138672,204.86000061035156,197.60000610351562,203.0,3047200
2025-05-23,196.47279357910156,199.4600067138672,201.3000030517578,197.39999389648438,201.0,1723073
2025-05-26,197.08349609375,200.0800018310547,202.9499969482422,198.74000549316406,200.39999389648438,1749889
2025-05-27,200.99403381347656,204.0500030517578,205.0,199.14999389648438,200.60000610351562,2927164
2025-05-28,208.21426391601562,211.3800048828125,212.4499969482422,203.6300048828125,204.88999938964844,8197384
2025-05-29,214.10470581054688,217.36000061035156,222.10000610351562,204.66000366210938,212.42999267578125,13014057
2025-05-30,226.04318237304688,229.47999572753906,239.0,223.5,224.5,44023320
2025-06-02,227.06761169433594,230.52000427246094,235.6699981689453,226.5500030517578,230.25999450683594,8489981
2025-06-03,226.22048950195312,229.66000366210938,234.5,227.30999755859375,231.1999969482422,6623871
2025-06-04,228.6337890625,232.11000061035156,233.99000549316406,225.1999969482422,230.0500030517578,9654542
2025-06-05,227.82606506347656,231.2899932861328,239.5,230.39999389648438,233.6999969482422,9499434
2025-06-06,226.26974487304688,229.7100067138672,233.22999572753906,229.0,233.0,3506650
2025-06-09,228.53529357910156,232.00999450683594,236.3800048828125,230.6300048828125,231.0,3639488
2025-06-10,238.74014282226562,242.3699951171875,245.99000549316406,232.00999450683594,232.57000732421875,20960356
2025-06-11,226.3780975341797,229.82000732421875,244.8000030517578,228.10000610351562,243.50999450683594,9635162
2025-06-12,219.07907104492188,222.41000366210938,230.89999389648438,221.32000732421875,230.89999389648438,5323224
2025-06-13,220.5467529296875,223.89999389648438,226.72000122070312,215.0,215.0,5046940
2025-06-16,220.69451904296875,224.0500030517578,224.7100067138672,218.5,224.0,3555911
2025-06-17,218.428955078125,221.75,228.1199951171875,220.39999389648438,224.83999633789062,3480602
2025-06-18,219.86709594726562,223.2100067138672,224.75,218.88999938964844,221.0,3975274
2025-06-19,211.6717071533203,214.88999938964844,223.60000610351562,213.0,222.8000030517578,2953480
2025-06-20,217.85763549804688,221.1699981689453,221.83999633789062,213.91000366210938,215.89999389648438,3417647
2025-06-23,225.36351013183594,228.7899932861328,229.6999969482422,218.57000732421875,220.0,9106132
2025-06-24,230.81069946289062,234.32000732421875,236.9499969482422,230.0,230.0,8587220
2025-06-25,232.13063049316406,235.66000366210938,236.60000610351562,230.0500030517578,234.89999389648438,3776982
2025-06-26,229.6483612060547,233.13999938964844,237.9199981689453,231.64999389648438,236.0,2563673
2025-06-27,234.4651336669922,238.02999877929688,239.8000030517578,231.02999877929688,234.5399932861328,7628000
2025-06-30,237.20350646972656,240.80999755859375,243.8000030517578,236.3000030517578,237.0,6333600
2025-07-01,234.9477996826172,238.52000427246094,241.89999389648438,236.64999389648438,240.80999755859375,2216448
2025-07-02,230.9486083984375,234.4600067138672,239.08999633789062,233.85000610351562,238.39999389648438,2342901
2025-07-03,231.26380920410156,234.77999877929688,235.9499969482422,231.85000610351562,234.4499969482422,2574523
2025-07-04,239.36070251464844,243.0,245.6999969482422,233.8000030517578,235.0,12171759
2025-07-07,232.9974365234375,236.5399932861328,243.97999572753906,235.60000610351562,243.6999969482422,3979136
2025-07-08,238.00135803222656,241.6199951171875,242.5,235.47999572753906,236.5399932861328,4073192
2025-07-09,242.3256072998047,246.00999450683594,250.39999389648438,240.8300018310547,242.75,11925363
2025-07-10,246.39376831054688,250.13999938964844,250.8000030517578,245.36000061035156,247.60000610351562,6305648
2025-07-11,246.76809692382812,250.52000427246094,255.4499969482422,248.30999755859375,249.9499969482422,7286224
2025-07-14,245.3496551513672,249.0800018310547,251.5500030517578,246.1999969482422,250.52000427246094,3120289
2025-07-15,243.27125549316406,246.97000122070312,250.82000732421875,244.60000610351562,248.0,2335530
2025-07-16,242.8870849609375,246.5800018310547,251.8000030517578,245.75,246.89999389648438,1939321
2025-07-17,236.4154815673828,240.00999450683594,247.3300018310547,238.77000427246094,246.83999633789062,2565470
2025-07-18,231.70706176757812,235.22999572753906,241.19000244140625,233.3300018310547,240.0,2032788
2025-07-21,231.51991271972656,235.0399932861328,238.9499969482422,233.19000244140625,235.22999572753906,2084897
2025-07-22,238.60223388671875,242.22999572753906,243.27000427246094,236.00999450683594,236.8000030517578,3546667
2025-07-23,236.9966583251953,240.60000610351562,243.0,238.5,242.9499969482422,1113272
2025-07-24,231.1948699951172,234.7100067138672,241.89999389648438,233.3000030517578,240.85000610351562,1843233
2025-07-25,225.94468688964844,229.3800048828125,236.0,227.11000061035156,233.89999389648438,2412302
2025-07-28,213.23788452148438,216.47999572753906,228.69000244140625,215.27999877929688,226.1999969482422,3511923
2025-07-29,213.29698181152344,216.5399932861328,219.13999938964844,213.80999755859375,216.0,2605197
2025-07-30,212.49911499023438,215.72999572753906,219.27000427246094,214.41000366210938,217.25,1728627
2025-07-31,210.58815002441406,213.7899932861328,216.3000030517578,212.0,213.6999969482422,1889145
2025-08-01,203.84075927734375,206.94000244140625,213.5500030517578,206.2899932861328,213.5,2133327
2025-08-04,208.0074005126953,211.1699981689453,211.89999389648438,205.57000732421875,206.5500030517578,1805332
2025-08-05,207.002685546875,210.14999389648438,213.8000030517578,209.2100067138672,212.0,1086132
2025-08-06,201.9002685546875,204.97000122070312,212.0,204.1199951171875,210.6300048828125,1348119
2025-08-07,200.1961669921875,203.24000549316406,204.88999938964844,198.17999267578125,204.64999389648438,2029392
2025-08-08,196.29547119140625,199.27999877929688,204.52000427246094,198.5,203.1699981689453,1016810
2025-08-11,199.98931884765625,203.02999877929688,204.3000030517578,195.41000366210938,195.41000366210938,2237404
2025-08-12,199.0535430908203,202.0800018310547,204.75,200.1999969482422,204.75,1264566
2025-08-13,198.2261199951172,201.24000549316406,204.5,199.61000061035156,202.85000610351562,1573524
2025-08-14,187.45982360839844,190.30999755859375,200.38999938964844,189.1999969482422,199.0,3893290
2025-08-18,188.44483947753906,191.30999755859375,194.0,190.00999450683594,192.74000549316406,1683664
2025-08-19,193.04490661621094,195.97999572753906,197.4600067138672,191.5,192.11000061035156,3093602
2025-08-20,191.40975952148438,194.32000732421875,196.8000030517578,193.66000366210938,196.0,1840813
2025-08-21,192.30613708496094,195.22999572753906,198.5,194.3300018310547,194.3300018310547,2227545
2025-08-22,188.64183044433594,191.50999450683594,195.60000610351562,191.0,195.58999633789062,1260974
2025-08-25,190.7793426513672,193.67999267578125,194.64999389648438,190.89999389648438,192.0,1775676
2025-08-26,192.7493896484375,195.67999267578125,196.7899932861328,191.25999450683594,193.66000366210938,3242091
2025-08-28,197.27066040039062,200.27000427246094,201.39999389648438,192.74000549316406,195.97000122070312,4264872
2025-08-29,197.3402862548828,198.33999633789062,200.3000030517578,197.4499969482422,200.3000030517578,2420666
2025-09-01,200.0664825439453,201.0800018310547,202.60000610351562,196.0800018310547,198.0,2817978
2025-09-02,202.40463256835938,203.42999267578125,209.3000030517578,199.5800018310547,201.75,3390477
2025-09-03,200.91220092773438,201.92999267578125,206.2899932861328,201.1999969482422,204.10000610351562,1929159
2025-09-04,198.60389709472656,199.61000061035156,204.25,198.30999755859375,203.5800018310547,1609931
2025-09-05,200.18588256835938,201.1999969482422,202.41000366210938,197.74000549316406,199.7100067138672,1289520
2025-09-08,199.82769775390625,200.83999633789062,202.88999938964844,200.0,201.89999389648438,926628
2025-09-09,204.66319274902344,205.6999969482422,212.89999389648438,201.82000732421875,202.0,14297066
2025-09-10,207.91671752929688,208.97000122070312,216.9499969482422,206.14999389648438,206.6999969482422,8228418
2025-09-11,207.86697387695312,208.9199981689453,209.85000610351562,207.5,209.85000610351562,1990552
2025-09-12,207.74757385253906,208.8000030517578,210.3699951171875,207.02999877929688,209.60000610351562,1725394
2025-09-15,209.8170928955078,210.8800048828125,218.0,210.1199951171875,213.10000610351562,6840679
2025-09-16,207.80726623535156,208.86000061035156,213.39999389648438,208.5500030517578,211.6999969482422,2265727
2025-09-17,209.001220703125,210.05999755859375,214.49000549316406,209.3000030517578,209.60000610351562,2867910
2025-09-18,206.4043731689453,207.4499969482422,211.0,206.77999877929688,211.0,1588960
2025-09-19,205.5586700439453,206.60000610351562,209.14999389648438,205.60000610351562,207.4499969482422,1613527
2025-09-22,206.66307067871094,207.7100067138672,211.25999450683594,206.39999389648438,207.10000610351562,1893719
2025-09-23,202.67327880859375,203.6999969482422,208.49000549316406,203.0500030517578,207.5399932861328,1959186
2025-09-24,201.62857055664062,202.64999389648438,206.74000549316406,201.6999969482422,203.64999389648438,1713821
2025-09-25,197.8477325439453,198.85000610351562,203.60000610351562,198.4499969482422,202.64999389648438,1917041
2025-09-26,194.872802734375,195.86000061035156,199.19000244140625,194.02000427246094,198.85000610351562,1449456
2025-09-29,191.63917541503906,192.61000061035156,200.25,191.85000610351562,196.89999389648438,1821048
2025-09-30,192.09686279296875,193.07000732421875,196.75,191.1300048828125,193.39999389648438,2261111
2025-10-01,200.64356994628906,201.66000366210938,202.5,193.1199951171875,193.14999389648438,2494793
2025-10-03,200.24557495117188,201.25999450683594,202.7899932861328,199.00999450683594,201.66000366210938,1429783
2025-10-06,197.31044006347656,198.30999755859375,201.99000549316406,197.64999389648438,201.99000549316406,955107
2025-10-07,200.603759765625,201.6199951171875,202.1999969482422,198.0,199.1999969482422,1628215
2025-10-08,198.6138458251953,199.6199951171875,203.99000549316406,198.63999938964844,202.0,1146607
2025-10-09,201.40966796875,202.42999267578125,204.60000610351562,196.5,199.6199951171875,2385290
2025-10-10,201.86737060546875,202.88999938964844,205.6999969482422,200.10000610351562,202.39999389648438,2159142
2025-10-13,198.55413818359375,199.55999755859375,202.7899932861328,198.6699981689453,202.75,951302
2025-10-14,195.15138244628906,196.13999938964844,201.0,195.47999572753906,199.42999267578125,1180954
2025-10-15,198.79293823242188,199.8000030517578,200.75999450683594,196.3000030517578,196.5500030517578,983523
2025-10-16,198.76309204101562,199.77000427246094,200.7899932861328,198.0,200.0,757292
2025-10-17,197.72833251953125,198.72999572753906,199.64999389648438,197.35000610351562,199.4199981689453,816129
2025-10-20,197.1612091064453,198.16000366210938,199.75,197.36000061035156,199.75,599872
2025-10-21,198.2755584716797,199.27999877929688,200.0500030517578,198.27000427246094,199.3000030517578,215511
2025-10-23,197.95718383789062,198.9600067138672,202.75999450683594,198.1199951171875,200.25,1095001
2025-10-24,199.51925659179688,200.52999877929688,201.6699981689453,198.0,199.0,1310747
2025-10-27,199.87744140625,200.88999938964844,202.36000061035156,199.5,200.99000549316406,1216284
2025-10-28,196.77317810058594,197.77000427246094,202.3699951171875,197.35000610351562,201.5500030517578,1232256
2025-10-29,200.26547241210938,201.27999877929688,202.6999969482422,197.8300018310547,198.5500030517578,1710904
2025-10-30,203.98663330078125,205.02000427246094,207.1999969482422,200.2899932861328,200.64999389648438,4066035
2025-10-31,201.1609344482422,202.17999267578125,208.6999969482422,200.6999969482422,206.0,2353104
2025-11-03,200.19583129882812,201.2100067138672,205.19000244140625,200.1699981689453,201.91000366210938,1576799
2025-11-04,196.50453186035156,197.5,202.3000030517578,197.0,202.0,1504039
2025-11-05,196.50453186035156,197.5,197.5,197.5,197.5,0
2025-11-06,193.42015075683594,194.39999389648438,198.60000610351562,194.10000610351562,197.5,1004640
2025-11-07,195.4498748779297,196.44000244140625,197.5,191.5,193.61000061035156,1113161
2025-11-10,192.82318115234375,193.8000030517578,198.38999938964844,192.8000030517578,197.25,1014515
2025-11-11,193.21121215820312,194.19000244140625,195.85000610351562,192.97000122070312,193.75999450683594,1045577
2025-11-12,192.9027862548828,193.8800048828125,197.3699951171875,193.57000732421875,194.77999877929688,1023435
2025-11-13,189.51991271972656,190.47999572753906,194.75,190.1300048828125,194.75,1657182
2025-11-14,199.2406768798828,200.25,203.39999389648438,190.11000061035156,190.47999572753906,8650340
2025-11-17,203.956787109375,204.99000549316406,210.97000122070312,201.39999389648438,202.39999389648438,11599980
2025-11-18,200.1062774658203,201.1199951171875,205.6199951171875,200.69000244140625,204.10000610351562,1743193
2025-11-19,200.9420623779297,201.9600067138672,203.3000030517578,199.52000427246094,201.5399932861328,1706777
2025-11-20,197.13136291503906,198.1300048828125,203.0,197.85000610351562,203.0,1322377
2025-11-21,194.7832489013672,195.77000427246094,198.55999755859375,194.67999267578125,197.10000610351562,1332716
2025-11-24,198.2556610107422,199.25999450683594,202.0,195.39999389648438,196.89999389648438,3033202
2025-11-25,194.44496154785156,195.42999267578125,199.89999389648438,194.5800018310547,199.4600067138672,1511286
2025-11-26,198.3352508544922,199.33999633789062,200.89999389648438,195.5,195.5,1627855
2025-11-27,198.88247680664062,199.88999938964844,202.75,199.0,200.89999389648438,1526075
2025-11-28,195.8478546142578,196.83999633789062,200.4499969482422,196.0,199.9499969482422,865886
2025-12-01,195.52947998046875,196.52000427246094,200.25,196.1199951171875,198.5,903973
2025-12-02,196.87266540527344,197.8699951171875,198.6699981689453,195.2100067138672,196.5500030517578,1288080
2025-12-03,197.39999389648438,198.39999389648438,199.3800048828125,196.3300018310547,197.8699951171875,984551
2025-12-04,201.6199951171875,201.6199951171875,202.0,196.0,196.25999450683594,1822430
2025-12-05,202.6999969482422,202.6999969482422,205.5,200.67999267578125,201.60000610351562,2385109
2025-12-08,189.83999633789062,189.83999633789062,202.60000610351562,188.5,202.30999755859375,2472351
2025-12-09,197.13999938964844,197.13999938964844,198.17999267578125,189.14999389648438,190.11000061035156,3077963
2025-12-10,192.0500030517578,192.0500030517578,197.50999450683594,191.3000030517578,196.0,1573984
2025-12-11,193.64999389648438,193.64999389648438,194.60000610351562,191.60000610351562,192.5,806515
2025-12-12,192.77000427246094,192.77000427246094,195.36000061035156,192.0,194.0,1037947
2025-12-15,193.80999755859375,193.80999755859375,196.39999389648438,192.10000610351562,192.10000610351562,1386426
2025-12-16,194.14999389648438,194.14999389648438,195.33999633789062,191.74000549316406,193.1999969482422,937983
2025-12-17,194.3000030517578,194.3000030517578,195.35000610351562,192.17999267578125,193.97999572753906,986262
2025-12-18,194.49000549316406,194.49000549316406,194.9600067138672,191.60000610351562,193.8000030517578,699897
2025-12-19,199.22000122070312,199.22000122070312,200.0,194.39999389648438,194.49000549316406,1533185
2025-12-22,198.77999877929688,198.77999877929688,203.30999755859375,198.1300048828125,200.0,1012233
2025-12-23,199.8699951171875,199.8699951171875,202.3800048828125,198.5500030517578,200.3699951171875,1213792
2025-12-24,201.13999938964844,201.13999938964844,202.97000122070312,200.0,200.0,1245312
2025-12-25,201.13999938964844,201.13999938964844,201.13999938964844,201.13999938964844,201.13999938964844,0
2025-12-26,205.35000610351562,205.35000610351562,208.5,200.0,201.39999389648438,4904849
2025-12-29,201.2100067138672,201.2100067138672,207.0,200.60000610351562,206.9499969482422,1487796
2025-12-30,199.5,199.5,201.8300018310547,198.39999389648438,201.0,1489110
2025-12-31,201.24000549316406,201.24000549316406,202.72000122070312,199.8000030517578,200.4499969482422,1163378
2026-01-01,202.69000244140625,202.69000244140625,204.6999969482422,201.52999877929688,202.0,1097326
2026-01-02,206.39999389648438,206.39999389648438,207.3800048828125,199.89999389648438,202.89999389648438,2967348
2026-01-05,205.9199981689453,205.9199981689453,209.88999938964844,204.11000061035156,207.8000030517578,2928381
2026-01-06,205.39999389648438,205.39999389648438,206.58999633789062,203.72000122070312,205.9199981689453,1781895
2026-01-07,204.72000122070312,204.72000122070312,207.64999389648438,204.0,205.5,1030370
2026-01-08,197.52999877929688,197.52999877929688,205.64999389648438,196.9499969482422,204.6300048828125,1548855
2026-01-09,193.44000244140625,193.44000244140625,198.7899932861328,193.0,196.1999969482422,1412092
2026-01-12,194.5399932861328,194.5399932861328,195.6999969482422,187.36000061035156,193.4499969482422,1695463
2026-01-13,193.8800048828125,193.8800048828125,197.13999938964844,192.17999267578125,196.05999755859375,910656
2026-01-14,196.80999755859375,196.80999755859375,197.8000030517578,193.8800048828125,193.8800048828125,1074963
2026-01-16,187.1699981689453,187.1699981689453,197.6199951171875,186.5,197.49000549316406,2926404
