date_,adj close_jktyre.ns,close_jktyre.ns,high_jktyre.ns,low_jktyre.ns,open_jktyre.ns,volume_jktyre.ns
2025-04-23,306.7327575683594,309.45001220703125,314.95001220703125,306.6000061035156,313.0,486053
2025-04-24,312.4322814941406,315.20001220703125,316.20001220703125,308.54998779296875,309.5,672097
2025-04-25,307.2779235839844,310.0,319.29998779296875,305.8500061035156,318.5,1290329
2025-04-28,304.60162353515625,307.29998779296875,310.5,303.20001220703125,310.0,355922
2025-04-29,304.8990173339844,307.6000061035156,312.70001220703125,306.29998779296875,308.04998779296875,363808
2025-04-30,307.6744079589844,310.3999938964844,321.95001220703125,301.5,306.5,2600467
2025-05-02,308.7647399902344,311.5,317.95001220703125,307.29998779296875,312.3500061035156,843001
2025-05-05,317.88397216796875,320.70001220703125,322.79998779296875,315.0,315.0,992635
2025-05-06,308.9630126953125,311.70001220703125,327.75,308.20001220703125,321.5,1789657
2025-05-07,323.9303894042969,326.79998779296875,327.95001220703125,313.8500061035156,315.0,1501259
2025-05-08,321.5514831542969,324.3999938964844,340.5,321.8999938964844,328.95001220703125,2085840
2025-05-09,320.06463623046875,322.8999938964844,324.75,312.1000061035156,315.0,832434
2025-05-12,331.90972900390625,334.8500061035156,339.0,328.8999938964844,339.0,614623
2025-05-13,330.91851806640625,333.8500061035156,336.95001220703125,330.0,335.0,486210
2025-05-14,341.4749755859375,344.5,346.20001220703125,333.79998779296875,337.20001220703125,1135039
2025-05-15,336.8658142089844,339.8500061035156,346.75,338.1499938964844,345.0,490025
2025-05-16,348.31439208984375,351.3999938964844,354.8999938964844,339.3999938964844,341.3999938964844,1032148
2025-05-19,350.8915710449219,354.0,356.3999938964844,347.1499938964844,352.3999938964844,649994
2025-05-20,344.8451232910156,347.8999938964844,358.8999938964844,346.29998779296875,356.0,686999
2025-05-21,390.0447082519531,393.5,400.95001220703125,335.5,340.0,30876318
2025-05-22,379.43865966796875,382.79998779296875,390.95001220703125,377.0,384.3999938964844,4425735
2025-05-23,379.68646240234375,383.04998779296875,389.5,379.6499938964844,383.0,1198826
2025-05-26,374.87908935546875,378.20001220703125,389.8999938964844,376.1499938964844,384.70001220703125,1683379
2025-05-27,372.5992431640625,375.8999938964844,380.95001220703125,375.0,378.20001220703125,684972
2025-05-28,372.8966369628906,376.20001220703125,383.54998779296875,373.20001220703125,377.0,699491
2025-05-29,372.5992431640625,375.8999938964844,381.1499938964844,374.8500061035156,379.1000061035156,460443
2025-05-30,369.9725341796875,373.25,377.1499938964844,370.6499938964844,376.8500061035156,336739
2025-06-02,372.9461975097656,376.25,384.0,370.1499938964844,373.20001220703125,1311346
2025-06-03,364.7190856933594,367.95001220703125,378.70001220703125,365.0,377.79998779296875,996726
2025-06-04,369.5760498046875,372.8500061035156,376.25,368.0,369.5,606504
2025-06-05,369.0804443359375,372.3500061035156,377.6000061035156,370.5,373.70001220703125,455121
2025-06-06,365.8589782714844,369.1000061035156,372.5,368.29998779296875,372.3500061035156,387466
2025-06-09,379.5873718261719,382.95001220703125,385.0,370.29998779296875,370.8999938964844,1953627
2025-06-10,377.90228271484375,381.25,386.54998779296875,379.95001220703125,385.0,1448382
2025-06-11,377.60491943359375,380.95001220703125,384.8999938964844,376.8500061035156,381.25,514346
2025-06-12,371.7567138671875,375.04998779296875,385.8999938964844,372.25,380.70001220703125,1197006
2025-06-13,364.52081298828125,367.75,372.04998779296875,364.3500061035156,367.0,597551
2025-06-16,364.8677673339844,368.1000061035156,369.6000061035156,355.5,366.04998779296875,796846
2025-06-17,359.7134094238281,362.8999938964844,370.6499938964844,362.1000061035156,367.1000061035156,364728
2025-06-18,360.4072570800781,363.6000061035156,366.29998779296875,359.04998779296875,360.20001220703125,321739
2025-06-19,350.44549560546875,353.54998779296875,370.25,352.0,363.45001220703125,759317
2025-06-20,346.62933349609375,349.70001220703125,357.8999938964844,346.29998779296875,353.0,1181564
2025-06-23,339.2447509765625,342.25,354.20001220703125,340.79998779296875,347.54998779296875,830497
2025-06-24,342.7140197753906,345.75,350.70001220703125,344.54998779296875,349.70001220703125,511044
2025-06-25,353.3695983886719,356.5,363.29998779296875,348.0,348.6000061035156,1230287
2025-06-26,352.2792663574219,355.3999938964844,361.3999938964844,352.70001220703125,356.5,436437
2025-06-27,353.6669616699219,356.79998779296875,361.70001220703125,353.79998779296875,356.1000061035156,1323224
2025-06-30,353.3695983886719,356.5,358.95001220703125,355.04998779296875,357.95001220703125,270178
2025-07-01,353.320068359375,356.45001220703125,357.8999938964844,355.25,356.75,271337
2025-07-02,363.82696533203125,367.04998779296875,369.79998779296875,356.1499938964844,356.45001220703125,2522220
2025-07-03,365.2146911621094,368.45001220703125,369.29998779296875,364.20001220703125,369.0,543368
2025-07-04,364.6199645996094,367.8500061035156,369.45001220703125,364.0,369.45001220703125,337346
2025-07-07,365.4624938964844,368.70001220703125,374.0,363.75,367.29998779296875,635733
2025-07-08,367.9900817871094,371.25,374.5,362.79998779296875,368.0,978196
2025-07-09,369.8734130859375,373.1499938964844,379.79998779296875,369.1000061035156,371.8999938964844,1085678
2025-07-10,366.5528259277344,369.79998779296875,375.20001220703125,367.0,373.1499938964844,402129
2025-07-11,359.7134094238281,362.8999938964844,370.5,361.3500061035156,368.0,296795
2025-07-14,362.88531494140625,366.1000061035156,368.0,361.04998779296875,363.8500061035156,346955
2025-07-15,368.0396423339844,371.29998779296875,373.95001220703125,368.29998779296875,369.5,383089
2025-07-16,363.87652587890625,367.1000061035156,373.0,366.0,371.29998779296875,300692
2025-07-17,372.5001220703125,375.79998779296875,381.79998779296875,367.54998779296875,370.0,1484447
2025-07-18,366.1563415527344,369.3999938964844,378.5,368.29998779296875,376.95001220703125,441478
2025-07-21,355.55029296875,358.70001220703125,369.3500061035156,357.1499938964844,369.3500061035156,631811
2025-07-22,349.9994812011719,353.1000061035156,363.6000061035156,352.25,360.3999938964844,410637
2025-07-23,350.44549560546875,353.54998779296875,356.95001220703125,350.1000061035156,354.75,303482
2025-07-24,350.3959655761719,353.5,359.1000061035156,352.04998779296875,355.0,368683
2025-07-25,341.9705810546875,345.0,354.45001220703125,344.0,354.0,369639
2025-07-28,336.5188903808594,339.5,349.0,338.0,346.6499938964844,270206
2025-07-29,340.5333251953125,343.54998779296875,344.5,335.1000061035156,340.0,264776
2025-07-30,338.6499938964844,341.6499938964844,347.70001220703125,341.0,344.0,184460
2025-07-31,335.04998779296875,335.04998779296875,339.3999938964844,331.54998779296875,335.0,282373
2025-08-01,329.3999938964844,329.3999938964844,340.6499938964844,328.6000061035156,335.04998779296875,262460
2025-08-04,330.5,330.5,332.95001220703125,327.54998779296875,332.95001220703125,236467
2025-08-05,326.75,326.75,332.75,325.20001220703125,330.45001220703125,230673
2025-08-06,322.04998779296875,322.04998779296875,328.0,318.75,327.70001220703125,233834
2025-08-07,324.3999938964844,324.3999938964844,325.70001220703125,315.20001220703125,321.79998779296875,347589
2025-08-08,328.0,328.0,347.54998779296875,318.6499938964844,325.25,2628230
2025-08-11,319.6000061035156,319.6000061035156,330.6000061035156,319.0,328.79998779296875,492650
2025-08-12,313.8999938964844,313.8999938964844,322.25,313.04998779296875,322.0,742242
2025-08-13,313.79998779296875,313.79998779296875,317.6000061035156,312.0,314.95001220703125,336764
2025-08-14,311.95001220703125,311.95001220703125,316.6499938964844,311.0,314.8999938964844,295630
2025-08-18,325.54998779296875,325.54998779296875,332.5,315.1499938964844,315.1499938964844,1826003
2025-08-19,329.8500061035156,329.8500061035156,332.0,325.1000061035156,327.70001220703125,548106
2025-08-20,329.8500061035156,329.8500061035156,333.79998779296875,328.5,331.5,275606
2025-08-21,329.45001220703125,329.45001220703125,334.79998779296875,328.70001220703125,331.8999938964844,280162
2025-08-22,324.95001220703125,324.95001220703125,329.8999938964844,324.04998779296875,328.0,197449
2025-08-25,326.29998779296875,326.29998779296875,333.5,325.20001220703125,327.0,313741
2025-08-26,320.70001220703125,320.70001220703125,328.04998779296875,319.0,327.95001220703125,275400
2025-08-28,321.54998779296875,321.54998779296875,324.1000061035156,318.04998779296875,320.6000061035156,270897
2025-08-29,320.8999938964844,320.8999938964844,323.5,318.04998779296875,319.95001220703125,251928
2025-09-01,331.95001220703125,331.95001220703125,332.8999938964844,319.6499938964844,319.6499938964844,432824
2025-09-02,351.95001220703125,351.95001220703125,356.5,330.1000061035156,331.54998779296875,3391319
2025-09-03,346.20001220703125,346.20001220703125,352.45001220703125,344.25,351.0,462117
2025-09-04,344.54998779296875,344.54998779296875,359.0,343.0,354.0,721913
2025-09-05,348.1000061035156,348.1000061035156,351.79998779296875,341.1499938964844,345.1499938964844,406885
2025-09-08,351.5,351.5,361.29998779296875,346.75,350.5,591559
2025-09-09,356.04998779296875,356.04998779296875,356.79998779296875,349.1000061035156,351.6000061035156,422386
2025-09-10,356.29998779296875,356.29998779296875,358.6000061035156,352.20001220703125,358.0,519978
2025-09-11,367.6000061035156,367.6000061035156,369.5,353.1499938964844,357.1000061035156,1606060
2025-09-12,368.8999938964844,368.8999938964844,372.1499938964844,364.8999938964844,369.79998779296875,717039
2025-09-15,369.6499938964844,369.6499938964844,375.6000061035156,365.3999938964844,368.8999938964844,645201
2025-09-16,376.75,376.75,379.29998779296875,368.70001220703125,370.1000061035156,1369685
2025-09-17,377.04998779296875,377.04998779296875,380.0,375.25,378.0,364719
2025-09-18,374.5,374.5,379.3999938964844,373.1499938964844,378.45001220703125,292748
2025-09-19,374.8999938964844,374.8999938964844,376.95001220703125,373.0,374.5,573394
2025-09-22,378.3500061035156,378.3500061035156,383.0,372.6499938964844,375.25,878892
2025-09-23,381.04998779296875,381.04998779296875,388.3500061035156,378.75,380.75,2136050
2025-09-24,375.25,375.25,382.5,374.0,382.0,320752
2025-09-25,373.25,373.25,374.20001220703125,370.04998779296875,374.1499938964844,547435
2025-09-26,358.1499938964844,358.1499938964844,372.5,356.6499938964844,372.5,391797
2025-09-29,355.1499938964844,355.1499938964844,362.3999938964844,353.6499938964844,359.8999938964844,324680
2025-09-30,357.6499938964844,357.6499938964844,359.79998779296875,354.75,356.95001220703125,237223
2025-10-01,366.45001220703125,366.45001220703125,367.8500061035156,355.25,357.6499938964844,362101
2025-10-03,373.45001220703125,373.45001220703125,375.6000061035156,363.70001220703125,366.20001220703125,451610
2025-10-06,371.1000061035156,371.1000061035156,373.1000061035156,369.0,373.1000061035156,207815
2025-10-07,376.25,376.25,377.95001220703125,370.29998779296875,372.0,480902
2025-10-08,380.1000061035156,380.1000061035156,392.0,372.8999938964844,374.79998779296875,1817213
2025-10-09,380.79998779296875,380.79998779296875,381.95001220703125,377.29998779296875,379.95001220703125,325447
2025-10-10,382.29998779296875,382.29998779296875,384.0,379.29998779296875,381.75,346031
2025-10-13,379.8500061035156,379.8500061035156,381.6499938964844,376.5,381.0,340950
2025-10-14,374.79998779296875,374.79998779296875,381.3999938964844,370.70001220703125,381.3999938964844,341223
2025-10-15,377.6499938964844,377.6499938964844,378.8999938964844,372.6000061035156,373.6000061035156,211104
2025-10-16,386.45001220703125,386.45001220703125,388.5,378.6000061035156,382.0,770743
2025-10-17,390.25,390.25,391.5,384.3500061035156,385.6499938964844,820876
2025-10-20,418.45001220703125,418.45001220703125,421.0,390.25,393.5,10067755
2025-10-21,421.20001220703125,421.20001220703125,427.0,418.0,418.45001220703125,790578
2025-10-23,420.95001220703125,420.95001220703125,426.0,412.1000061035156,421.20001220703125,1608564
2025-10-24,411.95001220703125,411.95001220703125,421.6000061035156,408.29998779296875,420.95001220703125,1455127
2025-10-27,411.8999938964844,411.8999938964844,418.3999938964844,410.0,413.0,654046
2025-10-28,426.75,426.75,440.0,420.29998779296875,437.3999938964844,12817967
2025-10-29,424.1499938964844,424.1499938964844,428.54998779296875,421.0,427.8999938964844,906751
2025-10-30,436.1000061035156,436.1000061035156,441.8999938964844,421.25,421.25,4146302
2025-10-31,432.04998779296875,432.04998779296875,445.0,430.0,437.0,2010430
2025-11-03,442.75,442.75,447.0,430.8999938964844,431.79998779296875,1965003
2025-11-04,453.29998779296875,453.29998779296875,469.79998779296875,440.25,442.1499938964844,6699662
2025-11-05,453.29998779296875,453.29998779296875,453.29998779296875,453.29998779296875,453.29998779296875,0
2025-11-06,447.8999938964844,447.8999938964844,462.0,444.0,457.6499938964844,1589265
2025-11-07,458.5,458.5,461.6499938964844,441.8999938964844,447.8999938964844,1685385
2025-11-10,455.70001220703125,455.70001220703125,469.0,453.1000061035156,460.04998779296875,1659360
2025-11-11,452.8500061035156,452.8500061035156,461.3999938964844,451.25,455.8500061035156,1351447
2025-11-12,466.8500061035156,466.8500061035156,469.0,453.1499938964844,453.1499938964844,1421672
2025-11-13,465.75,465.75,476.0,463.79998779296875,466.8500061035156,1235479
2025-11-14,460.0,460.0,473.95001220703125,458.0,466.0,712193
2025-11-17,461.8500061035156,461.8500061035156,472.8500061035156,460.1000061035156,461.45001220703125,684295
2025-11-18,455.79998779296875,455.79998779296875,464.95001220703125,454.3999938964844,464.45001220703125,494530
2025-11-19,446.6000061035156,446.6000061035156,457.29998779296875,444.20001220703125,456.0,598599
2025-11-20,450.54998779296875,450.54998779296875,453.45001220703125,443.0,447.95001220703125,647687
2025-11-21,446.45001220703125,446.45001220703125,461.0,443.0,450.54998779296875,1159777
2025-11-24,446.8500061035156,446.8500061035156,450.70001220703125,441.1000061035156,446.45001220703125,473066
2025-11-25,441.70001220703125,441.70001220703125,447.8999938964844,440.0,445.29998779296875,409496
2025-11-26,456.0,456.0,458.3500061035156,442.25,443.75,727259
2025-11-27,448.29998779296875,448.29998779296875,459.0,445.0,456.0,485198
2025-11-28,447.0,447.0,451.95001220703125,446.0,449.1000061035156,424610
2025-12-01,449.95001220703125,449.95001220703125,464.45001220703125,447.6000061035156,451.0,1409008
2025-12-02,454.3999938964844,454.3999938964844,455.70001220703125,445.95001220703125,452.0,518516
2025-12-03,464.5,464.5,469.95001220703125,454.54998779296875,455.0,2499850
2025-12-04,474.0,474.0,476.8999938964844,459.1499938964844,464.5,1745186
2025-12-05,464.29998779296875,464.29998779296875,473.95001220703125,461.5,473.95001220703125,845233
2025-12-08,449.6499938964844,449.6499938964844,466.1499938964844,447.45001220703125,464.3500061035156,904251
2025-12-09,445.75,445.75,449.6499938964844,438.0,449.6499938964844,1054568
2025-12-10,445.0,445.0,456.54998779296875,442.45001220703125,446.0,912065
2025-12-11,452.04998779296875,452.04998779296875,455.79998779296875,442.8999938964844,445.95001220703125,1015039
2025-12-12,455.0,455.0,462.8999938964844,452.04998779296875,452.1000061035156,492893
2025-12-15,469.70001220703125,469.70001220703125,471.25,452.0,455.0,648753
2025-12-16,468.5,468.5,471.79998779296875,463.25,471.75,382328
2025-12-17,464.6499938964844,464.6499938964844,473.79998779296875,462.0,468.5,365439
2025-12-18,458.8500061035156,458.8500061035156,463.3500061035156,452.1000061035156,463.3500061035156,404036
2025-12-19,485.75,485.75,491.8999938964844,459.5,461.04998779296875,6940050
2025-12-22,490.8999938964844,490.8999938964844,496.45001220703125,481.3999938964844,490.0,1696227
2025-12-23,510.29998779296875,510.29998779296875,522.0499877929688,490.04998779296875,492.79998779296875,5182370
2025-12-24,508.6000061035156,508.6000061035156,516.2000122070312,506.0,512.2999877929688,1217542
2025-12-25,508.6000061035156,508.6000061035156,508.6000061035156,508.6000061035156,508.6000061035156,0
2025-12-26,497.54998779296875,497.54998779296875,508.6000061035156,496.5,508.6000061035156,545484
2025-12-29,499.75,499.75,517.0,495.95001220703125,500.5,1534132
2025-12-30,504.70001220703125,504.70001220703125,507.0,493.25,499.6499938964844,589866
2025-12-31,502.70001220703125,502.70001220703125,509.75,501.0,507.20001220703125,549953
2026-01-01,516.6500244140625,516.6500244140625,522.4000244140625,502.6000061035156,503.20001220703125,2060164
2026-01-02,511.54998779296875,511.54998779296875,524.7000122070312,509.0,518.7999877929688,1179005
2026-01-05,508.25,508.25,515.0,506.29998779296875,512.4000244140625,350732
2026-01-06,510.6499938964844,510.6499938964844,511.95001220703125,497.6000061035156,508.54998779296875,721177
2026-01-07,512.2000122070312,512.2000122070312,518.2999877929688,509.3500061035156,511.70001220703125,783296
2026-01-08,506.8500061035156,506.8500061035156,523.9500122070312,504.20001220703125,512.2000122070312,2129936
2026-01-09,506.5,506.5,515.7999877929688,499.25,507.0,973215
2026-01-12,502.29998779296875,502.29998779296875,505.0,482.6000061035156,500.04998779296875,1071753
2026-01-13,504.20001220703125,504.20001220703125,513.5,500.8500061035156,507.8500061035156,452735
2026-01-14,506.1499938964844,506.1499938964844,510.70001220703125,500.04998779296875,501.0,434644
2026-01-15,506.1499938964844,506.1499938964844,506.1499938964844,506.1499938964844,506.1499938964844,0
2026-01-16,503.3999938964844,503.3999938964844,510.1499938964844,498.8500061035156,509.3999938964844,478094
