date_,adj close_campus.ns,close_campus.ns,high_campus.ns,low_campus.ns,open_campus.ns,volume_campus.ns
2025-04-21,245.60911560058594,245.8800048828125,247.0,240.7100067138672,243.89999389648438,428403
2025-04-22,248.12632751464844,248.39999389648438,251.86000061035156,243.57000732421875,247.89999389648438,524271
2025-04-23,248.40602111816406,248.67999267578125,252.1300048828125,244.5,249.5,348527
2025-04-24,248.8255615234375,249.10000610351562,251.5,247.02999877929688,248.52000427246094,238016
2025-04-25,242.33273315429688,242.60000610351562,249.8300018310547,239.5,249.08999633789062,444216
2025-04-28,243.10186767578125,243.3699951171875,246.9499969482422,241.0,241.25,214098
2025-04-29,243.8011016845703,244.07000732421875,247.16000366210938,242.35000610351562,243.99000549316406,171815
2025-04-30,242.41262817382812,242.67999267578125,245.24000549316406,238.0,244.08999633789062,398711
2025-05-02,239.6656494140625,239.92999267578125,245.49000549316406,238.50999450683594,244.9499969482422,221073
2025-05-05,243.4514923095703,243.72000122070312,244.94000244140625,238.7100067138672,240.33999633789062,153225
2025-05-06,243.36158752441406,243.6300048828125,246.94000244140625,241.61000061035156,243.9499969482422,302105
2025-05-07,240.77442932128906,241.0399932861328,242.02000427246094,237.0,237.0,139380
2025-05-08,244.49034118652344,244.75999450683594,247.35000610351562,240.5,241.49000549316406,293109
2025-05-09,240.16510009765625,240.42999267578125,241.0,236.0,236.0,207454
2025-05-12,248.9753875732422,249.25,250.69000244140625,245.0,245.0,286875
2025-05-13,248.2761688232422,248.5500030517578,250.8000030517578,247.30999755859375,249.89999389648438,148552
2025-05-14,254.00982666015625,254.2899932861328,256.45001220703125,248.74000549316406,249.39999389648438,324709
2025-05-15,255.33836364746094,255.6199951171875,257.8900146484375,254.2899932861328,254.69000244140625,246276
2025-05-16,258.06536865234375,258.3500061035156,260.0,253.00999450683594,255.6199951171875,284291
2025-05-19,259.8334045410156,260.1199951171875,263.7900085449219,256.32000732421875,258.989990234375,316299
2025-05-20,255.14857482910156,255.42999267578125,262.9700012207031,254.30999755859375,259.0,375706
2025-05-21,264.5582275390625,264.8500061035156,266.5,254.6699981689453,256.0,712710
2025-05-22,271.8101806640625,272.1099853515625,279.739990234375,263.2300109863281,265.5,1448393
2025-05-23,273.3984680175781,273.70001220703125,275.3699951171875,266.0,273.0,491535
2025-05-26,276.684814453125,276.989990234375,280.0,269.510009765625,272.9599914550781,343059
2025-05-27,274.77691650390625,275.0799865722656,277.6400146484375,272.3500061035156,277.6400146484375,315422
2025-05-28,287.4229736328125,287.739990234375,291.79998779296875,272.5,274.1199951171875,1171990
2025-05-29,285.0356140136719,285.3500061035156,296.95001220703125,281.54998779296875,290.0,1456333
2025-05-30,291.358642578125,291.67999267578125,294.989990234375,278.6199951171875,286.9700012207031,1044950
2025-06-02,295.5740051269531,295.8999938964844,299.6000061035156,288.04998779296875,291.95001220703125,483228
2025-06-03,297.02239990234375,297.3500061035156,298.8999938964844,294.20001220703125,296.0,425143
2025-06-04,297.5218505859375,297.8500061035156,302.0,295.1000061035156,297.1000061035156,342998
2025-06-05,299.569580078125,299.8999938964844,300.8999938964844,295.1000061035156,298.0,328697
2025-06-06,298.520751953125,298.8500061035156,301.29998779296875,295.5,299.8999938964844,308133
2025-06-09,292.27764892578125,292.6000061035156,298.8999938964844,291.04998779296875,298.0,636792
2025-06-10,288.4818115234375,288.79998779296875,294.25,286.95001220703125,292.6000061035156,426845
2025-06-11,287.4329833984375,287.75,295.8999938964844,286.79998779296875,287.75,522675
2025-06-12,285.5350646972656,285.8500061035156,293.1499938964844,282.70001220703125,290.0,316636
2025-06-13,282.1388244628906,282.45001220703125,286.45001220703125,279.04998779296875,280.04998779296875,283567
2025-06-16,282.1887512207031,282.5,284.5,276.20001220703125,281.1499938964844,218298
2025-06-17,281.0899658203125,281.3999938964844,285.6000061035156,279.1499938964844,282.04998779296875,201420
2025-06-18,281.6393737792969,281.95001220703125,283.3999938964844,278.0,282.75,123093
2025-06-19,276.7947082519531,277.1000061035156,282.70001220703125,274.20001220703125,282.70001220703125,212904
2025-06-20,283.4373779296875,283.75,285.45001220703125,274.25,276.5,387271
2025-06-23,280.59051513671875,280.8999938964844,283.0,275.1000061035156,278.04998779296875,466905
2025-06-24,284.086669921875,284.3999938964844,287.0,279.54998779296875,282.0,286133
2025-06-25,284.28643798828125,284.6000061035156,288.5,281.8999938964844,284.3500061035156,355576
2025-06-26,279.9911804199219,280.29998779296875,286.25,278.8999938964844,285.0,266293
2025-06-27,281.0400390625,281.3500061035156,282.75,278.1499938964844,281.75,197993
2025-06-30,279.19207763671875,279.5,282.70001220703125,277.6000061035156,281.75,188606
2025-07-01,277.9434509277344,278.25,280.0,277.0,280.0,137667
2025-07-02,271.80023193359375,272.1000061035156,278.8500061035156,271.3500061035156,278.0,307793
2025-07-03,270.5516052246094,270.8500061035156,274.5,269.0,272.75,195226
2025-07-04,269.2030944824219,269.5,273.6000061035156,268.5,270.8500061035156,243776
2025-07-07,272.5494079589844,272.8500061035156,275.0,268.25,269.1000061035156,442988
2025-07-08,267.30517578125,267.6000061035156,274.25,266.1000061035156,273.3999938964844,403319
2025-07-09,270.4017639160156,270.70001220703125,272.54998779296875,266.5,267.79998779296875,400114
2025-07-10,287.2331848144531,287.54998779296875,291.45001220703125,270.70001220703125,274.0,13147743
2025-07-11,283.0877685546875,283.3999938964844,286.95001220703125,281.29998779296875,285.75,675902
2025-07-14,288.431884765625,288.75,289.79998779296875,276.54998779296875,282.0,567986
2025-07-15,286.0345153808594,286.3500061035156,292.70001220703125,284.75,289.95001220703125,348096
2025-07-16,287.7326354980469,288.04998779296875,289.3999938964844,285.29998779296875,287.0,232674
2025-07-17,293.2265625,293.54998779296875,294.5,287.0,289.25,651552
2025-07-18,298.4707946777344,298.79998779296875,304.3999938964844,291.25,295.0,1387776
2025-07-21,294.2754211425781,294.6000061035156,303.70001220703125,292.3500061035156,301.0,581826
2025-07-22,288.33197021484375,288.6499938964844,298.20001220703125,288.0,296.8999938964844,217935
2025-07-23,288.0822448730469,288.3999938964844,290.5,285.1000061035156,290.5,120230
2025-07-24,288.3819274902344,288.70001220703125,290.5,282.5,286.70001220703125,279391
2025-07-25,279.042236328125,279.3500061035156,288.0,278.25,288.0,187675
2025-07-28,272.9489440917969,273.25,283.29998779296875,272.20001220703125,279.95001220703125,158840
2025-07-29,273.0488586425781,273.3500061035156,277.3999938964844,268.04998779296875,275.0,292350
2025-07-30,270.3018798828125,270.6000061035156,278.04998779296875,269.8999938964844,273.0,202979
2025-07-31,267.0554504394531,267.3500061035156,272.04998779296875,265.04998779296875,268.04998779296875,201860
2025-08-01,267.0554504394531,267.3500061035156,271.6000061035156,265.75,267.3500061035156,159605
2025-08-04,264.50823974609375,264.79998779296875,269.8999938964844,263.0,267.3500061035156,239814
2025-08-05,264.7080383300781,265.0,269.0,264.0,264.79998779296875,115562
2025-08-06,264.80792236328125,265.1000061035156,268.3999938964844,261.5,265.3999938964844,159916
2025-08-07,261.9610595703125,262.25,268.8999938964844,257.70001220703125,264.8999938964844,155449
2025-08-08,262.6103515625,262.8999938964844,271.1499938964844,260.3500061035156,263.95001220703125,241927
2025-08-11,259.1641540527344,259.45001220703125,262.70001220703125,258.0,262.6499938964844,121139
2025-08-12,261.3617248535156,261.6499938964844,263.0,258.6000061035156,260.04998779296875,244341
2025-08-13,260.41278076171875,260.70001220703125,265.04998779296875,259.0,264.0,123899
2025-08-14,253.12081909179688,253.39999389648438,258.8999938964844,249.75,257.0,821282
2025-08-18,264.10870361328125,264.3999938964844,276.0,256.3500061035156,257.8999938964844,2753237
2025-08-19,269.1031799316406,269.3999938964844,271.0,259.54998779296875,262.0,517096
2025-08-20,266.80572509765625,267.1000061035156,271.0,264.8999938964844,271.0,352872
2025-08-21,264.7080383300781,265.0,268.45001220703125,263.5,267.3999938964844,348182
2025-08-22,266.40618896484375,266.70001220703125,270.75,261.25,265.04998779296875,257354
2025-08-25,266.40618896484375,266.70001220703125,269.0,262.45001220703125,266.3999938964844,291365
2025-08-26,261.1619567871094,261.45001220703125,266.70001220703125,260.0,266.3999938964844,411536
2025-08-28,258.9144287109375,259.20001220703125,263.0,256.04998779296875,263.0,230893
2025-08-29,264.0087890625,264.29998779296875,266.8999938964844,259.3500061035156,261.25,499312
2025-09-01,265.0576477050781,265.3500061035156,268.79998779296875,261.0,264.5,353699
2025-09-02,265.9566650390625,266.25,268.45001220703125,262.0,265.3500061035156,211085
2025-09-03,269.1031799316406,269.3999938964844,273.0,264.8999938964844,266.20001220703125,295378
2025-09-04,266.40618896484375,266.70001220703125,297.0,260.70001220703125,290.0,5969750
2025-09-05,271.80023193359375,272.1000061035156,274.5,262.6000061035156,266.75,617323
2025-09-08,275.9955749511719,276.29998779296875,278.54998779296875,267.0,273.0,540640
2025-09-09,272.0,272.29998779296875,276.70001220703125,270.1499938964844,276.70001220703125,352791
2025-09-10,271.04998779296875,271.04998779296875,275.8999938964844,269.8500061035156,272.75,453288
2025-09-11,270.0,270.0,272.20001220703125,268.45001220703125,271.04998779296875,293834
2025-09-12,269.45001220703125,269.45001220703125,271.5,268.1000061035156,270.1499938964844,200116
2025-09-15,271.29998779296875,271.29998779296875,272.8500061035156,268.1499938964844,270.0,252695
2025-09-16,274.8999938964844,274.8999938964844,278.20001220703125,268.6000061035156,271.04998779296875,445783
2025-09-17,282.79998779296875,282.79998779296875,284.0,275.1499938964844,276.29998779296875,837391
2025-09-18,283.29998779296875,283.29998779296875,289.04998779296875,281.95001220703125,282.29998779296875,545802
2025-09-19,283.3500061035156,283.3500061035156,284.8999938964844,280.1000061035156,283.20001220703125,333887
2025-09-22,278.8500061035156,278.8500061035156,284.79998779296875,277.6000061035156,283.3500061035156,252475
2025-09-23,276.3999938964844,276.3999938964844,279.75,273.45001220703125,278.8500061035156,505061
2025-09-24,269.70001220703125,269.70001220703125,276.04998779296875,268.3500061035156,275.0,359996
2025-09-25,269.8999938964844,269.8999938964844,273.8999938964844,265.0,269.3999938964844,262801
2025-09-26,264.8999938964844,264.8999938964844,268.95001220703125,263.1000061035156,268.75,481811
2025-09-29,263.25,263.25,268.3999938964844,260.25,263.45001220703125,787018
2025-09-30,269.6000061035156,269.6000061035156,272.25,263.6499938964844,265.3999938964844,309812
2025-10-01,270.1499938964844,270.1499938964844,272.3500061035156,267.20001220703125,269.45001220703125,169063
2025-10-03,275.95001220703125,275.95001220703125,277.0,269.45001220703125,270.29998779296875,315144
2025-10-06,276.20001220703125,276.20001220703125,278.45001220703125,272.70001220703125,275.95001220703125,204850
2025-10-07,278.0,278.0,279.0,271.54998779296875,275.70001220703125,303949
2025-10-08,276.20001220703125,276.20001220703125,281.1000061035156,274.25,279.45001220703125,234848
2025-10-09,277.6499938964844,277.6499938964844,279.6000061035156,273.45001220703125,274.0,195719
2025-10-10,280.6000061035156,280.6000061035156,283.70001220703125,276.04998779296875,277.0,340360
2025-10-13,285.3999938964844,285.3999938964844,286.29998779296875,277.5,279.1000061035156,397748
2025-10-14,284.1499938964844,284.1499938964844,285.8999938964844,278.70001220703125,279.0,317941
2025-10-15,284.75,284.75,286.45001220703125,276.1499938964844,282.0,371961
2025-10-16,285.1000061035156,285.1000061035156,287.79998779296875,280.3999938964844,285.04998779296875,239122
2025-10-17,282.25,282.25,284.25,277.70001220703125,282.5,312090
2025-10-20,284.25,284.25,285.0,278.0,281.3500061035156,231216
2025-10-21,282.1000061035156,282.1000061035156,285.6000061035156,280.0,284.25,47846
2025-10-23,280.6499938964844,280.6499938964844,283.54998779296875,279.5,282.0,156354
2025-10-24,282.04998779296875,282.04998779296875,282.6000061035156,278.1499938964844,280.6499938964844,188434
2025-10-27,281.79998779296875,281.79998779296875,283.20001220703125,278.79998779296875,282.04998779296875,257607
2025-10-28,281.0,281.0,282.0,279.5,280.25,246316
2025-10-29,278.8500061035156,278.8500061035156,281.8999938964844,277.5,281.8999938964844,198285
2025-10-30,280.0,280.0,281.20001220703125,277.0,278.1499938964844,131545
2025-10-31,279.8500061035156,279.8500061035156,281.70001220703125,278.1499938964844,278.1499938964844,161546
2025-11-03,280.1000061035156,280.1000061035156,281.1000061035156,275.5,278.25,251905
2025-11-04,276.0,276.0,279.75,274.5,279.3999938964844,164335
2025-11-05,276.0,276.0,276.0,276.0,276.0,0
2025-11-06,271.29998779296875,271.29998779296875,275.0,267.29998779296875,274.0,213927
2025-11-07,276.79998779296875,276.79998779296875,282.25,266.0,271.04998779296875,226283
2025-11-10,280.29998779296875,280.29998779296875,280.8999938964844,271.79998779296875,278.70001220703125,277753
2025-11-11,274.6499938964844,274.6499938964844,281.0,273.1000061035156,277.8999938964844,186549
2025-11-12,275.6000061035156,275.6000061035156,286.54998779296875,272.0,275.0,1483055
2025-11-13,269.8999938964844,269.8999938964844,279.5,266.5,279.0,688345
2025-11-14,272.70001220703125,272.70001220703125,274.5,267.5,270.0,225529
2025-11-17,275.6499938964844,275.6499938964844,277.5,269.20001220703125,273.70001220703125,278542
2025-11-18,271.29998779296875,271.29998779296875,274.95001220703125,269.1000061035156,273.54998779296875,351871
2025-11-19,263.25,263.25,271.29998779296875,260.1499938964844,271.29998779296875,438119
2025-11-20,257.95001220703125,257.95001220703125,264.95001220703125,256.8500061035156,263.25,715236
2025-11-21,260.8999938964844,260.8999938964844,263.95001220703125,253.10000610351562,257.45001220703125,402773
2025-11-24,268.0,268.0,268.8999938964844,257.5,259.6000061035156,472796
2025-11-25,273.70001220703125,273.70001220703125,274.79998779296875,264.20001220703125,267.0,357359
2025-11-26,274.79998779296875,274.79998779296875,275.79998779296875,271.75,273.6499938964844,232925
2025-11-27,271.20001220703125,271.20001220703125,274.04998779296875,270.0,274.04998779296875,156552
2025-11-28,275.8999938964844,275.8999938964844,278.70001220703125,268.0,270.04998779296875,447600
2025-12-01,275.8500061035156,275.8500061035156,277.1000061035156,271.04998779296875,275.8999938964844,207148
2025-12-02,275.25,275.25,277.45001220703125,271.0,275.75,231593
2025-12-03,275.0,275.0,276.5,270.8500061035156,274.20001220703125,169383
2025-12-04,273.20001220703125,273.20001220703125,274.95001220703125,271.1000061035156,271.70001220703125,159422
2025-12-05,273.95001220703125,273.95001220703125,275.0,270.6499938964844,271.6000061035156,235118
2025-12-08,266.25,266.25,274.54998779296875,263.20001220703125,274.0,233095
2025-12-09,270.8500061035156,270.8500061035156,271.5,260.1499938964844,265.0,214124
2025-12-10,268.6000061035156,268.6000061035156,271.79998779296875,266.0,270.0,177973
2025-12-11,263.6000061035156,263.6000061035156,269.54998779296875,262.5,268.25,329502
2025-12-12,263.3500061035156,263.3500061035156,265.0,261.45001220703125,264.25,240793
2025-12-15,263.5,263.5,265.95001220703125,256.8999938964844,261.6499938964844,425264
2025-12-16,262.04998779296875,262.04998779296875,264.95001220703125,260.54998779296875,263.20001220703125,260811
2025-12-17,261.6499938964844,261.6499938964844,263.0,260.1000061035156,260.79998779296875,98103
2025-12-18,256.79998779296875,256.79998779296875,260.8500061035156,255.25,260.0,737801
2025-12-19,263.70001220703125,263.70001220703125,265.0,257.29998779296875,259.70001220703125,148691
2025-12-22,265.0,265.0,266.75,261.0,261.1000061035156,279212
2025-12-23,258.6000061035156,258.6000061035156,266.8500061035156,256.79998779296875,265.0,889140
2025-12-24,261.5,261.5,263.1000061035156,257.3500061035156,258.8999938964844,313383
2025-12-26,261.5,261.5,262.95001220703125,259.20001220703125,261.5,141911
2025-12-29,258.6499938964844,258.6499938964844,261.45001220703125,256.20001220703125,260.0,386247
2025-12-30,260.6499938964844,260.6499938964844,262.95001220703125,257.0,258.6499938964844,170764
2025-12-31,261.95001220703125,261.95001220703125,262.70001220703125,259.79998779296875,260.0,122134
2026-01-01,261.95001220703125,261.95001220703125,262.95001220703125,260.1000061035156,261.04998779296875,92715
2026-01-02,261.8500061035156,261.8500061035156,262.95001220703125,259.5,262.3999938964844,164627
2026-01-05,260.6000061035156,260.6000061035156,263.70001220703125,258.3999938964844,260.1499938964844,157684
2026-01-06,260.8500061035156,260.8500061035156,262.45001220703125,257.54998779296875,260.6000061035156,196627
2026-01-07,258.1000061035156,258.1000061035156,261.79998779296875,257.0,261.79998779296875,185767
2026-01-08,259.29998779296875,259.29998779296875,260.70001220703125,255.5,257.5,585090
2026-01-09,254.75,254.75,265.1499938964844,254.0,259.0,423755
2026-01-12,252.14999389648438,252.14999389648438,254.9499969482422,247.4499969482422,254.0,225959
2026-01-13,253.1999969482422,253.1999969482422,255.0,251.1999969482422,255.0,94009
2026-01-14,249.9499969482422,249.9499969482422,253.14999389648438,248.0,250.6999969482422,266645
2026-01-16,250.75,250.75,252.25,247.5500030517578,247.6999969482422,115824
