date_,adj close_jsl.ns,close_jsl.ns,high_jsl.ns,low_jsl.ns,open_jsl.ns,volume_jsl.ns
2025-04-23,573.9137573242188,575.4000244140625,589.0,565.9500122070312,581.9000244140625,1139476
2025-04-24,570.47265625,571.9500122070312,579.0,570.0,579.0,780045
2025-04-25,557.9551391601562,559.4000244140625,575.7000122070312,552.2000122070312,570.0,943949
2025-04-28,558.2543334960938,559.7000122070312,561.5,551.0499877929688,558.4000244140625,771341
2025-04-29,565.0866088867188,566.5499877929688,569.3499755859375,554.2999877929688,561.0,542774
2025-04-30,581.5938720703125,583.0999755859375,585.0,565.0999755859375,565.0999755859375,2228152
2025-05-02,581.5938720703125,583.0999755859375,591.9000244140625,575.2000122070312,579.9500122070312,875144
2025-05-05,584.4863891601562,586.0,589.0,579.0,585.0,565402
2025-05-06,586.7804565429688,588.2999877929688,598.0,583.0,586.0,789810
2025-05-07,593.8121948242188,595.3499755859375,598.9500122070312,568.0999755859375,570.0,617710
2025-05-08,586.7305908203125,588.25,610.9500122070312,580.0,596.5,1085479
2025-05-09,578.1029052734375,579.5999755859375,604.7000122070312,575.0,575.0,1640241
2025-05-12,608.4243774414062,610.0,612.2999877929688,592.0999755859375,592.0999755859375,2102812
2025-05-13,623.2360229492188,624.8499755859375,632.2000122070312,610.2999877929688,614.9000244140625,1343692
2025-05-14,651.7621459960938,653.4500122070312,659.0,628.0499877929688,628.9000244140625,1932705
2025-05-15,647.4732666015625,649.1500244140625,662.0,646.4500122070312,659.0,910836
2025-05-16,661.38720703125,663.0999755859375,665.5,649.3499755859375,655.0,558685
2025-05-19,658.644287109375,660.3499755859375,667.9000244140625,653.1500244140625,664.0499877929688,500760
2025-05-20,640.0924072265625,641.75,668.25,640.5499877929688,663.7000122070312,928118
2025-05-21,641.7381591796875,643.4000244140625,652.0,636.4000244140625,645.0999755859375,646291
2025-05-22,637.79833984375,639.4500122070312,651.9500122070312,635.5,643.0,605686
2025-05-23,648.1714477539062,649.8499755859375,651.4000244140625,635.5,640.0,331915
2025-05-26,656.1507568359375,657.8499755859375,665.9500122070312,643.0,651.0,590440
2025-05-27,646.1765747070312,647.8499755859375,658.5,643.9500122070312,652.25,442275
2025-05-28,645.378662109375,647.0499877929688,654.2999877929688,642.3499755859375,645.0,607175
2025-05-29,667.4714965820312,669.2000122070312,674.0,656.0,656.0,1333101
2025-05-30,643.0846557617188,644.75,678.0,640.0,673.0,1854098
2025-06-02,641.3890380859375,643.0499877929688,645.0,633.3499755859375,641.7999877929688,491403
2025-06-03,662.1851806640625,663.9000244140625,668.2999877929688,644.8499755859375,645.0,1246826
2025-06-04,654.2557373046875,655.9500122070312,665.0,650.0,663.75,990203
2025-06-05,671.7603759765625,673.5,677.0,650.5,657.5,911823
2025-06-06,692.9056396484375,694.7000122070312,696.0,676.5,677.0,1992900
2025-06-09,714.4996948242188,716.3499755859375,733.5499877929688,695.2000122070312,700.25,2320038
2025-06-10,724.2244873046875,726.0999755859375,729.0499877929688,715.0499877929688,716.0,1566902
2025-06-11,718.7387084960938,720.5999755859375,734.3499755859375,716.1500244140625,726.0,1038655
2025-06-12,721.8805541992188,723.75,733.0,715.6500244140625,721.5999755859375,1314200
2025-06-13,710.2108154296875,712.0499877929688,716.75,702.25,702.25,668579
2025-06-16,700.1369018554688,701.9500122070312,714.8499755859375,698.6500244140625,712.1500244140625,853755
2025-06-17,685.3751220703125,687.1500244140625,706.75,685.8499755859375,701.9500122070312,684839
2025-06-18,669.3167114257812,671.0499877929688,690.0,666.0,690.0,679540
2025-06-19,655.5523681640625,657.25,679.2000122070312,652.2000122070312,674.5999755859375,372684
2025-06-20,668.4689331054688,670.2000122070312,671.6500244140625,653.5,657.0499877929688,1243186
2025-06-23,685.2255249023438,687.0,691.5,658.2000122070312,665.5,669982
2025-06-24,675.899658203125,677.6500244140625,697.3499755859375,673.0,692.5,668392
2025-06-25,671.860107421875,673.5999755859375,683.6500244140625,670.0,683.6500244140625,1761215
2025-06-26,692.2572631835938,694.0499877929688,699.7999877929688,673.0,673.5999755859375,1859912
2025-06-27,688.2676391601562,690.0499877929688,706.0,688.0999755859375,697.0,1240548
2025-06-30,703.2787475585938,705.0999755859375,708.7999877929688,691.5499877929688,694.9000244140625,1153906
2025-07-01,705.173828125,707.0,711.5,696.8499755859375,709.7999877929688,744732
2025-07-02,701.7825927734375,703.5999755859375,717.9000244140625,699.7999877929688,707.9500122070312,824951
2025-07-03,696.0474243164062,697.8499755859375,717.5,694.0,707.0,801535
2025-07-04,678.1438598632812,679.9000244140625,699.9000244140625,674.0,699.9000244140625,912582
2025-07-07,673.705322265625,675.4500122070312,681.9000244140625,671.0999755859375,680.0499877929688,246217
2025-07-08,682.532470703125,684.2999877929688,687.0,673.5499877929688,675.4500122070312,435586
2025-07-09,679.4404907226562,681.2000122070312,684.9000244140625,671.0999755859375,684.25,574935
2025-07-10,680.0389404296875,681.7999877929688,695.4000244140625,677.25,687.0,501498
2025-07-11,682.73193359375,684.5,687.4000244140625,680.5,681.7999877929688,445106
2025-07-14,689.3148803710938,691.0999755859375,696.0,681.25,683.7000122070312,1020435
2025-07-15,686.2727661132812,688.0499877929688,694.4000244140625,685.5999755859375,687.9500122070312,368020
2025-07-16,674.1541748046875,675.9000244140625,689.5,675.0,688.0499877929688,404758
2025-07-17,677.0965576171875,678.8499755859375,683.3499755859375,672.6500244140625,681.9000244140625,654272
2025-07-18,674.802490234375,676.5499877929688,699.4000244140625,675.1500244140625,681.5499877929688,963022
2025-07-21,696.0474243164062,697.8499755859375,704.0,679.9000244140625,681.0,1586538
2025-07-22,687.12060546875,688.9000244140625,702.7000122070312,685.0,702.7000122070312,343160
2025-07-23,674.054443359375,675.7999877929688,691.7999877929688,672.1500244140625,690.2999877929688,424347
2025-07-24,662.484375,664.2000122070312,684.7999877929688,661.25,678.0,470627
2025-07-25,654.3554077148438,656.0499877929688,671.5,653.8499755859375,664.2000122070312,393070
2025-07-28,658.0458984375,659.75,668.2999877929688,653.0,655.0,440404
2025-07-29,676.09912109375,677.8499755859375,690.0,653.7999877929688,659.9000244140625,2128200
2025-07-30,679.3406982421875,681.0999755859375,683.2999877929688,674.4500122070312,681.9500122070312,305202
2025-07-31,692.30712890625,694.0999755859375,698.0,668.7000122070312,674.5,1174268
2025-08-01,704.2262573242188,706.0499877929688,708.5,682.5,694.0,1295136
2025-08-04,726.16943359375,728.0499877929688,734.4500122070312,706.4000244140625,708.9000244140625,1372933
2025-08-05,723.7756958007812,725.6500244140625,736.2000122070312,722.0,729.5,625573
2025-08-06,732.1041259765625,734.0,741.0,702.1500244140625,731.9500122070312,1387988
2025-08-07,722.7283325195312,724.5999755859375,734.0,680.5,734.0,2756783
2025-08-08,681.6348266601562,683.4000244140625,720.9500122070312,678.0,720.9500122070312,1863449
2025-08-11,676.5479736328125,678.2999877929688,693.2000122070312,674.2000122070312,677.0,771011
2025-08-12,711.3079833984375,713.1500244140625,715.5499877929688,675.25,676.0,1356611
2025-08-13,719.8857421875,721.75,732.9000244140625,711.7000122070312,717.0,945121
2025-08-14,728.0147094726562,729.9000244140625,731.0,716.0999755859375,718.0999755859375,465289
2025-08-18,745.4695434570312,747.4000244140625,751.4500122070312,730.0,733.0,821857
2025-08-19,755.9423828125,757.9000244140625,763.0499877929688,747.0,750.0,726113
2025-08-20,763.0739135742188,765.0499877929688,776.9500122070312,756.0,756.5999755859375,782841
2025-08-21,772.2999877929688,774.2999877929688,796.0,768.1500244140625,769.5,2062329
2025-08-22,777.5499877929688,777.5499877929688,784.25,769.0,774.2999877929688,883978
2025-08-25,796.4500122070312,796.4500122070312,818.2000122070312,775.0499877929688,777.5499877929688,3922228
2025-08-26,795.25,795.25,814.5,790.0499877929688,791.0,2315097
2025-08-28,806.4500122070312,806.4500122070312,818.9500122070312,782.0,795.0499877929688,2350479
2025-08-29,762.9500122070312,762.9500122070312,810.7000122070312,751.0,810.3499755859375,1854221
2025-09-01,755.3499755859375,755.3499755859375,769.7999877929688,737.3499755859375,764.5499877929688,977579
2025-09-02,761.25,761.25,769.0,743.0999755859375,755.9000244140625,682881
2025-09-03,760.6500244140625,760.6500244140625,776.0,753.5,766.25,1458000
2025-09-04,746.9000244140625,746.9000244140625,769.0499877929688,738.0999755859375,768.2000122070312,1529299
2025-09-05,755.7000122070312,755.7000122070312,765.0,739.9000244140625,748.9500122070312,462538
2025-09-08,748.7000122070312,748.7000122070312,763.0,744.9000244140625,755.7000122070312,447186
2025-09-09,769.0499877929688,769.0499877929688,774.9000244140625,741.7000122070312,752.0499877929688,583233
2025-09-10,778.2999877929688,778.2999877929688,783.9000244140625,759.9500122070312,768.0,742471
2025-09-11,761.2000122070312,761.2000122070312,783.5,756.5,778.4500122070312,580007
2025-09-12,740.9500122070312,740.9500122070312,765.2000122070312,736.7000122070312,764.9000244140625,659789
2025-09-15,750.2000122070312,750.2000122070312,753.5,733.0999755859375,740.9500122070312,509874
2025-09-16,753.7000122070312,753.7000122070312,758.75,747.0,754.0,504873
2025-09-17,760.5999755859375,760.5999755859375,762.5,748.5,754.0999755859375,366553
2025-09-18,762.2000122070312,762.2000122070312,765.5499877929688,757.0999755859375,765.0,380220
2025-09-19,778.9500122070312,778.9500122070312,790.0,756.0,766.0,1110327
2025-09-22,787.5499877929688,787.5499877929688,791.5,770.0,781.5499877929688,557784
2025-09-23,801.0,801.0,804.0,787.0,787.5499877929688,750145
2025-09-24,799.4500122070312,799.4500122070312,812.7999877929688,793.4000244140625,805.0,939115
2025-09-25,784.4500122070312,784.4500122070312,804.5499877929688,778.0,795.9500122070312,484089
2025-09-26,789.1500244140625,789.1500244140625,796.4000244140625,781.2000122070312,781.2000122070312,370954
2025-09-29,737.7000122070312,737.7000122070312,792.9000244140625,733.9500122070312,792.9000244140625,972440
2025-09-30,737.75,737.75,750.5499877929688,729.8499755859375,740.2999877929688,956510
2025-10-01,762.4000244140625,762.4000244140625,766.0,741.5999755859375,741.5999755859375,608271
2025-10-03,788.25,788.25,794.0,760.9500122070312,766.0,1433232
2025-10-06,761.0,761.0,787.0,758.2000122070312,786.7999877929688,524470
2025-10-07,758.0,758.0,768.0,752.2999877929688,760.0,343760
2025-10-08,753.5999755859375,753.5999755859375,759.4000244140625,744.5,758.7999877929688,425019
2025-10-09,770.1500244140625,770.1500244140625,772.0,751.5,754.0,496466
2025-10-10,772.7000122070312,772.7000122070312,779.5,766.6500244140625,775.0,318963
2025-10-13,774.0,774.0,778.0,763.75,772.7000122070312,252859
2025-10-14,775.5499877929688,775.5499877929688,786.5,772.5499877929688,775.0499877929688,369540
2025-10-15,783.8499755859375,783.8499755859375,793.0,775.5499877929688,776.2000122070312,471408
2025-10-16,808.9000244140625,808.9000244140625,812.0,779.6500244140625,785.0,696824
2025-10-17,791.5999755859375,791.5999755859375,815.7000122070312,788.8499755859375,808.0,545274
2025-10-20,784.8499755859375,784.8499755859375,801.2000122070312,782.4000244140625,793.0999755859375,263421
2025-10-21,797.5,797.5,799.7999877929688,788.9000244140625,792.7999877929688,70314
2025-10-23,800.2999877929688,800.2999877929688,806.5999755859375,790.75,803.0,265784
2025-10-24,802.0499877929688,802.0499877929688,814.9000244140625,799.7999877929688,804.0,726394
2025-10-27,811.2999877929688,811.2999877929688,813.8499755859375,791.0,798.0999755859375,718712
2025-10-28,803.7000122070312,803.7000122070312,818.0,800.5,814.7999877929688,389521
2025-10-29,803.7000122070312,803.7000122070312,826.0,799.1500244140625,803.6500244140625,1046440
2025-10-30,782.7000122070312,782.7000122070312,808.3499755859375,771.4000244140625,803.8499755859375,803400
2025-10-31,753.7000122070312,753.7000122070312,782.9500122070312,751.2999877929688,782.7000122070312,760455
2025-11-03,750.4000244140625,750.4000244140625,765.5999755859375,746.5,754.0,781632
2025-11-04,738.4000244140625,738.4000244140625,755.5999755859375,735.5999755859375,754.9500122070312,653621
2025-11-05,738.4000244140625,738.4000244140625,738.4000244140625,738.4000244140625,738.4000244140625,0
2025-11-06,729.7999877929688,729.7999877929688,745.2000122070312,727.2000122070312,738.4000244140625,603187
2025-11-07,731.75,731.75,738.0,715.5,725.0,478710
2025-11-10,722.75,722.75,738.5,716.0999755859375,736.4000244140625,628730
2025-11-11,740.9500122070312,740.9500122070312,755.2000122070312,731.0,745.0,1953898
2025-11-12,728.25,728.25,748.4500122070312,726.0999755859375,748.4500122070312,578463
2025-11-13,738.9000244140625,738.9000244140625,751.9000244140625,731.3499755859375,733.0999755859375,939291
2025-11-14,738.0499877929688,738.0499877929688,748.7999877929688,736.1500244140625,742.5999755859375,424102
2025-11-17,749.2000122070312,749.2000122070312,752.0,729.4000244140625,741.5999755859375,540614
2025-11-18,751.0,751.0,760.9500122070312,749.0,749.2000122070312,519171
2025-11-19,771.2999877929688,771.2999877929688,774.0,751.7999877929688,754.0,527606
2025-11-20,768.3499755859375,768.3499755859375,776.4000244140625,759.9000244140625,775.7999877929688,330562
2025-11-21,752.5,752.5,768.0,749.0,768.0,221887
2025-11-24,754.5,754.5,770.6500244140625,734.1500244140625,751.9500122070312,1867350
2025-11-25,746.5499877929688,746.5499877929688,753.6500244140625,737.25,747.9500122070312,720587
2025-11-26,764.1500244140625,764.1500244140625,772.7000122070312,746.0999755859375,749.7000122070312,710467
2025-11-27,772.4500122070312,772.4500122070312,776.0,764.1500244140625,768.0,321521
2025-11-28,771.0499877929688,771.0499877929688,776.0,763.5499877929688,776.0,315897
2025-12-01,755.0,755.0,775.8499755859375,748.0999755859375,775.8499755859375,526896
2025-12-02,760.75,760.75,764.0,755.5,758.7000122070312,448602
2025-12-03,748.4000244140625,748.4000244140625,762.2000122070312,744.25,761.7999877929688,385328
2025-12-04,747.8499755859375,747.8499755859375,758.0,745.5999755859375,752.4000244140625,283865
2025-12-05,755.4000244140625,755.4000244140625,759.5999755859375,744.0499877929688,747.7000122070312,220049
2025-12-08,766.8499755859375,766.8499755859375,769.9000244140625,752.6500244140625,758.9000244140625,438568
2025-12-09,773.9500122070312,773.9500122070312,775.0,748.0,768.0,538870
2025-12-10,784.7999877929688,784.7999877929688,790.5499877929688,770.9500122070312,772.5499877929688,532974
2025-12-11,778.0,778.0,796.8499755859375,764.5,784.7999877929688,651346
2025-12-12,785.6500244140625,785.6500244140625,792.0,776.0,778.0,500929
2025-12-15,797.0499877929688,797.0499877929688,799.0999755859375,779.4500122070312,785.6500244140625,467338
2025-12-16,800.0999755859375,800.0999755859375,802.5,792.2000122070312,799.0,516166
2025-12-17,789.4000244140625,789.4000244140625,800.0499877929688,782.0,800.0,242743
2025-12-18,798.0999755859375,798.0999755859375,800.0,785.7000122070312,790.0,310840
2025-12-19,802.2000122070312,802.2000122070312,804.9000244140625,785.5999755859375,799.0,472683
2025-12-22,792.5999755859375,792.5999755859375,806.0,790.0,805.0,241787
2025-12-23,797.3499755859375,797.3499755859375,803.0,787.0999755859375,794.0,347649
2025-12-24,794.6500244140625,794.6500244140625,803.0499877929688,791.0,803.0499877929688,324545
2025-12-25,794.6500244140625,794.6500244140625,794.6500244140625,794.6500244140625,794.6500244140625,0
2025-12-26,792.0499877929688,792.0499877929688,799.4500122070312,787.3499755859375,794.5,167964
2025-12-29,795.0999755859375,795.0999755859375,798.0999755859375,776.0999755859375,792.0,330463
2025-12-30,836.0,836.0,848.0499877929688,786.9500122070312,795.0999755859375,2773011
2025-12-31,839.25,839.25,867.0,831.0,838.1500244140625,2213969
2026-01-01,853.75,853.75,857.9000244140625,828.0499877929688,834.0,627100
2026-01-02,855.4000244140625,855.4000244140625,865.0999755859375,847.0,853.75,658245
2026-01-05,865.6500244140625,865.6500244140625,870.0,857.0,859.4000244140625,622857
2026-01-06,860.9000244140625,860.9000244140625,871.2000122070312,856.5,870.0,563558
2026-01-07,855.0,855.0,884.0,848.1500244140625,863.1500244140625,713444
2026-01-08,805.7999877929688,805.7999877929688,862.9000244140625,801.0999755859375,857.25,822468
2026-01-09,772.1500244140625,772.1500244140625,807.0,766.6500244140625,803.7000122070312,1102234
2026-01-12,772.3499755859375,772.3499755859375,781.9000244140625,748.5499877929688,770.0,739046
2026-01-13,784.4000244140625,784.4000244140625,809.7999877929688,776.7000122070312,776.7000122070312,1783303
2026-01-14,794.0999755859375,794.0999755859375,799.25,769.5499877929688,780.4000244140625,752362
2026-01-16,813.2999877929688,813.2999877929688,815.9000244140625,792.7000122070312,801.1500244140625,745507
