date_,adj close_nbcc.ns,close_nbcc.ns,high_nbcc.ns,low_nbcc.ns,open_nbcc.ns,volume_nbcc.ns
2025-03-07,80.34011840820312,80.76000213623047,82.30999755859375,79.45999908447266,80.19000244140625,8938596
2025-03-10,78.24108123779297,78.6500015258789,82.06999969482422,77.55000305175781,81.19999694824219,8875128
2025-03-11,78.4599380493164,78.87000274658203,79.56999969482422,76.56999969482422,77.30000305175781,7267789
2025-03-12,78.69869232177734,79.11000061035156,80.25,77.5,79.58999633789062,5345006
2025-03-13,77.48502349853516,77.88999938964844,79.73999786376953,77.75,79.73999786376953,4802499
2025-03-17,77.51487731933594,77.91999816894531,79.29000091552734,77.3499984741211,78.3499984741211,6690254
2025-03-18,77.51487731933594,77.91999816894531,77.91999816894531,77.91999816894531,77.91999816894531,0
2025-03-19,82.89675903320312,83.33000183105469,83.88999938964844,79.91999816894531,80.0,16189908
2025-03-20,82.54856872558594,82.9800033569336,84.27999877929688,81.80000305175781,83.98999786376953,11003307
2025-03-21,83.29467010498047,83.7300033569336,84.19999694824219,82.0199966430664,82.5,15715918
2025-03-24,84.91618347167969,85.36000061035156,86.30000305175781,84.16999816894531,84.38999938964844,12183787
2025-03-25,82.72763061523438,83.16000366210938,85.94999694824219,82.0199966430664,85.79000091552734,12488125
2025-03-26,80.64849853515625,81.06999969482422,84.5,80.86000061035156,83.5,10713993
2025-03-27,82.27996826171875,82.70999908447266,84.69000244140625,82.01000213623047,82.3499984741211,34327535
2025-03-28,81.46424102783203,81.88999938964844,84.80000305175781,81.0,83.0999984741211,13560542
2025-04-01,81.18569946289062,81.61000061035156,82.45999908447266,80.51000213623047,80.87000274658203,5645573
2025-04-02,82.45903778076172,82.88999938964844,83.19999694824219,79.9000015258789,81.61000061035156,7593537
2025-04-03,83.97113037109375,84.41000366210938,84.77999877929688,81.4000015258789,81.4000015258789,9282920
2025-04-04,82.29987335205078,82.7300033569336,85.68000030517578,81.69999694824219,84.33999633789062,12938267
2025-04-07,79.04686737060547,79.45999908447266,80.0999984741211,75.0,75.91000366210938,11518239
2025-04-08,82.63810729980469,83.06999969482422,84.5,79.72000122070312,84.5,17372693
2025-04-09,86.55760955810547,87.01000213623047,87.44999694824219,81.41000366210938,82.63999938964844,30465976
2025-04-11,88.63674926757812,89.0999984741211,90.19999694824219,86.08999633789062,89.0,27133267
2025-04-15,89.30326080322266,89.7699966430664,90.55999755859375,89.30000305175781,89.80000305175781,10715153
2025-04-16,95.30191802978516,95.80000305175781,96.5,89.7699966430664,90.01000213623047,56298845
2025-04-17,97.88838958740234,98.4000015258789,99.9000015258789,96.0,96.19999694824219,48187798
2025-04-21,99.4601821899414,99.9800033569336,100.54000091552734,96.69999694824219,98.69999694824219,18052626
2025-04-22,99.67902374267578,100.19999694824219,102.5,99.11000061035156,100.0999984741211,16900830
2025-04-23,100.2858657836914,100.80999755859375,101.62000274658203,97.6500015258789,100.75,14614747
2025-04-24,99.35075378417969,99.87000274658203,101.02999877929688,99.25,100.75,9680306
2025-04-25,94.99352264404297,95.48999786376953,100.0999984741211,94.8499984741211,99.87000274658203,15332890
2025-04-28,98.12714385986328,98.63999938964844,99.2699966430664,94.19999694824219,94.19999694824219,14383334
2025-04-29,96.80406188964844,97.30999755859375,100.19999694824219,97.0,99.19999694824219,8996893
2025-04-30,94.69507598876953,95.19000244140625,98.2300033569336,94.51000213623047,97.4000015258789,8309482
2025-05-02,93.10340118408203,93.58999633789062,96.91999816894531,93.5,95.19000244140625,6847608
2025-05-05,95.78936767578125,96.29000091552734,96.9800033569336,93.44999694824219,94.38999938964844,9383107
2025-05-06,92.0986557006836,92.58000183105469,96.58999633789062,91.5,96.29000091552734,15177974
2025-05-07,95.40139770507812,95.9000015258789,96.0999984741211,90.80000305175781,91.0,16423887
2025-05-08,93.44163513183594,93.93000030517578,96.68000030517578,93.13999938964844,95.75,11654657
2025-05-09,91.74052429199219,92.22000122070312,92.80000305175781,90.06999969482422,90.06999969482422,9487742
2025-05-12,99.29106903076172,99.80999755859375,100.23999786376953,95.12000274658203,95.98999786376953,17809802
2025-05-13,101.16129302978516,101.69000244140625,102.0999984741211,98.31999969482422,99.30000305175781,20939670
2025-05-14,106.19498443603516,106.75,107.75,101.80000305175781,102.08000183105469,32568683
2025-05-15,106.16513061523438,106.72000122070312,108.6500015258789,106.19999694824219,107.0,18249645
2025-05-16,110.5024642944336,111.08000183105469,113.19999694824219,106.55000305175781,107.16000366210938,27415877
2025-05-19,115.3272476196289,115.93000030517578,116.44000244140625,112.19999694824219,112.4000015258789,33481411
2025-05-20,110.31346130371094,110.88999938964844,116.37000274658203,110.51000213623047,116.0,15125669
2025-05-21,112.62139129638672,113.20999908447266,113.9000015258789,109.95999908447266,111.0,14477552
2025-05-22,112.52191162109375,113.11000061035156,115.30999755859375,111.25,113.5999984741211,14055956
2025-05-23,111.90514373779297,112.48999786376953,113.94999694824219,110.94999694824219,113.66999816894531,8509263
2025-05-26,113.6758804321289,114.2699966430664,114.83000183105469,112.5,112.5,10037221
2025-05-27,114.37224578857422,114.97000122070312,116.18000030517578,113.69999694824219,114.5,11450424
2025-05-28,114.99896240234375,115.5999984741211,117.76000213623047,114.8499984741211,114.97000122070312,13531812
2025-05-29,115.5958480834961,116.19999694824219,117.5,115.5999984741211,116.16999816894531,10371746
2025-05-30,122.7186279296875,123.36000061035156,126.69999694824219,113.94000244140625,117.80000305175781,79171451
2025-06-02,124.15113830566406,124.80000305175781,127.48999786376953,123.0,123.25,28136388
2025-06-03,122.77831268310547,123.41999816894531,125.80000305175781,122.5,125.2699966430664,12848733
2025-06-04,124.23072052001953,124.87999725341797,125.9800033569336,122.11000061035156,123.0,15358451
2025-06-05,126.37948608398438,127.04000091552734,129.2899932861328,125.04000091552734,125.04000091552734,19764652
2025-06-06,127.05595397949219,127.72000122070312,129.60000610351562,125.8499984741211,127.04000091552734,14906234
2025-06-09,128.03085327148438,128.6999969482422,130.6999969482422,126.51000213623047,128.25,17502001
2025-06-10,124.13124084472656,124.77999877929688,129.4199981689453,124.36000061035156,129.4199981689453,20024820
2025-06-11,123.66368103027344,124.30999755859375,126.19999694824219,123.4000015258789,125.44000244140625,12368749
2025-06-12,120.06250762939453,120.69000244140625,124.8499984741211,120.4000015258789,124.23999786376953,10246798
2025-06-13,120.01276397705078,120.63999938964844,121.68000030517578,117.30999755859375,118.0,12785259
2025-06-16,121.61439514160156,122.25,122.55999755859375,117.29000091552734,120.19999694824219,12036641
2025-06-17,119.5153579711914,120.13999938964844,122.9000015258789,119.56999969482422,122.80000305175781,7651088
2025-06-18,118.30170440673828,118.91999816894531,120.94000244140625,118.55000305175781,120.05000305175781,6661197
2025-06-19,113.6957778930664,114.29000091552734,119.30000305175781,113.33000183105469,118.69999694824219,10591499
2025-06-20,116.47127532958984,117.08000183105469,117.97000122070312,113.66000366210938,113.80000305175781,15400158
2025-06-23,119.28656005859375,119.91000366210938,121.30000305175781,115.0,115.08999633789062,19949193
2025-06-24,120.42063903808594,121.05000305175781,123.87999725341797,120.55000305175781,120.6500015258789,16336347
2025-06-25,124.25061798095703,124.9000015258789,125.36000061035156,121.72000122070312,121.94000244140625,18990187
2025-06-26,123.2657699584961,123.91000366210938,125.55000305175781,122.62000274658203,125.30000305175781,9009025
2025-06-27,122.5594482421875,123.19999694824219,125.48999786376953,122.5,124.5199966430664,9140549
2025-06-30,122.08195495605469,122.72000122070312,124.8499984741211,122.30000305175781,122.9800033569336,5652591
2025-07-01,122.56939697265625,123.20999908447266,123.95999908447266,121.33000183105469,122.98999786376953,6571667
2025-07-02,119.45568084716797,120.08000183105469,124.30000305175781,118.27999877929688,124.0,23353762
2025-07-03,116.89904022216797,117.51000213623047,121.19999694824219,117.30000305175781,120.69999694824219,10153081
2025-07-04,117.25716400146484,117.87000274658203,119.12999725341797,117.30000305175781,117.9000015258789,5558954
2025-07-07,115.3272476196289,115.93000030517578,117.58999633789062,115.73999786376953,117.30000305175781,4613507
2025-07-08,115.13823699951172,115.73999786376953,117.2300033569336,115.0999984741211,115.94000244140625,4656720
2025-07-09,113.9444808959961,114.54000091552734,116.63999938964844,114.19999694824219,115.93000030517578,7401878
2025-07-10,113.37744140625,113.97000122070312,115.98999786376953,113.6500015258789,115.0,6869685
2025-07-11,112.3130111694336,112.9000015258789,114.18000030517578,112.0999984741211,113.97000122070312,6109041
2025-07-14,112.44232177734375,113.02999877929688,113.9000015258789,112.1500015258789,112.9000015258789,4329150
2025-07-15,114.3026123046875,114.9000015258789,116.69999694824219,113.18000030517578,113.5999984741211,13208032
2025-07-16,114.39213562011719,114.98999786376953,115.55999755859375,114.01000213623047,115.0,5024407
2025-07-17,113.86489868164062,114.45999908447266,116.75,114.25,115.5,10120462
2025-07-18,112.46222686767578,113.05000305175781,115.4000015258789,112.75,114.48999786376953,4868726
2025-07-21,114.71047973632812,115.30999755859375,116.08000183105469,112.0999984741211,113.05000305175781,7233416
2025-07-22,113.98426818847656,114.58000183105469,116.45999908447266,113.9000015258789,115.87999725341797,8153849
2025-07-23,113.79525756835938,114.38999938964844,115.38999938964844,113.8499984741211,114.58000183105469,7322559
2025-07-24,113.08895111083984,113.68000030517578,115.37000274658203,113.01000213623047,114.5,4380156
2025-07-25,108.6819839477539,109.25,113.5999984741211,109.0,113.0,9253584
2025-07-28,107.94583129882812,108.51000213623047,111.62999725341797,108.26000213623047,108.69999694824219,6097251
2025-07-29,109.00032043457031,109.56999969482422,110.05000305175781,107.1500015258789,108.0,5523420
2025-07-30,108.25421142578125,108.81999969482422,110.52999877929688,108.44999694824219,109.58999633789062,3123498
2025-07-31,107.61753845214844,108.18000030517578,109.55000305175781,106.61000061035156,106.94999694824219,5280798
2025-08-01,106.70232391357422,107.26000213623047,109.0999984741211,107.0,108.19999694824219,4630269
2025-08-04,110.25376892089844,110.83000183105469,111.18000030517578,107.0,107.69999694824219,5666170
2025-08-05,109.92548370361328,110.5,111.94999694824219,109.75,111.16000366210938,4455556
2025-08-06,109.5275650024414,110.0999984741211,110.9000015258789,108.5,110.30000305175781,4194497
2025-08-07,109.06996154785156,109.63999938964844,110.61000061035156,107.0999984741211,109.4000015258789,9320080
2025-08-08,105.2598648071289,105.80999755859375,110.16999816894531,105.0,110.01000213623047,8350031
2025-08-11,108.55266571044922,109.12000274658203,109.94999694824219,104.61000061035156,105.69000244140625,12682149
2025-08-12,106.26461791992188,106.81999969482422,109.31999969482422,106.52999877929688,109.0,5294133
2025-08-13,105.43730926513672,105.77999877929688,108.05000305175781,105.63999938964844,107.5,3763179
2025-08-14,103.12482452392578,103.45999908447266,106.29000091552734,103.0,105.75,5824140
2025-08-18,105.28778839111328,105.62999725341797,106.83999633789062,103.12999725341797,104.98999786376953,6793352
2025-08-19,106.2347183227539,106.58000183105469,106.80000305175781,105.27999877929688,105.98999786376953,3562682
2025-08-20,105.04857635498047,105.38999938964844,107.83999633789062,104.81999969482422,106.30999755859375,5607655
2025-08-21,103.99200439453125,104.33000183105469,107.0,104.0999984741211,105.38999938964844,5541717
2025-08-22,103.25439453125,103.58999633789062,105.19999694824219,103.5,104.33000183105469,3493110
2025-08-25,103.7826919555664,104.12000274658203,105.0199966430664,103.02999877929688,103.81999969482422,7510662
2025-08-26,100.56314849853516,100.88999938964844,104.5,100.55000305175781,104.43000030517578,9796615
2025-08-28,98.57959747314453,98.9000015258789,101.41000366210938,98.41999816894531,100.48999786376953,7033332
2025-08-29,98.08051300048828,98.26000213623047,99.98999786376953,98.0,98.69999694824219,5435093
2025-09-01,100.04691314697266,100.2300033569336,100.6500015258789,98.30000305175781,98.30000305175781,5253217
2025-09-02,101.39444732666016,101.58000183105469,103.0,99.69999694824219,100.69999694824219,6417533
2025-09-03,103.101318359375,103.29000091552734,103.45999908447266,101.4000015258789,101.5999984741211,5290122
2025-09-04,101.59407806396484,101.77999877929688,104.38999938964844,101.5,103.83999633789062,5786255
2025-09-05,102.0931625366211,102.27999877929688,102.80000305175781,100.76000213623047,102.01000213623047,3703438
2025-09-08,102.35269165039062,102.54000091552734,103.69000244140625,101.62000274658203,102.27999877929688,5060651
2025-09-09,102.46249389648438,102.6500015258789,103.9000015258789,102.1500015258789,102.5,4834886
2025-09-10,105.32723999023438,105.5199966430664,106.68000030517578,103.0999984741211,103.0999984741211,11886534
2025-09-11,107.6130599975586,107.80999755859375,109.41000366210938,106.0,106.5,17793563
2025-09-12,106.29547119140625,106.48999786376953,110.47000122070312,106.02999877929688,110.0,27038991
2025-09-15,107.46334075927734,107.66000366210938,109.19999694824219,106.5999984741211,107.0,10029041
2025-09-16,109.38980865478516,109.58999633789062,109.9000015258789,107.37999725341797,108.08000183105469,10406802
2025-09-17,109.80904388427734,110.01000213623047,110.4000015258789,109.44000244140625,110.04000091552734,6681544
2025-09-18,109.59943389892578,109.80000305175781,111.4000015258789,109.33999633789062,110.1500015258789,7221087
2025-09-19,110.60758209228516,110.80999755859375,111.05999755859375,109.31999969482422,109.4000015258789,6059125
2025-09-22,114.74002075195312,114.94999694824219,117.19999694824219,110.80999755859375,111.19999694824219,34894081
2025-09-23,112.63387298583984,112.83999633789062,115.5,112.30999755859375,115.5,8040918
2025-09-24,109.85894775390625,110.05999755859375,113.25,109.8499984741211,112.5,8107115
2025-09-25,108.99054718017578,109.19000244140625,112.19999694824219,108.94000244140625,109.6500015258789,7243487
2025-09-26,104.98786926269531,105.18000030517578,109.41000366210938,104.69999694824219,108.5999984741211,6901213
2025-09-29,107.13394165039062,107.33000183105469,108.44999694824219,104.95999908447266,105.18000030517578,7865279
2025-09-30,106.8843994140625,107.08000183105469,108.16999816894531,105.83999633789062,107.6500015258789,4264532
2025-10-01,109.28001403808594,109.4800033569336,110.0999984741211,106.4000015258789,106.4000015258789,10099140
2025-10-03,112.91336822509766,113.12000274658203,113.5999984741211,109.20999908447266,109.80999755859375,11412595
2025-10-06,111.13661193847656,111.33999633789062,113.86000061035156,110.63999938964844,113.41999816894531,6130488
2025-10-07,112.41427612304688,112.62000274658203,113.1500015258789,111.0199966430664,111.4000015258789,6890369
2025-10-08,110.8471450805664,111.05000305175781,112.9800033569336,110.5,112.62000274658203,5610463
2025-10-09,113.44239807128906,113.6500015258789,114.19999694824219,110.62999725341797,110.6500015258789,9446254
2025-10-10,112.45420837402344,112.66000366210938,115.25,112.41000366210938,113.75,8711474
2025-10-13,113.08305358886719,113.29000091552734,114.0,110.62999725341797,111.97000122070312,7718254
2025-10-14,109.63935089111328,109.83999633789062,113.76000213623047,109.25,113.30000305175781,9419103
2025-10-15,111.6656494140625,111.87000274658203,112.29000091552734,109.0999984741211,109.83999633789062,6608121
2025-10-16,112.15475463867188,112.36000061035156,114.62999725341797,111.68000030517578,112.0,9669421
2025-10-17,111.20648956298828,111.41000366210938,112.94999694824219,110.20999908447266,111.80000305175781,6775760
2025-10-20,113.27271270751953,113.4800033569336,113.91000366210938,111.11000061035156,111.94000244140625,7412702
2025-10-21,112.51409149169922,112.72000122070312,114.01000213623047,112.26000213623047,113.5999984741211,1697859
2025-10-23,111.27635955810547,111.4800033569336,113.63999938964844,111.0,112.94000244140625,5069231
2025-10-24,111.48597717285156,111.69000244140625,113.22000122070312,111.4000015258789,111.51000213623047,5908652
2025-10-27,111.29632568359375,111.5,112.5,111.01000213623047,112.0,4105791
2025-10-28,110.1084976196289,110.30999755859375,111.97000122070312,109.80999755859375,111.97000122070312,5374777
2025-10-29,115.00952911376953,115.22000122070312,116.1500015258789,110.36000061035156,110.6500015258789,19778162
2025-10-30,118.15377807617188,118.37000274658203,118.9000015258789,115.11000061035156,116.13999938964844,24956240
2025-10-31,117.1955337524414,117.41000366210938,119.80999755859375,117.05000305175781,118.30000305175781,11263219
2025-11-03,117.42510223388672,117.63999938964844,118.58999633789062,116.58000183105469,116.80000305175781,6203118
2025-11-04,113.7418441772461,113.94999694824219,117.80000305175781,113.73999786376953,117.80000305175781,6381468
2025-11-05,113.7418441772461,113.94999694824219,113.94999694824219,113.94999694824219,113.94999694824219,0
2025-11-06,111.23643493652344,111.44000244140625,115.05000305175781,111.0999984741211,113.94000244140625,5870038
2025-11-07,113.18286895751953,113.38999938964844,114.06999969482422,110.30000305175781,110.58999633789062,7763252
2025-11-10,112.98323822021484,113.19000244140625,114.43000030517578,112.22000122070312,113.5999984741211,5382984
2025-11-11,113.38249969482422,113.58999633789062,113.94999694824219,110.80999755859375,113.5,6082457
2025-11-12,111.85530090332031,112.05999755859375,115.0999984741211,111.80000305175781,113.98999786376953,6197092
2025-11-13,108.78092956542969,108.9800033569336,113.5,108.30000305175781,112.05999755859375,16615090
2025-11-14,113.9314956665039,114.13999938964844,116.5999984741211,108.30999755859375,110.0,37966431
2025-11-17,116.60660552978516,116.81999969482422,117.5,113.69999694824219,114.69999694824219,15262875
2025-11-18,114.75,114.95999908447266,117.4000015258789,114.80000305175781,116.94999694824219,9444590
2025-11-19,113.04000091552734,113.04000091552734,114.83999633789062,112.55000305175781,114.56999969482422,6455676
2025-11-20,115.98999786376953,115.98999786376953,117.55000305175781,113.80000305175781,116.0,40833678
2025-11-21,112.61000061035156,112.61000061035156,115.5,112.30000305175781,115.5,10280182
2025-11-24,116.47000122070312,116.47000122070312,118.9000015258789,112.66000366210938,113.0,55013786
2025-11-25,117.58999633789062,117.58999633789062,118.05000305175781,114.66999816894531,116.47000122070312,12545517
2025-11-26,118.51000213623047,118.51000213623047,119.29000091552734,117.19999694824219,117.19999694824219,11921723
2025-11-27,117.41999816894531,117.41999816894531,119.63999938964844,117.0,118.63999938964844,8681290
2025-11-28,116.69000244140625,116.69000244140625,118.5999984741211,116.5,117.63999938964844,5885849
2025-12-01,118.01000213623047,118.01000213623047,118.5,116.16000366210938,116.55000305175781,6989299
2025-12-02,115.26000213623047,115.26000213623047,117.77999877929688,114.56999969482422,117.5,5926749
2025-12-03,113.20999908447266,113.20999908447266,115.77999877929688,112.51000213623047,115.26000213623047,6645723
2025-12-04,112.5199966430664,112.5199966430664,114.20999908447266,111.8499984741211,113.18000030517578,6596946
2025-12-05,112.05999755859375,112.05999755859375,112.58999633789062,110.70999908447266,112.5,5759775
2025-12-08,107.9800033569336,107.9800033569336,113.08000183105469,107.05999755859375,112.4000015258789,10852779
2025-12-09,108.0999984741211,108.0999984741211,108.9000015258789,105.6500015258789,107.9000015258789,9028489
2025-12-10,106.69000244140625,106.69000244140625,109.19999694824219,106.1500015258789,108.19999694824219,6240874
2025-12-11,108.30999755859375,108.30999755859375,108.7699966430664,106.33999633789062,106.69000244140625,5813442
2025-12-12,109.56999969482422,109.56999969482422,110.29000091552734,108.31999969482422,110.0,10141811
2025-12-15,115.38999938964844,115.38999938964844,116.23999786376953,108.5,109.19000244140625,32608285
2025-12-16,111.68000030517578,111.68000030517578,115.22000122070312,111.0999984741211,114.80999755859375,9867666
2025-12-17,109.55999755859375,109.55999755859375,113.25,109.16000366210938,113.25,12496037
2025-12-18,108.26000213623047,108.26000213623047,109.5199966430664,107.0,109.4000015258789,10152766
2025-12-19,113.69999694824219,113.69999694824219,114.0,108.44999694824219,108.7300033569336,17749011
2025-12-22,116.36000061035156,116.36000061035156,117.4000015258789,113.13999938964844,114.0,13396669
2025-12-23,116.2699966430664,116.2699966430664,117.19999694824219,115.62000274658203,116.98999786376953,6440370
2025-12-24,116.16000366210938,116.16000366210938,117.37000274658203,115.5,116.0,5565300
2025-12-25,116.16000366210938,116.16000366210938,116.16000366210938,116.16000366210938,116.16000366210938,0
2025-12-26,122.05999755859375,122.05999755859375,122.5,116.16000366210938,116.51000213623047,45284006
2025-12-29,122.08999633789062,122.08999633789062,125.8499984741211,121.69999694824219,125.8499984741211,34437380
2025-12-30,121.91999816894531,121.91999816894531,122.5,120.72000122070312,121.88999938964844,10134696
2025-12-31,121.7699966430664,121.7699966430664,123.12999725341797,121.41999816894531,122.19999694824219,5985402
2026-01-01,122.0999984741211,122.0999984741211,123.79000091552734,121.20999908447266,122.30000305175781,8976396
2026-01-02,122.66999816894531,122.66999816894531,123.43000030517578,121.51000213623047,122.5,8357400
2026-01-05,119.6500015258789,119.6500015258789,124.2699966430664,118.5199966430664,122.69999694824219,12521716
2026-01-06,118.54000091552734,118.54000091552734,120.4000015258789,117.75,120.4000015258789,9107172
2026-01-07,116.05000305175781,116.05000305175781,118.94999694824219,115.19999694824219,118.5,9340773
2026-01-08,112.08999633789062,112.08999633789062,116.51000213623047,111.5,116.0,10325660
2026-01-09,109.19999694824219,109.19999694824219,112.76000213623047,108.76000213623047,111.75,13537745
2026-01-12,107.55000305175781,107.55000305175781,109.0,103.93000030517578,109.0,18049823
2026-01-13,105.30999755859375,105.30999755859375,108.58999633789062,104.19000244140625,108.05999755859375,14960981
2026-01-14,105.18000030517578,105.18000030517578,106.69999694824219,104.58000183105469,104.69999694824219,10212283
2026-01-15,105.18000030517578,105.18000030517578,105.18000030517578,105.18000030517578,105.18000030517578,0
2026-01-16,103.72000122070312,103.72000122070312,106.8499984741211,103.0,105.5,12175671
