date_,adj close_kirloseng.ns,close_kirloseng.ns,high_kirloseng.ns,low_kirloseng.ns,open_kirloseng.ns,volume_kirloseng.ns
2025-04-07,705.2639770507812,708.3499755859375,715.4500122070312,578.5,578.5,579820
2025-04-08,710.9889526367188,714.0999755859375,733.4500122070312,705.0,714.0499877929688,248883
2025-04-09,698.3941040039062,701.4500122070312,717.0999755859375,694.1500244140625,710.7000122070312,135098
2025-04-11,722.9865112304688,726.1500244140625,729.75,710.1500244140625,718.2999877929688,229543
2025-04-15,729.5079345703125,732.7000122070312,736.0499877929688,720.5,735.0,180054
2025-04-16,754.4487915039062,757.75,761.0,728.5499877929688,733.2000122070312,446638
2025-04-17,742.75,746.0,762.0999755859375,745.0,762.0,248813
2025-04-21,746.9317016601562,750.2000122070312,758.0,734.2999877929688,746.0,229475
2025-04-22,751.1632080078125,754.4500122070312,767.7999877929688,743.0,755.0,278087
2025-04-23,754.54833984375,757.8499755859375,764.7999877929688,743.0,756.0,336172
2025-04-24,750.6654052734375,753.9500122070312,766.3499755859375,750.0,752.0,161432
2025-04-25,731.6485595703125,734.8499755859375,759.75,723.0,759.75,218324
2025-04-28,738.5184936523438,741.75,746.0,725.5,734.8499755859375,164763
2025-04-29,745.2391357421875,748.5,753.4500122070312,739.0,741.75,137182
2025-04-30,743.247802734375,746.5,751.9000244140625,727.1500244140625,740.0,283839
2025-05-02,735.9796142578125,739.2000122070312,748.2999877929688,731.0999755859375,744.7000122070312,136445
2025-05-05,742.7002563476562,745.9500122070312,749.0,736.7000122070312,745.9000244140625,69050
2025-05-06,722.28955078125,725.4500122070312,745.5,721.0,744.0499877929688,609199
2025-05-07,717.7095336914062,720.8499755859375,729.0,711.9500122070312,721.5,133709
2025-05-08,691.6735229492188,694.7000122070312,728.0,689.25,721.7000122070312,189736
2025-05-09,666.9317016601562,669.8499755859375,694.0,664.0499877929688,665.0,197722
2025-05-12,696.40283203125,699.4500122070312,723.6500244140625,695.1500244140625,708.0,377388
2025-05-13,715.5689697265625,718.7000122070312,721.0,698.9000244140625,702.0,237648
2025-05-14,731.9970703125,735.2000122070312,741.9500122070312,713.25,723.5,382836
2025-05-15,858.5433349609375,862.2999877929688,877.7000122070312,732.0,740.0,8436646
2025-05-16,891.5986938476562,895.5,923.0,855.2999877929688,864.9500122070312,2506425
2025-05-19,882.1400756835938,886.0,892.0,867.6500244140625,890.0,435336
2025-05-20,875.9172973632812,879.75,904.0,871.0,889.75,285477
2025-05-21,855.8551025390625,859.5999755859375,886.6500244140625,855.0,880.0,264635
2025-05-22,847.39208984375,851.0999755859375,870.3499755859375,845.4500122070312,862.0,158077
2025-05-23,849.73193359375,853.4500122070312,869.9000244140625,836.5999755859375,850.5,283991
2025-05-26,863.9696044921875,867.75,886.0,851.2000122070312,859.8499755859375,240071
2025-05-27,857.4979248046875,861.25,874.2999877929688,856.0,867.9500122070312,144240
2025-05-28,848.9851684570312,852.7000122070312,876.5,848.2999877929688,865.0,214398
2025-05-29,886.919189453125,890.7999877929688,900.0,858.0499877929688,858.9500122070312,838059
2025-05-30,900.7088623046875,904.6500244140625,921.9000244140625,892.5,901.0,1020563
2025-06-02,878.1077270507812,881.9500122070312,916.1500244140625,880.0499877929688,915.0,283150
2025-06-03,865.76171875,869.5499877929688,891.2999877929688,865.0499877929688,886.2999877929688,342155
2025-06-04,871.3871459960938,875.2000122070312,890.0,866.9000244140625,872.0,183591
2025-06-05,871.18798828125,875.0,897.9000244140625,871.4500122070312,882.7000122070312,147245
2025-06-06,865.861328125,869.6500244140625,880.9000244140625,866.5999755859375,872.0,143001
2025-06-09,907.87744140625,911.8499755859375,923.5499877929688,870.0,874.9500122070312,641594
2025-06-10,895.0834350585938,899.0,925.0,897.4500122070312,921.9500122070312,221470
2025-06-11,898.3690795898438,902.2999877929688,913.75,885.5,903.0,440749
2025-06-12,892.2459106445312,896.1500244140625,933.0999755859375,891.0,906.2999877929688,602041
2025-06-13,877.0623168945312,880.9000244140625,897.5,874.0999755859375,881.6500244140625,180079
2025-06-16,865.1643676757812,868.9500122070312,880.0,837.0,880.0,421719
2025-06-17,856.15380859375,859.9000244140625,888.0499877929688,855.6500244140625,875.25,271155
2025-06-18,851.6235961914062,855.3499755859375,863.9500122070312,850.5,863.0,426459
2025-06-19,833.7020263671875,837.3499755859375,862.0,833.0499877929688,859.9000244140625,188410
2025-06-20,842.613037109375,846.2999877929688,851.9500122070312,825.5999755859375,835.0,246013
2025-06-23,842.6627807617188,846.3499755859375,848.9500122070312,828.1500244140625,831.5499877929688,149857
2025-06-24,846.2471313476562,849.9500122070312,865.0,847.0,855.0,118474
2025-06-25,849.9808349609375,853.7000122070312,868.4000244140625,850.0999755859375,856.1500244140625,144954
2025-06-26,863.8202514648438,867.5999755859375,877.7999877929688,855.0,858.0,324559
2025-06-27,856.4027099609375,860.1500244140625,874.8499755859375,851.6500244140625,872.4000244140625,299866
2025-06-30,847.3423461914062,851.0499877929688,870.0,845.5,870.0,364022
2025-07-01,852.8681640625,856.5999755859375,866.7999877929688,853.5,855.0,463600
2025-07-02,843.8078002929688,847.5,864.2000122070312,840.0,864.2000122070312,301650
2025-07-03,843.9571533203125,847.6500244140625,854.4000244140625,840.0,847.5,213852
2025-07-04,851.7232055664062,855.4500122070312,865.0,841.9000244140625,853.0,420158
2025-07-07,844.2061157226562,847.9000244140625,864.25,843.0,845.0,108564
2025-07-08,830.3168334960938,833.9500122070312,853.5999755859375,830.7999877929688,847.9000244140625,147628
2025-07-09,828.2259521484375,831.8499755859375,845.5499877929688,829.5999755859375,834.9000244140625,109062
2025-07-10,914.1002197265625,918.0999755859375,939.9000244140625,833.6500244140625,833.6500244140625,4036219
2025-07-11,910.8643798828125,914.8499755859375,966.9000244140625,896.0499877929688,906.7000122070312,5725415
2025-07-14,917.3360595703125,921.3499755859375,932.3499755859375,904.7999877929688,913.9000244140625,584728
2025-07-15,911.0137329101562,915.0,931.2000122070312,910.0,924.7999877929688,487213
2025-07-16,941.1319580078125,945.25,957.5,915.7000122070312,918.7999877929688,970094
2025-07-17,934.0130615234375,938.0999755859375,955.5999755859375,930.5,951.0,356384
2025-07-18,913.851318359375,917.8499755859375,937.9000244140625,913.25,935.0499877929688,262223
2025-07-21,915.6434936523438,919.6500244140625,934.0999755859375,913.0,920.0499877929688,428680
2025-07-22,904.6416015625,908.5999755859375,927.5,904.0,927.5,180850
2025-07-23,912.0093994140625,916.0,926.5,901.0,904.0499877929688,289919
2025-07-24,936.2532958984375,940.3499755859375,945.0,911.3499755859375,916.0,339469
2025-07-25,911.5115966796875,915.5,942.9500122070312,910.0,942.2000122070312,260311
2025-07-28,898.7175903320312,902.6500244140625,916.5999755859375,892.7000122070312,915.0,171898
2025-07-29,916.7884521484375,920.7999877929688,924.0,893.5499877929688,895.0499877929688,132864
2025-07-30,914.1500244140625,918.1500244140625,931.9000244140625,913.7999877929688,924.5999755859375,64077
2025-07-31,904.2000122070312,904.2000122070312,914.0,895.2999877929688,902.0,91555
2025-08-01,872.2999877929688,872.2999877929688,907.2000122070312,865.0999755859375,903.0,99821
2025-08-04,883.8499755859375,883.8499755859375,888.9000244140625,863.0,872.2999877929688,161701
2025-08-05,865.0999755859375,865.0999755859375,890.7000122070312,859.2000122070312,880.0,102529
2025-08-06,919.5,919.5,943.4500122070312,869.75,875.0,4618879
2025-08-07,910.7999877929688,910.7999877929688,917.0,883.9500122070312,914.0,495767
2025-08-08,904.8499755859375,904.8499755859375,919.0499877929688,896.7999877929688,909.4500122070312,293446
2025-08-11,912.25,912.25,915.7999877929688,898.0,905.0,432839
2025-08-12,896.2000122070312,896.2000122070312,914.4000244140625,888.3499755859375,910.6500244140625,240104
2025-08-13,905.0,905.0,922.0,891.2000122070312,898.2000122070312,245991
2025-08-14,902.5,902.5,919.75,898.7000122070312,905.0,210732
2025-08-18,944.0999755859375,944.0999755859375,952.2000122070312,908.0499877929688,911.7999877929688,470473
2025-08-19,961.2999877929688,961.2999877929688,978.0,940.0,952.0,966827
2025-08-20,961.2000122070312,961.2000122070312,972.0,950.2000122070312,968.2000122070312,317142
2025-08-21,946.8499755859375,946.8499755859375,969.0,931.2999877929688,969.0,249379
2025-08-22,948.9000244140625,948.9000244140625,966.5999755859375,936.0,943.9500122070312,196116
2025-08-25,976.7000122070312,976.7000122070312,988.0,948.1500244140625,948.9000244140625,874360
2025-08-26,923.5999755859375,923.5999755859375,981.7999877929688,915.0999755859375,978.0,560452
2025-08-28,900.2000122070312,900.2000122070312,917.9500122070312,894.25,910.0,219245
2025-08-29,898.4500122070312,898.4500122070312,909.2000122070312,895.0,895.0,152381
2025-09-01,916.4000244140625,916.4000244140625,919.0,892.4000244140625,896.0,193547
2025-09-02,916.4000244140625,916.4000244140625,940.25,912.0499877929688,919.9500122070312,205933
2025-09-03,893.5,893.5,911.8499755859375,870.9500122070312,910.0,713647
2025-09-04,880.2000122070312,880.2000122070312,905.2999877929688,871.6500244140625,905.0999755859375,296194
2025-09-05,866.5,866.5,885.0,862.0,885.0,261630
2025-09-08,863.0999755859375,863.0999755859375,871.2999877929688,855.7999877929688,866.5,166512
2025-09-09,863.0,863.0,878.3499755859375,861.0,863.0999755859375,131302
2025-09-10,888.0999755859375,888.0999755859375,897.0,864.6500244140625,870.0,346801
2025-09-11,881.9500122070312,881.9500122070312,894.9500122070312,880.0,891.0,119226
2025-09-12,886.2999877929688,886.2999877929688,891.4500122070312,879.3499755859375,890.0,130621
2025-09-15,889.3499755859375,889.3499755859375,899.9500122070312,887.0,891.5499877929688,85959
2025-09-16,931.2000122070312,931.2000122070312,970.0,888.4500122070312,888.4500122070312,3812274
2025-09-17,950.2000122070312,950.2000122070312,954.9000244140625,930.9500122070312,938.4000244140625,375712
2025-09-18,941.2999877929688,941.2999877929688,958.0,935.5,951.4000244140625,170712
2025-09-19,964.6500244140625,964.6500244140625,970.0,938.25,939.0,352026
2025-09-22,965.0,965.0,976.7999877929688,954.0,975.0,199617
2025-09-23,953.5,953.5,971.0999755859375,950.9500122070312,969.1500244140625,101433
2025-09-24,973.0,973.0,984.2000122070312,950.0,953.0,377022
2025-09-25,944.75,944.75,973.9500122070312,939.0,973.0,162349
2025-09-26,915.2000122070312,915.2000122070312,950.0,913.4000244140625,938.0,175745
2025-09-29,920.2999877929688,920.2999877929688,933.5,906.3499755859375,915.2000122070312,321860
2025-09-30,918.7999877929688,918.7999877929688,927.0,904.4000244140625,921.7999877929688,100187
2025-10-01,925.9500122070312,925.9500122070312,933.0499877929688,914.5999755859375,914.5999755859375,240461
2025-10-03,901.75,901.75,928.5,893.1500244140625,928.0,227785
2025-10-06,893.0499877929688,893.0499877929688,905.7000122070312,890.2000122070312,904.9500122070312,146227
2025-10-07,881.0999755859375,881.0999755859375,900.0499877929688,877.5,897.4500122070312,183836
2025-10-08,883.1500244140625,883.1500244140625,896.0,880.9500122070312,885.3499755859375,133804
2025-10-09,880.3499755859375,880.3499755859375,888.7999877929688,875.0499877929688,887.4500122070312,71214
2025-10-10,891.0999755859375,891.0999755859375,897.6500244140625,877.0,881.9500122070312,123463
2025-10-13,884.2999877929688,884.2999877929688,892.0,876.5,889.8499755859375,80514
2025-10-14,869.5499877929688,869.5499877929688,886.75,865.5499877929688,884.2999877929688,85619
2025-10-15,875.7999877929688,875.7999877929688,879.0,867.0,876.0,56570
2025-10-16,881.2000122070312,881.2000122070312,902.9500122070312,876.0,876.0,156530
2025-10-17,890.0999755859375,890.0999755859375,897.6500244140625,873.2000122070312,881.0999755859375,170823
2025-10-20,882.6500244140625,882.6500244140625,894.0999755859375,878.4500122070312,893.5499877929688,142541
2025-10-21,894.9500122070312,894.9500122070312,898.0,882.0,882.7999877929688,32917
2025-10-23,895.5499877929688,895.5499877929688,903.8499755859375,883.4000244140625,896.0,145970
2025-10-24,899.2999877929688,899.2999877929688,913.5,893.7999877929688,896.5,177895
2025-10-27,941.3499755859375,941.3499755859375,946.75,890.9000244140625,905.9500122070312,325433
2025-10-28,1005.7000122070312,1005.7000122070312,1014.9000244140625,938.0499877929688,941.3499755859375,3995688
2025-10-29,1018.0999755859375,1018.0999755859375,1025.0,986.0,1005.0,782781
2025-10-30,1016.5999755859375,1016.5999755859375,1029.0,1005.0,1015.0,336016
2025-10-31,999.9000244140625,999.9000244140625,1023.0,997.4000244140625,1018.0,200692
2025-11-03,1018.9500122070312,1018.9500122070312,1023.0,990.0999755859375,990.0999755859375,346406
2025-11-04,1015.2000122070312,1015.2000122070312,1039.8499755859375,1001.9000244140625,1018.3499755859375,533970
2025-11-05,1015.2000122070312,1015.2000122070312,1015.2000122070312,1015.2000122070312,1015.2000122070312,0
2025-11-06,988.5499877929688,988.5499877929688,1029.0,968.8499755859375,1012.7000122070312,285222
2025-11-07,964.3499755859375,964.3499755859375,981.3499755859375,955.0,980.0,187723
2025-11-10,954.5,954.5,966.1500244140625,945.0,961.0,162165
2025-11-11,945.4000244140625,945.4000244140625,960.6500244140625,933.2000122070312,950.0,101811
2025-11-12,1058.6500244140625,1058.6500244140625,1100.0,1010.0,1010.0,11370557
2025-11-13,1084.9000244140625,1084.9000244140625,1094.3499755859375,1054.75,1060.0,1490971
2025-11-14,1092.050048828125,1092.050048828125,1099.4000244140625,1064.25,1070.0,1008020
2025-11-17,1109.9000244140625,1109.9000244140625,1122.4000244140625,1091.449951171875,1102.449951171875,639184
2025-11-18,1141.5999755859375,1141.5999755859375,1148.0,1101.449951171875,1114.0,727156
2025-11-19,1177.199951171875,1177.199951171875,1185.5,1136.5999755859375,1145.0,1203236
2025-11-20,1181.449951171875,1181.449951171875,1194.949951171875,1160.0,1177.0,578678
2025-11-21,1163.199951171875,1163.199951171875,1180.1500244140625,1151.050048828125,1179.050048828125,235733
2025-11-24,1130.0,1130.0,1172.0,1123.0999755859375,1163.9000244140625,290689
2025-11-25,1157.5,1157.5,1163.8499755859375,1120.0999755859375,1129.0,178174
2025-11-26,1147.8499755859375,1147.8499755859375,1167.0999755859375,1142.1500244140625,1157.949951171875,114689
2025-11-27,1141.699951171875,1141.699951171875,1162.550048828125,1128.1500244140625,1147.75,124251
2025-11-28,1124.8499755859375,1124.8499755859375,1156.8499755859375,1114.6500244140625,1147.25,113233
2025-12-01,1118.0999755859375,1118.0999755859375,1155.800048828125,1114.300048828125,1138.5,205892
2025-12-02,1113.5999755859375,1113.5999755859375,1127.5,1105.0,1123.5999755859375,84817
2025-12-03,1085.199951171875,1085.199951171875,1172.0,1068.300048828125,1119.199951171875,1021637
2025-12-04,1165.0999755859375,1165.0999755859375,1180.0,1083.300048828125,1085.800048828125,3030054
2025-12-05,1130.800048828125,1130.800048828125,1162.4000244140625,1116.300048828125,1159.0,474065
2025-12-08,1096.800048828125,1096.800048828125,1154.0,1091.5,1130.0,450111
2025-12-09,1123.4000244140625,1123.4000244140625,1140.0,1078.0999755859375,1098.800048828125,456314
2025-12-10,1112.5,1112.5,1144.699951171875,1102.300048828125,1124.9000244140625,171757
2025-12-11,1116.300048828125,1116.300048828125,1126.5,1097.4000244140625,1112.4000244140625,80137
2025-12-12,1144.5999755859375,1144.5999755859375,1148.9000244140625,1109.5999755859375,1110.0,165950
2025-12-15,1136.0999755859375,1136.0999755859375,1163.0,1125.5999755859375,1144.5999755859375,133584
2025-12-16,1227.0999755859375,1227.0999755859375,1263.699951171875,1136.0999755859375,1136.0999755859375,4788476
2025-12-17,1281.4000244140625,1281.4000244140625,1290.0,1212.9000244140625,1237.0,4793330
2025-12-18,1285.4000244140625,1285.4000244140625,1303.300048828125,1214.699951171875,1254.9000244140625,1626968
2025-12-19,1244.800048828125,1244.800048828125,1294.199951171875,1240.0,1280.0,606280
2025-12-22,1311.9000244140625,1311.9000244140625,1329.0,1255.4000244140625,1258.300048828125,1856879
2025-12-23,1298.300048828125,1298.300048828125,1327.5999755859375,1281.0999755859375,1309.0,492681
2025-12-24,1263.5999755859375,1263.5999755859375,1296.0,1259.0,1290.0999755859375,194350
2025-12-25,1263.5999755859375,1263.5999755859375,1263.5999755859375,1263.5999755859375,1263.5999755859375,0
2025-12-26,1269.800048828125,1269.800048828125,1275.0,1243.300048828125,1263.5999755859375,231331
2025-12-29,1222.4000244140625,1222.4000244140625,1269.800048828125,1203.0999755859375,1269.800048828125,513192
2025-12-30,1224.300048828125,1224.300048828125,1231.0999755859375,1201.0,1216.0999755859375,239156
2025-12-31,1218.800048828125,1218.800048828125,1226.0,1203.199951171875,1221.0999755859375,150581
2026-01-01,1230.5,1230.5,1257.5999755859375,1206.300048828125,1224.0,372204
2026-01-02,1261.0999755859375,1261.0999755859375,1269.0,1215.199951171875,1237.4000244140625,711370
2026-01-05,1254.300048828125,1254.300048828125,1278.5,1240.0,1260.0,271889
2026-01-06,1246.699951171875,1246.699951171875,1273.800048828125,1242.0,1254.0,196543
2026-01-07,1221.5,1221.5,1265.300048828125,1209.4000244140625,1247.0,365285
2026-01-08,1181.300048828125,1181.300048828125,1238.0,1172.0999755859375,1221.5,234112
2026-01-09,1156.9000244140625,1156.9000244140625,1204.5,1150.0999755859375,1173.199951171875,185389
2026-01-12,1125.9000244140625,1125.9000244140625,1140.0,1104.0999755859375,1140.0,414171
2026-01-13,1150.699951171875,1150.699951171875,1160.0999755859375,1124.5,1135.5,163316
2026-01-14,1166.699951171875,1166.699951171875,1172.0999755859375,1138.9000244140625,1150.0,154265
2026-01-16,1170.300048828125,1170.300048828125,1192.0,1160.0,1171.800048828125,142761
