date_,adj close_syrma.ns,close_syrma.ns,high_syrma.ns,low_syrma.ns,open_syrma.ns,volume_syrma.ns
2025-04-24,520.2869262695312,521.25,526.0999755859375,511.79998779296875,520.6500244140625,669069
2025-04-25,488.8451232910156,489.75,523.7999877929688,486.04998779296875,523.7999877929688,1009365
2025-04-28,481.0595397949219,481.95001220703125,494.8999938964844,480.25,490.25,726714
2025-04-29,479.9615783691406,480.8500061035156,492.8999938964844,477.8500061035156,485.20001220703125,477549
2025-04-30,464.54010009765625,465.3999938964844,484.1499938964844,462.0,480.8500061035156,493283
2025-05-02,463.64178466796875,464.5,472.5,453.79998779296875,465.54998779296875,648460
2025-05-05,471.0780334472656,471.95001220703125,477.95001220703125,456.70001220703125,456.8999938964844,316540
2025-05-06,456.35528564453125,457.20001220703125,476.3999938964844,452.1000061035156,471.95001220703125,394294
2025-05-07,486.6990966796875,487.6000061035156,508.0,446.79998779296875,450.0,5475897
2025-05-08,477.1667175292969,478.04998779296875,501.6000061035156,473.0,491.5,991991
2025-05-09,477.5660095214844,478.45001220703125,482.04998779296875,463.0,463.0,542782
2025-05-12,540.6991577148438,541.7000122070312,548.2000122070312,505.0,505.0,6541825
2025-05-13,563.3572387695312,564.4000244140625,573.0,533.0,545.0,2292922
2025-05-14,525.0281372070312,526.0,567.7999877929688,524.5,563.1500244140625,3891606
2025-05-15,528.6214599609375,529.5999755859375,537.5,518.5499877929688,526.9500122070312,1270223
2025-05-16,528.6714477539062,529.6500244140625,539.7000122070312,527.5499877929688,531.9000244140625,859175
2025-05-19,520.9856567382812,521.9500122070312,540.5,519.75,531.75,545461
2025-05-20,519.4385375976562,520.4000244140625,530.0,519.0,524.8499755859375,447729
2025-05-21,530.318359375,531.2999877929688,537.75,520.4000244140625,522.2000122070312,749658
2025-05-22,537.8543701171875,538.8499755859375,543.6500244140625,524.0,531.2999877929688,941502
2025-05-23,535.2592163085938,536.25,552.9500122070312,532.5999755859375,541.5,1695961
2025-05-26,553.77490234375,554.7999877929688,558.0,533.0499877929688,538.9000244140625,1076110
2025-05-27,544.392333984375,545.4000244140625,555.8499755859375,542.5999755859375,554.5,904915
2025-05-28,538.0540161132812,539.0499877929688,548.0,530.0,547.0,614041
2025-05-29,536.5068969726562,537.5,546.8499755859375,535.2000122070312,541.1500244140625,686622
2025-05-30,537.8045043945312,538.7999877929688,542.5,534.0,540.0999755859375,425973
2025-06-02,535.6085205078125,536.5999755859375,576.0,534.4000244140625,548.0,2178606
2025-06-03,540.3497924804688,541.3499755859375,549.9000244140625,537.3499755859375,538.0,466967
2025-06-04,534.5106201171875,535.5,544.2000122070312,532.0499877929688,544.0,563028
2025-06-05,539.55126953125,540.5499877929688,545.0,535.5,539.7999877929688,517934
2025-06-06,533.9117431640625,534.9000244140625,543.2000122070312,533.0999755859375,541.5999755859375,716733
2025-06-09,546.4884033203125,547.5,548.7999877929688,535.75,537.4000244140625,1078235
2025-06-10,537.9043579101562,538.9000244140625,549.4500122070312,537.2000122070312,548.0,280842
2025-06-11,537.0558471679688,538.0499877929688,543.0,528.0,539.5,481645
2025-06-12,528.0225830078125,529.0,542.0,525.2000122070312,542.0,305118
2025-06-13,521.7841796875,522.75,530.7000122070312,511.25,513.0499877929688,525555
2025-06-16,520.1871337890625,521.1500244140625,530.75,512.6500244140625,522.9500122070312,589934
2025-06-17,528.0225830078125,529.0,535.7999877929688,514.8499755859375,523.75,2124391
2025-06-18,526.076171875,527.0499877929688,541.8499755859375,520.0,524.5999755859375,1620523
2025-06-19,510.70465087890625,511.6499938964844,529.2000122070312,508.0,529.0,856202
2025-06-20,505.7138977050781,506.6499938964844,517.2999877929688,504.0,514.25,952661
2025-06-23,502.3700866699219,503.29998779296875,509.70001220703125,500.0,500.0,506417
2025-06-24,526.8248291015625,527.7999877929688,541.75,507.1000061035156,509.8999938964844,3245921
2025-06-25,537.8543701171875,538.8499755859375,548.9000244140625,528.5999755859375,529.0999755859375,1267117
2025-06-26,538.3534545898438,539.3499755859375,546.0,530.2999877929688,538.8499755859375,982891
2025-06-27,555.9209594726562,556.9500122070312,564.2000122070312,538.5,542.0499877929688,2626605
2025-06-30,566.1520385742188,567.2000122070312,570.8499755859375,555.0,557.4500122070312,998344
2025-07-01,585.8655395507812,586.9500122070312,598.5,562.1500244140625,570.7999877929688,2400807
2025-07-02,602.9838256835938,604.0999755859375,614.0,585.9500122070312,586.0,4090697
2025-07-03,605.728759765625,606.8499755859375,608.9500122070312,589.4000244140625,604.0999755859375,1592660
2025-07-04,608.4237670898438,609.5499877929688,614.7999877929688,600.0,606.8499755859375,852918
2025-07-07,618.255615234375,619.4000244140625,621.9500122070312,600.9000244140625,606.5999755859375,899967
2025-07-08,614.013427734375,615.1500244140625,623.5,608.7999877929688,619.0,530632
2025-07-09,648.44970703125,649.6500244140625,663.0999755859375,621.5,627.0,12792590
2025-07-10,661.9746704101562,663.2000122070312,682.5,647.6500244140625,650.0,5651587
2025-07-11,677.1964721679688,678.4500122070312,685.0,656.0999755859375,665.0,2895361
2025-07-14,680.19091796875,681.4500122070312,700.25,668.0,679.7999877929688,1731378
2025-07-15,694.1651000976562,695.4500122070312,700.75,680.2000122070312,683.0,1858366
2025-07-16,696.0116577148438,697.2999877929688,712.0,680.5,693.9500122070312,1260837
2025-07-17,712.9303588867188,714.25,719.7999877929688,698.0,701.0,1635017
2025-07-18,703.84716796875,705.1500244140625,728.75,701.0,713.9500122070312,1879064
2025-07-21,707.2408447265625,708.5499877929688,715.9000244140625,675.0,701.2000122070312,2450148
2025-07-22,708.7380981445312,710.0499877929688,721.9000244140625,695.0,701.0,1323695
2025-07-23,697.9081420898438,699.2000122070312,717.2000122070312,684.0,700.0,2208350
2025-07-24,704.7953491210938,706.0999755859375,736.6500244140625,692.0,694.4500122070312,3330028
2025-07-25,726.8046875,728.1500244140625,734.0,706.7000122070312,708.0,2998145
2025-07-28,744.9710083007812,746.3499755859375,750.0,717.0499877929688,731.5499877929688,3233878
2025-07-29,744.8712158203125,746.25,755.0,740.8499755859375,746.3499755859375,1438218
2025-07-30,761.5403442382812,762.9500122070312,767.0,743.0999755859375,746.7999877929688,1434196
2025-07-31,754.6032104492188,756.0,760.0,735.0,744.0,1424964
2025-08-01,746.817626953125,748.2000122070312,780.5,745.25,758.2999877929688,1421832
2025-08-04,728.1521606445312,729.5,758.0,722.0999755859375,755.0,1043093
2025-08-05,716.0245971679688,717.3499755859375,749.9000244140625,715.25,729.75,714941
2025-08-06,719.4682006835938,720.7999877929688,730.0,701.0499877929688,716.2000122070312,975430
2025-08-07,709.0874633789062,710.4000244140625,725.0,705.0499877929688,705.2000122070312,654558
2025-08-08,701.6512451171875,702.9500122070312,738.0,691.0,715.0499877929688,1010210
2025-08-11,716.62353515625,717.9500122070312,720.9500122070312,684.3499755859375,697.0,1126326
2025-08-12,672.0559692382812,673.2999877929688,724.8499755859375,645.3499755859375,719.0,1957141
2025-08-13,693.9654541015625,695.25,703.5999755859375,676.2999877929688,676.2999877929688,1135250
2025-08-14,691.3702392578125,692.6500244140625,705.0,690.0999755859375,698.8499755859375,413822
2025-08-18,713.8786010742188,715.2000122070312,717.9000244140625,703.0999755859375,709.0,743513
2025-08-19,723.8102416992188,725.1500244140625,729.7000122070312,711.0999755859375,717.0,645557
2025-08-20,718.76953125,720.0999755859375,734.5,711.0999755859375,723.0499877929688,694427
2025-08-21,743.5736083984375,744.9500122070312,751.9500122070312,720.9000244140625,728.5999755859375,1538811
2025-08-22,744.57177734375,745.9500122070312,750.9000244140625,735.5,748.7999877929688,645242
2025-08-25,748.0653076171875,749.4500122070312,758.5,741.7000122070312,753.6500244140625,698961
2025-08-26,726.5551147460938,727.9000244140625,753.9000244140625,723.2000122070312,745.0,638007
2025-08-28,737.2352905273438,738.5999755859375,749.9500122070312,720.0,724.75,944962
2025-08-29,751.8582763671875,753.25,764.0,736.2999877929688,739.0,998942
2025-09-01,754.9026489257812,756.2999877929688,774.0,725.0999755859375,758.0,1295138
2025-09-02,758.895263671875,760.2999877929688,779.5,752.0,769.0,1600968
2025-09-03,790.03759765625,791.5,803.5,754.9500122070312,759.4500122070312,4034928
2025-09-04,834.6051025390625,836.1500244140625,845.0,796.0,804.9000244140625,5354790
2025-09-05,829.7141723632812,831.25,872.0,822.8499755859375,831.5999755859375,3044525
2025-09-08,858.71044921875,860.2999877929688,875.0,827.0,833.9000244140625,1848077
2025-09-09,857.4129028320312,859.0,865.0,841.1500244140625,860.2999877929688,1005168
2025-09-10,845.2853393554688,846.8499755859375,873.3499755859375,841.5999755859375,861.25,967611
2025-09-11,833.6568603515625,835.2000122070312,866.9500122070312,832.0499877929688,846.2000122070312,1122497
2025-09-12,823.8250122070312,825.3499755859375,852.2999877929688,817.4000244140625,839.9000244140625,1337137
2025-09-15,801.3167114257812,802.7999877929688,828.5,800.0,825.4000244140625,982832
2025-09-16,816.1393432617188,817.6500244140625,831.9500122070312,806.3499755859375,806.4000244140625,1104929
2025-09-17,796.9747924804688,798.4500122070312,829.0,790.9000244140625,824.0,1222358
2025-09-18,810.3499755859375,811.8499755859375,818.0,792.0499877929688,803.7000122070312,1207585
2025-09-19,827.5499877929688,827.5499877929688,840.0,803.4500122070312,811.8499755859375,1556820
2025-09-22,815.6500244140625,815.6500244140625,837.0,812.0499877929688,829.7999877929688,832345
2025-09-23,817.9000244140625,817.9000244140625,836.0,814.2000122070312,818.0,737589
2025-09-24,858.4000244140625,858.4000244140625,866.5,816.0,820.0,3528657
2025-09-25,835.2999877929688,835.2999877929688,870.9000244140625,830.25,860.0,1989691
2025-09-26,802.8499755859375,802.8499755859375,836.8499755859375,798.7000122070312,835.0,1381059
2025-09-29,794.9500122070312,794.9500122070312,820.75,791.5,806.0,754781
2025-09-30,767.4000244140625,767.4000244140625,800.9500122070312,765.5,794.0,912844
2025-10-01,804.0999755859375,804.0999755859375,828.2000122070312,769.0,770.0499877929688,3519471
2025-10-03,828.5,828.5,831.9000244140625,800.0999755859375,809.0,1165641
2025-10-06,817.8499755859375,817.8499755859375,835.8499755859375,810.7000122070312,835.8499755859375,583970
2025-10-07,851.9500122070312,851.9500122070312,868.9500122070312,818.0,819.4000244140625,3969271
2025-10-08,847.0999755859375,847.0999755859375,855.25,826.0999755859375,852.0,1195674
2025-10-09,821.75,821.75,848.7000122070312,819.0,845.9000244140625,847812
2025-10-10,843.6500244140625,843.6500244140625,848.4500122070312,821.75,822.0,836155
2025-10-13,829.5999755859375,829.5999755859375,838.7999877929688,820.0,838.0499877929688,671198
2025-10-14,801.9000244140625,801.9000244140625,863.0,795.5499877929688,835.0,1976329
2025-10-15,796.0499877929688,796.0499877929688,808.0,790.0,804.0499877929688,884834
2025-10-16,789.8499755859375,789.8499755859375,802.0,787.0,797.7999877929688,879041
2025-10-17,787.0,787.0,807.0,782.1500244140625,795.0,869995
2025-10-20,779.9000244140625,779.9000244140625,792.5,775.0,791.7999877929688,698497
2025-10-21,795.6500244140625,795.6500244140625,801.2999877929688,783.9000244140625,785.8499755859375,274494
2025-10-23,768.8499755859375,768.8499755859375,804.5499877929688,765.0,800.0499877929688,1126925
2025-10-24,773.8499755859375,773.8499755859375,788.0,766.5,777.0,949900
2025-10-27,754.9500122070312,754.9500122070312,772.5999755859375,742.9000244140625,770.3499755859375,1376999
2025-10-28,802.25,802.25,809.5499877929688,763.1500244140625,765.0,6476920
2025-10-29,816.9500122070312,816.9500122070312,826.75,801.2000122070312,808.2000122070312,2020037
2025-10-30,823.1500244140625,823.1500244140625,829.9000244140625,805.0999755859375,813.75,1191409
2025-10-31,813.7999877929688,813.7999877929688,833.2999877929688,809.5,825.0,860044
2025-11-03,790.5499877929688,790.5499877929688,821.3499755859375,788.3499755859375,813.7999877929688,859034
2025-11-04,784.2000122070312,784.2000122070312,800.7999877929688,781.5999755859375,791.8499755859375,663838
2025-11-05,784.2000122070312,784.2000122070312,784.2000122070312,784.2000122070312,784.2000122070312,0
2025-11-06,788.6500244140625,788.6500244140625,815.7999877929688,780.5999755859375,790.9500122070312,1846599
2025-11-07,799.5,799.5,806.0,760.0999755859375,781.0,1231411
2025-11-10,808.0499877929688,808.0499877929688,814.5999755859375,794.75,803.0,1204696
2025-11-11,831.0499877929688,831.0499877929688,892.75,798.0,820.0,19204808
2025-11-12,892.9000244140625,892.9000244140625,901.0,842.0499877929688,844.9500122070312,15178405
2025-11-13,887.0,887.0,909.9000244140625,872.0,894.0,5818716
2025-11-14,894.3499755859375,894.3499755859375,902.0999755859375,878.0,884.0,1812446
2025-11-17,903.0999755859375,903.0999755859375,906.0,888.3499755859375,899.7999877929688,1553597
2025-11-18,875.4000244140625,875.4000244140625,904.6500244140625,872.2000122070312,904.6500244140625,1563838
2025-11-19,876.25,876.25,883.7999877929688,860.75,873.0,1127412
2025-11-20,871.8499755859375,871.8499755859375,880.0,857.0499877929688,879.0999755859375,985239
2025-11-21,835.9000244140625,835.9000244140625,875.2000122070312,832.0,870.0,1187636
2025-11-24,819.1500244140625,819.1500244140625,852.5,813.8499755859375,838.2999877929688,1434923
2025-11-25,833.7999877929688,833.7999877929688,849.9000244140625,808.5,818.0,1629737
2025-11-26,857.2999877929688,857.2999877929688,859.4500122070312,830.4000244140625,835.9000244140625,1216314
2025-11-27,850.2999877929688,850.2999877929688,864.25,834.4500122070312,861.0,1246792
2025-11-28,820.25,820.25,852.7000122070312,802.2000122070312,851.2000122070312,1874508
2025-12-01,813.0499877929688,813.0499877929688,850.7999877929688,809.2000122070312,823.5,1888896
2025-12-02,795.1500244140625,795.1500244140625,821.9500122070312,791.5999755859375,813.0,1101287
2025-12-03,795.3499755859375,795.3499755859375,797.5499877929688,780.4000244140625,795.8499755859375,745208
2025-12-04,786.25,786.25,802.0,782.8499755859375,794.5999755859375,1094288
2025-12-05,743.25,743.25,788.9000244140625,739.3499755859375,784.9500122070312,1759858
2025-12-08,728.9000244140625,728.9000244140625,764.9000244140625,725.4000244140625,749.4500122070312,2001935
2025-12-09,757.2999877929688,757.2999877929688,762.7000122070312,715.0,726.5,1807427
2025-12-10,734.0999755859375,734.0999755859375,760.6500244140625,730.0999755859375,759.0999755859375,859825
2025-12-11,733.1500244140625,733.1500244140625,743.5,729.8499755859375,734.5,871616
2025-12-12,738.7999877929688,738.7999877929688,752.5,733.0499877929688,736.9000244140625,856676
2025-12-15,733.7000122070312,733.7000122070312,746.4000244140625,731.0999755859375,738.0499877929688,591148
2025-12-16,718.8499755859375,718.8499755859375,739.1500244140625,717.0,732.4000244140625,566943
2025-12-17,717.4500122070312,717.4500122070312,723.5,710.2999877929688,719.0,689141
2025-12-18,709.8499755859375,709.8499755859375,720.0499877929688,704.4000244140625,719.0,618051
2025-12-19,729.7000122070312,729.7000122070312,737.9000244140625,704.5,711.5499877929688,1460465
2025-12-22,725.7999877929688,725.7999877929688,740.0,718.8499755859375,734.7999877929688,758212
2025-12-23,733.5,733.5,735.0,716.0,728.0,989827
2025-12-24,733.8499755859375,733.8499755859375,743.4000244140625,725.7000122070312,732.2000122070312,883395
2025-12-25,733.8499755859375,733.8499755859375,733.8499755859375,733.8499755859375,733.8499755859375,0
2025-12-26,737.7000122070312,737.7000122070312,741.9000244140625,727.0,733.7999877929688,564067
2025-12-29,712.9500122070312,712.9500122070312,736.9500122070312,709.2000122070312,736.9000244140625,783251
2025-12-30,722.7000122070312,722.7000122070312,737.0,711.0,712.9500122070312,1190014
2025-12-31,733.1500244140625,733.1500244140625,735.0,722.25,722.4000244140625,377297
2026-01-01,719.4000244140625,719.4000244140625,734.9500122070312,714.0,733.0,459942
2026-01-02,741.9000244140625,741.9000244140625,744.7999877929688,718.0,722.9000244140625,808159
2026-01-05,750.25,750.25,760.0,735.0999755859375,745.0,822101
2026-01-06,750.5999755859375,750.5999755859375,757.9000244140625,743.5,753.0,675230
2026-01-07,749.4000244140625,749.4000244140625,757.5,744.0999755859375,752.0,511731
2026-01-08,737.25,737.25,750.5499877929688,729.0999755859375,749.0,746545
2026-01-09,714.75,714.75,737.9000244140625,711.0,734.0,914338
2026-01-12,700.9000244140625,700.9000244140625,715.4000244140625,682.4500122070312,714.9500122070312,863567
2026-01-13,705.2000122070312,705.2000122070312,715.7999877929688,697.2999877929688,707.9500122070312,605387
2026-01-14,706.0499877929688,706.0499877929688,717.8499755859375,701.5,706.0,485308
2026-01-16,708.1500244140625,708.1500244140625,716.9500122070312,701.1500244140625,705.9500122070312,424136
