date_,adj close_fact.ns,close_fact.ns,high_fact.ns,low_fact.ns,open_fact.ns,volume_fact.ns
2025-04-28,743.1568603515625,743.4500122070312,751.25,724.7999877929688,730.0,327912
2025-04-29,757.1513061523438,757.4500122070312,763.1500244140625,741.0,741.0,490590
2025-04-30,765.64794921875,765.9500122070312,782.2999877929688,743.0,764.9000244140625,1133974
2025-05-02,770.2960815429688,770.5999755859375,796.0,759.0,769.4000244140625,943891
2025-05-05,796.1859130859375,796.5,805.0,761.0999755859375,776.3499755859375,1254055
2025-05-06,775.0442504882812,775.3499755859375,825.9000244140625,768.0,804.9000244140625,1692161
2025-05-07,793.7368774414062,794.0499877929688,800.0,749.0,761.9500122070312,703235
2025-05-08,787.9391479492188,788.25,824.0,783.0499877929688,800.0499877929688,1032781
2025-05-09,780.7919311523438,781.0999755859375,788.25,757.25,768.5999755859375,394838
2025-05-12,816.927734375,817.25,828.5,802.0,810.0,809031
2025-05-13,822.2755737304688,822.5999755859375,835.6500244140625,805.7999877929688,818.5,623819
2025-05-14,837.4196166992188,837.75,843.0499877929688,821.9000244140625,828.0,529683
2025-05-15,870.7064819335938,871.0499877929688,902.5,836.5,840.0,2471500
2025-05-16,881.2523193359375,881.5999755859375,888.0,857.75,875.4000244140625,698264
2025-05-19,876.7041015625,877.0499877929688,895.0,862.7000122070312,885.4500122070312,563348
2025-05-20,890.3987426757812,890.75,919.7999877929688,864.9500122070312,877.9000244140625,1366806
2025-05-21,893.2476196289062,893.5999755859375,900.4500122070312,877.0999755859375,888.5,345865
2025-05-22,896.99609375,897.3499755859375,914.0,890.0,890.0,548942
2025-05-23,899.5950927734375,899.9500122070312,915.4000244140625,890.0499877929688,904.9000244140625,448322
2025-05-26,925.3349609375,925.7000122070312,942.9500122070312,900.0,906.9000244140625,1093900
2025-05-27,919.63720703125,920.0,940.0,912.5499877929688,918.7999877929688,1065172
2025-05-28,912.340087890625,912.7000122070312,925.0,908.25,918.0,323662
2025-05-29,910.0910034179688,910.4500122070312,918.9000244140625,906.5499877929688,912.7000122070312,207691
2025-05-30,882.601806640625,882.9500122070312,918.0,877.0499877929688,912.8499755859375,220361
2025-06-02,887.9996337890625,888.3499755859375,898.0,873.4500122070312,879.7000122070312,229036
2025-06-03,1046.38720703125,1046.800048828125,1066.0,890.7000122070312,890.7000122070312,17019110
2025-06-04,1030.6434326171875,1031.050048828125,1042.800048828125,1008.5999755859375,1031.75,2192001
2025-06-05,1014.9495849609375,1015.3499755859375,1112.0,1005.9000244140625,1027.0,6061090
2025-06-06,1036.94091796875,1037.3499755859375,1070.0,1019.0499877929688,1023.5,1980913
2025-06-09,1048.736328125,1049.1500244140625,1056.8499755859375,1028.25,1041.0,898292
2025-06-10,1062.630859375,1063.050048828125,1074.0,1037.4000244140625,1057.4000244140625,786480
2025-06-11,1056.283203125,1056.699951171875,1085.0,1045.6500244140625,1065.699951171875,1021815
2025-06-12,1030.0435791015625,1030.449951171875,1083.0,1020.0999755859375,1059.9000244140625,694086
2025-06-13,1014.9996337890625,1015.4000244140625,1039.949951171875,1001.0,1021.0,426688
2025-06-16,1037.440673828125,1037.8499755859375,1055.0,983.0499877929688,1017.0,859628
2025-06-17,1030.6434326171875,1031.050048828125,1056.949951171875,1022.5999755859375,1043.050048828125,419163
2025-06-18,1021.297119140625,1021.7000122070312,1042.5999755859375,1015.0,1030.0,276718
2025-06-19,992.4085083007812,992.7999877929688,1034.9000244140625,986.0499877929688,1019.0,387969
2025-06-20,1021.09716796875,1021.5,1027.0999755859375,985.0499877929688,992.0,672074
2025-06-23,1027.5946044921875,1028.0,1033.9000244140625,1009.0,1012.5999755859375,304857
2025-06-24,1023.1463623046875,1023.5499877929688,1051.0,1016.7999877929688,1039.699951171875,571744
2025-06-25,1037.5406494140625,1037.949951171875,1053.5,1024.1500244140625,1029.5999755859375,442827
2025-06-26,965.4691162109375,965.8499755859375,1049.4000244140625,961.0,1046.25,1461405
2025-06-27,970.4171752929688,970.7999877929688,982.1500244140625,964.5999755859375,970.0,516729
2025-06-30,974.1656494140625,974.5499877929688,982.0,967.0,978.0,234354
2025-07-01,967.8681640625,968.25,992.0,962.4500122070312,976.0499877929688,254894
2025-07-02,951.9244384765625,952.2999877929688,975.0,948.6500244140625,968.9500122070312,263551
2025-07-03,946.9264526367188,947.2999877929688,964.7000122070312,942.2000122070312,957.5,182835
2025-07-04,940.1790771484375,940.5499877929688,953.9000244140625,935.0999755859375,951.9500122070312,177008
2025-07-07,928.7836303710938,929.1500244140625,943.5999755859375,926.9500122070312,938.0,110154
2025-07-08,926.1346435546875,926.5,955.0,921.1500244140625,929.1500244140625,248588
2025-07-09,934.731201171875,935.0999755859375,953.0,926.0,929.9000244140625,224829
2025-07-10,927.5341186523438,927.9000244140625,939.7000122070312,925.0,939.0,97826
2025-07-11,915.3888549804688,915.75,932.5499877929688,910.7999877929688,926.0,108224
2025-07-14,903.8934326171875,904.25,920.3499755859375,900.5499877929688,915.0499877929688,147640
2025-07-15,976.06494140625,976.4500122070312,989.0,912.0499877929688,913.2999877929688,8523654
2025-07-16,970.2172241210938,970.5999755859375,980.8499755859375,952.5999755859375,970.0,594086
2025-07-17,967.0684814453125,967.4500122070312,983.4500122070312,960.2000122070312,972.5,262786
2025-07-18,953.5238647460938,953.9000244140625,973.6500244140625,951.0,969.4500122070312,205231
2025-07-21,959.7213745117188,960.0999755859375,968.5999755859375,943.7999877929688,953.9500122070312,204822
2025-07-22,949.37548828125,949.75,966.7000122070312,946.3499755859375,963.9500122070312,82775
2025-07-23,942.6281127929688,943.0,958.0,940.0999755859375,954.5,137693
2025-07-24,976.3148803710938,976.7000122070312,987.4500122070312,943.6500244140625,944.9500122070312,1436102
2025-07-25,957.6721801757812,958.0499877929688,997.0,951.4000244140625,978.8499755859375,591567
2025-07-28,931.382568359375,931.75,959.2000122070312,926.0499877929688,956.0,189077
2025-07-29,942.8780517578125,943.25,950.7000122070312,920.2000122070312,929.0,286351
2025-07-30,962.6202392578125,963.0,976.0,944.0,944.0,606561
2025-07-31,940.1790771484375,940.5499877929688,956.9500122070312,934.0999755859375,953.0,168316
2025-08-01,933.0319213867188,933.4000244140625,963.0,925.2000122070312,940.5499877929688,225533
2025-08-04,935.9307861328125,936.2999877929688,948.0,926.7000122070312,935.0,158713
2025-08-05,968.218017578125,968.5999755859375,983.0,938.0499877929688,938.0499877929688,1389813
2025-08-06,940.978759765625,941.3499755859375,993.7999877929688,930.0,974.0,842103
2025-08-07,932.2322387695312,932.5999755859375,943.4000244140625,917.0999755859375,940.9000244140625,191324
2025-08-08,925.684814453125,926.0499877929688,948.0,921.0999755859375,933.5,181249
2025-08-11,914.3892822265625,914.75,929.8499755859375,905.0,923.0999755859375,144289
2025-08-12,947.1263427734375,947.5,959.8499755859375,914.75,916.4000244140625,634028
2025-08-13,987.110595703125,987.5,1006.5999755859375,933.2999877929688,953.0,2195111
2025-08-14,963.3200073242188,963.7000122070312,992.75,957.7999877929688,989.0,407231
2025-08-18,964.3695678710938,964.75,976.3499755859375,957.1500244140625,967.5499877929688,182322
2025-08-19,979.2136840820312,979.5999755859375,1005.7999877929688,955.0,964.0,1139691
2025-08-20,1014.0499877929688,1014.4500122070312,1023.25,976.0,982.7999877929688,1349834
2025-08-21,1010.601318359375,1011.0,1031.0,1001.8499755859375,1019.5,676313
2025-08-22,1010.1514892578125,1010.5499877929688,1033.0,1000.0,1011.0499877929688,787368
2025-08-25,1015.4993896484375,1015.9000244140625,1029.0,1009.3499755859375,1012.2000122070312,368301
2025-08-26,965.3192138671875,965.7000122070312,1011.6500244140625,962.0999755859375,1002.0499877929688,340028
2025-08-28,924.9850463867188,925.3499755859375,964.0499877929688,922.0,964.0499877929688,301155
2025-08-29,924.5352783203125,924.9000244140625,942.0,920.0999755859375,928.0,239918
2025-09-01,951.87451171875,952.25,956.25,926.7999877929688,926.7999877929688,338595
2025-09-02,988.9598388671875,989.3499755859375,1021.2999877929688,947.0,955.0,1357985
2025-09-03,1006.7528686523438,1007.1500244140625,1013.8499755859375,982.0,989.0,569193
2025-09-04,999.6056518554688,1000.0,1028.800048828125,995.7000122070312,1017.0,357644
2025-09-05,990.109375,990.5,1025.0,985.0499877929688,1000.0,420562
2025-09-08,976.5647583007812,976.9500122070312,997.9500122070312,974.8499755859375,989.3499755859375,153076
2025-09-09,968.6178588867188,969.0,986.4000244140625,965.0999755859375,978.2999877929688,150356
2025-09-10,968.4678955078125,968.8499755859375,988.0,965.0499877929688,975.0,137950
2025-09-11,981.06298828125,981.4500122070312,1010.0,967.4000244140625,972.9500122070312,528388
2025-09-12,981.412841796875,981.7999877929688,994.4500122070312,976.2000122070312,987.0,160279
2025-09-15,996.4568481445312,996.8499755859375,1016.0,981.9500122070312,983.6500244140625,412230
2025-09-16,1005.103515625,1005.5,1014.7999877929688,994.0,999.0,294734
2025-09-17,1003.6040649414062,1004.0,1026.9000244140625,1001.0,1005.5,275691
2025-09-18,988.5599975585938,988.9500122070312,1011.5999755859375,985.0499877929688,1006.9500122070312,143558
2025-09-19,1000.1500244140625,1000.1500244140625,1007.0499877929688,985.0,991.0,177896
2025-09-22,990.4500122070312,990.4500122070312,1009.9000244140625,986.0499877929688,1002.0,130111
2025-09-23,973.6500244140625,973.6500244140625,990.2999877929688,962.2999877929688,990.0,205374
2025-09-24,972.2000122070312,972.2000122070312,993.0,965.0,972.0,223515
2025-09-25,966.4500122070312,966.4500122070312,982.9000244140625,964.0,972.0,110601
2025-09-26,942.6500244140625,942.6500244140625,968.4500122070312,936.7999877929688,966.5,149955
2025-09-29,911.2000122070312,911.2000122070312,952.8499755859375,894.0999755859375,945.9500122070312,709119
2025-09-30,892.9000244140625,892.9000244140625,918.0499877929688,887.5,909.0,209432
2025-10-01,886.4500122070312,886.4500122070312,896.7000122070312,875.25,894.9000244140625,184450
2025-10-03,900.7000122070312,900.7000122070312,904.0999755859375,887.0999755859375,890.0,229603
2025-10-06,898.9500122070312,898.9500122070312,908.0,895.0499877929688,901.0,114749
2025-10-07,895.25,895.25,906.4500122070312,891.5,902.0,89008
2025-10-08,893.75,893.75,911.6500244140625,890.0,897.0,125048
2025-10-09,889.2999877929688,889.2999877929688,895.7000122070312,885.9000244140625,893.5999755859375,86898
2025-10-10,892.25,892.25,898.4000244140625,882.25,888.9000244140625,74661
2025-10-13,882.7000122070312,882.7000122070312,891.7999877929688,880.0,891.7999877929688,73007
2025-10-14,871.9000244140625,871.9000244140625,888.3499755859375,868.7999877929688,887.2000122070312,67992
2025-10-15,880.5999755859375,880.5999755859375,886.0,865.0,874.0999755859375,110879
2025-10-16,906.0,906.0,924.0,883.0,885.0,792242
2025-10-17,892.9500122070312,892.9500122070312,908.9500122070312,884.2999877929688,905.0,125520
2025-10-20,887.9500122070312,887.9500122070312,894.5,880.0999755859375,893.0,60515
2025-10-21,893.5,893.5,897.2999877929688,890.1500244140625,892.0,20059
2025-10-23,886.0,886.0,899.9000244140625,882.7999877929688,896.0,52592
2025-10-24,887.6500244140625,887.6500244140625,899.0,882.1500244140625,887.3499755859375,78488
2025-10-27,885.0999755859375,885.0999755859375,893.2000122070312,883.0,888.2000122070312,43776
2025-10-28,898.9500122070312,898.9500122070312,923.0,887.7000122070312,890.4000244140625,571418
2025-10-29,907.0,907.0,916.5999755859375,901.6500244140625,901.6500244140625,179156
2025-10-30,902.3499755859375,902.3499755859375,910.4000244140625,900.0,908.7999877929688,83320
2025-10-31,903.3499755859375,903.3499755859375,930.4000244140625,895.0,905.0,445414
2025-11-03,908.1500244140625,908.1500244140625,918.7999877929688,903.8499755859375,905.9000244140625,181037
2025-11-04,897.0999755859375,897.0999755859375,913.5,895.0,908.0,75241
2025-11-06,885.0999755859375,885.0999755859375,898.0499877929688,880.9000244140625,896.2000122070312,73021
2025-11-07,882.9500122070312,882.9500122070312,898.0,870.5,879.9500122070312,131480
2025-11-10,883.4000244140625,883.4000244140625,890.9000244140625,882.0,885.7999877929688,38521
2025-11-11,877.0499877929688,877.0499877929688,884.7000122070312,875.0,878.7000122070312,37536
2025-11-12,894.5499877929688,894.5499877929688,908.0,875.0,875.0,189324
2025-11-13,905.0,905.0,909.9500122070312,887.5499877929688,894.5499877929688,146841
2025-11-14,914.5499877929688,914.5499877929688,919.7999877929688,898.0499877929688,906.4000244140625,272341
2025-11-17,909.4000244140625,909.4000244140625,921.0,907.0,921.0,98526
2025-11-18,908.4500122070312,908.4500122070312,926.0,906.9500122070312,912.0,148525
2025-11-19,903.25,903.25,911.2000122070312,898.0999755859375,908.2999877929688,43151
2025-11-20,903.9000244140625,903.9000244140625,909.6500244140625,901.5499877929688,905.6500244140625,35602
2025-11-21,882.8499755859375,882.8499755859375,902.0499877929688,882.2000122070312,902.0,54127
2025-11-24,866.75,866.75,887.5999755859375,856.4500122070312,882.8499755859375,44558
2025-11-25,866.5,866.5,876.2999877929688,861.3499755859375,866.0499877929688,61558
2025-11-26,874.9000244140625,874.9000244140625,878.0,865.7999877929688,866.5,28484
2025-11-27,883.5999755859375,883.5999755859375,889.9500122070312,878.0,878.0,71650
2025-11-28,876.4000244140625,876.4000244140625,885.3499755859375,873.0,884.5,34155
2025-12-01,873.7999877929688,873.7999877929688,886.9000244140625,869.0,878.9500122070312,49425
2025-12-02,858.4500122070312,858.4500122070312,873.0,848.0999755859375,870.7000122070312,55203
2025-12-03,843.9000244140625,843.9000244140625,865.75,841.0499877929688,860.0,51632
2025-12-04,838.2999877929688,838.2999877929688,847.9000244140625,833.2999877929688,840.0,40975
2025-12-05,847.0,847.0,864.7999877929688,825.0,838.1500244140625,180404
2025-12-08,795.5499877929688,795.5499877929688,850.0,790.0,847.5999755859375,100065
2025-12-09,811.7999877929688,811.7999877929688,817.0,775.0,795.4000244140625,97096
2025-12-10,813.75,813.75,836.9000244140625,805.0,810.0,115561
2025-12-11,809.5999755859375,809.5999755859375,816.0,803.0,810.0,52077
2025-12-12,827.0999755859375,827.0999755859375,831.0,811.0499877929688,815.0499877929688,101318
2025-12-15,857.4000244140625,857.4000244140625,863.7999877929688,823.5,826.0,249330
2025-12-16,896.5999755859375,896.5999755859375,922.7999877929688,850.0,852.0,5465207
2025-12-17,861.7000122070312,861.7000122070312,891.5999755859375,858.0,887.7000122070312,273032
2025-12-18,850.2000122070312,850.2000122070312,861.75,840.1500244140625,861.7000122070312,162244
2025-12-19,863.0499877929688,863.0499877929688,870.0,844.0,851.5999755859375,132379
2025-12-22,871.5999755859375,871.5999755859375,876.5499877929688,865.0499877929688,868.5999755859375,100872
2025-12-23,888.1500244140625,888.1500244140625,903.9500122070312,871.5999755859375,873.0,408526
2025-12-24,875.2000122070312,875.2000122070312,892.0,872.4000244140625,886.0,104011
2025-12-25,875.2000122070312,875.2000122070312,875.2000122070312,875.2000122070312,875.2000122070312,0
2025-12-26,888.6500244140625,888.6500244140625,908.5,871.4500122070312,876.9500122070312,258841
2025-12-29,899.9500122070312,899.9500122070312,921.5999755859375,885.0999755859375,888.9500122070312,619468
2025-12-30,912.7000122070312,912.7000122070312,932.5,887.0,899.9500122070312,828649
2025-12-31,912.4500122070312,912.4500122070312,924.9000244140625,906.7999877929688,915.0,267547
2026-01-01,903.5999755859375,903.5999755859375,918.0,900.2000122070312,912.4500122070312,93047
2026-01-02,908.0499877929688,908.0499877929688,919.8499755859375,904.0,909.9500122070312,222419
2026-01-05,892.7999877929688,892.7999877929688,912.4500122070312,886.6500244140625,906.25,132130
2026-01-06,878.4000244140625,878.4000244140625,897.0,875.0,895.9000244140625,128911
2026-01-07,874.1500244140625,874.1500244140625,879.2000122070312,866.4500122070312,877.0,71817
2026-01-08,891.1500244140625,891.1500244140625,905.9500122070312,873.9000244140625,874.1500244140625,373637
2026-01-09,867.75,867.75,890.0,864.0,890.0,144860
2026-01-12,863.7999877929688,863.7999877929688,867.7999877929688,840.0,867.75,113839
2026-01-13,868.0499877929688,868.0499877929688,881.7000122070312,864.0,870.5499877929688,63850
2026-01-14,852.8499755859375,852.8499755859375,877.0,850.5,864.0,139493
2026-01-16,833.7000122070312,833.7000122070312,862.0,830.0,853.7000122070312,97032
