date_,adj close_indhotel.ns,close_indhotel.ns,high_indhotel.ns,low_indhotel.ns,open_indhotel.ns,volume_indhotel.ns
2025-04-11,786.287841796875,788.5999755859375,799.9500122070312,778.3499755859375,793.75,5182207
2025-04-15,833.8978271484375,836.3499755859375,838.0499877929688,802.8499755859375,823.0,6038389
2025-04-16,839.5811157226562,842.0499877929688,846.7000122070312,826.4500122070312,845.0,4096789
2025-04-17,838.733642578125,841.2000122070312,845.6500244140625,837.2000122070312,845.0,1753598
2025-04-21,833.5987548828125,836.0499877929688,843.0,826.9000244140625,842.0,3805748
2025-04-22,831.455078125,833.9000244140625,844.9500122070312,825.7999877929688,837.2999877929688,3002855
2025-04-23,820.4873046875,822.9000244140625,853.3499755859375,814.2999877929688,834.0,6313767
2025-04-24,816.6984252929688,819.0999755859375,823.0499877929688,808.0999755859375,823.0,3174040
2025-04-25,784.04443359375,786.3499755859375,829.8499755859375,770.0,819.0,6232065
2025-04-28,798.1031494140625,800.4500122070312,808.7999877929688,781.0999755859375,781.0999755859375,2309177
2025-04-29,787.8333129882812,790.1500244140625,818.75,788.4000244140625,809.9000244140625,3828285
2025-04-30,785.3905029296875,787.7000122070312,793.2999877929688,780.0999755859375,781.0,4022508
2025-05-02,799.0503540039062,801.4000244140625,811.5,788.4500122070312,789.5499877929688,3619723
2025-05-05,799.4491577148438,801.7999877929688,821.6500244140625,795.6500244140625,809.9000244140625,4304551
2025-05-06,751.04150390625,753.25,814.2000122070312,748.0,805.0,13918040
2025-05-07,763.4051513671875,765.6500244140625,770.5,726.7000122070312,750.0,8544243
2025-05-08,747.801025390625,750.0,776.0,738.5499877929688,763.0499877929688,3896699
2025-05-09,716.6426391601562,718.75,734.9500122070312,699.0,727.0,13614894
2025-05-12,766.8948974609375,769.1500244140625,779.0,748.0499877929688,762.0,11194626
2025-05-13,758.8684692382812,761.0999755859375,774.25,759.7000122070312,768.25,4799356
2025-05-14,767.9418334960938,770.2000122070312,777.5999755859375,761.0999755859375,763.0,3191820
2025-05-15,762.1089477539062,764.3499755859375,774.0,757.1500244140625,773.0,3859883
2025-05-16,764.1030883789062,766.3499755859375,770.7999877929688,758.0999755859375,764.4000244140625,3423355
2025-05-19,769.6867065429688,771.9500122070312,781.75,765.0,770.0,3132809
2025-05-20,750.54296875,752.75,778.7999877929688,750.5,775.2000122070312,4575471
2025-05-21,770.8333129882812,773.0999755859375,774.6500244140625,744.5,750.0,6013853
2025-05-22,767.293701171875,769.5499877929688,776.5999755859375,765.0499877929688,771.0,3611197
2025-05-23,768.1911010742188,770.4500122070312,775.9500122070312,767.1500244140625,773.0,2067257
2025-05-26,772.5283203125,774.7999877929688,781.4000244140625,767.1500244140625,771.0,2505649
2025-05-27,768.789306640625,771.0499877929688,774.0,761.5,774.0,1715621
2025-05-28,758.9682006835938,761.2000122070312,772.8499755859375,758.6500244140625,769.0,1808244
2025-05-29,760.1148071289062,762.3499755859375,764.75,759.0499877929688,761.2000122070312,1292428
2025-05-30,767.5928344726562,769.8499755859375,775.7000122070312,759.0499877929688,764.9000244140625,7244574
2025-06-02,781.302490234375,783.5999755859375,787.5,765.4500122070312,772.0,3050204
2025-06-03,758.7189331054688,760.9500122070312,791.4500122070312,759.0499877929688,790.0,8544663
2025-06-04,768.4901733398438,770.75,773.2000122070312,760.6500244140625,763.0,2807346
2025-06-05,769.4872436523438,771.75,778.2999877929688,769.0,769.0,1732249
2025-06-06,774.572265625,776.8499755859375,779.0,769.0,775.0,1744097
2025-06-09,777.762939453125,780.0499877929688,782.6500244140625,771.2000122070312,779.7000122070312,2352874
2025-06-10,777.3641357421875,779.6500244140625,785.9000244140625,777.0499877929688,783.0,1695123
2025-06-11,763.5546875,765.7999877929688,783.5999755859375,759.3499755859375,779.0,3087516
2025-06-12,742.6162719726562,744.7999877929688,770.0,742.0499877929688,769.5999755859375,5153734
2025-06-13,732.99462890625,735.1500244140625,743.5,726.9500122070312,738.0,2437398
2025-06-16,752.6867065429688,754.9000244140625,756.75,735.0999755859375,742.0,3361335
2025-06-17,754.4315795898438,756.6500244140625,766.7999877929688,752.0,757.0,3519248
2025-06-18,761.06201171875,763.2999877929688,769.25,750.5499877929688,756.0499877929688,1782302
2025-06-19,745.1089477539062,747.2999877929688,762.8499755859375,744.0,762.0,2263163
2025-06-20,763.4051513671875,765.6500244140625,768.0,742.0499877929688,747.2999877929688,4337475
2025-06-23,757.8713989257812,760.0999755859375,765.0,756.0499877929688,758.0,1881126
2025-06-24,761.8596801757812,764.0999755859375,775.9000244140625,761.0499877929688,764.9000244140625,1873914
2025-06-25,779.6075439453125,781.9000244140625,786.9000244140625,771.0,780.8499755859375,4846877
2025-06-26,780.6544189453125,782.9500122070312,785.2999877929688,770.7999877929688,783.9000244140625,3298383
2025-06-27,765.1500244140625,767.4000244140625,782.9500122070312,764.25,777.0,11586684
2025-06-30,760.2999877929688,760.2999877929688,769.8499755859375,754.9000244140625,768.9000244140625,4840438
2025-07-01,762.0499877929688,762.0499877929688,764.4000244140625,752.0,759.0,3663817
2025-07-02,756.0,756.0,765.6500244140625,752.4000244140625,756.9000244140625,3926796
2025-07-03,748.25,748.25,757.4000244140625,745.25,755.0499877929688,3314364
2025-07-04,747.5499877929688,747.5499877929688,753.0,742.0499877929688,748.25,2437653
2025-07-07,737.1500244140625,737.1500244140625,748.7000122070312,735.5499877929688,747.5499877929688,3012196
2025-07-08,739.2999877929688,739.2999877929688,743.8499755859375,737.2000122070312,737.9000244140625,2730314
2025-07-09,750.1500244140625,750.1500244140625,753.9000244140625,737.3499755859375,739.0,3335023
2025-07-10,743.3499755859375,743.3499755859375,750.9500122070312,739.6500244140625,750.1500244140625,1841758
2025-07-11,735.2000122070312,735.2000122070312,745.9500122070312,734.0,741.0,1464641
2025-07-14,729.1500244140625,729.1500244140625,741.5,724.75,735.0,2476312
2025-07-15,744.0499877929688,744.0499877929688,746.9500122070312,727.5,727.5,3597983
2025-07-16,751.2000122070312,751.2000122070312,753.0,736.2000122070312,744.0499877929688,2931470
2025-07-17,753.9500122070312,753.9500122070312,760.8499755859375,749.9000244140625,753.5,2596528
2025-07-18,766.2000122070312,766.2000122070312,769.2000122070312,751.2000122070312,761.0,8263373
2025-07-21,771.7000122070312,771.7000122070312,776.5,764.75,766.2000122070312,3112101
2025-07-22,756.2999877929688,756.2999877929688,777.4000244140625,755.0999755859375,777.0,2667397
2025-07-23,754.4000244140625,754.4000244140625,758.2000122070312,746.2999877929688,756.5999755859375,2528008
2025-07-24,754.0,754.0,758.0,750.5999755859375,754.4000244140625,1333762
2025-07-25,746.1500244140625,746.1500244140625,752.7999877929688,739.3499755859375,750.5499877929688,2755973
2025-07-28,744.7999877929688,744.7999877929688,754.25,740.0999755859375,743.0,2368005
2025-07-29,748.2000122070312,748.2000122070312,751.0,740.5499877929688,744.7999877929688,2019113
2025-07-30,744.9000244140625,744.9000244140625,755.5,744.0,751.2000122070312,1798426
2025-07-31,740.75,740.75,745.5499877929688,736.0999755859375,738.0499877929688,2395448
2025-08-01,741.1500244140625,741.1500244140625,750.1500244140625,738.2999877929688,741.5,2426975
2025-08-04,748.7999877929688,748.7999877929688,752.7000122070312,735.1500244140625,742.2999877929688,2240074
2025-08-05,751.0499877929688,751.0499877929688,752.5,741.5499877929688,749.7999877929688,1553257
2025-08-06,746.5999755859375,746.5999755859375,755.4500122070312,739.5,751.0499877929688,2431229
2025-08-07,742.2999877929688,742.2999877929688,746.4000244140625,734.0,741.0,2317202
2025-08-08,735.75,735.75,746.4500122070312,732.7999877929688,742.25,1778482
2025-08-11,746.75,746.75,748.4500122070312,735.0999755859375,736.0,1346920
2025-08-12,747.4500122070312,747.4500122070312,758.9000244140625,745.5999755859375,751.0,1747197
2025-08-13,769.7999877929688,769.7999877929688,771.2999877929688,750.0,751.0999755859375,2637612
2025-08-14,774.3499755859375,774.3499755859375,776.9000244140625,763.2000122070312,769.0,2975752
2025-08-18,775.5,775.5,785.2000122070312,773.1500244140625,780.0,2310844
2025-08-19,775.1500244140625,775.1500244140625,777.9500122070312,766.0499877929688,773.2000122070312,2697307
2025-08-20,806.7999877929688,806.7999877929688,811.5,775.5,775.6500244140625,9310646
2025-08-21,795.6500244140625,795.6500244140625,811.9500122070312,791.2000122070312,810.0,3074385
2025-08-22,788.8499755859375,788.8499755859375,800.6500244140625,787.5499877929688,798.3499755859375,1780524
2025-08-25,785.5499877929688,785.5499877929688,795.6500244140625,784.25,791.0,1374337
2025-08-26,769.0499877929688,769.0499877929688,788.0999755859375,765.0999755859375,785.0,2691124
2025-08-28,765.1500244140625,765.1500244140625,781.2000122070312,763.5,781.2000122070312,1693942
2025-08-29,758.4500122070312,758.4500122070312,776.7000122070312,757.0,766.8499755859375,3485485
2025-09-01,759.8499755859375,759.8499755859375,765.4000244140625,755.5,759.0,1589703
2025-09-02,765.5999755859375,765.5999755859375,768.7999877929688,756.0,762.0999755859375,1347348
2025-09-03,773.9500122070312,773.9500122070312,781.9000244140625,764.0499877929688,766.0,2118837
2025-09-04,774.75,774.75,789.75,772.5,778.0,1973939
2025-09-05,774.75,774.75,780.0,769.0999755859375,775.7999877929688,1379717
2025-09-08,777.7000122070312,777.7000122070312,785.7999877929688,773.7000122070312,777.0,1364801
2025-09-09,775.5,775.5,781.0,766.1500244140625,781.0,1874136
2025-09-10,775.5,775.5,781.5499877929688,771.9500122070312,775.5,1174805
2025-09-11,773.9500122070312,773.9500122070312,778.4000244140625,770.4000244140625,774.0,1689123
2025-09-12,777.7000122070312,777.7000122070312,782.4000244140625,773.0499877929688,775.0,1039360
2025-09-15,790.8499755859375,790.8499755859375,792.5499877929688,778.5,778.5,2096095
2025-09-16,778.6500244140625,778.6500244140625,790.0999755859375,775.0,788.0,2182787
2025-09-17,780.25,780.25,787.9000244140625,778.0,782.9000244140625,1788721
2025-09-18,782.0499877929688,782.0499877929688,791.4500122070312,772.2000122070312,782.0,4723510
2025-09-19,775.5499877929688,775.5499877929688,781.0999755859375,764.0,774.2000122070312,5541735
2025-09-22,769.4000244140625,769.4000244140625,776.9500122070312,768.2999877929688,775.5499877929688,1576519
2025-09-23,752.0,752.0,772.3499755859375,746.0499877929688,772.3499755859375,4312730
2025-09-24,746.0,746.0,756.7000122070312,744.5,752.0,2452434
2025-09-25,732.1500244140625,732.1500244140625,749.7000122070312,730.0999755859375,746.8499755859375,3330705
2025-09-26,709.7999877929688,709.7999877929688,734.9500122070312,708.0999755859375,733.0,4121924
2025-09-29,724.2999877929688,724.2999877929688,727.0,710.5499877929688,711.0999755859375,4836722
2025-09-30,720.2999877929688,720.2999877929688,727.4500122070312,718.9000244140625,725.0,3742770
2025-10-01,723.25,723.25,724.5,711.0,718.6500244140625,1845296
2025-10-03,724.4500122070312,724.4500122070312,727.2999877929688,720.2000122070312,725.0499877929688,1911564
2025-10-06,723.5499877929688,723.5499877929688,728.3499755859375,718.5,728.0499877929688,2782042
2025-10-07,733.25,733.25,735.25,721.0,725.0,3016892
2025-10-08,730.0,730.0,735.7999877929688,728.0499877929688,730.0999755859375,2734309
2025-10-09,732.1500244140625,732.1500244140625,735.0,728.0,733.0,1123403
2025-10-10,735.5499877929688,735.5499877929688,739.7999877929688,731.0499877929688,732.0499877929688,1505485
2025-10-13,726.0499877929688,726.0499877929688,736.3499755859375,722.0,733.0,1692185
2025-10-14,721.1500244140625,721.1500244140625,736.6500244140625,719.1500244140625,729.0,2288523
2025-10-15,727.75,727.75,730.75,719.6500244140625,721.75,2906645
2025-10-16,738.0499877929688,738.0499877929688,740.9500122070312,729.0,730.0,2887514
2025-10-17,735.4000244140625,735.4000244140625,743.2999877929688,734.2999877929688,739.0499877929688,1915423
2025-10-20,743.0,743.0,744.5,736.2000122070312,736.2000122070312,1820844
2025-10-21,744.25,744.25,748.0,741.0,746.0499877929688,249034
2025-10-23,737.5499877929688,737.5499877929688,748.9000244140625,736.2000122070312,747.5,2623071
2025-10-24,735.9000244140625,735.9000244140625,741.5,731.3499755859375,734.7000122070312,1708596
2025-10-27,746.5499877929688,746.5499877929688,748.0,734.8499755859375,736.25,1602382
2025-10-28,741.75,741.75,747.75,739.2000122070312,746.5499877929688,1569323
2025-10-29,746.75,746.75,749.7000122070312,737.4500122070312,741.0,3288567
2025-10-30,749.6500244140625,749.6500244140625,752.25,742.5999755859375,746.75,913961
2025-10-31,741.7999877929688,741.7999877929688,753.9500122070312,739.6500244140625,749.6500244140625,2279088
2025-11-03,747.1500244140625,747.1500244140625,749.9500122070312,739.0999755859375,741.7999877929688,1600989
2025-11-04,743.2000122070312,743.2000122070312,746.75,738.0,744.6500244140625,2564263
2025-11-05,743.2000122070312,743.2000122070312,743.2000122070312,743.2000122070312,743.2000122070312,0
2025-11-06,697.0,697.0,738.2999877929688,694.0499877929688,715.0,12158028
2025-11-07,691.2999877929688,691.2999877929688,698.75,672.5999755859375,697.0,5546394
2025-11-10,703.7999877929688,703.7999877929688,707.5,690.3499755859375,691.2999877929688,2938488
2025-11-11,697.75,697.75,703.7999877929688,692.6500244140625,703.7999877929688,3758087
2025-11-12,706.9500122070312,706.9500122070312,708.3499755859375,698.6500244140625,700.0,4614524
2025-11-13,717.7000122070312,717.7000122070312,720.3499755859375,705.0,706.9500122070312,4914713
2025-11-14,720.7999877929688,720.7999877929688,724.0,712.0,712.0,3854104
2025-11-17,722.2999877929688,722.2999877929688,725.0,716.8499755859375,725.0,3247761
2025-11-18,712.75,712.75,725.0,710.5999755859375,725.0,3166341
2025-11-19,719.5499877929688,719.5499877929688,723.3499755859375,708.0499877929688,708.0499877929688,2796978
2025-11-20,733.3499755859375,733.3499755859375,741.0,719.0999755859375,722.4000244140625,4075549
2025-11-21,733.2000122070312,733.2000122070312,739.25,729.0,732.0,2739967
2025-11-24,721.1500244140625,721.1500244140625,738.0,716.7000122070312,738.0,6950166
2025-11-25,726.5,726.5,728.1500244140625,717.9500122070312,720.0,3835430
2025-11-26,731.4000244140625,731.4000244140625,735.5,724.0499877929688,728.1500244140625,1350259
2025-11-27,735.0,735.0,740.0,727.4000244140625,731.0,1862591
2025-11-28,744.2999877929688,744.2999877929688,748.75,734.2000122070312,738.0,3897542
2025-12-01,749.0499877929688,749.0499877929688,752.4500122070312,744.4000244140625,750.0,2237313
2025-12-02,742.5,742.5,754.0,740.2999877929688,749.0,2514236
2025-12-03,734.5999755859375,734.5999755859375,746.1500244140625,730.8499755859375,740.0,1513825
2025-12-04,729.5499877929688,729.5499877929688,738.2000122070312,728.5499877929688,734.0,1536712
2025-12-05,730.9000244140625,730.9000244140625,740.75,725.5499877929688,725.5499877929688,2253909
2025-12-08,718.0999755859375,718.0999755859375,735.9500122070312,714.25,726.0,2518371
2025-12-09,727.75,727.75,729.7999877929688,707.7999877929688,719.4000244140625,3074691
2025-12-10,718.5999755859375,718.5999755859375,732.9000244140625,717.0999755859375,728.4000244140625,1758455
2025-12-11,729.0,729.0,732.0,716.0999755859375,719.9500122070312,1695971
2025-12-12,735.0499877929688,735.0499877929688,740.9500122070312,727.3499755859375,730.0,2784620
2025-12-15,731.1500244140625,731.1500244140625,738.2999877929688,727.9500122070312,735.0,2997677
2025-12-16,725.25,725.25,731.9000244140625,723.5,727.0999755859375,2129633
2025-12-17,713.2000122070312,713.2000122070312,728.9500122070312,710.2999877929688,721.5499877929688,2576640
2025-12-18,722.0,722.0,723.5,712.0,713.0,2445790
2025-12-19,731.2000122070312,731.2000122070312,733.0,721.5499877929688,723.9500122070312,2770317
2025-12-22,740.1500244140625,740.1500244140625,741.5499877929688,728.0,735.0,1140608
2025-12-23,738.2999877929688,738.2999877929688,743.8499755859375,734.0,743.7000122070312,1609752
2025-12-24,740.0999755859375,740.0999755859375,741.0499877929688,734.4500122070312,738.4000244140625,1613745
2025-12-26,739.5999755859375,739.5999755859375,744.5,736.4500122070312,740.0999755859375,1596208
2025-12-29,742.1500244140625,742.1500244140625,743.0499877929688,737.5499877929688,740.0,3172912
2025-12-30,729.5499877929688,729.5499877929688,743.5,725.0999755859375,743.5,6502946
2025-12-31,738.8499755859375,738.8499755859375,740.9500122070312,731.7000122070312,733.0,2264023
2026-01-01,738.5999755859375,738.5999755859375,742.7000122070312,731.4000244140625,741.9500122070312,1108196
2026-01-02,748.6500244140625,748.6500244140625,751.2999877929688,735.5499877929688,736.4000244140625,1660155
2026-01-05,744.2000122070312,744.2000122070312,748.0,735.5,748.0,1693043
2026-01-06,726.4000244140625,726.4000244140625,746.0,720.2999877929688,746.0,2525206
2026-01-07,715.3499755859375,715.3499755859375,721.0499877929688,703.2999877929688,720.0,3998970
2026-01-08,704.3499755859375,704.3499755859375,713.5499877929688,701.0,712.0,3026071
2026-01-09,693.0999755859375,693.0999755859375,704.7000122070312,690.5,699.2000122070312,2597123
2026-01-12,690.0999755859375,690.0999755859375,692.5499877929688,681.2999877929688,692.0,1750234
2026-01-13,678.1500244140625,678.1500244140625,694.2000122070312,675.25,693.0,3034666
2026-01-14,689.4500122070312,689.4500122070312,692.5,675.0999755859375,679.0499877929688,3808208
2026-01-15,689.4500122070312,689.4500122070312,689.4500122070312,689.4500122070312,689.4500122070312,0
2026-01-16,684.4500122070312,684.4500122070312,696.0,682.4500122070312,694.7000122070312,3581617
