date_,adj close_ncc.ns,close_ncc.ns,high_ncc.ns,low_ncc.ns,open_ncc.ns,volume_ncc.ns
2025-04-01,211.16297912597656,213.27000427246094,214.6999969482422,208.39999389648438,209.5,6395018
2025-04-02,211.88575744628906,214.0,214.47999572753906,209.89999389648438,213.27000427246094,3565056
2025-04-03,212.7174530029297,214.83999633789062,215.89999389648438,208.89999389648438,210.10000610351562,4649488
2025-04-04,204.806396484375,206.85000610351562,214.5,205.16000366210938,214.5,4097710
2025-04-07,195.43984985351562,197.38999938964844,198.9499969482422,187.0,187.0,5010274
2025-04-08,202.99447631835938,205.02000427246094,205.8000030517578,200.8800048828125,201.0,4493016
2025-04-09,204.8459930419922,206.88999938964844,208.39999389648438,201.5,205.0,3654637
2025-04-11,207.89556884765625,209.97000122070312,211.97999572753906,208.0,210.02999877929688,4046094
2025-04-15,213.77688598632812,215.91000366210938,218.5500030517578,212.0800018310547,212.94000244140625,6837356
2025-04-16,218.43045043945312,220.61000061035156,222.3000030517578,216.50999450683594,216.50999450683594,6643958
2025-04-17,215.62840270996094,217.77999877929688,222.19000244140625,216.24000549316406,221.88999938964844,6813390
2025-04-21,221.2324981689453,223.44000244140625,224.5,217.0,219.5500030517578,4774569
2025-04-22,215.5491943359375,217.6999969482422,224.99000549316406,217.0800018310547,224.5500030517578,5565620
2025-04-23,217.608642578125,219.77999877929688,221.5,215.75999450683594,219.42999267578125,3939716
2025-04-24,217.86607360839844,220.0399932861328,221.39999389648438,218.02000427246094,219.5399932861328,3500579
2025-04-25,209.67779541015625,211.77000427246094,221.14999389648438,210.10000610351562,220.60000610351562,5550265
2025-04-28,216.41061401367188,218.57000732421875,219.39999389648438,209.1999969482422,209.2100067138672,4002455
2025-04-29,214.6184844970703,216.75999450683594,223.75999450683594,216.0,218.57000732421875,4910422
2025-04-30,209.80650329589844,211.89999389648438,216.97000122070312,211.1999969482422,216.0,2881446
2025-05-02,213.7174835205078,215.85000610351562,217.9499969482422,212.5,213.99000549316406,3820751
2025-05-05,218.9750213623047,221.16000366210938,222.30999755859375,216.0500030517578,217.89999389648438,3684489
2025-05-06,206.3707733154297,208.42999267578125,222.3000030517578,207.00999450683594,221.14999389648438,3934248
2025-05-07,212.08377075195312,214.1999969482422,215.0,204.0,204.25,3940907
2025-05-08,205.697509765625,207.75,216.8000030517578,206.0,214.99000549316406,2382263
2025-05-09,204.42025756835938,206.4600067138672,207.89999389648438,201.5,201.60000610351562,2622525
2025-05-12,218.19281005859375,220.3699951171875,220.9499969482422,212.0,212.0,3824929
2025-05-13,217.97499084472656,220.14999389648438,222.5399932861328,218.5,220.49000549316406,3299485
2025-05-14,223.87611389160156,226.11000061035156,227.3000030517578,220.11000061035156,221.0,6169705
2025-05-15,227.18310546875,229.4499969482422,230.92999267578125,224.14999389648438,227.89999389648438,6512104
2025-05-16,224.94544982910156,227.19000244140625,230.8000030517578,221.0,227.0,21023233
2025-05-19,233.1139373779297,235.44000244140625,238.85000610351562,229.42999267578125,230.0,10224481
2025-05-20,228.67820739746094,230.9600067138672,240.85000610351562,230.50999450683594,238.5800018310547,8075087
2025-05-21,231.23269653320312,233.5399932861328,237.3000030517578,230.80999755859375,232.5,4333929
2025-05-22,231.85647583007812,234.1699981689453,236.89999389648438,231.10000610351562,233.4199981689453,4407939
2025-05-23,230.47032165527344,232.77000427246094,234.89999389648438,230.00999450683594,234.39999389648438,2712534
2025-05-26,232.05450439453125,234.3699951171875,235.9199981689453,232.77000427246094,233.99000549316406,3121603
2025-05-27,231.7772674560547,234.08999633789062,237.3000030517578,233.52000427246094,234.5,2507734
2025-05-28,235.14369201660156,237.49000549316406,239.6699981689453,234.5,235.9499969482422,4715595
2025-05-29,234.07435607910156,236.41000366210938,238.88999938964844,235.1999969482422,238.08999633789062,2342352
2025-05-30,228.9059295654297,231.19000244140625,237.99000549316406,230.3300018310547,237.49000549316406,3005752
2025-06-02,233.5792999267578,235.91000366210938,236.75,229.75,231.19000244140625,2663440
2025-06-03,232.0347137451172,234.35000610351562,237.10000610351562,233.75,235.24000549316406,1611973
2025-06-04,233.42086791992188,235.75,238.10000610351562,230.61000061035156,234.38999938964844,3445416
2025-06-05,230.14356994628906,232.44000244140625,236.02999877929688,231.4499969482422,235.75,3342131
2025-06-06,235.53973388671875,237.88999938964844,239.39999389648438,232.69000244140625,234.3000030517578,4764193
2025-06-09,237.5595703125,239.92999267578125,242.14999389648438,237.89999389648438,239.6999969482422,3857445
2025-06-10,236.7476806640625,239.11000061035156,241.8000030517578,238.55999755859375,241.10000610351562,1890875
2025-06-11,235.78726196289062,238.13999938964844,240.5500030517578,235.8699951171875,239.0,2545355
2025-06-12,229.2623748779297,231.5500030517578,238.89999389648438,230.77000427246094,238.0,2502052
2025-06-13,224.3414764404297,226.5800018310547,229.10000610351562,223.80999755859375,226.0,4349209
2025-06-16,227.03460693359375,229.3000030517578,229.74000549316406,221.88999938964844,226.5800018310547,2591529
2025-06-17,223.5394744873047,225.77000427246094,231.1699981689453,225.10000610351562,229.0,1484201
2025-06-18,221.42062377929688,223.6300048828125,227.85000610351562,222.0500030517578,225.0,1800779
2025-06-19,217.1531982421875,219.32000732421875,225.89999389648438,217.11000061035156,223.5,2134085
2025-06-20,219.11363220214844,221.3000030517578,223.3000030517578,218.0,219.0,2783004
2025-06-23,220.2324676513672,222.42999267578125,225.0,218.50999450683594,220.0,2829460
2025-06-24,222.89588928222656,225.1199951171875,227.99000549316406,223.64999389648438,225.8000030517578,3430487
2025-06-25,225.1533660888672,227.39999389648438,229.0,225.35000610351562,227.4199981689453,3069140
2025-06-26,228.68809509277344,230.97000122070312,231.9600067138672,227.39999389648438,228.5399932861328,3140549
2025-06-27,227.51974487304688,229.7899932861328,232.8000030517578,228.8699951171875,230.8000030517578,2225801
2025-06-30,228.18313598632812,230.4600067138672,231.88999938964844,228.5500030517578,229.9499969482422,1931053
2025-07-01,231.26242065429688,233.57000732421875,236.88999938964844,229.27999877929688,234.6999969482422,12192101
2025-07-02,223.3018341064453,225.52999877929688,234.63999938964844,224.11000061035156,234.0,7631563
2025-07-03,222.77708435058594,225.0,227.4600067138672,224.05999755859375,226.0,2501629
2025-07-04,222.5493621826172,224.77000427246094,227.5,223.5500030517578,225.0,1398510
2025-07-07,220.45028686523438,222.64999389648438,225.0,221.5,223.5,1503759
2025-07-08,222.01467895507812,224.22999572753906,224.8000030517578,222.1999969482422,222.64999389648438,1281415
2025-07-09,223.2820281982422,225.50999450683594,227.9199981689453,223.5,224.22999572753906,1782941
2025-07-10,221.29190063476562,223.5,226.75,221.57000732421875,225.50999450683594,1645163
2025-07-11,219.61859130859375,221.80999755859375,223.47000122070312,219.60000610351562,222.99000549316406,2129084
2025-07-14,223.07411193847656,225.3000030517578,227.64999389648438,222.60000610351562,225.0,8742459
2025-07-15,226.52963256835938,228.7899932861328,229.24000549316406,225.00999450683594,225.3000030517578,3203230
2025-07-16,226.6088409423828,228.8699951171875,229.8000030517578,226.6999969482422,229.0,1491367
2025-07-17,226.7276611328125,228.99000549316406,232.0,227.60000610351562,228.8699951171875,2544366
2025-07-18,225.3217010498047,227.57000732421875,231.89999389648438,225.8000030517578,228.99000549316406,2238293
2025-07-21,225.37118530273438,227.6199951171875,230.0,225.89999389648438,227.57000732421875,1318899
2025-07-22,225.1731719970703,227.4199981689453,230.75,226.89999389648438,227.6199951171875,1785992
2025-07-23,222.2226104736328,224.44000244140625,228.3800048828125,223.35000610351562,227.5500030517578,1629223
2025-07-24,222.52955627441406,224.75,226.5500030517578,222.99000549316406,225.41000366210938,1399722
2025-07-25,216.09376525878906,218.25,223.8699951171875,217.60000610351562,223.1199951171875,2665142
2025-07-28,213.38082885742188,215.50999450683594,223.55999755859375,214.85000610351562,217.6300048828125,2576423
2025-07-29,220.77703857421875,222.97999572753906,223.69000244140625,214.08999633789062,214.30999755859375,3053483
2025-07-30,220.6087188720703,222.80999755859375,224.52999877929688,220.0399932861328,222.97999572753906,1672593
2025-07-31,215.55911254882812,217.7100067138672,221.19000244140625,217.0,219.0,2116305
2025-08-01,211.9352569580078,214.0500030517578,220.25999450683594,212.86000061035156,219.6999969482422,2754912
2025-08-04,209.370849609375,211.4600067138672,218.3300018310547,210.4600067138672,215.0,3299542
2025-08-05,208.92529296875,211.00999450683594,213.80999755859375,207.22000122070312,212.38999938964844,4628580
2025-08-06,212.79666137695312,214.9199981689453,220.8000030517578,209.0,210.0,18998547
2025-08-07,220.19287109375,222.38999938964844,225.25,212.24000549316406,214.60000610351562,5828688
2025-08-08,219.97503662109375,222.1699981689453,225.9499969482422,220.58999633789062,222.75,4371016
2025-08-11,221.55923461914062,223.77000427246094,225.39999389648438,220.3300018310547,221.9499969482422,2065238
2025-08-12,220.64833068847656,222.85000610351562,224.5,221.27000427246094,223.77000427246094,1278810
2025-08-13,220.47999572753906,222.67999267578125,225.08999633789062,221.10000610351562,222.60000610351562,2001471
2025-08-14,218.44000244140625,218.44000244140625,222.2899932861328,217.77999877929688,221.9600067138672,1366665
2025-08-18,218.97000122070312,218.97000122070312,223.10000610351562,218.05999755859375,220.49000549316406,1827445
2025-08-19,222.25999450683594,222.25999450683594,222.60000610351562,218.19000244140625,219.47000122070312,1573324
2025-08-20,220.83999633789062,220.83999633789062,222.60000610351562,219.6999969482422,222.25999450683594,1122892
2025-08-21,218.7899932861328,218.7899932861328,222.27000427246094,218.33999633789062,221.5,1236960
2025-08-22,216.9600067138672,216.9600067138672,219.97000122070312,216.57000732421875,218.50999450683594,1619596
2025-08-25,218.77000427246094,218.77000427246094,220.97999572753906,215.97999572753906,217.64999389648438,2419062
2025-08-26,211.97999572753906,211.97999572753906,218.6999969482422,211.6199951171875,217.0,2174587
2025-08-28,207.92999267578125,207.92999267578125,216.99000549316406,207.0,211.97999572753906,1826727
2025-08-29,204.5,204.5,212.1999969482422,203.77000427246094,208.0,1988832
2025-09-01,211.0800018310547,211.0800018310547,212.7899932861328,207.3000030517578,208.89999389648438,5642890
2025-09-02,211.1300048828125,211.1300048828125,213.72000122070312,210.10000610351562,211.0800018310547,2014669
2025-09-03,212.8699951171875,212.8699951171875,213.8000030517578,210.7100067138672,212.0,1966337
2025-09-04,207.3000030517578,207.3000030517578,215.0,206.25,214.89999389648438,2304156
2025-09-05,206.5399932861328,206.5399932861328,208.8800048828125,205.0,207.0,1619758
2025-09-08,207.41000366210938,207.41000366210938,209.8000030517578,205.97000122070312,207.0500030517578,2878164
2025-09-09,205.6999969482422,205.6999969482422,208.75999450683594,205.3000030517578,207.99000549316406,1983489
2025-09-10,207.25999450683594,207.25999450683594,208.7899932861328,206.25,206.6999969482422,1744405
2025-09-11,208.22999572753906,208.22999572753906,210.3800048828125,207.27000427246094,207.3000030517578,1738258
2025-09-12,208.72000122070312,208.72000122070312,209.60000610351562,208.02999877929688,209.14999389648438,1191214
2025-09-15,212.10000610351562,212.10000610351562,212.77000427246094,208.00999450683594,208.61000061035156,2358179
2025-09-16,216.13999938964844,216.13999938964844,222.30999755859375,214.6699981689453,222.0,17874871
2025-09-17,215.75999450683594,215.75999450683594,217.8000030517578,214.89999389648438,217.5,2122412
2025-09-18,215.75999450683594,215.75999450683594,217.24000549316406,214.4600067138672,215.75999450683594,1599123
2025-09-19,216.99000549316406,216.99000549316406,217.5,215.0,215.75,1801227
2025-09-22,213.92999267578125,213.92999267578125,216.99000549316406,213.1999969482422,216.52000427246094,1972266
2025-09-23,212.00999450683594,212.00999450683594,214.7899932861328,211.32000732421875,213.92999267578125,1381772
2025-09-24,208.3699951171875,208.3699951171875,212.42999267578125,207.75,211.0500030517578,1364678
2025-09-25,206.2899932861328,206.2899932861328,210.5,205.57000732421875,207.5,1316452
2025-09-26,202.50999450683594,202.50999450683594,206.2899932861328,202.00999450683594,205.00999450683594,1377271
2025-09-29,205.94000244140625,205.94000244140625,209.0,202.7100067138672,203.5,3376139
2025-09-30,207.5800018310547,207.5800018310547,209.49000549316406,205.00999450683594,205.94000244140625,1925902
2025-10-01,209.92999267578125,209.92999267578125,210.27000427246094,206.60000610351562,207.0,1398474
2025-10-03,210.3800048828125,210.3800048828125,210.8300018310547,208.80999755859375,209.92999267578125,1147181
2025-10-06,210.4199981689453,210.4199981689453,210.8000030517578,208.5500030517578,209.0,1111927
2025-10-07,211.10000610351562,211.10000610351562,212.0,209.0,210.41000366210938,1100273
2025-10-08,206.27000427246094,206.27000427246094,211.30999755859375,205.6999969482422,211.0,1783822
2025-10-09,209.61000061035156,209.61000061035156,210.4199981689453,205.61000061035156,205.61000061035156,1586022
2025-10-10,210.77999877929688,210.77999877929688,212.2899932861328,209.0,209.0,1113224
2025-10-13,208.32000732421875,208.32000732421875,210.9600067138672,207.02000427246094,209.0,997864
2025-10-14,204.0800018310547,204.0800018310547,208.99000549316406,203.0,208.32000732421875,1530999
2025-10-15,211.69000244140625,211.69000244140625,212.05999755859375,204.17999267578125,204.61000061035156,4070404
2025-10-16,209.77999877929688,209.77999877929688,213.1999969482422,209.07000732421875,212.99000549316406,1177829
2025-10-17,206.35000610351562,206.35000610351562,210.0,204.8699951171875,210.0,1975887
2025-10-20,208.7100067138672,208.7100067138672,209.58999633789062,206.6999969482422,206.6999969482422,1243447
2025-10-21,209.3699951171875,209.3699951171875,210.35000610351562,207.6999969482422,209.39999389648438,467727
2025-10-23,209.8000030517578,209.8000030517578,211.8699951171875,208.52999877929688,210.0,2365554
2025-10-24,209.55999755859375,209.55999755859375,211.25999450683594,208.00999450683594,209.8000030517578,1398602
2025-10-27,213.5500030517578,213.5500030517578,215.8000030517578,212.14999389648438,215.8000030517578,7293041
2025-10-28,210.61000061035156,210.61000061035156,213.75,209.36000061035156,213.5500030517578,1688336
2025-10-29,213.9199981689453,213.9199981689453,214.47999572753906,210.3000030517578,211.3000030517578,1712716
2025-10-30,212.99000549316406,212.99000549316406,215.5500030517578,212.05999755859375,213.75,1778355
2025-10-31,212.3699951171875,212.3699951171875,214.07000732421875,212.0,212.50999450683594,1008407
2025-11-03,214.02000427246094,214.02000427246094,217.25,213.42999267578125,213.85000610351562,3343115
2025-11-04,205.72000122070312,205.72000122070312,214.89999389648438,205.3000030517578,214.6999969482422,4449902
2025-11-05,205.72000122070312,205.72000122070312,205.72000122070312,205.72000122070312,205.72000122070312,0
2025-11-06,195.5399932861328,195.5399932861328,206.2899932861328,193.25,205.8300018310547,7208721
2025-11-07,195.30999755859375,195.30999755859375,201.4499969482422,191.85000610351562,195.5399932861328,7024733
2025-11-10,188.02999877929688,188.02999877929688,195.94000244140625,187.47000122070312,195.60000610351562,8132410
2025-11-11,188.7899932861328,188.7899932861328,189.9600067138672,185.8000030517578,188.60000610351562,6248953
2025-11-12,186.8000030517578,186.8000030517578,189.8000030517578,185.80999755859375,188.89999389648438,8466191
2025-11-13,184.17999267578125,184.17999267578125,187.8000030517578,184.0,186.8000030517578,7226291
2025-11-14,184.1300048828125,184.1300048828125,185.6300048828125,182.00999450683594,184.17999267578125,3449729
2025-11-17,184.22999572753906,184.22999572753906,185.74000549316406,183.5,184.1300048828125,2410328
2025-11-18,181.85000610351562,181.85000610351562,185.1199951171875,181.39999389648438,185.0,3443281
2025-11-19,180.8300018310547,180.8300018310547,182.8000030517578,179.5,182.8000030517578,3529936
2025-11-20,179.02999877929688,179.02999877929688,180.75999450683594,178.4499969482422,180.5,2385449
2025-11-21,175.6199951171875,175.6199951171875,178.8800048828125,175.35000610351562,178.0,1826432
2025-11-24,172.35000610351562,172.35000610351562,176.38999938964844,171.49000549316406,176.0,3265102
2025-11-25,173.22999572753906,173.22999572753906,173.91000366210938,171.7100067138672,172.35000610351562,3188006
2025-11-26,175.75,175.75,179.35000610351562,173.8000030517578,179.2899932861328,13355045
2025-11-27,174.6300048828125,174.6300048828125,178.49000549316406,174.02999877929688,177.0,3964073
2025-11-28,171.41000366210938,171.41000366210938,175.0,171.0,174.69000244140625,2339457
2025-12-01,171.02000427246094,171.02000427246094,175.3800048828125,170.0500030517578,173.10000610351562,5643683
2025-12-02,172.25999450683594,172.25999450683594,172.89999389648438,170.11000061035156,171.02000427246094,2853982
2025-12-03,168.9499969482422,168.9499969482422,172.35000610351562,168.10000610351562,172.25999450683594,3266458
2025-12-04,169.47999572753906,169.47999572753906,170.72000122070312,167.75999450683594,168.9499969482422,1620535
2025-12-05,168.16000366210938,168.16000366210938,170.47000122070312,167.0,170.10000610351562,1877824
2025-12-08,162.88999938964844,162.88999938964844,168.61000061035156,161.42999267578125,168.0,3293231
2025-12-09,162.67999267578125,162.67999267578125,164.0,159.60000610351562,161.99000549316406,2946070
2025-12-10,160.83999633789062,160.83999633789062,164.89999389648438,159.35000610351562,162.72000122070312,2254398
2025-12-11,160.94000244140625,160.94000244140625,162.25,158.85000610351562,160.27000427246094,2315642
2025-12-12,160.66000366210938,160.66000366210938,161.74000549316406,158.60000610351562,161.0,3509185
2025-12-15,161.6999969482422,161.6999969482422,162.0,159.44000244140625,160.66000366210938,2212116
2025-12-16,157.85000610351562,157.85000610351562,161.8000030517578,157.0,161.5,3179498
2025-12-17,155.32000732421875,155.32000732421875,158.4499969482422,154.8000030517578,157.3800048828125,3610308
2025-12-18,153.07000732421875,153.07000732421875,156.0,152.63999938964844,154.99000549316406,2627206
2025-12-19,155.89999389648438,155.89999389648438,156.3800048828125,152.1999969482422,153.5,2813537
2025-12-22,156.58999633789062,156.58999633789062,157.72999572753906,155.89999389648438,156.99000549316406,2068418
2025-12-23,160.8000030517578,160.8000030517578,162.5800018310547,156.1999969482422,156.89999389648438,4736183
2025-12-24,161.52999877929688,161.52999877929688,162.86000061035156,160.32000732421875,161.2899932861328,3643486
2025-12-25,161.52999877929688,161.52999877929688,161.52999877929688,161.52999877929688,161.52999877929688,0
2025-12-26,158.11000061035156,158.11000061035156,162.3000030517578,157.5800018310547,160.5,3282226
2025-12-29,160.11000061035156,160.11000061035156,163.10000610351562,157.07000732421875,158.22000122070312,6890561
2025-12-30,155.0,155.0,160.1199951171875,153.52000427246094,160.11000061035156,13773093
2025-12-31,160.44000244140625,160.44000244140625,164.30999755859375,154.89999389648438,155.0,10783577
2026-01-01,161.6199951171875,161.6199951171875,166.5,160.80999755859375,162.02999877929688,9262220
2026-01-02,161.49000549316406,161.49000549316406,162.3000030517578,159.1999969482422,162.22000122070312,3914729
2026-01-05,158.64999389648438,158.64999389648438,162.7100067138672,158.0,161.5,3454077
2026-01-06,158.2899932861328,158.2899932861328,160.25,157.4199981689453,159.7899932861328,1855403
2026-01-07,157.66000366210938,157.66000366210938,159.1199951171875,156.52000427246094,158.2899932861328,1739486
2026-01-08,152.9499969482422,152.9499969482422,158.6199951171875,151.97999572753906,158.0,3127192
2026-01-09,148.64999389648438,148.64999389648438,152.9499969482422,147.0500030517578,152.89999389648438,3506492
2026-01-12,148.4499969482422,148.4499969482422,150.4499969482422,145.0500030517578,149.08999633789062,2885593
2026-01-13,149.8699951171875,149.8699951171875,152.39999389648438,147.8000030517578,150.3300018310547,2908494
2026-01-14,149.97000122070312,149.97000122070312,151.7899932861328,149.0,149.0,2204098
2026-01-15,149.97000122070312,149.97000122070312,149.97000122070312,149.97000122070312,149.97000122070312,0
2026-01-16,150.22000122070312,150.22000122070312,152.4600067138672,149.5,150.44000244140625,1746243
