date_,adj close_fincables.ns,close_fincables.ns,high_fincables.ns,low_fincables.ns,open_fincables.ns,volume_fincables.ns
2025-04-07,847.5621337890625,855.5499877929688,872.0,781.0499877929688,811.0999755859375,367051
2025-04-08,863.1650390625,871.2999877929688,887.4000244140625,861.5,862.0,243532
2025-04-09,848.8995361328125,856.9000244140625,875.75,853.2000122070312,870.0,152799
2025-04-11,867.4249267578125,875.5999755859375,885.6500244140625,865.0,874.0499877929688,232921
2025-04-15,887.13916015625,895.5,903.0,883.1500244140625,888.0,271621
2025-04-16,888.0802612304688,896.4500122070312,908.0999755859375,893.0,902.2999877929688,207392
2025-04-17,884.7119750976562,893.0499877929688,909.0,890.6500244140625,897.4000244140625,186463
2025-04-21,887.2877807617188,895.6500244140625,907.0,891.0,903.0,200863
2025-04-22,886.0989379882812,894.4500122070312,919.0,889.9500122070312,898.0,355016
2025-04-23,875.4493408203125,883.7000122070312,911.3499755859375,879.7999877929688,901.0,318500
2025-04-24,874.755859375,883.0,898.0,880.0999755859375,887.0499877929688,229712
2025-04-25,856.626708984375,864.7000122070312,889.2999877929688,849.0,884.9500122070312,283803
2025-04-28,865.889404296875,874.0499877929688,881.4000244140625,851.5999755859375,866.9500122070312,148555
2025-04-29,867.3753662109375,875.5499877929688,884.9000244140625,870.4000244140625,875.5,166920
2025-04-30,858.4594116210938,866.5499877929688,883.7999877929688,856.7000122070312,873.0,212871
2025-05-02,847.9584350585938,855.9500122070312,869.4500122070312,850.75,860.0,100441
2025-05-05,904.723388671875,913.25,934.0,860.7000122070312,860.7000122070312,3371731
2025-05-06,890.656005859375,899.0499877929688,917.75,888.0,913.25,380868
2025-05-07,887.535400390625,895.9000244140625,904.5,872.0,875.0,328345
2025-05-08,881.1456298828125,889.4500122070312,918.4000244140625,880.0,899.2999877929688,316945
2025-05-09,869.7034912109375,877.9000244140625,884.3499755859375,861.25,877.0,209265
2025-05-12,908.6365356445312,917.2000122070312,920.7999877929688,898.4000244140625,903.9000244140625,269500
2025-05-13,910.8160400390625,919.4000244140625,928.7999877929688,914.0,918.0999755859375,265364
2025-05-14,920.27685546875,928.9500122070312,935.0,913.4000244140625,924.0499877929688,267390
2025-05-15,923.3973999023438,932.0999755859375,948.4000244140625,927.5,938.0,314571
2025-05-16,952.6715698242188,961.6500244140625,965.5999755859375,930.9500122070312,936.8499755859375,399643
2025-05-19,953.0182495117188,962.0,977.2999877929688,950.2999877929688,965.0,302237
2025-05-20,928.697509765625,937.4500122070312,969.7000122070312,934.5999755859375,964.4000244140625,223528
2025-05-21,938.25732421875,947.0999755859375,960.5999755859375,935.0499877929688,945.5999755859375,260923
2025-05-22,950.4920654296875,959.4500122070312,960.7999877929688,946.5999755859375,947.0999755859375,261658
2025-05-23,958.4669189453125,967.5,997.0,959.25,964.9500122070312,483068
2025-05-26,967.5809936523438,976.7000122070312,999.2000122070312,968.5999755859375,978.6500244140625,464545
2025-05-27,979.2213134765625,988.4500122070312,996.0,976.7000122070312,976.7000122070312,448429
2025-05-28,973.5745239257812,982.75,1007.5999755859375,941.5999755859375,1003.9000244140625,620723
2025-05-29,949.3032836914062,958.25,984.0,955.0,978.75,448618
2025-05-30,964.7080688476562,973.7999877929688,981.5,962.0499877929688,966.0,298427
2025-06-02,950.3929443359375,959.3499755859375,983.75,957.0999755859375,973.75,221461
2025-06-03,953.6622314453125,962.6500244140625,1028.0,957.4000244140625,979.0,4312460
2025-06-04,957.377197265625,966.4000244140625,978.9500122070312,962.0,969.0,351318
2025-06-05,960.398681640625,969.4500122070312,976.2000122070312,962.5999755859375,974.9000244140625,261193
2025-06-06,960.3491821289062,969.4000244140625,976.7000122070312,966.0,975.0,200857
2025-06-09,974.1688842773438,983.3499755859375,990.9500122070312,972.0,977.9000244140625,359062
2025-06-10,982.3418579101562,991.5999755859375,994.7999877929688,982.0999755859375,988.0,366763
2025-06-11,981.8465576171875,991.0999755859375,1009.0,982.0,994.8499755859375,360876
2025-06-12,967.3333740234375,976.4500122070312,1000.0,970.0,992.7999877929688,210103
2025-06-13,950.6902465820312,959.6500244140625,968.7999877929688,947.1500244140625,958.0,181688
2025-06-16,946.9752197265625,955.9000244140625,971.5499877929688,941.2000122070312,959.6500244140625,226483
2025-06-17,949.1546630859375,958.0999755859375,972.0,952.0999755859375,955.9000244140625,199518
2025-06-18,952.86962890625,961.8499755859375,971.5,954.5999755859375,960.0,255019
2025-06-19,929.3909301757812,938.1500244140625,966.6500244140625,932.9000244140625,963.0,165350
2025-06-20,907.0514526367188,915.5999755859375,943.8499755859375,908.0,938.25,716690
2025-06-23,929.8862915039062,938.6500244140625,943.0,908.0499877929688,912.9000244140625,255705
2025-06-24,923.9423217773438,932.6500244140625,949.0,930.0,943.4000244140625,208090
2025-06-25,930.43115234375,939.2000122070312,945.9500122070312,932.9500122070312,936.2000122070312,135431
2025-06-26,931.6199340820312,940.4000244140625,951.4000244140625,935.0,948.0,177565
2025-06-27,949.6499633789062,958.5999755859375,975.0,938.5499877929688,943.0,410857
2025-06-30,970.4539184570312,979.5999755859375,990.0,965.0,965.0,399098
2025-07-01,972.6829223632812,981.8499755859375,999.5999755859375,978.0,988.5,416504
2025-07-02,962.2809448242188,971.3499755859375,989.7000122070312,963.9500122070312,989.7000122070312,155497
2025-07-03,972.3857421875,981.5499877929688,999.9000244140625,970.0999755859375,976.8499755859375,361522
2025-07-04,969.8099975585938,978.9500122070312,986.0,968.5499877929688,986.0,123569
2025-07-07,958.3678588867188,967.4000244140625,980.0,963.0,980.0,137072
2025-07-08,954.4547119140625,963.4500122070312,974.7999877929688,954.0499877929688,966.9500122070312,119325
2025-07-09,953.1668701171875,962.1500244140625,967.0,957.0,961.2000122070312,113641
2025-07-10,955.2472534179688,964.25,967.0999755859375,951.6500244140625,964.5999755859375,99413
2025-07-11,948.5107421875,957.4500122070312,967.7999877929688,951.1500244140625,962.0,85809
2025-07-14,941.9723510742188,950.8499755859375,956.5999755859375,948.0,956.0,115432
2025-07-15,940.93212890625,949.7999877929688,956.6500244140625,943.2000122070312,951.0499877929688,150947
2025-07-16,949.9967651367188,958.9500122070312,964.7999877929688,944.8499755859375,949.7999877929688,190424
2025-07-17,939.69384765625,948.5499877929688,961.4500122070312,944.0,959.0,202230
2025-07-18,920.227294921875,928.9000244140625,954.9000244140625,926.25,953.25,272961
2025-07-21,908.8842163085938,917.4500122070312,939.7000122070312,916.0,931.0,267200
2025-07-22,912.79736328125,921.4000244140625,932.4500122070312,917.4500122070312,917.4500122070312,141594
2025-07-23,913.8375244140625,922.4500122070312,928.0,917.6500244140625,926.0,232253
2025-07-24,910.9150390625,919.5,927.2000122070312,911.6500244140625,922.75,203424
2025-07-25,890.0615844726562,898.4500122070312,922.0,896.2000122070312,922.0,204701
2025-07-28,880.2540283203125,888.5499877929688,904.0,885.3499755859375,899.7999877929688,112210
2025-07-29,899.7700805664062,908.25,913.9500122070312,881.2000122070312,888.0499877929688,125776
2025-07-30,886.6932983398438,895.0499877929688,921.2000122070312,884.2000122070312,914.0,190306
2025-07-31,875.20166015625,883.4500122070312,897.7000122070312,882.0,890.25,236999
2025-08-01,869.8025512695312,878.0,897.1500244140625,875.0,889.7000122070312,91044
2025-08-04,865.988525390625,874.1500244140625,879.9000244140625,864.9500122070312,870.0499877929688,100489
2025-08-05,869.1585693359375,877.3499755859375,885.6500244140625,873.0499877929688,880.7000122070312,93382
2025-08-06,854.1995849609375,862.25,883.0999755859375,857.0499877929688,878.7999877929688,128468
2025-08-07,849.7911376953125,857.7999877929688,862.2000122070312,845.4000244140625,857.5,86542
2025-08-08,838.3489379882812,846.25,861.4500122070312,841.0,860.0,104033
2025-08-11,838.0022583007812,845.9000244140625,859.9500122070312,838.5999755859375,856.0,128716
2025-08-12,836.0209350585938,843.9000244140625,857.0499877929688,835.9500122070312,849.4000244140625,270478
2025-08-13,821.4086303710938,829.1500244140625,851.0,827.0,845.0999755859375,149078
2025-08-14,804.7159423828125,812.2999877929688,833.5999755859375,810.0,829.1500244140625,345587
2025-08-18,819.2291870117188,826.9500122070312,833.4500122070312,821.0,827.5,190075
2025-08-19,826.9563598632812,834.75,839.9000244140625,826.0,834.2999877929688,194723
2025-08-20,829.3834838867188,837.2000122070312,854.9500122070312,834.5999755859375,840.7999877929688,237614
2025-08-21,842.95556640625,850.9000244140625,857.0,839.2999877929688,844.9000244140625,604487
2025-08-22,841.568603515625,849.5,905.0,844.6500244140625,858.0,2822215
2025-08-25,831.414306640625,839.25,858.6500244140625,837.5,853.9000244140625,187814
2025-08-26,814.3748779296875,822.0499877929688,839.9500122070312,819.0,838.9000244140625,224503
2025-08-28,808.876708984375,816.5,828.4500122070312,814.7999877929688,819.6500244140625,157222
2025-08-29,812.5917358398438,820.25,827.0,812.25,820.5499877929688,121264
2025-09-01,834.2872924804688,842.1500244140625,844.0,820.7000122070312,823.7000122070312,185303
2025-09-02,851.277099609375,859.2999877929688,865.2000122070312,839.5999755859375,850.0,268114
2025-09-03,848.8499755859375,856.8499755859375,867.5,852.25,861.9000244140625,172157
2025-09-04,843.2000122070312,843.2000122070312,864.25,841.1500244140625,858.2999877929688,101403
2025-09-05,846.4500122070312,846.4500122070312,856.5,838.5499877929688,843.0,116666
2025-09-08,833.2999877929688,833.2999877929688,848.6500244140625,832.0,846.6500244140625,92777
2025-09-09,838.1500244140625,838.1500244140625,843.4500122070312,833.0,833.5999755859375,140915
2025-09-10,844.0999755859375,844.0999755859375,849.2000122070312,840.0,843.5999755859375,92742
2025-09-11,843.5999755859375,843.5999755859375,848.7999877929688,840.0999755859375,844.25,111835
2025-09-12,846.5999755859375,846.5999755859375,851.0,841.0999755859375,845.8499755859375,98197
2025-09-15,854.9000244140625,854.9000244140625,859.8499755859375,847.2000122070312,849.0499877929688,135223
2025-09-16,844.5499877929688,844.5499877929688,863.0,843.0999755859375,858.9500122070312,190420
2025-09-17,851.4000244140625,851.4000244140625,853.0,846.0,848.2000122070312,89817
2025-09-18,844.25,844.25,855.0,842.5,855.0,111163
2025-09-19,830.8499755859375,830.8499755859375,847.6500244140625,829.0499877929688,844.9000244140625,331080
2025-09-22,835.4500122070312,835.4500122070312,844.4000244140625,830.0,830.9500122070312,190619
2025-09-23,826.5999755859375,826.5999755859375,840.2000122070312,820.5,835.7999877929688,347466
2025-09-24,826.7999877929688,826.7999877929688,830.0999755859375,821.0499877929688,825.0,244904
2025-09-25,820.25,820.25,829.0,818.0499877929688,826.0,137681
2025-09-26,819.7999877929688,819.7999877929688,821.7000122070312,810.0,820.8499755859375,237849
2025-09-29,802.0499877929688,802.0499877929688,823.0499877929688,800.9000244140625,821.0,242735
2025-09-30,817.4500122070312,817.4500122070312,820.0,803.2999877929688,803.2999877929688,129044
2025-10-01,820.7000122070312,820.7000122070312,827.0499877929688,813.0499877929688,820.0,108300
2025-10-03,827.8499755859375,827.8499755859375,829.2000122070312,817.2000122070312,820.7000122070312,100898
2025-10-06,828.0499877929688,828.0499877929688,833.75,818.3499755859375,832.0,112455
2025-10-07,818.7999877929688,818.7999877929688,830.9000244140625,809.0,829.75,201631
2025-10-08,812.0,812.0,825.5,808.0,818.7999877929688,159994
2025-10-09,805.5999755859375,805.5999755859375,817.5999755859375,803.0,815.0,249406
2025-10-10,803.25,803.25,813.7000122070312,799.4500122070312,806.4000244140625,299189
2025-10-13,798.25,798.25,803.7999877929688,792.0,803.0,180138
2025-10-14,785.6500244140625,785.6500244140625,806.25,784.0,803.6500244140625,206439
2025-10-15,790.3499755859375,790.3499755859375,795.5499877929688,784.7000122070312,791.4000244140625,241609
2025-10-16,791.5,791.5,802.5999755859375,789.0,796.0,159722
2025-10-17,782.9000244140625,782.9000244140625,796.6500244140625,779.7999877929688,796.6500244140625,205315
2025-10-20,787.25,787.25,791.8499755859375,779.7999877929688,791.8499755859375,170008
2025-10-21,796.0999755859375,796.0999755859375,799.9000244140625,790.0999755859375,798.7999877929688,53128
2025-10-23,790.6500244140625,790.6500244140625,801.9000244140625,790.0,796.0999755859375,215402
2025-10-24,785.4000244140625,785.4000244140625,793.9500122070312,784.0,793.9500122070312,213279
2025-10-27,794.5,794.5,799.0499877929688,786.0,790.0,394025
2025-10-28,785.5,785.5,808.0,783.7000122070312,800.0,314195
2025-10-29,795.0999755859375,795.0999755859375,797.1500244140625,784.0,789.5,331413
2025-10-30,789.25,789.25,803.0499877929688,785.6500244140625,799.0,373165
2025-10-31,785.9000244140625,785.9000244140625,797.75,784.0999755859375,794.7999877929688,248713
2025-11-03,796.75,796.75,810.8499755859375,786.75,786.75,374196
2025-11-04,787.4000244140625,787.4000244140625,799.9000244140625,783.5499877929688,799.9000244140625,418819
2025-11-05,787.4000244140625,787.4000244140625,787.4000244140625,787.4000244140625,787.4000244140625,0
2025-11-06,769.9500122070312,769.9500122070312,790.0,768.2999877929688,790.0,318264
2025-11-07,766.5499877929688,766.5499877929688,778.75,753.0,771.9000244140625,368014
2025-11-10,793.5499877929688,793.5499877929688,802.0499877929688,770.1500244140625,772.4000244140625,480266
2025-11-11,786.1500244140625,786.1500244140625,795.5999755859375,763.3499755859375,795.5999755859375,943457
2025-11-12,788.4000244140625,788.4000244140625,801.1500244140625,781.0,794.0999755859375,396438
2025-11-13,789.2999877929688,789.2999877929688,801.7999877929688,783.1500244140625,791.7999877929688,258937
2025-11-14,783.0499877929688,783.0499877929688,789.2999877929688,778.1500244140625,787.0499877929688,185616
2025-11-17,793.1500244140625,793.1500244140625,799.7999877929688,786.5999755859375,790.0,150950
2025-11-18,785.1500244140625,785.1500244140625,791.0,783.3499755859375,790.0,146598
2025-11-19,775.7000122070312,775.7000122070312,787.9000244140625,769.2999877929688,785.1500244140625,235519
2025-11-20,767.4500122070312,767.4500122070312,780.9500122070312,766.0,776.3499755859375,169247
2025-11-21,758.0999755859375,758.0999755859375,769.7000122070312,757.0,768.4000244140625,133522
2025-11-24,747.8499755859375,747.8499755859375,760.5499877929688,745.0,759.9500122070312,178818
2025-11-25,753.4000244140625,753.4000244140625,755.25,742.0499877929688,747.0,134974
2025-11-26,756.4000244140625,756.4000244140625,760.0,751.25,756.3499755859375,98635
2025-11-27,753.6500244140625,753.6500244140625,761.5999755859375,750.25,759.0,91932
2025-11-28,749.1500244140625,749.1500244140625,755.0,747.0,754.4000244140625,113504
2025-12-01,750.4000244140625,750.4000244140625,757.1500244140625,749.0,755.8499755859375,96623
2025-12-02,744.8499755859375,744.8499755859375,754.5999755859375,744.0,754.5999755859375,106024
2025-12-03,741.7999877929688,741.7999877929688,750.5999755859375,740.4500122070312,743.7999877929688,93036
2025-12-04,740.6500244140625,740.6500244140625,749.0,737.9500122070312,741.7999877929688,115719
2025-12-05,736.5499877929688,736.5499877929688,742.2000122070312,733.5,740.0,176957
2025-12-08,717.2000122070312,717.2000122070312,739.5499877929688,715.0,737.0999755859375,214595
2025-12-09,726.4500122070312,726.4500122070312,732.0,707.2999877929688,720.0,262557
2025-12-10,740.5999755859375,740.5999755859375,748.7999877929688,727.0,731.5,379316
2025-12-11,738.5499877929688,738.5499877929688,744.5999755859375,730.0,743.5999755859375,191549
2025-12-12,740.1500244140625,740.1500244140625,743.0,733.0,740.2000122070312,118354
2025-12-15,758.25,758.25,760.0,735.0999755859375,740.1500244140625,138263
2025-12-16,779.5999755859375,779.5999755859375,782.3499755859375,753.3499755859375,760.2999877929688,337474
2025-12-17,766.25,766.25,782.5999755859375,763.6500244140625,780.5499877929688,159946
2025-12-18,774.7999877929688,774.7999877929688,777.5999755859375,759.5499877929688,770.0,134011
2025-12-19,787.25,787.25,794.5,769.7999877929688,769.7999877929688,392875
2025-12-22,784.5999755859375,784.5999755859375,797.0,782.0,795.0499877929688,150122
2025-12-23,772.4000244140625,772.4000244140625,789.9000244140625,770.0999755859375,789.9000244140625,112888
2025-12-24,773.4000244140625,773.4000244140625,777.0499877929688,762.6500244140625,767.4500122070312,145088
2025-12-25,773.4000244140625,773.4000244140625,773.4000244140625,773.4000244140625,773.4000244140625,0
2025-12-26,767.2000122070312,767.2000122070312,776.0,765.5,775.0,84223
2025-12-29,742.2000122070312,742.2000122070312,765.4000244140625,740.5,765.0999755859375,252736
2025-12-30,731.7999877929688,731.7999877929688,741.9500122070312,727.7999877929688,741.0,204612
2025-12-31,749.7000122070312,749.7000122070312,753.0,732.2999877929688,732.2999877929688,132723
2026-01-01,786.3499755859375,786.3499755859375,789.0,748.0499877929688,751.0,691490
2026-01-02,784.4500122070312,784.4500122070312,791.3499755859375,777.5999755859375,784.0,202731
2026-01-05,781.9500122070312,781.9500122070312,787.1500244140625,775.0999755859375,786.7999877929688,168489
2026-01-06,781.9000244140625,781.9000244140625,785.0,777.2999877929688,781.9500122070312,90342
2026-01-07,782.5499877929688,782.5499877929688,785.7999877929688,779.0,781.2999877929688,111397
2026-01-08,775.7000122070312,775.7000122070312,786.4500122070312,769.9000244140625,784.4000244140625,143879
2026-01-09,770.6500244140625,770.6500244140625,781.75,765.5499877929688,776.7999877929688,164974
2026-01-12,756.7000122070312,756.7000122070312,770.5999755859375,745.0,770.0,145495
2026-01-13,761.8499755859375,761.8499755859375,766.0,754.9500122070312,759.2999877929688,156209
2026-01-14,776.9000244140625,776.9000244140625,783.0499877929688,760.0,760.0,137226
2026-01-16,779.9000244140625,779.9000244140625,781.5499877929688,772.9500122070312,776.5,117037
