date_,adj close_saregama.ns,close_saregama.ns,high_saregama.ns,low_saregama.ns,open_saregama.ns,volume_saregama.ns
2025-04-22,556.161376953125,562.2000122070312,567.0999755859375,555.5999755859375,556.0,282965
2025-04-23,559.475341796875,565.5499877929688,570.0,559.0,570.0,272391
2025-04-24,538.700927734375,544.5499877929688,569.9500122070312,542.0499877929688,565.0,235912
2025-04-25,540.1353759765625,546.0,565.0,530.5499877929688,550.7000122070312,724848
2025-04-28,550.1268310546875,556.0999755859375,560.5,537.5999755859375,540.0,283832
2025-04-29,554.3311767578125,560.3499755859375,564.5,546.7999877929688,564.0,224837
2025-04-30,518.4210815429688,524.0499877929688,561.0,520.2999877929688,560.3499755859375,392183
2025-05-02,519.0147094726562,524.6500244140625,531.9000244140625,517.0999755859375,524.0499877929688,146498
2025-05-05,535.0901489257812,540.9000244140625,542.9000244140625,524.2000122070312,534.5,267021
2025-05-06,527.3739013671875,533.0999755859375,540.0,519.7999877929688,540.0,267293
2025-05-07,528.8577880859375,534.5999755859375,538.75,519.9500122070312,520.0,182633
2025-05-08,541.174072265625,547.0499877929688,552.0,528.0499877929688,538.7999877929688,436638
2025-05-09,529.5007934570312,535.25,540.0,526.5,540.0,148969
2025-05-12,537.1676025390625,543.0,550.5,539.8499755859375,543.0,126004
2025-05-13,538.3546752929688,544.2000122070312,545.9500122070312,534.2999877929688,543.5,163778
2025-05-14,542.2622680664062,548.1500244140625,555.0,540.0999755859375,548.0,158573
2025-05-15,549.4343872070312,555.4000244140625,565.0,543.1500244140625,543.1500244140625,791291
2025-05-16,534.3482055664062,540.1500244140625,558.1500244140625,528.4500122070312,558.0,841782
2025-05-19,525.1975708007812,530.9000244140625,546.3499755859375,530.0,540.25,454935
2025-05-20,531.8255615234375,537.5999755859375,540.0,530.0,533.4500122070312,279533
2025-05-21,530.3911743164062,536.1500244140625,538.9000244140625,530.0,537.5999755859375,169595
2025-05-22,531.8750610351562,537.6500244140625,541.5499877929688,530.25,536.0999755859375,141360
2025-05-23,537.217041015625,543.0499877929688,547.5499877929688,532.7999877929688,536.0,174380
2025-05-26,548.9397583007812,554.9000244140625,558.0999755859375,536.8499755859375,546.6500244140625,336147
2025-05-27,553.1441040039062,559.1500244140625,560.0,541.2000122070312,554.0499877929688,308372
2025-05-28,548.8408203125,554.7999877929688,560.0,552.7000122070312,560.0,136739
2025-05-29,542.3612060546875,548.25,558.5,542.4500122070312,558.5,159348
2025-05-30,536.722412109375,542.5499877929688,546.7999877929688,537.0,546.7999877929688,214308
2025-06-02,540.9761962890625,546.8499755859375,550.0,537.4000244140625,540.25,179046
2025-06-03,546.0709228515625,552.0,556.6500244140625,545.2000122070312,548.0,294864
2025-06-04,561.4044189453125,567.5,603.0,555.0499877929688,556.0999755859375,5961697
2025-06-05,573.6712646484375,579.9000244140625,585.0,573.0,573.0,821384
2025-06-06,567.3399658203125,573.5,582.5,565.0999755859375,582.0,375708
2025-06-09,558.3377685546875,564.4000244140625,579.5499877929688,560.3499755859375,577.7999877929688,247532
2025-06-10,553.4903564453125,559.5,571.4500122070312,556.8499755859375,562.5999755859375,269112
2025-06-11,542.1138916015625,548.0,559.0,545.5,558.0,189332
2025-06-12,536.9697265625,542.7999877929688,554.5,540.0499877929688,548.2000122070312,157015
2025-06-13,531.3804321289062,537.1500244140625,540.3499755859375,529.0499877929688,536.5499877929688,183119
2025-06-16,537.1676025390625,543.0,545.9000244140625,531.1500244140625,537.0,190246
2025-06-17,537.0686645507812,542.9000244140625,552.25,541.0,541.0,212511
2025-06-18,518.5695190429688,524.2000122070312,542.1500244140625,522.0,540.0,160330
2025-06-19,507.73712158203125,513.25,533.0,512.0,524.2000122070312,267760
2025-06-20,494.3326721191406,499.70001220703125,521.6500244140625,495.6499938964844,518.0,934627
2025-06-23,498.240234375,503.6499938964844,526.3499755859375,495.1000061035156,500.0,1250591
2025-06-24,498.0423889160156,503.45001220703125,514.9500122070312,500.6000061035156,507.5,306741
2025-06-25,496.85528564453125,502.25,510.3999938964844,500.79998779296875,506.25,195698
2025-06-26,495.4703063964844,500.8500061035156,507.8500061035156,496.5,504.75,191230
2025-06-27,496.41009521484375,501.79998779296875,510.0,500.29998779296875,502.45001220703125,182303
2025-06-30,493.0960998535156,498.45001220703125,508.54998779296875,497.5,503.1000061035156,169373
2025-07-01,489.3369140625,494.6499938964844,503.6000061035156,492.1000061035156,500.8999938964844,220221
2025-07-02,487.2099914550781,492.5,499.8999938964844,490.8999938964844,496.0,134369
2025-07-03,492.4035949707031,497.75,504.45001220703125,493.3500061035156,496.0,696925
2025-07-04,489.0401306152344,494.3500061035156,503.6499938964844,493.04998779296875,499.79998779296875,220243
2025-07-07,484.29168701171875,489.54998779296875,496.3500061035156,486.75,494.3500061035156,161236
2025-07-08,488.6444396972656,493.95001220703125,496.0,482.95001220703125,490.5,306761
2025-07-09,496.85528564453125,502.25,504.0,491.5,492.75,275756
2025-07-10,495.0746154785156,500.45001220703125,504.6499938964844,498.0,503.8999938964844,148793
2025-07-11,485.1325378417969,490.3999938964844,502.8999938964844,488.54998779296875,502.8999938964844,133724
2025-07-14,478.5045471191406,483.70001220703125,493.5,478.8999938964844,493.3999938964844,169976
2025-07-15,478.3066711425781,483.5,491.3999938964844,481.04998779296875,484.0,126683
2025-07-16,475.4378356933594,480.6000061035156,488.0,479.0,485.45001220703125,163178
2025-07-17,481.8680114746094,487.1000061035156,488.95001220703125,481.04998779296875,481.04998779296875,131570
2025-07-18,504.02740478515625,509.5,520.0,490.1000061035156,490.95001220703125,6492075
2025-07-21,502.6424560546875,508.1000061035156,514.4000244140625,501.8999938964844,509.5,344573
2025-07-22,496.2122497558594,501.6000061035156,511.45001220703125,499.0,507.0,218512
2025-07-23,489.3369140625,494.6499938964844,503.75,491.54998779296875,501.8999938964844,159675
2025-07-24,488.84228515625,494.1499938964844,499.0,490.3999938964844,495.0,117925
2025-07-25,480.4335632324219,485.6499938964844,498.6000061035156,482.0,494.54998779296875,150683
2025-07-28,469.3044128417969,474.3999938964844,485.1499938964844,471.5,480.70001220703125,126974
2025-07-29,475.5367431640625,480.70001220703125,482.0,466.1000061035156,474.8999938964844,116976
2025-07-30,477.9109802246094,483.1000061035156,491.8500061035156,475.5,484.29998779296875,225598
2025-07-31,478.1087951660156,483.29998779296875,498.0,471.0,481.0,556710
2025-08-01,468.4635314941406,473.54998779296875,490.8500061035156,471.04998779296875,479.8500061035156,216514
2025-08-04,466.0893249511719,471.1499938964844,476.54998779296875,468.79998779296875,471.5,236151
2025-08-05,475.6356506347656,480.79998779296875,483.79998779296875,472.0,472.0,168633
2025-08-06,480.3841247558594,485.6000061035156,516.4500122070312,479.1499938964844,483.20001220703125,3936601
2025-08-07,477.7626037597656,482.95001220703125,488.79998779296875,476.04998779296875,483.0,296622
2025-08-08,490.326171875,495.6499938964844,502.70001220703125,480.29998779296875,484.79998779296875,587056
2025-08-11,481.0271301269531,486.25,504.0,483.5,496.3999938964844,217014
2025-08-12,473.6076965332031,478.75,491.95001220703125,478.04998779296875,485.1499938964844,165188
2025-08-13,475.0915832519531,480.25,486.8999938964844,475.95001220703125,480.25,143223
2025-08-14,474.5969543457031,479.75,484.8999938964844,477.1000061035156,482.70001220703125,244086
2025-08-18,480.5325012207031,485.75,489.0,481.04998779296875,483.1000061035156,140592
2025-08-19,477.5647277832031,482.75,488.0,481.1499938964844,488.0,69391
2025-08-20,480.4335632324219,485.6499938964844,488.0,480.0,481.54998779296875,95024
2025-08-21,477.2184753417969,482.3999938964844,492.1000061035156,480.8500061035156,490.0,109101
2025-08-22,484.04437255859375,489.29998779296875,502.8500061035156,480.1499938964844,482.3999938964844,627788
2025-08-25,482.1153259277344,487.3500061035156,498.95001220703125,485.04998779296875,494.70001220703125,172167
2025-08-26,471.8270263671875,476.95001220703125,487.04998779296875,475.0,487.04998779296875,180541
2025-08-28,474.6958923339844,479.8500061035156,486.04998779296875,475.25,475.29998779296875,130895
2025-08-29,477.1195373535156,482.29998779296875,485.70001220703125,479.04998779296875,481.0,146033
2025-09-01,479.4938049316406,484.70001220703125,488.8999938964844,479.20001220703125,484.25,67434
2025-09-02,486.6164245605469,491.8999938964844,503.3999938964844,484.1000061035156,484.1000061035156,422613
2025-09-03,489.2874450683594,494.6000061035156,499.3500061035156,489.0,492.79998779296875,111700
2025-09-04,485.6271667480469,490.8999938964844,499.8999938964844,488.3500061035156,494.6000061035156,77394
2025-09-05,484.8852233886719,490.1499938964844,494.29998779296875,487.0,494.29998779296875,112942
2025-09-08,496.65740966796875,502.04998779296875,512.7999877929688,490.8999938964844,490.95001220703125,566224
2025-09-09,494.62945556640625,500.0,504.29998779296875,497.6000061035156,504.29998779296875,360625
2025-09-10,494.3326721191406,499.70001220703125,508.25,496.29998779296875,502.5,125271
2025-09-11,491.2659606933594,496.6000061035156,502.0,494.25,498.0,58225
2025-09-12,487.4573059082031,492.75,500.0,491.29998779296875,498.6000061035156,78977
2025-09-15,485.5777282714844,490.8500061035156,496.1000061035156,489.6000061035156,492.79998779296875,118665
2025-09-16,489.73260498046875,495.04998779296875,496.5,492.1000061035156,492.54998779296875,56599
2025-09-17,488.3971252441406,493.70001220703125,497.8999938964844,490.20001220703125,496.5,138692
2025-09-18,486.8143005371094,492.1000061035156,517.7000122070312,489.6000061035156,499.0,1665292
2025-09-19,485.3304138183594,490.6000061035156,495.0,487.20001220703125,491.0,316934
2025-09-22,479.2464904785156,484.45001220703125,493.79998779296875,482.3500061035156,490.6499938964844,109161
2025-09-23,476.6249084472656,481.79998779296875,488.1000061035156,475.0,485.04998779296875,289384
2025-09-24,471.2829284667969,476.3999938964844,482.6000061035156,475.0,481.04998779296875,691107
2025-09-25,468.6119384765625,473.70001220703125,478.3999938964844,470.79998779296875,475.04998779296875,509502
2025-09-26,467.1775207519531,472.25,483.1000061035156,467.25,470.20001220703125,253644
2025-09-29,459.3128967285156,464.29998779296875,476.1000061035156,462.3500061035156,472.0,268362
2025-09-30,464.1108093261719,469.1499938964844,471.0,460.1000061035156,466.8999938964844,116460
2025-10-01,467.8699951171875,472.95001220703125,473.79998779296875,466.0,470.54998779296875,367945
2025-10-03,467.8205261230469,472.8999938964844,477.54998779296875,468.8999938964844,475.29998779296875,330969
2025-10-06,461.0440979003906,466.04998779296875,472.5,465.04998779296875,470.04998779296875,148104
2025-10-07,466.3861083984375,471.45001220703125,473.8999938964844,461.70001220703125,467.29998779296875,155307
2025-10-08,455.6031799316406,460.54998779296875,471.6000061035156,458.25,471.20001220703125,193390
2025-10-09,447.29339599609375,452.1499938964844,459.70001220703125,450.5,458.54998779296875,141275
2025-10-10,446.897705078125,451.75,455.20001220703125,449.25,452.25,95833
2025-10-13,454.0203857421875,458.95001220703125,470.8500061035156,450.0,462.0,816668
2025-10-14,456.295654296875,461.25,462.95001220703125,450.1000061035156,456.0,147804
2025-10-15,454.06982421875,459.0,462.0,454.1499938964844,461.45001220703125,209990
2025-10-16,452.98162841796875,457.8999938964844,463.0,451.5,462.1000061035156,555656
2025-10-17,446.15576171875,451.0,459.25,447.3999938964844,457.8999938964844,222035
2025-10-20,449.76654052734375,454.6499938964844,457.6000061035156,449.0,450.8999938964844,86976
2025-10-21,450.95367431640625,455.8500061035156,458.29998779296875,454.6499938964844,456.79998779296875,20183
2025-10-23,446.9471435546875,451.79998779296875,458.8999938964844,450.3999938964844,458.8999938964844,100722
2025-10-24,452.833251953125,457.75,462.0,451.04998779296875,451.79998779296875,102070
2025-10-27,448.5794677734375,453.45001220703125,461.75,452.0,461.75,95358
2025-10-28,450.26116943359375,455.1499938964844,460.3999938964844,451.54998779296875,452.1499938964844,90494
2025-10-29,453.42681884765625,458.3500061035156,459.6000061035156,452.5,457.95001220703125,76092
2025-10-30,454.811767578125,459.75,462.29998779296875,457.04998779296875,459.20001220703125,61534
2025-10-31,450.01385498046875,454.8999938964844,462.95001220703125,453.0,461.6499938964844,74719
2025-11-03,451.25042724609375,456.1499938964844,458.0,453.0,457.1000061035156,38349
2025-11-04,447.5902099609375,452.45001220703125,460.0,451.0,456.8500061035156,65199
2025-11-05,447.5902099609375,452.45001220703125,452.45001220703125,452.45001220703125,452.45001220703125,0
2025-11-06,421.7705383300781,426.3500061035156,450.5,418.0,437.3999938964844,743655
2025-11-07,404.705810546875,409.1000061035156,426.3999938964844,402.79998779296875,425.0,501134
2025-11-10,414.45001220703125,418.95001220703125,425.0,409.0,414.5,808180
2025-11-11,407.70001220703125,407.70001220703125,414.45001220703125,403.79998779296875,406.6000061035156,445254
2025-11-12,407.79998779296875,407.79998779296875,410.70001220703125,405.04998779296875,405.04998779296875,416393
2025-11-13,396.79998779296875,396.79998779296875,407.79998779296875,395.0,407.0,468727
2025-11-14,399.8999938964844,399.8999938964844,405.8500061035156,395.1499938964844,397.25,685035
2025-11-17,396.25,396.25,403.3500061035156,395.0,400.0,596219
2025-11-18,396.54998779296875,396.54998779296875,400.45001220703125,394.29998779296875,396.25,256237
2025-11-19,388.3500061035156,388.3500061035156,397.95001220703125,378.0,397.95001220703125,833112
2025-11-20,388.20001220703125,388.20001220703125,392.5,384.1000061035156,389.0,356079
2025-11-21,375.0,375.0,388.04998779296875,374.04998779296875,388.0,321315
2025-11-24,370.54998779296875,370.54998779296875,376.5,364.79998779296875,375.25,403267
2025-11-25,370.8999938964844,370.8999938964844,375.6499938964844,364.1499938964844,369.45001220703125,338721
2025-11-26,380.3999938964844,380.3999938964844,385.0,370.0,370.0,783617
2025-11-27,399.75,399.75,407.20001220703125,380.6000061035156,382.8999938964844,9075196
2025-11-28,397.5,397.5,409.8999938964844,394.1499938964844,397.54998779296875,1894929
2025-12-01,395.45001220703125,395.45001220703125,408.0,393.25,397.1499938964844,885634
2025-12-02,382.75,382.75,394.3500061035156,379.04998779296875,393.3500061035156,1036039
2025-12-03,370.6499938964844,370.6499938964844,386.1000061035156,369.8999938964844,376.8999938964844,586770
2025-12-04,368.1499938964844,368.1499938964844,371.95001220703125,366.0,371.95001220703125,541953
2025-12-05,370.29998779296875,370.29998779296875,372.79998779296875,360.29998779296875,368.1499938964844,440777
2025-12-08,347.8999938964844,347.8999938964844,371.25,346.25,371.25,1086896
2025-12-09,361.45001220703125,361.45001220703125,363.79998779296875,340.29998779296875,344.0,1045163
2025-12-10,367.5,367.5,375.1000061035156,357.1000061035156,357.1000061035156,517497
2025-12-11,366.8999938964844,366.8999938964844,369.29998779296875,362.20001220703125,366.04998779296875,219708
2025-12-12,365.45001220703125,365.45001220703125,370.0,361.6000061035156,367.79998779296875,211342
2025-12-15,376.25,376.25,381.1499938964844,365.45001220703125,365.79998779296875,964378
2025-12-16,379.3500061035156,379.3500061035156,382.3500061035156,372.3500061035156,376.0,485348
2025-12-17,354.29998779296875,354.29998779296875,389.79998779296875,347.04998779296875,384.5,2257592
2025-12-18,349.3999938964844,349.3999938964844,360.0,348.0,354.6499938964844,896844
2025-12-19,348.20001220703125,348.20001220703125,352.20001220703125,342.3999938964844,352.20001220703125,452234
2025-12-22,347.6499938964844,347.6499938964844,353.3999938964844,346.5,351.0,394497
2025-12-23,347.54998779296875,347.54998779296875,349.3999938964844,345.0,349.20001220703125,259354
2025-12-24,350.29998779296875,350.29998779296875,356.3999938964844,346.20001220703125,349.0,409114
2025-12-26,350.1499938964844,350.1499938964844,352.04998779296875,346.5,350.29998779296875,404005
2025-12-29,357.5,357.5,361.8500061035156,344.5,350.95001220703125,1469926
2025-12-30,351.1499938964844,351.1499938964844,361.20001220703125,350.04998779296875,358.0,614812
2025-12-31,351.0,351.0,354.54998779296875,347.04998779296875,351.95001220703125,890261
2026-01-01,350.75,350.75,355.29998779296875,349.45001220703125,352.45001220703125,221405
2026-01-02,357.95001220703125,357.95001220703125,359.25,348.20001220703125,351.95001220703125,403299
2026-01-05,370.3999938964844,370.3999938964844,374.20001220703125,354.54998779296875,357.45001220703125,1030902
2026-01-06,353.6499938964844,353.6499938964844,370.0,352.3999938964844,370.0,577053
2026-01-07,377.54998779296875,377.54998779296875,381.29998779296875,351.0,354.0,4371926
2026-01-08,367.25,367.25,378.70001220703125,366.0,375.0,500947
2026-01-09,366.54998779296875,366.54998779296875,371.6000061035156,362.5,367.29998779296875,407520
2026-01-12,352.95001220703125,352.95001220703125,365.04998779296875,349.0,365.0,563610
2026-01-13,351.95001220703125,351.95001220703125,357.8999938964844,348.8500061035156,356.0,170676
2026-01-14,346.79998779296875,346.79998779296875,353.75,345.1499938964844,353.75,449734
2026-01-16,348.75,348.75,353.1499938964844,347.3999938964844,347.95001220703125,278257
