date_,adj close_sci.ns,close_sci.ns,high_sci.ns,low_sci.ns,open_sci.ns,volume_sci.ns
2025-04-03,164.5850067138672,171.6300048828125,174.35000610351562,167.4199981689453,167.4199981689453,4717807
2025-04-04,158.8600616455078,165.66000366210938,171.02999877929688,163.75,169.89999389648438,2762732
2025-04-07,150.6897735595703,157.13999938964844,160.66000366210938,147.0,147.0,6300896
2025-04-08,162.1588592529297,169.10000610351562,170.35000610351562,158.6199951171875,162.97999572753906,4030809
2025-04-09,159.0998077392578,165.91000366210938,168.0,164.3000030517578,167.0,1947155
2025-04-11,164.7000732421875,171.75,173.9499969482422,168.0,169.89999389648438,2885696
2025-04-15,166.51248168945312,173.63999938964844,176.8000030517578,172.3000030517578,173.0,2768594
2025-04-16,168.04681396484375,175.24000549316406,178.77000427246094,173.10000610351562,174.0,3012571
2025-04-17,168.48793029785156,175.6999969482422,178.16000366210938,174.72999572753906,175.5,1755614
2025-04-21,170.07022094726562,177.35000610351562,179.60000610351562,174.60000610351562,177.0,2133122
2025-04-22,169.2167510986328,176.4600067138672,179.30999755859375,175.64999389648438,178.5,1448318
2025-04-23,169.3893585205078,176.63999938964844,179.25,173.50999450683594,176.8000030517578,1839646
2025-04-24,173.58956909179688,181.02000427246094,186.22000122070312,177.0,177.39999389648438,8485905
2025-04-25,166.6851043701172,173.82000732421875,181.89999389648438,172.47999572753906,181.89999389648438,3321328
2025-04-28,169.50442504882812,176.75999450683594,180.0,168.5500030517578,173.25,5716106
2025-04-29,175.17184448242188,182.6699981689453,188.99000549316406,176.7100067138672,178.0,15219570
2025-04-30,170.70310974121094,178.00999450683594,184.3699951171875,176.5,184.0,3569095
2025-05-02,168.0659942626953,175.25999450683594,179.52000427246094,174.60000610351562,176.6999969482422,2103211
2025-05-05,169.0633087158203,176.3000030517578,177.8000030517578,172.7100067138672,175.25999450683594,2452478
2025-05-06,163.1082000732422,170.08999633789062,178.49000549316406,168.6999969482422,176.35000610351562,1863361
2025-05-07,161.70814514160156,168.6300048828125,173.0500030517578,165.1999969482422,168.02999877929688,3008060
2025-05-08,156.54898071289062,163.25,172.47999572753906,160.3300018310547,169.61000061035156,1899299
2025-05-09,155.2639923095703,161.91000366210938,163.7899932861328,158.05999755859375,159.64999389648438,2241265
2025-05-12,166.14808654785156,173.25999450683594,173.8000030517578,168.27999877929688,171.0,1997605
2025-05-13,166.6659393310547,173.8000030517578,176.49000549316406,171.74000549316406,173.25999450683594,1668446
2025-05-14,168.32492065429688,175.52999877929688,182.89999389648438,174.55999755859375,176.0,7903882
2025-05-15,165.64944458007812,172.74000549316406,179.97000122070312,172.0,176.85000610351562,4722727
2025-05-16,181.0214385986328,188.77000427246094,193.5,174.00999450683594,174.5500030517578,24580674
2025-05-19,179.5734100341797,187.25999450683594,195.6199951171875,186.3000030517578,189.5,8394831
2025-05-20,172.5347137451172,179.9199981689453,188.69000244140625,179.60000610351562,187.25999450683594,3352956
2025-05-21,174.33753967285156,181.8000030517578,183.9499969482422,178.60000610351562,180.4499969482422,2694586
2025-05-22,188.06016540527344,196.11000061035156,200.60000610351562,181.0,181.8000030517578,34500843
2025-05-23,194.16867065429688,202.47999572753906,205.89999389648438,195.1999969482422,198.0,17500611
2025-05-26,192.1932373046875,200.4199981689453,203.99000549316406,198.50999450683594,202.47999572753906,3827981
2025-05-27,194.8015899658203,203.13999938964844,205.69000244140625,200.0,200.19000244140625,4202715
2025-05-28,197.3428192138672,205.7899932861328,207.7899932861328,201.67999267578125,203.39999389648438,6122535
2025-05-29,196.5277099609375,204.94000244140625,207.5,202.7899932861328,207.5,2664808
2025-05-30,193.2480926513672,201.52000427246094,206.25,201.0,205.0,1968983
2025-06-02,194.54266357421875,202.8699951171875,207.58999633789062,199.10000610351562,201.36000061035156,3535449
2025-06-03,196.45098876953125,204.86000061035156,209.42999267578125,202.30999755859375,204.10000610351562,6224464
2025-06-04,200.5648956298828,209.14999389648438,214.0,205.39999389648438,206.3000030517578,12317545
2025-06-05,204.90895080566406,213.67999267578125,217.75,209.75,210.74000549316406,7166145
2025-06-06,204.8897705078125,213.66000366210938,218.74000549316406,212.0,215.19000244140625,4820340
2025-06-09,205.23500061035156,214.02000427246094,216.0,210.61000061035156,214.60000610351562,3199782
2025-06-10,206.2994384765625,215.1300048828125,218.25,213.22000122070312,215.0,3043166
2025-06-11,201.8978271484375,210.5399932861328,216.58999633789062,206.5,216.14999389648438,2687079
2025-06-12,197.85107421875,206.32000732421875,215.39999389648438,205.10000610351562,212.0,3210533
2025-06-13,217.73973083496094,227.05999755859375,236.5,198.8000030517578,198.8000030517578,86374643
2025-06-16,225.64149475097656,235.3000030517578,242.75,230.1999969482422,234.0,37108603
2025-06-17,206.9994659423828,215.86000061035156,235.89999389648438,213.55999755859375,235.5500030517578,21462310
2025-06-18,212.88743591308594,222.0,225.5500030517578,212.9199981689453,216.6999969482422,25271792
2025-06-19,206.43368530273438,215.27000427246094,223.9499969482422,213.00999450683594,220.8800048828125,8924050
2025-06-20,210.58595275878906,219.60000610351562,220.60000610351562,212.1999969482422,215.35000610351562,7460650
2025-06-23,218.38223266601562,227.72999572753906,230.50999450683594,217.0,218.99000549316406,23251326
2025-06-24,212.5901641845703,221.69000244140625,228.4199981689453,220.1999969482422,228.0,5519811
2025-06-25,214.64231872558594,223.8300018310547,226.8000030517578,221.77999877929688,222.3000030517578,3383494
2025-06-26,213.14634704589844,222.27000427246094,225.5,220.8000030517578,224.60000610351562,2433133
2025-06-27,217.7205352783203,227.0399932861328,228.89999389648438,222.16000366210938,223.35000610351562,5896166
2025-06-30,214.6231231689453,223.80999755859375,228.27000427246094,223.1999969482422,228.10000610351562,2135352
2025-07-01,215.86978149414062,225.11000061035156,227.08999633789062,223.6999969482422,225.0,2757840
2025-07-02,215.11221313476562,224.32000732421875,227.41000366210938,222.3000030517578,226.0,1743033
2025-07-03,212.92578125,222.0399932861328,224.32000732421875,221.25999450683594,224.32000732421875,1438866
2025-07-04,212.3408203125,221.42999267578125,224.64999389648438,220.10000610351562,222.60000610351562,2000563
2025-07-07,218.9863739013672,228.36000061035156,231.75,222.3000030517578,222.5,12063442
2025-07-08,216.57940673828125,225.85000610351562,229.58999633789062,223.5500030517578,229.10000610351562,2839933
2025-07-09,215.6012725830078,224.8300018310547,228.72999572753906,223.69000244140625,226.6999969482422,2011682
2025-07-10,214.38339233398438,223.55999755859375,227.24000549316406,221.75,225.39999389648438,1627795
2025-07-11,212.5614013671875,221.66000366210938,224.4600067138672,220.6999969482422,223.55999755859375,1278371
2025-07-14,208.21734619140625,217.1300048828125,221.66000366210938,215.47000122070312,221.0,1603731
2025-07-15,210.24072265625,219.24000549316406,221.44000244140625,217.39999389648438,218.0,999083
2025-07-16,213.3093719482422,222.44000244140625,224.07000732421875,218.6300048828125,219.8000030517578,1523740
2025-07-17,212.30247497558594,221.38999938964844,226.22000122070312,220.5,223.3000030517578,1214231
2025-07-18,210.13525390625,219.1300048828125,222.75,218.5,221.39999389648438,869081
2025-07-21,209.44479370117188,218.41000366210938,220.39999389648438,217.0,219.1300048828125,849180
2025-07-22,207.7570343017578,216.64999389648438,220.97999572753906,216.0,219.3000030517578,809967
2025-07-23,215.4478302001953,224.6699981689453,225.1999969482422,216.5,217.5,4274057
2025-07-24,213.58746337890625,222.72999572753906,226.5399932861328,222.00999450683594,225.32000732421875,1381959
2025-07-25,210.08729553222656,219.0800018310547,222.72999572753906,217.00999450683594,222.72999572753906,1045193
2025-07-28,205.11033630371094,213.88999938964844,219.7899932861328,213.16000366210938,219.0,1204286
2025-07-29,206.5871124267578,215.42999267578125,216.02000427246094,211.33999633789062,213.0,891739
2025-07-30,206.6734161376953,215.52000427246094,218.0399932861328,215.0,216.24000549316406,652309
2025-07-31,207.05699157714844,215.9199981689453,217.13999938964844,210.0800018310547,211.42999267578125,1077264
2025-08-01,201.95538330078125,210.60000610351562,217.5,209.25,217.5,735292
2025-08-04,202.77047729492188,211.4499969482422,212.8000030517578,209.0,210.0,786285
2025-08-05,201.4471435546875,210.07000732421875,215.6699981689453,209.5,212.0,944242
2025-08-06,201.43753051757812,210.05999755859375,212.22999572753906,204.49000549316406,211.0,1777186
2025-08-07,198.67575073242188,207.17999267578125,207.9600067138672,202.22999572753906,207.49000549316406,1233972
2025-08-08,193.3343963623047,201.61000061035156,207.69000244140625,198.77999877929688,207.1999969482422,805242
2025-08-11,194.05360412597656,202.36000061035156,205.97999572753906,199.0,204.0,2478030
2025-08-12,197.304443359375,205.75,213.72999572753906,203.02000427246094,203.69000244140625,4100819
2025-08-13,199.7881317138672,208.33999633789062,210.05999755859375,204.2100067138672,206.38999938964844,1654590
2025-08-14,199.09768676757812,207.6199951171875,210.0,205.1999969482422,208.0,785153
2025-08-18,203.71986389160156,212.44000244140625,215.3000030517578,206.33999633789062,209.0,2948866
2025-08-19,204.97607421875,213.75,215.0,211.5,213.0,1202292
2025-08-20,205.20623779296875,213.99000549316406,215.4499969482422,212.64999389648438,214.80999755859375,609315
2025-08-21,207.5844268798828,216.47000122070312,219.0,212.88999938964844,215.0,1765099
2025-08-22,207.52688598632812,216.41000366210938,219.35000610351562,214.33999633789062,216.5,1672826
2025-08-25,205.8103485107422,214.6199951171875,218.69000244140625,214.0,218.25,775654
2025-08-26,202.1471710205078,210.8000030517578,214.6199951171875,210.2100067138672,214.39999389648438,804855
2025-08-28,204.75552368164062,213.52000427246094,216.5,208.75,210.2100067138672,1711190
2025-08-29,202.8184356689453,211.5,215.50999450683594,210.10000610351562,213.52999877929688,1193686
2025-09-01,208.59132385253906,217.52000427246094,218.52000427246094,212.2899932861328,213.0,1869405
2025-09-02,210.98870849609375,220.02000427246094,221.66000366210938,217.75,219.0,1950059
2025-09-03,212.8970184326172,222.00999450683594,222.9499969482422,219.1199951171875,221.39999389648438,2389713
2025-09-04,209.7344970703125,212.22000122070312,219.6999969482422,207.0,219.6999969482422,2554815
2025-09-05,206.50279235839844,208.9499969482422,211.16000366210938,207.77000427246094,210.10000610351562,1060907
2025-09-08,204.8424835205078,207.27000427246094,211.10000610351562,206.58999633789062,210.0,853591
2025-09-09,204.09136962890625,206.50999450683594,209.32000732421875,205.42999267578125,208.75,812948
2025-09-10,205.5639190673828,208.0,209.8000030517578,207.2100067138672,208.0,688963
2025-09-11,210.01121520996094,212.5,219.8000030517578,209.72999572753906,209.8000030517578,5832528
2025-09-12,211.8296661376953,214.33999633789062,216.1999969482422,212.00999450683594,213.0,1784416
2025-09-15,212.3435821533203,214.86000061035156,218.8000030517578,214.1699981689453,215.9499969482422,1489281
2025-09-16,215.98046875,218.5399932861328,219.85000610351562,213.49000549316406,214.99000549316406,2469547
2025-09-17,216.8501739501953,219.4199981689453,222.88999938964844,217.50999450683594,219.39999389648438,2843495
2025-09-18,216.1089630126953,218.6699981689453,220.99000549316406,217.27999877929688,220.0,1322982
2025-09-19,217.0181884765625,219.58999633789062,220.9499969482422,217.6199951171875,219.41000366210938,1079424
2025-09-22,223.8769073486328,226.52999877929688,237.39999389648438,224.4600067138672,224.5,22694785
2025-09-23,220.72425842285156,223.33999633789062,227.41000366210938,220.80999755859375,226.5399932861328,3013194
2025-09-24,229.75721740722656,232.47999572753906,234.0,226.3800048828125,227.0,21221054
2025-09-25,230.16241455078125,232.88999938964844,236.4499969482422,230.0,233.63999938964844,10376897
2025-09-26,222.80955505371094,225.4499969482422,232.77999877929688,224.5,232.5,3284646
2025-09-29,217.8582305908203,220.44000244140625,227.8000030517578,218.61000061035156,225.9499969482422,3527274
2025-09-30,220.08187866210938,222.69000244140625,224.1999969482422,218.0800018310547,220.0,2266748
2025-10-01,220.8626251220703,223.47999572753906,225.8000030517578,221.00999450683594,221.5800018310547,2106486
2025-10-03,225.9325408935547,228.61000061035156,229.49000549316406,222.85000610351562,223.05999755859375,3180549
2025-10-06,221.514892578125,224.13999938964844,229.1999969482422,223.17999267578125,228.61000061035156,1363578
2025-10-07,219.56796264648438,222.1699981689453,225.58999633789062,222.0,224.3000030517578,1461689
2025-10-08,215.04161071777344,217.58999633789062,222.6999969482422,216.39999389648438,222.39999389648438,1116018
2025-10-09,218.47096252441406,221.05999755859375,221.85000610351562,216.67999267578125,218.5800018310547,1141230
2025-10-10,219.5284423828125,222.1300048828125,227.5,220.5500030517578,225.99000549316406,2706418
2025-10-13,227.4644012451172,230.16000366210938,232.64999389648438,218.72999572753906,222.0,10112834
2025-10-14,228.8084716796875,231.52000427246094,238.6999969482422,229.75,231.0,9721028
2025-10-15,230.60714721679688,233.33999633789062,234.88999938964844,227.58999633789062,232.0,3282560
2025-10-16,226.1203155517578,228.8000030517578,235.0,228.02000427246094,235.0,1644796
2025-10-17,222.57237243652344,225.2100067138672,233.75,224.49000549316406,228.5,1873210
2025-10-20,223.5408935546875,226.19000244140625,227.0800018310547,223.14999389648438,226.32000732421875,1081254
2025-10-21,228.92706298828125,231.63999938964844,233.10000610351562,230.1199951171875,231.0,1306378
2025-10-23,247.072021484375,250.0,253.89999389648438,232.0,232.0,37999010
2025-10-24,271.126953125,274.3399963378906,280.5,247.1199951171875,248.0,66864113
2025-10-27,268.4882507324219,271.6700134277344,278.0,263.1000061035156,273.0,26981150
2025-10-28,258.74371337890625,261.80999755859375,273.8800048828125,261.0,268.1000061035156,9518939
2025-10-29,263.5863037109375,266.7099914550781,277.3999938964844,262.3299865722656,262.6000061035156,14812333
2025-10-30,260.47320556640625,263.55999755859375,268.0,262.010009765625,268.0,5109487
2025-10-31,256.6386413574219,259.67999267578125,271.42999267578125,258.1000061035156,264.79998779296875,6203491
2025-11-03,253.94064331054688,256.95001220703125,263.70001220703125,256.3500061035156,261.0,3350363
2025-11-04,247.26968383789062,250.1999969482422,260.5,249.14999389648438,257.95001220703125,3137680
2025-11-05,247.26968383789062,250.1999969482422,250.1999969482422,250.1999969482422,250.1999969482422,0
2025-11-06,257.399658203125,260.45001220703125,267.0,251.60000610351562,251.6999969482422,18206422
2025-11-07,263.3293762207031,266.45001220703125,276.79998779296875,257.1499938964844,261.0,18445124
2025-11-10,250.03689575195312,253.0,262.0,243.3000030517578,259.04998779296875,22920378
2025-11-11,258.7832336425781,261.8500061035156,271.45001220703125,252.0500030517578,253.4499969482422,25338499
2025-11-12,266.6895446777344,269.8500061035156,271.8999938964844,259.25,264.0,11448211
2025-11-13,260.46331787109375,263.54998779296875,274.8999938964844,262.3999938964844,270.0,6129454
2025-11-14,262.19281005859375,265.29998779296875,268.75,260.6499938964844,264.0,4654471
2025-11-17,258.2396545410156,261.29998779296875,267.3999938964844,260.6499938964844,266.95001220703125,3701892
2025-11-18,253.14999389648438,256.1499938964844,262.8999938964844,253.25,262.8999938964844,3672273
2025-11-19,249.0,249.0,254.8000030517578,248.10000610351562,254.5,2720238
2025-11-20,248.85000610351562,248.85000610351562,258.79998779296875,247.0,251.5,6761933
2025-11-21,241.9499969482422,241.9499969482422,248.0500030517578,241.0,247.0,2940820
2025-11-24,239.60000610351562,239.60000610351562,248.89999389648438,236.5,242.0,4253491
2025-11-25,232.4499969482422,232.4499969482422,241.35000610351562,231.5500030517578,240.6999969482422,3653728
2025-11-26,233.0,233.0,235.75,231.60000610351562,233.60000610351562,3209611
2025-11-27,229.35000610351562,229.35000610351562,240.9499969482422,228.14999389648438,235.0,3856338
2025-11-28,231.8000030517578,231.8000030517578,234.1999969482422,228.5500030517578,230.0,2961294
2025-12-01,229.00999450683594,229.00999450683594,235.36000061035156,228.2100067138672,233.19000244140625,2625779
2025-12-02,229.13999938964844,229.13999938964844,238.25,228.0,229.64999389648438,7258333
2025-12-03,228.4199981689453,228.4199981689453,230.44000244140625,225.0,230.10000610351562,2296266
2025-12-04,228.6699981689453,228.6699981689453,233.8000030517578,227.3699951171875,228.4199981689453,2430360
2025-12-05,232.25999450683594,232.25999450683594,235.89999389648438,228.39999389648438,229.33999633789062,5379357
2025-12-08,223.72999572753906,223.72999572753906,233.0800018310547,221.7100067138672,232.89999389648438,2198901
2025-12-09,227.13999938964844,227.13999938964844,228.35000610351562,219.75,222.85000610351562,2627221
2025-12-10,224.92999267578125,224.92999267578125,228.10000610351562,223.6300048828125,227.5,1237618
2025-12-11,222.75999450683594,222.75999450683594,228.5399932861328,222.0,224.92999267578125,1637626
2025-12-12,225.4199981689453,225.4199981689453,226.75,220.75,223.33999633789062,2294384
2025-12-15,222.1699981689453,222.1699981689453,225.38999938964844,221.63999938964844,224.66000366210938,1015385
2025-12-16,216.5,216.5,221.99000549316406,215.8000030517578,221.49000549316406,1508195
2025-12-17,207.67999267578125,207.67999267578125,217.27000427246094,207.0,216.5,4537728
2025-12-18,208.97999572753906,208.97999572753906,212.0,203.64999389648438,207.25,3510383
2025-12-19,209.7100067138672,209.7100067138672,210.89999389648438,203.3000030517578,210.02000427246094,4226737
2025-12-22,214.3300018310547,214.3300018310547,215.8000030517578,209.0,210.42999267578125,3319014
2025-12-23,216.72999572753906,216.72999572753906,218.0,213.50999450683594,215.5,2207267
2025-12-24,217.99000549316406,217.99000549316406,220.75,215.0500030517578,216.72999572753906,2212718
2025-12-25,217.99000549316406,217.99000549316406,217.99000549316406,217.99000549316406,217.99000549316406,0
2025-12-26,224.89999389648438,224.89999389648438,228.8800048828125,216.2100067138672,217.99000549316406,5426300
2025-12-29,233.9199981689453,233.9199981689453,236.85000610351562,225.39999389648438,228.0,11373706
2025-12-30,228.47000122070312,228.47000122070312,234.8000030517578,227.00999450683594,234.6999969482422,3149219
2025-12-31,231.75999450683594,231.75999450683594,232.6999969482422,228.0,228.39999389648438,1649538
2026-01-01,229.4600067138672,229.4600067138672,233.89999389648438,227.92999267578125,232.67999267578125,1381300
2026-01-02,235.0800018310547,235.0800018310547,235.5500030517578,228.94000244140625,230.13999938964844,2492633
2026-01-05,228.97999572753906,228.97999572753906,237.5,228.50999450683594,235.10000610351562,1937930
2026-01-06,227.22999572753906,227.22999572753906,229.88999938964844,225.60000610351562,229.10000610351562,1265326
2026-01-07,228.52999877929688,228.52999877929688,229.92999267578125,226.1699981689453,226.99000549316406,887075
2026-01-08,217.91000366210938,217.91000366210938,232.25,217.0,228.85000610351562,2437069
2026-01-09,214.74000549316406,214.74000549316406,221.5800018310547,213.6999969482422,217.39999389648438,1883703
2026-01-12,215.69000244140625,215.69000244140625,217.49000549316406,208.35000610351562,215.0,1971614
2026-01-13,211.9499969482422,211.9499969482422,216.1300048828125,208.1300048828125,216.10000610351562,1908690
2026-01-14,214.6300048828125,214.6300048828125,217.35000610351562,210.60000610351562,211.0,1634983
2026-01-15,214.6300048828125,214.6300048828125,214.6300048828125,214.6300048828125,214.6300048828125,0
2026-01-16,212.64999389648438,212.64999389648438,217.05999755859375,211.57000732421875,215.10000610351562,1406890
