date_,adj close_ccl.ns,close_ccl.ns,high_ccl.ns,low_ccl.ns,open_ccl.ns,volume_ccl.ns
2025-05-05,589.2640991210938,592.7000122070312,617.0,590.75,600.0499877929688,100241
2025-05-06,690.4241943359375,694.4500122070312,707.4000244140625,650.5999755859375,684.9500122070312,19142000
2025-05-07,768.1211547851562,772.5999755859375,804.8499755859375,666.5,666.5,12975856
2025-05-08,723.5808715820312,727.7999877929688,772.4000244140625,722.5,761.9500122070312,7297156
2025-05-09,719.1566772460938,723.3499755859375,739.5,703.0,703.0,1389887
2025-05-12,723.7797241210938,728.0,752.2000122070312,725.0499877929688,735.0999755859375,464447
2025-05-13,715.6769409179688,719.8499755859375,736.2999877929688,717.7999877929688,727.0,400190
2025-05-14,724.7242431640625,728.9500122070312,739.0,710.8499755859375,720.2000122070312,462677
2025-05-15,720.896484375,725.0999755859375,740.0,723.0,738.0,285402
2025-05-16,756.7872924804688,761.2000122070312,782.7999877929688,741.0,764.9500122070312,2519057
2025-05-19,753.7549438476562,758.1500244140625,776.9500122070312,751.0,767.2999877929688,392440
2025-05-20,825.8843994140625,830.7000122070312,852.0,760.2000122070312,770.0,6193682
2025-05-21,800.7310791015625,805.4000244140625,850.0,798.2999877929688,850.0,1459557
2025-05-22,806.1991577148438,810.9000244140625,822.4500122070312,796.3499755859375,802.0,502559
2025-05-23,797.4004516601562,802.0499877929688,825.4000244140625,795.4000244140625,806.0,549868
2025-05-26,800.2339477539062,804.9000244140625,816.9500122070312,798.5,802.7000122070312,288669
2025-05-27,836.8703002929688,841.75,875.0,801.0,808.7999877929688,6080513
2025-05-28,811.7666625976562,816.5,840.8499755859375,801.5,838.25,532408
2025-05-29,810.0267944335938,814.75,825.0,803.1500244140625,817.2000122070312,335132
2025-05-30,879.0245361328125,884.1500244140625,900.0,811.9500122070312,821.5,3402578
2025-06-02,884.6914672851562,889.8499755859375,905.0,874.1500244140625,890.9500122070312,1419277
2025-06-03,885.8347778320312,891.0,904.25,881.4500122070312,890.0,561069
2025-06-04,884.44287109375,889.5999755859375,915.0,875.0499877929688,887.4000244140625,764106
2025-06-05,892.396484375,897.5999755859375,909.0,891.2999877929688,894.25,383212
2025-06-06,870.474365234375,875.5499877929688,902.0,867.0,900.1500244140625,384344
2025-06-09,867.6906127929688,872.75,887.0999755859375,869.25,878.0,233545
2025-06-10,848.6018676757812,853.5499877929688,880.9500122070312,845.0499877929688,880.9500122070312,300387
2025-06-11,847.0608520507812,852.0,863.9500122070312,839.4000244140625,860.0,199292
2025-06-12,825.784912109375,830.5999755859375,859.5499877929688,824.5,859.5499877929688,312093
2025-06-13,828.8670043945312,833.7000122070312,841.0499877929688,799.9500122070312,800.0,201301
2025-06-16,805.4037475585938,810.0999755859375,840.4500122070312,801.9000244140625,840.4500122070312,301182
2025-06-17,802.2223510742188,806.9000244140625,819.4500122070312,802.2999877929688,808.7000122070312,129902
2025-06-18,793.1253662109375,797.75,811.0,786.2000122070312,811.0,211630
2025-06-19,791.4352416992188,796.0499877929688,813.5499877929688,781.0499877929688,801.0,187714
2025-06-20,781.6920166015625,786.25,805.0,779.5,801.2000122070312,227298
2025-06-23,815.4452514648438,820.2000122070312,825.3499755859375,779.9500122070312,787.0,871996
2025-06-24,845.42041015625,850.3499755859375,858.0,809.25,834.0,668177
2025-06-25,841.84130859375,846.75,858.0,838.4000244140625,854.4000244140625,215533
2025-06-26,832.7443237304688,837.5999755859375,855.0,833.4000244140625,850.0,164138
2025-06-27,844.7742309570312,849.7000122070312,854.0,834.25,838.0,343733
2025-06-30,844.6250610351562,849.5499877929688,867.5999755859375,841.7000122070312,855.2000122070312,382147
2025-07-01,833.1917114257812,838.0499877929688,846.8499755859375,830.0,843.0,259817
2025-07-02,850.6897583007812,855.6500244140625,865.0,814.7000122070312,835.0499877929688,384987
2025-07-03,879.8198852539062,884.9500122070312,892.4000244140625,851.0499877929688,860.0,730539
2025-07-04,879.2730712890625,884.4000244140625,899.7000122070312,878.9500122070312,882.0499877929688,279418
2025-07-07,886.4312744140625,891.5999755859375,899.0,874.0999755859375,885.5,141707
2025-07-08,888.2208862304688,893.4000244140625,914.5,884.75,898.9500122070312,177737
2025-07-09,884.98974609375,890.1500244140625,899.0,872.0,896.7000122070312,84338
2025-07-10,876.0916137695312,881.2000122070312,902.5,875.0,897.9500122070312,223568
2025-07-11,882.90185546875,888.0499877929688,912.8499755859375,870.0499877929688,881.2000122070312,339289
2025-07-14,871.7667846679688,876.8499755859375,891.7999877929688,857.5499877929688,885.0499877929688,212303
2025-07-15,883.1504516601562,888.2999877929688,899.9500122070312,871.4000244140625,884.7000122070312,121631
2025-07-16,876.24072265625,881.3499755859375,902.6500244140625,873.0,898.2999877929688,186683
2025-07-17,883.4486694335938,888.5999755859375,891.0999755859375,878.0,881.3499755859375,51373
2025-07-18,866.5472412109375,871.5999755859375,897.0,868.0,897.0,86117
2025-07-21,862.8189697265625,867.8499755859375,872.7999877929688,862.0,871.5999755859375,51640
2025-07-22,854.3682250976562,859.3499755859375,907.0,839.0,877.5,600962
2025-07-23,851.9324951171875,856.9000244140625,869.9000244140625,844.0499877929688,869.9000244140625,94683
2025-07-24,839.3558349609375,844.25,860.3499755859375,831.0,856.9000244140625,232077
2025-07-25,836.1246337890625,841.0,855.9500122070312,822.5999755859375,854.0,112633
2025-07-28,837.8148193359375,842.7000122070312,848.9500122070312,827.5499877929688,842.0,86099
2025-07-29,852.3798217773438,857.3499755859375,879.0,834.1500244140625,843.0499877929688,82411
2025-07-30,840.8471069335938,845.75,864.9000244140625,841.4500122070312,864.9000244140625,190580
2025-07-31,847.9059448242188,852.8499755859375,868.0,838.4500122070312,845.75,270449
2025-08-01,888.9168090820312,894.0999755859375,905.0,848.0,857.0999755859375,834157
2025-08-04,922.2225952148438,927.5999755859375,936.7999877929688,898.5499877929688,906.3499755859375,1371677
2025-08-05,906.9119262695312,912.2000122070312,936.75,906.7000122070312,936.75,272924
2025-08-06,857.5,862.5,869.3499755859375,821.2000122070312,855.0,924861
2025-08-07,862.6500244140625,862.6500244140625,869.7999877929688,841.6500244140625,858.2000122070312,132519
2025-08-08,864.3499755859375,864.3499755859375,871.5499877929688,837.0,862.6500244140625,141355
2025-08-11,866.6500244140625,866.6500244140625,873.9500122070312,847.2000122070312,870.0,247719
2025-08-12,863.4000244140625,863.4000244140625,874.6500244140625,857.0,866.6500244140625,72849
2025-08-13,857.8499755859375,857.8499755859375,864.5999755859375,841.0999755859375,864.5999755859375,129572
2025-08-14,859.0499877929688,859.0499877929688,864.0,850.4500122070312,857.8499755859375,64839
2025-08-18,902.7000122070312,902.7000122070312,910.5999755859375,866.0499877929688,875.6500244140625,239266
2025-08-19,920.5,920.5,940.0,905.4000244140625,921.3499755859375,845408
2025-08-20,901.2000122070312,901.2000122070312,930.9000244140625,894.2999877929688,930.0,139307
2025-08-21,903.2999877929688,903.2999877929688,911.9000244140625,887.0999755859375,901.2000122070312,135611
2025-08-22,882.5499877929688,882.5499877929688,903.2999877929688,870.0,903.2999877929688,189394
2025-08-25,878.2000122070312,878.2000122070312,892.4000244140625,868.0499877929688,891.2999877929688,100646
2025-08-26,868.1500244140625,868.1500244140625,888.2999877929688,854.7999877929688,886.0,156606
2025-08-28,853.7999877929688,853.7999877929688,865.4500122070312,850.0,855.1500244140625,61144
2025-08-29,871.5,871.5,874.0,850.7000122070312,851.9500122070312,125828
2025-09-01,904.9500122070312,904.9500122070312,911.0,867.0,876.9500122070312,185142
2025-09-02,923.5999755859375,923.5999755859375,925.0,894.4000244140625,910.4000244140625,190352
2025-09-03,933.2000122070312,933.2000122070312,962.0,917.0,922.0,241251
2025-09-04,924.5999755859375,924.5999755859375,953.0999755859375,920.5,950.0,97586
2025-09-05,918.0,918.0,928.2000122070312,905.8499755859375,924.6500244140625,73856
2025-09-08,902.25,902.25,918.0,897.5499877929688,913.0999755859375,68737
2025-09-09,895.25,895.25,911.0,891.2000122070312,902.25,63662
2025-09-10,917.5,917.5,925.4000244140625,893.75,893.75,214011
2025-09-11,902.5499877929688,902.5499877929688,930.0,898.0,925.4000244140625,81808
2025-09-12,887.5999755859375,887.5999755859375,916.0,870.5499877929688,905.0,156827
2025-09-15,903.8499755859375,903.8499755859375,910.25,885.9500122070312,887.5999755859375,63868
2025-09-16,917.0,917.0,928.7000122070312,900.0,914.5,206455
2025-09-17,905.8499755859375,905.8499755859375,922.7999877929688,900.0,916.0,71000
2025-09-18,879.4500122070312,879.4500122070312,906.4000244140625,866.0,906.4000244140625,463154
2025-09-19,886.0499877929688,886.0499877929688,897.0,869.75,882.9500122070312,164449
2025-09-22,899.2999877929688,899.2999877929688,903.9000244140625,882.0499877929688,886.0,154721
2025-09-23,899.8499755859375,899.8499755859375,913.9500122070312,893.5499877929688,900.1500244140625,91287
2025-09-24,919.2999877929688,919.2999877929688,924.0,898.8499755859375,904.2000122070312,220304
2025-09-25,898.2000122070312,898.2000122070312,919.9000244140625,893.0,919.0,83871
2025-09-26,889.1500244140625,889.1500244140625,900.0,876.2000122070312,898.75,97030
2025-09-29,857.0499877929688,857.0499877929688,891.9500122070312,850.0,889.0999755859375,306997
2025-09-30,845.25,845.25,864.7999877929688,833.4500122070312,859.7000122070312,212106
2025-10-01,853.6500244140625,853.6500244140625,858.5,833.0,847.0,78304
2025-10-03,857.8499755859375,857.8499755859375,871.3499755859375,852.0499877929688,862.0,80586
2025-10-06,845.5,845.5,859.5,835.0499877929688,853.0499877929688,169230
2025-10-07,852.25,852.25,857.0,843.5499877929688,849.1500244140625,62714
2025-10-08,836.5,836.5,852.9500122070312,832.0,845.0499877929688,90480
2025-10-09,830.8499755859375,830.8499755859375,837.2000122070312,815.5,833.0,199678
2025-10-10,829.6500244140625,829.6500244140625,839.5,824.75,830.8499755859375,56660
2025-10-13,829.25,829.25,835.0,816.25,824.0,110028
2025-10-14,832.9500122070312,832.9500122070312,839.0,818.75,822.5,160305
2025-10-15,834.0,834.0,846.0,830.0499877929688,835.2000122070312,62882
2025-10-16,843.5,843.5,858.0,836.7000122070312,843.0,122319
2025-10-17,835.25,835.25,856.9000244140625,831.0,849.9000244140625,57762
2025-10-20,843.8499755859375,843.8499755859375,850.0,823.9000244140625,831.7999877929688,82593
2025-10-21,848.6500244140625,848.6500244140625,852.0999755859375,841.25,848.2000122070312,15059
2025-10-23,844.75,844.75,850.3499755859375,839.0999755859375,848.6500244140625,84001
2025-10-24,836.5,836.5,852.0,832.0,844.3499755859375,59041
2025-10-27,850.7000122070312,850.7000122070312,853.4500122070312,839.9000244140625,839.9000244140625,47213
2025-10-28,850.6500244140625,850.6500244140625,860.0,846.5999755859375,851.0,49168
2025-10-29,864.3499755859375,864.3499755859375,870.0,846.5499877929688,850.6500244140625,69283
2025-10-30,855.1500244140625,855.1500244140625,869.9000244140625,852.0499877929688,869.9000244140625,39802
2025-10-31,859.75,859.75,869.0,854.5999755859375,859.7000122070312,60851
2025-11-03,877.1500244140625,877.1500244140625,888.0,857.5999755859375,867.5999755859375,162009
2025-11-04,888.6500244140625,888.6500244140625,896.4500122070312,874.0,881.8499755859375,103632
2025-11-05,888.6500244140625,888.6500244140625,888.6500244140625,888.6500244140625,888.6500244140625,0
2025-11-06,973.0999755859375,973.0999755859375,1004.0,922.0,922.0,9799457
2025-11-07,1025.1500244140625,1025.1500244140625,1034.5,953.25,970.0,5299231
2025-11-10,1068.449951171875,1068.449951171875,1074.4000244140625,1012.0499877929688,1014.9000244140625,2314009
2025-11-11,1035.199951171875,1035.199951171875,1071.5,1027.800048828125,1057.8499755859375,993873
2025-11-12,1061.25,1061.25,1068.6500244140625,1028.6500244140625,1030.949951171875,835443
2025-11-13,1044.5999755859375,1044.5999755859375,1062.0,1036.699951171875,1061.25,265825
2025-11-14,1053.0999755859375,1053.0999755859375,1069.9000244140625,1031.8499755859375,1045.0,981245
2025-11-17,1051.25,1051.25,1065.699951171875,1043.75,1065.5,326332
2025-11-18,1018.3499755859375,1018.3499755859375,1058.699951171875,1014.0,1058.699951171875,286952
2025-11-19,1032.699951171875,1032.699951171875,1039.300048828125,1016.7999877929688,1018.4500122070312,297566
2025-11-20,1014.8499755859375,1014.8499755859375,1052.5,1008.0,1035.75,161558
2025-11-21,998.4000244140625,998.4000244140625,1020.4000244140625,991.9500122070312,1014.8499755859375,172300
2025-11-24,985.9500122070312,985.9500122070312,1002.0499877929688,975.5999755859375,998.4500122070312,208470
2025-11-25,983.2999877929688,983.2999877929688,993.7000122070312,976.75,993.2000122070312,107873
2025-11-26,1022.75,1022.75,1035.0,985.9000244140625,985.9000244140625,515928
2025-11-27,1000.1500244140625,1000.1500244140625,1022.75,977.4000244140625,1022.7000122070312,258759
2025-11-28,1008.5999755859375,1008.5999755859375,1018.8499755859375,995.2000122070312,997.0,121220
2025-12-01,984.2000122070312,984.2000122070312,1017.2999877929688,980.0999755859375,1014.0,191297
2025-12-02,989.2999877929688,989.2999877929688,994.9000244140625,957.5999755859375,988.2999877929688,262186
2025-12-03,999.5999755859375,999.5999755859375,1009.2000122070312,979.0,995.2999877929688,197856
2025-12-04,976.7999877929688,976.7999877929688,1000.0,968.5,1000.0,137480
2025-12-05,949.7999877929688,949.7999877929688,983.7000122070312,934.0,981.0,282832
2025-12-08,941.5999755859375,941.5999755859375,970.2000122070312,925.5999755859375,948.9000244140625,276202
2025-12-09,975.2999877929688,975.2999877929688,978.9000244140625,926.5999755859375,941.9000244140625,309618
2025-12-10,970.2000122070312,970.2000122070312,977.9000244140625,961.0999755859375,970.2000122070312,147000
2025-12-11,967.5,967.5,972.0,957.9000244140625,970.0,102140
2025-12-12,1025.300048828125,1025.300048828125,1033.0,966.0999755859375,976.0,479689
2025-12-15,989.0999755859375,989.0999755859375,1018.4000244140625,983.2000122070312,1018.4000244140625,470600
2025-12-16,981.7999877929688,981.7999877929688,988.9000244140625,975.0,986.0,135465
2025-12-17,994.5,994.5,1008.4000244140625,979.5,982.2000122070312,238624
2025-12-18,990.2999877929688,990.2999877929688,995.9000244140625,967.5999755859375,995.0,115833
2025-12-19,969.9000244140625,969.9000244140625,995.5999755859375,964.2000122070312,994.9000244140625,133767
2025-12-22,980.9000244140625,980.9000244140625,987.0,969.9000244140625,973.0,103353
2025-12-23,966.0,966.0,994.0,940.4000244140625,987.0,364266
2025-12-24,954.7999877929688,954.7999877929688,970.0,951.0,966.0,126600
2025-12-26,943.2000122070312,943.2000122070312,956.4000244140625,935.2000122070312,954.7999877929688,167511
2025-12-29,959.2000122070312,959.2000122070312,965.0,927.5999755859375,946.0,226905
2025-12-30,947.7999877929688,947.7999877929688,964.7999877929688,943.0999755859375,958.0,213560
2025-12-31,944.2000122070312,944.2000122070312,952.7999877929688,940.0999755859375,949.0,88117
2026-01-01,910.3499755859375,910.3499755859375,948.0,905.0,948.0,319456
2026-01-02,915.7000122070312,915.7000122070312,923.5,911.5999755859375,912.9000244140625,104862
2026-01-05,933.6500244140625,933.6500244140625,939.0,906.0,912.0499877929688,233557
2026-01-06,924.0499877929688,924.0499877929688,943.0,916.0,933.0,161133
2026-01-07,930.9000244140625,930.9000244140625,940.4500122070312,920.0,923.0,105112
2026-01-08,925.4500122070312,925.4500122070312,933.6500244140625,912.75,930.0,124045
2026-01-09,942.4000244140625,942.4000244140625,948.0,904.0,925.4500122070312,470517
2026-01-12,942.75,942.75,966.2999877929688,925.0,940.5999755859375,263851
2026-01-13,967.1500244140625,967.1500244140625,979.0,936.2000122070312,945.5,194770
2026-01-14,959.4000244140625,959.4000244140625,976.0,956.0999755859375,967.0,446450
2026-01-16,971.0499877929688,971.0499877929688,979.0,959.4000244140625,959.4000244140625,167942
