date_,adj close_igl.ns,close_igl.ns,high_igl.ns,low_igl.ns,open_igl.ns,volume_igl.ns
2025-04-08,178.90184020996094,180.16000366210938,193.6699981689453,178.36000061035156,192.0,9213181
2025-04-09,173.65872192382812,174.8800048828125,181.4499969482422,172.14999389648438,181.0,6295410
2025-04-11,173.53955078125,174.75999450683594,180.5500030517578,172.83999633789062,180.5500030517578,6913671
2025-04-15,177.72015380859375,178.97000122070312,179.83999633789062,175.83999633789062,175.83999633789062,4478858
2025-04-16,175.29718017578125,176.52999877929688,177.0,172.0,174.75,10195223
2025-04-17,175.71424865722656,176.9499969482422,178.25,175.11000061035156,177.9499969482422,3894397
2025-04-21,181.29501342773438,182.57000732421875,182.99000549316406,178.66000366210938,179.88999938964844,5824941
2025-04-22,186.83602905273438,188.14999389648438,190.4499969482422,182.0,183.49000549316406,6527555
2025-04-23,184.2144775390625,185.50999450683594,189.7100067138672,182.8000030517578,188.8699951171875,4630489
2025-04-24,184.10523986816406,185.39999389648438,187.72000122070312,184.8000030517578,186.0,3090948
2025-04-25,176.9555206298828,178.1999969482422,187.2899932861328,177.5,185.99000549316406,3527583
2025-04-28,184.02581787109375,185.32000732421875,186.39999389648438,178.5,180.58999633789062,9698036
2025-04-29,183.7477569580078,185.0399932861328,192.39999389648438,184.6300048828125,187.0,6024707
2025-04-30,191.24502563476562,192.58999633789062,196.39999389648438,184.0,185.33999633789062,22318492
2025-05-02,193.00267028808594,194.36000061035156,198.8000030517578,192.75999450683594,193.0,6825356
2025-05-05,204.8990020751953,206.33999633789062,207.0,193.89999389648438,194.10000610351562,14706914
2025-05-06,203.26052856445312,204.69000244140625,210.0,202.55999755859375,207.35000610351562,7345692
2025-05-07,204.14431762695312,205.5800018310547,207.19000244140625,200.33999633789062,202.5,2844584
2025-05-08,197.83865356445312,199.22999572753906,208.0,194.97999572753906,206.0,2201902
2025-05-09,198.31532287597656,199.7100067138672,201.00999450683594,194.39999389648438,194.39999389648438,2715601
2025-05-12,203.84640502929688,205.27999877929688,206.97000122070312,202.25999450683594,204.97999572753906,1959282
2025-05-13,201.91995239257812,203.33999633789062,205.72999572753906,202.10000610351562,205.5,1453000
2025-05-14,204.2932586669922,205.72999572753906,206.99000549316406,202.60000610351562,203.33999633789062,1595123
2025-05-15,203.43927001953125,204.8699951171875,206.5,202.1999969482422,205.99000549316406,1632017
2025-05-16,207.73902893066406,209.1999969482422,210.89999389648438,205.0399932861328,206.0,3908058
2025-05-19,210.0726318359375,211.5500030517578,214.17999267578125,207.5,209.1999969482422,3638441
2025-05-20,203.9854278564453,205.4199981689453,216.19000244140625,205.0,213.11000061035156,3592899
2025-05-21,206.11048889160156,207.55999755859375,208.0,204.3000030517578,206.0,1231974
2025-05-22,202.84347534179688,204.27000427246094,207.55999755859375,201.50999450683594,207.55999755859375,1709370
2025-05-23,204.392578125,205.8300018310547,207.5500030517578,201.60000610351562,204.27000427246094,1389091
2025-05-26,204.96852111816406,206.41000366210938,209.0,205.0,207.0,876045
2025-05-27,204.8890838623047,206.3300018310547,206.82000732421875,203.5,205.14999389648438,1390319
2025-05-28,211.86997985839844,213.36000061035156,214.1999969482422,205.0399932861328,208.1699981689453,6415652
2025-05-29,212.89279174804688,214.38999938964844,216.42999267578125,210.41000366210938,213.60000610351562,4315103
2025-05-30,205.21678161621094,206.66000366210938,214.30999755859375,206.10000610351562,214.0,3543421
2025-06-02,205.89202880859375,207.33999633789062,217.3699951171875,205.8000030517578,207.85000610351562,9369603
2025-06-03,203.88613891601562,205.32000732421875,209.52999877929688,202.10000610351562,207.99000549316406,2171985
2025-06-04,207.34182739257812,208.8000030517578,209.69000244140625,205.2100067138672,206.94000244140625,3223905
2025-06-05,206.7758026123047,208.22999572753906,210.1199951171875,204.5,208.8000030517578,3648519
2025-06-06,209.12925720214844,210.60000610351562,211.99000549316406,207.72999572753906,208.22999572753906,1997447
2025-06-09,212.97222900390625,214.47000122070312,215.42999267578125,210.60000610351562,211.0,3295398
2025-06-10,212.1778106689453,213.6699981689453,218.35000610351562,212.5,215.5,7161395
2025-06-11,209.24842834472656,210.72000122070312,217.3000030517578,210.10000610351562,213.6699981689453,3020696
2025-06-12,201.7213592529297,203.13999938964844,212.88999938964844,202.5500030517578,211.6999969482422,4616428
2025-06-13,197.49110412597656,198.8800048828125,199.5500030517578,193.1199951171875,199.0,8777357
2025-06-16,210.84718322753906,212.3300018310547,213.8000030517578,198.1300048828125,198.7899932861328,27724110
2025-06-17,207.45106506347656,208.91000366210938,213.4199981689453,208.0,211.89999389648438,6374744
2025-06-18,204.1840362548828,205.6199951171875,209.3000030517578,204.57000732421875,207.0,2125621
2025-06-19,200.8474884033203,202.25999450683594,206.5800018310547,201.50999450683594,205.8000030517578,1456780
2025-06-20,204.2336883544922,205.6699981689453,207.0500030517578,201.89999389648438,202.0,4198077
2025-06-23,204.56138610839844,206.0,210.25,203.0,205.39999389648438,12238919
2025-06-24,204.8890838623047,206.3300018310547,211.91000366210938,206.00999450683594,210.0,3123577
2025-06-25,207.67945861816406,209.13999938964844,210.30999755859375,207.36000061035156,207.99000549316406,1947862
2025-06-26,206.87510681152344,208.3300018310547,210.1199951171875,206.6300048828125,209.1999969482422,1765142
2025-06-27,212.63461303710938,214.1300048828125,216.6999969482422,208.42999267578125,209.33999633789062,11384244
2025-06-30,216.34848022460938,217.8699951171875,219.4199981689453,213.5,218.0,6555935
2025-07-01,214.58091735839844,216.08999633789062,218.8000030517578,214.41000366210938,218.8000030517578,2797448
2025-07-02,219.1785888671875,220.72000122070312,221.83999633789062,215.7100067138672,216.6999969482422,6291092
2025-07-03,217.93731689453125,219.47000122070312,222.5399932861328,218.8699951171875,221.64999389648438,2343929
2025-07-04,224.52102661132812,226.10000610351562,229.0,217.11000061035156,217.11000061035156,12834315
2025-07-07,225.25584411621094,226.83999633789062,228.5,224.39999389648438,227.0,2948895
2025-07-08,226.38787841796875,227.97999572753906,229.0,224.64999389648438,226.83999633789062,3039260
2025-07-09,220.67803955078125,222.22999572753906,228.5500030517578,221.6699981689453,228.4499969482422,2085443
2025-07-10,219.07928466796875,220.6199951171875,224.0,219.22000122070312,223.33999633789062,1705810
2025-07-11,216.8549346923828,218.3800048828125,222.14999389648438,217.14999389648438,220.0,1864121
2025-07-14,215.752685546875,217.27000427246094,219.99000549316406,216.10000610351562,219.0,1743595
2025-07-15,218.7317352294922,220.27000427246094,220.88999938964844,215.60000610351562,216.99000549316406,1975256
2025-07-16,218.22528076171875,219.75999450683594,222.2100067138672,218.9499969482422,220.8000030517578,2575239
2025-07-17,217.53018188476562,219.05999755859375,221.14999389648438,218.5,220.0,3070007
2025-07-18,213.56805419921875,215.07000732421875,220.13999938964844,213.8300018310547,218.9600067138672,2362228
2025-07-21,211.57208251953125,213.05999755859375,215.4199981689453,211.38999938964844,215.0,1628405
2025-07-22,211.39334106445312,212.8800048828125,217.42999267578125,211.8300018310547,214.5,4030269
2025-07-23,208.9207305908203,210.38999938964844,215.49000549316406,209.36000061035156,214.07000732421875,4676390
2025-07-24,205.7827911376953,207.22999572753906,211.4499969482422,205.00999450683594,210.85000610351562,5788136
2025-07-25,199.6161651611328,201.02000427246094,208.94000244140625,200.0500030517578,207.22999572753906,2973899
2025-07-28,202.57534790039062,204.0,206.47000122070312,201.02999877929688,201.02999877929688,4672067
2025-07-29,204.51173400878906,205.9499969482422,208.25999450683594,202.6999969482422,204.9199981689453,4155694
2025-07-30,201.7511444091797,203.1699981689453,206.5500030517578,202.00999450683594,205.99000549316406,2653338
2025-07-31,203.61802673339844,205.0500030517578,208.7899932861328,199.1999969482422,199.97999572753906,7964273
2025-08-01,200.1325225830078,201.5399932861328,211.41000366210938,200.75,205.0399932861328,2962044
2025-08-04,204.75006103515625,206.19000244140625,207.0,200.69000244140625,202.11000061035156,2812084
2025-08-05,205.42530822753906,206.8699951171875,207.60000610351562,204.1300048828125,207.0,1789793
2025-08-06,202.64486694335938,204.07000732421875,207.10000610351562,203.22999572753906,206.0,1322613
2025-08-07,204.02516174316406,205.4600067138672,206.24000549316406,200.72999572753906,202.5,2428635
2025-08-08,200.7581329345703,202.1699981689453,206.25999450683594,201.8000030517578,204.89999389648438,995233
2025-08-11,201.2149200439453,202.6300048828125,203.58999633789062,200.27999877929688,202.1699981689453,1404201
2025-08-12,204.59117126464844,206.02999877929688,208.8300018310547,202.6300048828125,203.6999969482422,2808234
2025-08-13,204.8692169189453,206.30999755859375,209.1999969482422,204.60000610351562,206.0,1747587
2025-08-14,202.6647186279297,204.08999633789062,207.3300018310547,203.35000610351562,206.30999755859375,858541
2025-08-18,203.568359375,205.0,206.5,202.39999389648438,205.13999938964844,1772831
2025-08-19,203.111572265625,204.5399932861328,205.6999969482422,203.10000610351562,205.0,882419
2025-08-20,203.7967529296875,205.22999572753906,206.55999755859375,203.39999389648438,204.5500030517578,3471005
2025-08-21,205.27635192871094,206.72000122070312,208.10000610351562,205.0,205.1999969482422,2432531
2025-08-22,205.762939453125,207.2100067138672,208.60000610351562,205.3000030517578,206.08999633789062,1464162
2025-08-25,209.38743591308594,210.86000061035156,212.82000732421875,206.63999938964844,207.0,3712727
2025-08-26,206.13035583496094,207.5800018310547,211.9499969482422,207.0,211.0,1623306
2025-08-28,205.23663330078125,206.67999267578125,208.4600067138672,205.83999633789062,207.0,2210268
2025-08-29,205.2962188720703,206.74000549316406,208.39999389648438,204.64999389648438,206.60000610351562,2478859
2025-09-01,209.45693969726562,210.92999267578125,211.2100067138672,206.07000732421875,207.5,1127626
2025-09-02,215.35546875,216.8699951171875,218.25,211.91000366210938,213.25,4119853
2025-09-03,217.58975219726562,219.1199951171875,220.27000427246094,216.8000030517578,216.8699951171875,1760111
2025-09-04,215.68316650390625,217.1999969482422,222.0,216.42999267578125,219.1199951171875,1067212
2025-09-05,211.5422821044922,213.02999877929688,218.99000549316406,211.3800048828125,218.99000549316406,1470158
2025-09-08,211.84019470214844,213.3300018310547,215.6999969482422,211.83999633789062,213.58999633789062,1317565
2025-09-09,207.8184814453125,209.27999877929688,213.91000366210938,208.75999450683594,213.3300018310547,1643656
2025-09-10,209.85415649414062,211.3300018310547,212.0,209.39999389648438,210.0,1380686
2025-09-11,212.91265869140625,214.41000366210938,216.3699951171875,211.5399932861328,211.5399932861328,4294558
2025-09-12,213.2899932861328,214.7899932861328,217.47999572753906,213.97000122070312,216.0,2150030
2025-09-15,214.80999755859375,214.80999755859375,215.39999389648438,212.91000366210938,214.5,1112122
2025-09-16,215.7100067138672,215.7100067138672,216.99000549316406,214.75999450683594,215.0,854409
2025-09-17,215.05999755859375,215.05999755859375,217.39999389648438,214.0399932861328,216.5,1119586
2025-09-18,215.5800018310547,215.5800018310547,217.0,214.25,216.5,598345
2025-09-19,215.1300048828125,215.1300048828125,216.6999969482422,214.42999267578125,215.5,3985981
2025-09-22,211.55999755859375,211.55999755859375,216.0,210.60000610351562,215.1300048828125,1027715
2025-09-23,208.69000244140625,208.69000244140625,212.85000610351562,208.1300048828125,211.5,799958
2025-09-24,207.57000732421875,207.57000732421875,209.17999267578125,206.13999938964844,208.1300048828125,1520999
2025-09-25,204.9499969482422,204.9499969482422,208.49000549316406,204.38999938964844,207.57000732421875,1025400
2025-09-26,202.25999450683594,202.25999450683594,205.10000610351562,200.8000030517578,205.0,1938840
2025-09-29,206.72999572753906,206.72999572753906,208.38999938964844,202.5500030517578,203.0,1537132
2025-09-30,208.5399932861328,208.5399932861328,210.0,205.10000610351562,206.72999572753906,2248009
2025-10-01,209.02000427246094,209.02000427246094,211.6699981689453,207.42999267578125,208.0,1830451
2025-10-03,209.02999877929688,209.02999877929688,209.8699951171875,205.0,208.0,2317920
2025-10-06,208.05999755859375,208.05999755859375,210.61000061035156,206.5,209.6999969482422,1564755
2025-10-07,220.1199951171875,220.1199951171875,222.1999969482422,208.08999633789062,208.08999633789062,24751654
2025-10-08,217.3300018310547,217.3300018310547,223.5,215.30999755859375,222.0,6925864
2025-10-09,218.52000427246094,218.52000427246094,220.88999938964844,217.35000610351562,218.6999969482422,2695300
2025-10-10,216.17999267578125,216.17999267578125,218.5800018310547,215.2100067138672,218.35000610351562,1204131
2025-10-13,216.32000732421875,216.32000732421875,217.4499969482422,213.13999938964844,215.0,1220571
2025-10-14,211.6999969482422,211.6999969482422,218.9199981689453,210.3000030517578,217.99000549316406,1175277
2025-10-15,211.94000244140625,211.94000244140625,213.1999969482422,209.80999755859375,211.85000610351562,2230929
2025-10-16,213.6699981689453,213.6699981689453,214.5,211.17999267578125,213.83999633789062,2079906
2025-10-17,208.22999572753906,208.22999572753906,216.3800048828125,207.58999633789062,213.6699981689453,2292635
2025-10-20,207.19000244140625,207.19000244140625,208.89999389648438,206.30999755859375,208.22999572753906,1196299
2025-10-21,207.4199981689453,207.4199981689453,208.5,207.0,208.5,162695
2025-10-23,214.75999450683594,214.75999450683594,216.58999633789062,207.27000427246094,207.91000366210938,3801767
2025-10-24,211.16000366210938,211.16000366210938,215.72000122070312,210.0,214.75999450683594,2053667
2025-10-27,213.47000122070312,213.47000122070312,214.75,210.30999755859375,211.16000366210938,1557159
2025-10-28,210.35000610351562,210.35000610351562,213.88999938964844,208.88999938964844,213.47000122070312,2413492
2025-10-29,212.30999755859375,212.30999755859375,215.38999938964844,209.08999633789062,210.35000610351562,1626179
2025-10-30,211.92999267578125,211.92999267578125,212.5,209.0,212.27000427246094,1036737
2025-10-31,211.94000244140625,211.94000244140625,213.3300018310547,211.02000427246094,212.0,931994
2025-11-03,215.14999389648438,215.14999389648438,215.8000030517578,209.0,209.5,2322896
2025-11-04,214.85000610351562,214.85000610351562,219.10000610351562,213.5500030517578,215.99000549316406,3323338
2025-11-05,214.85000610351562,214.85000610351562,214.85000610351562,214.85000610351562,214.85000610351562,0
2025-11-06,211.05999755859375,211.05999755859375,214.8300018310547,209.8699951171875,214.0,1094359
2025-11-07,212.0,212.0,213.27999877929688,209.02000427246094,211.8000030517578,843889
2025-11-10,208.99000549316406,208.99000549316406,213.1999969482422,208.1999969482422,212.47999572753906,1562680
2025-11-11,208.2899932861328,208.2899932861328,218.3800048828125,207.5800018310547,209.0,5913745
2025-11-12,210.22999572753906,210.22999572753906,212.19000244140625,207.0,209.32000732421875,3150966
2025-11-13,215.02000427246094,215.02000427246094,216.64999389648438,205.10000610351562,208.0,7541221
2025-11-14,212.66000366210938,212.66000366210938,216.83999633789062,211.8699951171875,213.5,4135977
2025-11-17,211.4600067138672,211.4600067138672,216.5,210.0,214.0,2567513
2025-11-18,208.5800018310547,208.5800018310547,213.0,208.27000427246094,213.0,2116427
2025-11-19,206.55999755859375,206.55999755859375,209.4499969482422,205.0,208.8000030517578,2381009
2025-11-20,204.05999755859375,204.05999755859375,206.7100067138672,203.5,206.2100067138672,2738618
2025-11-21,201.39999389648438,201.39999389648438,204.5500030517578,200.39999389648438,204.0,1919966
2025-11-24,198.99000549316406,198.99000549316406,206.9499969482422,195.5,201.1999969482422,5148072
2025-11-25,194.85000610351562,194.85000610351562,199.89999389648438,194.0,198.0,6929093
2025-11-26,199.22999572753906,199.22999572753906,199.47999572753906,195.89999389648438,196.39999389648438,1416640
2025-11-27,197.72000122070312,197.72000122070312,201.39999389648438,196.5500030517578,199.97999572753906,981537
2025-11-28,199.3800048828125,199.3800048828125,205.49000549316406,198.11000061035156,198.11000061035156,7128715
2025-12-01,198.9199981689453,198.9199981689453,200.99000549316406,197.5,199.0,1114113
2025-12-02,198.42999267578125,198.42999267578125,200.22999572753906,197.5500030517578,198.80999755859375,987140
2025-12-03,192.67999267578125,192.67999267578125,198.63999938964844,191.0,198.42999267578125,2058068
2025-12-04,193.7100067138672,193.7100067138672,195.4499969482422,192.0,192.5,1114938
2025-12-05,191.8000030517578,191.8000030517578,194.6999969482422,191.14999389648438,193.02000427246094,965306
2025-12-08,185.02000427246094,185.02000427246094,192.33999633789062,184.4600067138672,191.44000244140625,1337591
2025-12-09,183.63999938964844,183.63999938964844,186.8000030517578,183.00999450683594,184.49000549316406,983993
2025-12-10,184.75,184.75,189.7899932861328,184.0,184.0,1125335
2025-12-11,184.17999267578125,184.17999267578125,185.64999389648438,183.00999450683594,185.0,773600
2025-12-12,186.7100067138672,186.7100067138672,187.05999755859375,184.60000610351562,184.60000610351562,718465
2025-12-15,185.49000549316406,185.49000549316406,187.6999969482422,184.27999877929688,186.07000732421875,719592
2025-12-16,183.4199981689453,183.4199981689453,185.47999572753906,183.00999450683594,185.47999572753906,1099726
2025-12-17,192.74000549316406,192.74000549316406,196.89999389648438,186.5800018310547,188.89999389648438,36312289
2025-12-18,196.02999877929688,196.02999877929688,198.4499969482422,190.49000549316406,192.0,7610717
2025-12-19,193.9600067138672,193.9600067138672,194.63999938964844,190.50999450683594,194.60000610351562,2365510
2025-12-22,195.83999633789062,195.83999633789062,197.88999938964844,193.10000610351562,197.88999938964844,3107485
2025-12-23,195.77999877929688,195.77999877929688,196.99000549316406,194.2100067138672,195.83999633789062,1034936
2025-12-24,193.72999572753906,193.72999572753906,196.75,193.25999450683594,196.44000244140625,818031
2025-12-25,193.72999572753906,193.72999572753906,193.72999572753906,193.72999572753906,193.72999572753906,0
2025-12-26,193.52999877929688,193.52999877929688,194.6699981689453,192.75,193.97000122070312,673273
2025-12-29,195.11000061035156,195.11000061035156,195.83999633789062,193.14999389648438,193.52999877929688,1120103
2025-12-30,191.3800048828125,191.3800048828125,199.1999969482422,190.10000610351562,195.11000061035156,5118456
2025-12-31,194.57000732421875,194.57000732421875,195.6999969482422,191.55999755859375,192.0500030517578,1145443
2026-01-01,191.9600067138672,191.9600067138672,195.75,190.89999389648438,194.74000549316406,717574
2026-01-02,194.33999633789062,194.33999633789062,194.69000244140625,192.0500030517578,192.85000610351562,727464
2026-01-05,190.6199951171875,190.6199951171875,194.8000030517578,190.30999755859375,194.3300018310547,1163937
2026-01-06,190.3699951171875,190.3699951171875,191.47999572753906,189.0,191.11000061035156,834609
2026-01-07,187.0800018310547,187.0800018310547,191.4199981689453,186.64999389648438,191.0,1304820
2026-01-08,185.64999389648438,185.64999389648438,187.88999938964844,185.0,187.0800018310547,831626
2026-01-09,186.8300018310547,186.8300018310547,187.9499969482422,183.0,185.60000610351562,1249424
2026-01-12,183.99000549316406,183.99000549316406,188.0,181.4600067138672,187.80999755859375,1309144
2026-01-13,181.13999938964844,181.13999938964844,185.22000122070312,179.8800048828125,184.89999389648438,1535687
2026-01-14,181.3800048828125,181.3800048828125,183.13999938964844,180.39999389648438,182.0,1436969
2026-01-15,181.3800048828125,181.3800048828125,181.3800048828125,181.3800048828125,181.3800048828125,0
2026-01-16,180.91000366210938,180.91000366210938,181.8000030517578,179.3300018310547,180.47999572753906,1168275
