date_,adj close_fivestar.ns,close_fivestar.ns,high_fivestar.ns,low_fivestar.ns,open_fivestar.ns,volume_fivestar.ns
2025-04-23,824.9906616210938,827.8499755859375,850.0,821.0,843.5499877929688,346279
2025-04-24,805.0597534179688,807.8499755859375,827.7999877929688,804.0,823.0499877929688,426864
2025-04-25,794.1974487304688,796.9500122070312,823.4500122070312,788.25,805.0,469335
2025-04-28,764.301025390625,766.9500122070312,800.4000244140625,755.5499877929688,781.0,1154390
2025-04-29,751.84423828125,754.4500122070312,778.5499877929688,750.0,766.9500122070312,251600
2025-04-30,703.51171875,705.9500122070312,759.75,700.2000122070312,756.9500122070312,1318093
2025-05-02,695.3400268554688,697.75,716.0,687.1500244140625,709.4500122070312,755800
2025-05-05,685.3247680664062,687.7000122070312,705.7999877929688,685.3499755859375,705.7999877929688,535052
2025-05-06,671.0741577148438,673.4000244140625,695.4000244140625,670.5,691.1500244140625,434316
2025-05-07,680.93994140625,683.2999877929688,692.0,660.5,660.5,1501251
2025-05-08,677.3025512695312,679.6500244140625,712.75,675.0,691.75,787873
2025-05-09,670.5260009765625,672.8499755859375,686.5999755859375,660.0,666.0,452771
2025-05-12,689.7593994140625,692.1500244140625,700.0,686.9500122070312,699.9000244140625,848652
2025-05-13,684.8264770507812,687.2000122070312,701.4500122070312,685.0,694.4500122070312,336744
2025-05-14,678.8970336914062,681.25,691.9000244140625,675.6500244140625,690.0,721958
2025-05-15,675.4091186523438,677.75,689.4500122070312,675.0,686.25,392451
2025-05-16,676.8541259765625,679.2000122070312,684.6500244140625,674.0,680.7000122070312,546387
2025-05-19,670.625732421875,672.9500122070312,687.5999755859375,668.0499877929688,687.5999755859375,702768
2025-05-20,666.888671875,669.2000122070312,682.0,664.8499755859375,678.0,922819
2025-05-21,671.9710083007812,674.2999877929688,682.5,669.2000122070312,669.2000122070312,348257
2025-05-22,685.6237182617188,688.0,696.5999755859375,669.9000244140625,674.2999877929688,652579
2025-05-23,692.3504028320312,694.75,696.5499877929688,679.0,691.25,407021
2025-05-26,704.8072509765625,707.25,716.0,694.0499877929688,700.4000244140625,518865
2025-05-27,705.6044311523438,708.0499877929688,715.9500122070312,700.1500244140625,709.0,578626
2025-05-28,689.2112426757812,691.5999755859375,714.5,683.2000122070312,711.7999877929688,720726
2025-05-29,679.6942749023438,682.0499877929688,695.0,675.2999877929688,695.0,498869
2025-05-30,706.80029296875,709.25,712.5,678.0499877929688,686.4500122070312,948852
2025-06-02,696.9345092773438,699.3499755859375,725.0,687.75,710.0,950719
2025-06-03,678.79736328125,681.1500244140625,704.5999755859375,680.0,700.0,683646
2025-06-04,684.9759521484375,687.3499755859375,689.6500244140625,676.3499755859375,685.0,234307
2025-06-05,689.2611083984375,691.6500244140625,694.5,684.5499877929688,690.0,220311
2025-06-06,728.27587890625,730.7999877929688,749.5,687.4000244140625,693.0,2532464
2025-06-09,798.0341186523438,800.7999877929688,817.0,730.7000122070312,736.6500244140625,8859868
2025-06-10,798.18359375,800.9500122070312,802.8499755859375,777.5499877929688,797.0499877929688,1633326
2025-06-11,797.9842529296875,800.75,828.0,780.25,795.0499877929688,3788413
2025-06-12,782.08935546875,784.7999877929688,817.25,772.2000122070312,802.7000122070312,437877
2025-06-13,765.6463623046875,768.2999877929688,782.0,765.0,782.0,277282
2025-06-16,756.0795288085938,758.7000122070312,775.5499877929688,745.0499877929688,771.0,372910
2025-06-17,752.1431884765625,754.75,762.7999877929688,742.9500122070312,758.7000122070312,593616
2025-06-18,763.802734375,766.4500122070312,779.5,742.0,751.9000244140625,597804
2025-06-19,741.8289184570312,744.4000244140625,769.5,740.0999755859375,765.4000244140625,259079
2025-06-20,719.7056274414062,722.2000122070312,753.75,709.0,741.7999877929688,1827061
2025-06-23,729.3222045898438,731.8499755859375,739.4500122070312,710.5999755859375,712.6500244140625,546267
2025-06-24,744.3701171875,746.9500122070312,752.5999755859375,722.0499877929688,740.0,618473
2025-06-25,750.3992309570312,753.0,756.0,740.0,751.0999755859375,428460
2025-06-26,756.4780883789062,759.0999755859375,765.9000244140625,748.0499877929688,759.0,465880
2025-06-27,757.873291015625,760.5,768.0,752.0,764.7999877929688,216894
2025-06-30,769.13427734375,771.7999877929688,795.0,752.0,761.0,1440577
2025-07-01,760.8131103515625,763.4500122070312,775.0499877929688,753.7999877929688,771.5,1405103
2025-07-02,765.7958374023438,768.4500122070312,789.7999877929688,758.1500244140625,770.25,1779559
2025-07-03,768.536376953125,771.2000122070312,783.75,760.9000244140625,763.9000244140625,1053148
2025-07-04,768.7855224609375,771.4500122070312,780.0,765.0,771.0,679096
2025-07-07,773.4692993164062,776.1500244140625,785.25,762.5,765.0999755859375,859106
2025-07-08,753.8372802734375,756.4500122070312,784.5,751.0,775.0,2375335
2025-07-09,743.5728759765625,746.1500244140625,762.3499755859375,743.4500122070312,760.75,595763
2025-07-10,756.5280151367188,759.1500244140625,766.4000244140625,743.5,749.0,437908
2025-07-11,767.4401245117188,770.0999755859375,775.0,752.0,754.5999755859375,267831
2025-07-14,777.4055786132812,780.0999755859375,794.4500122070312,758.5,766.0,1226186
2025-07-15,746.0642700195312,748.6500244140625,791.9000244140625,739.6500244140625,780.9000244140625,1350716
2025-07-16,743.32373046875,745.9000244140625,757.0,743.8499755859375,751.0499877929688,255605
2025-07-17,741.3804931640625,743.9500122070312,763.5,741.0,749.4000244140625,289745
2025-07-18,727.1298828125,729.6500244140625,746.0,725.9500122070312,746.0,472008
2025-07-21,730.5679321289062,733.0999755859375,735.0,722.0,729.9000244140625,273870
2025-07-22,721.300048828125,723.7999877929688,738.5999755859375,722.2000122070312,733.2999877929688,710914
2025-07-23,726.2329711914062,728.75,732.0,716.0999755859375,725.5999755859375,276137
2025-07-24,719.6058959960938,722.0999755859375,728.75,718.0999755859375,728.75,194641
2025-07-25,687.6168212890625,690.0,725.5,685.5499877929688,721.5999755859375,1247048
2025-07-28,667.8353881835938,670.1500244140625,695.1500244140625,667.7999877929688,692.0999755859375,568404
2025-07-29,647.107177734375,649.3499755859375,660.1500244140625,592.2000122070312,650.0,3588486
2025-07-30,608.4412231445312,610.5499877929688,653.6500244140625,607.4500122070312,651.7000122070312,1822149
2025-07-31,591.7490844726562,593.7999877929688,620.0,592.0,610.0,1457114
2025-08-01,596.1837158203125,598.25,612.6500244140625,592.0,598.7000122070312,1139769
2025-08-04,602.8107299804688,604.9000244140625,609.9000244140625,595.1500244140625,604.0,1410335
2025-08-05,600.2197265625,602.2999877929688,608.1500244140625,597.0499877929688,606.0,504292
2025-08-06,581.1358642578125,583.1500244140625,607.5499877929688,582.0,607.5499877929688,769062
2025-08-07,582.431396484375,584.4500122070312,590.4500122070312,570.0,583.4500122070312,1451353
2025-08-08,578.245849609375,580.25,592.4500122070312,575.0,585.2000122070312,522581
2025-08-11,574.8576049804688,576.8499755859375,584.4000244140625,571.5999755859375,581.9000244140625,320207
2025-08-12,569.9745483398438,571.9500122070312,582.0,571.0,579.0,503800
2025-08-13,577.0499877929688,579.0499877929688,584.0,571.9500122070312,572.0,249918
2025-08-14,585.7000122070312,585.7000122070312,590.0,577.2000122070312,580.0,524947
2025-08-18,597.0999755859375,597.0999755859375,601.7999877929688,589.0499877929688,589.4000244140625,412483
2025-08-19,588.25,588.25,602.0,585.3499755859375,600.2000122070312,1067471
2025-08-20,581.2000122070312,581.2000122070312,592.5,578.0499877929688,591.9500122070312,750757
2025-08-21,584.0999755859375,584.0999755859375,589.75,578.0,583.0,447425
2025-08-22,588.75,588.75,590.3499755859375,579.1500244140625,586.5,430007
2025-08-25,576.5,576.5,591.0,574.25,588.9500122070312,1492382
2025-08-26,562.7000122070312,562.7000122070312,578.75,559.5,578.1500244140625,478833
2025-08-28,552.75,552.75,564.7999877929688,550.0999755859375,564.7999877929688,699469
2025-08-29,545.0499877929688,545.0499877929688,553.8499755859375,542.7000122070312,551.0499877929688,932926
2025-09-01,549.2000122070312,549.2000122070312,552.6500244140625,542.1500244140625,550.5,349918
2025-09-02,526.9500122070312,526.9500122070312,555.5499877929688,522.0,555.5499877929688,4440781
2025-09-03,533.2000122070312,533.2000122070312,541.0,527.2000122070312,530.8499755859375,2687655
2025-09-04,526.6500244140625,526.6500244140625,541.9500122070312,525.4000244140625,541.9500122070312,505395
2025-09-05,532.3499755859375,532.3499755859375,537.4000244140625,524.0,527.5,805886
2025-09-08,532.4000244140625,532.4000244140625,544.5,531.0999755859375,534.8499755859375,1837309
2025-09-09,529.8499755859375,529.8499755859375,536.8499755859375,528.7000122070312,536.7000122070312,1152957
2025-09-10,535.2999877929688,535.2999877929688,539.9000244140625,528.2999877929688,533.4500122070312,675011
2025-09-11,530.0,530.0,546.5499877929688,529.0999755859375,540.5,1354384
2025-09-12,540.5,540.5,548.5999755859375,529.0999755859375,533.9000244140625,1154926
2025-09-15,541.2000122070312,541.2000122070312,544.5,535.5,544.5,414825
2025-09-16,544.4500122070312,544.4500122070312,547.9000244140625,539.1500244140625,541.5,386188
2025-09-17,542.7000122070312,542.7000122070312,569.0,541.25,547.2000122070312,2416567
2025-09-18,539.2000122070312,539.2000122070312,548.0999755859375,534.3499755859375,546.9000244140625,682429
2025-09-19,537.7999877929688,537.7999877929688,543.2999877929688,534.5,539.4000244140625,1249033
2025-09-22,535.6500244140625,535.6500244140625,547.0,534.2999877929688,537.7999877929688,1865411
2025-09-23,522.8499755859375,522.8499755859375,539.0,521.0999755859375,539.0,918828
2025-09-24,522.5999755859375,522.5999755859375,547.0,521.1500244140625,523.0499877929688,3004127
2025-09-25,519.9500122070312,519.9500122070312,525.6500244140625,515.5,525.2000122070312,999361
2025-09-26,510.25,510.25,523.9500122070312,507.20001220703125,521.4000244140625,1210327
2025-09-29,515.7999877929688,515.7999877929688,520.5,501.0,512.8499755859375,1281458
2025-09-30,536.5999755859375,536.5999755859375,544.0,512.9500122070312,517.0499877929688,4237043
2025-10-01,536.0,536.0,545.0,531.4500122070312,536.5999755859375,782410
2025-10-03,533.9500122070312,533.9500122070312,537.5499877929688,527.0,536.0999755859375,548412
2025-10-06,536.4500122070312,536.4500122070312,541.0,532.25,536.9000244140625,1000239
2025-10-07,532.5999755859375,532.5999755859375,538.0499877929688,530.9000244140625,537.2999877929688,272315
2025-10-08,524.0,524.0,536.5,521.7000122070312,536.5,373448
2025-10-09,524.3499755859375,524.3499755859375,526.4000244140625,513.2999877929688,525.5999755859375,686586
2025-10-10,528.5,528.5,530.9500122070312,522.0,526.9000244140625,544948
2025-10-13,524.4000244140625,524.4000244140625,529.9500122070312,520.5,522.25,373258
2025-10-14,514.9000244140625,514.9000244140625,528.2000122070312,513.5,527.0,376505
2025-10-15,528.5499877929688,528.5499877929688,533.4000244140625,517.8499755859375,517.8499755859375,1283295
2025-10-16,533.4000244140625,533.4000244140625,536.2000122070312,528.5499877929688,535.0,559765
2025-10-17,527.5999755859375,527.5999755859375,534.4500122070312,522.0,533.9500122070312,481863
2025-10-20,531.6500244140625,531.6500244140625,544.0,524.75,529.9000244140625,1090233
2025-10-21,535.9500122070312,535.9500122070312,538.5999755859375,531.0,534.2999877929688,124426
2025-10-23,536.9500122070312,536.9500122070312,542.0,531.0,540.0,1136735
2025-10-24,537.0,537.0,541.0,532.1500244140625,536.9500122070312,442845
2025-10-27,528.5999755859375,528.5999755859375,540.0,525.5,540.0,587800
2025-10-28,537.0499877929688,537.0499877929688,543.9500122070312,527.25,529.9500122070312,947922
2025-10-29,605.0499877929688,605.0499877929688,621.6500244140625,528.25,539.0,18706743
2025-10-30,642.75,642.75,659.9000244140625,606.0,606.0,33255155
2025-10-31,652.75,652.75,666.0,618.2999877929688,630.0,15831741
2025-11-03,660.0,660.0,664.5,640.0,640.0,2326067
2025-11-04,649.2000122070312,649.2000122070312,657.7000122070312,633.5,655.0,1830100
2025-11-05,649.2000122070312,649.2000122070312,649.2000122070312,649.2000122070312,649.2000122070312,0
2025-11-06,624.2999877929688,624.2999877929688,645.0999755859375,617.0,645.0499877929688,1854511
2025-11-07,646.0999755859375,646.0999755859375,656.75,617.1500244140625,620.0,3066914
2025-11-10,634.2999877929688,634.2999877929688,646.7000122070312,631.0,646.0999755859375,654707
2025-11-11,625.25,625.25,642.5999755859375,622.2999877929688,640.0,424176
2025-11-12,615.0,615.0,626.4000244140625,608.7000122070312,625.2999877929688,1065845
2025-11-13,642.3499755859375,642.3499755859375,646.9000244140625,615.9500122070312,617.0,1941026
2025-11-14,643.9000244140625,643.9000244140625,652.5,636.0999755859375,639.1500244140625,898586
2025-11-17,631.7000122070312,631.7000122070312,647.0,627.0499877929688,645.2000122070312,856453
2025-11-18,623.9500122070312,623.9500122070312,636.3499755859375,621.2999877929688,636.25,702712
2025-11-19,609.7000122070312,609.7000122070312,628.9000244140625,605.5499877929688,627.5,753644
2025-11-20,593.5,593.5,610.5999755859375,590.9500122070312,609.3499755859375,719468
2025-11-21,619.4000244140625,619.4000244140625,623.0,583.25,593.5,4342518
2025-11-24,615.4500122070312,615.4500122070312,634.8499755859375,610.2000122070312,622.4000244140625,2318513
2025-11-25,605.9500122070312,605.9500122070312,614.5999755859375,597.5,614.5999755859375,827644
2025-11-26,605.0,605.0,617.5999755859375,602.5,605.0499877929688,973062
2025-11-27,589.7000122070312,589.7000122070312,605.2000122070312,587.0,605.0,1977048
2025-11-28,590.9000244140625,590.9000244140625,624.4000244140625,587.3499755859375,592.0,7319278
2025-12-01,585.9500122070312,585.9500122070312,598.0499877929688,582.1500244140625,593.0,921296
2025-12-02,584.25,584.25,588.5,579.0999755859375,588.0999755859375,379598
2025-12-03,573.4500122070312,573.4500122070312,587.3499755859375,569.7000122070312,586.2999877929688,862376
2025-12-04,589.9500122070312,589.9500122070312,596.0,566.5,573.0,2163890
2025-12-05,580.6500244140625,580.6500244140625,590.0499877929688,565.7000122070312,589.9500122070312,1201485
2025-12-08,572.2999877929688,572.2999877929688,586.7000122070312,568.7999877929688,582.0499877929688,499933
2025-12-09,578.4000244140625,578.4000244140625,582.2999877929688,561.4000244140625,570.0,596896
2025-12-10,565.7999877929688,565.7999877929688,581.2000122070312,561.2000122070312,576.8499755859375,1278729
2025-12-11,567.7000122070312,567.7000122070312,570.0,556.7000122070312,565.7999877929688,565833
2025-12-12,567.0999755859375,567.0999755859375,569.2999877929688,560.3499755859375,567.75,961184
2025-12-15,575.1500244140625,575.1500244140625,582.7999877929688,564.2000122070312,566.7999877929688,1221817
2025-12-16,591.5499877929688,591.5499877929688,606.9000244140625,570.0999755859375,573.0,4366164
2025-12-17,589.9500122070312,589.9500122070312,593.9500122070312,577.4000244140625,590.0,1074425
2025-12-18,590.0499877929688,590.0499877929688,594.7999877929688,585.4500122070312,589.9500122070312,407917
2025-12-19,569.9000244140625,569.9000244140625,590.0,568.3499755859375,587.9000244140625,813666
2025-12-22,560.75,560.75,577.9000244140625,551.1500244140625,575.0499877929688,1388633
2025-12-23,563.8499755859375,563.8499755859375,577.7000122070312,558.3499755859375,565.0,1304476
2025-12-24,558.4000244140625,558.4000244140625,564.4500122070312,557.0,561.0,521376
2025-12-25,558.4000244140625,558.4000244140625,558.4000244140625,558.4000244140625,558.4000244140625,0
2025-12-26,552.7000122070312,552.7000122070312,561.8499755859375,551.2999877929688,560.4000244140625,383723
2025-12-29,541.5999755859375,541.5999755859375,557.9000244140625,540.0,555.0,429267
2025-12-30,539.9000244140625,539.9000244140625,548.1500244140625,531.3499755859375,544.0,746341
2025-12-31,545.3499755859375,545.3499755859375,552.25,540.5,541.6500244140625,719631
2026-01-01,534.3499755859375,534.3499755859375,548.8499755859375,532.4500122070312,543.5499877929688,575696
2026-01-02,532.25,532.25,538.5499877929688,527.25,534.0,907264
2026-01-05,530.0499877929688,530.0499877929688,534.9500122070312,526.5,533.8499755859375,659238
2026-01-06,535.7000122070312,535.7000122070312,543.25,524.75,532.0,1332902
2026-01-07,531.9000244140625,531.9000244140625,537.2000122070312,527.25,534.9500122070312,477618
2026-01-08,516.6500244140625,516.6500244140625,533.0,515.0,532.0,689064
2026-01-09,507.6000061035156,507.6000061035156,519.0,506.0,516.7000122070312,510787
2026-01-12,507.1499938964844,507.1499938964844,510.0,498.95001220703125,508.95001220703125,456608
2026-01-13,518.2000122070312,518.2000122070312,519.9000244140625,504.20001220703125,507.20001220703125,676054
2026-01-14,513.4500122070312,513.4500122070312,518.7999877929688,512.5,515.4500122070312,451329
2026-01-16,515.5999755859375,515.5999755859375,521.5499877929688,513.7000122070312,515.0,469132
