date_,adj close_patanjali.ns,close_patanjali.ns,high_patanjali.ns,low_patanjali.ns,open_patanjali.ns,volume_patanjali.ns
2025-03-18,572.6708374023438,575.0166625976562,575.0166625976562,575.0166625976562,575.0166625976562,0
2025-03-19,580.2896118164062,582.6666870117188,588.9666748046875,577.5,582.316650390625,1730862
2025-03-20,581.10302734375,583.4833374023438,588.9500122070312,580.5999755859375,584.9833374023438,1876332
2025-03-21,584.6218872070312,587.0166625976562,591.6666870117188,581.683349609375,582.7333374023438,1857861
2025-03-24,596.3571166992188,598.7999877929688,601.316650390625,587.1666870117188,587.1666870117188,1747227
2025-03-25,589.1865234375,591.5999755859375,602.2999877929688,586.0,599.0,1779057
2025-03-26,593.0706176757812,595.5,599.4000244140625,587.433349609375,590.0166625976562,1094529
2025-03-27,592.1410522460938,594.566650390625,598.2333374023438,589.3833618164062,594.7000122070312,2009646
2025-03-28,600.3408203125,602.7999877929688,606.6333618164062,593.4000244140625,594.6666870117188,3371958
2025-04-01,598.1165771484375,600.566650390625,605.5999755859375,591.3333129882812,601.6666870117188,1450620
2025-04-02,605.7188110351562,608.2000122070312,610.4833374023438,598.3333129882812,598.3333129882812,1956165
2025-04-03,623.6951293945312,626.25,628.3333129882812,605.316650390625,605.3333129882812,4828746
2025-04-04,614.2671508789062,616.7833251953125,626.2333374023438,614.0833129882812,623.3666381835938,4688307
2025-04-07,589.4022827148438,591.816650390625,608.1166381835938,580.5,601.7333374023438,2638569
2025-04-08,603.1128540039062,605.5833129882812,610.0,593.3499755859375,598.9666748046875,2181672
2025-04-09,601.4031372070312,603.8666381835938,608.4833374023438,600.566650390625,603.3333129882812,1226652
2025-04-11,626.2182006835938,628.7833251953125,634.9666748046875,606.816650390625,606.8833618164062,2499357
2025-04-15,641.8043212890625,644.433349609375,646.6333618164062,627.2999877929688,637.8666381835938,2186514
2025-04-16,664.2125244140625,666.933349609375,670.3333129882812,642.3666381835938,646.6666870117188,8263593
2025-04-17,655.016845703125,657.7000122070312,669.0,655.7999877929688,668.1666870117188,5269704
2025-04-21,655.116455078125,657.7999877929688,665.0,652.0999755859375,661.3333129882812,1659054
2025-04-22,652.6598510742188,655.3333129882812,663.0,653.6666870117188,657.3666381835938,6155892
2025-04-23,651.7303466796875,654.4000244140625,661.2999877929688,652.0333251953125,657.933349609375,10420380
2025-04-24,653.5230102539062,656.2000122070312,660.3333129882812,636.6666870117188,654.2666625976562,2066037
2025-04-25,652.9918823242188,655.6666870117188,659.3333129882812,632.7000122070312,657.3333129882812,2164914
2025-04-28,641.273193359375,643.9000244140625,657.5333251953125,642.2999877929688,655.0,2323713
2025-04-29,636.85791015625,639.4666748046875,647.9000244140625,635.7000122070312,643.2999877929688,2092635
2025-04-30,632.741455078125,635.3333129882812,643.6666870117188,633.1666870117188,637.3333129882812,978204
2025-05-02,619.5953369140625,622.1333618164062,637.933349609375,620.7000122070312,635.6666870117188,1149504
2025-05-05,621.8859252929688,624.433349609375,628.6666870117188,617.0333251953125,622.3333129882812,2823660
2025-05-06,614.3833618164062,616.9000244140625,627.5999755859375,612.066650390625,626.6666870117188,1283520
2025-05-07,608.5405883789062,611.0333251953125,615.5999755859375,591.1666870117188,614.2333374023438,2047137
2025-05-08,597.2203369140625,599.6666870117188,617.9000244140625,593.3333129882812,613.3666381835938,1223604
2025-05-09,584.2401733398438,586.6333618164062,600.0,578.566650390625,588.6666870117188,1457928
2025-05-12,603.8265991210938,606.2999877929688,612.9666748046875,591.2000122070312,595.0,4758075
2025-05-13,603.8928833007812,606.3666381835938,610.4666748046875,599.3333129882812,602.0333251953125,2595978
2025-05-14,592.00830078125,594.433349609375,611.0,592.0333251953125,609.9666748046875,3137241
2025-05-15,601.2371826171875,603.7000122070312,607.6666870117188,589.0,599.3333129882812,2564271
2025-05-16,592.5726318359375,595.0,609.6666870117188,583.9000244140625,608.0,6003825
2025-05-19,575.01123046875,577.3666381835938,599.0,575.0333251953125,599.0,4501164
2025-05-20,566.6123657226562,568.933349609375,581.4666748046875,567.3333129882812,580.7333374023438,2641080
2025-05-21,572.6542358398438,575.0,577.066650390625,563.0999755859375,570.9666748046875,3111252
2025-05-22,568.1062622070312,570.433349609375,574.9666748046875,565.5,574.9666748046875,1675068
2025-05-23,564.6204833984375,566.933349609375,572.933349609375,563.7666625976562,572.2999877929688,1851780
2025-05-26,577.6006469726562,579.9666748046875,581.066650390625,568.3333129882812,569.7666625976562,1839168
2025-05-27,577.7333984375,580.0999755859375,585.0,573.6333618164062,583.0,1649226
2025-05-28,579.9576416015625,582.3333129882812,584.6666870117188,575.1666870117188,580.0999755859375,1428114
2025-05-29,583.3106689453125,585.7000122070312,588.4000244140625,573.0,584.3333129882812,2511945
2025-05-30,554.8272094726562,557.0999755859375,582.6666870117188,549.0333251953125,582.6666870117188,4220214
2025-06-02,563.4254150390625,565.7333374023438,574.5,558.8666381835938,558.8666381835938,3009003
2025-06-03,560.6036376953125,562.9000244140625,574.9666748046875,561.0,573.3333129882812,1518441
2025-06-04,557.7818603515625,560.066650390625,566.3333129882812,552.6333618164062,564.0,1947249
2025-06-05,558.24658203125,560.5333251953125,563.3333129882812,555.2666625976562,559.0,1256583
2025-06-06,567.8406982421875,570.1666870117188,573.3666381835938,555.6666870117188,560.0,2592675
2025-06-09,564.5873413085938,566.9000244140625,572.7333374023438,564.1333618164062,571.7666625976562,794079
2025-06-10,561.03515625,563.3333129882812,569.6666870117188,562.6666870117188,568.3333129882812,953061
2025-06-11,555.9559936523438,558.2333374023438,566.0,555.9666748046875,566.0,1105968
2025-06-12,557.7154541015625,560.0,566.7666625976562,553.3666381835938,563.2000122070312,2533473
2025-06-13,555.3916625976562,557.6666870117188,559.2666625976562,554.433349609375,556.0333251953125,509169
2025-06-16,557.7154541015625,560.0,561.2000122070312,555.8333129882812,558.0,583167
2025-06-17,550.3456420898438,552.5999755859375,562.0999755859375,550.433349609375,560.0,4249833
2025-06-18,551.6071166992188,553.8666381835938,556.6666870117188,550.0333251953125,552.5999755859375,1668519
2025-06-19,542.975830078125,545.2000122070312,557.0,540.3333129882812,555.2999877929688,2254428
2025-06-20,547.6234130859375,549.8666381835938,551.3666381835938,539.1666870117188,544.0333251953125,1752162
2025-06-23,536.10400390625,538.2999877929688,547.1666870117188,537.933349609375,546.6666870117188,2962773
2025-06-24,535.4732666015625,537.6666870117188,545.0,536.433349609375,544.0,3341463
2025-06-25,542.1458740234375,544.3666381835938,547.933349609375,538.3333129882812,540.9000244140625,3386763
2025-06-26,548.5529174804688,550.7999877929688,554.6666870117188,544.8333129882812,545.3666381835938,4276818
2025-06-27,546.9927368164062,549.2333374023438,557.2999877929688,542.1666870117188,552.6666870117188,2770161
2025-06-30,547.9554443359375,550.2000122070312,553.2999877929688,542.8333129882812,550.0,5592327
2025-07-01,540.8179931640625,543.0333251953125,552.3666381835938,541.7000122070312,548.0,2129982
2025-07-02,543.8057861328125,546.0333251953125,549.5999755859375,539.9666748046875,547.8666381835938,2414625
2025-07-03,551.474365234375,553.7333374023438,555.2999877929688,541.8666381835938,546.0333251953125,7109295
2025-07-04,551.341552734375,553.5999755859375,556.6666870117188,548.6333618164062,553.3333129882812,926250
2025-07-07,551.441162109375,553.7000122070312,556.6666870117188,540.5999755859375,553.3333129882812,5263359
2025-07-08,543.8389282226562,546.066650390625,557.2333374023438,543.0333251953125,551.6666870117188,6943287
2025-07-09,551.275146484375,553.5333251953125,555.6333618164062,543.3666381835938,546.6666870117188,2114226
2025-07-10,552.2711181640625,554.5333251953125,557.066650390625,551.1333618164062,552.7666625976562,1556079
2025-07-11,552.80224609375,555.066650390625,558.7000122070312,550.6666870117188,554.5333251953125,1302141
2025-07-14,555.6240234375,557.9000244140625,559.6666870117188,552.7000122070312,556.0999755859375,1059135
2025-07-15,579.1277465820312,581.5,584.0999755859375,557.3333129882812,562.8333129882812,5813967
2025-07-16,617.3378295898438,619.8666381835938,624.433349609375,581.5333251953125,581.6666870117188,15940632
2025-07-17,633.8369750976562,636.433349609375,640.8666381835938,615.3666381835938,617.6666870117188,12175707
2025-07-18,644.5929565429688,647.2333374023438,651.5,631.3666381835938,634.6666870117188,5900490
2025-07-21,644.6925048828125,647.3333129882812,650.3666381835938,640.566650390625,645.9666748046875,3264069
2025-07-22,644.6925048828125,647.3333129882812,653.933349609375,645.0,649.0,1813209
2025-07-23,642.40185546875,645.0333251953125,649.3333129882812,622.4666748046875,646.0,9561297
2025-07-24,630.2515869140625,632.8333129882812,646.0333251953125,630.0,645.0333251953125,1374150
2025-07-25,624.209716796875,626.7666625976562,635.7999877929688,624.0,634.433349609375,5045520
2025-07-28,617.9022827148438,620.433349609375,629.3333129882812,607.6666870117188,629.3333129882812,2036781
2025-07-29,626.4671630859375,629.0333251953125,632.8333129882812,614.2000122070312,615.3333129882812,2374419
2025-07-30,630.7164306640625,633.2999877929688,638.933349609375,627.6666870117188,633.0,3827943
2025-07-31,622.0186767578125,624.566650390625,630.933349609375,620.0,623.3333129882812,3248316
2025-08-01,617.8026733398438,620.3333129882812,631.8666381835938,616.6666870117188,623.2000122070312,976092
2025-08-04,617.8026733398438,620.3333129882812,623.6666870117188,617.0333251953125,623.6666870117188,529434
2025-08-05,608.6401977539062,611.1333618164062,620.933349609375,605.7000122070312,619.6666870117188,905745
2025-08-06,605.5196533203125,608.0,614.6333618164062,601.4000244140625,611.6333618164062,1123704
2025-08-07,604.3245239257812,606.7999877929688,608.7333374023438,595.7999877929688,606.5999755859375,1002120
2025-08-08,599.1124877929688,601.566650390625,609.2000122070312,584.7666625976562,606.6666870117188,906888
2025-08-11,592.00830078125,594.433349609375,604.1666870117188,591.6666870117188,602.1666870117188,600321
2025-08-12,603.9593505859375,606.433349609375,608.5,590.5,591.6666870117188,1577970
2025-08-13,596.7223510742188,599.1666870117188,610.0,595.5999755859375,607.5999755859375,1685736
2025-08-14,585.8667602539062,588.2666625976562,602.0,585.1666870117188,602.0,1535868
2025-08-18,590.1492309570312,592.566650390625,603.7999877929688,590.3333129882812,600.0,3805179
2025-08-19,594.1660766601562,596.5999755859375,601.2000122070312,588.3666381835938,588.3666381835938,1035678
2025-08-20,602.1334228515625,604.5999755859375,606.8333129882812,595.2333374023438,599.566650390625,3308262
2025-08-21,600.4404296875,602.9000244140625,610.7666625976562,597.0,606.6666870117188,1382856
2025-08-22,597.9506225585938,600.4000244140625,605.5333251953125,598.0,601.6666870117188,570960
2025-08-25,599.4445190429688,601.9000244140625,605.7999877929688,600.4000244140625,604.0333251953125,882306
2025-08-26,597.3198852539062,599.7666625976562,603.9666748046875,594.7000122070312,601.3666381835938,801201
2025-08-28,587.5266723632812,589.933349609375,603.1333618164062,586.3333129882812,603.1333618164062,1714365
2025-08-29,590.1160888671875,592.5333251953125,598.7999877929688,590.433349609375,593.3333129882812,692166
2025-09-01,595.4940185546875,597.933349609375,601.0,591.9000244140625,597.9666748046875,657303
2025-09-02,599.145751953125,601.5999755859375,605.0,597.4000244140625,601.3333129882812,941370
2025-09-03,603.6988525390625,605.5,607.3333129882812,598.2666625976562,603.6666870117188,1499586
2025-09-04,601.6715698242188,603.4666748046875,615.0,601.0,614.9666748046875,1616610
2025-09-05,594.6259155273438,596.4000244140625,605.3666381835938,593.8666381835938,602.3333129882812,982551
2025-09-08,597.5504760742188,599.3333129882812,600.9666748046875,596.6666870117188,598.2999877929688,412254
2025-09-09,598.9131469726562,600.7000122070312,602.6333618164062,596.6666870117188,600.6666870117188,689235
2025-09-10,598.8798828125,600.6666870117188,603.3333129882812,596.0,603.3333129882812,858057
2025-09-11,597.1184692382812,598.9000244140625,603.5,589.5,602.7000122070312,2427699
2025-09-12,590.9368896484375,592.7000122070312,602.0,585.5999755859375,598.7999877929688,1047249
2025-09-15,597.2181396484375,599.0,601.9000244140625,589.5,590.5999755859375,815908
2025-09-16,598.5142822265625,600.2999877929688,601.7000122070312,595.5,599.0,496016
2025-09-17,600.5083618164062,602.2999877929688,604.4000244140625,595.7000122070312,600.0,1274555
2025-09-18,604.1973266601562,606.0,607.0,600.2000122070312,602.2999877929688,1437044
2025-09-19,607.0887451171875,608.9000244140625,614.9000244140625,605.9000244140625,607.0,1423136
2025-09-22,595.6229248046875,597.4000244140625,608.0999755859375,592.0999755859375,608.0,1043197
2025-09-23,598.0157470703125,599.7999877929688,603.2999877929688,596.5,596.5,2129544
2025-09-24,599.0128173828125,600.7999877929688,605.7999877929688,596.0,600.0,595726
2025-09-25,598.2152099609375,600.0,604.5999755859375,597.0,600.0,648680
2025-09-26,587.2479248046875,589.0,598.9000244140625,586.7000122070312,596.5999755859375,450394
2025-09-29,595.3237915039062,597.0999755859375,603.0999755859375,587.7999877929688,590.0,615370
2025-09-30,574.087158203125,575.7999877929688,600.9000244140625,570.0,597.2000122070312,1252621
2025-10-01,579.2218627929688,580.9500122070312,584.3499755859375,567.7999877929688,575.7999877929688,833268
2025-10-03,586.6995849609375,588.4500122070312,591.0499877929688,576.0999755859375,576.0999755859375,730453
2025-10-06,595.7724609375,597.5499877929688,600.9500122070312,583.5,587.0,902590
2025-10-07,595.473388671875,597.25,603.0,591.0,599.0,413182
2025-10-08,596.4205322265625,598.2000122070312,599.9000244140625,593.0999755859375,596.9500122070312,185683
2025-10-09,592.7813720703125,594.5499877929688,600.5,591.5999755859375,597.0,793782
2025-10-10,592.3327026367188,594.0999755859375,598.3499755859375,589.0,592.0,295918
2025-10-13,588.0455322265625,589.7999877929688,594.0499877929688,581.8499755859375,590.0,553234
2025-10-14,581.8639526367188,583.5999755859375,591.0,576.9500122070312,587.7999877929688,383700
2025-10-15,582.8609619140625,584.5999755859375,589.3499755859375,580.0999755859375,583.0,556159
2025-10-16,588.0953369140625,589.8499755859375,593.4500122070312,583.0999755859375,584.5999755859375,590961
2025-10-17,586.101318359375,587.8499755859375,596.2000122070312,584.0999755859375,587.2000122070312,1918582
2025-10-20,588.4942016601562,590.25,594.0,587.0,591.2999877929688,254332
2025-10-21,586.9487915039062,588.7000122070312,594.1500244140625,587.0999755859375,593.0,88692
2025-10-23,591.834228515625,593.5999755859375,598.3499755859375,585.7999877929688,588.75,1826678
2025-10-24,579.2218627929688,580.9500122070312,596.0,579.0,591.6500244140625,540478
2025-10-27,588.7434692382812,590.5,591.6500244140625,581.4000244140625,582.9000244140625,629426
2025-10-28,591.8840942382812,593.6500244140625,595.7000122070312,588.7000122070312,590.5,656009
2025-10-29,602.9012451171875,604.7000122070312,606.9500122070312,592.0,593.0,1773586
2025-10-30,607.7367553710938,609.5499877929688,613.4000244140625,603.25,605.0499877929688,1000569
2025-10-31,600.6080932617188,602.4000244140625,614.0499877929688,601.3499755859375,612.7999877929688,707902
2025-11-03,576.4302368164062,578.1500244140625,606.9500122070312,565.0499877929688,606.9500122070312,9149046
2025-11-04,573.837890625,575.5499877929688,582.5,572.0499877929688,582.0499877929688,1205332
2025-11-05,573.837890625,575.5499877929688,575.5499877929688,575.5499877929688,575.5499877929688,0
2025-11-06,571.2955322265625,573.0,582.5999755859375,567.25,576.0,1036633
2025-11-07,577.177978515625,578.9000244140625,580.0,565.7999877929688,573.2999877929688,952756
2025-11-10,578.274658203125,580.0,584.4000244140625,576.7000122070312,579.9500122070312,1155667
2025-11-11,580.7672729492188,582.5,583.7000122070312,574.4000244140625,580.9500122070312,402988
2025-11-12,586.5499877929688,588.2999877929688,589.9000244140625,580.25,586.0,882672
2025-11-13,590.4500122070312,590.4500122070312,593.9000244140625,584.2000122070312,588.2999877929688,1688646
2025-11-14,587.7999877929688,587.7999877929688,592.75,581.5,589.5,488732
2025-11-17,586.9000244140625,586.9000244140625,590.5,584.6500244140625,587.7999877929688,1391118
2025-11-18,587.0499877929688,587.0499877929688,594.9500122070312,582.0,593.0,2112668
2025-11-19,582.9000244140625,582.9000244140625,589.9500122070312,578.6500244140625,585.0,468012
2025-11-20,584.25,584.25,586.5499877929688,579.5,581.2999877929688,524362
2025-11-21,579.2999877929688,579.2999877929688,583.7000122070312,575.0,582.5999755859375,745872
2025-11-24,569.75,569.75,580.4500122070312,568.0,579.2999877929688,439901
2025-11-25,569.3499755859375,569.3499755859375,571.5,565.5499877929688,568.0499877929688,680112
2025-11-26,569.6500244140625,569.6500244140625,575.4000244140625,567.5499877929688,568.0,1058621
2025-11-27,569.4500122070312,569.4500122070312,573.9000244140625,565.0999755859375,569.9500122070312,377745
2025-11-28,568.1500244140625,568.1500244140625,570.25,565.5999755859375,567.5,360701
2025-12-01,569.25,569.25,570.7999877929688,562.7999877929688,568.1500244140625,553676
2025-12-02,563.3499755859375,563.3499755859375,568.8499755859375,561.9000244140625,565.0999755859375,510611
2025-12-03,555.1500244140625,555.1500244140625,564.25,551.7999877929688,560.9000244140625,1166556
2025-12-04,528.75,528.75,558.3499755859375,521.0,552.0,1644469
2025-12-05,550.7999877929688,550.7999877929688,555.1500244140625,522.6500244140625,527.4500122070312,5471238
2025-12-08,547.8499755859375,547.8499755859375,556.9000244140625,542.0,552.9000244140625,1967581
2025-12-09,539.0,539.0,548.4000244140625,536.1500244140625,547.8499755859375,7237663
2025-12-10,528.75,528.75,541.7000122070312,526.4500122070312,537.0,2745190
2025-12-11,534.0499877929688,534.0499877929688,536.8499755859375,526.4500122070312,528.75,2804718
2025-12-12,536.8499755859375,536.8499755859375,539.4000244140625,530.0,534.0,4415565
2025-12-15,529.75,529.75,537.9000244140625,529.0499877929688,537.9000244140625,2829489
2025-12-16,537.8499755859375,537.8499755859375,540.1500244140625,529.0,530.9500122070312,6005311
2025-12-17,543.9000244140625,543.9000244140625,549.1500244140625,528.0,539.0,7343684
2025-12-18,550.2999877929688,550.2999877929688,562.4000244140625,541.0999755859375,543.7999877929688,4286293
2025-12-19,559.4000244140625,559.4000244140625,566.6500244140625,547.75,554.4500122070312,1887014
2025-12-22,550.1500244140625,550.1500244140625,563.0,548.7000122070312,559.0,726265
2025-12-23,553.3499755859375,553.3499755859375,558.0,545.25,550.1500244140625,3784328
2025-12-24,547.2000122070312,547.2000122070312,554.7000122070312,540.6500244140625,552.0499877929688,1918838
2025-12-25,547.2000122070312,547.2000122070312,547.2000122070312,547.2000122070312,547.2000122070312,0
2025-12-26,546.5499877929688,546.5499877929688,550.9000244140625,544.3499755859375,547.5,405275
2025-12-29,542.0499877929688,542.0499877929688,549.0999755859375,538.0999755859375,548.0,744255
2025-12-30,546.2999877929688,546.2999877929688,550.0,537.6500244140625,541.0,1301863
2025-12-31,545.5,545.5,547.75,529.4500122070312,543.75,1204710
2026-01-01,552.5499877929688,552.5499877929688,554.5499877929688,545.5499877929688,549.0999755859375,587559
2026-01-02,557.0,557.0,559.2000122070312,545.6500244140625,553.0,2959410
2026-01-05,572.9500122070312,572.9500122070312,574.9000244140625,556.2000122070312,557.0,2007552
2026-01-06,574.5,574.5,580.9000244140625,567.5499877929688,573.0,2151546
2026-01-07,576.4500122070312,576.4500122070312,582.3499755859375,571.9500122070312,577.0,2185044
2026-01-08,563.9500122070312,563.9500122070312,578.7999877929688,560.5999755859375,578.7999877929688,2850633
2026-01-09,551.1500244140625,551.1500244140625,564.2000122070312,547.9500122070312,560.0,1458762
2026-01-12,551.4500122070312,551.4500122070312,555.5,541.0999755859375,550.0499877929688,1081441
2026-01-13,543.8499755859375,543.8499755859375,552.9500122070312,541.0499877929688,551.9500122070312,743171
2026-01-14,543.5499877929688,543.5499877929688,545.9000244140625,541.0499877929688,542.0499877929688,496759
2026-01-15,543.5499877929688,543.5499877929688,543.5499877929688,543.5499877929688,543.5499877929688,0
2026-01-16,521.5999755859375,521.5999755859375,544.9500122070312,518.0,543.0,1383796
