date_,adj close_aplapollo.ns,close_aplapollo.ns,high_aplapollo.ns,low_aplapollo.ns,open_aplapollo.ns,volume_aplapollo.ns
2025-03-27,1525.774658203125,1531.0999755859375,1539.949951171875,1483.6500244140625,1495.949951171875,698470
2025-03-28,1519.945068359375,1525.25,1567.5,1513.25,1535.8499755859375,603546
2025-04-01,1523.8812255859375,1529.199951171875,1538.949951171875,1496.949951171875,1524.949951171875,822631
2025-04-02,1556.7664794921875,1562.199951171875,1571.0999755859375,1523.0,1530.5999755859375,560192
2025-04-03,1560.40380859375,1565.8499755859375,1570.0,1548.199951171875,1558.0,271610
2025-04-04,1513.8662109375,1519.1500244140625,1565.8499755859375,1503.0,1565.8499755859375,464651
2025-04-07,1434.9915771484375,1440.0,1500.0,1399.949951171875,1500.0,782750
2025-04-08,1464.488525390625,1469.5999755859375,1491.0,1429.800048828125,1469.75,776485
2025-04-09,1469.2718505859375,1474.4000244140625,1479.1500244140625,1437.9000244140625,1479.1500244140625,599488
2025-04-11,1512.072509765625,1517.3499755859375,1533.0,1490.050048828125,1491.4000244140625,582563
2025-04-15,1559.3575439453125,1564.800048828125,1568.5,1512.800048828125,1560.0,375988
2025-04-16,1562.64599609375,1568.0999755859375,1576.9000244140625,1544.9000244140625,1567.0,282839
2025-04-17,1583.8719482421875,1589.4000244140625,1604.4000244140625,1561.300048828125,1568.0,613416
2025-04-21,1593.936767578125,1599.5,1601.0,1572.0,1591.4000244140625,443337
2025-04-22,1615.9598388671875,1621.5999755859375,1647.4000244140625,1590.4000244140625,1605.0,944710
2025-04-23,1618.15234375,1623.800048828125,1644.9000244140625,1600.0,1635.0,445962
2025-04-24,1624.2310791015625,1629.9000244140625,1640.0,1616.5999755859375,1632.800048828125,379340
2025-04-25,1611.2762451171875,1616.9000244140625,1646.9000244140625,1580.0,1630.0,574766
2025-04-28,1612.5716552734375,1618.199951171875,1632.0,1603.5999755859375,1610.0,194906
2025-04-29,1594.63427734375,1600.199951171875,1637.699951171875,1594.300048828125,1618.199951171875,310487
2025-04-30,1614.166259765625,1619.800048828125,1639.800048828125,1600.199951171875,1609.9000244140625,500040
2025-05-02,1585.964599609375,1591.5,1630.0,1582.0999755859375,1619.800048828125,321132
2025-05-05,1612.67138671875,1618.300048828125,1629.0999755859375,1595.0999755859375,1600.800048828125,243461
2025-05-06,1608.3863525390625,1614.0,1637.199951171875,1596.800048828125,1618.300048828125,368713
2025-05-07,1657.2159423828125,1663.0,1677.0,1604.800048828125,1605.0,1146154
2025-05-08,1657.514892578125,1663.300048828125,1709.9000244140625,1638.699951171875,1704.9000244140625,2051656
2025-05-09,1649.9412841796875,1655.699951171875,1676.0999755859375,1616.0999755859375,1616.0999755859375,416776
2025-05-12,1706.8427734375,1712.800048828125,1732.300048828125,1694.0999755859375,1705.0,875263
2025-05-13,1719.099853515625,1725.0999755859375,1748.5,1716.0,1725.0,743776
2025-05-14,1739.0302734375,1745.0999755859375,1750.0,1717.9000244140625,1738.0,841762
2025-05-15,1769.7232666015625,1775.9000244140625,1781.800048828125,1733.5999755859375,1745.0999755859375,788960
2025-05-16,1779.190185546875,1785.4000244140625,1796.0,1775.0999755859375,1784.9000244140625,755667
2025-05-19,1799.618896484375,1805.9000244140625,1811.5999755859375,1765.699951171875,1795.0,722136
2025-05-20,1788.258544921875,1794.5,1822.699951171875,1785.0,1818.0,562462
2025-05-21,1808.08935546875,1814.4000244140625,1826.0,1790.5,1795.0,609824
2025-05-22,1823.1368408203125,1829.5,1836.5,1805.699951171875,1813.5,534459
2025-05-23,1823.8343505859375,1830.199951171875,1838.0,1821.699951171875,1830.9000244140625,409865
2025-05-26,1831.90625,1838.300048828125,1848.5999755859375,1830.0999755859375,1833.0,428724
2025-05-27,1837.088134765625,1843.5,1851.0,1818.0999755859375,1832.5,595499
2025-05-28,1828.9166259765625,1835.300048828125,1846.300048828125,1829.0999755859375,1835.0999755859375,411898
2025-05-29,1820.6455078125,1827.0,1843.4000244140625,1811.0999755859375,1833.199951171875,529778
2025-05-30,1805.398681640625,1811.699951171875,1833.0,1787.5,1826.800048828125,1784985
2025-06-02,1802.6085205078125,1808.9000244140625,1813.300048828125,1782.0999755859375,1810.0,373513
2025-06-03,1809.28515625,1815.5999755859375,1838.0,1809.5999755859375,1811.0,515417
2025-06-04,1887.81103515625,1894.4000244140625,1900.0,1816.199951171875,1831.0999755859375,1348285
2025-06-05,1908.23974609375,1914.9000244140625,1920.0,1875.5,1900.0,912666
2025-06-06,1914.2188720703125,1920.9000244140625,1924.800048828125,1899.5,1910.199951171875,246970
2025-06-09,1876.45068359375,1883.0,1936.0,1880.0999755859375,1927.9000244140625,384398
2025-06-10,1885.51904296875,1892.0999755859375,1909.9000244140625,1887.0999755859375,1887.9000244140625,354480
2025-06-11,1880.6361083984375,1887.199951171875,1921.4000244140625,1872.0,1900.0,380299
2025-06-12,1829.7138671875,1836.0999755859375,1893.0,1828.0,1893.0,361351
2025-06-13,1839.5794677734375,1846.0,1850.5,1808.5999755859375,1815.0,415236
2025-06-16,1846.4554443359375,1852.9000244140625,1857.5,1811.0,1844.5,310945
2025-06-17,1827.0233154296875,1833.4000244140625,1868.4000244140625,1818.0,1861.0,331566
2025-06-18,1792.5435791015625,1798.800048828125,1839.199951171875,1784.9000244140625,1826.0,399829
2025-06-19,1765.7371826171875,1771.9000244140625,1796.699951171875,1763.0999755859375,1789.800048828125,443298
2025-06-20,1763.64453125,1769.800048828125,1795.0,1753.0,1772.0,1580792
2025-06-23,1785.8668212890625,1792.0999755859375,1803.9000244140625,1763.0999755859375,1766.699951171875,327609
2025-06-24,1786.9630126953125,1793.199951171875,1830.9000244140625,1782.0,1815.0,479598
2025-06-25,1789.6536865234375,1795.9000244140625,1812.5,1790.0,1810.0,928850
2025-06-26,1789.6536865234375,1795.9000244140625,1814.300048828125,1777.199951171875,1790.0,954651
2025-06-27,1749.7928466796875,1755.9000244140625,1795.800048828125,1743.0,1795.699951171875,1138006
2025-06-30,1733.0511474609375,1739.0999755859375,1759.300048828125,1728.199951171875,1755.9000244140625,1159765
2025-07-01,1753.3802490234375,1759.5,1764.5999755859375,1718.0999755859375,1738.5999755859375,944181
2025-07-02,1737.136962890625,1743.199951171875,1772.0,1726.4000244140625,1772.0,1040298
2025-07-03,1723.185546875,1729.199951171875,1793.9000244140625,1721.9000244140625,1755.0,888136
2025-07-04,1711.6259765625,1717.5999755859375,1743.0999755859375,1703.5999755859375,1730.699951171875,773734
2025-07-07,1728.068603515625,1734.0999755859375,1744.0,1715.0,1717.0,282669
2025-07-08,1735.34326171875,1741.4000244140625,1745.9000244140625,1722.5,1733.0999755859375,298140
2025-07-09,1702.3583984375,1708.300048828125,1749.5,1697.5,1742.5,1178143
2025-07-10,1713.2203369140625,1719.199951171875,1728.9000244140625,1701.9000244140625,1715.0,842042
2025-07-11,1695.8809814453125,1701.800048828125,1735.699951171875,1690.0999755859375,1714.0,404155
2025-07-14,1686.61328125,1692.5,1712.0,1678.0999755859375,1703.0,612974
2025-07-15,1717.5054931640625,1723.5,1726.0,1687.300048828125,1692.199951171875,523460
2025-07-16,1708.8358154296875,1714.800048828125,1724.0,1702.0999755859375,1724.0,453359
2025-07-17,1688.9053955078125,1694.800048828125,1723.0999755859375,1685.0,1716.0,349896
2025-07-18,1660.6041259765625,1666.4000244140625,1704.800048828125,1663.300048828125,1696.0,598789
2025-07-21,1686.61328125,1692.5,1703.0,1655.199951171875,1666.4000244140625,408341
2025-07-22,1654.625,1660.4000244140625,1695.0,1652.0,1695.0,449105
2025-07-23,1673.459228515625,1679.300048828125,1685.0,1657.199951171875,1657.199951171875,300919
2025-07-24,1680.5345458984375,1686.4000244140625,1703.0,1668.0,1680.199951171875,1019339
2025-07-25,1537.73291015625,1543.0999755859375,1680.4000244140625,1526.0999755859375,1680.4000244140625,2369698
2025-07-28,1499.566162109375,1504.800048828125,1539.0999755859375,1492.0,1539.0999755859375,2521996
2025-07-29,1509.6309814453125,1514.9000244140625,1527.5999755859375,1494.0,1503.0,819000
2025-07-30,1560.852294921875,1566.300048828125,1569.0,1512.9000244140625,1515.5,1212306
2025-07-31,1595.630859375,1601.199951171875,1611.9000244140625,1550.0,1557.0,1507354
2025-08-01,1588.5555419921875,1594.0999755859375,1626.9000244140625,1585.5999755859375,1600.0,1148633
2025-08-04,1580.88232421875,1586.4000244140625,1606.5,1580.199951171875,1590.0,425802
2025-08-05,1597.9228515625,1603.5,1633.0999755859375,1585.5,1586.4000244140625,1596613
2025-08-06,1563.6424560546875,1569.0999755859375,1617.0,1561.0,1617.0,998317
2025-08-07,1589.651611328125,1595.199951171875,1599.300048828125,1549.0,1555.0,630943
2025-08-08,1577.095458984375,1582.5999755859375,1607.5,1575.0,1598.0,257517
2025-08-11,1582.3770751953125,1587.9000244140625,1597.800048828125,1572.0,1580.0,203971
2025-08-12,1576.796630859375,1582.300048828125,1596.0999755859375,1565.5,1589.4000244140625,291430
2025-08-13,1577.095458984375,1582.5999755859375,1611.0,1578.0999755859375,1583.9000244140625,319520
2025-08-14,1602.905517578125,1608.5,1615.300048828125,1578.0999755859375,1578.0999755859375,769027
2025-08-18,1601.41064453125,1607.0,1628.5,1600.5,1608.5,328227
2025-08-19,1620.6435546875,1626.300048828125,1630.699951171875,1602.0,1605.0,260095
2025-08-20,1622.6365966796875,1628.300048828125,1642.5999755859375,1615.0,1624.199951171875,353767
2025-08-21,1647.449951171875,1653.199951171875,1669.0,1622.300048828125,1640.0,595869
2025-08-22,1649.5,1649.5,1663.9000244140625,1633.4000244140625,1653.300048828125,221056
2025-08-25,1645.199951171875,1645.199951171875,1659.0999755859375,1631.0999755859375,1655.0,318091
2025-08-26,1628.9000244140625,1628.9000244140625,1650.0,1620.5,1645.199951171875,682057
2025-08-28,1600.300048828125,1600.300048828125,1631.199951171875,1592.0,1628.9000244140625,509123
2025-08-29,1604.699951171875,1604.699951171875,1633.5999755859375,1578.0,1599.0999755859375,720090
2025-09-01,1639.800048828125,1639.800048828125,1642.0,1592.5999755859375,1595.0999755859375,249588
2025-09-02,1653.699951171875,1653.699951171875,1669.699951171875,1629.699951171875,1645.0,409587
2025-09-03,1674.800048828125,1674.800048828125,1679.300048828125,1645.0999755859375,1653.699951171875,445589
2025-09-04,1672.9000244140625,1672.9000244140625,1683.0,1660.9000244140625,1675.0999755859375,255090
2025-09-05,1664.699951171875,1664.699951171875,1680.0,1648.300048828125,1672.9000244140625,153809
2025-09-08,1691.300048828125,1691.300048828125,1694.4000244140625,1661.199951171875,1664.699951171875,442018
2025-09-09,1694.9000244140625,1694.9000244140625,1700.0,1673.199951171875,1686.0999755859375,294773
2025-09-10,1695.699951171875,1695.699951171875,1710.5,1680.0,1703.9000244140625,440991
2025-09-11,1681.699951171875,1681.699951171875,1698.9000244140625,1673.0,1677.0,268553
2025-09-12,1703.300048828125,1703.300048828125,1710.800048828125,1671.9000244140625,1681.9000244140625,219959
2025-09-15,1700.5999755859375,1700.5999755859375,1710.0,1688.0,1710.0,659777
2025-09-16,1697.5999755859375,1697.5999755859375,1717.9000244140625,1688.699951171875,1710.0,1014595
2025-09-17,1689.199951171875,1689.199951171875,1703.0,1676.5,1701.0,306351
2025-09-18,1696.9000244140625,1696.9000244140625,1705.0,1677.0,1697.0,460077
2025-09-19,1691.0999755859375,1691.0999755859375,1699.0,1668.199951171875,1690.0,694289
2025-09-22,1679.300048828125,1679.300048828125,1697.5,1672.300048828125,1683.0,261846
2025-09-23,1683.0,1683.0,1694.9000244140625,1665.199951171875,1676.0,433903
2025-09-24,1676.199951171875,1676.199951171875,1691.5999755859375,1671.5,1683.0,571798
2025-09-25,1688.300048828125,1688.300048828125,1699.0,1674.0,1676.199951171875,1241769
2025-09-26,1660.0999755859375,1660.0999755859375,1708.0,1653.300048828125,1698.0,836539
2025-09-29,1696.0,1696.0,1705.0,1668.0999755859375,1668.699951171875,841179
2025-09-30,1686.0999755859375,1686.0999755859375,1706.4000244140625,1679.300048828125,1705.0,325816
2025-10-01,1731.0999755859375,1731.0999755859375,1741.699951171875,1685.300048828125,1693.699951171875,1035192
2025-10-03,1738.199951171875,1738.199951171875,1752.5,1723.800048828125,1740.0,678344
2025-10-06,1742.0,1742.0,1745.0,1717.0,1740.0,187698
2025-10-07,1736.300048828125,1736.300048828125,1752.4000244140625,1728.699951171875,1745.0,217829
2025-10-08,1724.9000244140625,1724.9000244140625,1759.5999755859375,1718.5,1737.4000244140625,377095
2025-10-09,1735.0,1735.0,1752.5,1715.9000244140625,1720.0,314463
2025-10-10,1738.5999755859375,1738.5999755859375,1748.5,1725.0999755859375,1725.0999755859375,114758
2025-10-13,1742.199951171875,1742.199951171875,1750.9000244140625,1724.5999755859375,1738.5999755859375,152410
2025-10-14,1725.0,1725.0,1751.0999755859375,1703.4000244140625,1745.0999755859375,419048
2025-10-15,1734.0999755859375,1734.0999755859375,1743.800048828125,1707.5999755859375,1725.0,330717
2025-10-16,1728.0,1728.0,1745.5,1710.0999755859375,1745.5,432617
2025-10-17,1754.0999755859375,1754.0999755859375,1764.800048828125,1711.5,1726.0,706846
2025-10-20,1749.0999755859375,1749.0999755859375,1762.0,1740.5999755859375,1754.0999755859375,301595
2025-10-21,1752.0999755859375,1752.0999755859375,1767.5,1745.0999755859375,1745.0999755859375,38844
2025-10-23,1753.5999755859375,1753.5999755859375,1771.0,1750.0,1760.0,197842
2025-10-24,1754.4000244140625,1754.4000244140625,1763.0999755859375,1741.300048828125,1753.5999755859375,305810
2025-10-27,1767.0,1767.0,1781.0999755859375,1751.0999755859375,1755.0999755859375,280131
2025-10-28,1777.0,1777.0,1793.0999755859375,1753.0999755859375,1766.800048828125,438596
2025-10-29,1804.800048828125,1804.800048828125,1822.300048828125,1768.4000244140625,1786.0,1682297
2025-10-30,1784.5999755859375,1784.5999755859375,1825.0,1754.300048828125,1825.0,1459618
2025-10-31,1791.5,1791.5,1820.0,1784.5999755859375,1785.699951171875,1035265
2025-11-03,1796.199951171875,1796.199951171875,1807.9000244140625,1780.199951171875,1798.0,1084730
2025-11-04,1779.199951171875,1779.199951171875,1807.800048828125,1758.699951171875,1800.0,535976
2025-11-05,1779.199951171875,1779.199951171875,1779.199951171875,1779.199951171875,1779.199951171875,0
2025-11-06,1785.699951171875,1785.699951171875,1811.0,1779.0,1789.0999755859375,896721
2025-11-07,1800.5,1800.5,1805.0,1777.5999755859375,1780.0,679442
2025-11-10,1799.0999755859375,1799.0999755859375,1810.0,1785.0,1809.0,491863
2025-11-11,1791.0,1791.0,1801.0,1787.699951171875,1799.0999755859375,317545
2025-11-12,1796.4000244140625,1796.4000244140625,1806.9000244140625,1778.5,1806.9000244140625,630889
2025-11-13,1765.4000244140625,1765.4000244140625,1802.5,1760.800048828125,1798.4000244140625,528818
2025-11-14,1763.300048828125,1763.300048828125,1777.800048828125,1737.0,1769.0,273177
2025-11-17,1777.699951171875,1777.699951171875,1787.5999755859375,1763.300048828125,1763.300048828125,226118
2025-11-18,1763.800048828125,1763.800048828125,1782.800048828125,1757.199951171875,1778.0,244549
2025-11-19,1720.9000244140625,1720.9000244140625,1770.5999755859375,1717.0,1754.0,541702
2025-11-20,1721.199951171875,1721.199951171875,1746.0999755859375,1714.0,1730.0,1063781
2025-11-21,1727.800048828125,1727.800048828125,1732.699951171875,1703.0,1727.0,450086
2025-11-24,1716.199951171875,1716.199951171875,1732.699951171875,1707.199951171875,1732.699951171875,838837
2025-11-25,1698.4000244140625,1698.4000244140625,1726.0,1690.0,1716.199951171875,221281
2025-11-26,1732.800048828125,1732.800048828125,1736.4000244140625,1692.9000244140625,1699.9000244140625,219892
2025-11-27,1734.9000244140625,1734.9000244140625,1743.0,1710.0,1739.0,337720
2025-11-28,1718.9000244140625,1718.9000244140625,1742.800048828125,1709.300048828125,1736.0,275947
2025-12-01,1734.300048828125,1734.300048828125,1738.0999755859375,1718.5999755859375,1727.800048828125,216161
2025-12-02,1734.5999755859375,1734.5999755859375,1737.300048828125,1712.0,1725.0,298985
2025-12-03,1752.0999755859375,1752.0999755859375,1757.4000244140625,1715.5999755859375,1734.5999755859375,422097
2025-12-04,1772.9000244140625,1772.9000244140625,1776.0,1752.699951171875,1760.0,668646
2025-12-05,1771.0,1771.0,1781.300048828125,1763.800048828125,1773.0,268661
2025-12-08,1736.0999755859375,1736.0999755859375,1776.9000244140625,1720.699951171875,1776.9000244140625,867941
2025-12-09,1740.800048828125,1740.800048828125,1745.0999755859375,1717.199951171875,1728.0,375983
2025-12-10,1736.0,1736.0,1764.699951171875,1725.0,1746.699951171875,404498
2025-12-11,1723.0,1723.0,1734.699951171875,1710.5999755859375,1733.699951171875,335208
2025-12-12,1737.9000244140625,1737.9000244140625,1744.300048828125,1717.0,1717.0,555246
2025-12-15,1739.0999755859375,1739.0999755859375,1745.199951171875,1722.0999755859375,1745.199951171875,562387
2025-12-16,1732.9000244140625,1732.9000244140625,1740.300048828125,1722.0,1730.0,560213
2025-12-17,1764.5,1764.5,1776.800048828125,1720.0,1730.0,750140
2025-12-18,1795.699951171875,1795.699951171875,1798.0,1753.4000244140625,1764.5,576403
2025-12-19,1820.0999755859375,1820.0999755859375,1822.9000244140625,1798.0,1798.0,521770
2025-12-22,1863.300048828125,1863.300048828125,1875.0,1818.0,1825.0,487098
2025-12-23,1867.9000244140625,1867.9000244140625,1883.699951171875,1851.199951171875,1863.300048828125,344625
2025-12-24,1858.5999755859375,1858.5999755859375,1874.5999755859375,1850.9000244140625,1868.0,251611
2025-12-26,1886.0999755859375,1886.0999755859375,1891.0,1851.4000244140625,1858.5999755859375,353780
2025-12-29,1888.5999755859375,1888.5999755859375,1915.699951171875,1879.199951171875,1895.5,497619
2025-12-30,1883.199951171875,1883.199951171875,1898.0,1870.300048828125,1890.9000244140625,1000926
2025-12-31,1914.0,1914.0,1920.9000244140625,1883.300048828125,1890.0,360627
2026-01-01,1970.0,1970.0,1989.9000244140625,1914.0,1925.5999755859375,1879995
2026-01-02,1931.9000244140625,1931.9000244140625,1993.699951171875,1921.5999755859375,1975.0,755936
2026-01-05,1966.199951171875,1966.199951171875,1969.699951171875,1904.699951171875,1938.699951171875,653672
2026-01-06,1947.9000244140625,1947.9000244140625,1984.800048828125,1938.300048828125,1975.0,511373
2026-01-07,1949.800048828125,1949.800048828125,1956.800048828125,1934.5,1947.9000244140625,320175
2026-01-08,1913.9000244140625,1913.9000244140625,1949.0999755859375,1911.0,1949.0999755859375,246755
2026-01-09,1890.0999755859375,1890.0999755859375,1912.9000244140625,1886.5999755859375,1904.300048828125,498509
2026-01-12,1904.800048828125,1904.800048828125,1908.800048828125,1847.0,1889.9000244140625,561236
2026-01-13,1905.199951171875,1905.199951171875,1920.0,1883.5999755859375,1910.0,776013
2026-01-14,1934.699951171875,1934.699951171875,1950.300048828125,1900.0999755859375,1905.0,819363
2026-01-16,1940.699951171875,1940.699951171875,1963.0,1930.0,1944.0,405626
