date_,adj close_endurance.ns,close_endurance.ns,high_endurance.ns,low_endurance.ns,open_endurance.ns,volume_endurance.ns
2025-04-07,1793.8424072265625,1800.9000244140625,2001.5999755859375,1700.0,1721.5999755859375,70607
2025-04-08,1811.7718505859375,1818.9000244140625,1862.199951171875,1810.0,1815.449951171875,22368
2025-04-09,1843.4970703125,1850.75,1884.949951171875,1820.300048828125,1833.0,116202
2025-04-11,1853.1092529296875,1860.4000244140625,1969.800048828125,1840.0,1866.1500244140625,111833
2025-04-15,1912.6748046875,1920.199951171875,1942.5999755859375,1882.0,1883.0,44845
2025-04-16,1931.899169921875,1939.5,1970.0999755859375,1900.0999755859375,1920.199951171875,31587
2025-04-17,1899.128173828125,1906.5999755859375,2097.0,1874.4000244140625,1946.0,377986
2025-04-21,1945.8443603515625,1953.5,2004.9000244140625,1897.0,1906.5999755859375,182034
2025-04-22,1972.638916015625,1980.4000244140625,2017.9000244140625,1940.199951171875,1959.0,117849
2025-04-23,1947.93603515625,1955.5999755859375,1998.5,1944.9000244140625,1982.199951171875,192510
2025-04-24,1941.9595947265625,1949.5999755859375,1994.0,1944.0,1956.5999755859375,237078
2025-04-25,1914.5673828125,1922.0999755859375,1964.0,1905.0,1950.199951171875,37436
2025-04-28,1901.6182861328125,1909.0999755859375,1938.5,1903.0,1922.4000244140625,37674
2025-04-29,1886.6771240234375,1894.0999755859375,1938.5999755859375,1882.5,1921.0,47817
2025-04-30,1867.6519775390625,1875.0,1915.0,1866.0,1908.9000244140625,60619
2025-05-02,1858.288818359375,1865.5999755859375,1904.9000244140625,1840.800048828125,1880.4000244140625,64114
2025-05-05,1850.419677734375,1857.699951171875,1883.800048828125,1853.0,1875.0,24086
2025-05-06,1864.066162109375,1871.4000244140625,1888.199951171875,1851.4000244140625,1864.800048828125,73118
2025-05-07,2014.6734619140625,2022.5999755859375,2080.89990234375,1871.0,1871.0,1071959
2025-05-08,2053.8193359375,2061.89990234375,2125.0,2009.0,2025.0,240753
2025-05-09,2058.1025390625,2066.199951171875,2118.0,1975.199951171875,1975.199951171875,148998
2025-05-12,2088.881591796875,2097.10009765625,2179.0,2080.60009765625,2097.0,60291
2025-05-13,2142.072265625,2150.5,2175.0,2085.0,2085.0,45623
2025-05-14,2186.19873046875,2194.800048828125,2201.89990234375,2120.0,2138.800048828125,41348
2025-05-15,2161.794677734375,2170.300048828125,2222.0,2137.300048828125,2175.0,57483
2025-05-16,2205.7216796875,2214.39990234375,2284.800048828125,2184.0,2210.0,251524
2025-05-19,2239.987060546875,2248.800048828125,2285.0,2194.800048828125,2225.0,131243
2025-05-20,2206.917236328125,2215.60009765625,2262.5,2191.60009765625,2221.0,168658
2025-05-21,2324.853271484375,2334.0,2409.0,2193.39990234375,2193.39990234375,685035
2025-05-22,2310.708984375,2319.800048828125,2363.10009765625,2298.0,2338.5,70073
2025-05-23,2381.4306640625,2390.800048828125,2457.800048828125,2319.10009765625,2325.60009765625,236758
2025-05-26,2386.311279296875,2395.699951171875,2412.5,2380.0,2404.10009765625,45574
2025-05-27,2439.302734375,2448.89990234375,2519.60009765625,2385.0,2400.0,67126
2025-05-28,2412.10986328125,2421.60009765625,2468.5,2396.699951171875,2445.5,54076
2025-05-29,2429.640869140625,2439.199951171875,2465.0,2408.300048828125,2441.5,75193
2025-05-30,2422.27001953125,2431.800048828125,2477.699951171875,2413.300048828125,2455.0,114495
2025-06-02,2412.40869140625,2421.89990234375,2456.699951171875,2413.0,2431.800048828125,36943
2025-06-03,2391.291748046875,2400.699951171875,2499.0,2395.0,2422.0,302707
2025-06-04,2444.283203125,2453.89990234375,2481.5,2396.0,2409.0,110936
2025-06-05,2520.384033203125,2530.300048828125,2574.0,2459.89990234375,2460.5,139424
2025-06-06,2471.675537109375,2481.39990234375,2542.300048828125,2463.0,2530.89990234375,42381
2025-06-09,2487.812255859375,2497.60009765625,2549.89990234375,2488.10009765625,2523.300048828125,58961
2025-06-10,2503.649658203125,2513.5,2527.10009765625,2487.199951171875,2499.10009765625,53440
2025-06-11,2514.905517578125,2524.800048828125,2560.10009765625,2507.39990234375,2515.0,72790
2025-06-12,2438.306640625,2447.89990234375,2538.10009765625,2430.0,2524.60009765625,102514
2025-06-13,2391.6904296875,2401.10009765625,2439.39990234375,2383.0,2399.89990234375,88187
2025-06-16,2449.463134765625,2459.10009765625,2599.0,2387.10009765625,2401.0,602488
2025-06-17,2420.27783203125,2429.800048828125,2483.89990234375,2422.300048828125,2470.0,210971
2025-06-18,2417.886962890625,2427.39990234375,2466.0,2418.0,2420.0,145645
2025-06-19,2405.53564453125,2415.0,2471.39990234375,2400.0,2420.800048828125,229804
2025-06-20,2565.90478515625,2576.0,2653.0,2400.199951171875,2424.89990234375,3435665
2025-06-23,2536.719482421875,2546.699951171875,2610.0,2527.60009765625,2570.10009765625,180038
2025-06-24,2497.27490234375,2507.10009765625,2568.0,2493.60009765625,2555.199951171875,114873
2025-06-25,2745.199462890625,2756.0,2795.0,2518.0,2520.10009765625,1448037
2025-06-26,2620.191162109375,2630.5,2725.0,2593.60009765625,2695.10009765625,402798
2025-06-27,2622.083740234375,2632.39990234375,2699.800048828125,2600.0,2600.0,169218
2025-06-30,2759.244140625,2770.10009765625,2790.0,2645.60009765625,2663.300048828125,407443
2025-07-01,2873.19580078125,2884.5,3030.0,2770.10009765625,2780.0,1921724
2025-07-02,2854.867919921875,2866.10009765625,2944.0,2805.39990234375,2905.0,378186
2025-07-03,2770.300537109375,2781.199951171875,2870.0,2766.60009765625,2866.10009765625,148809
2025-07-04,2785.640380859375,2796.60009765625,2834.89990234375,2768.0,2802.5,101232
2025-07-07,2651.66748046875,2662.10009765625,2803.699951171875,2650.0,2799.0,199019
2025-07-08,2612.122802734375,2622.39990234375,2698.199951171875,2605.0,2662.10009765625,179136
2025-07-09,2670.991455078125,2681.5,2697.0,2611.0,2630.0,133068
2025-07-10,2634.13623046875,2644.5,2694.300048828125,2632.800048828125,2694.199951171875,136565
2025-07-11,2612.720703125,2623.0,2654.39990234375,2606.199951171875,2644.5,52274
2025-07-14,2681.4501953125,2692.0,2712.60009765625,2602.10009765625,2602.10009765625,76903
2025-07-15,2694.2001953125,2704.800048828125,2764.89990234375,2695.0,2724.199951171875,86676
2025-07-16,2684.1396484375,2694.699951171875,2727.5,2679.800048828125,2704.800048828125,193505
2025-07-17,2689.4189453125,2700.0,2717.0,2673.10009765625,2717.0,44046
2025-07-18,2652.264892578125,2662.699951171875,2715.0,2652.10009765625,2700.0,36571
2025-07-21,2618.597412109375,2628.89990234375,2683.800048828125,2623.0,2679.5,41581
2025-07-22,2605.748046875,2616.0,2646.89990234375,2610.0,2628.89990234375,20924
2025-07-23,2612.919677734375,2623.199951171875,2662.699951171875,2591.39990234375,2615.0,55855
2025-07-24,2628.657958984375,2639.0,2666.699951171875,2623.0,2646.0,64317
2025-07-25,2569.291259765625,2579.39990234375,2649.0,2572.0,2648.89990234375,31085
2025-07-28,2544.0908203125,2554.10009765625,2600.0,2531.5,2578.0,39422
2025-07-29,2550.565185546875,2560.60009765625,2612.0,2520.800048828125,2539.699951171875,53584
2025-07-30,2572.18017578125,2582.300048828125,2589.10009765625,2555.800048828125,2573.39990234375,27869
2025-07-31,2541.699951171875,2551.699951171875,2591.699951171875,2505.0,2520.39990234375,48560
2025-08-01,2476.60009765625,2476.60009765625,2545.800048828125,2466.800048828125,2536.800048828125,24753
2025-08-04,2638.800048828125,2638.800048828125,2692.0,2463.0,2470.0,530840
2025-08-05,2590.699951171875,2590.699951171875,2630.0,2577.0,2625.10009765625,89252
2025-08-06,2541.699951171875,2541.699951171875,2600.0,2524.60009765625,2594.89990234375,40315
2025-08-07,2517.300048828125,2517.300048828125,2583.699951171875,2486.89990234375,2533.0,78343
2025-08-08,2522.39990234375,2522.39990234375,2547.5,2492.5,2523.89990234375,50845
2025-08-11,2520.800048828125,2520.800048828125,2547.89990234375,2495.5,2520.0,53465
2025-08-12,2510.0,2510.0,2579.199951171875,2497.10009765625,2537.5,36969
2025-08-13,2531.60009765625,2531.60009765625,2598.0,2510.0,2521.199951171875,52564
2025-08-14,2602.199951171875,2602.199951171875,2655.0,2554.5,2577.89990234375,349767
2025-08-18,2788.39990234375,2788.39990234375,2894.699951171875,2630.89990234375,2650.0,1335267
2025-08-19,2882.89990234375,2882.89990234375,2895.0,2757.300048828125,2795.5,340971
2025-08-20,2857.699951171875,2857.699951171875,2929.60009765625,2843.0,2925.0,180109
2025-08-21,2866.5,2866.5,2904.300048828125,2831.199951171875,2870.0,103536
2025-08-22,2834.0,2834.0,2877.0,2827.5,2860.39990234375,90036
2025-08-25,2820.699951171875,2820.699951171875,2899.0,2810.0,2848.699951171875,107443
2025-08-26,2807.0,2807.0,2877.0,2762.5,2811.0,129998
2025-08-28,2859.699951171875,2859.699951171875,2936.0,2764.89990234375,2764.89990234375,288706
2025-08-29,2868.800048828125,2868.800048828125,2923.699951171875,2851.300048828125,2873.0,139756
2025-09-01,2939.89990234375,2939.89990234375,2989.0,2886.300048828125,2886.300048828125,298717
2025-09-02,2911.199951171875,2911.199951171875,2954.60009765625,2819.89990234375,2951.5,223448
2025-09-03,2913.60009765625,2913.60009765625,2969.60009765625,2891.5,2934.60009765625,144851
2025-09-04,2933.199951171875,2933.199951171875,3007.0,2915.10009765625,3000.0,128769
2025-09-05,2967.800048828125,2967.800048828125,3025.0,2915.5,2932.89990234375,285621
2025-09-08,3005.199951171875,3005.199951171875,3052.800048828125,2929.10009765625,2972.0,225075
2025-09-09,2981.199951171875,2981.199951171875,3079.89990234375,2970.0,3010.0,198341
2025-09-10,3041.199951171875,3041.199951171875,3050.0,2968.0,3005.0,193783
2025-09-11,2925.699951171875,2925.699951171875,3050.0,2914.199951171875,3044.0,134747
2025-09-12,2867.0,2867.0,2929.199951171875,2853.0,2926.10009765625,77900
2025-09-15,2863.699951171875,2863.699951171875,2895.60009765625,2837.800048828125,2859.0,74856
2025-09-16,2922.199951171875,2922.199951171875,2963.199951171875,2827.300048828125,2874.89990234375,313843
2025-09-17,2880.5,2880.5,2948.0,2867.5,2933.0,79700
2025-09-18,2911.800048828125,2911.800048828125,2922.300048828125,2855.0,2890.0,89378
2025-09-19,2879.5,2879.5,2934.800048828125,2870.89990234375,2911.89990234375,148762
2025-09-22,2855.800048828125,2855.800048828125,2905.0,2815.0,2860.0,190133
2025-09-23,2850.60009765625,2850.60009765625,2928.0,2841.0,2841.60009765625,89535
2025-09-24,2789.0,2789.0,2870.199951171875,2777.699951171875,2859.89990234375,103234
2025-09-25,2715.0,2715.0,2801.5,2704.800048828125,2789.0,180433
2025-09-26,2730.300048828125,2730.300048828125,2813.39990234375,2675.0,2715.89990234375,329760
2025-09-29,2735.5,2735.5,2812.0,2695.300048828125,2740.0,206808
2025-09-30,2745.39990234375,2745.39990234375,2764.0,2679.89990234375,2735.5,258105
2025-10-01,2812.60009765625,2812.60009765625,2825.39990234375,2717.10009765625,2742.0,132633
2025-10-03,2893.39990234375,2893.39990234375,2903.5,2758.0,2821.0,206539
2025-10-06,2872.89990234375,2872.89990234375,2899.0,2855.39990234375,2899.0,103865
2025-10-07,2951.0,2951.0,3011.0,2873.60009765625,2875.5,317495
2025-10-08,2921.10009765625,2921.10009765625,2983.0,2904.89990234375,2951.0,134767
2025-10-09,2939.39990234375,2939.39990234375,2950.10009765625,2883.39990234375,2943.800048828125,118723
2025-10-10,2888.800048828125,2888.800048828125,2934.300048828125,2870.10009765625,2923.0,84807
2025-10-13,2851.39990234375,2851.39990234375,2912.89990234375,2835.5,2890.0,136582
2025-10-14,2776.39990234375,2776.39990234375,2860.10009765625,2762.0,2858.39990234375,115215
2025-10-15,2826.699951171875,2826.699951171875,2836.300048828125,2742.60009765625,2765.0,143953
2025-10-16,2932.5,2932.5,2957.800048828125,2817.699951171875,2844.89990234375,351346
2025-10-17,2906.60009765625,2906.60009765625,2968.199951171875,2882.5,2951.60009765625,160363
2025-10-20,2965.699951171875,2965.699951171875,2985.0,2907.89990234375,2907.89990234375,93370
2025-10-21,2948.699951171875,2948.699951171875,2990.0,2929.0,2990.0,11132
2025-10-23,2957.39990234375,2957.39990234375,2986.300048828125,2915.0,2986.300048828125,98815
2025-10-24,2906.89990234375,2906.89990234375,2979.60009765625,2896.699951171875,2979.60009765625,65661
2025-10-27,2922.0,2922.0,2944.0,2903.699951171875,2911.39990234375,80397
2025-10-28,2926.199951171875,2926.199951171875,2985.0,2903.0,2922.0,89226
2025-10-29,2840.199951171875,2840.199951171875,2947.89990234375,2812.0,2947.89990234375,171958
2025-10-30,2852.199951171875,2852.199951171875,2894.199951171875,2830.5,2845.10009765625,74957
2025-10-31,2838.60009765625,2838.60009765625,2905.0,2832.699951171875,2852.300048828125,73965
2025-11-03,2866.5,2866.5,2890.800048828125,2806.5,2833.0,154154
2025-11-04,2902.0,2902.0,2916.0,2828.0,2868.0,125954
2025-11-05,2902.0,2902.0,2902.0,2902.0,2902.0,0
2025-11-06,2833.60009765625,2833.60009765625,2910.0,2820.10009765625,2907.0,38091
2025-11-07,2855.89990234375,2855.89990234375,2907.199951171875,2755.699951171875,2830.0,81737
2025-11-10,2828.5,2828.5,2872.199951171875,2813.0,2845.199951171875,35988
2025-11-11,2802.60009765625,2802.60009765625,2845.0,2790.0,2845.0,45571
2025-11-12,2916.60009765625,2916.60009765625,2923.0,2803.0,2803.699951171875,143779
2025-11-13,2691.699951171875,2691.699951171875,2934.39990234375,2660.0,2920.0,819169
2025-11-14,2686.199951171875,2686.199951171875,2712.699951171875,2650.0,2700.0,178629
2025-11-17,2686.5,2686.5,2713.0,2671.5,2700.39990234375,77984
2025-11-18,2615.10009765625,2615.10009765625,2685.199951171875,2601.0,2685.199951171875,119965
2025-11-19,2736.699951171875,2736.699951171875,2750.0,2616.10009765625,2625.10009765625,348475
2025-11-20,2752.39990234375,2752.39990234375,2774.0,2673.60009765625,2717.0,125774
2025-11-21,2708.39990234375,2708.39990234375,2759.800048828125,2694.0,2745.39990234375,65974
2025-11-24,2671.89990234375,2671.89990234375,2727.60009765625,2641.800048828125,2708.39990234375,89424
2025-11-25,2695.199951171875,2695.199951171875,2705.10009765625,2641.0,2692.800048828125,30407
2025-11-26,2683.39990234375,2683.39990234375,2701.699951171875,2661.89990234375,2695.0,41352
2025-11-27,2678.10009765625,2678.10009765625,2695.10009765625,2654.39990234375,2695.10009765625,34976
2025-11-28,2643.60009765625,2643.60009765625,2684.60009765625,2635.0,2678.10009765625,37432
2025-12-01,2689.60009765625,2689.60009765625,2750.0,2652.60009765625,2674.39990234375,149842
2025-12-02,2660.699951171875,2660.699951171875,2700.0,2645.10009765625,2675.60009765625,55338
2025-12-03,2668.5,2668.5,2685.0,2623.0,2680.0,45764
2025-12-04,2651.60009765625,2651.60009765625,2680.0,2633.0,2680.0,45232
2025-12-05,2659.0,2659.0,2669.89990234375,2618.0,2630.0,73976
2025-12-08,2659.199951171875,2659.199951171875,2715.39990234375,2602.800048828125,2649.89990234375,107872
2025-12-09,2624.5,2624.5,2658.699951171875,2566.300048828125,2643.89990234375,47069
2025-12-10,2568.60009765625,2568.60009765625,2644.5,2561.300048828125,2624.60009765625,21327
2025-12-11,2559.699951171875,2559.699951171875,2584.39990234375,2553.89990234375,2579.699951171875,30831
2025-12-12,2640.699951171875,2640.699951171875,2654.0,2551.800048828125,2564.89990234375,59608
2025-12-15,2620.699951171875,2620.699951171875,2640.0,2570.0,2638.0,57192
2025-12-16,2610.39990234375,2610.39990234375,2620.199951171875,2576.0,2619.0,39762
2025-12-17,2620.89990234375,2620.89990234375,2636.0,2567.0,2600.0,53176
2025-12-18,2616.5,2616.5,2626.0,2565.0,2619.0,34337
2025-12-19,2695.800048828125,2695.800048828125,2705.0,2600.10009765625,2601.0,84949
2025-12-22,2656.699951171875,2656.699951171875,2720.0,2642.699951171875,2706.60009765625,89219
2025-12-23,2597.199951171875,2597.199951171875,2674.0,2590.60009765625,2656.699951171875,45990
2025-12-24,2582.10009765625,2582.10009765625,2621.199951171875,2577.300048828125,2600.10009765625,90244
2025-12-25,2582.10009765625,2582.10009765625,2582.10009765625,2582.10009765625,2582.10009765625,0
2025-12-26,2549.800048828125,2549.800048828125,2599.89990234375,2541.0,2583.0,24428
2025-12-29,2580.800048828125,2580.800048828125,2600.0,2540.89990234375,2554.0,90610
2025-12-30,2564.199951171875,2564.199951171875,2590.0,2551.800048828125,2577.0,29381
2025-12-31,2589.89990234375,2589.89990234375,2594.800048828125,2546.0,2550.0,27110
2026-01-01,2543.199951171875,2543.199951171875,2591.199951171875,2537.0,2589.89990234375,57858
2026-01-02,2540.199951171875,2540.199951171875,2581.60009765625,2534.0,2543.199951171875,82980
2026-01-05,2548.39990234375,2548.39990234375,2587.0,2543.5,2555.0,56932
2026-01-06,2569.5,2569.5,2577.0,2543.0,2555.0,48452
2026-01-07,2599.300048828125,2599.300048828125,2606.0,2546.10009765625,2580.60009765625,36401
2026-01-08,2611.199951171875,2611.199951171875,2626.0,2570.10009765625,2599.300048828125,63166
2026-01-09,2622.0,2622.0,2627.89990234375,2555.0,2581.800048828125,82741
2026-01-12,2573.10009765625,2573.10009765625,2631.800048828125,2551.0,2624.89990234375,68774
2026-01-13,2587.800048828125,2587.800048828125,2601.0,2521.10009765625,2580.0,73122
2026-01-14,2520.39990234375,2520.39990234375,2621.199951171875,2502.0,2600.0,69941
2026-01-15,2520.39990234375,2520.39990234375,2520.39990234375,2520.39990234375,2520.39990234375,0
2026-01-16,2526.0,2526.0,2534.5,2451.10009765625,2520.39990234375,82955
