date_,adj close_cholahldng.ns,close_cholahldng.ns,high_cholahldng.ns,low_cholahldng.ns,open_cholahldng.ns,volume_cholahldng.ns
2025-03-25,1825.0423583984375,1826.300048828125,1856.800048828125,1756.449951171875,1801.449951171875,413598
2025-03-26,1711.720458984375,1712.9000244140625,1838.949951171875,1692.550048828125,1829.0,474338
2025-03-27,1720.414306640625,1721.5999755859375,1739.4000244140625,1701.9000244140625,1712.050048828125,88152
2025-03-28,1750.2437744140625,1751.449951171875,1805.0,1712.25,1725.0,219084
2025-04-01,1710.221435546875,1711.4000244140625,1751.0,1676.300048828125,1751.0,108024
2025-04-02,1774.4271240234375,1775.6500244140625,1786.949951171875,1700.0,1729.949951171875,139171
2025-04-03,1745.796875,1747.0,1756.699951171875,1717.9000244140625,1731.050048828125,127215
2025-04-04,1693.083251953125,1694.25,1740.0,1676.0999755859375,1740.0,95949
2025-04-07,1557.7764892578125,1558.8499755859375,1621.949951171875,1357.3499755859375,1415.0,411665
2025-04-08,1717.2664794921875,1718.449951171875,1746.6500244140625,1574.449951171875,1589.0,1642384
2025-04-09,1646.76513671875,1647.9000244140625,1728.4000244140625,1633.0,1684.0999755859375,205350
2025-04-11,1779.1739501953125,1780.4000244140625,1798.9000244140625,1623.25,1667.6500244140625,574673
2025-04-15,1812.3509521484375,1813.5999755859375,1867.4000244140625,1791.0,1814.0,454873
2025-04-16,1803.0574951171875,1804.300048828125,1815.5,1772.9000244140625,1813.0,239176
2025-04-17,1871.6102294921875,1872.9000244140625,1888.9000244140625,1793.0,1800.0,447893
2025-04-21,1957.1512451171875,1958.5,1966.0,1876.0,1888.5,744238
2025-04-22,1966.3448486328125,1967.699951171875,1988.5,1916.800048828125,1970.0,1018377
2025-04-23,1960.448974609375,1961.800048828125,1988.800048828125,1921.0,1961.0999755859375,446906
2025-04-24,1949.6563720703125,1951.0,1976.5999755859375,1930.9000244140625,1970.0,536181
2025-04-25,1978.936279296875,1980.300048828125,1993.199951171875,1910.0999755859375,1946.800048828125,402904
2025-04-28,1891.7962646484375,1893.0999755859375,2000.0,1875.0999755859375,1994.9000244140625,613894
2025-04-29,1946.0589599609375,1947.4000244140625,1964.9000244140625,1901.5,1906.5999755859375,612945
2025-04-30,1862.816162109375,1864.0999755859375,1938.199951171875,1840.800048828125,1931.0,675915
2025-05-02,1794.9630126953125,1796.199951171875,1874.800048828125,1787.5,1852.0999755859375,378208
2025-05-05,1856.6204833984375,1857.9000244140625,1868.9000244140625,1778.0,1812.699951171875,113791
2025-05-06,1884.701171875,1886.0,1900.4000244140625,1845.0,1855.199951171875,126268
2025-05-07,1865.4144287109375,1866.699951171875,1902.9000244140625,1832.800048828125,1853.5,111959
2025-05-08,1827.740478515625,1829.0,1889.0,1800.4000244140625,1889.0,379827
2025-05-09,1716.81689453125,1718.0,1800.0999755859375,1705.0,1800.0,332636
2025-05-12,1799.859619140625,1801.0999755859375,1826.5,1752.5,1777.0,317656
2025-05-13,1783.4708251953125,1784.699951171875,1795.0,1761.0999755859375,1795.0,187764
2025-05-14,1845.628173828125,1846.9000244140625,1866.9000244140625,1761.0,1771.0,259262
2025-05-15,1875.9072265625,1877.199951171875,1887.0,1842.0,1846.9000244140625,240446
2025-05-16,1866.6136474609375,1867.9000244140625,1922.300048828125,1860.0999755859375,1896.5999755859375,100631
2025-05-19,1887.5992431640625,1888.9000244140625,1913.5,1851.0,1867.9000244140625,112902
2025-05-20,1855.3214111328125,1856.5999755859375,1890.0,1843.0,1890.0,121362
2025-05-21,1861.6170654296875,1862.9000244140625,1889.699951171875,1840.4000244140625,1852.199951171875,146400
2025-05-22,1840.7314453125,1842.0,1882.9000244140625,1811.5,1871.9000244140625,111113
2025-05-23,1813.050537109375,1814.300048828125,1844.300048828125,1797.800048828125,1844.0999755859375,215172
2025-05-26,1828.6397705078125,1829.9000244140625,1848.300048828125,1807.4000244140625,1814.300048828125,128917
2025-05-27,1891.49658203125,1892.800048828125,1898.5,1810.9000244140625,1815.0,94266
2025-05-28,1951.8548583984375,1953.199951171875,1974.9000244140625,1895.0,1908.9000244140625,210992
2025-05-29,1928.4710693359375,1929.800048828125,1980.0,1906.5999755859375,1974.0,80039
2025-05-30,1864.914794921875,1866.199951171875,1924.5,1830.0,1912.0,255213
2025-06-02,1879.5047607421875,1880.800048828125,1890.0,1849.4000244140625,1881.0,70122
2025-06-03,1897.392333984375,1898.699951171875,1919.0,1871.300048828125,1896.0,118163
2025-06-04,1827.940185546875,1829.199951171875,1915.0,1820.5,1915.0,189402
2025-06-05,1789.866455078125,1791.0999755859375,1828.699951171875,1782.0,1820.0,315668
2025-06-06,1938.9638671875,1940.300048828125,1965.5,1767.5,1807.9000244140625,1161342
2025-06-09,1987.430419921875,1988.800048828125,2000.0,1928.0999755859375,1959.9000244140625,478168
2025-06-10,1997.423583984375,1998.800048828125,2021.4000244140625,1960.0999755859375,1998.300048828125,258436
2025-06-11,1976.0382080078125,1977.4000244140625,2016.0,1965.0999755859375,1991.0999755859375,238206
2025-06-12,1959.249755859375,1960.5999755859375,2001.0,1946.800048828125,1969.0,194401
2025-06-13,1997.0238037109375,1998.4000244140625,2000.0,1930.0,1930.0,122938
2025-06-16,1994.5255126953125,1995.9000244140625,2048.699951171875,1978.199951171875,2001.0999755859375,156578
2025-06-17,2008.8155517578125,2010.199951171875,2061.89990234375,1986.199951171875,1995.9000244140625,311891
2025-06-18,2018.509033203125,2019.9000244140625,2028.9000244140625,1971.300048828125,2021.0,304917
2025-06-19,1972.9404296875,1974.300048828125,2053.0,1955.0,2010.0,347965
2025-06-20,2026.20361328125,2027.5999755859375,2045.0,1955.0,1984.199951171875,261460
2025-06-23,1994.125732421875,1995.5,2063.5,1981.4000244140625,2000.0,194827
2025-06-24,2042.492431640625,2043.9000244140625,2080.0,2001.0999755859375,2001.0999755859375,291280
2025-06-25,2027.003173828125,2028.4000244140625,2074.60009765625,2022.0,2033.0999755859375,123667
2025-06-26,2043.8914794921875,2045.300048828125,2062.699951171875,2011.0,2035.0,145585
2025-06-27,2060.580078125,2062.0,2135.0,2036.300048828125,2052.89990234375,498224
2025-06-30,2164.50830078125,2166.0,2198.699951171875,2072.300048828125,2075.0,493767
2025-07-01,2110.54541015625,2112.0,2185.699951171875,2103.699951171875,2185.699951171875,286790
2025-07-02,2147.3203125,2148.800048828125,2231.60009765625,2085.0,2113.0,578905
2025-07-03,2081.06591796875,2082.5,2140.0,2071.699951171875,2140.0,165358
2025-07-04,2097.75439453125,2099.199951171875,2117.39990234375,2040.0,2095.0,115784
2025-07-07,2070.97265625,2072.39990234375,2095.699951171875,2044.0999755859375,2094.300048828125,155444
2025-07-08,2071.1728515625,2072.60009765625,2085.199951171875,2033.5999755859375,2085.199951171875,87005
2025-07-09,2078.567626953125,2080.0,2097.5,2046.699951171875,2065.0,169805
2025-07-10,2114.9423828125,2116.39990234375,2127.800048828125,2003.4000244140625,2061.0,127393
2025-07-11,2075.96923828125,2077.39990234375,2138.300048828125,2061.0,2105.0,160695
2025-07-14,2048.388427734375,2049.800048828125,2075.0,2021.800048828125,2056.60009765625,136324
2025-07-15,2071.07275390625,2072.5,2090.60009765625,2039.9000244140625,2049.60009765625,102480
2025-07-16,2103.4501953125,2104.89990234375,2133.0,2071.0,2071.0,213772
2025-07-17,2138.92578125,2140.39990234375,2169.0,2110.0,2110.0,309707
2025-07-18,2114.642822265625,2116.10009765625,2147.800048828125,2085.800048828125,2109.39990234375,201378
2025-07-21,2114.343017578125,2115.800048828125,2140.0,2019.4000244140625,2116.10009765625,340630
2025-07-22,2095.35595703125,2096.800048828125,2135.0,2060.199951171875,2132.5,185656
2025-07-23,2070.373291015625,2071.800048828125,2108.0,2054.0,2108.0,442895
2025-07-24,2045.2904052734375,2046.699951171875,2092.60009765625,2037.4000244140625,2082.89990234375,131589
2025-07-25,1993.5262451171875,1994.9000244140625,2050.5,1971.699951171875,2050.5,129693
2025-07-28,1900.1904296875,1901.5,1971.0,1880.800048828125,1971.0,275837
2025-07-29,1911.182861328125,1912.5,1928.0999755859375,1881.0999755859375,1901.0,387829
2025-07-30,1906.8858642578125,1908.199951171875,1923.0,1876.4000244140625,1912.5,331743
2025-07-31,1886.39990234375,1887.699951171875,1921.5999755859375,1853.9000244140625,1900.0,357485
2025-08-01,1828.4000244140625,1828.4000244140625,1904.9000244140625,1820.0,1887.699951171875,140674
2025-08-04,1821.5999755859375,1821.5999755859375,1845.0,1791.699951171875,1828.0,256930
2025-08-05,1802.800048828125,1802.800048828125,1846.300048828125,1781.5,1835.4000244140625,129962
2025-08-06,1794.5999755859375,1794.5999755859375,1820.0,1760.0999755859375,1802.800048828125,241235
2025-08-07,1849.0999755859375,1849.0999755859375,1854.0,1793.5,1796.5,79547
2025-08-08,1853.4000244140625,1853.4000244140625,1870.0,1829.199951171875,1849.0999755859375,475132
2025-08-11,1845.0999755859375,1845.0999755859375,1868.0,1825.5,1845.0,96247
2025-08-12,1855.300048828125,1855.300048828125,1865.300048828125,1815.0,1829.5,101271
2025-08-13,1873.199951171875,1873.199951171875,1888.0,1844.4000244140625,1855.0,135159
2025-08-14,1883.699951171875,1883.699951171875,1897.5999755859375,1855.0,1881.0,75814
2025-08-18,1935.5,1935.5,1964.300048828125,1878.0,1895.0,193699
2025-08-19,1848.199951171875,1848.199951171875,1968.5999755859375,1843.0,1940.9000244140625,203915
2025-08-20,1861.5999755859375,1861.5999755859375,1866.300048828125,1822.300048828125,1850.0,81845
2025-08-21,1885.800048828125,1885.800048828125,1895.800048828125,1865.0999755859375,1879.9000244140625,905262
2025-08-22,1862.5999755859375,1862.5999755859375,1880.199951171875,1855.0,1874.0,97692
2025-08-25,1838.0999755859375,1838.0999755859375,1873.699951171875,1825.0,1863.0,183800
2025-08-26,1784.5,1784.5,1859.0,1770.0,1838.0999755859375,233738
2025-08-28,1759.5,1759.5,1788.800048828125,1748.0999755859375,1785.0,282192
2025-08-29,1725.699951171875,1725.699951171875,1765.699951171875,1721.0999755859375,1756.9000244140625,187640
2025-09-01,1755.800048828125,1755.800048828125,1816.0,1738.4000244140625,1738.4000244140625,321920
2025-09-02,1758.800048828125,1758.800048828125,1786.800048828125,1745.0,1769.800048828125,133825
2025-09-03,1748.199951171875,1748.199951171875,1782.4000244140625,1741.699951171875,1760.0,151476
2025-09-04,1739.800048828125,1739.800048828125,1777.9000244140625,1733.0,1769.0,92680
2025-09-05,1760.0,1760.0,1789.199951171875,1744.0999755859375,1744.9000244140625,119279
2025-09-08,1728.5999755859375,1728.5999755859375,1778.9000244140625,1723.0,1770.0,87734
2025-09-09,1766.699951171875,1766.699951171875,1787.0,1717.300048828125,1742.4000244140625,321298
2025-09-10,1805.0,1805.0,1825.4000244140625,1774.0999755859375,1784.0,107997
2025-09-11,1881.0999755859375,1881.0999755859375,1899.0,1809.800048828125,1809.800048828125,304389
2025-09-12,1865.4000244140625,1865.4000244140625,1899.0,1848.9000244140625,1881.0999755859375,228617
2025-09-15,1891.4000244140625,1891.4000244140625,1895.0,1836.300048828125,1863.9000244140625,88103
2025-09-16,1955.800048828125,1955.800048828125,1966.800048828125,1884.5999755859375,1890.0,261841
2025-09-17,1971.800048828125,1971.800048828125,1991.5,1948.199951171875,1962.0,148558
2025-09-18,1951.4000244140625,1951.4000244140625,1980.9000244140625,1938.0,1973.5,82675
2025-09-19,2019.5,2019.5,2046.300048828125,1948.0,1960.0,1534034
2025-09-22,1988.800048828125,1988.800048828125,2002.5,1982.0,2000.0,80214
2025-09-23,1922.4000244140625,1922.4000244140625,1999.800048828125,1909.0,1999.800048828125,142963
2025-09-24,1912.199951171875,1912.199951171875,1934.0999755859375,1892.9000244140625,1934.0999755859375,99817
2025-09-25,1869.0,1869.0,1920.0,1861.0,1912.199951171875,57846
2025-09-26,1839.5999755859375,1839.5999755859375,1880.800048828125,1802.300048828125,1860.699951171875,94304
2025-09-29,1937.300048828125,1937.300048828125,1956.5999755859375,1778.5,1832.0999755859375,714211
2025-09-30,1885.0,1885.0,1948.5999755859375,1870.0,1939.0999755859375,160688
2025-10-01,1907.5999755859375,1907.5999755859375,1916.5,1825.0,1869.9000244140625,341151
2025-10-03,1841.199951171875,1841.199951171875,1918.9000244140625,1808.800048828125,1909.800048828125,249447
2025-10-06,1888.0999755859375,1888.0999755859375,1899.9000244140625,1825.9000244140625,1851.9000244140625,115487
2025-10-07,1887.5999755859375,1887.5999755859375,1901.800048828125,1865.5999755859375,1888.0999755859375,59574
2025-10-08,1851.699951171875,1851.699951171875,1894.9000244140625,1838.199951171875,1894.9000244140625,67556
2025-10-09,1836.4000244140625,1836.4000244140625,1846.0999755859375,1800.0999755859375,1846.0999755859375,172482
2025-10-10,1837.4000244140625,1837.4000244140625,1859.300048828125,1825.199951171875,1849.0,61101
2025-10-13,1837.800048828125,1837.800048828125,1846.5999755859375,1813.0,1839.0,87640
2025-10-14,1832.199951171875,1832.199951171875,1841.5,1813.4000244140625,1836.0,214522
2025-10-15,1908.699951171875,1908.699951171875,1924.0,1830.199951171875,1846.300048828125,146257
2025-10-16,1892.4000244140625,1892.4000244140625,1934.199951171875,1875.0,1911.9000244140625,172026
2025-10-17,1866.5,1866.5,1895.0999755859375,1851.199951171875,1895.0,107448
2025-10-20,1851.5,1851.5,1871.300048828125,1840.0,1863.0,189206
2025-10-21,1856.800048828125,1856.800048828125,1867.199951171875,1843.5999755859375,1851.5,10769
2025-10-23,1896.0999755859375,1896.0999755859375,1908.800048828125,1828.800048828125,1877.0,326048
2025-10-24,2012.699951171875,2012.699951171875,2040.0,1896.4000244140625,1905.5,782394
2025-10-27,1957.800048828125,1957.800048828125,2011.9000244140625,1950.0,2011.9000244140625,116227
2025-10-28,1941.5999755859375,1941.5999755859375,1979.5999755859375,1927.199951171875,1957.800048828125,116562
2025-10-29,1913.5999755859375,1913.5999755859375,1941.699951171875,1895.800048828125,1941.5999755859375,85039
2025-10-30,1919.199951171875,1919.199951171875,1928.0,1906.699951171875,1913.5999755859375,104844
2025-10-31,1912.5999755859375,1912.5999755859375,1930.800048828125,1898.0,1920.0,124080
2025-11-03,2005.5,2005.5,2015.9000244140625,1914.5,1914.5,679891
2025-11-04,2014.800048828125,2014.800048828125,2039.9000244140625,2005.0,2017.0,152609
2025-11-06,1972.5999755859375,1972.5999755859375,2064.0,1951.199951171875,2009.9000244140625,341858
2025-11-07,1884.0999755859375,1884.0999755859375,1972.5999755859375,1870.0,1972.5999755859375,421153
2025-11-10,1913.5,1913.5,1920.9000244140625,1852.699951171875,1872.0,133402
2025-11-11,1937.5,1937.5,1956.5999755859375,1918.9000244140625,1929.9000244140625,103017
2025-11-12,1949.9000244140625,1949.9000244140625,1968.0999755859375,1910.5,1927.0,111930
2025-11-13,1967.0,1967.0,1980.0,1931.199951171875,1949.0,112816
2025-11-14,1976.5,1976.5,1985.9000244140625,1943.0999755859375,1960.0,44495
2025-11-17,1972.9000244140625,1972.9000244140625,2008.0,1946.5,1976.5,154453
2025-11-18,1923.5999755859375,1923.5999755859375,1979.5999755859375,1913.0,1972.0,187848
2025-11-19,1889.9000244140625,1889.9000244140625,1935.199951171875,1871.0,1935.199951171875,260620
2025-11-20,1885.0,1885.0,1908.5999755859375,1865.0999755859375,1908.5999755859375,97138
2025-11-21,1844.300048828125,1844.300048828125,1880.0,1831.199951171875,1866.199951171875,199251
2025-11-24,1826.300048828125,1826.300048828125,1855.9000244140625,1819.0,1830.0999755859375,89432
2025-11-25,1845.0,1845.0,1867.9000244140625,1811.0999755859375,1826.300048828125,182811
2025-11-26,1850.800048828125,1850.800048828125,1871.9000244140625,1830.0,1860.9000244140625,114692
2025-11-27,1800.699951171875,1800.699951171875,1869.0,1789.0,1869.0,436178
2025-11-28,1846.199951171875,1846.199951171875,1852.4000244140625,1787.5,1814.0999755859375,755837
2025-12-01,1894.9000244140625,1894.9000244140625,1932.699951171875,1817.4000244140625,1844.0,500360
2025-12-02,1877.199951171875,1877.199951171875,1891.0,1853.0999755859375,1891.0,196472
2025-12-03,1881.699951171875,1881.699951171875,1902.4000244140625,1824.0999755859375,1877.199951171875,291174
2025-12-04,1882.5999755859375,1882.5999755859375,1906.0999755859375,1863.300048828125,1881.699951171875,162422
2025-12-05,1917.5999755859375,1917.5999755859375,1922.0,1874.5,1887.5,175663
2025-12-08,1881.9000244140625,1881.9000244140625,1922.9000244140625,1871.0999755859375,1918.0,84362
2025-12-09,1940.0999755859375,1940.0999755859375,1948.699951171875,1839.300048828125,1885.0,168673
2025-12-10,1914.4000244140625,1914.4000244140625,1978.9000244140625,1909.800048828125,1940.0999755859375,82255
2025-12-11,1929.199951171875,1929.199951171875,1934.800048828125,1901.5999755859375,1915.800048828125,37190
2025-12-12,1936.699951171875,1936.699951171875,1951.0999755859375,1917.0,1919.800048828125,117575
2025-12-15,1899.0999755859375,1899.0999755859375,1949.5,1887.699951171875,1949.5,114790
2025-12-16,1857.4000244140625,1857.4000244140625,1910.5999755859375,1851.0,1899.0,172845
2025-12-17,1817.0999755859375,1817.0999755859375,1869.199951171875,1805.300048828125,1869.199951171875,113208
2025-12-18,1808.5999755859375,1808.5999755859375,1829.199951171875,1785.0,1817.0,162929
2025-12-19,1827.5999755859375,1827.5999755859375,1841.0,1798.9000244140625,1815.4000244140625,177162
2025-12-22,1812.5999755859375,1812.5999755859375,1833.9000244140625,1805.5,1827.5999755859375,96562
2025-12-23,1868.800048828125,1868.800048828125,1907.5999755859375,1815.5999755859375,1824.0,204132
2025-12-24,1902.800048828125,1902.800048828125,1909.800048828125,1850.0,1869.0,287360
2025-12-26,1858.4000244140625,1858.4000244140625,1917.0,1853.0999755859375,1902.0,46692
2025-12-29,1843.4000244140625,1843.4000244140625,1870.0,1830.199951171875,1870.0,61326
2025-12-30,1825.800048828125,1825.800048828125,1856.0999755859375,1800.0,1851.0,90819
2025-12-31,1812.9000244140625,1812.9000244140625,1839.5999755859375,1808.9000244140625,1839.5999755859375,82969
2026-01-01,1878.5999755859375,1878.5999755859375,1886.0,1827.9000244140625,1832.5,329439
2026-01-02,1872.5,1872.5,1883.800048828125,1844.0,1883.800048828125,200570
2026-01-05,1916.699951171875,1916.699951171875,1921.0999755859375,1873.5,1880.0,159542
2026-01-06,1925.800048828125,1925.800048828125,1965.0,1883.300048828125,1937.699951171875,134893
2026-01-07,1884.5,1884.5,1925.9000244140625,1870.300048828125,1925.800048828125,76967
2026-01-08,1856.5999755859375,1856.5999755859375,1890.0,1831.0,1890.0,66425
2026-01-09,1821.0,1821.0,1857.5,1802.0,1831.0,116728
2026-01-12,1820.0999755859375,1820.0999755859375,1837.800048828125,1792.5,1819.0,144928
2026-01-13,1820.4000244140625,1820.4000244140625,1840.199951171875,1805.0,1822.0,56913
2026-01-14,1812.699951171875,1812.699951171875,1825.0,1788.300048828125,1811.0,104363
2026-01-16,1772.300048828125,1772.300048828125,1810.0999755859375,1732.199951171875,1810.0999755859375,437475
