date_,adj close_petronet.ns,close_petronet.ns,high_petronet.ns,low_petronet.ns,open_petronet.ns,volume_petronet.ns
2025-04-02,288.541015625,298.95001220703125,299.95001220703125,293.8500061035156,297.79998779296875,1825852
2025-04-03,288.44451904296875,298.8500061035156,299.3500061035156,291.45001220703125,297.1000061035156,1357391
2025-04-04,274.0150451660156,283.8999938964844,300.0,281.1000061035156,298.95001220703125,962220
2025-04-07,266.2453308105469,275.8500061035156,278.1000061035156,269.6000061035156,273.3500061035156,1194184
2025-04-08,275.3663024902344,285.29998779296875,286.29998779296875,270.6000061035156,279.20001220703125,1757623
2025-04-09,276.62103271484375,286.6000061035156,289.20001220703125,281.04998779296875,284.0,2061881
2025-04-11,274.9801940917969,284.8999938964844,288.95001220703125,283.04998779296875,288.95001220703125,1459977
2025-04-15,285.5489501953125,295.8500061035156,296.79998779296875,287.54998779296875,288.25,2390253
2025-04-16,289.9888000488281,300.45001220703125,301.8999938964844,293.1499938964844,295.75,2402938
2025-04-17,293.366943359375,303.95001220703125,305.45001220703125,299.25,300.3999938964844,2378063
2025-04-21,302.6809387207031,313.6000061035156,315.0,302.25,304.25,1585082
2025-04-22,302.6326599121094,313.54998779296875,319.0,312.5,314.95001220703125,1797996
2025-04-23,304.466552734375,315.45001220703125,316.70001220703125,308.70001220703125,314.6000061035156,1527853
2025-04-24,301.76397705078125,312.6499938964844,317.5,306.54998779296875,315.45001220703125,2463854
2025-04-25,298.6271667480469,309.3999938964844,315.3500061035156,305.1000061035156,313.6499938964844,3282909
2025-04-28,299.4958190917969,310.29998779296875,314.04998779296875,306.5,309.0,2107113
2025-04-29,299.01324462890625,309.79998779296875,314.95001220703125,308.79998779296875,311.3500061035156,2288029
2025-04-30,302.8257141113281,313.75,317.5,308.70001220703125,311.0,3973583
2025-05-02,301.08837890625,311.95001220703125,320.25,310.1499938964844,313.75,1852660
2025-05-05,303.9356384277344,314.8999938964844,318.8999938964844,312.20001220703125,315.0,4491214
2025-05-06,296.3589782714844,307.04998779296875,315.0,305.70001220703125,314.8500061035156,2111676
2025-05-07,295.8763732910156,306.54998779296875,309.79998779296875,302.6000061035156,305.0,2292359
2025-05-08,294.7181701660156,305.3500061035156,312.0,301.95001220703125,306.54998779296875,1977445
2025-05-09,297.2276611328125,307.95001220703125,311.0,298.04998779296875,299.04998779296875,1720424
2025-05-12,303.3565368652344,314.29998779296875,316.5,310.3500061035156,312.0,1415361
2025-05-13,301.66748046875,312.54998779296875,316.8500061035156,311.0,316.3500061035156,1091324
2025-05-14,305.0938720703125,316.1000061035156,318.8999938964844,308.8500061035156,314.1499938964844,2055025
2025-05-15,308.6650695800781,319.79998779296875,326.5,313.6000061035156,316.0,4845560
2025-05-16,309.43719482421875,320.6000061035156,323.25,316.70001220703125,321.0,1294271
2025-05-19,309.6302185058594,320.79998779296875,324.1000061035156,319.0,321.1000061035156,1500550
2025-05-20,305.7695007324219,316.79998779296875,321.0,310.54998779296875,317.95001220703125,4163973
2025-05-21,310.54718017578125,321.75,323.3500061035156,310.70001220703125,316.70001220703125,3415750
2025-05-22,309.0993957519531,320.25,322.0,316.70001220703125,321.75,1223138
2025-05-23,308.7615661621094,319.8999938964844,323.29998779296875,318.25,319.20001220703125,1341522
2025-05-26,307.21728515625,318.29998779296875,325.0,317.79998779296875,320.0,2237292
2025-05-27,305.8177795410156,316.8500061035156,320.5,312.0,312.0,2216593
2025-05-28,301.9570617675781,312.8500061035156,317.70001220703125,312.1499938964844,316.5,2242166
2025-05-29,303.0669860839844,314.0,315.29998779296875,309.79998779296875,313.8999938964844,3626141
2025-05-30,296.60028076171875,307.29998779296875,315.70001220703125,306.0,314.0,4725279
2025-06-02,294.235595703125,304.8500061035156,308.75,303.45001220703125,307.0,1826487
2025-06-03,294.5733947753906,305.20001220703125,309.25,301.79998779296875,301.79998779296875,1923502
2025-06-04,296.74505615234375,307.45001220703125,307.95001220703125,303.6499938964844,305.75,940765
2025-06-05,297.5654602050781,308.29998779296875,309.95001220703125,306.54998779296875,309.0,1344155
2025-06-06,295.29730224609375,305.95001220703125,309.54998779296875,305.5,308.3999938964844,557565
2025-06-09,299.8336486816406,310.6499938964844,312.0,304.6499938964844,308.3999938964844,1814464
2025-06-10,297.32415771484375,308.04998779296875,313.54998779296875,306.6000061035156,313.0,3863770
2025-06-11,298.57891845703125,309.3500061035156,313.1000061035156,307.04998779296875,307.04998779296875,3319727
2025-06-12,293.02911376953125,303.6000061035156,310.95001220703125,301.8500061035156,310.0,1256599
2025-06-13,290.5196533203125,301.0,304.8500061035156,290.1000061035156,290.1000061035156,1328725
2025-06-16,290.1335754394531,300.6000061035156,303.0,296.1000061035156,301.0,1699582
2025-06-17,286.7554626464844,297.1000061035156,301.29998779296875,295.6000061035156,300.6000061035156,1302311
2025-06-18,286.8036804199219,297.1499938964844,299.29998779296875,295.3999938964844,297.1000061035156,744406
2025-06-19,280.96435546875,291.1000061035156,297.95001220703125,290.1000061035156,297.1499938964844,1328206
2025-06-20,285.1146240234375,295.3999938964844,296.45001220703125,291.70001220703125,292.79998779296875,2042018
2025-06-23,286.03155517578125,296.3500061035156,297.8500061035156,291.29998779296875,294.3999938964844,1470604
2025-06-24,288.7823486328125,299.20001220703125,302.29998779296875,297.5,299.0,1842910
2025-06-25,286.0798034667969,296.3999938964844,301.8500061035156,295.95001220703125,301.8500061035156,1805308
2025-06-26,289.3614196777344,299.79998779296875,300.45001220703125,296.0,297.0,2825796
2025-06-27,291.8708801269531,302.3999938964844,310.0,301.04998779296875,301.04998779296875,5837469
2025-06-30,291.3883056640625,301.8999938964844,305.1499938964844,299.95001220703125,304.0,2369813
2025-07-01,289.5062255859375,299.95001220703125,304.29998779296875,298.29998779296875,303.0,3836011
2025-07-02,291.4848327636719,302.0,303.0,297.8999938964844,299.79998779296875,1954443
2025-07-03,290.4231262207031,300.8999938964844,303.25,298.8500061035156,302.04998779296875,3990862
2025-07-04,292.2266845703125,299.75,301.6000061035156,294.79998779296875,298.5,3513522
2025-07-07,299.78216552734375,307.5,308.3999938964844,299.5,304.04998779296875,9168133
2025-07-08,297.49114990234375,305.1499938964844,308.8999938964844,302.70001220703125,308.0,2848949
2025-07-09,297.92987060546875,305.6000061035156,308.25,303.75,306.70001220703125,3109109
2025-07-10,297.3936462402344,305.04998779296875,307.6000061035156,302.95001220703125,306.0,3164905
2025-07-11,292.3241882324219,299.8500061035156,308.20001220703125,299.1499938964844,305.0,2628780
2025-07-14,296.1750183105469,303.79998779296875,306.29998779296875,297.6499938964844,300.0,4999337
2025-07-15,304.5591735839844,312.3999938964844,312.79998779296875,305.25,305.95001220703125,4409836
2025-07-16,302.65814208984375,310.45001220703125,313.3999938964844,308.04998779296875,312.75,2935252
2025-07-17,303.0968322753906,310.8999938964844,312.8999938964844,309.95001220703125,311.29998779296875,2090420
2025-07-18,296.3212890625,303.95001220703125,310.8999938964844,303.6000061035156,310.8999938964844,1735435
2025-07-21,296.3700256347656,304.0,305.1000061035156,301.75,303.95001220703125,1172336
2025-07-22,295.63885498046875,303.25,305.04998779296875,302.25,304.0,1553559
2025-07-23,299.0509948730469,306.75,307.20001220703125,302.04998779296875,303.54998779296875,1873131
2025-07-24,299.92840576171875,307.6499938964844,308.45001220703125,305.3999938964844,306.8999938964844,1617268
2025-07-25,294.1764831542969,301.75,308.6499938964844,300.3500061035156,307.6499938964844,2469295
2025-07-28,293.83526611328125,301.3999938964844,307.54998779296875,296.29998779296875,297.6000061035156,2510536
2025-07-29,285.4998779296875,292.8500061035156,301.04998779296875,291.20001220703125,300.0,2552471
2025-07-30,284.7199401855469,292.04998779296875,294.29998779296875,290.25,294.29998779296875,1582995
2025-07-31,280.9665832519531,288.20001220703125,291.3999938964844,287.3999938964844,291.0,1368944
2025-08-01,273.70355224609375,280.75,288.8999938964844,280.0,288.20001220703125,1103756
2025-08-04,275.0196838378906,282.1000061035156,284.0,278.5,281.3999938964844,1217869
2025-08-05,269.41400146484375,276.3500061035156,282.75,275.25,282.6000061035156,1385233
2025-08-06,265.75811767578125,272.6000061035156,278.45001220703125,271.04998779296875,278.04998779296875,1156799
2025-08-07,271.0225830078125,278.0,280.0,270.54998779296875,272.6000061035156,2022385
2025-08-08,266.3918151855469,273.25,279.75,272.04998779296875,278.0,2502097
2025-08-11,266.2455749511719,273.1000061035156,274.0,270.1000061035156,273.5,790672
2025-08-12,272.5336608886719,279.54998779296875,281.79998779296875,272.25,273.3500061035156,1758970
2025-08-13,268.04913330078125,274.95001220703125,280.29998779296875,274.29998779296875,279.8500061035156,1815123
2025-08-14,265.07568359375,271.8999938964844,276.3999938964844,271.3500061035156,276.1000061035156,1535923
2025-08-18,266.8792419433594,273.75,275.25,270.1000061035156,273.0,1560274
2025-08-19,275.7995910644531,282.8999938964844,283.3500061035156,273.1000061035156,275.0,2480560
2025-08-20,273.1186218261719,280.1499938964844,282.3500061035156,278.3500061035156,280.1000061035156,1300514
2025-08-21,271.21759033203125,278.20001220703125,281.79998779296875,277.5,280.6000061035156,800735
2025-08-22,269.99896240234375,276.95001220703125,279.1499938964844,276.29998779296875,278.20001220703125,608459
2025-08-25,266.7330322265625,273.6000061035156,277.3999938964844,272.20001220703125,277.20001220703125,1344383
2025-08-26,262.053466796875,268.79998779296875,274.5,267.8999938964844,273.45001220703125,4720230
2025-08-28,264.7832336425781,271.6000061035156,274.5,268.6499938964844,271.6499938964844,3213713
2025-08-29,262.7359313964844,269.5,274.3500061035156,268.79998779296875,271.6000061035156,2352789
2025-09-01,270.34014892578125,277.29998779296875,277.8500061035156,269.70001220703125,270.0,1721122
2025-09-02,270.48638916015625,277.45001220703125,280.3999938964844,275.6499938964844,277.25,1127351
2025-09-03,270.19390869140625,277.1499938964844,278.75,275.3500061035156,278.75,832791
2025-09-04,267.512939453125,274.3999938964844,279.25,273.70001220703125,277.8999938964844,1328255
2025-09-05,266.34307861328125,273.20001220703125,275.54998779296875,271.6000061035156,275.0,998727
2025-09-08,267.1717224121094,274.04998779296875,277.25,273.3999938964844,274.0,1021194
2025-09-09,266.2455749511719,273.1000061035156,276.0,272.54998779296875,274.20001220703125,883995
2025-09-10,268.78033447265625,275.70001220703125,276.0,273.3999938964844,273.5,1241108
2025-09-11,271.7537536621094,278.75,280.3999938964844,274.04998779296875,275.5,2224977
2025-09-12,270.9738464355469,277.95001220703125,282.1000061035156,277.0,279.5,2218399
2025-09-15,270.77886962890625,277.75,279.0,275.8999938964844,278.0,945577
2025-09-16,272.2899475097656,279.29998779296875,281.25,277.79998779296875,279.0,1827669
2025-09-17,273.84979248046875,280.8999938964844,282.79998779296875,279.75,280.04998779296875,1519695
2025-09-18,272.63116455078125,279.6499938964844,282.0,278.20001220703125,281.04998779296875,1399870
2025-09-19,271.41253662109375,278.3999938964844,279.95001220703125,277.70001220703125,279.0,2714497
2025-09-22,268.97528076171875,275.8999938964844,279.75,275.04998779296875,278.3999938964844,1377739
2025-09-23,269.0240478515625,275.95001220703125,277.75,274.29998779296875,276.04998779296875,940038
2025-09-24,264.1495361328125,270.95001220703125,275.75,270.25,274.25,2211982
2025-09-25,263.4183654785156,270.20001220703125,273.25,269.79998779296875,270.5,1771230
2025-09-26,260.201171875,266.8999938964844,270.3999938964844,266.1000061035156,270.20001220703125,1894619
2025-09-29,271.55877685546875,278.54998779296875,280.29998779296875,267.45001220703125,268.1000061035156,10076944
2025-09-30,271.802490234375,278.79998779296875,280.6000061035156,275.45001220703125,279.3999938964844,3385073
2025-10-01,267.6104431152344,274.5,280.75,273.8999938964844,278.95001220703125,3248017
2025-10-03,271.9487609863281,278.95001220703125,279.95001220703125,273.75,274.5,4581627
2025-10-06,273.26483154296875,280.29998779296875,281.70001220703125,277.20001220703125,278.95001220703125,1355545
2025-10-07,280.3328857421875,287.54998779296875,288.79998779296875,281.45001220703125,281.70001220703125,5253293
2025-10-08,276.677001953125,283.79998779296875,290.25,283.1499938964844,289.0,1955122
2025-10-09,275.7508544921875,282.8500061035156,286.6499938964844,282.3500061035156,285.5,1620280
2025-10-10,274.3860168457031,281.45001220703125,284.54998779296875,280.20001220703125,282.8500061035156,1142297
2025-10-13,274.14227294921875,281.20001220703125,281.79998779296875,277.25,279.79998779296875,1208427
2025-10-14,269.9014587402344,276.8500061035156,284.0,276.1000061035156,281.3500061035156,3379266
2025-10-15,272.63116455078125,279.6499938964844,281.3500061035156,276.0,277.0,1678829
2025-10-16,271.7537536621094,278.75,281.20001220703125,277.6499938964844,280.29998779296875,1474637
2025-10-17,268.6828308105469,275.6000061035156,278.79998779296875,274.25,278.75,1720567
2025-10-20,271.99749755859375,279.0,279.45001220703125,275.29998779296875,276.1000061035156,1439881
2025-10-21,271.6075439453125,278.6000061035156,280.3999938964844,278.04998779296875,279.8999938964844,112009
2025-10-23,272.04620361328125,279.04998779296875,280.8999938964844,277.29998779296875,278.04998779296875,1568909
2025-10-24,273.99603271484375,281.04998779296875,283.0,277.20001220703125,279.3500061035156,2531502
2025-10-27,273.06988525390625,280.1000061035156,282.3500061035156,279.1000061035156,282.20001220703125,1032427
2025-10-28,270.8763427734375,277.8500061035156,281.95001220703125,276.8999938964844,280.1000061035156,1284240
2025-10-29,276.6282653808594,283.75,284.3500061035156,276.79998779296875,277.0,3562747
2025-10-30,275.0196838378906,282.1000061035156,283.75,280.79998779296875,283.75,1883960
2025-10-31,274.1910095214844,281.25,284.1499938964844,280.54998779296875,282.1499938964844,1653850
2025-11-03,277.8956298828125,285.04998779296875,286.0,280.29998779296875,282.95001220703125,2163245
2025-11-04,273.4598388671875,280.5,286.3500061035156,280.0,286.0,1146375
2025-11-05,273.4598388671875,280.5,280.5,280.5,280.5,0
2025-11-06,268.0978698730469,275.0,283.29998779296875,274.0,283.29998779296875,1791494
2025-11-07,271.5100402832031,278.5,279.70001220703125,274.04998779296875,274.95001220703125,1096702
2025-11-10,270.6813659667969,277.6499938964844,282.54998779296875,275.8500061035156,276.0,3963479
2025-11-11,270.5838623046875,277.54998779296875,279.54998779296875,271.5,277.6000061035156,2100630
2025-11-12,273.4111022949219,280.45001220703125,282.8500061035156,278.6499938964844,279.0,1776442
2025-11-13,271.8999938964844,278.8999938964844,283.45001220703125,278.20001220703125,283.0,3032159
2025-11-14,273.6000061035156,273.6000061035156,275.29998779296875,271.45001220703125,271.8999938964844,1790555
2025-11-17,276.04998779296875,276.04998779296875,276.6000061035156,272.0,274.0,4622702
2025-11-18,274.8500061035156,274.8500061035156,276.70001220703125,272.70001220703125,276.04998779296875,1735701
2025-11-19,274.25,274.25,275.8500061035156,273.29998779296875,275.5,1397603
2025-11-20,274.3500061035156,274.3500061035156,275.8500061035156,272.95001220703125,274.0,2008463
2025-11-21,275.1499938964844,275.1499938964844,276.8999938964844,272.8999938964844,275.0,1135312
2025-11-24,271.3999938964844,271.3999938964844,275.8500061035156,270.45001220703125,275.0,2563697
2025-11-25,272.1499938964844,272.1499938964844,273.3999938964844,270.70001220703125,271.0,804261
2025-11-26,275.1000061035156,275.1000061035156,276.3500061035156,271.54998779296875,271.75,3032466
2025-11-27,273.95001220703125,273.95001220703125,276.54998779296875,273.54998779296875,275.6000061035156,1727350
2025-11-28,271.8500061035156,271.8500061035156,274.54998779296875,271.5,273.79998779296875,2277281
2025-12-01,271.8999938964844,271.8999938964844,273.1000061035156,270.5,272.04998779296875,1573594
2025-12-02,271.1000061035156,271.1000061035156,272.8500061035156,270.04998779296875,270.6000061035156,2475590
2025-12-03,268.75,268.75,271.3999938964844,268.0,270.6000061035156,1078937
2025-12-04,280.95001220703125,280.95001220703125,281.3999938964844,271.1000061035156,271.45001220703125,12174889
2025-12-05,274.79998779296875,274.79998779296875,280.95001220703125,273.70001220703125,280.8999938964844,2705927
2025-12-08,270.79998779296875,270.79998779296875,274.79998779296875,269.25,274.3999938964844,1512573
2025-12-09,269.25,269.25,270.70001220703125,266.5,270.3999938964844,2495347
2025-12-10,269.8999938964844,269.8999938964844,272.0,268.95001220703125,269.79998779296875,1059519
2025-12-11,271.1000061035156,271.1000061035156,272.25,267.20001220703125,272.0,1337417
2025-12-12,268.95001220703125,268.95001220703125,271.6499938964844,267.95001220703125,271.1000061035156,812978
2025-12-15,268.54998779296875,268.54998779296875,269.45001220703125,265.6000061035156,268.95001220703125,1617101
2025-12-16,264.70001220703125,264.70001220703125,269.1499938964844,263.5,268.70001220703125,1637601
2025-12-17,268.6499938964844,268.6499938964844,269.3999938964844,264.8500061035156,264.8500061035156,1442506
2025-12-18,268.79998779296875,268.79998779296875,270.3999938964844,266.45001220703125,268.6499938964844,995166
2025-12-19,273.8500061035156,273.8500061035156,274.25,268.3500061035156,268.79998779296875,2108474
2025-12-22,276.25,276.25,276.75,273.6499938964844,274.0,1589792
2025-12-23,279.3999938964844,279.3999938964844,280.0,276.3500061035156,276.45001220703125,1673894
2025-12-24,281.04998779296875,281.04998779296875,284.04998779296875,279.5,280.8999938964844,1887230
2025-12-25,281.04998779296875,281.04998779296875,281.04998779296875,281.04998779296875,281.04998779296875,0
2025-12-26,281.70001220703125,281.70001220703125,283.6000061035156,280.0,281.04998779296875,829027
2025-12-29,278.45001220703125,278.45001220703125,282.70001220703125,276.1499938964844,282.70001220703125,1009347
2025-12-30,279.75,279.75,282.54998779296875,279.1000061035156,282.0,3948932
2025-12-31,284.1000061035156,284.1000061035156,284.95001220703125,279.6000061035156,279.95001220703125,1734622
2026-01-01,288.1000061035156,288.1000061035156,288.6499938964844,283.79998779296875,284.8999938964844,1656639
2026-01-02,291.04998779296875,291.04998779296875,292.04998779296875,284.6499938964844,288.20001220703125,2451474
2026-01-05,288.45001220703125,288.45001220703125,291.6000061035156,286.54998779296875,291.04998779296875,1247137
2026-01-06,295.29998779296875,295.29998779296875,296.1000061035156,283.79998779296875,286.1000061035156,4129368
2026-01-07,294.3500061035156,294.3500061035156,299.79998779296875,291.1000061035156,293.5,6494904
2026-01-08,283.1499938964844,283.1499938964844,293.29998779296875,282.0,293.0,3589440
2026-01-09,287.45001220703125,287.45001220703125,295.8500061035156,286.79998779296875,287.6499938964844,7547930
2026-01-12,286.29998779296875,286.29998779296875,289.20001220703125,283.75,287.04998779296875,1974524
2026-01-13,287.45001220703125,287.45001220703125,288.79998779296875,282.20001220703125,286.95001220703125,3282180
2026-01-14,286.25,286.25,290.3500061035156,285.20001220703125,287.04998779296875,2592474
2026-01-16,284.6499938964844,284.6499938964844,290.29998779296875,283.1000061035156,287.0,1997775
