date_,adj close_vguard.ns,close_vguard.ns,high_vguard.ns,low_vguard.ns,open_vguard.ns,volume_vguard.ns
2025-04-22,358.612548828125,360.0,361.45001220703125,349.8500061035156,357.1000061035156,559520
2025-04-23,357.51678466796875,358.8999938964844,361.5,355.5,360.79998779296875,334385
2025-04-24,356.6202697753906,358.0,360.25,351.70001220703125,358.8999938964844,419846
2025-04-25,355.02642822265625,356.3999938964844,358.70001220703125,353.6000061035156,358.0,366451
2025-04-28,356.5704650878906,357.95001220703125,359.3999938964844,349.70001220703125,352.3999938964844,223200
2025-04-29,358.612548828125,360.0,361.0,355.0,358.0,405179
2025-04-30,359.2600402832031,360.6499938964844,363.8999938964844,353.6000061035156,360.79998779296875,562683
2025-05-02,358.662353515625,360.04998779296875,363.6000061035156,356.25,359.1499938964844,168794
2025-05-05,374.6505126953125,376.1000061035156,378.0,361.1000061035156,364.0,707415
2025-05-06,369.07208251953125,370.5,376.95001220703125,363.1499938964844,376.5,661906
2025-05-07,368.6238098144531,370.04998779296875,371.79998779296875,361.0,361.0,396888
2025-05-08,366.78094482421875,368.20001220703125,379.20001220703125,366.5,374.0,574312
2025-05-09,365.2369079589844,366.6499938964844,372.0,356.20001220703125,360.0,302729
2025-05-12,375.2481994628906,376.70001220703125,379.0,371.1499938964844,378.0,214465
2025-05-13,377.4895324707031,378.95001220703125,383.1499938964844,372.29998779296875,377.70001220703125,265675
2025-05-14,375.2980041503906,376.75,391.45001220703125,374.1000061035156,382.0,1027474
2025-05-15,373.1562805175781,374.6000061035156,381.70001220703125,366.0,381.54998779296875,954503
2025-05-16,373.55474853515625,375.0,375.6000061035156,369.1499938964844,375.0,366551
2025-05-19,380.5775451660156,382.04998779296875,401.0,375.6000061035156,375.6499938964844,1390203
2025-05-20,377.98760986328125,379.45001220703125,386.25,377.1000061035156,382.6000061035156,396338
2025-05-21,385.6081237792969,387.1000061035156,387.8500061035156,375.5,378.0,321825
2025-05-22,382.4702453613281,383.95001220703125,391.79998779296875,381.1000061035156,387.1000061035156,326489
2025-05-23,382.3706359863281,383.8500061035156,388.0,381.6000061035156,388.0,260229
2025-05-26,382.5200500488281,384.0,386.3500061035156,381.0,384.8500061035156,242656
2025-05-27,382.71929931640625,384.20001220703125,388.0,379.8999938964844,383.1000061035156,523280
2025-05-28,377.389892578125,378.8500061035156,385.8500061035156,377.75,385.20001220703125,155866
2025-05-29,375.2980041503906,376.75,380.8500061035156,376.20001220703125,378.8500061035156,90933
2025-05-30,377.8879699707031,379.3500061035156,381.6000061035156,376.75,377.6000061035156,99167
2025-06-02,373.3056945800781,374.75,379.3500061035156,369.29998779296875,379.3500061035156,365687
2025-06-03,373.0068664550781,374.45001220703125,378.8500061035156,371.8999938964844,376.6000061035156,158023
2025-06-04,371.71185302734375,373.1499938964844,378.25,371.95001220703125,373.04998779296875,273551
2025-06-05,369.8689880371094,371.29998779296875,375.5,370.20001220703125,374.5,106984
2025-06-06,373.70416259765625,375.1499938964844,376.0,368.20001220703125,372.29998779296875,253866
2025-06-09,375.4972229003906,376.95001220703125,380.75,374.79998779296875,376.6499938964844,221805
2025-06-10,375.94549560546875,377.3999938964844,379.5,375.5,377.0,146576
2025-06-11,379.0833435058594,380.54998779296875,384.0,375.8999938964844,378.3999938964844,179203
2025-06-12,377.140869140625,378.6000061035156,389.3999938964844,375.3500061035156,380.54998779296875,482887
2025-06-13,373.80377197265625,375.25,378.8500061035156,371.75,375.0,1524442
2025-06-16,374.8995361328125,376.3500061035156,383.70001220703125,375.0,375.20001220703125,209453
2025-06-17,372.5087890625,373.95001220703125,380.8500061035156,372.25,376.95001220703125,123789
2025-06-18,374.5508728027344,376.0,377.95001220703125,371.5,377.5,129156
2025-06-19,368.1755676269531,369.6000061035156,378.95001220703125,368.0,376.95001220703125,106072
2025-06-20,375.2980041503906,376.75,377.75,366.3999938964844,369.6000061035156,106702
2025-06-23,374.7501220703125,376.20001220703125,379.6000061035156,369.1499938964844,370.0,414153
2025-06-24,374.7002868652344,376.1499938964844,383.54998779296875,374.20001220703125,376.6000061035156,436894
2025-06-25,380.4281311035156,381.8999938964844,387.25,377.3999938964844,379.0,938766
2025-06-26,384.9107971191406,386.3999938964844,389.0,381.8500061035156,384.0,274858
2025-06-27,385.20965576171875,386.70001220703125,393.0,383.0,393.0,684813
2025-06-30,385.80731201171875,387.29998779296875,390.54998779296875,385.3999938964844,387.79998779296875,101841
2025-07-01,385.25946044921875,386.75,390.04998779296875,384.95001220703125,387.75,204260
2025-07-02,381.8227233886719,383.29998779296875,389.5,380.29998779296875,389.5,151144
2025-07-03,392.8301696777344,394.3500061035156,399.3999938964844,384.5,386.0,750282
2025-07-04,392.8799743652344,394.3999938964844,401.6000061035156,390.79998779296875,396.0,566837
2025-07-07,395.420166015625,396.95001220703125,397.5,392.1499938964844,394.0,138973
2025-07-08,391.6846008300781,393.20001220703125,399.0,388.1000061035156,399.0,218405
2025-07-09,390.38958740234375,391.8999938964844,396.54998779296875,387.29998779296875,396.54998779296875,237272
2025-07-10,391.1865234375,392.70001220703125,394.75,388.8500061035156,392.70001220703125,109098
2025-07-11,392.33209228515625,393.8500061035156,395.0,389.75,392.5,149702
2025-07-14,391.4853515625,393.0,394.3500061035156,390.0,393.75,92208
2025-07-15,394.9220886230469,396.45001220703125,399.95001220703125,393.29998779296875,394.0,318785
2025-07-16,393.2286071777344,394.75,396.8500061035156,390.8999938964844,396.8500061035156,212220
2025-07-17,402.5923767089844,404.1499938964844,406.8500061035156,394.54998779296875,395.75,544456
2025-07-18,403.4889221191406,405.04998779296875,409.54998779296875,401.5,407.0,281584
2025-07-21,403.3395080566406,404.8999938964844,405.95001220703125,398.1000061035156,405.04998779296875,163836
2025-07-22,397.6614685058594,399.20001220703125,405.0,393.20001220703125,405.0,630659
2025-07-23,403.9869689941406,405.54998779296875,407.0,397.04998779296875,399.29998779296875,214905
2025-07-24,400.3510437011719,401.8999938964844,409.75,400.20001220703125,408.70001220703125,275419
2025-07-25,400.5004577636719,402.04998779296875,403.8999938964844,396.0,403.25,167025
2025-07-28,385.55828857421875,387.04998779296875,405.20001220703125,385.1499938964844,403.04998779296875,163312
2025-07-29,383.31695556640625,384.79998779296875,392.70001220703125,371.1000061035156,388.20001220703125,1019063
2025-07-30,387.70001220703125,389.20001220703125,393.70001220703125,380.04998779296875,380.79998779296875,489706
2025-07-31,382.04998779296875,382.04998779296875,384.0,376.79998779296875,381.5,226363
2025-08-01,376.6499938964844,376.6499938964844,383.5,371.0,380.1499938964844,157391
2025-08-04,370.45001220703125,370.45001220703125,380.6499938964844,361.20001220703125,380.6499938964844,326557
2025-08-05,370.5,370.5,373.8999938964844,363.29998779296875,368.3500061035156,196205
2025-08-06,365.8999938964844,365.8999938964844,370.3500061035156,362.45001220703125,368.5,134343
2025-08-07,359.20001220703125,359.20001220703125,363.6499938964844,357.0,360.0,109877
2025-08-08,352.3999938964844,352.3999938964844,360.25,350.1000061035156,359.5,105790
2025-08-11,362.8500061035156,362.8500061035156,366.0,348.54998779296875,351.0,122838
2025-08-12,359.45001220703125,359.45001220703125,365.0,355.3500061035156,365.0,135390
2025-08-13,358.0,358.0,360.8999938964844,355.70001220703125,359.8999938964844,161948
2025-08-14,359.95001220703125,359.95001220703125,360.95001220703125,355.70001220703125,358.0,87771
2025-08-18,373.20001220703125,373.20001220703125,375.54998779296875,363.0,363.0,872462
2025-08-19,373.3999938964844,373.3999938964844,377.54998779296875,367.1499938964844,373.79998779296875,215414
2025-08-20,370.45001220703125,370.45001220703125,375.95001220703125,368.3500061035156,373.45001220703125,80536
2025-08-21,372.20001220703125,372.20001220703125,381.54998779296875,369.0,377.95001220703125,356762
2025-08-22,372.6499938964844,372.6499938964844,375.1000061035156,366.1499938964844,372.45001220703125,222416
2025-08-25,367.8500061035156,367.8500061035156,373.54998779296875,366.0,372.8500061035156,76215
2025-08-26,360.95001220703125,360.95001220703125,368.29998779296875,359.1000061035156,368.25,135582
2025-08-28,357.6000061035156,357.6000061035156,364.3500061035156,356.75,361.29998779296875,100565
2025-08-29,363.3500061035156,363.3500061035156,365.0,355.54998779296875,358.20001220703125,108550
2025-09-01,359.0,359.0,363.95001220703125,358.25,363.8999938964844,81765
2025-09-02,356.1499938964844,356.1499938964844,361.75,355.04998779296875,359.0,146385
2025-09-03,358.3500061035156,358.3500061035156,361.3999938964844,355.29998779296875,357.79998779296875,154331
2025-09-04,365.5,365.5,367.70001220703125,358.5,365.0,242785
2025-09-05,370.70001220703125,370.70001220703125,371.3999938964844,362.79998779296875,365.6000061035156,149814
2025-09-08,371.6499938964844,371.6499938964844,374.0,362.1499938964844,370.75,213912
2025-09-09,368.6499938964844,368.6499938964844,372.0,364.8500061035156,372.0,280221
2025-09-10,365.0,365.0,369.0,364.0,368.45001220703125,169538
2025-09-11,365.6000061035156,365.6000061035156,368.04998779296875,360.3500061035156,363.0,271974
2025-09-12,369.75,369.75,375.0,365.45001220703125,365.6000061035156,253392
2025-09-15,374.04998779296875,374.04998779296875,375.0,365.0,368.79998779296875,109898
2025-09-16,372.8500061035156,372.8500061035156,380.6000061035156,371.0,374.79998779296875,1958389
2025-09-17,373.6000061035156,373.6000061035156,377.70001220703125,371.1499938964844,373.0,136479
2025-09-18,369.95001220703125,369.95001220703125,375.70001220703125,369.0,373.45001220703125,82577
2025-09-19,374.3500061035156,374.3500061035156,375.3999938964844,368.04998779296875,368.04998779296875,451134
2025-09-22,369.79998779296875,369.79998779296875,374.5,367.95001220703125,374.5,89708
2025-09-23,366.3500061035156,366.3500061035156,372.5,365.25,370.70001220703125,60867
2025-09-24,365.5,365.5,366.95001220703125,361.1000061035156,365.54998779296875,94535
2025-09-25,369.79998779296875,369.79998779296875,392.20001220703125,363.54998779296875,363.54998779296875,5800610
2025-09-26,370.6000061035156,370.6000061035156,374.79998779296875,356.95001220703125,369.0,401572
2025-09-29,367.0,367.0,374.20001220703125,362.70001220703125,370.6000061035156,267641
2025-09-30,375.5,375.5,377.70001220703125,362.70001220703125,367.0,241190
2025-10-01,370.1000061035156,370.1000061035156,375.3999938964844,365.25,375.3999938964844,476832
2025-10-03,367.29998779296875,367.29998779296875,371.54998779296875,362.75,371.0,381097
2025-10-06,365.5,365.5,370.8999938964844,364.6000061035156,367.29998779296875,107075
2025-10-07,363.8500061035156,363.8500061035156,367.8999938964844,361.04998779296875,364.0,313280
2025-10-08,356.29998779296875,356.29998779296875,364.79998779296875,353.8500061035156,363.8500061035156,154700
2025-10-09,350.45001220703125,350.45001220703125,359.3999938964844,349.20001220703125,359.3999938964844,2437157
2025-10-10,348.3500061035156,348.3500061035156,352.29998779296875,347.5,351.79998779296875,191104
2025-10-13,353.1000061035156,353.1000061035156,353.95001220703125,344.75,348.25,272430
2025-10-14,351.25,351.25,354.79998779296875,348.0,354.79998779296875,172073
2025-10-15,354.29998779296875,354.29998779296875,356.5,349.75,351.29998779296875,131008
2025-10-16,360.0,360.0,360.3999938964844,351.6000061035156,353.5,157084
2025-10-17,363.54998779296875,363.54998779296875,364.5,356.25,358.0,179770
2025-10-20,364.95001220703125,364.95001220703125,366.3500061035156,360.95001220703125,366.3500061035156,126176
2025-10-21,364.1499938964844,364.1499938964844,367.0,362.0,364.95001220703125,27886
2025-10-23,370.04998779296875,370.04998779296875,370.75,363.1499938964844,364.1499938964844,273543
2025-10-24,372.20001220703125,372.20001220703125,373.5,367.04998779296875,370.0,169149
2025-10-27,375.5,375.5,376.70001220703125,372.95001220703125,374.8999938964844,292197
2025-10-28,378.3999938964844,378.3999938964844,378.79998779296875,371.70001220703125,371.70001220703125,171966
2025-10-29,382.54998779296875,382.54998779296875,384.0,375.6000061035156,375.6000061035156,462203
2025-10-30,369.1499938964844,369.1499938964844,380.6499938964844,366.20001220703125,380.04998779296875,2028490
2025-10-31,362.25,362.25,370.8999938964844,360.54998779296875,366.70001220703125,193656
2025-11-03,369.70001220703125,369.70001220703125,380.79998779296875,363.0,363.0,1124381
2025-11-04,373.3500061035156,373.3500061035156,377.5,364.29998779296875,370.5,325193
2025-11-05,373.3500061035156,373.3500061035156,373.3500061035156,373.3500061035156,373.3500061035156,0
2025-11-06,369.20001220703125,369.20001220703125,379.6499938964844,365.8999938964844,379.6499938964844,353604
2025-11-07,360.95001220703125,360.95001220703125,369.25,359.0,369.20001220703125,186528
2025-11-10,359.0,359.0,362.6000061035156,353.0,360.1000061035156,357643
2025-11-11,357.1000061035156,357.1000061035156,359.95001220703125,354.6000061035156,358.1000061035156,94320
2025-11-12,355.1499938964844,355.1499938964844,359.6000061035156,353.8999938964844,359.6000061035156,115598
2025-11-13,354.29998779296875,354.29998779296875,359.25,353.95001220703125,356.3999938964844,121080
2025-11-14,351.25,351.25,355.8500061035156,349.79998779296875,354.29998779296875,119744
2025-11-17,350.95001220703125,350.95001220703125,354.0,350.0,351.25,130938
2025-11-18,349.3999938964844,349.3999938964844,352.3999938964844,348.6000061035156,351.0,96658
2025-11-19,348.3999938964844,348.3999938964844,351.8999938964844,346.6000061035156,351.0,110983
2025-11-20,347.8999938964844,347.8999938964844,351.0,346.25,351.0,68174
2025-11-21,345.8500061035156,345.8500061035156,348.75,342.25,347.3999938964844,624092
2025-11-24,349.3500061035156,349.3500061035156,350.8500061035156,342.1499938964844,345.0,281776
2025-11-25,341.20001220703125,341.20001220703125,350.95001220703125,338.8999938964844,350.95001220703125,2391688
2025-11-26,340.8500061035156,340.8500061035156,343.3999938964844,340.1000061035156,341.20001220703125,106716
2025-11-27,338.6000061035156,338.6000061035156,344.0,335.3999938964844,344.0,144682
2025-11-28,344.29998779296875,344.29998779296875,344.8999938964844,336.20001220703125,338.6000061035156,110207
2025-12-01,340.95001220703125,340.95001220703125,344.0,332.3999938964844,344.0,713689
2025-12-02,344.5,344.5,346.0,332.95001220703125,332.95001220703125,252179
2025-12-03,339.3999938964844,339.3999938964844,344.5,337.04998779296875,343.79998779296875,190565
2025-12-04,338.0,338.0,341.8500061035156,337.1000061035156,340.5,88496
2025-12-05,342.54998779296875,342.54998779296875,344.79998779296875,335.6000061035156,340.6499938964844,155016
2025-12-08,336.04998779296875,336.04998779296875,343.8500061035156,335.29998779296875,342.54998779296875,124408
2025-12-09,337.3500061035156,337.3500061035156,339.79998779296875,327.6000061035156,337.79998779296875,151119
2025-12-10,332.6000061035156,332.6000061035156,342.20001220703125,326.6000061035156,338.0,1679041
2025-12-11,329.8500061035156,329.8500061035156,334.3999938964844,326.54998779296875,331.1000061035156,133108
2025-12-12,330.5,330.5,333.79998779296875,328.79998779296875,331.0,72818
2025-12-15,329.6499938964844,329.6499938964844,332.29998779296875,327.95001220703125,328.0,196334
2025-12-16,326.5,326.5,329.6000061035156,325.0,329.5,89027
2025-12-17,330.0,330.0,330.8999938964844,324.1000061035156,326.79998779296875,206294
2025-12-18,328.20001220703125,328.20001220703125,330.8999938964844,323.8999938964844,330.70001220703125,85897
2025-12-19,330.95001220703125,330.95001220703125,332.6499938964844,324.20001220703125,328.1499938964844,99610
2025-12-22,334.29998779296875,334.29998779296875,335.70001220703125,329.95001220703125,330.79998779296875,79783
2025-12-23,335.0,335.0,337.79998779296875,332.3999938964844,334.8999938964844,1069132
2025-12-24,330.54998779296875,330.54998779296875,337.0,330.1499938964844,334.1499938964844,79743
2025-12-26,327.70001220703125,327.70001220703125,330.95001220703125,327.04998779296875,330.54998779296875,68205
2025-12-29,327.45001220703125,327.45001220703125,328.79998779296875,324.75,327.54998779296875,84621
2025-12-30,328.6499938964844,328.6499938964844,332.0,321.3500061035156,326.95001220703125,100959
2025-12-31,328.0,328.0,330.3999938964844,326.3999938964844,329.95001220703125,102261
2026-01-01,321.45001220703125,321.45001220703125,351.20001220703125,317.3500061035156,328.79998779296875,4146595
2026-01-02,330.75,330.75,332.3999938964844,320.8500061035156,323.04998779296875,418120
2026-01-05,330.8999938964844,330.8999938964844,335.8500061035156,325.1000061035156,331.79998779296875,365070
2026-01-06,332.95001220703125,332.95001220703125,334.95001220703125,329.54998779296875,331.3999938964844,139921
2026-01-07,328.5,328.5,334.70001220703125,327.25,334.70001220703125,131472
2026-01-08,323.29998779296875,323.29998779296875,328.54998779296875,322.04998779296875,327.0,90056
2026-01-09,316.1000061035156,316.1000061035156,323.6499938964844,314.20001220703125,320.04998779296875,125717
2026-01-12,314.70001220703125,314.70001220703125,317.1499938964844,310.3500061035156,316.1000061035156,115849
2026-01-13,313.04998779296875,313.04998779296875,317.8500061035156,310.5,315.6499938964844,114707
2026-01-14,302.8500061035156,302.8500061035156,314.3500061035156,302.0,312.20001220703125,349297
2026-01-16,305.6000061035156,305.6000061035156,308.79998779296875,298.0,302.0,581341
