date_,adj close_castrolind.ns,close_castrolind.ns,high_castrolind.ns,low_castrolind.ns,open_castrolind.ns,volume_castrolind.ns
2025-04-01,203.4613800048828,206.86000061035156,208.5,201.52000427246094,202.8000030517578,3596394
2025-04-02,199.45823669433594,202.7899932861328,208.39999389648438,199.1999969482422,207.6999969482422,5188203
2025-04-03,197.63864135742188,200.94000244140625,202.38999938964844,197.39999389648438,200.47000122070312,5253480
2025-04-04,199.940185546875,203.27999877929688,208.8000030517578,200.47000122070312,201.0,23667233
2025-04-07,195.30758666992188,198.57000732421875,203.0,186.25999450683594,189.25,7135995
2025-04-08,190.34054565429688,193.52000427246094,203.83999633789062,191.77000427246094,202.66000366210938,7747778
2025-04-09,192.9371795654297,196.16000366210938,198.39999389648438,192.0,193.58999633789062,5642328
2025-04-11,196.05508422851562,199.3300018310547,200.97999572753906,197.66000366210938,200.97999572753906,2613958
2025-04-15,200.5500030517578,203.89999389648438,204.72999572753906,200.49000549316406,201.32000732421875,3447736
2025-04-16,202.64500427246094,206.02999877929688,207.39999389648438,203.38999938964844,203.89999389648438,2769769
2025-04-17,198.7992401123047,202.1199951171875,205.41000366210938,200.9499969482422,204.1999969482422,3511484
2025-04-21,202.6548309326172,206.0399932861328,206.52999877929688,202.1699981689453,203.25,2231562
2025-04-22,204.84820556640625,208.27000427246094,210.8000030517578,204.3800048828125,206.77000427246094,3737014
2025-04-23,205.02525329589844,208.4499969482422,210.16000366210938,205.10000610351562,209.0,2188028
2025-04-24,205.24163818359375,208.6699981689453,211.14999389648438,206.8000030517578,208.0,3024173
2025-04-25,199.64511108398438,202.97999572753906,209.5500030517578,201.0,208.6699981689453,2695544
2025-04-28,206.0678253173828,209.50999450683594,210.8000030517578,200.00999450683594,202.89999389648438,5147491
2025-04-29,199.87135314941406,203.2100067138672,208.91000366210938,202.6300048828125,208.91000366210938,4227532
2025-04-30,194.4813690185547,197.72999572753906,204.0,196.5,204.0,2452075
2025-05-02,196.85177612304688,200.13999938964844,200.74000549316406,196.00999450683594,197.5500030517578,2224491
2025-05-05,200.60902404785156,203.9600067138672,205.77999877929688,199.5,200.0800018310547,3016667
2025-05-06,196.5075225830078,199.7899932861328,204.9499969482422,198.3000030517578,204.9499969482422,3697222
2025-05-07,195.46493530273438,198.72999572753906,199.47999572753906,196.3300018310547,197.0,1654920
2025-05-08,195.69117736816406,198.9600067138672,202.6999969482422,198.1999969482422,200.75,1899031
2025-05-09,196.55670166015625,199.83999633789062,200.3000030517578,193.13999938964844,193.13999938964844,2517845
2025-05-12,200.92376708984375,204.27999877929688,205.60000610351562,203.0,204.0,2271941
2025-05-13,201.76963806152344,205.13999938964844,206.60000610351562,203.36000061035156,204.69000244140625,1745977
2025-05-14,202.91058349609375,206.3000030517578,207.8000030517578,205.60000610351562,205.60000610351562,1331554
2025-05-15,204.53346252441406,207.9499969482422,210.5,204.35000610351562,206.3000030517578,3455793
2025-05-16,207.82843017578125,211.3000030517578,213.49000549316406,207.75999450683594,208.49000549316406,3220424
2025-05-19,207.36614990234375,210.8300018310547,214.10000610351562,210.25,211.5,1876959
2025-05-20,203.97283935546875,207.3800048828125,212.5,206.10000610351562,211.14999389648438,1637928
2025-05-21,205.28099060058594,208.7100067138672,210.4499969482422,205.50999450683594,207.3800048828125,1355845
2025-05-22,205.87112426757812,209.30999755859375,210.97999572753906,207.0,208.89999389648438,1770658
2025-05-23,204.74002075195312,208.16000366210938,210.75,207.5,210.3699951171875,819776
2025-05-26,204.53346252441406,207.9499969482422,209.94000244140625,207.10000610351562,208.0,1128206
2025-05-27,203.5597381591797,206.9600067138672,209.47000122070312,206.50999450683594,207.9499969482422,995880
2025-05-28,203.14662170410156,206.5399932861328,208.13999938964844,206.16000366210938,207.5,842226
2025-05-29,214.65440368652344,218.24000549316406,220.38999938964844,208.5,208.6999969482422,25739720
2025-05-30,212.66758728027344,216.22000122070312,219.89999389648438,214.6199951171875,219.1999969482422,3478039
2025-06-02,212.59873962402344,216.14999389648438,219.0,214.61000061035156,217.39999389648438,2698925
2025-06-03,213.8970489501953,217.47000122070312,223.5,216.0,216.14999389648438,6920488
2025-06-04,213.80853271484375,217.3800048828125,219.5,216.10000610351562,217.97999572753906,1895090
2025-06-05,215.30355834960938,218.89999389648438,222.0,217.0,218.13999938964844,3188664
2025-06-06,213.28724670410156,216.85000610351562,219.5,215.72000122070312,219.3000030517578,1407422
2025-06-09,216.80841064453125,220.42999267578125,221.60000610351562,216.61000061035156,218.0,2303916
2025-06-10,219.4640655517578,223.1300048828125,225.86000061035156,221.1999969482422,221.99000549316406,4872224
2025-06-11,216.0510711669922,219.66000366210938,223.6699981689453,216.11000061035156,223.4499969482422,3105195
2025-06-12,211.40863037109375,214.94000244140625,222.02000427246094,213.75999450683594,218.6199951171875,1706058
2025-06-13,208.231689453125,211.7100067138672,213.69000244140625,208.0800018310547,209.0,2177561
2025-06-16,209.15623474121094,212.64999389648438,214.4499969482422,207.08999633789062,211.64999389648438,1797111
2025-06-17,207.3169708251953,210.77999877929688,214.39999389648438,209.4499969482422,213.97999572753906,1010450
2025-06-18,204.60232543945312,208.02000427246094,211.86000061035156,207.39999389648438,209.61000061035156,1171409
2025-06-19,202.18272399902344,205.55999755859375,209.39999389648438,204.14999389648438,208.00999450683594,1349642
2025-06-20,203.8744659423828,207.27999877929688,208.05999755859375,204.4499969482422,204.9600067138672,845251
2025-06-23,204.21871948242188,207.6300048828125,209.4600067138672,203.14999389648438,204.39999389648438,1257730
2025-06-24,206.46127319335938,209.91000366210938,213.19000244140625,209.4600067138672,210.74000549316406,1277556
2025-06-25,207.82843017578125,211.3000030517578,212.91000366210938,210.5,210.5,791078
2025-06-26,210.6709442138672,214.19000244140625,215.9499969482422,212.25999450683594,214.0500030517578,2060482
2025-06-27,213.45445251464844,217.02000427246094,218.39999389648438,213.49000549316406,215.0,2659256
2025-06-30,218.08706665039062,221.72999572753906,224.10000610351562,216.64999389648438,219.14999389648438,4224659
2025-07-01,221.0181121826172,224.7100067138672,229.25,221.55999755859375,222.11000061035156,10016228
2025-07-02,222.03118896484375,225.74000549316406,227.1999969482422,220.39999389648438,225.6999969482422,3822002
2025-07-03,218.31329345703125,221.9600067138672,226.0,221.00999450683594,226.0,2086815
2025-07-04,217.23135375976562,220.86000061035156,224.10000610351562,219.0,222.0,1606114
2025-07-07,218.62802124023438,222.27999877929688,224.1999969482422,219.92999267578125,220.52999877929688,1618976
2025-07-08,214.39866638183594,217.97999572753906,225.49000549316406,217.11000061035156,222.27999877929688,2066355
2025-07-09,219.58209228515625,223.25,223.60000610351562,218.5,219.0,2517357
2025-07-10,217.29037475585938,220.9199981689453,223.72999572753906,219.60000610351562,223.3800048828125,1220577
2025-07-11,216.2772979736328,219.88999938964844,223.27999877929688,219.0500030517578,220.72999572753906,1310320
2025-07-14,219.129638671875,222.7899932861328,232.42999267578125,222.0,224.5,24882915
2025-07-15,221.84429931640625,225.5500030517578,226.33999633789062,223.63999938964844,223.9499969482422,2057654
2025-07-16,219.7886505126953,223.4600067138672,226.3699951171875,221.41000366210938,225.5500030517578,1584599
2025-07-17,219.9951934814453,223.6699981689453,225.38999938964844,222.80999755859375,223.0,1199328
2025-07-18,217.86083984375,221.5,224.3800048828125,218.97999572753906,223.5,1578061
2025-07-21,216.21827697753906,219.8300018310547,221.75,218.91000366210938,221.0,989567
2025-07-22,216.62155151367188,220.24000549316406,222.88999938964844,219.5,219.8300018310547,1101671
2025-07-23,224.90321350097656,228.66000366210938,229.6999969482422,220.10000610351562,220.10000610351562,5079873
2025-07-24,224.25404357910156,228.0,231.0,225.9600067138672,229.3000030517578,2824023
2025-07-25,218.58868408203125,222.24000549316406,229.60000610351562,221.3000030517578,227.60000610351562,1884426
2025-07-28,214.97898864746094,218.57000732421875,225.5,217.6300048828125,221.66000366210938,1503170
2025-07-29,218.79522705078125,222.4499969482422,222.9499969482422,218.11000061035156,218.57000732421875,1166531
2025-07-30,216.660888671875,220.27999877929688,223.4499969482422,219.33999633789062,221.0,962958
2025-07-31,214.5265350341797,218.11000061035156,220.4499969482422,216.75999450683594,218.89999389648438,1050613
2025-08-01,214.8216094970703,218.41000366210938,223.1699981689453,217.3000030517578,218.94000244140625,1389042
2025-08-04,215.9527130126953,219.55999755859375,220.60000610351562,217.11000061035156,218.1199951171875,1080791
2025-08-05,218.37229919433594,222.02000427246094,224.8000030517578,219.80999755859375,220.0,2886762
2025-08-06,209.7660675048828,213.27000427246094,223.2899932861328,212.3000030517578,222.02000427246094,2295228
2025-08-07,211.1725616455078,214.6999969482422,215.3000030517578,209.8000030517578,213.27000427246094,1698710
2025-08-08,209.52999877929688,213.02999877929688,215.75,212.5,214.8000030517578,1366926
2025-08-11,210.58999633789062,210.58999633789062,211.41000366210938,208.11000061035156,210.8000030517578,1036056
2025-08-12,209.80999755859375,209.80999755859375,211.44000244140625,209.39999389648438,210.0,596894
2025-08-13,208.11000061035156,208.11000061035156,212.39999389648438,207.8000030517578,209.86000061035156,1018523
2025-08-14,205.27999877929688,205.27999877929688,209.25,205.0,208.8000030517578,1051219
2025-08-18,206.11000061035156,206.11000061035156,207.99000549316406,205.6300048828125,207.99000549316406,1048222
2025-08-19,206.75,206.75,207.14999389648438,205.5,206.0,940769
2025-08-20,208.8699951171875,208.8699951171875,209.74000549316406,206.3699951171875,206.9499969482422,1248427
2025-08-21,208.67999267578125,208.67999267578125,211.39999389648438,208.3000030517578,209.10000610351562,1406699
2025-08-22,206.24000549316406,206.24000549316406,208.88999938964844,206.0,208.0,709653
2025-08-25,207.41000366210938,207.41000366210938,210.25,206.0,206.25,950167
2025-08-26,200.8800048828125,200.8800048828125,207.7899932861328,200.50999450683594,207.0,2069298
2025-08-28,201.5500030517578,201.5500030517578,203.0,199.0,201.0,935810
2025-08-29,197.22999572753906,197.22999572753906,202.17999267578125,196.67999267578125,201.64999389648438,1451760
2025-09-01,199.3300018310547,199.3300018310547,200.07000732421875,196.5500030517578,197.39999389648438,1055963
2025-09-02,200.5,200.5,202.1999969482422,197.86000061035156,199.67999267578125,1149654
2025-09-03,198.52999877929688,198.52999877929688,200.0,197.11000061035156,199.0,2545651
2025-09-04,199.3699951171875,199.3699951171875,201.05999755859375,198.2100067138672,199.75,1214607
2025-09-05,197.77000427246094,197.77000427246094,199.99000549316406,197.11000061035156,199.39999389648438,940857
2025-09-08,197.42999267578125,197.42999267578125,198.6300048828125,196.0,198.0,965625
2025-09-09,197.38999938964844,197.38999938964844,197.8300018310547,196.80999755859375,197.42999267578125,761940
2025-09-10,198.8699951171875,198.8699951171875,199.1199951171875,197.25,197.60000610351562,1521848
2025-09-11,199.83999633789062,199.83999633789062,201.55999755859375,199.0,199.60000610351562,1345569
2025-09-12,197.33999633789062,197.33999633789062,200.9499969482422,197.02000427246094,199.94000244140625,1810732
2025-09-15,199.4600067138672,199.4600067138672,200.10000610351562,197.39999389648438,198.0,1516364
2025-09-16,202.89999389648438,202.89999389648438,204.08999633789062,198.5,199.89999389648438,3038052
2025-09-17,205.00999450683594,205.00999450683594,210.75,204.0,204.5,3760776
2025-09-18,203.5,203.5,206.0,202.89999389648438,206.0,1092314
2025-09-19,202.61000061035156,202.61000061035156,203.89999389648438,202.25999450683594,202.75999450683594,907218
2025-09-22,202.7899932861328,202.7899932861328,205.3300018310547,201.77000427246094,202.6999969482422,1481029
2025-09-23,203.1699981689453,203.1699981689453,204.89999389648438,202.00999450683594,202.77000427246094,1021736
2025-09-24,202.74000549316406,202.74000549316406,203.75,200.5399932861328,203.17999267578125,1050643
2025-09-25,200.25999450683594,200.25999450683594,202.74000549316406,200.0,202.74000549316406,601390
2025-09-26,195.67999267578125,195.67999267578125,200.25,195.41000366210938,200.0,1124619
2025-09-29,195.57000732421875,195.57000732421875,198.6999969482422,195.10000610351562,196.0,1184349
2025-09-30,199.63999938964844,199.63999938964844,200.0,196.4499969482422,196.6999969482422,1014781
2025-10-01,201.02999877929688,201.02999877929688,202.5,197.75,200.10000610351562,1887376
2025-10-03,202.64999389648438,202.64999389648438,203.10000610351562,200.61000061035156,201.5,878565
2025-10-06,202.86000061035156,202.86000061035156,203.33999633789062,201.39999389648438,203.0,863246
2025-10-07,202.27999877929688,202.27999877929688,203.49000549316406,201.38999938964844,202.86000061035156,941590
2025-10-08,200.64999389648438,200.64999389648438,203.75,200.0,202.27999877929688,1184544
2025-10-09,199.8300018310547,199.8300018310547,202.24000549316406,199.1300048828125,200.6999969482422,1104895
2025-10-10,200.50999450683594,200.50999450683594,201.82000732421875,199.3800048828125,199.8000030517578,1145617
2025-10-13,199.99000549316406,199.99000549316406,201.2899932861328,199.1199951171875,199.89999389648438,929252
2025-10-14,198.52999877929688,198.52999877929688,200.63999938964844,198.02000427246094,200.0,771818
2025-10-15,203.89999389648438,203.89999389648438,207.1999969482422,198.80999755859375,199.0,3345221
2025-10-16,199.91000366210938,199.91000366210938,205.2899932861328,199.6999969482422,205.0,1396825
2025-10-17,198.9600067138672,198.9600067138672,200.39999389648438,197.8000030517578,200.0,1004025
2025-10-20,200.05999755859375,200.05999755859375,201.02000427246094,198.50999450683594,200.0,870631
2025-10-21,200.4600067138672,200.4600067138672,201.60000610351562,200.1999969482422,200.1999969482422,209545
2025-10-23,200.3000030517578,200.3000030517578,201.38999938964844,199.5500030517578,201.3800048828125,564208
2025-10-24,199.49000549316406,199.49000549316406,200.6300048828125,198.66000366210938,200.3000030517578,810550
2025-10-27,197.69000244140625,197.69000244140625,200.8000030517578,197.32000732421875,200.8000030517578,1059578
2025-10-28,198.07000732421875,198.07000732421875,199.25999450683594,197.7100067138672,198.67999267578125,696061
2025-10-29,197.89999389648438,197.89999389648438,198.99000549316406,196.60000610351562,198.49000549316406,1390471
2025-10-30,196.22999572753906,196.22999572753906,198.5399932861328,195.8800048828125,197.88999938964844,1299470
2025-10-31,195.00999450683594,195.00999450683594,197.3000030517578,194.77000427246094,196.44000244140625,1176926
2025-11-03,196.2100067138672,196.2100067138672,196.5500030517578,193.3300018310547,195.00999450683594,1147536
2025-11-04,193.7100067138672,193.7100067138672,197.5,193.24000549316406,196.0,2875251
2025-11-05,193.7100067138672,193.7100067138672,193.7100067138672,193.7100067138672,193.7100067138672,0
2025-11-06,190.36000061035156,190.36000061035156,194.49000549316406,190.0,194.3000030517578,1631177
2025-11-07,191.10000610351562,191.10000610351562,191.89999389648438,188.0,190.0,1302338
2025-11-10,191.1199951171875,191.1199951171875,192.30999755859375,190.52000427246094,191.0,759672
2025-11-11,191.57000732421875,191.57000732421875,192.0,189.5500030517578,191.5,990820
2025-11-12,190.2100067138672,190.2100067138672,192.39999389648438,189.9499969482422,191.5,1545460
2025-11-13,192.25,192.25,194.83999633789062,190.2100067138672,190.2100067138672,1836360
2025-11-14,192.5,192.5,192.88999938964844,191.4499969482422,191.60000610351562,625514
2025-11-17,193.47000122070312,193.47000122070312,194.22999572753906,192.25999450683594,192.5,944308
2025-11-18,191.22999572753906,191.22999572753906,193.4499969482422,191.07000732421875,193.02000427246094,840921
2025-11-19,190.8699951171875,190.8699951171875,191.66000366210938,190.3800048828125,191.17999267578125,681592
2025-11-20,190.67999267578125,190.67999267578125,192.39999389648438,190.1999969482422,191.25,691357
2025-11-21,189.02000427246094,189.02000427246094,190.4600067138672,188.00999450683594,190.0500030517578,1249233
2025-11-24,194.00999450683594,194.00999450683594,195.0,188.1999969482422,188.6999969482422,2372635
2025-11-25,191.63999938964844,191.63999938964844,194.25,190.25999450683594,194.00999450683594,1153660
2025-11-26,192.0,192.0,192.82000732421875,190.3300018310547,191.64999389648438,817981
2025-11-27,191.27000427246094,191.27000427246094,193.0,190.75,191.5,691591
2025-11-28,192.25,192.25,192.5,189.66000366210938,190.74000549316406,982132
2025-12-01,191.1300048828125,191.1300048828125,193.39999389648438,190.6999969482422,193.0,915914
2025-12-02,191.5,191.5,192.50999450683594,189.89999389648438,191.1300048828125,921676
2025-12-03,192.0,192.0,193.9499969482422,190.50999450683594,191.7899932861328,1342220
2025-12-04,191.27999877929688,191.27999877929688,192.0,190.52000427246094,192.0,824820
2025-12-05,191.22999572753906,191.22999572753906,191.5,190.69000244140625,191.27999877929688,572695
2025-12-08,189.10000610351562,189.10000610351562,192.8000030517578,187.50999450683594,191.16000366210938,1300261
2025-12-09,188.7100067138672,188.7100067138672,190.0,185.2100067138672,187.60000610351562,1345969
2025-12-10,186.6300048828125,186.6300048828125,189.0,185.89999389648438,188.7100067138672,925754
2025-12-11,183.86000061035156,183.86000061035156,187.5,183.5,187.5,1370381
2025-12-12,183.97999572753906,183.97999572753906,184.5500030517578,183.64999389648438,184.41000366210938,834461
2025-12-15,183.6300048828125,183.6300048828125,184.27000427246094,182.05999755859375,183.3000030517578,890233
2025-12-16,182.66000366210938,182.66000366210938,183.6300048828125,181.9499969482422,183.6300048828125,808261
2025-12-17,182.86000061035156,182.86000061035156,184.02000427246094,182.00999450683594,182.89999389648438,877137
2025-12-18,183.33999633789062,183.33999633789062,184.24000549316406,181.27999877929688,182.86000061035156,790011
2025-12-19,182.82000732421875,182.82000732421875,183.60000610351562,181.6999969482422,183.52000427246094,888709
2025-12-22,183.94000244140625,183.94000244140625,185.0,182.41000366210938,183.10000610351562,1263592
2025-12-23,185.92999267578125,185.92999267578125,190.55999755859375,184.05999755859375,185.0,2824376
2025-12-24,189.38999938964844,189.38999938964844,202.39999389648438,183.80999755859375,185.92999267578125,46447634
2025-12-25,189.38999938964844,189.38999938964844,189.38999938964844,189.38999938964844,189.38999938964844,0
2025-12-26,193.47999572753906,193.47999572753906,198.1300048828125,191.35000610351562,193.88999938964844,16924568
2025-12-29,190.17999267578125,190.17999267578125,193.4499969482422,189.00999450683594,192.60000610351562,5054408
2025-12-30,188.64999389648438,188.64999389648438,190.4199981689453,188.10000610351562,190.16000366210938,2094995
2025-12-31,192.5500030517578,192.5500030517578,194.25,187.94000244140625,189.63999938964844,4479975
2026-01-01,190.7899932861328,190.7899932861328,193.4499969482422,190.00999450683594,193.3000030517578,1116643
2026-01-02,191.5,191.5,194.24000549316406,190.10000610351562,191.0,2680126
2026-01-05,191.63999938964844,191.63999938964844,195.72999572753906,191.3000030517578,193.35000610351562,1937214
2026-01-06,190.38999938964844,190.38999938964844,192.0,189.8000030517578,192.0,1366909
2026-01-07,190.1199951171875,190.1199951171875,190.8300018310547,188.49000549316406,190.00999450683594,1638920
2026-01-08,188.72000122070312,188.72000122070312,190.80999755859375,188.5,190.1300048828125,2080464
2026-01-09,188.64999389648438,188.64999389648438,190.3800048828125,187.13999938964844,188.72000122070312,1699403
2026-01-12,187.1699981689453,187.1699981689453,189.39999389648438,185.5,188.92999267578125,3302774
2026-01-13,187.47000122070312,187.47000122070312,187.97999572753906,186.89999389648438,187.52000427246094,1012946
2026-01-14,187.57000732421875,187.57000732421875,188.6999969482422,186.94000244140625,187.47000122070312,1021528
2026-01-16,185.27999877929688,185.27999877929688,187.64999389648438,185.11000061035156,187.57000732421875,2525284
