date_,adj close_kaynes.ns,close_kaynes.ns,high_kaynes.ns,low_kaynes.ns,open_kaynes.ns,volume_kaynes.ns
2025-04-28,5884.60009765625,5884.60009765625,5943.39990234375,5563.2001953125,5574.7998046875,675699
2025-04-29,5914.7001953125,5914.7001953125,6004.60009765625,5845.0,6000.0,509064
2025-04-30,5747.2001953125,5747.2001953125,5962.39990234375,5701.10009765625,5889.0,524506
2025-05-02,5757.0,5757.0,5796.5,5625.0,5767.5,312936
2025-05-05,5795.0,5795.0,5850.5,5765.0,5850.5,184332
2025-05-06,5623.0,5623.0,5825.0,5600.0,5788.0,235054
2025-05-07,5842.0,5842.0,5867.0,5490.0,5498.0,599704
2025-05-08,5664.0,5664.0,5976.0,5621.5,5899.0,392669
2025-05-09,5665.5,5665.5,5678.0,5500.5,5550.5,373240
2025-05-12,5979.5,5979.5,6022.0,5870.0,6000.0,424835
2025-05-13,6285.5,6285.5,6320.0,5940.0,5999.5,921386
2025-05-14,6322.5,6322.5,6380.0,6196.0,6330.0,578071
2025-05-15,6297.5,6297.5,6466.0,6231.0,6380.0,411654
2025-05-16,6262.5,6262.5,6834.5,6200.0,6577.5,2048906
2025-05-19,6104.5,6104.5,6305.5,6025.5,6300.0,801517
2025-05-20,6003.5,6003.5,6170.0,5950.0,6105.0,478319
2025-05-21,5951.0,5951.0,6027.0,5808.0,6003.0,549746
2025-05-22,5932.5,5932.5,6104.5,5905.0,5950.0,517206
2025-05-23,6024.5,6024.5,6061.0,5922.5,5961.5,294128
2025-05-26,5975.0,5975.0,6105.0,5955.0,6070.0,224666
2025-05-27,5978.0,5978.0,6054.0,5944.0,5985.0,186030
2025-05-28,5992.0,5992.0,6069.0,5967.0,6024.5,205300
2025-05-29,6027.0,6027.0,6064.5,5993.0,6031.0,171184
2025-05-30,5980.0,5980.0,6048.0,5965.0,6005.0,198076
2025-06-02,5821.0,5821.0,5990.5,5805.0,5983.0,245641
2025-06-03,5788.0,5788.0,5895.0,5754.0,5865.0,197961
2025-06-04,5737.5,5737.5,5845.5,5550.0,5809.0,1225654
2025-06-05,5658.5,5658.5,5892.5,5650.5,5724.5,455000
2025-06-06,5731.5,5731.5,5779.0,5604.0,5675.0,408842
2025-06-09,5654.0,5654.0,5799.0,5640.0,5760.0,306258
2025-06-10,5583.5,5583.5,5699.0,5561.5,5690.0,315763
2025-06-11,5576.0,5576.0,5675.0,5530.5,5640.0,446287
2025-06-12,5476.5,5476.5,5618.0,5460.0,5555.0,245119
2025-06-13,5475.5,5475.5,5525.0,5317.5,5364.5,401169
2025-06-16,5597.5,5597.5,5611.0,5361.0,5450.0,609364
2025-06-17,5644.0,5644.0,5710.0,5513.0,5615.0,766550
2025-06-18,5720.0,5720.0,5799.0,5634.5,5655.0,754206
2025-06-19,5612.0,5612.0,5756.0,5580.0,5737.0,317124
2025-06-20,5864.5,5864.5,5887.5,5666.0,5825.5,1460483
2025-06-23,5782.5,5782.5,5838.5,5735.0,5799.0,349083
2025-06-24,5798.0,5798.0,5929.0,5780.0,5850.0,514092
2025-06-25,5850.0,5850.0,5879.0,5744.5,5825.0,345679
2025-06-26,5769.0,5769.0,5886.0,5722.5,5850.0,451878
2025-06-27,5867.5,5867.5,5945.0,5780.0,5780.0,495261
2025-06-30,6095.0,6095.0,6244.5,5896.5,5901.0,1566145
2025-07-01,6140.5,6140.5,6175.0,6031.0,6129.5,371192
2025-07-02,6286.5,6286.5,6308.5,6065.0,6169.5,842478
2025-07-03,6175.5,6175.5,6398.0,6150.0,6300.0,483680
2025-07-04,6156.5,6156.5,6260.0,6125.5,6175.0,219176
2025-07-07,6175.0,6175.0,6239.0,6119.5,6145.0,206661
2025-07-08,6007.0,6007.0,6205.5,5990.0,6174.0,309392
2025-07-09,6123.0,6123.0,6238.0,6070.0,6070.0,701423
2025-07-10,6164.5,6164.5,6274.0,6132.0,6150.0,473860
2025-07-11,5998.0,5998.0,6193.0,5977.0,6169.5,277516
2025-07-14,6023.0,6023.0,6063.5,5951.5,5971.5,231069
2025-07-15,5975.0,5975.0,6089.0,5960.0,6050.0,199416
2025-07-16,5977.5,5977.5,6090.0,5923.0,6025.0,375194
2025-07-17,5953.5,5953.5,6010.0,5931.0,5999.0,128335
2025-07-18,5853.0,5853.0,5984.5,5842.0,5970.0,176277
2025-07-21,5897.0,5897.0,5911.0,5751.0,5853.0,203408
2025-07-22,5783.0,5783.0,5923.5,5771.0,5900.5,176822
2025-07-23,5747.5,5747.5,5819.5,5723.5,5802.0,212076
2025-07-24,5660.5,5660.5,5814.5,5645.0,5733.0,237090
2025-07-25,5693.5,5693.5,5775.0,5656.0,5664.0,233276
2025-07-28,5517.0,5517.0,5745.0,5483.5,5694.0,320463
2025-07-29,5542.0,5542.0,5567.0,5405.0,5487.0,324509
2025-07-30,5638.0,5638.0,5795.0,5530.0,5584.5,704342
2025-07-31,6172.0,6172.0,6284.0,5477.0,5590.0,3889665
2025-08-01,6371.5,6371.5,6488.0,6172.0,6202.5,2057574
2025-08-04,6297.0,6297.0,6466.5,6233.5,6375.0,702441
2025-08-05,6325.5,6325.5,6515.0,6300.0,6370.5,925011
2025-08-06,6031.5,6031.5,6325.0,6003.5,6325.0,677596
2025-08-07,6089.0,6089.0,6120.5,5959.5,6015.0,355653
2025-08-08,5815.5,5815.5,6110.0,5792.5,6090.0,535725
2025-08-11,5851.0,5851.0,5894.5,5751.5,5821.5,323163
2025-08-12,5808.5,5808.5,5915.5,5790.5,5852.0,219706
2025-08-13,6060.0,6060.0,6155.0,5815.5,5834.5,890291
2025-08-14,6116.5,6116.5,6174.5,6031.0,6095.0,348121
2025-08-18,6279.0,6279.0,6340.0,6168.0,6248.0,500720
2025-08-19,6272.0,6272.0,6349.5,6200.0,6280.0,341755
2025-08-20,6200.5,6200.5,6327.0,6167.5,6249.0,293182
2025-08-21,6145.5,6145.5,6246.5,6134.0,6230.0,197399
2025-08-22,6209.0,6209.0,6246.5,6090.0,6160.0,280060
2025-08-25,6231.5,6231.5,6297.0,6181.5,6224.0,293849
2025-08-26,6197.5,6197.5,6279.0,6055.5,6210.0,545935
2025-08-28,6195.0,6195.0,6236.0,6075.5,6180.0,288821
2025-08-29,6123.0,6123.0,6260.0,6110.0,6189.5,197699
2025-09-01,6600.0,6600.0,6631.0,6150.0,6163.0,1581296
2025-09-02,6573.0,6573.0,6730.0,6508.0,6650.0,745510
2025-09-03,6744.0,6744.0,6792.0,6573.0,6573.0,710942
2025-09-04,6768.0,6768.0,6900.0,6724.0,6800.5,518130
2025-09-05,6841.5,6841.5,6930.0,6777.0,6798.0,463781
2025-09-08,7041.5,7041.5,7198.0,6832.0,6984.5,873566
2025-09-09,7100.5,7100.5,7154.0,6960.0,7041.5,534418
2025-09-10,7097.5,7097.5,7174.5,7059.5,7139.0,359575
2025-09-11,7120.5,7120.5,7196.0,7072.0,7080.0,300814
2025-09-12,7171.5,7171.5,7239.5,7081.0,7149.0,367060
2025-09-15,7130.0,7130.0,7210.0,7120.5,7198.5,222877
2025-09-16,7183.0,7183.0,7239.0,7070.0,7130.0,375876
2025-09-17,7257.5,7257.5,7275.0,7157.0,7210.5,435071
2025-09-18,7227.5,7227.5,7294.0,7211.0,7275.0,190914
2025-09-19,7151.5,7151.5,7344.5,6882.0,7225.0,1246689
2025-09-22,7083.5,7083.5,7270.0,7067.0,7100.0,355487
2025-09-23,7242.0,7242.0,7299.0,7100.0,7100.0,433904
2025-09-24,7454.0,7454.0,7527.0,7224.0,7237.0,1033396
2025-09-25,7503.0,7503.0,7624.0,7451.5,7455.0,756582
2025-09-26,7341.0,7341.0,7509.0,7279.0,7490.0,413119
2025-09-29,7050.5,7050.5,7489.5,7021.0,7399.0,695466
2025-09-30,7052.0,7052.0,7120.0,6990.0,7120.0,310041
2025-10-01,7157.0,7157.0,7244.0,7068.0,7086.0,288274
2025-10-03,7273.0,7273.0,7296.0,7122.5,7170.0,182784
2025-10-06,7466.5,7466.5,7650.0,7190.5,7304.5,487370
2025-10-07,7593.0,7593.0,7705.0,7452.0,7505.0,791550
2025-10-08,7189.0,7189.0,7609.0,7165.5,7593.0,798839
2025-10-09,7102.5,7102.5,7272.0,7082.5,7223.0,691656
2025-10-10,7102.0,7102.0,7183.0,7053.5,7110.0,344930
2025-10-13,6838.5,6838.5,7074.0,6709.5,7070.0,1194945
2025-10-14,6911.0,6911.0,7043.0,6852.0,6874.0,556166
2025-10-15,6958.5,6958.5,7012.0,6889.0,6945.0,258385
2025-10-16,6991.5,6991.5,7137.0,6960.5,7100.0,629817
2025-10-17,7019.0,7019.0,7105.0,6931.5,7019.0,460516
2025-10-20,6862.5,6862.5,7080.0,6840.0,7061.5,306344
2025-10-21,6867.0,6867.0,6930.0,6846.0,6925.0,81514
2025-10-23,6704.0,6704.0,6935.0,6688.0,6910.0,359839
2025-10-24,6689.0,6689.0,6794.0,6651.0,6732.0,275988
2025-10-27,6737.5,6737.5,6751.0,6638.0,6677.5,257074
2025-10-28,6842.0,6842.0,6998.0,6804.0,6925.0,1025039
2025-10-29,6918.5,6918.5,6964.0,6733.5,6867.0,344081
2025-10-30,6800.0,6800.0,6917.5,6780.0,6875.0,228909
2025-10-31,6704.5,6704.5,6852.5,6682.5,6813.0,206306
2025-11-03,6652.5,6652.5,6712.5,6613.0,6709.0,222733
2025-11-04,6658.5,6658.5,6725.0,6540.0,6664.5,437052
2025-11-05,6658.5,6658.5,6658.5,6658.5,6658.5,0
2025-11-06,6358.5,6358.5,6890.0,6302.5,6890.0,1539949
2025-11-07,6225.0,6225.0,6314.5,6161.0,6304.5,596124
2025-11-10,6482.0,6482.0,6513.5,6167.5,6225.0,731274
2025-11-11,6455.5,6455.5,6491.0,6350.0,6482.0,376612
2025-11-12,6433.5,6433.5,6529.0,6415.5,6471.5,230312
2025-11-13,6376.5,6376.5,6497.5,6360.0,6435.0,284213
2025-11-14,6332.0,6332.0,6405.5,6277.0,6365.5,287029
2025-11-17,6237.0,6237.0,6347.0,6190.0,6346.0,316277
2025-11-18,5889.0,5889.0,6202.0,5855.5,6202.0,3155999
2025-11-19,5974.0,5974.0,5996.5,5778.5,5889.0,702111
2025-11-20,5967.5,5967.5,6034.5,5951.5,6010.0,335154
2025-11-21,5883.5,5883.5,6048.5,5870.0,5936.0,503982
2025-11-24,5826.0,5826.0,5938.0,5801.0,5900.0,418110
2025-11-25,5777.5,5777.5,5864.0,5755.5,5860.0,412553
2025-11-26,5796.5,5796.5,5962.0,5772.0,5830.0,1447755
2025-11-27,5573.5,5573.5,5838.0,5543.5,5828.0,1546834
2025-11-28,5490.0,5490.0,5610.0,5475.5,5595.0,951787
2025-12-01,5358.5,5358.5,5529.0,5321.5,5510.0,922227
2025-12-02,5408.5,5408.5,5458.0,5331.5,5369.0,556050
2025-12-03,5307.0,5307.0,5433.5,5274.5,5419.0,548423
2025-12-04,4978.0,4978.0,5307.0,4941.0,5307.0,2668338
2025-12-05,4353.5,4353.5,4959.0,4311.0,4865.0,8397954
2025-12-08,3807.0,3807.0,4530.0,3750.0,4409.5,10952174
2025-12-09,4331.0,4331.0,4435.0,3712.5,3920.0,18448771
2025-12-10,3890.5,3890.5,4517.5,3861.5,4417.5,13660579
2025-12-11,4041.5,4041.5,4129.0,3830.0,3914.0,10748408
2025-12-12,4265.5,4265.5,4281.5,4100.0,4119.0,7232940
2025-12-15,4197.5,4197.5,4389.5,4172.0,4305.0,5369015
2025-12-16,4186.5,4186.5,4240.0,4125.5,4214.0,2330821
2025-12-17,4093.5,4093.5,4317.0,4053.0,4264.5,2653164
2025-12-18,4046.5,4046.5,4128.0,4011.5,4090.0,2276540
2025-12-19,4185.0,4185.0,4200.0,4012.0,4080.0,2425907
2025-12-22,4194.0,4194.0,4265.0,4182.0,4230.0,1676430
2025-12-23,4140.5,4140.5,4199.0,4126.0,4199.0,905401
2025-12-24,4118.5,4118.5,4208.0,4108.0,4150.0,991371
2025-12-25,4118.5,4118.5,4118.5,4118.5,4118.5,0
2025-12-26,4060.5,4060.5,4166.0,4032.5,4119.5,922774
2025-12-29,3988.0,3988.0,4085.0,3968.0,4080.5,1028726
2025-12-30,3933.0,3933.0,4012.0,3914.0,3992.0,1306594
2025-12-31,4013.0,4013.0,4040.0,3945.0,3948.0,1032290
2026-01-01,3943.5,3943.5,4030.5,3923.699951171875,4023.5,864355
2026-01-02,3977.199951171875,3977.199951171875,3993.5,3880.5,3951.39990234375,1330214
2026-01-05,3997.60009765625,3997.60009765625,4107.39990234375,3930.0,3999.0,1642250
2026-01-06,3791.39990234375,3791.39990234375,4015.800048828125,3711.0,4009.5,2958407
2026-01-07,3831.300048828125,3831.300048828125,3874.89990234375,3683.0,3805.0,2461934
2026-01-08,3719.89990234375,3719.89990234375,3922.0,3703.0,3850.0,2586381
2026-01-09,3659.5,3659.5,3789.0,3630.0,3715.0,1938429
2026-01-12,3695.39990234375,3695.39990234375,3713.699951171875,3548.199951171875,3659.0,2015325
2026-01-13,3694.5,3694.5,3738.800048828125,3631.0,3720.0,1302803
2026-01-14,3680.60009765625,3680.60009765625,3805.0,3666.39990234375,3696.0,1524652
2026-01-15,3680.60009765625,3680.60009765625,3680.60009765625,3680.60009765625,3680.60009765625,0
2026-01-16,3612.199951171875,3612.199951171875,3735.0,3586.10009765625,3698.89990234375,1130490
