date_,adj close_fsl.ns,close_fsl.ns,high_fsl.ns,low_fsl.ns,open_fsl.ns,volume_fsl.ns
2025-04-08,320.04998779296875,320.04998779296875,324.75,305.8500061035156,315.0,2573197
2025-04-09,312.04998779296875,312.04998779296875,318.0,307.1000061035156,318.0,1554562
2025-04-11,321.04998779296875,321.04998779296875,325.54998779296875,316.25,318.6499938964844,2769693
2025-04-15,330.1499938964844,330.1499938964844,333.04998779296875,322.75,324.29998779296875,1675564
2025-04-16,338.1499938964844,338.1499938964844,339.25,330.0,330.25,1060458
2025-04-17,337.6499938964844,337.6499938964844,341.3999938964844,331.5,336.8999938964844,2282606
2025-04-21,340.45001220703125,340.45001220703125,344.5,337.0,340.6000061035156,2103940
2025-04-22,346.04998779296875,346.04998779296875,347.70001220703125,341.1000061035156,342.0,1045342
2025-04-23,354.79998779296875,354.79998779296875,357.79998779296875,347.5,349.20001220703125,2844766
2025-04-24,354.75,354.75,360.8500061035156,350.75,354.0,1787718
2025-04-25,349.25,349.25,357.75,337.79998779296875,356.04998779296875,1824408
2025-04-28,354.54998779296875,354.54998779296875,356.0,343.8999938964844,351.8500061035156,1307134
2025-04-29,351.70001220703125,351.70001220703125,358.0,347.0,353.95001220703125,2046435
2025-04-30,340.70001220703125,340.70001220703125,352.0,336.1000061035156,350.0,1667425
2025-05-02,336.20001220703125,336.20001220703125,345.79998779296875,329.0,338.8999938964844,1592719
2025-05-05,336.3500061035156,336.3500061035156,340.25,332.25,337.54998779296875,1049971
2025-05-06,318.20001220703125,318.20001220703125,340.1499938964844,317.0,338.04998779296875,2765122
2025-05-07,313.8500061035156,313.8500061035156,318.5,307.0,314.0,2255904
2025-05-08,324.3500061035156,324.3500061035156,327.75,314.6000061035156,314.8999938964844,2790392
2025-05-09,325.1000061035156,325.1000061035156,326.8999938964844,312.95001220703125,318.0,1590382
2025-05-12,344.54998779296875,344.54998779296875,347.0,330.1499938964844,333.0,1699072
2025-05-13,360.8500061035156,360.8500061035156,364.0,345.0,349.20001220703125,3417834
2025-05-14,374.8999938964844,374.8999938964844,385.79998779296875,355.04998779296875,361.0,4952203
2025-05-15,373.6000061035156,373.6000061035156,384.0,370.0,373.20001220703125,2170172
2025-05-16,368.75,368.75,375.6000061035156,367.0,373.6000061035156,1702613
2025-05-19,374.8999938964844,374.8999938964844,379.0,364.45001220703125,365.0,1534876
2025-05-20,370.04998779296875,370.04998779296875,378.0,365.6000061035156,375.95001220703125,1495903
2025-05-21,374.6000061035156,374.6000061035156,377.20001220703125,367.04998779296875,372.6000061035156,1465239
2025-05-22,373.5,373.5,375.8500061035156,369.1499938964844,373.70001220703125,916510
2025-05-23,387.1000061035156,387.1000061035156,398.6000061035156,369.75,374.29998779296875,8778045
2025-05-26,388.8500061035156,388.8500061035156,394.29998779296875,385.8999938964844,389.3500061035156,1720383
2025-05-27,386.5,386.5,388.79998779296875,380.3999938964844,388.79998779296875,1247660
2025-05-28,386.3999938964844,386.3999938964844,391.5,384.20001220703125,387.8999938964844,778471
2025-05-29,394.75,394.75,398.0,387.25,388.0,1984220
2025-05-30,371.45001220703125,371.45001220703125,394.3500061035156,368.3500061035156,393.8500061035156,2633820
2025-06-02,377.79998779296875,377.79998779296875,388.8500061035156,369.6000061035156,371.3999938964844,2315033
2025-06-03,380.95001220703125,380.95001220703125,382.3500061035156,372.6499938964844,380.0,1018559
2025-06-04,380.8500061035156,380.8500061035156,382.95001220703125,375.5,382.1000061035156,861515
2025-06-05,374.0,374.0,384.5,372.5,383.0,914517
2025-06-06,373.6000061035156,373.6000061035156,378.0,371.75,375.0,728562
2025-06-09,374.6499938964844,374.6499938964844,382.04998779296875,373.95001220703125,377.5,850111
2025-06-10,388.0,388.0,391.0,373.5,376.6000061035156,2964816
2025-06-11,386.8500061035156,386.8500061035156,395.0,384.25,391.1000061035156,1472228
2025-06-12,381.1499938964844,381.1499938964844,392.45001220703125,380.0,389.0,1132640
2025-06-13,380.20001220703125,380.20001220703125,387.8999938964844,371.04998779296875,373.29998779296875,1156408
2025-06-16,387.3500061035156,387.3500061035156,388.6000061035156,374.54998779296875,380.20001220703125,1104709
2025-06-17,385.70001220703125,385.70001220703125,391.3999938964844,381.45001220703125,387.3500061035156,979340
2025-06-18,383.1000061035156,383.1000061035156,394.0,380.3500061035156,386.70001220703125,1536838
2025-06-19,371.8999938964844,371.8999938964844,386.3500061035156,370.20001220703125,384.3999938964844,876845
2025-06-20,375.6499938964844,375.6499938964844,377.20001220703125,368.70001220703125,371.0,738097
2025-06-23,377.0,377.0,378.1499938964844,369.45001220703125,370.0,700236
2025-06-24,386.54998779296875,386.54998779296875,388.0,380.0,385.0,1212706
2025-06-25,388.8500061035156,388.8500061035156,403.79998779296875,385.54998779296875,389.6000061035156,4670586
2025-06-26,383.3500061035156,383.3500061035156,391.8999938964844,381.0,390.79998779296875,1342313
2025-06-27,382.75,382.75,388.5,381.1000061035156,384.8999938964844,1357359
2025-06-30,374.6499938964844,374.6499938964844,384.25,372.1000061035156,382.75,1853908
2025-07-01,357.8999938964844,357.8999938964844,377.70001220703125,356.29998779296875,377.70001220703125,2505401
2025-07-02,364.8500061035156,364.8500061035156,370.8999938964844,358.54998779296875,358.8999938964844,2324555
2025-07-03,368.1000061035156,368.1000061035156,372.8999938964844,367.0,367.0,1457047
2025-07-04,371.75,371.75,373.04998779296875,368.0,368.54998779296875,668612
2025-07-07,370.04998779296875,370.04998779296875,372.75,367.20001220703125,371.75,469546
2025-07-08,365.45001220703125,365.45001220703125,372.04998779296875,360.1000061035156,371.79998779296875,936892
2025-07-09,366.6499938964844,366.6499938964844,370.95001220703125,365.1499938964844,365.45001220703125,557769
2025-07-10,361.0,361.0,369.6000061035156,359.75,368.0,712049
2025-07-11,354.0,354.0,363.29998779296875,352.04998779296875,361.0,907831
2025-07-14,348.6000061035156,348.6000061035156,356.29998779296875,344.5,352.04998779296875,1121341
2025-07-15,359.0,359.0,360.95001220703125,350.75,351.0,937916
2025-07-16,354.8999938964844,354.8999938964844,363.6000061035156,353.75,359.54998779296875,721918
2025-07-17,356.8500061035156,356.8500061035156,357.8999938964844,354.04998779296875,355.79998779296875,387897
2025-07-18,353.1499938964844,353.1499938964844,358.54998779296875,348.0,358.54998779296875,627396
2025-07-21,352.29998779296875,352.29998779296875,356.70001220703125,348.25,353.1499938964844,619914
2025-07-22,350.70001220703125,350.70001220703125,355.5,349.45001220703125,355.0,370408
2025-07-23,348.0,348.0,353.3500061035156,345.8500061035156,353.3500061035156,547222
2025-07-24,345.5,345.5,349.70001220703125,345.0,348.0,436452
2025-07-25,338.45001220703125,338.45001220703125,345.79998779296875,337.0,344.0,536426
2025-07-28,331.1499938964844,331.1499938964844,338.8500061035156,328.1000061035156,337.0,795431
2025-07-29,330.0,330.0,336.0,327.45001220703125,331.0,868651
2025-07-30,334.04998779296875,334.04998779296875,348.04998779296875,326.75,332.0,3076483
2025-07-31,341.70001220703125,341.70001220703125,347.8500061035156,327.95001220703125,333.0,3226442
2025-08-01,339.0,339.0,342.3999938964844,331.54998779296875,341.8999938964844,1628915
2025-08-04,343.8999938964844,343.8999938964844,345.79998779296875,331.0,339.0,1425048
2025-08-05,356.20001220703125,356.20001220703125,357.20001220703125,339.04998779296875,343.0,2643623
2025-08-06,351.3999938964844,351.3999938964844,361.3999938964844,349.6000061035156,354.45001220703125,1264913
2025-08-07,369.8500061035156,369.8500061035156,372.8999938964844,345.6499938964844,349.70001220703125,4150651
2025-08-08,368.3500061035156,368.3500061035156,371.0,363.6000061035156,370.0,1335812
2025-08-11,366.25,366.25,370.6000061035156,361.79998779296875,366.29998779296875,812377
2025-08-12,366.8500061035156,366.8500061035156,371.79998779296875,363.5,364.20001220703125,589878
2025-08-13,367.04998779296875,367.04998779296875,369.0,360.3500061035156,366.79998779296875,817520
2025-08-14,359.20001220703125,359.20001220703125,372.0,356.79998779296875,367.04998779296875,932062
2025-08-18,359.20001220703125,359.20001220703125,363.5,356.5,361.45001220703125,682191
2025-08-19,367.1000061035156,367.1000061035156,369.8999938964844,357.0,357.1000061035156,991715
2025-08-20,370.6499938964844,370.6499938964844,375.5,363.1499938964844,367.5,1097331
2025-08-21,371.25,371.25,375.0,368.0,374.3500061035156,418506
2025-08-22,368.1499938964844,368.1499938964844,375.8999938964844,367.04998779296875,370.1000061035156,534191
2025-08-25,372.04998779296875,372.04998779296875,381.3999938964844,368.5,368.75,1236810
2025-08-26,353.95001220703125,353.95001220703125,372.25,351.75,372.1000061035156,1783668
2025-08-28,346.75,346.75,356.54998779296875,344.5,356.54998779296875,608453
2025-08-29,351.0,351.0,351.5,342.79998779296875,346.75,566601
2025-09-01,358.6499938964844,358.6499938964844,361.0,351.25,351.45001220703125,581085
2025-09-02,366.75,366.75,367.79998779296875,356.8999938964844,358.54998779296875,569584
2025-09-03,369.0,369.0,370.5,362.29998779296875,367.79998779296875,746713
2025-09-04,361.6000061035156,361.6000061035156,372.0,360.04998779296875,370.8999938964844,726864
2025-09-05,349.8999938964844,349.8999938964844,366.5,348.5,364.45001220703125,1099080
2025-09-08,344.25,344.25,354.3500061035156,343.29998779296875,350.04998779296875,537929
2025-09-09,351.45001220703125,351.45001220703125,352.79998779296875,340.45001220703125,347.04998779296875,1326344
2025-09-10,356.3500061035156,356.3500061035156,358.5,351.0,351.6000061035156,1063708
2025-09-11,365.3500061035156,365.3500061035156,366.70001220703125,356.0,356.95001220703125,1126804
2025-09-12,368.25,368.25,370.0,362.54998779296875,369.0,780079
2025-09-15,367.8500061035156,367.8500061035156,373.04998779296875,361.6000061035156,368.25,695167
2025-09-16,365.04998779296875,365.04998779296875,367.45001220703125,362.04998779296875,365.8999938964844,486637
2025-09-17,371.8999938964844,371.8999938964844,376.1499938964844,366.29998779296875,368.0,901249
2025-09-18,374.54998779296875,374.54998779296875,379.70001220703125,369.0,373.79998779296875,959637
2025-09-19,375.79998779296875,375.79998779296875,377.0,371.79998779296875,375.0,522109
2025-09-22,365.29998779296875,365.29998779296875,374.5,362.95001220703125,369.0,757949
2025-09-23,361.79998779296875,361.79998779296875,368.0,360.1000061035156,366.5,465956
2025-09-24,356.8500061035156,356.8500061035156,364.3999938964844,355.04998779296875,360.0,413512
2025-09-25,355.1000061035156,355.1000061035156,361.29998779296875,354.04998779296875,355.0,294651
2025-09-26,351.6000061035156,351.6000061035156,357.3999938964844,348.1000061035156,356.6499938964844,1532685
2025-09-29,326.3500061035156,326.3500061035156,355.0,323.04998779296875,353.6000061035156,5748451
2025-09-30,328.79998779296875,328.79998779296875,335.6000061035156,321.29998779296875,332.29998779296875,1924704
2025-10-01,326.25,326.25,329.54998779296875,322.20001220703125,329.0,796065
2025-10-03,321.45001220703125,321.45001220703125,329.0,316.3999938964844,326.29998779296875,1615411
2025-10-06,328.3500061035156,328.3500061035156,328.8999938964844,321.70001220703125,322.54998779296875,871295
2025-10-07,326.3500061035156,326.3500061035156,331.95001220703125,322.29998779296875,330.5,768553
2025-10-08,326.1000061035156,326.1000061035156,330.3500061035156,323.54998779296875,326.3500061035156,591199
2025-10-09,328.3999938964844,328.3999938964844,331.0,324.5,326.70001220703125,593087
2025-10-10,334.20001220703125,334.20001220703125,337.6499938964844,328.1000061035156,328.3999938964844,965205
2025-10-13,328.20001220703125,328.20001220703125,331.95001220703125,322.20001220703125,331.0,1159430
2025-10-14,324.8500061035156,324.8500061035156,328.1499938964844,320.79998779296875,327.5,1019838
2025-10-15,323.29998779296875,323.29998779296875,326.3999938964844,322.45001220703125,326.0,427433
2025-10-16,325.3500061035156,325.3500061035156,327.95001220703125,322.5,323.5,663678
2025-10-17,326.8500061035156,326.8500061035156,329.79998779296875,321.45001220703125,326.3500061035156,789493
2025-10-20,318.45001220703125,318.45001220703125,326.8500061035156,317.79998779296875,325.29998779296875,636405
2025-10-21,321.79998779296875,321.79998779296875,323.95001220703125,319.0,319.95001220703125,92866
2025-10-23,321.1000061035156,321.1000061035156,328.5,319.45001220703125,324.0,1606492
2025-10-24,326.3500061035156,326.3500061035156,329.0,320.20001220703125,321.0,1077839
2025-10-27,352.6499938964844,352.6499938964844,356.0,325.70001220703125,328.0,18801284
2025-10-28,343.70001220703125,343.70001220703125,353.79998779296875,342.29998779296875,350.0,2217725
2025-10-29,348.8999938964844,348.8999938964844,350.5,339.95001220703125,342.75,890098
2025-10-30,353.1499938964844,353.1499938964844,354.20001220703125,348.25,350.20001220703125,1205679
2025-10-31,353.8999938964844,353.8999938964844,355.0,349.6499938964844,353.6499938964844,796095
2025-11-03,354.3500061035156,354.3500061035156,358.45001220703125,351.29998779296875,354.0,956526
2025-11-04,352.54998779296875,352.54998779296875,354.5,348.1499938964844,353.25,750027
2025-11-05,352.54998779296875,352.54998779296875,352.54998779296875,352.54998779296875,352.54998779296875,0
2025-11-06,351.29998779296875,351.29998779296875,362.3999938964844,348.75,355.0,1434065
2025-11-07,340.45001220703125,340.45001220703125,351.04998779296875,339.3999938964844,351.0,548119
2025-11-10,350.8500061035156,350.8500061035156,352.8500061035156,340.5,340.5,810866
2025-11-11,353.1000061035156,353.1000061035156,353.54998779296875,349.25,350.8500061035156,525256
2025-11-12,366.3500061035156,366.3500061035156,370.79998779296875,353.75,355.0,2469957
2025-11-13,364.5,364.5,370.0,361.0,366.5,780479
2025-11-14,362.70001220703125,362.70001220703125,363.6000061035156,360.1499938964844,362.6499938964844,279788
2025-11-17,363.3500061035156,363.3500061035156,365.75,361.6499938964844,365.0,414895
2025-11-18,358.79998779296875,358.79998779296875,363.5,357.8500061035156,363.0,421182
2025-11-19,367.20001220703125,367.20001220703125,371.75,356.25,357.25,2511186
2025-11-20,356.8999938964844,356.8999938964844,370.0,355.5,369.1000061035156,656689
2025-11-21,359.6499938964844,359.6499938964844,361.79998779296875,347.79998779296875,356.0,881128
2025-11-24,341.8999938964844,341.8999938964844,358.0,336.8999938964844,357.95001220703125,1790992
2025-11-25,350.3999938964844,350.3999938964844,352.0,342.29998779296875,344.0,785721
2025-11-26,352.6000061035156,352.6000061035156,354.5,348.8500061035156,350.3999938964844,425085
2025-11-27,349.8500061035156,349.8500061035156,354.8999938964844,347.04998779296875,353.3500061035156,343354
2025-11-28,345.79998779296875,345.79998779296875,351.75,343.79998779296875,349.3500061035156,325782
2025-12-01,347.29998779296875,347.29998779296875,350.0,344.79998779296875,346.04998779296875,350423
2025-12-02,345.20001220703125,345.20001220703125,347.5,343.3500061035156,346.29998779296875,251653
2025-12-03,348.1000061035156,348.1000061035156,351.70001220703125,344.04998779296875,345.5,486402
2025-12-04,350.5,350.5,353.70001220703125,347.0,348.1000061035156,511012
2025-12-05,347.0,347.0,353.5,346.0,351.0,412110
2025-12-08,338.3999938964844,338.3999938964844,347.70001220703125,336.1499938964844,347.0,453728
2025-12-09,341.04998779296875,341.04998779296875,344.0,332.0,337.0,623438
2025-12-10,338.1000061035156,338.1000061035156,346.5,335.0,342.0,317068
2025-12-11,340.6000061035156,340.6000061035156,341.5,335.5,338.1000061035156,190117
2025-12-12,340.70001220703125,340.70001220703125,345.5,338.8999938964844,344.75,437238
2025-12-15,343.1499938964844,343.1499938964844,344.0,339.25,343.25,194564
2025-12-16,342.75,342.75,344.0,339.79998779296875,342.95001220703125,225383
2025-12-17,338.54998779296875,338.54998779296875,342.70001220703125,337.75,340.95001220703125,248121
2025-12-18,342.3500061035156,342.3500061035156,345.0,337.0,337.8999938964844,358371
2025-12-19,346.5,346.5,348.0,341.20001220703125,345.25,406485
2025-12-22,356.25,356.25,358.0,347.0,347.1499938964844,714279
2025-12-23,355.29998779296875,355.29998779296875,357.79998779296875,350.1000061035156,356.25,621973
2025-12-24,350.3999938964844,350.3999938964844,355.6499938964844,349.04998779296875,354.0,418265
2025-12-25,350.3999938964844,350.3999938964844,350.3999938964844,350.3999938964844,350.3999938964844,0
2025-12-26,342.6499938964844,342.6499938964844,351.0,341.29998779296875,350.04998779296875,344095
2025-12-29,340.1000061035156,340.1000061035156,344.8500061035156,339.0,343.29998779296875,337303
2025-12-30,327.6000061035156,327.6000061035156,340.0,325.3500061035156,340.0,1865152
2025-12-31,335.79998779296875,335.79998779296875,336.8999938964844,329.5,330.8999938964844,363273
2026-01-01,334.0,334.0,337.95001220703125,332.3999938964844,337.95001220703125,218260
2026-01-02,340.54998779296875,340.54998779296875,344.3999938964844,333.70001220703125,335.0,590220
2026-01-05,336.70001220703125,336.70001220703125,343.20001220703125,335.6499938964844,340.6000061035156,296414
2026-01-06,335.6499938964844,335.6499938964844,339.29998779296875,334.0,336.70001220703125,309033
2026-01-07,337.1499938964844,337.1499938964844,340.5,335.0,336.1000061035156,390154
2026-01-08,332.20001220703125,332.20001220703125,343.75,330.04998779296875,337.1499938964844,498140
2026-01-09,318.5,318.5,330.95001220703125,317.25,330.20001220703125,729830
2026-01-12,311.45001220703125,311.45001220703125,318.95001220703125,305.25,318.5,705133
2026-01-13,322.04998779296875,322.04998779296875,323.54998779296875,307.1000061035156,314.70001220703125,1438351
2026-01-14,320.0,320.0,322.6499938964844,316.25,322.04998779296875,650761
2026-01-16,326.3999938964844,326.3999938964844,334.79998779296875,317.20001220703125,320.0,1350930
