date_,adj close_datapattns.ns,close_datapattns.ns,high_datapattns.ns,low_datapattns.ns,open_datapattns.ns,volume_datapattns.ns
2025-04-15,1873.080078125,1878.699951171875,1914.0,1694.5999755859375,1694.5999755859375,6862116
2025-04-16,1885.044189453125,1890.699951171875,1910.0,1855.699951171875,1879.0,1093121
2025-04-17,1891.7242431640625,1897.4000244140625,1913.0,1860.5999755859375,1889.0,543121
2025-04-21,1953.139892578125,1959.0,1965.0,1903.5999755859375,1909.0,739404
2025-04-22,2123.728271484375,2130.10009765625,2148.699951171875,1962.0,1965.0,4297678
2025-04-23,2164.904541015625,2171.39990234375,2190.0,2073.10009765625,2144.60009765625,1605266
2025-04-24,2146.5595703125,2153.0,2196.39990234375,2143.5,2170.699951171875,890609
2025-04-25,2080.3583984375,2086.60009765625,2156.699951171875,2030.0,2142.10009765625,1086995
2025-04-28,2229.5107421875,2236.199951171875,2285.89990234375,2051.0,2074.0,3965722
2025-04-29,2549.251220703125,2556.89990234375,2647.0,2230.199951171875,2238.0,7854903
2025-04-30,2479.16162109375,2486.60009765625,2621.89990234375,2450.0,2556.89990234375,2989856
2025-05-02,2314.05712890625,2321.0,2483.300048828125,2312.5,2480.0,1041718
2025-05-05,2278.5634765625,2285.39990234375,2340.0,2205.0,2332.0,1316590
2025-05-06,2188.234619140625,2194.800048828125,2376.0,2155.60009765625,2285.0,1009000
2025-05-07,2151.743896484375,2158.199951171875,2289.89990234375,2121.0,2180.0,968132
2025-05-08,2195.712158203125,2202.300048828125,2297.0,2185.5,2185.5,1140727
2025-05-09,2288.334228515625,2295.199951171875,2310.0,2145.0,2179.10009765625,1696374
2025-05-12,2378.862548828125,2386.0,2437.800048828125,2359.10009765625,2410.0,722582
2025-05-13,2477.865478515625,2485.300048828125,2505.0,2351.0,2388.60009765625,1064194
2025-05-14,2530.806640625,2538.39990234375,2640.0,2500.0,2500.0,1425514
2025-05-15,2617.147705078125,2625.0,2635.5,2529.89990234375,2548.0,752756
2025-05-16,2859.6201171875,2868.199951171875,2939.0,2650.39990234375,2654.0,2391599
2025-05-19,2793.319091796875,2801.699951171875,3141.699951171875,2780.0,3000.0,3727619
2025-05-20,2631.50439453125,2639.39990234375,2882.89990234375,2616.39990234375,2850.0,1497184
2025-05-21,2735.990966796875,2744.199951171875,2829.800048828125,2590.0,2657.89990234375,3672775
2025-05-22,2732.601318359375,2740.800048828125,2767.89990234375,2681.699951171875,2757.0,1072756
2025-05-23,2710.26806640625,2718.39990234375,2780.5,2682.10009765625,2775.0,792695
2025-05-26,2816.35009765625,2824.800048828125,2910.0,2717.800048828125,2730.0,2390879
2025-05-27,2805.3828125,2813.800048828125,2875.89990234375,2792.199951171875,2832.0,1045833
2025-05-28,2837.1875,2845.699951171875,2870.0,2801.800048828125,2824.60009765625,763508
2025-05-29,2852.84033203125,2861.39990234375,2930.0,2841.39990234375,2880.0,944240
2025-05-30,2839.679931640625,2848.199951171875,2920.0,2803.699951171875,2865.0,959867
2025-06-02,2938.483642578125,2947.300048828125,2972.0,2818.300048828125,2850.0,1961597
2025-06-03,2955.03369140625,2963.89990234375,3027.0,2933.300048828125,2960.0,1142851
2025-06-04,2976.27001953125,2985.199951171875,3043.89990234375,2911.89990234375,2960.0,1270764
2025-06-05,3161.8134765625,3171.300048828125,3209.89990234375,2974.0,3003.0,2898002
2025-06-06,3055.133544921875,3064.300048828125,3268.800048828125,3050.0,3200.0,1492426
2025-06-09,2945.063720703125,2953.89990234375,3110.10009765625,2942.0,3075.0,791544
2025-06-10,3114.056640625,3123.39990234375,3136.0,2960.0,2972.800048828125,1633605
2025-06-11,3018.74267578125,3027.800048828125,3139.0,2961.10009765625,3139.0,726518
2025-06-12,2921.2353515625,2930.0,3049.300048828125,2902.60009765625,3026.89990234375,601596
2025-06-13,2993.518310546875,3002.5,3025.0,2840.0,2840.199951171875,845827
2025-06-16,2951.943115234375,2960.800048828125,3059.0,2896.0,3015.39990234375,621057
2025-06-17,2990.328125,2999.300048828125,3048.5,2970.10009765625,2975.0,447542
2025-06-18,2992.22216796875,3001.199951171875,3065.0,2971.89990234375,3010.199951171875,501012
2025-06-19,2926.320068359375,2935.10009765625,3115.0,2901.699951171875,3005.89990234375,1129045
2025-06-20,2948.9521484375,2957.800048828125,2998.0,2906.10009765625,2943.0,590173
2025-06-23,3014.655029296875,3023.699951171875,3053.39990234375,2937.199951171875,2956.89990234375,624221
2025-06-24,2925.821533203125,2934.60009765625,3070.0,2922.0,3054.89990234375,442961
2025-06-25,2782.25244140625,2790.60009765625,2945.0,2775.0,2935.0,766545
2025-06-26,2853.937255859375,2862.5,2907.0,2804.89990234375,2804.89990234375,584660
2025-06-27,2815.55224609375,2824.0,2897.89990234375,2805.0,2873.5,324827
2025-06-30,2892.02294921875,2900.699951171875,2912.0,2839.699951171875,2856.60009765625,358820
2025-07-01,2920.338134765625,2929.10009765625,2964.89990234375,2895.0,2900.0,265534
2025-07-02,2944.8642578125,2953.699951171875,2962.39990234375,2913.0,2936.89990234375,244991
2025-07-03,2957.92529296875,2966.800048828125,3006.300048828125,2931.0,2960.0,242977
2025-07-04,2972.581298828125,2981.5,3025.5,2971.60009765625,3000.0,355175
2025-07-07,2954.036865234375,2962.89990234375,2980.0,2916.5,2972.0,177750
2025-07-08,2980.756591796875,2989.699951171875,2999.0,2921.0,2962.89990234375,264428
2025-07-09,3016.250244140625,3025.300048828125,3038.0,2975.39990234375,2980.0,245805
2025-07-10,2936.88818359375,2945.699951171875,3030.300048828125,2921.199951171875,3030.0,218156
2025-07-11,2840.577392578125,2849.10009765625,2968.0,2835.699951171875,2959.89990234375,248556
2025-07-14,2854.136474609375,2862.699951171875,2890.0,2811.0,2854.10009765625,228593
2025-07-15,2863.608154296875,2872.199951171875,2909.89990234375,2852.0,2862.699951171875,144830
2025-07-16,2884.54541015625,2893.199951171875,2909.39990234375,2848.0,2870.0,152962
2025-07-17,2886.938232421875,2895.60009765625,2909.89990234375,2880.0,2895.0,111067
2025-07-18,2749.251220703125,2757.5,2934.699951171875,2735.800048828125,2881.89990234375,380903
2025-07-21,2720.038818359375,2728.199951171875,2752.39990234375,2627.10009765625,2750.699951171875,406644
2025-07-22,2799.699951171875,2808.10009765625,2814.89990234375,2726.199951171875,2728.199951171875,231821
2025-07-23,2769.490478515625,2777.800048828125,2830.0,2746.5,2818.5,131953
2025-07-24,2772.3818359375,2780.699951171875,2802.89990234375,2753.699951171875,2788.0,109481
2025-07-25,2669.390869140625,2677.39990234375,2782.0,2670.89990234375,2780.699951171875,133065
2025-07-28,2563.907470703125,2571.60009765625,2724.5,2558.0,2670.10009765625,262341
2025-07-29,2576.6689453125,2584.39990234375,2625.0,2529.800048828125,2558.10009765625,186512
2025-07-30,2585.1435546875,2592.89990234375,2610.39990234375,2550.10009765625,2600.0,138633
2025-07-31,2633.0,2640.89990234375,2717.10009765625,2520.0,2530.0,308382
2025-08-01,2550.5,2550.5,2640.0,2541.39990234375,2640.0,143700
2025-08-04,2713.800048828125,2713.800048828125,2725.0,2525.699951171875,2540.10009765625,410942
2025-08-05,2661.39990234375,2661.39990234375,2735.0,2630.0,2725.0,235919
2025-08-06,2596.10009765625,2596.10009765625,2710.0,2585.0,2686.0,199422
2025-08-07,2569.60009765625,2569.60009765625,2626.89990234375,2542.10009765625,2590.0,192214
2025-08-08,2427.5,2427.5,2480.0,2351.0,2400.0,1034188
2025-08-11,2514.300048828125,2514.300048828125,2585.699951171875,2372.199951171875,2372.199951171875,701262
2025-08-12,2525.10009765625,2525.10009765625,2548.199951171875,2480.60009765625,2515.0,172009
2025-08-13,2506.0,2506.0,2584.0,2500.0,2537.10009765625,238354
2025-08-14,2517.5,2517.5,2527.89990234375,2501.60009765625,2510.0,121189
2025-08-18,2591.39990234375,2591.39990234375,2615.699951171875,2543.10009765625,2561.800048828125,249491
2025-08-19,2541.0,2541.0,2599.89990234375,2531.0,2598.0,190889
2025-08-20,2560.300048828125,2560.300048828125,2578.5,2505.60009765625,2552.10009765625,222892
2025-08-21,2599.89990234375,2599.89990234375,2610.89990234375,2538.10009765625,2560.300048828125,299982
2025-08-22,2590.60009765625,2590.60009765625,2680.89990234375,2560.10009765625,2598.0,252834
2025-08-25,2557.39990234375,2557.39990234375,2650.0,2548.699951171875,2639.0,156906
2025-08-26,2505.60009765625,2505.60009765625,2593.89990234375,2488.0,2552.10009765625,207037
2025-08-28,2425.800048828125,2425.800048828125,2498.199951171875,2417.0,2493.89990234375,128812
2025-08-29,2402.800048828125,2402.800048828125,2458.699951171875,2376.0,2430.0,141325
2025-09-01,2511.800048828125,2511.800048828125,2522.5,2407.0,2407.0,157657
2025-09-02,2545.5,2545.5,2597.0,2490.89990234375,2530.0,181835
2025-09-03,2546.5,2546.5,2590.39990234375,2527.89990234375,2545.5,86930
2025-09-04,2443.300048828125,2443.300048828125,2588.0,2430.10009765625,2588.0,193784
2025-09-05,2476.800048828125,2476.800048828125,2520.0,2415.199951171875,2454.0,189754
2025-09-08,2538.60009765625,2538.60009765625,2554.60009765625,2470.89990234375,2476.800048828125,140013
2025-09-09,2560.800048828125,2560.800048828125,2576.300048828125,2537.199951171875,2539.0,124075
2025-09-10,2568.60009765625,2568.60009765625,2587.39990234375,2538.199951171875,2566.10009765625,124129
2025-09-11,2576.89990234375,2576.89990234375,2689.0,2565.300048828125,2573.89990234375,493877
2025-09-12,2711.0,2711.0,2726.300048828125,2551.10009765625,2592.0,629024
2025-09-15,2717.199951171875,2717.199951171875,2834.89990234375,2685.10009765625,2750.0,759184
2025-09-16,2762.10009765625,2762.10009765625,2777.0,2686.0,2730.0,258985
2025-09-17,2870.199951171875,2870.199951171875,2925.0,2765.800048828125,2770.0,1032814
2025-09-18,2833.800048828125,2833.800048828125,2892.5,2820.199951171875,2892.5,363272
2025-09-19,2860.199951171875,2860.199951171875,2874.89990234375,2803.5,2828.89990234375,269811
2025-09-22,2814.199951171875,2814.199951171875,2902.89990234375,2800.0,2860.199951171875,228891
2025-09-23,2773.300048828125,2773.300048828125,2860.0,2764.699951171875,2814.199951171875,234908
2025-09-24,2737.89990234375,2737.89990234375,2793.89990234375,2722.60009765625,2770.0,142428
2025-09-25,2752.800048828125,2752.800048828125,2838.0,2730.10009765625,2742.0,287170
2025-09-26,2654.89990234375,2654.89990234375,2765.0,2631.5,2765.0,235276
2025-09-29,2541.39990234375,2541.39990234375,2710.0,2510.0,2669.60009765625,408147
2025-09-30,2549.39990234375,2549.39990234375,2597.39990234375,2504.0,2560.39990234375,163343
2025-10-01,2630.89990234375,2630.89990234375,2653.0,2533.39990234375,2559.89990234375,241862
2025-10-03,2835.300048828125,2835.300048828125,2873.89990234375,2632.0,2644.10009765625,1968332
2025-10-06,2841.699951171875,2841.699951171875,2866.39990234375,2806.39990234375,2839.0,360147
2025-10-07,2822.0,2822.0,2854.800048828125,2782.60009765625,2841.699951171875,197998
2025-10-08,2781.199951171875,2781.199951171875,2825.10009765625,2771.60009765625,2822.0,153943
2025-10-09,2824.89990234375,2824.89990234375,2853.0,2760.800048828125,2786.699951171875,214518
2025-10-10,2805.300048828125,2805.300048828125,2891.5,2784.60009765625,2824.89990234375,321852
2025-10-13,2717.60009765625,2717.60009765625,2805.800048828125,2708.0,2775.10009765625,214135
2025-10-14,2759.0,2759.0,2771.0,2720.39990234375,2728.0,211094
2025-10-15,2697.199951171875,2697.199951171875,2785.0,2689.5,2769.89990234375,348427
2025-10-16,2731.699951171875,2731.699951171875,2744.10009765625,2685.0,2707.0,184246
2025-10-17,2806.800048828125,2806.800048828125,2890.0,2725.0,2730.0,1136442
2025-10-20,2782.0,2782.0,2823.199951171875,2758.699951171875,2820.0,179369
2025-10-21,2842.0,2842.0,2850.0,2801.0,2804.0,103879
2025-10-23,2797.89990234375,2797.89990234375,2861.300048828125,2785.0,2843.0,162496
2025-10-24,2798.699951171875,2798.699951171875,2864.0,2785.199951171875,2811.800048828125,260983
2025-10-27,2790.800048828125,2790.800048828125,2803.199951171875,2745.0,2798.699951171875,176054
2025-10-28,2787.5,2787.5,2830.0,2759.89990234375,2790.800048828125,165744
2025-10-29,2753.0,2753.0,2787.5,2740.89990234375,2787.5,101997
2025-10-30,2708.0,2708.0,2778.39990234375,2700.300048828125,2752.39990234375,159655
2025-10-31,2744.0,2744.0,2755.60009765625,2710.0,2710.0,148617
2025-11-03,2751.5,2751.5,2775.300048828125,2722.800048828125,2744.0,95006
2025-11-04,2700.5,2700.5,2764.60009765625,2690.0,2752.0,123153
2025-11-05,2700.5,2700.5,2700.5,2700.5,2700.5,0
2025-11-06,2613.800048828125,2613.800048828125,2707.89990234375,2604.0,2700.5,159738
2025-11-07,2616.199951171875,2616.199951171875,2626.10009765625,2545.0,2607.89990234375,135567
2025-11-10,2644.39990234375,2644.39990234375,2699.10009765625,2610.300048828125,2625.0,190450
2025-11-11,2756.699951171875,2756.699951171875,2808.0,2638.39990234375,2644.39990234375,1092658
2025-11-12,2792.199951171875,2792.199951171875,2830.0,2718.0,2778.89990234375,328396
2025-11-13,3003.39990234375,3003.39990234375,3044.5,2886.60009765625,2940.0,6290518
2025-11-14,3100.699951171875,3100.699951171875,3120.0,2970.199951171875,2991.0,2418278
2025-11-17,3085.89990234375,3085.89990234375,3193.60009765625,3061.10009765625,3110.0,1126659
2025-11-18,3114.39990234375,3114.39990234375,3156.0,3055.39990234375,3072.5,752856
2025-11-19,3055.199951171875,3055.199951171875,3108.89990234375,3027.10009765625,3108.0,405760
2025-11-20,3104.60009765625,3104.60009765625,3215.0,3042.699951171875,3050.0,1830313
2025-11-21,3028.39990234375,3028.39990234375,3144.0,3011.0,3103.0,584477
2025-11-24,2941.199951171875,2941.199951171875,3018.39990234375,2925.0,3018.39990234375,483756
2025-11-25,2946.39990234375,2946.39990234375,3043.199951171875,2935.0,2940.0,760450
2025-11-26,2941.800048828125,2941.800048828125,2999.89990234375,2927.300048828125,2956.10009765625,408211
2025-11-27,2965.60009765625,2965.60009765625,3023.60009765625,2937.199951171875,2950.0,406595
2025-11-28,2970.800048828125,2970.800048828125,3050.0,2958.0,2962.0,656200
2025-12-01,2929.10009765625,2929.10009765625,3025.0,2913.800048828125,2987.0,357428
2025-12-02,2895.199951171875,2895.199951171875,2969.39990234375,2844.39990234375,2925.0,358877
2025-12-03,2888.5,2888.5,2908.0,2850.199951171875,2908.0,248230
2025-12-04,2896.89990234375,2896.89990234375,2965.0,2875.0,2887.800048828125,503479
2025-12-05,2766.300048828125,2766.300048828125,2931.60009765625,2744.0,2897.10009765625,439407
2025-12-08,2587.39990234375,2587.39990234375,2765.89990234375,2569.39990234375,2765.89990234375,659417
2025-12-09,2623.60009765625,2623.60009765625,2634.39990234375,2511.699951171875,2579.10009765625,537066
2025-12-10,2543.199951171875,2543.199951171875,2635.199951171875,2530.0,2628.0,322686
2025-12-11,2603.5,2603.5,2609.89990234375,2515.10009765625,2543.199951171875,289309
2025-12-12,2594.199951171875,2594.199951171875,2626.0,2566.0,2617.0,227718
2025-12-15,2606.39990234375,2606.39990234375,2618.60009765625,2575.0,2590.0,148462
2025-12-16,2581.199951171875,2581.199951171875,2603.0,2550.0,2603.0,184150
2025-12-17,2467.699951171875,2467.699951171875,2580.0,2447.10009765625,2580.0,306261
2025-12-18,2512.60009765625,2512.60009765625,2518.10009765625,2435.5,2467.699951171875,325611
2025-12-19,2556.39990234375,2556.39990234375,2565.0,2503.0,2524.0,173803
2025-12-22,2615.39990234375,2615.39990234375,2639.0,2556.39990234375,2556.39990234375,352933
2025-12-23,2657.800048828125,2657.800048828125,2680.300048828125,2595.199951171875,2615.5,287282
2025-12-24,2672.300048828125,2672.300048828125,2735.0,2630.39990234375,2645.0,429900
2025-12-25,2672.300048828125,2672.300048828125,2672.300048828125,2672.300048828125,2672.300048828125,0
2025-12-26,2677.800048828125,2677.800048828125,2747.800048828125,2651.0,2664.39990234375,364500
2025-12-29,2651.39990234375,2651.39990234375,2719.0,2631.300048828125,2682.0,227208
2025-12-30,2583.10009765625,2583.10009765625,2655.0,2556.199951171875,2650.10009765625,291842
2025-12-31,2626.60009765625,2626.60009765625,2645.0,2577.199951171875,2577.199951171875,199095
2026-01-01,2601.199951171875,2601.199951171875,2633.10009765625,2592.800048828125,2623.0,82385
2026-01-02,2621.699951171875,2621.699951171875,2638.0,2596.199951171875,2601.0,107739
2026-01-05,2731.300048828125,2731.300048828125,2745.0,2607.89990234375,2624.0,557525
2026-01-06,2678.60009765625,2678.60009765625,2739.699951171875,2652.0,2737.0,271463
2026-01-07,2693.39990234375,2693.39990234375,2699.89990234375,2647.699951171875,2670.0,132148
2026-01-08,2684.39990234375,2684.39990234375,2774.0,2671.60009765625,2690.0,595436
2026-01-09,2650.60009765625,2650.60009765625,2762.0,2626.199951171875,2672.199951171875,449936
2026-01-12,2617.0,2617.0,2655.0,2553.0,2643.0,317263
2026-01-13,2591.5,2591.5,2651.89990234375,2550.0,2630.0,175798
2026-01-14,2578.5,2578.5,2663.39990234375,2571.10009765625,2582.0,350858
2026-01-15,2578.5,2578.5,2578.5,2578.5,2578.5,0
2026-01-16,2542.0,2542.0,2601.699951171875,2522.0,2582.89990234375,289947
