date_,adj close_rites.ns,close_rites.ns,high_rites.ns,low_rites.ns,open_rites.ns,volume_rites.ns
2025-04-11,218.13819885253906,223.22999572753906,224.97000122070312,219.25999450683594,224.2899932861328,632399
2025-04-15,226.71792602539062,232.00999450683594,232.99000549316406,224.6999969482422,226.0,977508
2025-04-16,227.4117431640625,232.72000122070312,235.7899932861328,230.00999450683594,230.00999450683594,692262
2025-04-17,228.41824340820312,233.75,235.44000244140625,231.0,233.0,779832
2025-04-21,237.2813720703125,242.82000732421875,248.0,232.39999389648438,235.0,1557467
2025-04-22,235.18040466308594,240.6699981689453,245.10000610351562,239.11000061035156,243.0,790285
2025-04-23,236.29440307617188,241.80999755859375,244.3699951171875,236.3699951171875,241.61000061035156,693035
2025-04-24,233.82211303710938,239.27999877929688,243.99000549316406,238.6199951171875,241.80999755859375,722381
2025-04-25,224.71469116210938,229.9600067138672,243.88999938964844,227.67999267578125,240.47000122070312,1293327
2025-04-28,228.72117614746094,234.05999755859375,235.8000030517578,226.1999969482422,227.3000030517578,1051587
2025-04-29,226.1707000732422,231.4499969482422,236.6699981689453,230.89999389648438,232.3000030517578,361620
2025-04-30,219.98507690429688,225.1199951171875,231.5500030517578,223.14999389648438,229.00999450683594,517739
2025-05-02,219.83851623535156,224.97000122070312,231.39999389648438,223.72000122070312,224.89999389648438,819446
2025-05-05,222.5941925048828,227.7899932861328,228.74000549316406,224.4199981689453,225.3000030517578,362675
2025-05-06,216.3499298095703,221.39999389648438,229.9499969482422,220.39999389648438,228.10000610351562,530636
2025-05-07,217.63983154296875,222.72000122070312,224.07000732421875,216.4499969482422,218.0,602564
2025-05-08,214.46395874023438,219.47000122070312,229.0,217.69000244140625,223.0,703541
2025-05-09,211.37603759765625,216.30999755859375,217.50999450683594,212.0,212.0,588322
2025-05-12,224.7537841796875,230.0,233.3000030517578,219.0,221.0,1270014
2025-05-13,227.79283142089844,233.11000061035156,235.0399932861328,220.0,220.0,1097263
2025-05-14,240.12498474121094,245.72999572753906,248.4600067138672,233.11000061035156,233.11000061035156,4843513
2025-05-15,242.5972900390625,248.25999450683594,249.3300018310547,243.9600067138672,246.0,1572501
2025-05-16,280.44384765625,286.989990234375,292.0,247.3000030517578,249.39999389648438,25091451
2025-05-19,288.2027587890625,294.92999267578125,303.3999938964844,290.0,290.0,11254701
2025-05-20,269.1670837402344,275.45001220703125,296.20001220703125,271.80999755859375,296.19000244140625,4117782
2025-05-21,270.7696533203125,277.0899963378906,279.8699951171875,271.1000061035156,276.54998779296875,1560990
2025-05-22,267.2810974121094,273.5199890136719,277.79998779296875,271.239990234375,276.0,754031
2025-05-23,267.3495178222656,273.5899963378906,276.3699951171875,271.0,274.8999938964844,654765
2025-05-26,270.64263916015625,276.9599914550781,283.3500061035156,271.2200012207031,274.70001220703125,1819675
2025-05-27,270.2224426269531,276.5299987792969,279.6000061035156,273.42999267578125,277.1499938964844,761896
2025-05-28,281.1278991699219,287.69000244140625,294.8900146484375,278.55999755859375,278.989990234375,8498807
2025-05-29,278.43084716796875,284.92999267578125,292.0,282.0,290.70001220703125,1848870
2025-05-30,271.1116943359375,277.44000244140625,286.67999267578125,276.010009765625,285.0,1786116
2025-06-02,272.92926025390625,279.29998779296875,282.54998779296875,275.3999938964844,277.0,913908
2025-06-03,273.6621398925781,280.04998779296875,285.3999938964844,277.5,281.0,1060972
2025-06-04,288.8086242675781,295.54998779296875,301.5,277.29998779296875,279.29998779296875,10667778
2025-06-05,302.1472473144531,309.20001220703125,316.0,298.0,299.3999938964844,13428157
2025-06-06,293.3036804199219,300.1499938964844,309.0,298.1000061035156,309.0,3166169
2025-06-09,295.35577392578125,302.25,308.8999938964844,301.5,305.0,3780462
2025-06-10,294.72064208984375,301.6000061035156,310.54998779296875,300.3500061035156,305.95001220703125,2910532
2025-06-11,297.3101501464844,304.25,308.8999938964844,298.75,302.75,3461892
2025-06-12,282.79888916015625,289.3999938964844,306.8999938964844,287.75,305.0,2562704
2025-06-13,283.18975830078125,289.79998779296875,294.0,280.70001220703125,286.0,2359508
2025-06-16,281.6262512207031,288.20001220703125,291.79998779296875,280.29998779296875,286.0,1253705
2025-06-17,275.03021240234375,281.45001220703125,292.29998779296875,280.0,288.20001220703125,875645
2025-06-18,274.5416259765625,280.95001220703125,290.5,279.20001220703125,280.95001220703125,1943458
2025-06-19,264.3299865722656,270.5,283.0,268.0,281.0,1449901
2025-06-20,266.47979736328125,272.70001220703125,275.8999938964844,269.0,269.1000061035156,1227636
2025-06-23,269.0693664550781,275.3500061035156,277.6000061035156,270.6000061035156,272.6000061035156,978100
2025-06-24,269.6068420410156,275.8999938964844,282.6000061035156,275.1499938964844,278.6499938964844,1234168
2025-06-25,272.83154296875,279.20001220703125,283.6499938964844,277.79998779296875,281.3999938964844,1717382
2025-06-26,272.5872802734375,278.95001220703125,283.0,277.25,280.79998779296875,645415
2025-06-27,273.7110290527344,280.1000061035156,284.3999938964844,279.20001220703125,280.0,1115063
2025-06-30,273.6133117675781,280.0,282.70001220703125,279.0,281.29998779296875,499517
2025-07-01,272.6849670410156,279.04998779296875,282.20001220703125,277.5,280.6000061035156,466742
2025-07-02,288.368896484375,295.1000061035156,299.79998779296875,284.75,285.0,29010873
2025-07-03,279.3298645019531,285.8500061035156,298.0,284.6000061035156,296.8999938964844,3705585
2025-07-04,278.4504089355469,284.95001220703125,289.3999938964844,282.0,286.1000061035156,1337273
2025-07-07,275.469970703125,281.8999938964844,287.0,280.79998779296875,284.0,649853
2025-07-08,274.1507568359375,280.54998779296875,284.8999938964844,278.3999938964844,281.79998779296875,765440
2025-07-09,273.4178466796875,279.79998779296875,283.0,278.1499938964844,280.8999938964844,685286
2025-07-10,273.80877685546875,280.20001220703125,285.5,279.0,280.0,687393
2025-07-11,271.9032287597656,278.25,281.6000061035156,276.54998779296875,280.0,387797
2025-07-14,272.5872802734375,278.95001220703125,284.0,277.8999938964844,283.6499938964844,973588
2025-07-15,273.51556396484375,279.8999938964844,282.70001220703125,279.1000061035156,280.0,466451
2025-07-16,272.2940979003906,278.6499938964844,280.75,278.04998779296875,280.3500061035156,347152
2025-07-17,271.21917724609375,277.54998779296875,279.79998779296875,277.04998779296875,278.6499938964844,293931
2025-07-18,268.8250732421875,275.1000061035156,278.6499938964844,274.0,277.79998779296875,327615
2025-07-21,269.4114074707031,275.70001220703125,277.0,273.29998779296875,276.0,367090
2025-07-22,268.38531494140625,274.6499938964844,278.04998779296875,274.0,277.0,274395
2025-07-23,267.163818359375,273.3999938964844,275.70001220703125,272.25,275.70001220703125,295896
2025-07-24,267.40814208984375,273.6499938964844,276.25,272.45001220703125,274.04998779296875,254667
2025-07-25,258.5645751953125,264.6000061035156,273.45001220703125,263.25,273.45001220703125,674230
2025-07-28,257.2453918457031,263.25,272.5,261.04998779296875,270.0,1163713
2025-07-29,256.80560302734375,262.79998779296875,264.3999938964844,257.25,261.5,533229
2025-07-30,254.60691833496094,260.54998779296875,263.70001220703125,260.0,262.75,257901
2025-07-31,250.8936309814453,256.75,260.6499938964844,254.4499969482422,258.1499938964844,424910
2025-08-01,246.3008270263672,252.0500030517578,259.79998779296875,251.0,258.0,425007
2025-08-04,252.9945831298828,258.8999938964844,260.70001220703125,250.25,252.0,509438
2025-08-05,251.9685516357422,257.8500061035156,263.25,255.60000610351562,258.70001220703125,376658
2025-08-06,250.6493377685547,256.5,260.04998779296875,255.0,258.95001220703125,484617
2025-08-07,245.1770477294922,250.89999389648438,254.0500030517578,247.75,253.0,533329
2025-08-08,241.4148712158203,247.0500030517578,254.89999389648438,246.0,251.14999389648438,378880
2025-08-11,244.5907440185547,250.3000030517578,251.0,245.0,247.0,329331
2025-08-12,244.49252319335938,248.89999389648438,253.5,247.3000030517578,252.0,352700
2025-08-13,245.96595764160156,250.39999389648438,252.10000610351562,248.14999389648438,248.89999389648438,275020
2025-08-14,246.06417846679688,250.5,253.8000030517578,248.75,249.39999389648438,362555
2025-08-18,246.55532836914062,251.0,254.6999969482422,250.0,251.5,320259
2025-08-19,253.6278533935547,258.20001220703125,259.3999938964844,251.5,252.0,462888
2025-08-20,252.79290771484375,257.3500061035156,260.5,254.64999389648438,258.1499938964844,464118
2025-08-21,254.75746154785156,259.3500061035156,260.54998779296875,256.3999938964844,257.3999938964844,492880
2025-08-22,251.51588439941406,256.04998779296875,259.3500061035156,255.10000610351562,258.04998779296875,193730
2025-08-25,247.63584899902344,252.10000610351562,257.04998779296875,251.5500030517578,256.45001220703125,237694
2025-08-26,245.81861877441406,250.25,253.60000610351562,248.64999389648438,253.0,301688
2025-08-28,240.02308654785156,244.35000610351562,250.8000030517578,243.75,250.25,316686
2025-08-29,239.6301727294922,243.9499969482422,248.4499969482422,242.5,244.0,346058
2025-09-01,253.90289306640625,258.4800109863281,260.0,245.85000610351562,247.0,1685144
2025-09-02,259.501953125,264.17999267578125,267.989990234375,255.3000030517578,259.04998779296875,1549925
2025-09-03,257.9892272949219,262.6400146484375,266.55999755859375,261.20001220703125,263.17999267578125,535496
2025-09-04,253.05810546875,257.6199951171875,265.70001220703125,256.7699890136719,265.0,460910
2025-09-05,257.54718017578125,262.19000244140625,263.45001220703125,255.89999389648438,257.70001220703125,427988
2025-09-08,256.8104553222656,261.44000244140625,266.82000732421875,259.6099853515625,262.19000244140625,551183
2025-09-09,265.0911865234375,269.8699951171875,270.79998779296875,261.5899963378906,261.5899963378906,1609437
2025-09-10,264.4625244140625,269.2300109863281,273.9100036621094,268.1199951171875,271.3999938964844,955207
2025-09-11,259.25634765625,263.92999267578125,269.0,263.20001220703125,268.8999938964844,537207
2025-09-12,263.15606689453125,267.8999938964844,269.1300048828125,264.5,265.19000244140625,704766
2025-09-15,270.26788330078125,275.1400146484375,280.8999938964844,267.9100036621094,267.9100036621094,2419079
2025-09-16,270.26788330078125,275.1400146484375,277.07000732421875,272.4800109863281,277.0,835145
2025-09-17,270.7042541503906,272.92999267578125,278.29998779296875,271.54998779296875,274.3999938964844,1168603
2025-09-18,268.3536071777344,270.55999755859375,275.0,269.7900085449219,273.8999938964844,450948
2025-09-19,270.2480163574219,272.4700012207031,273.5199890136719,269.0,269.0,733207
2025-09-22,262.36285400390625,264.5199890136719,272.510009765625,263.0199890136719,269.0,772902
2025-09-23,258.78228759765625,260.9100036621094,267.2300109863281,260.3999938964844,264.70001220703125,560162
2025-09-24,256.1737365722656,258.2799987792969,263.1300048828125,257.3299865722656,260.510009765625,499609
2025-09-25,250.2425079345703,252.3000030517578,260.3800048828125,251.49000549316406,258.2799987792969,527215
2025-09-26,246.28504943847656,248.30999755859375,270.0,241.14999389648438,258.8500061035156,37461051
2025-09-29,246.04701232910156,248.07000732421875,252.3300018310547,246.6999969482422,249.0,1825080
2025-09-30,244.03355407714844,246.0399932861328,249.25,245.0,248.07000732421875,835552
2025-10-01,249.74659729003906,251.8000030517578,253.22999572753906,248.39999389648438,249.89999389648438,1756194
2025-10-03,251.88897705078125,253.9600067138672,255.0,251.50999450683594,253.6999969482422,736080
2025-10-06,249.92510986328125,251.97999572753906,253.99000549316406,250.97000122070312,253.74000549316406,450005
2025-10-07,254.52728271484375,256.6199951171875,258.17999267578125,251.1999969482422,252.8000030517578,1075800
2025-10-08,251.73028564453125,253.8000030517578,257.8399963378906,252.5,257.8399963378906,413592
2025-10-09,250.10365295410156,252.16000366210938,253.8000030517578,251.0399932861328,253.8000030517578,355233
2025-10-10,252.4444122314453,254.52000427246094,255.8000030517578,252.64999389648438,253.0,339450
2025-10-13,250.0838165283203,252.13999938964844,253.49000549316406,250.3300018310547,253.22000122070312,313051
2025-10-14,247.5248565673828,249.55999755859375,253.5,249.0,252.13999938964844,321719
2025-10-15,248.21914672851562,250.25999450683594,251.1199951171875,248.50999450683594,248.50999450683594,255591
2025-10-16,249.59780883789062,251.64999389648438,253.75,250.0,251.0,270754
2025-10-17,246.35447692871094,248.3800048828125,251.22999572753906,246.1699981689453,251.02000427246094,315643
2025-10-20,245.9478302001953,247.97000122070312,249.49000549316406,246.61000061035156,248.38999938964844,312334
2025-10-21,246.2552947998047,248.27999877929688,249.89999389648438,245.80999755859375,245.80999755859375,139368
2025-10-23,246.36439514160156,248.38999938964844,250.8800048828125,247.6999969482422,250.66000366210938,418813
2025-10-24,244.61875915527344,246.6300048828125,249.5,246.0,248.00999450683594,319166
2025-10-27,243.68641662597656,245.69000244140625,247.6999969482422,245.0,247.6999969482422,299901
2025-10-28,242.15896606445312,244.14999389648438,246.69000244140625,244.0,245.69000244140625,273662
2025-10-29,245.51141357421875,247.52999877929688,248.25,244.3000030517578,244.47000122070312,446267
2025-10-30,245.83871459960938,247.86000061035156,250.88999938964844,246.80999755859375,246.99000549316406,315312
2025-10-31,243.47811889648438,245.47999572753906,247.9499969482422,245.0,246.80999755859375,294544
2025-11-03,245.8585662841797,247.8800048828125,250.3000030517578,245.3300018310547,245.47999572753906,331024
2025-11-04,246.04701232910156,248.07000732421875,255.0,241.25,255.0,1291581
2025-11-05,246.04701232910156,248.07000732421875,248.07000732421875,248.07000732421875,248.07000732421875,0
2025-11-06,242.853271484375,244.85000610351562,248.60000610351562,244.0,248.49000549316406,354486
2025-11-07,240.51251220703125,242.49000549316406,244.1999969482422,240.0,244.1999969482422,377072
2025-11-10,241.08778381347656,243.07000732421875,244.5,242.25999450683594,244.0,230852
2025-11-11,245.73953247070312,247.75999450683594,253.0,239.9499969482422,243.99000549316406,1551375
2025-11-12,247.00909423828125,249.0399932861328,251.0500030517578,246.0,247.49000549316406,713648
2025-11-13,243.25,245.25,250.24000549316406,245.0,250.0,500921
2025-11-14,246.32000732421875,246.32000732421875,248.58999633789062,243.3000030517578,244.97000122070312,337725
2025-11-17,252.5,252.5,254.8000030517578,246.0,247.0,1422760
2025-11-18,251.38999938964844,251.38999938964844,252.10000610351562,247.5,251.5,608860
2025-11-19,249.69000244140625,249.69000244140625,252.0,249.3000030517578,252.0,285257
2025-11-20,247.61000061035156,247.61000061035156,250.5,247.0,249.0,297540
2025-11-21,246.8300018310547,246.8300018310547,259.70001220703125,245.10000610351562,247.61000061035156,7908567
2025-11-24,245.32000732421875,245.32000732421875,246.8800048828125,243.0,246.5,565116
2025-11-25,236.63999938964844,236.63999938964844,244.50999450683594,233.58999633789062,244.38999938964844,1459400
2025-11-26,239.52999877929688,239.52999877929688,242.97000122070312,236.6999969482422,238.0,394664
2025-11-27,238.14999389648438,238.14999389648438,242.6999969482422,237.5,240.1999969482422,350548
2025-11-28,237.02999877929688,237.02999877929688,238.8000030517578,235.5,238.14999389648438,336720
2025-12-01,230.69000244140625,230.69000244140625,238.3800048828125,230.0500030517578,237.67999267578125,820862
2025-12-02,230.1199951171875,230.1199951171875,231.39999389648438,228.55999755859375,230.69000244140625,362869
2025-12-03,231.6300048828125,231.6300048828125,235.05999755859375,230.1199951171875,230.1199951171875,366436
2025-12-04,229.25999450683594,229.25999450683594,231.8800048828125,229.0,230.60000610351562,225016
2025-12-05,229.4600067138672,229.4600067138672,230.72000122070312,227.1199951171875,229.1999969482422,288550
2025-12-08,222.36000061035156,222.36000061035156,229.4600067138672,221.02999877929688,228.99000549316406,498737
2025-12-09,228.22000122070312,228.22000122070312,230.8000030517578,217.1199951171875,221.14999389648438,804997
2025-12-10,223.97000122070312,223.97000122070312,229.35000610351562,223.0,228.22000122070312,307178
2025-12-11,225.88999938964844,225.88999938964844,227.0,220.6300048828125,223.89999389648438,463430
2025-12-12,227.24000549316406,227.24000549316406,227.69000244140625,225.60000610351562,226.5,307101
2025-12-15,228.5,228.5,229.3800048828125,225.1699981689453,226.41000366210938,287594
2025-12-16,225.13999938964844,225.13999938964844,228.10000610351562,224.16000366210938,228.0,203465
2025-12-17,223.2100067138672,223.2100067138672,225.9199981689453,222.25,224.1999969482422,247906
2025-12-18,222.66000366210938,222.66000366210938,223.41000366210938,220.0500030517578,223.25,180939
2025-12-19,226.5500030517578,226.5500030517578,227.60000610351562,222.7100067138672,223.49000549316406,271775
2025-12-22,232.60000610351562,232.60000610351562,234.89999389648438,229.4499969482422,230.0,1294950
2025-12-23,241.9499969482422,241.9499969482422,252.27999877929688,234.5,235.99000549316406,9065054
2025-12-24,242.60000610351562,242.60000610351562,246.5,240.82000732421875,242.6699981689453,1151718
2025-12-25,242.60000610351562,242.60000610351562,242.60000610351562,242.60000610351562,242.60000610351562,0
2025-12-26,252.64999389648438,252.64999389648438,257.3800048828125,240.85000610351562,242.1999969482422,6686823
2025-12-29,245.02000427246094,245.02000427246094,254.89999389648438,243.83999633789062,254.0,1198576
2025-12-30,237.27000427246094,237.27000427246094,246.8000030517578,236.8000030517578,243.25999450683594,1333081
2025-12-31,242.80999755859375,242.80999755859375,254.75,240.08999633789062,241.89999389648438,10680565
2026-01-01,243.25,243.25,245.0,241.22000122070312,243.0,837633
2026-01-02,245.8800048828125,245.8800048828125,246.85000610351562,241.0500030517578,243.2899932861328,933297
2026-01-05,244.5800018310547,244.5800018310547,247.38999938964844,242.3000030517578,246.39999389648438,575835
2026-01-06,242.52999877929688,242.52999877929688,247.0,241.0,244.3800048828125,730374
2026-01-07,242.74000549316406,242.74000549316406,243.82000732421875,240.6999969482422,241.5,427920
2026-01-08,236.61000061035156,236.61000061035156,242.60000610351562,235.60000610351562,242.13999938964844,569746
2026-01-09,232.25,232.25,236.75,231.3300018310547,236.0,524148
2026-01-12,231.3000030517578,231.3000030517578,232.4499969482422,226.0,231.0,587870
2026-01-13,226.64999389648438,226.64999389648438,234.47999572753906,223.55999755859375,232.5,1163831
2026-01-14,231.7899932861328,231.7899932861328,234.52000427246094,227.0,227.0,1124031
2026-01-16,229.52000427246094,229.52000427246094,235.02000427246094,227.25,235.0,663660
