date_,adj close_crisil.ns,close_crisil.ns,high_crisil.ns,low_crisil.ns,open_crisil.ns,volume_crisil.ns
2025-04-24,4769.03466796875,4800.5,4841.39990234375,4658.2998046875,4760.0,42795
2025-04-25,4495.04345703125,4524.7001953125,4844.0,4502.2001953125,4844.0,79826
2025-04-28,4514.61328125,4544.39990234375,4578.89990234375,4489.10009765625,4526.89990234375,71936
2025-04-29,4367.38525390625,4396.2001953125,4562.7998046875,4383.39990234375,4553.7001953125,110296
2025-04-30,4423.5146484375,4452.7001953125,4530.0,4365.0,4424.5,211663
2025-05-02,4647.138671875,4677.7998046875,4828.7998046875,4470.0,4470.0,522170
2025-05-05,4590.31396484375,4620.60009765625,4711.39990234375,4597.0,4665.0,56149
2025-05-06,4617.4345703125,4647.89990234375,4673.7001953125,4600.0,4620.60009765625,41957
2025-05-07,4677.64208984375,4700.39990234375,4713.0,4575.10009765625,4585.2001953125,72513
2025-05-08,4986.04150390625,5010.2998046875,5050.0,4690.2001953125,4700.0,274142
2025-05-09,4846.62060546875,4870.2001953125,4940.39990234375,4783.10009765625,4921.5,55325
2025-05-12,4979.9716796875,5004.2001953125,5094.10009765625,4956.89990234375,5040.0,93648
2025-05-13,5090.533203125,5115.2998046875,5150.0,4960.0,5044.2001953125,62943
2025-05-14,5044.35791015625,5068.89990234375,5180.0,5049.60009765625,5115.2998046875,40650
2025-05-15,5006.93994140625,5031.2998046875,5177.89990234375,5000.0,5105.0,50237
2025-05-16,4991.216796875,5015.5,5089.2001953125,4987.89990234375,5059.5,41603
2025-05-19,5132.82763671875,5157.7998046875,5255.0,5026.2998046875,5037.0,103984
2025-05-20,5009.02978515625,5033.39990234375,5184.0,4988.2998046875,5174.89990234375,41444
2025-05-21,5068.83935546875,5093.5,5125.0,4991.0,5040.0,30182
2025-05-22,5082.27392578125,5107.0,5125.0,5059.0,5100.0,16428
2025-05-23,5069.23681640625,5093.89990234375,5125.0,5024.39990234375,5045.0,30239
2025-05-26,5095.6083984375,5120.39990234375,5150.0,5052.2998046875,5093.89990234375,29025
2025-05-27,5169.84765625,5195.0,5234.7998046875,5111.89990234375,5121.0,56240
2025-05-28,5226.57177734375,5252.0,5316.7001953125,5220.0,5240.0,51474
2025-05-29,5227.865234375,5253.2998046875,5430.0,5225.0,5269.0,28035
2025-05-30,5224.283203125,5249.7001953125,5350.0,5226.0,5279.2998046875,43064
2025-06-02,5170.34521484375,5195.5,5299.0,5165.0,5275.0,25740
2025-06-03,5137.00732421875,5162.0,5225.0,5137.5,5195.5,16431
2025-06-04,5274.8369140625,5300.5,5380.0,5151.5,5162.0,80481
2025-06-05,5252.943359375,5278.5,5334.5,5252.5,5300.5,16929
2025-06-06,5324.09716796875,5350.0,5380.0,5278.5,5280.0,54679
2025-06-09,5363.9033203125,5390.0,5435.5,5351.5,5380.0,42120
2025-06-10,5483.8203125,5510.5,5539.0,5372.0,5425.0,93831
2025-06-11,5810.23193359375,5838.5,6010.0,5511.0,5525.0,499585
2025-06-12,5500.240234375,5527.0,5809.0,5474.5,5804.5,125653
2025-06-13,5310.66259765625,5336.5,5527.0,5322.0,5527.0,95834
2025-06-16,5385.796875,5412.0,5465.0,5291.0,5340.0,152536
2025-06-17,5643.04541015625,5670.5,5708.0,5431.5,5434.0,299213
2025-06-18,5574.3798828125,5601.5,5652.0,5437.5,5630.0,90099
2025-06-19,5624.13720703125,5651.5,5733.5,5571.5,5600.0,137155
2025-06-20,5723.15576171875,5751.0,5825.0,5483.5,5588.0,289890
2025-06-23,5766.44482421875,5794.5,5816.0,5581.0,5599.0,86101
2025-06-24,5791.32421875,5819.5,5975.0,5785.5,5850.0,91085
2025-06-25,5910.24560546875,5939.0,5998.5,5845.5,5845.5,77171
2025-06-26,5918.20654296875,5947.0,5969.0,5841.0,5939.5,30043
2025-06-27,5962.98876953125,5992.0,6139.0,5920.5,5963.5,111009
2025-06-30,6018.7177734375,6048.0,6081.5,6005.5,6017.0,55383
2025-07-01,6010.75634765625,6040.0,6099.0,5955.0,6080.0,90701
2025-07-02,5907.26025390625,5936.0,6079.0,5891.0,6054.5,59276
2025-07-03,6011.75146484375,6041.0,6075.0,5862.0,5906.0,130940
2025-07-04,5824.1640625,5852.5,6137.0,5808.5,6041.0,63593
2025-07-07,5747.537109375,5775.5,5861.5,5737.0,5852.5,33759
2025-07-08,5788.33837890625,5816.5,5877.5,5720.0,5796.5,38482
2025-07-09,5848.5458984375,5877.0,5880.0,5751.0,5809.0,51600
2025-07-10,5892.33251953125,5921.0,5961.0,5835.5,5880.0,30868
2025-07-11,5944.0810546875,5973.0,6060.0,5805.0,5916.5,118374
2025-07-14,5963.984375,5993.0,6100.0,5975.0,5980.0,43599
2025-07-15,5949.55419921875,5978.5,6093.0,5926.0,6020.0,31455
2025-07-16,5899.298828125,5928.0,6130.0,5900.0,6000.0,52252
2025-07-17,5905.76708984375,5934.5,5989.5,5919.5,5966.5,20531
2025-07-18,5874.419921875,5903.0,5995.0,5850.0,5941.5,28167
2025-07-21,5794.3095703125,5822.5,5945.0,5791.5,5941.5,22754
2025-07-22,5756.9912109375,5785.0,5892.0,5768.5,5825.5,68187
2025-07-23,5832.12548828125,5860.5,5875.0,5709.5,5804.5,37918
2025-07-24,5783.8603515625,5812.0,5860.5,5772.0,5860.5,18291
2025-07-25,5519.6455078125,5546.5,5820.0,5500.0,5811.0,41796
2025-07-28,5350.19384765625,5367.5,5550.0,5333.0,5506.0,44082
2025-07-29,5297.36474609375,5314.5,5385.0,5275.0,5379.0,25034
2025-07-30,5203.16943359375,5220.0,5351.5,5161.0,5311.5,59999
2025-07-31,5286.8984375,5304.0,5350.0,5130.0,5160.0,37743
2025-08-01,5199.18212890625,5216.0,5382.0,5192.0,5304.0,41113
2025-08-04,5275.435546875,5292.5,5333.0,5178.5,5220.0,60173
2025-08-05,5337.73388671875,5355.0,5400.0,5280.5,5332.5,25782
2025-08-06,5194.1982421875,5211.0,5363.5,5188.0,5306.0,47095
2025-08-07,5166.28857421875,5183.0,5237.5,5115.5,5200.5,36396
2025-08-08,5187.22119140625,5204.0,5244.5,5126.0,5214.0,26522
2025-08-11,5209.14990234375,5226.0,5253.0,5180.0,5203.5,12004
2025-08-12,5102.4951171875,5119.0,5248.0,5055.0,5225.0,29275
2025-08-13,5189.712890625,5206.5,5224.5,5081.0,5100.0,23435
2025-08-14,5322.2841796875,5339.5,5421.5,5193.5,5207.5,39944
2025-08-18,5379.10009765625,5396.5,5420.0,5301.5,5374.0,22995
2025-08-19,5413.4892578125,5431.0,5451.0,5313.0,5419.0,23064
2025-08-20,5341.72119140625,5359.0,5429.5,5341.5,5409.0,18636
2025-08-21,5383.08740234375,5400.5,5429.5,5354.0,5364.0,30385
2025-08-22,5295.86962890625,5313.0,5420.0,5300.0,5400.0,13272
2025-08-25,5182.7353515625,5199.5,5380.0,5156.5,5363.5,75691
2025-08-26,5077.0771484375,5093.5,5221.5,5062.0,5199.5,40872
2025-08-28,4889.68359375,4905.5,5099.0,4870.5,5099.0,67506
2025-08-29,4969.923828125,4986.0,5034.0,4897.5,4905.5,41273
2025-09-01,5056.24462890625,5072.60009765625,5095.0,4960.0,4986.0,21115
2025-09-02,5035.01318359375,5051.2998046875,5095.0,5019.10009765625,5072.60009765625,36729
2025-09-03,5043.28662109375,5059.60009765625,5088.5,4990.0,5053.5,35464
2025-09-04,4991.3544921875,5007.5,5092.0,4981.0,5092.0,18610
2025-09-05,4991.7529296875,5007.89990234375,5073.39990234375,4995.39990234375,5040.0,69839
2025-09-08,4948.99169921875,4965.0,5050.0,4951.0,5006.89990234375,47394
2025-09-09,4975.60546875,4991.7001953125,5002.2001953125,4937.0,4974.89990234375,10261
2025-09-10,5041.69189453125,5058.0,5089.7001953125,4991.7001953125,4991.7001953125,40759
2025-09-11,5022.95263671875,5039.2001953125,5072.0,4997.60009765625,5058.0,20356
2025-09-12,4985.0751953125,5001.2001953125,5039.0,5000.0,5038.0,25369
2025-09-15,4997.73388671875,5013.89990234375,5046.39990234375,4978.0,5033.5,16441
2025-09-16,5029.13232421875,5045.39990234375,5054.89990234375,4990.0,5042.0,19605
2025-09-17,5069.80078125,5086.2001953125,5115.0,5030.5,5065.0,31327
2025-09-18,5007.9013671875,5024.10009765625,5105.0,5012.0,5091.0,13643
2025-09-19,4969.72412109375,4985.7998046875,5046.39990234375,4960.10009765625,5024.10009765625,23750
2025-09-22,4935.435546875,4951.39990234375,4997.0,4940.0,4985.7998046875,12734
2025-09-23,4835.359375,4851.0,4963.7998046875,4845.7998046875,4951.0,25840
2025-09-24,4751.4306640625,4766.7998046875,4917.89990234375,4756.10009765625,4882.5,39618
2025-09-25,4732.392578125,4747.7001953125,4889.7998046875,4702.60009765625,4871.10009765625,61839
2025-09-26,4605.6025390625,4620.5,4770.0,4593.2001953125,4759.89990234375,45147
2025-09-29,4566.42919921875,4581.2001953125,4675.0,4573.0,4669.89990234375,20495
2025-09-30,4422.29541015625,4436.60009765625,4636.0,4354.0,4636.0,125646
2025-10-01,4437.04736328125,4451.39990234375,4488.7998046875,4401.0,4435.0,81885
2025-10-03,4594.1396484375,4609.0,4633.0,4450.0,4495.0,107724
2025-10-06,4574.6025390625,4589.39990234375,4660.0,4556.7001953125,4657.7998046875,34118
2025-10-07,4700.2958984375,4715.5,4736.89990234375,4557.0,4619.5,41246
2025-10-08,4615.37060546875,4630.2998046875,4760.0,4605.0,4749.60009765625,32452
2025-10-09,4609.7890625,4624.7001953125,4660.5,4580.0,4660.5,25128
2025-10-10,4669.09716796875,4684.2001953125,4741.2001953125,4617.7998046875,4650.89990234375,39518
2025-10-13,4559.25244140625,4574.0,4677.7001953125,4560.0,4677.7001953125,29387
2025-10-14,4575.59912109375,4590.39990234375,4622.5,4560.10009765625,4578.7001953125,42813
2025-10-15,4713.154296875,4728.39990234375,4785.39990234375,4575.10009765625,4590.60009765625,52873
2025-10-16,4716.24462890625,4731.5,4761.39990234375,4669.2998046875,4750.0,37267
2025-10-17,4699.099609375,4714.2998046875,4797.39990234375,4692.7998046875,4750.0,23235
2025-10-20,4896.95947265625,4912.7998046875,4937.5,4720.0,4808.0,134423
2025-10-21,4939.9208984375,4955.89990234375,4999.2998046875,4850.10009765625,4948.0,15440
2025-10-23,4938.2265625,4954.2001953125,5017.0,4882.39990234375,5017.0,68240
2025-10-24,4946.39990234375,4962.39990234375,4986.0,4922.7001953125,4985.0,50555
2025-10-27,5031.2998046875,5031.2998046875,5062.2001953125,4971.10009765625,4985.0,65205
2025-10-28,4986.2001953125,4986.2001953125,5064.89990234375,4924.5,5064.89990234375,53032
2025-10-29,4954.2998046875,4954.2998046875,5000.0,4910.2001953125,5000.0,26026
2025-10-30,4953.89990234375,4953.89990234375,4990.0,4926.0,4978.0,17696
2025-10-31,4929.2001953125,4929.2001953125,4995.0,4902.0,4958.0,27748
2025-11-03,4872.0,4872.0,4955.2998046875,4810.5,4931.89990234375,37266
2025-11-04,4777.0,4777.0,4894.60009765625,4764.7998046875,4860.0,23901
2025-11-06,4799.7998046875,4799.7998046875,4838.5,4751.0,4813.5,37519
2025-11-07,4723.39990234375,4723.39990234375,4834.0,4701.5,4777.7998046875,21073
2025-11-10,4714.39990234375,4714.39990234375,4778.2998046875,4699.2998046875,4725.39990234375,16550
2025-11-11,4717.7998046875,4717.7998046875,4768.0,4687.7998046875,4700.0,17797
2025-11-12,4652.7001953125,4652.7001953125,4739.39990234375,4630.0,4720.0,33983
2025-11-13,4613.7001953125,4613.7001953125,4705.0,4597.39990234375,4652.7001953125,40900
2025-11-14,4639.2001953125,4639.2001953125,4673.89990234375,4600.0,4600.0,35538
2025-11-17,4718.7998046875,4718.7998046875,4795.0,4651.60009765625,4675.0,32524
2025-11-18,4645.2001953125,4645.2001953125,4722.0,4610.5,4700.0,31964
2025-11-19,4637.2001953125,4637.2001953125,4697.2998046875,4620.0,4640.0,25312
2025-11-20,4588.10009765625,4588.10009765625,4660.0,4567.0,4637.5,35694
2025-11-21,4521.89990234375,4521.89990234375,4603.2998046875,4515.0,4600.0,39132
2025-11-24,4538.39990234375,4538.39990234375,4554.0,4505.60009765625,4539.7001953125,21012
2025-11-25,4463.7998046875,4463.7998046875,4578.39990234375,4441.0,4538.0,57839
2025-11-26,4532.5,4532.5,4558.60009765625,4450.2001953125,4500.0,25986
2025-11-27,4440.2001953125,4440.2001953125,4561.0,4425.0,4561.0,31510
2025-11-28,4423.7001953125,4423.7001953125,4477.0,4386.2001953125,4470.0,62602
2025-12-01,4494.10009765625,4494.10009765625,4514.0,4436.0,4450.0,38157
2025-12-02,4395.2001953125,4395.2001953125,4538.0,4380.0,4500.0,119932
2025-12-03,4452.5,4452.5,4490.0,4386.39990234375,4416.39990234375,112799
2025-12-04,4426.0,4426.0,4481.5,4377.0,4481.5,64052
2025-12-05,4449.2998046875,4449.2998046875,4475.0,4384.39990234375,4445.0,58014
2025-12-08,4345.39990234375,4345.39990234375,4511.0,4330.89990234375,4476.89990234375,48700
2025-12-09,4398.2001953125,4398.2001953125,4420.0,4282.0,4349.0,66115
2025-12-10,4354.7001953125,4354.7001953125,4443.0,4306.0,4414.89990234375,54440
2025-12-11,4384.0,4384.0,4394.5,4300.0,4362.0,58011
2025-12-12,4498.60009765625,4498.60009765625,4514.89990234375,4383.89990234375,4384.0,49198
2025-12-15,4461.2998046875,4461.2998046875,4519.7998046875,4430.60009765625,4500.0,37630
2025-12-16,4430.7001953125,4430.7001953125,4475.10009765625,4408.0,4456.2998046875,30629
2025-12-17,4406.0,4406.0,4460.0,4383.0,4460.0,30140
2025-12-18,4330.10009765625,4330.10009765625,4395.0,4284.60009765625,4395.0,139703
2025-12-19,4378.2001953125,4378.2001953125,4394.60009765625,4300.0,4300.0,87730
2025-12-22,4322.10009765625,4322.10009765625,4400.0,4312.0,4399.7998046875,42613
2025-12-23,4272.2998046875,4272.2998046875,4343.89990234375,4257.10009765625,4334.89990234375,37143
2025-12-24,4290.7998046875,4290.7998046875,4318.0,4243.0,4293.0,65180
2025-12-25,4290.7998046875,4290.7998046875,4290.7998046875,4290.7998046875,4290.7998046875,0
2025-12-26,4258.89990234375,4258.89990234375,4316.7998046875,4254.0,4303.0,34150
2025-12-29,4304.2998046875,4304.2998046875,4318.10009765625,4239.7998046875,4261.0,31284
2025-12-30,4190.89990234375,4190.89990234375,4294.5,4160.10009765625,4290.0,123558
2025-12-31,4321.60009765625,4321.60009765625,4348.39990234375,4186.0,4190.0,58826
2026-01-01,4328.5,4328.5,4355.0,4291.39990234375,4320.0,23193
2026-01-02,4458.60009765625,4458.60009765625,4500.0,4279.60009765625,4310.0,66145
2026-01-05,4441.10009765625,4441.10009765625,4482.2998046875,4413.39990234375,4445.0,53451
2026-01-06,4667.39990234375,4667.39990234375,4708.89990234375,4423.10009765625,4441.10009765625,331567
2026-01-07,4725.5,4725.5,4760.0,4633.60009765625,4667.2998046875,67413
2026-01-08,4719.0,4719.0,4747.7001953125,4641.7998046875,4725.10009765625,66732
2026-01-09,4742.7998046875,4742.7998046875,4774.7001953125,4640.0,4700.0,44756
2026-01-12,4757.2001953125,4757.2001953125,4775.0,4660.0,4743.0,52528
2026-01-13,4815.60009765625,4815.60009765625,4860.0,4730.10009765625,4750.0,68866
2026-01-14,4767.2001953125,4767.2001953125,4868.0,4732.5,4815.7001953125,47294
2026-01-16,4748.0,4748.0,4820.0,4690.0,4767.89990234375,25241
