date_,adj close_cholafin.ns,close_cholafin.ns,high_cholafin.ns,low_cholafin.ns,open_cholafin.ns,volume_cholafin.ns
2025-03-19,1512.5693359375,1513.25,1530.4000244140625,1497.25,1520.0,1564937
2025-03-20,1492.5281982421875,1493.199951171875,1538.0,1476.199951171875,1517.0,3216107
2025-03-21,1537.8079833984375,1538.5,1550.0,1500.800048828125,1502.0,1902342
2025-03-24,1528.612060546875,1529.300048828125,1580.0,1522.0,1554.8499755859375,5381367
2025-03-25,1528.3621826171875,1529.050048828125,1560.0,1508.0999755859375,1560.0,2103349
2025-03-26,1521.565185546875,1522.25,1551.0,1510.0,1534.699951171875,1863135
2025-03-27,1531.010986328125,1531.699951171875,1536.0,1507.199951171875,1515.0,1773298
2025-03-28,1519.2662353515625,1519.949951171875,1536.0,1511.0,1536.0,975450
2025-04-01,1467.5894775390625,1468.25,1523.9000244140625,1460.0,1523.0,1585585
2025-04-02,1459.5931396484375,1460.25,1479.5999755859375,1452.5999755859375,1471.0,1356661
2025-04-03,1444.7996826171875,1445.449951171875,1472.5999755859375,1426.25,1454.0,1029616
2025-04-04,1452.6463623046875,1453.300048828125,1462.6500244140625,1433.050048828125,1445.0,1303321
2025-04-07,1385.4764404296875,1386.0999755859375,1445.0,1358.6500244140625,1445.0,2219214
2025-04-08,1462.641845703125,1463.300048828125,1470.0,1412.050048828125,1414.0,2682517
2025-04-09,1429.9564208984375,1430.5999755859375,1475.0,1390.0,1475.0,2837371
2025-04-11,1475.0361328125,1475.699951171875,1498.5999755859375,1457.050048828125,1473.0,1785510
2025-04-15,1559.59814453125,1560.300048828125,1579.0,1487.9000244140625,1520.0,2497699
2025-04-16,1611.1749267578125,1611.9000244140625,1629.9000244140625,1543.0,1570.0,2052940
2025-04-17,1586.5860595703125,1587.300048828125,1609.800048828125,1561.9000244140625,1605.0,1816329
2025-04-21,1659.053466796875,1659.800048828125,1682.0,1595.0,1609.300048828125,3338149
2025-04-22,1565.6954345703125,1566.4000244140625,1649.0,1557.4000244140625,1648.9000244140625,4574218
2025-04-23,1566.09521484375,1566.800048828125,1620.0,1559.199951171875,1595.0,3560465
2025-04-24,1547.2037353515625,1547.9000244140625,1570.9000244140625,1536.699951171875,1567.0,3030697
2025-04-25,1542.8056640625,1543.5,1579.9000244140625,1517.699951171875,1562.0,1777628
2025-04-28,1525.1136474609375,1525.800048828125,1563.0,1485.0999755859375,1522.0999755859375,2705277
2025-04-29,1483.832275390625,1484.5,1534.9000244140625,1480.0,1529.800048828125,2398360
2025-04-30,1491.5286865234375,1492.199951171875,1503.300048828125,1465.5999755859375,1480.0,2525455
2025-05-02,1491.4288330078125,1492.0999755859375,1505.0999755859375,1475.9000244140625,1480.0999755859375,1150273
2025-05-05,1550.8021240234375,1551.5,1559.300048828125,1487.4000244140625,1494.0,1794084
2025-05-06,1529.9114990234375,1530.5999755859375,1572.9000244140625,1524.800048828125,1557.0,1385877
2025-05-07,1573.791748046875,1574.5,1590.9000244140625,1505.0,1505.0,2446093
2025-05-08,1530.81103515625,1531.5,1590.699951171875,1518.300048828125,1575.0,1490280
2025-05-09,1512.9190673828125,1513.5999755859375,1530.5,1492.5,1495.5,2126114
2025-05-12,1578.4896240234375,1579.199951171875,1582.0,1543.9000244140625,1550.0,825674
2025-05-13,1578.08984375,1578.800048828125,1593.5,1569.0,1579.199951171875,1222774
2025-05-14,1595.8817138671875,1596.5999755859375,1606.0,1555.0,1555.0,1240552
2025-05-15,1608.47607421875,1609.199951171875,1614.0,1574.9000244140625,1584.5999755859375,801332
2025-05-16,1618.5716552734375,1619.300048828125,1630.0,1602.699951171875,1616.199951171875,652281
2025-05-19,1633.664794921875,1634.4000244140625,1639.5,1618.9000244140625,1620.0,893304
2025-05-20,1608.576171875,1609.300048828125,1635.0,1600.4000244140625,1634.5999755859375,1110122
2025-05-21,1655.255126953125,1656.0,1661.0,1603.199951171875,1609.9000244140625,2599619
2025-05-22,1626.168212890625,1626.9000244140625,1656.9000244140625,1616.800048828125,1652.5,1163741
2025-05-23,1627.2677001953125,1628.0,1634.800048828125,1604.0,1622.0,648628
2025-05-26,1644.0601806640625,1644.800048828125,1648.5,1619.699951171875,1628.0,537043
2025-05-27,1664.450927734375,1665.199951171875,1670.0,1638.4000244140625,1645.199951171875,1146178
2025-05-28,1646.2591552734375,1647.0,1684.4000244140625,1642.699951171875,1670.0,982297
2025-05-29,1607.0767822265625,1607.800048828125,1653.800048828125,1601.5,1649.9000244140625,1535436
2025-05-30,1600.27978515625,1601.0,1615.300048828125,1593.0,1608.0,1453818
2025-06-02,1580.288818359375,1581.0,1590.0,1548.0999755859375,1570.0,2123000
2025-06-03,1565.595458984375,1566.300048828125,1603.199951171875,1562.0999755859375,1588.0,860899
2025-06-04,1512.01953125,1512.699951171875,1554.699951171875,1494.4000244140625,1554.699951171875,4168598
2025-06-05,1510.9200439453125,1511.5999755859375,1524.699951171875,1502.0,1522.0,2623833
2025-06-06,1592.4832763671875,1593.199951171875,1623.699951171875,1497.199951171875,1519.0,6915310
2025-06-09,1643.8602294921875,1644.5999755859375,1653.0,1604.0,1620.0,2938014
2025-06-10,1636.9632568359375,1637.699951171875,1660.0,1612.4000244140625,1660.0,1392757
2025-06-11,1607.4765625,1608.199951171875,1642.300048828125,1594.4000244140625,1629.0,1851871
2025-06-12,1580.9884033203125,1581.699951171875,1634.9000244140625,1578.0,1608.300048828125,1483626
2025-06-13,1553.10107421875,1553.800048828125,1569.199951171875,1540.5,1551.0,3191325
2025-06-16,1565.895263671875,1566.5999755859375,1573.0,1549.0,1555.0,1213574
2025-06-17,1554.5003662109375,1555.199951171875,1576.4000244140625,1542.0,1571.0,1189553
2025-06-18,1586.0863037109375,1586.800048828125,1590.0,1550.5,1552.0,1561533
2025-06-19,1543.705322265625,1544.4000244140625,1599.800048828125,1535.300048828125,1584.800048828125,1062384
2025-06-20,1556.7994384765625,1557.5,1565.0,1538.0,1544.4000244140625,2149247
2025-06-23,1582.8875732421875,1583.5999755859375,1587.9000244140625,1543.199951171875,1549.800048828125,838061
2025-06-24,1597.7808837890625,1598.5,1614.5,1591.5999755859375,1602.0,1464575
2025-06-25,1608.0762939453125,1608.800048828125,1613.300048828125,1588.0999755859375,1605.0,1252727
2025-06-26,1626.26806640625,1627.0,1630.9000244140625,1596.300048828125,1616.0,1809115
2025-06-27,1653.35595703125,1654.0999755859375,1666.5999755859375,1594.300048828125,1627.0999755859375,5837341
2025-06-30,1627.2677001953125,1628.0,1658.199951171875,1615.0,1656.0,1489109
2025-07-01,1599.0804443359375,1599.800048828125,1627.9000244140625,1578.0,1621.0,2353507
2025-07-02,1553.900634765625,1554.5999755859375,1605.4000244140625,1540.0,1580.0,2875195
2025-07-03,1526.4130859375,1527.0999755859375,1567.9000244140625,1524.0999755859375,1555.0,4522465
2025-07-04,1526.01318359375,1526.699951171875,1545.5,1515.0,1532.0999755859375,1751430
2025-07-07,1513.618896484375,1514.300048828125,1535.199951171875,1508.0999755859375,1526.699951171875,2553187
2025-07-08,1521.015380859375,1521.699951171875,1526.0,1506.5,1517.0,2437495
2025-07-09,1562.3968505859375,1563.0999755859375,1570.0,1518.0,1527.0,2507920
2025-07-10,1546.104248046875,1546.800048828125,1576.0,1542.699951171875,1569.0,1072022
2025-07-11,1531.8106689453125,1532.5,1546.5999755859375,1524.5,1542.0,1178845
2025-07-14,1527.7125244140625,1528.4000244140625,1547.699951171875,1520.5,1533.0,1189763
2025-07-15,1556.299560546875,1557.0,1561.0,1519.0,1542.699951171875,2169391
2025-07-16,1558.2987060546875,1559.0,1568.0,1489.5999755859375,1539.4000244140625,3694875
2025-07-17,1563.5963134765625,1564.300048828125,1570.5999755859375,1550.0,1563.0,912552
2025-07-18,1553.900634765625,1554.5999755859375,1571.4000244140625,1550.0,1563.0,1194869
2025-07-21,1573.092041015625,1573.800048828125,1578.5999755859375,1518.0999755859375,1554.0,1632384
2025-07-22,1564.69580078125,1565.4000244140625,1587.800048828125,1556.0999755859375,1585.0,731619
2025-07-23,1555.4000244140625,1556.0999755859375,1565.9000244140625,1546.0999755859375,1550.0,790498
2025-07-24,1551.4000244140625,1551.4000244140625,1564.0999755859375,1544.0999755859375,1558.0,2287825
2025-07-25,1503.800048828125,1503.800048828125,1520.0,1465.699951171875,1520.0,4161435
2025-07-28,1490.300048828125,1490.300048828125,1506.4000244140625,1485.800048828125,1488.0,1228097
2025-07-29,1484.800048828125,1484.800048828125,1502.800048828125,1464.0,1478.0,1288099
2025-07-30,1478.0999755859375,1478.0999755859375,1499.0,1472.0,1498.5,738799
2025-07-31,1443.199951171875,1443.199951171875,1469.0,1426.699951171875,1465.0,6484530
2025-08-01,1422.5,1422.5,1481.9000244140625,1404.0,1442.5,4717925
2025-08-04,1472.0999755859375,1472.0999755859375,1477.0,1422.800048828125,1422.800048828125,1765076
2025-08-05,1472.0999755859375,1472.0999755859375,1481.5999755859375,1456.5,1475.4000244140625,1537683
2025-08-06,1454.9000244140625,1454.9000244140625,1480.699951171875,1438.9000244140625,1472.0,2136451
2025-08-07,1488.0,1488.0,1491.0,1440.0,1440.0,1097782
2025-08-08,1451.0999755859375,1451.0999755859375,1499.800048828125,1450.0,1493.9000244140625,840293
2025-08-11,1483.0,1483.0,1493.5999755859375,1448.0,1452.0,842409
2025-08-12,1450.699951171875,1450.699951171875,1485.0,1445.5,1485.0,755391
2025-08-13,1460.5,1460.5,1474.699951171875,1454.5999755859375,1457.0,672021
2025-08-14,1461.5,1461.5,1474.800048828125,1449.199951171875,1459.0999755859375,1612053
2025-08-18,1522.5999755859375,1522.5999755859375,1533.4000244140625,1495.800048828125,1500.0,1354862
2025-08-19,1527.9000244140625,1527.9000244140625,1529.9000244140625,1503.0,1522.5999755859375,953552
2025-08-20,1522.9000244140625,1522.9000244140625,1536.300048828125,1508.5,1527.800048828125,1272429
2025-08-21,1518.300048828125,1518.300048828125,1527.699951171875,1513.699951171875,1525.9000244140625,728673
2025-08-22,1524.0999755859375,1524.0999755859375,1527.0,1511.300048828125,1515.0,559123
2025-08-25,1509.4000244140625,1509.4000244140625,1530.0,1504.199951171875,1524.9000244140625,701737
2025-08-26,1476.199951171875,1476.199951171875,1518.300048828125,1470.0999755859375,1510.5999755859375,2035044
2025-08-28,1439.800048828125,1439.800048828125,1468.5,1435.9000244140625,1464.199951171875,1548977
2025-08-29,1420.699951171875,1420.699951171875,1452.300048828125,1418.0,1439.0,871127
2025-09-01,1453.800048828125,1453.800048828125,1455.4000244140625,1412.300048828125,1419.4000244140625,909205
2025-09-02,1431.4000244140625,1431.4000244140625,1458.5,1428.699951171875,1454.9000244140625,1087452
2025-09-03,1439.800048828125,1439.800048828125,1445.0,1424.199951171875,1432.9000244140625,989265
2025-09-04,1461.199951171875,1461.199951171875,1486.699951171875,1447.5,1475.0,1738436
2025-09-05,1490.9000244140625,1490.9000244140625,1495.699951171875,1457.0,1471.9000244140625,1103269
2025-09-08,1494.0,1494.0,1514.0,1481.699951171875,1498.800048828125,869279
2025-09-09,1507.0999755859375,1507.0999755859375,1524.699951171875,1495.5999755859375,1499.9000244140625,854933
2025-09-10,1522.4000244140625,1522.4000244140625,1528.4000244140625,1507.0,1507.0999755859375,847153
2025-09-11,1495.699951171875,1495.699951171875,1530.199951171875,1490.5,1522.0,1286327
2025-09-12,1512.300048828125,1512.300048828125,1520.0,1491.199951171875,1505.0,466301
2025-09-15,1517.699951171875,1517.699951171875,1522.0,1505.0999755859375,1510.699951171875,844483
2025-09-16,1583.0999755859375,1583.0999755859375,1588.199951171875,1515.5999755859375,1520.699951171875,3343241
2025-09-17,1573.4000244140625,1573.4000244140625,1589.9000244140625,1569.199951171875,1575.300048828125,1113217
2025-09-18,1586.5999755859375,1586.5999755859375,1592.9000244140625,1568.0999755859375,1575.0,1022359
2025-09-19,1590.9000244140625,1590.9000244140625,1601.300048828125,1563.300048828125,1568.5,2436924
2025-09-22,1630.0,1630.0,1644.199951171875,1586.5,1586.5,2983892
2025-09-23,1623.800048828125,1623.800048828125,1643.699951171875,1610.0999755859375,1629.9000244140625,1724892
2025-09-24,1630.199951171875,1630.199951171875,1640.0,1611.0,1611.0,1640747
2025-09-25,1592.800048828125,1592.800048828125,1634.199951171875,1586.699951171875,1627.0,1350066
2025-09-26,1569.9000244140625,1569.9000244140625,1595.0,1562.0,1595.0,1273246
2025-09-29,1591.699951171875,1591.699951171875,1597.9000244140625,1566.699951171875,1574.0,1415978
2025-09-30,1610.800048828125,1610.800048828125,1624.0,1576.300048828125,1576.300048828125,2707464
2025-10-01,1605.300048828125,1605.300048828125,1619.5,1577.5999755859375,1597.0999755859375,2199531
2025-10-03,1570.9000244140625,1570.9000244140625,1607.800048828125,1557.800048828125,1607.800048828125,1515769
2025-10-06,1634.0999755859375,1634.0999755859375,1665.0,1570.5,1571.0999755859375,1859040
2025-10-07,1631.5999755859375,1631.5999755859375,1640.0,1609.0,1634.0999755859375,1722326
2025-10-08,1607.300048828125,1607.300048828125,1629.9000244140625,1602.199951171875,1620.0,885008
2025-10-09,1621.4000244140625,1621.4000244140625,1625.0,1596.4000244140625,1607.5,1404177
2025-10-10,1614.199951171875,1614.199951171875,1630.9000244140625,1609.699951171875,1623.9000244140625,451903
2025-10-13,1647.199951171875,1647.199951171875,1652.5999755859375,1609.0999755859375,1614.0,1392973
2025-10-14,1645.699951171875,1645.699951171875,1673.0,1639.0,1652.0999755859375,1887000
2025-10-15,1698.4000244140625,1698.4000244140625,1708.0,1648.0999755859375,1649.0,2004535
2025-10-16,1668.0999755859375,1668.0999755859375,1700.0999755859375,1653.199951171875,1698.0,3202080
2025-10-17,1654.300048828125,1654.300048828125,1677.5,1652.0,1666.9000244140625,654858
2025-10-20,1673.300048828125,1673.300048828125,1675.5,1654.0,1661.0,715202
2025-10-21,1670.300048828125,1670.300048828125,1686.800048828125,1665.0,1685.199951171875,132071
2025-10-23,1684.699951171875,1684.699951171875,1695.0999755859375,1672.9000244140625,1676.5999755859375,1348437
2025-10-24,1733.5999755859375,1733.5999755859375,1752.699951171875,1678.0999755859375,1685.0,2128154
2025-10-27,1732.4000244140625,1732.4000244140625,1782.0,1722.5999755859375,1747.199951171875,2981176
2025-10-28,1723.199951171875,1723.199951171875,1743.5999755859375,1711.0,1732.4000244140625,2017814
2025-10-29,1710.4000244140625,1710.4000244140625,1725.800048828125,1686.0999755859375,1720.0,2012855
2025-10-30,1711.800048828125,1711.800048828125,1723.800048828125,1700.0,1719.9000244140625,654163
2025-10-31,1696.800048828125,1696.800048828125,1725.199951171875,1692.199951171875,1717.0999755859375,1093387
2025-11-03,1718.5,1718.5,1747.4000244140625,1697.9000244140625,1697.9000244140625,1170459
2025-11-04,1745.9000244140625,1745.9000244140625,1777.0,1718.0,1720.0,1886397
2025-11-05,1745.9000244140625,1745.9000244140625,1745.9000244140625,1745.9000244140625,1745.9000244140625,0
2025-11-06,1683.4000244140625,1683.4000244140625,1751.199951171875,1653.4000244140625,1744.0999755859375,2300974
2025-11-07,1703.9000244140625,1703.9000244140625,1715.0,1644.5999755859375,1665.5,2353603
2025-11-10,1754.4000244140625,1754.4000244140625,1759.0,1691.9000244140625,1716.800048828125,1647003
2025-11-11,1741.800048828125,1741.800048828125,1750.0,1711.0,1749.4000244140625,1659318
2025-11-12,1718.800048828125,1718.800048828125,1757.0,1710.699951171875,1743.699951171875,1343153
2025-11-13,1710.5999755859375,1710.5999755859375,1719.5,1701.199951171875,1702.5,831622
2025-11-14,1714.5999755859375,1714.5999755859375,1726.9000244140625,1705.0999755859375,1710.5999755859375,912397
2025-11-17,1699.699951171875,1699.699951171875,1724.0,1695.800048828125,1724.0,888281
2025-11-18,1695.300048828125,1695.300048828125,1709.0,1678.5999755859375,1709.0,1069184
2025-11-19,1678.0999755859375,1678.0999755859375,1699.5999755859375,1670.0,1699.5999755859375,1108061
2025-11-20,1703.199951171875,1703.199951171875,1709.0,1670.199951171875,1687.300048828125,880665
2025-11-21,1659.699951171875,1659.699951171875,1705.4000244140625,1655.0,1682.300048828125,1888141
2025-11-24,1651.699951171875,1651.699951171875,1698.699951171875,1647.199951171875,1658.9000244140625,2099027
2025-11-25,1685.4000244140625,1685.4000244140625,1689.5,1651.699951171875,1651.699951171875,1092627
2025-11-26,1712.9000244140625,1712.9000244140625,1725.800048828125,1686.0,1688.0,908178
2025-11-27,1724.5999755859375,1724.5999755859375,1749.800048828125,1710.5999755859375,1712.9000244140625,1544531
2025-11-28,1736.0,1736.0,1749.800048828125,1714.199951171875,1722.0,963424
2025-12-01,1724.9000244140625,1724.9000244140625,1749.0,1717.4000244140625,1748.0,1110164
2025-12-02,1711.5999755859375,1711.5999755859375,1739.5,1704.5,1715.0,638234
2025-12-03,1668.9000244140625,1668.9000244140625,1710.9000244140625,1662.300048828125,1701.0,898959
2025-12-04,1675.699951171875,1675.699951171875,1678.800048828125,1651.0,1666.0,1291711
2025-12-05,1730.4000244140625,1730.4000244140625,1734.800048828125,1671.0,1675.699951171875,1344984
2025-12-08,1724.4000244140625,1724.4000244140625,1759.800048828125,1708.9000244140625,1730.0,1060177
2025-12-09,1731.199951171875,1731.199951171875,1735.199951171875,1690.0,1710.0,1381604
2025-12-10,1744.0,1744.0,1757.4000244140625,1721.5999755859375,1725.0,1194602
2025-12-11,1719.4000244140625,1719.4000244140625,1745.9000244140625,1716.300048828125,1744.9000244140625,1613630
2025-12-12,1735.5999755859375,1735.5999755859375,1740.4000244140625,1703.800048828125,1719.4000244140625,2309890
2025-12-15,1733.699951171875,1733.699951171875,1740.0999755859375,1710.0,1734.0,1622531
2025-12-16,1715.4000244140625,1715.4000244140625,1739.4000244140625,1703.0,1739.0,504325
2025-12-17,1673.5,1673.5,1731.800048828125,1667.0999755859375,1710.0,1133450
2025-12-18,1679.0,1679.0,1690.4000244140625,1661.0999755859375,1678.800048828125,744184
2025-12-19,1648.0999755859375,1648.0999755859375,1694.300048828125,1614.199951171875,1684.800048828125,2356435
2025-12-22,1584.9000244140625,1584.9000244140625,1648.0999755859375,1554.699951171875,1648.0,5780153
2025-12-23,1678.5,1678.5,1713.4000244140625,1595.800048828125,1605.0,7716481
2025-12-24,1697.800048828125,1697.800048828125,1708.0999755859375,1669.4000244140625,1678.5,1861216
2025-12-25,1697.800048828125,1697.800048828125,1697.800048828125,1697.800048828125,1697.800048828125,0
2025-12-26,1698.0,1698.0,1712.4000244140625,1694.800048828125,1697.800048828125,1309836
2025-12-29,1698.800048828125,1698.800048828125,1700.699951171875,1680.5,1697.0,1016727
2025-12-30,1701.5,1701.5,1715.9000244140625,1679.0,1686.0,3270983
2025-12-31,1702.199951171875,1702.199951171875,1712.800048828125,1688.5,1702.0,707240
2026-01-01,1724.0,1724.0,1727.5,1698.699951171875,1707.0999755859375,390859
2026-01-02,1781.0999755859375,1781.0999755859375,1789.0999755859375,1718.699951171875,1728.5,1793036
2026-01-05,1772.4000244140625,1772.4000244140625,1785.0,1761.4000244140625,1782.0,716553
2026-01-06,1805.4000244140625,1805.4000244140625,1831.5,1775.0,1775.0,1783196
2026-01-07,1786.5,1786.5,1809.800048828125,1778.0999755859375,1809.800048828125,656441
2026-01-08,1754.0,1754.0,1790.0,1735.5,1790.0,1408255
2026-01-09,1717.0999755859375,1717.0999755859375,1763.300048828125,1709.9000244140625,1754.0,1493038
2026-01-12,1710.800048828125,1710.800048828125,1730.9000244140625,1693.300048828125,1715.0,2424388
2026-01-13,1701.0999755859375,1701.0999755859375,1726.699951171875,1691.0,1716.0,1914112
2026-01-14,1689.5,1689.5,1714.699951171875,1681.0,1690.0999755859375,2111292
2026-01-15,1689.5,1689.5,1689.5,1689.5,1689.5,0
2026-01-16,1699.199951171875,1699.199951171875,1707.9000244140625,1676.9000244140625,1689.5,2796464
