date_,adj close_bsoft.ns,close_bsoft.ns,high_bsoft.ns,low_bsoft.ns,open_bsoft.ns,volume_bsoft.ns
2025-04-17,365.7871398925781,371.54998779296875,372.3999938964844,364.0,369.04998779296875,1934269
2025-04-21,382.178955078125,388.20001220703125,389.75,371.3999938964844,371.54998779296875,2983492
2025-04-22,376.96112060546875,382.8999938964844,390.0,382.04998779296875,390.0,1541317
2025-04-23,393.4513244628906,399.6499938964844,401.0,388.29998779296875,390.0,5205915
2025-04-24,389.3164978027344,395.45001220703125,402.70001220703125,394.29998779296875,400.0,2090872
2025-04-25,380.062255859375,386.04998779296875,403.95001220703125,382.6000061035156,395.0,2993690
2025-04-28,383.95098876953125,390.0,391.6000061035156,383.1000061035156,388.8999938964844,1180593
2025-04-29,391.580810546875,397.75,398.8999938964844,390.8999938964844,392.0,1216492
2025-04-30,384.1479187011719,390.20001220703125,400.20001220703125,387.5,399.79998779296875,1112991
2025-05-02,389.1687927246094,395.29998779296875,405.79998779296875,389.1499938964844,390.0,2287971
2025-05-05,391.18701171875,397.3500061035156,404.29998779296875,395.3500061035156,399.5,1123012
2025-05-06,378.33941650390625,384.29998779296875,402.8999938964844,382.5,398.20001220703125,768702
2025-05-07,383.65570068359375,389.70001220703125,391.1000061035156,379.54998779296875,381.0,893607
2025-05-08,379.96380615234375,385.95001220703125,396.3500061035156,383.1000061035156,391.3999938964844,1088167
2025-05-09,378.4870910644531,384.45001220703125,386.0,376.29998779296875,376.5,803062
2025-05-12,413.9287414550781,420.45001220703125,424.3500061035156,390.0,395.0,5750334
2025-05-13,414.3717346191406,420.8999938964844,424.70001220703125,413.29998779296875,424.0,3766618
2025-05-14,416.6852722167969,423.25,429.45001220703125,417.6000061035156,421.5,3439361
2025-05-15,421.55853271484375,428.20001220703125,430.0,423.04998779296875,426.0,1511927
2025-05-16,423.0352783203125,429.70001220703125,434.75,428.20001220703125,430.0,1367781
2025-05-19,418.3096923828125,424.8999938964844,434.0,423.79998779296875,429.8999938964844,1144342
2025-05-20,416.0945739746094,422.6499938964844,433.45001220703125,421.6499938964844,427.0,1424650
2025-05-21,417.42364501953125,424.0,428.25,420.25,422.0,726194
2025-05-22,414.8639831542969,421.3999938964844,425.6000061035156,417.0,422.0,754016
2025-05-23,418.21124267578125,424.79998779296875,432.25,420.70001220703125,421.6000061035156,981938
2025-05-26,412.0581970214844,418.54998779296875,427.3500061035156,415.45001220703125,425.25,1343961
2025-05-27,409.0555114746094,415.5,419.8500061035156,415.0,418.04998779296875,1007492
2025-05-28,416.7344970703125,423.29998779296875,424.8500061035156,415.25,416.1000061035156,1731127
2025-05-29,414.2240905761719,420.75,439.8999938964844,412.0,423.6499938964844,8407463
2025-05-30,394.28814697265625,400.5,412.0,396.04998779296875,412.0,6993485
2025-06-02,392.71295166015625,398.8999938964844,401.6000061035156,392.1499938964844,392.1499938964844,1754387
2025-06-03,391.2362060546875,397.3999938964844,402.54998779296875,393.29998779296875,400.0,1342091
2025-06-04,396.7001647949219,402.95001220703125,405.5,396.8999938964844,398.3999938964844,1429929
2025-06-05,404.0838317871094,410.45001220703125,411.6499938964844,401.45001220703125,405.45001220703125,1503267
2025-06-06,404.7237243652344,411.1000061035156,414.0,408.1000061035156,413.0,1185830
2025-06-09,411.1721496582031,417.6499938964844,421.1000061035156,412.3999938964844,415.0,1247025
2025-06-10,421.903076171875,428.54998779296875,433.8999938964844,418.3500061035156,419.8500061035156,4037571
2025-06-11,424.1181640625,430.79998779296875,435.79998779296875,426.5,430.45001220703125,1998767
2025-06-12,413.3380432128906,419.8500061035156,433.5,416.70001220703125,433.5,2503620
2025-06-13,409.2524108886719,415.70001220703125,421.25,406.04998779296875,410.5,1484886
2025-06-16,415.7500305175781,422.29998779296875,425.0,405.1000061035156,415.70001220703125,1791817
2025-06-17,416.5868225097656,423.1499938964844,428.75,419.0,425.3999938964844,1953615
2025-06-18,417.5220947265625,424.1000061035156,432.1499938964844,419.6499938964844,423.1499938964844,1710531
2025-06-19,407.23419189453125,413.6499938964844,422.75,410.04998779296875,421.8500061035156,1209807
2025-06-20,414.8639831542969,421.3999938964844,423.0,412.8500061035156,414.8999938964844,1920014
2025-06-23,413.534912109375,420.04998779296875,421.75,412.54998779296875,415.25,1904524
2025-06-24,416.19305419921875,422.75,429.3500061035156,421.0,425.0,1272436
2025-06-25,436.76885986328125,443.6499938964844,445.5,424.29998779296875,426.8999938964844,6633939
2025-06-26,435.34136962890625,442.20001220703125,447.5,436.25,446.0,4720364
2025-06-27,425.4964904785156,432.20001220703125,452.0,431.1499938964844,446.0,4392245
2025-06-30,426.77630615234375,433.5,437.1000061035156,428.8999938964844,434.3999938964844,1475669
2025-07-01,431.45263671875,438.25,439.79998779296875,431.45001220703125,434.70001220703125,1430726
2025-07-02,435.242919921875,442.1000061035156,446.0,437.54998779296875,438.5,2543451
2025-07-03,431.5018615722656,438.29998779296875,445.0,437.45001220703125,443.04998779296875,794184
2025-07-04,428.4991760253906,435.25,441.45001220703125,433.1000061035156,438.5,585030
2025-07-07,426.4317321777344,433.1499938964844,438.79998779296875,432.0,436.75,1386605
2025-07-08,427.5146789550781,434.25,436.8500061035156,431.29998779296875,433.20001220703125,1198271
2025-07-09,422.690673828125,429.3500061035156,434.20001220703125,428.29998779296875,433.95001220703125,681807
2025-07-10,421.3124084472656,427.95001220703125,431.3999938964844,422.45001220703125,430.25,1062833
2025-07-11,412.4519958496094,418.95001220703125,428.8500061035156,416.0,423.0,924565
2025-07-14,412.107421875,418.6000061035156,421.04998779296875,413.79998779296875,418.8999938964844,882363
2025-07-15,423.3797912597656,430.04998779296875,432.5,418.54998779296875,418.6000061035156,1319656
2025-07-16,426.72711181640625,433.45001220703125,435.75,426.3500061035156,430.0,1407202
2025-07-17,425.5456848144531,432.25,436.3999938964844,430.8999938964844,435.0,926774
2025-07-18,417.0993957519531,419.75,433.3999938964844,418.1000061035156,431.1000061035156,1296338
2025-07-21,414.0189514160156,416.6499938964844,421.95001220703125,415.20001220703125,419.75,644457
2025-07-22,401.7469177246094,404.29998779296875,418.29998779296875,403.04998779296875,418.0,1491631
2025-07-23,401.2998046875,403.8500061035156,409.8500061035156,400.0,406.0,1793445
2025-07-24,393.6981201171875,396.20001220703125,406.8999938964844,395.5,406.8999938964844,1112108
2025-07-25,393.30059814453125,395.79998779296875,400.79998779296875,391.5,396.45001220703125,1045979
2025-07-28,382.8172302246094,385.25,399.1499938964844,382.0,394.1000061035156,1246711
2025-07-29,407.16253662109375,409.75,412.79998779296875,383.8999938964844,384.6499938964844,4454416
2025-07-30,412.1309509277344,414.75,422.3500061035156,406.3999938964844,407.75,2694726
2025-07-31,389.02777099609375,391.5,412.1000061035156,389.0,412.0,4570137
2025-08-01,398.3187255859375,400.8500061035156,404.54998779296875,391.5,391.5,1715256
2025-08-04,401.399169921875,403.95001220703125,405.0,392.5,400.1000061035156,910853
2025-08-05,390.7667236328125,393.25,406.45001220703125,391.79998779296875,405.70001220703125,632381
2025-08-06,383.5625,386.0,395.3999938964844,384.3999938964844,393.95001220703125,598634
2025-08-07,379.5380859375,381.95001220703125,387.20001220703125,376.0,383.0,923299
2025-08-08,369.84967041015625,372.20001220703125,381.5,367.6499938964844,381.5,1648377
2025-08-11,370.94268798828125,373.29998779296875,376.8500061035156,368.25,372.20001220703125,544202
2025-08-12,368.8062744140625,371.1499938964844,379.54998779296875,369.29998779296875,375.1499938964844,962898
2025-08-13,368.4584655761719,370.79998779296875,375.8999938964844,369.8999938964844,374.0,725435
2025-08-14,366.81890869140625,369.1499938964844,378.25,368.0,371.8999938964844,672397
2025-08-18,367.6635437011719,370.0,374.70001220703125,368.1499938964844,371.0,626247
2025-08-19,369.7999572753906,372.1499938964844,373.45001220703125,369.45001220703125,370.0,382127
2025-08-20,381.2273254394531,383.6499938964844,384.8999938964844,371.1000061035156,372.1000061035156,1188740
2025-08-21,378.7928161621094,381.20001220703125,388.95001220703125,379.6499938964844,384.20001220703125,719091
2025-08-22,373.0294494628906,375.3999938964844,384.3999938964844,374.0,381.20001220703125,360078
2025-08-25,377.0041809082031,379.3999938964844,388.54998779296875,377.29998779296875,377.95001220703125,1073625
2025-08-26,367.2660827636719,369.6000061035156,380.04998779296875,368.0,378.95001220703125,559176
2025-08-28,367.4151306152344,369.75,374.0,362.79998779296875,369.0,562914
2025-08-29,365.7755432128906,368.1000061035156,373.3999938964844,365.1499938964844,370.0,360146
2025-09-01,372.6319580078125,375.0,376.95001220703125,369.0,369.0,523342
2025-09-02,374.51995849609375,376.8999938964844,379.29998779296875,373.1499938964844,377.0,372322
2025-09-03,374.66900634765625,377.04998779296875,379.29998779296875,373.3999938964844,377.0,350445
2025-09-04,371.4395446777344,373.79998779296875,381.70001220703125,372.0,378.95001220703125,518078
2025-09-05,373.2281799316406,375.6000061035156,381.0,373.1499938964844,373.79998779296875,507470
2025-09-08,370.44586181640625,372.79998779296875,378.25,372.0,376.0,424415
2025-09-09,371.4892272949219,373.8500061035156,380.5,373.0,374.95001220703125,576512
2025-09-10,380.2833557128906,382.70001220703125,389.54998779296875,375.1499938964844,376.0,1562475
2025-09-11,373.178466796875,375.54998779296875,384.95001220703125,374.95001220703125,384.95001220703125,731477
2025-09-12,371.2408142089844,373.6000061035156,379.0,371.25,378.04998779296875,929992
2025-09-15,374.17218017578125,376.54998779296875,378.45001220703125,373.20001220703125,375.6000061035156,511537
2025-09-16,375.9608154296875,378.3500061035156,382.0,375.45001220703125,378.0,578296
2025-09-17,378.5940856933594,381.0,387.79998779296875,378.3500061035156,379.8999938964844,836771
2025-09-18,385.7983093261719,388.25,392.3999938964844,383.70001220703125,385.95001220703125,1559022
2025-09-19,379.041259765625,381.45001220703125,388.5,381.0,388.5,649790
2025-09-22,369.8993225097656,372.25,378.6499938964844,370.54998779296875,370.54998779296875,896898
2025-09-23,369.99871826171875,372.3500061035156,377.54998779296875,371.1000061035156,373.45001220703125,465967
2025-09-24,366.91827392578125,369.25,374.04998779296875,368.5,373.25,399988
2025-09-25,362.94354248046875,365.25,372.0,364.0,372.0,403042
2025-09-26,358.8694152832031,361.1499938964844,365.0,355.04998779296875,365.0,569241
2025-09-29,345.7030944824219,347.8999938964844,360.75,345.25,360.0,1025309
2025-09-30,350.7212219238281,352.95001220703125,355.5,345.54998779296875,346.0,694522
2025-10-01,348.0879211425781,350.29998779296875,354.6000061035156,345.3500061035156,354.6000061035156,932374
2025-10-03,347.7898254394531,350.0,351.20001220703125,346.5,350.29998779296875,681938
2025-10-06,355.63995361328125,357.8999938964844,358.6499938964844,350.54998779296875,352.20001220703125,657452
2025-10-07,353.1557312011719,355.3999938964844,358.5,353.8500061035156,358.1000061035156,355695
2025-10-08,353.7022705078125,355.95001220703125,364.0,352.79998779296875,355.3999938964844,1251872
2025-10-09,357.57763671875,359.8500061035156,360.75,355.0,356.70001220703125,583699
2025-10-10,357.18017578125,359.45001220703125,363.70001220703125,358.5,361.25,391213
2025-10-13,346.3489685058594,348.54998779296875,357.0,347.1499938964844,356.0,776648
2025-10-14,342.0761413574219,344.25,351.70001220703125,343.54998779296875,351.20001220703125,603036
2025-10-15,339.8900146484375,342.04998779296875,346.8999938964844,340.1000061035156,346.8999938964844,705919
2025-10-16,342.4736022949219,344.6499938964844,346.3500061035156,341.6499938964844,342.70001220703125,687529
2025-10-17,338.8466796875,341.0,345.5,338.20001220703125,345.3999938964844,761182
2025-10-20,336.80963134765625,338.95001220703125,341.0,336.04998779296875,341.0,583422
2025-10-21,348.83319091796875,351.04998779296875,353.6499938964844,340.0,340.0,747701
2025-10-23,375.71240234375,378.1000061035156,388.3999938964844,354.5,354.5,33016975
2025-10-24,379.041259765625,381.45001220703125,386.0,366.25,375.8500061035156,6376610
2025-10-27,384.2580871582031,386.70001220703125,395.5,378.20001220703125,383.5,4678892
2025-10-28,374.76837158203125,377.1499938964844,387.8500061035156,375.1000061035156,387.8500061035156,1480268
2025-10-29,372.9300537109375,375.29998779296875,377.79998779296875,372.1000061035156,376.79998779296875,813155
2025-10-30,374.02313232421875,376.3999938964844,380.20001220703125,372.1000061035156,376.0,864135
2025-10-31,369.2534484863281,371.6000061035156,378.0,370.79998779296875,375.5,460792
2025-11-03,370.34649658203125,372.70001220703125,373.70001220703125,368.20001220703125,370.54998779296875,495999
2025-11-04,368.0610046386719,370.3999938964844,376.0,367.0,372.95001220703125,574060
2025-11-05,368.0610046386719,370.3999938964844,370.3999938964844,370.3999938964844,370.3999938964844,0
2025-11-06,370.59490966796875,372.95001220703125,375.75,363.04998779296875,372.0,887372
2025-11-07,375.8614501953125,378.25,379.8500061035156,355.5,374.45001220703125,3553935
2025-11-10,372.08544921875,374.45001220703125,381.5,373.04998779296875,379.0,853980
2025-11-11,380.233642578125,382.6499938964844,384.0,368.75,377.0,1154237
2025-11-12,394.5924072265625,397.1000061035156,401.0,383.29998779296875,385.0,4123299
2025-11-13,393.3999938964844,395.8999938964844,408.0,392.8999938964844,403.0,2263951
2025-11-14,388.70001220703125,388.70001220703125,394.6000061035156,384.29998779296875,393.8999938964844,943727
2025-11-17,390.8500061035156,390.8500061035156,392.0,380.1000061035156,388.0,1045837
2025-11-18,379.8500061035156,379.8500061035156,389.0,377.70001220703125,388.0,1158691
2025-11-19,391.29998779296875,391.29998779296875,398.75,377.95001220703125,378.3999938964844,3087869
2025-11-20,388.79998779296875,388.79998779296875,393.45001220703125,386.0,393.25,791754
2025-11-21,381.3999938964844,381.3999938964844,388.25,380.25,388.25,508056
2025-11-24,384.0,384.0,388.8999938964844,378.6000061035156,384.0,1401830
2025-11-25,380.0,380.0,384.8500061035156,378.5,384.04998779296875,459750
2025-11-26,386.6000061035156,386.6000061035156,388.45001220703125,378.29998779296875,381.6000061035156,690952
2025-11-27,383.04998779296875,383.04998779296875,389.0,382.0,386.75,489187
2025-11-28,380.20001220703125,380.20001220703125,384.6000061035156,379.1499938964844,383.29998779296875,539061
2025-12-01,385.45001220703125,385.45001220703125,386.8999938964844,379.3999938964844,381.29998779296875,478502
2025-12-02,404.95001220703125,404.95001220703125,407.0,383.25,387.0,6227184
2025-12-03,422.75,422.75,424.79998779296875,405.1000061035156,405.8999938964844,8873145
2025-12-04,435.8999938964844,435.8999938964844,438.6000061035156,415.45001220703125,422.0,6127469
2025-12-05,432.75,432.75,441.6499938964844,428.54998779296875,435.8999938964844,3421431
2025-12-08,428.1499938964844,428.1499938964844,440.75,423.95001220703125,433.70001220703125,2925745
2025-12-09,430.3999938964844,430.3999938964844,434.79998779296875,419.0,427.5,2322782
2025-12-10,423.1000061035156,423.1000061035156,432.54998779296875,421.1000061035156,432.3500061035156,746331
2025-12-11,427.95001220703125,427.95001220703125,434.0,421.1000061035156,425.79998779296875,2000930
2025-12-12,429.70001220703125,429.70001220703125,433.1499938964844,424.3999938964844,428.70001220703125,775796
2025-12-15,434.75,434.75,436.75,429.3500061035156,429.95001220703125,806794
2025-12-16,426.1000061035156,426.1000061035156,437.1499938964844,424.6000061035156,436.70001220703125,816554
2025-12-17,431.8500061035156,431.8500061035156,437.70001220703125,425.1499938964844,427.0,1200408
2025-12-18,433.3500061035156,433.3500061035156,440.6499938964844,428.70001220703125,432.0,1489881
2025-12-19,433.45001220703125,433.45001220703125,438.0,429.5,435.0,766933
2025-12-22,450.1499938964844,450.1499938964844,452.3999938964844,435.6499938964844,435.6499938964844,3648018
2025-12-23,455.8500061035156,455.8500061035156,458.70001220703125,445.70001220703125,452.79998779296875,2071226
2025-12-24,449.3999938964844,449.3999938964844,458.0,448.0,458.0,1147463
2025-12-25,449.3999938964844,449.3999938964844,449.3999938964844,449.3999938964844,449.3999938964844,0
2025-12-26,448.75,448.75,457.5,447.1499938964844,450.0,806248
2025-12-29,436.54998779296875,436.54998779296875,455.5,432.70001220703125,448.75,1152701
2025-12-30,423.6000061035156,423.6000061035156,438.0,422.25,437.5,942308
2025-12-31,433.29998779296875,433.29998779296875,434.79998779296875,425.75,425.8999938964844,680133
2026-01-01,432.0,432.0,434.70001220703125,429.70001220703125,434.04998779296875,292765
2026-01-02,432.04998779296875,432.04998779296875,434.79998779296875,428.0,434.0,452924
2026-01-05,427.20001220703125,427.20001220703125,437.3500061035156,424.6499938964844,433.0,594739
2026-01-06,421.29998779296875,421.29998779296875,429.54998779296875,420.29998779296875,428.0,415159
2026-01-07,443.3999938964844,443.3999938964844,445.54998779296875,417.29998779296875,421.45001220703125,2602063
2026-01-08,431.6499938964844,431.6499938964844,446.95001220703125,428.3500061035156,444.0,1049748
2026-01-09,422.04998779296875,422.04998779296875,434.3500061035156,421.0,430.0,510397
2026-01-12,413.3500061035156,413.3500061035156,420.25,406.0,418.70001220703125,1017566
2026-01-13,425.1000061035156,425.1000061035156,426.1499938964844,413.0,415.04998779296875,790419
2026-01-14,419.6000061035156,419.6000061035156,429.8999938964844,414.75,426.0,695985
2026-01-16,433.1000061035156,433.1000061035156,441.0,421.0,421.70001220703125,1636452
