date_,adj close_coforge.ns,close_coforge.ns,high_coforge.ns,low_coforge.ns,open_coforge.ns,volume_coforge.ns
2025-03-03,1461.20849609375,1471.4100341796875,1483.68994140625,1447.75,1472.6199951171875,1711805
2025-03-04,1432.4788818359375,1442.47998046875,1477.97998046875,1428.52001953125,1460.0,2133295
2025-03-05,1552.00439453125,1562.8399658203125,1601.199951171875,1500.0,1506.2099609375,16970990
2025-03-06,1514.4566650390625,1525.030029296875,1588.0,1514.3599853515625,1570.6500244140625,5258055
2025-03-07,1530.7626953125,1541.449951171875,1548.0,1492.0699462890625,1519.0,3535940
2025-03-10,1496.46240234375,1506.9100341796875,1541.4200439453125,1496.1600341796875,1538.4000244140625,1325145
2025-03-11,1515.8370361328125,1526.4200439453125,1532.7900390625,1440.0,1489.969970703125,2961420
2025-03-12,1469.7984619140625,1480.06005859375,1548.010009765625,1455.81005859375,1538.0,3819490
2025-03-13,1448.338134765625,1458.449951171875,1492.0,1455.0,1485.0,1455270
2025-03-17,1462.79736328125,1473.010009765625,1479.77001953125,1446.18994140625,1462.8199462890625,2070180
2025-03-18,1462.79736328125,1473.010009765625,1473.010009765625,1473.010009765625,1473.010009765625,0
2025-03-19,1499.6201171875,1510.0899658203125,1519.530029296875,1472.8800048828125,1514.0,1967245
2025-03-20,1505.1517333984375,1515.6600341796875,1556.0,1510.4000244140625,1530.0,1799675
2025-03-21,1538.617919921875,1549.3599853515625,1562.0,1474.02001953125,1492.31005859375,5739725
2025-03-24,1543.1363525390625,1553.9100341796875,1573.760009765625,1525.0,1557.0999755859375,2805970
2025-03-25,1580.6048583984375,1591.6400146484375,1616.5,1562.0,1574.0,4540895
2025-03-26,1594.30908203125,1605.43994140625,1625.0999755859375,1591.6400146484375,1598.469970703125,3309815
2025-03-27,1610.277587890625,1621.52001953125,1633.0,1587.0,1587.0,2713415
2025-03-28,1610.5953369140625,1621.8399658203125,1650.0,1604.9000244140625,1634.489990234375,2518165
2025-04-01,1545.3707275390625,1556.1600341796875,1613.989990234375,1552.0,1613.989990234375,2221335
2025-04-02,1541.5474853515625,1552.31005859375,1566.8800048828125,1530.81005859375,1556.1600341796875,2470850
2025-04-03,1421.55517578125,1431.47998046875,1529.989990234375,1428.4000244140625,1519.219970703125,6409960
2025-04-04,1312.417236328125,1321.5799560546875,1418.77001953125,1312.22998046875,1410.0699462890625,11705110
2025-04-07,1259.3477783203125,1268.1400146484375,1282.989990234375,1194.010009765625,1195.0,11740295
2025-04-08,1285.5447998046875,1294.52001953125,1338.010009765625,1274.0400390625,1299.5999755859375,4082910
2025-04-09,1255.96142578125,1264.72998046875,1278.800048828125,1235.0,1270.0,5467845
2025-04-11,1254.571044921875,1263.3299560546875,1319.5899658203125,1256.97998046875,1304.72998046875,8440465
2025-04-15,1284.23388671875,1293.199951171875,1305.0,1267.0,1283.199951171875,2791565
2025-04-16,1272.7144775390625,1281.5999755859375,1297.5999755859375,1267.5,1293.199951171875,2153440
2025-04-17,1310.8480224609375,1320.0,1333.5999755859375,1250.199951171875,1267.9000244140625,8477320
2025-04-21,1377.9794921875,1387.5999755859375,1412.199951171875,1333.199951171875,1333.9000244140625,4754435
2025-04-22,1381.554443359375,1391.199951171875,1408.5,1374.699951171875,1387.0,2141160
2025-04-23,1468.14990234375,1478.4000244140625,1486.0,1427.699951171875,1440.5999755859375,8121570
2025-04-24,1440.1453857421875,1450.199951171875,1496.9000244140625,1446.199951171875,1480.0,3868135
2025-04-25,1467.752685546875,1478.0,1502.800048828125,1436.300048828125,1462.0,5022010
2025-04-28,1465.27001953125,1475.5,1493.800048828125,1451.0,1482.0,2291125
2025-04-29,1486.6209716796875,1497.0,1511.0,1470.0999755859375,1491.199951171875,2852330
2025-04-30,1450.8704833984375,1461.0,1502.0,1455.9000244140625,1495.199951171875,2021165
2025-05-02,1464.8726806640625,1475.0999755859375,1507.300048828125,1464.300048828125,1467.800048828125,2079045
2025-05-05,1488.905029296875,1499.300048828125,1519.0,1480.0,1484.0,2420060
2025-05-06,1474.902587890625,1485.199951171875,1599.800048828125,1478.0,1570.0,11503675
2025-05-07,1509.46142578125,1520.0,1523.0,1467.199951171875,1480.0,2994720
2025-05-08,1540.1473388671875,1550.9000244140625,1585.800048828125,1524.0,1524.199951171875,5923215
2025-05-09,1529.296142578125,1536.199951171875,1549.0,1511.0,1511.0,2793100
2025-05-12,1654.8294677734375,1662.300048828125,1674.800048828125,1568.5,1600.199951171875,6150415
2025-05-13,1645.8699951171875,1653.300048828125,1685.0,1642.5,1679.800048828125,3061420
2025-05-14,1685.0928955078125,1692.699951171875,1699.0,1646.0,1647.0,3161205
2025-05-15,1684.5950927734375,1692.199951171875,1709.0,1672.300048828125,1692.699951171875,2536890
2025-05-16,1677.62646484375,1685.199951171875,1699.9000244140625,1682.0,1696.0,1186730
2025-05-19,1647.661865234375,1655.0999755859375,1685.800048828125,1650.5,1685.800048828125,1391245
2025-05-20,1633.7247314453125,1641.0999755859375,1704.0,1636.5999755859375,1675.5999755859375,4093215
2025-05-21,1645.7703857421875,1653.199951171875,1663.0,1629.199951171875,1642.4000244140625,1140780
2025-05-22,1644.97412109375,1652.4000244140625,1673.9000244140625,1634.0999755859375,1640.0,1588285
2025-05-23,1656.820556640625,1664.300048828125,1694.199951171875,1648.0999755859375,1662.199951171875,1916425
2025-05-26,1683.5001220703125,1691.0999755859375,1697.0,1656.5999755859375,1672.5999755859375,1328450
2025-05-27,1684.2965087890625,1691.9000244140625,1695.9000244140625,1680.0,1690.0,823720
2025-05-28,1685.789794921875,1693.4000244140625,1714.800048828125,1691.199951171875,1707.0,1397865
2025-05-29,1718.3427734375,1726.0999755859375,1739.800048828125,1703.0999755859375,1708.800048828125,1920635
2025-05-30,1702.4146728515625,1710.0999755859375,1736.800048828125,1693.0,1734.4000244140625,1536140
2025-06-02,1709.3831787109375,1717.0999755859375,1723.0999755859375,1690.5,1709.9000244140625,1574265
2025-06-03,1692.1610107421875,1699.800048828125,1731.300048828125,1696.4000244140625,1728.0,910355
2025-06-04,1716.75,1724.5,1730.5,1694.0,1719.0,1812516
2025-06-05,1758.0634765625,1766.0,1792.0,1713.0,1724.5,2409185
2025-06-06,1767.520751953125,1775.5,1783.5,1744.0,1779.5,1206610
2025-06-09,1785.9376220703125,1794.0,1805.0,1772.0,1788.5,1439693
2025-06-10,1822.2735595703125,1830.5,1895.0,1817.0,1817.0,6550333
2025-06-11,1808.3365478515625,1816.5,1848.0,1810.5,1835.0,2303047
2025-06-12,1776.480224609375,1784.5,1828.0,1766.5,1821.5,1603658
2025-06-13,1784.4444580078125,1792.5,1822.0,1744.5,1769.0,1328872
2025-06-16,1821.2781982421875,1829.5,1849.0,1785.0,1792.5,1346285
2025-06-17,1832.2286376953125,1840.5,1862.5,1815.5,1835.0,1357037
2025-06-18,1825.2601318359375,1833.5,1850.0,1806.5,1831.0,1254949
2025-06-19,1785.9376220703125,1794.0,1840.0,1778.0,1839.0,1334241
2025-06-20,1823.766845703125,1832.0,1839.0,1780.0,1795.5,1770433
2025-06-23,1822.771240234375,1831.0,1848.0,1805.5,1815.0,655286
2025-06-24,1853.632080078125,1862.0,1875.0,1835.5,1859.0,1519443
2025-06-25,1871.5511474609375,1880.0,1895.0,1863.0,1870.0,1087112
2025-06-26,1879.5152587890625,1888.0,1894.0,1861.0,1884.0,2528144
2025-06-27,1890.9635009765625,1899.5,1955.0,1893.0,1896.0,3971962
2025-06-30,1915.85107421875,1924.5,1929.5,1883.0,1916.0,1701327
2025-07-01,1913.8602294921875,1922.5,1961.300048828125,1906.0999755859375,1930.0,2376579
2025-07-02,1917.4439697265625,1926.0999755859375,1955.9000244140625,1906.0,1920.0999755859375,1567953
2025-07-03,1929.5892333984375,1938.300048828125,1956.4000244140625,1926.4000244140625,1934.5,1090866
2025-07-04,1941.833740234375,1950.5999755859375,1953.0,1923.699951171875,1943.0,859326
2025-07-07,1932.9737548828125,1941.699951171875,1967.199951171875,1936.699951171875,1950.5999755859375,932234
2025-07-08,1940.8382568359375,1949.5999755859375,1994.0,1941.300048828125,1944.9000244140625,1511062
2025-07-09,1922.62060546875,1931.300048828125,1960.0,1922.5999755859375,1954.0,939038
2025-07-10,1879.2164306640625,1887.699951171875,1939.0,1875.4000244140625,1936.0,1659275
2025-07-11,1859.406005859375,1867.800048828125,1893.300048828125,1846.199951171875,1887.699951171875,2092630
2025-07-14,1866.5736083984375,1875.0,1890.800048828125,1842.0,1863.0,1090630
2025-07-15,1885.388671875,1893.9000244140625,1915.0,1872.199951171875,1875.0,1579538
2025-07-16,1873.9404296875,1882.4000244140625,1894.300048828125,1869.199951171875,1892.199951171875,1256821
2025-07-17,1856.917236328125,1865.300048828125,1893.4000244140625,1856.0,1890.0,851068
2025-07-18,1850.9442138671875,1859.300048828125,1881.800048828125,1838.5999755859375,1865.300048828125,1092144
2025-07-21,1865.876708984375,1874.300048828125,1884.800048828125,1843.0,1859.9000244140625,746077
2025-07-22,1850.0482177734375,1858.4000244140625,1883.5,1848.0,1878.0,1001823
2025-07-23,1841.38720703125,1849.699951171875,1869.0999755859375,1839.0,1867.699951171875,1602723
2025-07-24,1668.468017578125,1676.0,1837.5,1670.9000244140625,1833.0,11480454
2025-07-25,1681.21044921875,1688.800048828125,1725.0,1653.5,1675.0,5036489
2025-07-28,1716.948974609375,1724.699951171875,1732.0,1667.5,1688.800048828125,2064973
2025-07-29,1712.7679443359375,1720.5,1726.9000244140625,1694.0,1710.0,3254411
2025-07-30,1741.6375732421875,1749.5,1753.0,1711.4000244140625,1725.0,1877573
2025-07-31,1744.33154296875,1748.199951171875,1756.300048828125,1701.199951171875,1725.5999755859375,2814159
2025-08-01,1702.5244140625,1706.300048828125,1746.5,1700.4000244140625,1744.800048828125,1167544
2025-08-04,1742.6353759765625,1746.5,1749.5,1690.0,1705.0,1391708
2025-08-05,1702.9234619140625,1706.699951171875,1748.0,1698.5999755859375,1745.0,1980437
2025-08-06,1634.6749267578125,1638.300048828125,1710.4000244140625,1634.0,1706.699951171875,2517229
2025-08-07,1700.3292236328125,1704.0999755859375,1708.0,1632.9000244140625,1638.300048828125,2503589
2025-08-08,1603.24462890625,1606.800048828125,1682.0,1601.300048828125,1682.0,3441538
2025-08-11,1610.328857421875,1613.9000244140625,1626.9000244140625,1584.300048828125,1606.800048828125,1857927
2025-08-12,1621.8033447265625,1625.4000244140625,1652.0,1613.9000244140625,1619.5999755859375,1170688
2025-08-13,1618.111572265625,1621.699951171875,1640.0999755859375,1607.199951171875,1635.0,873679
2025-08-14,1638.36669921875,1642.0,1649.9000244140625,1621.5999755859375,1626.0,1241786
2025-08-18,1651.8367919921875,1655.5,1666.5999755859375,1642.0999755859375,1664.0,1056549
2025-08-19,1649.04296875,1652.699951171875,1664.9000244140625,1639.699951171875,1664.9000244140625,844413
2025-08-20,1704.6197509765625,1708.4000244140625,1721.0,1632.699951171875,1642.4000244140625,2185643
2025-08-21,1724.3758544921875,1728.199951171875,1733.4000244140625,1678.0999755859375,1715.0,2306077
2025-08-22,1743.832763671875,1747.699951171875,1756.0,1721.199951171875,1728.199951171875,2262754
2025-08-25,1760.0966796875,1764.0,1797.5,1757.0,1757.0,2137912
2025-08-26,1735.451416015625,1739.300048828125,1779.0,1734.5,1752.9000244140625,1692453
2025-08-28,1733.35595703125,1737.199951171875,1753.0999755859375,1711.0,1730.0,1147193
2025-08-29,1720.484619140625,1724.300048828125,1757.5,1720.199951171875,1732.0,868677
2025-09-01,1760.6953125,1764.5999755859375,1771.300048828125,1729.0,1730.0,1050753
2025-09-02,1750.7174072265625,1754.5999755859375,1782.300048828125,1751.5,1778.0,1084460
2025-09-03,1727.968017578125,1731.800048828125,1759.199951171875,1718.0999755859375,1745.0,915451
2025-09-04,1688.7548828125,1692.5,1747.699951171875,1686.5,1741.0,1208094
2025-09-05,1654.630615234375,1658.300048828125,1710.800048828125,1640.0,1705.800048828125,1573984
2025-09-08,1658.7215576171875,1662.4000244140625,1686.0,1656.199951171875,1669.9000244140625,1245512
2025-09-09,1692.8458251953125,1696.5999755859375,1714.0,1667.0,1675.0,1705824
2025-09-10,1764.6865234375,1768.5999755859375,1778.800048828125,1710.0,1712.0,2946800
2025-09-11,1767.0811767578125,1771.0,1774.800048828125,1745.0,1768.5999755859375,900505
2025-09-12,1760.0966796875,1764.0,1790.9000244140625,1760.9000244140625,1782.0,1155805
2025-09-15,1750.418212890625,1754.300048828125,1773.9000244140625,1740.300048828125,1765.9000244140625,570950
2025-09-16,1775.662109375,1779.5999755859375,1785.0,1753.4000244140625,1759.0,782670
2025-09-17,1787.9349365234375,1791.9000244140625,1817.5999755859375,1778.800048828125,1787.0,1223772
2025-09-18,1820.4627685546875,1824.5,1827.4000244140625,1803.0999755859375,1806.0,2107488
2025-09-19,1791.3275146484375,1795.300048828125,1830.0,1792.0999755859375,1830.0,1490876
2025-09-22,1713.1009521484375,1716.9000244140625,1746.5999755859375,1702.199951171875,1720.0,2928020
2025-09-23,1664.2093505859375,1667.9000244140625,1723.199951171875,1662.199951171875,1718.0,2038607
2025-09-24,1619.608154296875,1623.199951171875,1673.300048828125,1618.0,1673.300048828125,2635426
2025-09-25,1587.7789306640625,1591.300048828125,1647.0,1587.4000244140625,1623.800048828125,1465683
2025-09-26,1535.095703125,1538.5,1594.0,1531.699951171875,1591.5,1851852
2025-09-29,1548.7652587890625,1552.199951171875,1574.9000244140625,1525.0,1553.9000244140625,2271394
2025-09-30,1587.4794921875,1591.0,1611.0,1558.4000244140625,1583.9000244140625,6590593
2025-10-01,1597.2578125,1600.800048828125,1606.5,1554.300048828125,1591.0,1603862
2025-10-03,1609.530517578125,1613.0999755859375,1619.800048828125,1588.5,1595.0,1434833
2025-10-06,1658.7215576171875,1662.4000244140625,1666.300048828125,1598.0999755859375,1614.9000244140625,1432985
2025-10-07,1682.7681884765625,1686.5,1692.0,1647.0,1670.4000244140625,1937983
2025-10-08,1709.907958984375,1713.699951171875,1733.199951171875,1673.300048828125,1682.5,2733508
2025-10-09,1716.2938232421875,1720.0999755859375,1728.5,1699.0,1720.0,1167579
2025-10-10,1718.489013671875,1722.300048828125,1747.4000244140625,1713.0,1735.0,1374406
2025-10-13,1712.202880859375,1716.0,1722.9000244140625,1686.4000244140625,1710.0,857446
2025-10-14,1696.7371826171875,1700.5,1735.0,1688.0,1727.0999755859375,836488
2025-10-15,1761.49365234375,1765.4000244140625,1771.800048828125,1710.0,1710.0,2653260
2025-10-16,1757.6021728515625,1761.5,1775.0,1748.800048828125,1767.0,579027
2025-10-17,1731.0611572265625,1734.9000244140625,1757.0,1711.0,1757.0,1237165
2025-10-20,1743.533447265625,1747.4000244140625,1757.5,1737.9000244140625,1740.0,456862
2025-10-21,1737.646484375,1741.5,1764.5999755859375,1729.0,1762.699951171875,106674
2025-10-23,1750.8172607421875,1754.699951171875,1782.300048828125,1746.0999755859375,1776.0,1981822
2025-10-24,1756.1055908203125,1760.0,1775.0,1747.0999755859375,1769.0,1609152
2025-10-27,1826.54931640625,1830.5999755859375,1866.5999755859375,1820.0,1850.0,6887265
2025-10-28,1805.79541015625,1809.800048828125,1846.0,1801.5,1841.9000244140625,2276191
2025-10-29,1793.4228515625,1797.4000244140625,1822.0,1782.199951171875,1810.0,1754243
2025-10-30,1803.699951171875,1807.699951171875,1813.0,1788.9000244140625,1809.5999755859375,1236877
2025-10-31,1778.0999755859375,1778.0999755859375,1812.699951171875,1774.300048828125,1810.0,697258
2025-11-03,1794.800048828125,1794.800048828125,1798.0,1758.0,1778.0,1055825
2025-11-04,1767.0,1767.0,1794.4000244140625,1760.0,1787.0,1067437
2025-11-05,1767.0,1767.0,1767.0,1767.0,1767.0,0
2025-11-06,1763.9000244140625,1763.9000244140625,1777.0,1748.5999755859375,1751.0,1453706
2025-11-07,1740.199951171875,1740.199951171875,1751.5,1715.0,1750.0,1410909
2025-11-10,1757.5999755859375,1757.5999755859375,1772.199951171875,1723.300048828125,1740.4000244140625,1401690
2025-11-11,1797.0999755859375,1797.0999755859375,1800.0,1757.800048828125,1768.800048828125,2162659
2025-11-12,1827.699951171875,1827.699951171875,1832.0,1801.0,1808.0,1138331
2025-11-13,1810.199951171875,1810.199951171875,1830.0,1798.4000244140625,1830.0,1550251
2025-11-14,1799.5999755859375,1799.5999755859375,1805.0,1756.0,1801.0,1575511
2025-11-17,1801.0999755859375,1801.0999755859375,1815.0999755859375,1791.5,1806.0999755859375,518247
2025-11-18,1784.300048828125,1784.300048828125,1795.0,1771.5,1790.0,785781
2025-11-19,1858.199951171875,1858.199951171875,1865.699951171875,1775.800048828125,1783.4000244140625,2324817
2025-11-20,1846.0999755859375,1846.0999755859375,1888.0,1840.5,1878.0,1733072
2025-11-21,1797.5,1797.5,1849.9000244140625,1791.0999755859375,1836.9000244140625,1342531
2025-11-24,1808.199951171875,1808.199951171875,1835.0,1800.0,1802.0,1409000
2025-11-25,1831.699951171875,1831.699951171875,1834.199951171875,1793.199951171875,1815.0,1612174
2025-11-26,1871.0999755859375,1871.0999755859375,1873.0,1830.199951171875,1845.699951171875,902345
2025-11-27,1910.199951171875,1910.199951171875,1915.0,1872.0,1878.0,1702344
2025-11-28,1908.699951171875,1908.699951171875,1932.4000244140625,1901.0,1916.0,1344163
2025-12-01,1902.5999755859375,1902.5999755859375,1936.0,1898.0,1919.0,957784
2025-12-02,1913.9000244140625,1913.9000244140625,1927.199951171875,1902.0,1908.0,789262
2025-12-03,1912.5,1912.5,1934.0,1895.0999755859375,1922.0,1033164
2025-12-04,1966.199951171875,1966.199951171875,1986.0,1917.800048828125,1922.0,3120396
2025-12-05,1977.9000244140625,1977.9000244140625,1988.199951171875,1957.0,1970.0,1822538
2025-12-08,1951.300048828125,1951.300048828125,1989.699951171875,1932.699951171875,1980.0,1538773
2025-12-09,1873.5,1873.5,1938.0999755859375,1855.199951171875,1938.0999755859375,2178634
2025-12-10,1820.199951171875,1820.199951171875,1889.0,1816.199951171875,1883.699951171875,1182576
2025-12-11,1841.4000244140625,1841.4000244140625,1864.0,1823.9000244140625,1828.0,1305450
2025-12-12,1851.0,1851.0,1854.699951171875,1825.800048828125,1850.0,1341771
2025-12-15,1870.0,1870.0,1874.9000244140625,1835.5,1855.0,774833
2025-12-16,1866.800048828125,1866.800048828125,1871.4000244140625,1841.5,1867.0,810515
2025-12-17,1844.699951171875,1844.699951171875,1887.300048828125,1840.9000244140625,1866.800048828125,728993
2025-12-18,1854.800048828125,1854.800048828125,1870.199951171875,1828.0,1849.699951171875,983034
2025-12-19,1845.4000244140625,1845.4000244140625,1877.699951171875,1837.0,1871.199951171875,2031217
2025-12-22,1868.699951171875,1868.699951171875,1882.0,1847.800048828125,1850.0,824181
2025-12-23,1780.199951171875,1780.199951171875,1847.0,1739.300048828125,1847.0,3815131
2025-12-24,1737.699951171875,1737.699951171875,1781.0,1732.0999755859375,1780.199951171875,2702033
2025-12-25,1737.699951171875,1737.699951171875,1737.699951171875,1737.699951171875,1737.699951171875,0
2025-12-26,1673.300048828125,1673.300048828125,1744.699951171875,1658.9000244140625,1730.0,4261704
2025-12-29,1683.300048828125,1683.300048828125,1714.699951171875,1637.0999755859375,1711.0,8071211
2025-12-30,1654.9000244140625,1654.9000244140625,1684.9000244140625,1633.300048828125,1684.9000244140625,8204848
2025-12-31,1663.0,1663.0,1677.4000244140625,1646.699951171875,1670.9000244140625,2650044
2026-01-01,1655.800048828125,1655.800048828125,1672.0,1651.9000244140625,1670.0,1009599
2026-01-02,1650.300048828125,1650.300048828125,1662.9000244140625,1628.300048828125,1662.9000244140625,2358220
2026-01-05,1642.0,1642.0,1661.0999755859375,1630.0,1659.0,1643132
2026-01-06,1657.0999755859375,1657.0999755859375,1662.4000244140625,1634.0999755859375,1648.0,1387735
2026-01-07,1701.5,1701.5,1705.0,1650.0,1660.0,1845212
2026-01-08,1647.0,1647.0,1707.699951171875,1643.699951171875,1700.0,1508881
2026-01-09,1681.5999755859375,1681.5999755859375,1685.0,1647.9000244140625,1647.9000244140625,1700004
2026-01-12,1697.0999755859375,1697.0999755859375,1702.199951171875,1668.300048828125,1685.0,1476570
2026-01-13,1708.5,1708.5,1717.0,1683.0999755859375,1710.0,2425785
2026-01-14,1681.5999755859375,1681.5999755859375,1729.199951171875,1673.4000244140625,1710.0,1903405
2026-01-15,1681.5999755859375,1681.5999755859375,1681.5999755859375,1681.5999755859375,1681.5999755859375,0
2026-01-16,1732.300048828125,1732.300048828125,1735.800048828125,1696.0,1700.0,3448276
